"Name","Disabled","DisabledCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory"
"emoji_buzz_clap","","","sc/ui.sc","emoji_buzz_clap","RopeDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_byron_clap","","","sc/ui.sc","emoji_byron_clap","SnakeOil","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_carl_clap","","","sc/ui.sc","emoji_carl_clap","Whirlwind","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_colette_clap","","","sc/ui.sc","emoji_colette_clap","Percenter","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_colt_clap","","","sc/ui.sc","emoji_colt_clap","Gunslinger","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_crow_clap","","","sc/ui.sc","emoji_crow_clap","Crow","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_darryl_clap","","","sc/ui.sc","emoji_darryl_clap","BarrelBot","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","LoginCalendarDarryl1","","750","19","","","","",""
"emoji_dynamike_clap","","","sc/ui.sc","emoji_dynamike_clap","TntDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_edgar_clap","","","sc/ui.sc","emoji_edgar_clap","Enrager","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_emz_clap","","","sc/ui.sc","emoji_emz_clap","Mummy","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_frank_clap","","","sc/ui.sc","emoji_frank_clap","HammerDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_gale_clap","","","sc/ui.sc","emoji_gale_clap","Blower","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_gene_clap","","","sc/ui.sc","emoji_gene_clap","HookDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_griff_clap","","","sc/ui.sc","emoji_griff_clap","AssaultShotgun","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_jacky_clap","","","sc/ui.sc","emoji_jacky_clap","Driller","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_jessie_clap","","","sc/ui.sc","emoji_jessie_clap","Mechanic","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_leon_clap","","","sc/ui.sc","emoji_leon_clap","Ninja","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_lou_clap","","","sc/ui.sc","emoji_lou_clap","IceDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_max_clap","","","sc/ui.sc","emoji_max_clap","Speedy","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_mortis_clap","","","sc/ui.sc","emoji_mortis_clap","Undertaker","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_mrp_clap","","","sc/ui.sc","emoji_mrp_clap","SpawnerDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_nani_clap","","","sc/ui.sc","emoji_nani_clap","Controller","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_nita_clap","","","sc/ui.sc","emoji_nita_clap","Shaman","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_pam_clap","","","sc/ui.sc","emoji_pam_clap","MinigunDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_penny_clap","","","sc/ui.sc","emoji_penny_clap","ArtilleryDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","LoginCalendarPenny1","","750","19","","","","",""
"emoji_piper_clap","","","sc/ui.sc","emoji_piper_clap","Sniper","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_poco_clap","","","sc/ui.sc","emoji_poco_clap","DeadMariachi","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_primo_clap","","","sc/ui.sc","emoji_primo_clap","Luchador","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_rico_clap","","","sc/ui.sc","emoji_rico_clap","TrickshotDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_rosa_clap","","","sc/ui.sc","emoji_rosa_clap","Rosa","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_ruffs_clap","","","sc/ui.sc","emoji_ruffs_clap","Ruffs","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_sandy_clap","","","sc/ui.sc","emoji_sandy_clap","Sandstorm","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_shelly_clap","","","sc/ui.sc","emoji_shelly_clap","ShotgunGirl","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_spike_clap","","","sc/ui.sc","emoji_spike_clap","Cactus","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_sprout_clap","","","sc/ui.sc","emoji_sprout_clap","Wally","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_squeak_clap","","","sc/ui.sc","emoji_squeak_clap","StickyBomb","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_stu_clap","","","sc/ui.sc","emoji_stu_clap","Roller","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_surge_clap","","","sc/ui.sc","emoji_surge_clap","PowerLeveler","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_tara_clap","","","sc/ui.sc","emoji_tara_clap","BlackHole","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_tick_clap","","","sc/ui.sc","emoji_tick_clap","ClusterBombDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_belle_boss_clap","","","sc/ui.sc","emoji_belle_boss_clap","ElectroSniper","ElectroSniperBoss","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_colette_trixie_clap","","","sc/ui.sc","emoji_colette_trixie_clap","Percenter","PercenterTrixie","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_gale_trader_clap","","","sc/ui.sc","emoji_gale_trader_clap","Blower","BlowerTrader","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_lou_king_clap","","","sc/ui.sc","emoji_lou_king_clap","IceDude","IceDudeKing","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_rosa_halloween_clap","","","sc/ui.sc","emoji_rosa_halloween_clap","Rosa","RosaRosaBrawloween","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_ruffs_ronin_clap","","","sc/ui.sc","emoji_ruffs_ronin_clap","Ruffs","RuffsRonin","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_surge_paladin_clap","","","sc/ui.sc","emoji_surge_paladin_clap","PowerLeveler","PowerLevelerKnight","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_buzz_punk_clap","","","sc/ui.sc","emoji_buzz_punk_clap","RopeDude","RopeDudePunk","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_buzz_punk","","","sc/ui.sc","emoji_buzz_punk","RopeDude","RopeDudePunk","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Buzz_Kill_VO","0","","","","","","","","","",""
"emoji_buzz_punk_angry","","","sc/ui.sc","emoji_buzz_punk_angry","RopeDude","RopeDudePunk","","","SPECIAL","COLLECTORS","ANGRY","Buzz_Hurt_VO","6","","","","","","","","","",""
"emoji_buzz_punk_gg","","","sc/ui.sc","emoji_buzz_punk_gg","RopeDude","RopeDudePunk","","","SPECIAL","COLLECTORS","GG","Buzz_Lead_VO","2","","","","","","","","","",""
"emoji_buzz_punk_happy","","","sc/ui.sc","emoji_buzz_punk_happy","RopeDude","RopeDudePunk","","","SPECIAL","COLLECTORS","HAPPY","Buzz_Ulti_Atk_Dog","0","","","","","","","","","",""
"emoji_buzz_punk_phew","","","sc/ui.sc","emoji_buzz_punk_phew","RopeDude","RopeDudePunk","","","SPECIAL","COLLECTORS","PHEW","Buzz_Kill_VO","6","","","","","","","","","",""
"emoji_buzz_punk_sad","","","sc/ui.sc","emoji_buzz_punk_sad","RopeDude","RopeDudePunk","","","SPECIAL","COLLECTORS","SAD","Buzz_Hurt_VO","0","","","","","","","","","",""
"emoji_buzz_punk_special","","","sc/ui.sc","emoji_buzz_punk_special","RopeDude","RopeDudePunk","","","SPECIAL","COLLECTORS","SPECIAL","Buzz_Ulti_Atk_Dog","0","","","","","","","","","",""
"emoji_buzz_punk_thanks","","","sc/ui.sc","emoji_buzz_punk_thanks","RopeDude","RopeDudePunk","","","SPECIAL","COLLECTORS","THANKS","Buzz_Start_VO","3","","","","","","","","","",""
"emoji_darryl_megabox","","","sc/ui.sc","emoji_darryl_megabox","BarrelBot","BarrelBotMegabox","true","","SPECIAL","COLLECTORS","DEFAULT","Darryl_Start_VO","1","","","","","","","","","",""
"emoji_ash","","","sc/ui.sc","emoji_ash","Knight","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Ash_Start_VO","0","","","","","","","","","",""
"emoji_ash_angry","","","sc/ui.sc","emoji_ash_angry","Knight","","","","ANGRY","COMMON","ANGRY","Ash_Hurt_VO","1","","","","375","9","","","","",""
"emoji_ash_happy","","","sc/ui.sc","emoji_ash_happy","Knight","","","","HAPPY","COMMON","HAPPY","Ash_Lead_VO","3","","","","375","9","","","","",""
"emoji_ash_gg","","","sc/ui.sc","emoji_ash_gg","Knight","","","","SPECIAL","RARE","GG","Ash_Lead_VO","4","","","","750","19","","","","",""
"emoji_ash_phew","","","sc/ui.sc","emoji_ash_phew","Knight","","","","SPECIAL","EPIC","PHEW","Ash_Die_VO","2","","","","1500","39","","","","",""
"emoji_ash_sad","","","sc/ui.sc","emoji_ash_sad","Knight","","","","SAD","COMMON","SAD","Ash_Die_VO","5","","","","375","9","","","","",""
"emoji_ash_special","","","sc/ui.sc","emoji_ash_special","Knight","","","","SPECIAL","EPIC","SPECIAL","Ash_Lead_VO","1","","","","1500","39","","","","",""
"emoji_ash_thanks","","","sc/ui.sc","emoji_ash_thanks","Knight","","","","SPECIAL","EPIC","THANKS","Ash_Start_VO","1","","","","1500","39","","","","",""
"emoji_ash_clap","","","sc/ui.sc","emoji_ash_clap","Knight","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_ash_ninja","","","sc/ui.sc","emoji_ash_ninja","Knight","KnightNinja","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Ash_Start_VO","0","","","","","","","","","",""
"emoji_ash_ninja_angry","","","sc/ui.sc","emoji_ash_ninja_angry","Knight","KnightNinja","","","SPECIAL","COLLECTORS","ANGRY","Ash_Hurt_VO","1","","WorldFinals","","","","","","","",""
"emoji_ash_ninja_gg","","","sc/ui.sc","emoji_ash_ninja_gg","Knight","KnightNinja","","","SPECIAL","COLLECTORS","GG","Ash_Lead_VO","4","","","","","","","","","",""
"emoji_ash_ninja_happy","","","sc/ui.sc","emoji_ash_ninja_happy","Knight","KnightNinja","","","SPECIAL","COLLECTORS","HAPPY","Ash_Lead_VO","3","","","","","","","","","",""
"emoji_ash_ninja_phew","","","sc/ui.sc","emoji_ash_ninja_phew","Knight","KnightNinja","","","SPECIAL","COLLECTORS","PHEW","Ash_Die_VO","2","","","","","","","","","",""
"emoji_ash_ninja_sad","","","sc/ui.sc","emoji_ash_ninja_sad","Knight","KnightNinja","","","SPECIAL","COLLECTORS","SAD","Ash_Die_VO","5","","","","","","","","","",""
"emoji_ash_ninja_special","","","sc/ui.sc","emoji_ash_ninja_special","Knight","KnightNinja","","","SPECIAL","COLLECTORS","SPECIAL","Ash_Lead_VO","1","","","","","","","","","",""
"emoji_ash_ninja_thanks","","","sc/ui.sc","emoji_ash_ninja_thanks","Knight","KnightNinja","","","SPECIAL","COLLECTORS","THANKS","Ash_Start_VO","1","","","","","","","","","",""
"emoji_ash_ninja_clap","","","sc/ui.sc","emoji_ash_ninja_clap","Knight","KnightNinja","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_champie_whiteflag","","","sc/ui.sc","emoji_champie_whiteflag","","","","","SAD","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_champie_bluefinger","","","sc/ui.sc","emoji_champie_bluefinger","","","","","HAPPY","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_champie_redfinger","","","sc/ui.sc","emoji_champie_redfinger","","","","","HAPPY","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_champie_thuglife","","","sc/ui.sc","emoji_champie_thuglife","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_champie_thumbsdown","","","sc/ui.sc","emoji_champie_thumbsdown","","","","","ANGRY","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_champie_holdthetrophy","","","sc/ui.sc","emoji_champie_holdthetrophy","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_sprout_prince_red","","","sc/ui.sc","emoji_sprout_prince_red","Wally","WallyPrinceChroma","true","","SPECIAL","COLLECTORS","DEFAULT","Sprout_Start_VO","1","","","","","","","","","",""
"emoji_sprout_prince_green","","","sc/ui.sc","emoji_sprout_prince_green","Wally","WallyPrince","true","","SPECIAL","COLLECTORS","DEFAULT","Sprout_Start_VO","1","","","","","","","","","",""
"emoji_elprimo_dragon_pink","","","sc/ui.sc","emoji_elprimo_dragon_pink","Luchador","LuchadorDragonChroma","true","","SPECIAL","COLLECTORS","DEFAULT","El_primo_start","0","","","","","","","","","",""
"emoji_elprimo_dragon_green","","","sc/ui.sc","emoji_elprimo_dragon_green","Luchador","LuchadorDragon","true","","SPECIAL","COLLECTORS","DEFAULT","El_primo_start","0","","","","","","","","","",""
"emoji_meg","","","sc/ui.sc","emoji_meg","MechaDude","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Meg_start_vo","5","","","","","","","","","",""
"emoji_meg_angry","","","sc/ui.sc","emoji_meg_angry","MechaDude","","","","ANGRY","COMMON","ANGRY","Meg_die_vo","0","","","","375","9","","","","",""
"emoji_meg_gg","","","sc/ui.sc","emoji_meg_gg","MechaDude","","","","SPECIAL","RARE","GG","Meg_lead_vo","0","","","","750","19","","","","",""
"emoji_meg_happy","","","sc/ui.sc","emoji_meg_happy","MechaDude","","","","HAPPY","COMMON","HAPPY","Meg_start_vo","3","","","","375","9","","","","",""
"emoji_meg_phew","","","sc/ui.sc","emoji_meg_phew","MechaDude","","","","SPECIAL","EPIC","PHEW","Meg_hurt_vo","1","","","","1500","39","","","","",""
"emoji_meg_sad","","","sc/ui.sc","emoji_meg_sad","MechaDude","","","","SAD","COMMON","SAD","Meg_die_vo","5","","","","375","9","","","","",""
"emoji_meg_special","","","sc/ui.sc","emoji_meg_special","MechaDude","","","","SPECIAL","EPIC","SPECIAL","Meg_ulti_vo","3","","","","1500","39","","","","",""
"emoji_meg_thanks","","","sc/ui.sc","emoji_meg_thanks","MechaDude","","","","SPECIAL","EPIC","THANKS","Meg_kill_vo","0","","","","1500","39","","","","",""
"emoji_meg_clap","","","sc/ui.sc","emoji_meg_clap","MechaDude","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_spike_darklord_happy","","","sc/ui.sc","emoji_spike_darklord_happy","Cactus","CactusLord","true","","HAPPY","COLLECTORS","HAPPY","Spike_Robo_Laugh","0","","","","","","","","","",""
"emoji_barley_retro","","","sc/ui.sc","emoji_barley_retro","Barkeep","BarkeepMs","true","","DEFAULT","COLLECTORS","DEFAULT","Barley_Die","1","","Retropolis","","","","","","","",""
"emoji_brock_retro","","","sc/ui.sc","emoji_brock_retro","RocketGirl","RocketGirlHotrod","true","","DEFAULT","COLLECTORS","DEFAULT","Brock_start_vo","2","","Retropolis","","","","","","","",""
"emoji_carl_retro","","","sc/ui.sc","emoji_carl_retro","Whirlwind","WhirlwindRR","true","","DEFAULT","COLLECTORS","DEFAULT","Carl_start_vo","0","","Retropolis","","","","","","","",""
"emoji_mortis_retro","","","sc/ui.sc","emoji_mortis_retro","Undertaker","UndertakerGreaser","true","","DEFAULT","COLLECTORS","DEFAULT","Mortis_start","3","","Retropolis","","","","","","","",""
"emoji_8bit_retro","","","sc/ui.sc","emoji_8bit_retro","Arcade","ArcadeRetropolis","true","","DEFAULT","COLLECTORS","DEFAULT","8bit_start_vo","0","","Retropolis","","","","","","","",""
"emoji_lolla","","","sc/ui.sc","emoji_lolla","Duplicator","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Lolla_Start_VO","2","","","","","","","","","",""
"emoji_lolla_angry","","","sc/ui.sc","emoji_lolla_angry","Duplicator","","","","ANGRY","COMMON","ANGRY","Lolla_Hurt_VO","0","","","","375","9","","","","",""
"emoji_lolla_happy","","","sc/ui.sc","emoji_lolla_happy","Duplicator","","","","HAPPY","COMMON","HAPPY","Lolla_Kill_VO","5","","","","375","9","","","","",""
"emoji_lolla_gg","","","sc/ui.sc","emoji_lolla_gg","Duplicator","","","","SPECIAL","RARE","GG","Lolla_Lead_VO","2","","","","750","19","","","","",""
"emoji_lolla_phew","","","sc/ui.sc","emoji_lolla_phew","Duplicator","","","","SPECIAL","EPIC","PHEW","Lolla_Die_VO","3","","","","1500","39","","","","",""
"emoji_lolla_sad","","","sc/ui.sc","emoji_lolla_sad","Duplicator","","","","SAD","COMMON","SAD","Lolla_Die_VO","0","","","","375","9","","","","",""
"emoji_lolla_special","","","sc/ui.sc","emoji_lolla_special","Duplicator","","","","SPECIAL","EPIC","SPECIAL","Lolla_Ulti_VO","0","","","","1500","39","","","","",""
"emoji_lolla_thanks","","","sc/ui.sc","emoji_lolla_thanks","Duplicator","","","","SPECIAL","EPIC","THANKS","Lolla_Lead_VO","0","","","","1500","39","","","","",""
"emoji_lolla_clap","","","sc/ui.sc","emoji_lolla_clap","Duplicator","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_lolla_chola","","","sc/ui.sc","emoji_lolla_chola","Duplicator","DuplicatorChola","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Lolla_Start_VO","2","","","","","","","","","",""
"emoji_lolla_chola_angry","","","sc/ui.sc","emoji_lolla_chola_angry","Duplicator","DuplicatorChola","","","SPECIAL","COLLECTORS","ANGRY","Lolla_Hurt_VO","0","","","","","","","","","",""
"emoji_lolla_chola_gg","","","sc/ui.sc","emoji_lolla_chola_gg","Duplicator","DuplicatorChola","","","SPECIAL","COLLECTORS","GG","Lolla_Lead_VO","2","","","","","","","","","",""
"emoji_lolla_chola_happy","","","sc/ui.sc","emoji_lolla_chola_happy","Duplicator","DuplicatorChola","","","SPECIAL","COLLECTORS","HAPPY","Lolla_Kill_VO","5","","","","","","","","","",""
"emoji_lolla_chola_phew","","","sc/ui.sc","emoji_lolla_chola_phew","Duplicator","DuplicatorChola","","","SPECIAL","COLLECTORS","PHEW","Lolla_Die_VO","3","","","","","","","","","",""
"emoji_lolla_chola_sad","","","sc/ui.sc","emoji_lolla_chola_sad","Duplicator","DuplicatorChola","","","SPECIAL","COLLECTORS","SAD","Lolla_Die_VO","0","","","","","","","","","",""
"emoji_lolla_chola_special","","","sc/ui.sc","emoji_lolla_chola_special","Duplicator","DuplicatorChola","","","SPECIAL","COLLECTORS","SPECIAL","Lolla_Ulti_VO","0","","","","","","","","","",""
"emoji_lolla_chola_thanks","","","sc/ui.sc","emoji_lolla_chola_thanks","Duplicator","DuplicatorChola","","","SPECIAL","COLLECTORS","THANKS","Lolla_Lead_VO","0","","","","","","","","","",""
"emoji_lolla_chola_clap","","","sc/ui.sc","emoji_lolla_chola_clap","Duplicator","DuplicatorChola","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_gene_brawloween","","","sc/ui.sc","emoji_gene_brawloween","HookDude","HookDudeSwamp","true","","DEFAULT","COLLECTORS","DEFAULT","Gene_vo","2","","Brawloween","","","","","","","",""
"emoji_mrp_brawloween","","","sc/ui.sc","emoji_mrp_brawloween","SpawnerDude","SpawnerDudeDracula","true","","DEFAULT","COLLECTORS","DEFAULT","Mrp_Lead_VO","1","","Brawloween","","","","","","","",""
"emoji_piper_brawloween","","","sc/ui.sc","emoji_piper_brawloween","Sniper","Sniperrose","true","","DEFAULT","COLLECTORS","DEFAULT","Piper_Start","0","","Brawloween","","","","","","","",""
