TID,AR
TID_BALL_15,الكرة والدبابيس
TID_BALL_16,السقف المعقود
TID_GOLDRUSH_19,أرض الفخاخ
TID_GOLDRUSH_20,كش ملك
TID_GOLDRUSH_21,الطريق المختصر
TID_GOLDRUSH_22,الزاوية الحادة
TID_GOLDRUSH_23,المطعم المتحرك
TID_GOLDRUSH_24,الانقسام الخلوي
TID_GOLDRUSH_25,الصخب المضاعف
TID_GOLDRUSH_26,ين يانج
TID_ROBO_HEALTH,روبوت الحصار:
TID_TEAMING_WARNING,<c99dd3333>هاجم أعداءك</c> أو تلق ضربات <c99dd3333>النيازك العملاقة</c>!
TID_FREE_NAME_CHANGE_INTRO_TEXT,لا يمكنك تغيير اسمك مجانًا إلا مرة واحدة. اختر اسمك الجديد بتأن؛ حيث ستكلفك أي تغييرات مستقبلية جواهر.
TID_PAID_NAME_CHANGE_INTRO_TEXT,أتريد استخدام جواهر لاختيار اسم جديد؟\nنحتفظ في حال اختيارك اسمًا غير مقبول بحق تغييره دون إعادة جواهرك.
TID_NAME_CHANGE_INTRO_TITLE,تغيير الاسم
TID_NAME_CHANGE_ON_COOLDOWN,عليك الانتظار <time> إضافية لتغيير اسمك مجددًا.
TID_NAME_CHANGE_FREE,مجانًا
TID_PLAYER_YOU,أنت
TID_NEWS_TAB_NEWS,الأخبار
TID_NEWS_TAB_VIDEOS,فيديوهات
TID_NEWS_TAB_ESPORTS,ESPORTS
TID_NEWS_TAB_COMMUNITY,مجتمع اللعبة
TID_NEWS_TAB_VIDEOS_LIVESTREAM_CHINA,视频/直播
TID_NEWS_NOTIFICATION_LIVE,مباشر
TID_EPORTS_INFO_NEW_TOURNAMENT,تم فتح بطولة جديدة!
TID_VS_TRAINING,أراضي\nالتدريب
TID_TRAINING_DPS,الضرر في الثانية:
TID_SHOP_SHORTCUT_1,العروض
TID_SHOP_SHORTCUT_2,الهدية اليومية
TID_SHOP_SHORTCUT_NOT_USED,الصناديق
TID_SHOP_SHORTCUT_3,المظاهر
TID_SHOP_SHORTCUT_4,متجر النجوم
TID_SHOP_SHORTCUT_5,الموارد
TID_SHOP_NOTIFICATION_NEW,جديد!
TID_SHOP_NOTIFICATION_FREE,مجانًا!
TID_SKIN_INFO_INCLUDES,يتضمن هذا المظهر:\n
TID_SKIN_INFO_NORMAL,- نموذج بطل مخصص
TID_SKIN_INFO_NORMAL_PET,- نموذج بطل مخصص\n- نموذج حيوان أليف مخصص
TID_SKIN_INFO_NORMAL_TURRET,- نموذج بطل مخصص\n- نموذج برج مخصص
TID_SKIN_INFO_FX,- نموذج بطل مخصص\n- تأثيرات مخصصة
TID_SKIN_INFO_ANIM_PET,- نموذج بطل مخصص\n- نموذج حيوان أليف مخصص\n-رسوم متحركة مخصصة
TID_SKIN_INFO_ANIM_TURRET,- نموذج بطل مخصص\n- نموذج برج مخصص\n- رسوم متحركة مخصصة
TID_SKIN_INFO_ANIM_FX,- نموذج بطل مخصص\n- تأثيرات مخصصة\n- رسوم متحركة مخصصة
TID_SKIN_INFO_ANIM_FX_PET,- نموذج بطل مخصص\n- نموذج حيوان أليف مخصص\n- تأثيرات مخصصة\n- رسوم متحركة مخصصة
TID_SKIN_INFO_ANIM_FX_SOUND_PET,- نموذج بطل مخصص\n- نموذج حيوان أليف مخصص\n- تأثيرات مخصصة\n- رسوم متحركة مخصصة\n-أصوات مخصصة
TID_SKIN_INFO_ANIM_FX_TURRET,- نموذج بطل مخصص\n- نموذج برج مخصص\n- تأثيرات مخصصة\n- رسوم متحركة مخصصة
TID_SKIN_INFO_ANIM_FX_SOUND_TURRET,- نموذج بطل مخصص\n- نموذج برج مخصص\n- تأثيرات مخصصة\n- رسوم متحركة مخصصة\n-أصوات مخصصة
TID_SKIN_INFO_ANIM,- نموذج بطل مخصص\n- رسوم متحركة مخصصة
TID_SKIN_INFO_ANIM_SOUND_FX,- نموذج بطل مخصص\n- تأثيرات مخصصة\n- رسوم متحركة مخصصة\n- أصوات مخصصة
TID_SKIN_INFO_FX_SOUND,- نموذج بطل مخصص\n- تأثيرات مخصصة\n- أصوات مخصصة
TID_SKIN_INFO_SOUND,- نموذج بطل مخصص\n- أصوات مخصصة
TID_GOLDRUSH_27,عربة القطار
TID_BUTTON_SETTINGS,الإعدادات
TID_BUTTON_BATTLELOG,سجل المعارك
TID_BUTTON_LEADERBOARD,لوحات الصدارة
TID_BUTTON_BRAWLTV,BRAWL TV
TID_BUTTON_NEWS,الأخبار
TID_BRAWL_TV_LIVE,مباشر
TID_BUTTON_TEST_HERO,التجربة
TID_CONTENT_UPDATE,يجري تنزيل المحتوى...
TID_BATTLE_ROYALE_28,الأحلام العابرة
TID_SHAMAN_SHIBA_SKIN,نيتا شيبا
TID_PENNY_BUNNY_SKIN,بيني الأرنب
TID_SHAMAN_SHIBA_SKIN_SHOP,نيتا\nشيبا
TID_PENNY_BUNNY_SKIN_SHOP,بيني\nالأرنب
TID_PURCHASE_POPUP_CONFIRM_OFFER,أتريد شراء العرض؟
TID_PURCHASE_POPUP_CONFIRM_SKIN,أتريد شراء المظهر؟
TID_PURCHASE_POPUP_CONFIRM_HERO,أتريد شراء البطل؟
TID_BUTTON_NAME_COLOR,تلوين الاسم
TID_SELECT_COLOR_TITLE,تحديد اللون
TID_PROFILE_COLOR,اللون
TID_POPUP_BRAWLTV_TITLE,BRAWL TV
TID_POPUP_BRAWLTV_TEXT,شاهد أفضل لاعبي Brawl Stars حول العالم
TID_POPUP_BRAWLTV_BUTTON,بدء
TID_GOLDRUSH_28,تشو تشو
TID_GOLDRUSH_29,نداء الركاب
TID_GOLDRUSH_30,القطار المجنون
TID_GOLDRUSH_31,مجانين المنجم
TID_GOLDRUSH_32,قطار الألم
TID_GOLDRUSH_33,متجر الأفاعي
TID_GOLDRUSH_34,السير المتحرك
TID_ROBO_WARS_10,الطلقة المباشرة
TID_ROBO_WARS_11,مواجهة ترفيهية
TID_ROBO_WARS_12,طريق الروبوت السريع
TID_ROBO_WARS_13,متنزه الخردة
TID_ROBO_WARS_14,منطقة الخطر
TID_BATTLE_ROYALE_29,حمى الذهب
TID_BATTLE_ROYALE_30,مواجهة الشاطئ
TID_BATTLE_ROYALE_31,المدرج الملكي
TID_BATTLE_ROYALE_32,جزر ألوان الطيف
TID_BATTLE_ROYALE_33,نقطة التصويب
TID_BALL_17,تحت الأضواء
TID_BALL_18,اندلاع الفوضى
TID_BALL_19,الإصابة الأكيدة
TID_BALL_20,مواجهة الأحد الحاسمة
TID_BALL_21,الضربة المنحنية
TID_SUPPORT_CREATOR_BUTTON,دعم منشئ محتوى
TID_SUPPORT_CREATOR_LABEL,مدعوم: <NAME>
TID_SUPPORT_CREATOR_POPUP_TITLE,دعم منشئ محتوى
TID_SUPPORT_CREATOR_POPUP_TEXT,ادعم منشئ المحتوى المفضل لديك. ستساهم أي جواهر تنفقها في دعم منشئ المحتوى هذا.
TID_SUPPORT_CREATOR_POPUP_ENTER_CODE,أدخل رمز منشئ المحتوى:
TID_SUPPORT_CREATOR_POPUP_INPUT_CODE,أدخل رمز منشئ المحتوى هنا
TID_SUPPORT_CREATOR_POPUP_BUTTON,إدخال
TID_SUPPORT_CREATOR_POPUP_BUTTON_MORE,المزيد
TID_SUPPORT_CREATOR_POPUP_INVALID_NAME,رمز منشئ المحتوى غير صالح! الرجاء التحقق!
TID_SUPPORT_SUCCESS_FLOATER,أنت الآن تدعم <NAME>!
TID_SUPPORT_LINK_FAIL_FLOATER,رابط دعم منشئ المحتوى غير صالح أو انتهت مدة صلاحيته!
TID_SUPPORT_CREATOR_SHOP_TITLE,دعم منشئ المحتوى
TID_SUPPORT_CREATOR_BTN_SUPPORT,إدخال الرمز
TID_SUPPORT_CREATOR_BTN_CHANGE,التغيير
TID_SUPPORT_CREATOR_BTN_STOP,الوقف
TID_SUPPORT_CREATOR_INFO,ادعم منشئ محتوى عند الشراء داخل التطبيق بإدخال رمز منشئ المحتوى الخاص به!
TID_SUPPORT_CREATOR_SUPPORTING,تدعم حاليًا:
TID_SUPPORT_CREATOR_NOT_SUPPORTING,أنت لا تدعم أي منشئ محتوى حاليًا.
TID_STOP_SUPPORTING_CREATOR_TITLE,وقف دعم منشئ المحتوى
TID_STOP_SUPPORTING_CREATOR_DESC,أتريد وقف دعم <NAME>؟
TID_STAT_DAMAGE_PER_PROXIMITY_MINE,ضرر اللغم الواحد
TID_OFFER_POPUP_CONFIRMATION_POPUP,هل ترغب بالتأكيد في شراء <offer_name>؟
TID_OFFER_POPUP_CONFIRMATION_POPUP_NO_NAME,أمتأكد من أنك تريد الاستفادة من هذا العرض؟
TID_BRAWLTV_FAILED,فشل تحميل Brawl TV! حاول لاحقًا.
TID_LINE_ACCOUNT_BIND_INFO_TITLE,الاتصال بـ LINE
TID_LINE_ACCOUNT_BIND_INFO,يمكّنك ربط حسابك بـ LINE من رؤية حسابات Brawl Stars الخاصة بأصدقائك في LINE ضمن قائمة الأصدقاء. سيكون بإمكانهم أيضًا رؤية حساب Brawl Stars الخاص بك وحالة اتصالك بالإنترنت، كما سيكون بإمكانهم دعوتك إلى المعارك. أتريد ربط حسابك الآن؟
TID_LINE_LOG_OUT_TITLE,إلغاء الربط بـ LINE
TID_LINE_LOG_OUT_DESC,هل تريد إلغاء الربط بحساب LINE؟
TID_LINE_CONNECT,الاتصال بـ LINE
TID_LINE_CONNECT_UP,الاتصال بـ LINE
TID_LINE_CONNECTED,متصل بـ LINE
TID_LINE_CONNECTED_UP,متصل بـ LINE
TID_SKIN_INFO_FX_TURRET,- نموذج بطل مخصص\n- نموذج برج مخصص\n- مؤثرات مخصصة
TID_SPEC_ABI_SPED_FULL_AMMO,ضربة التسجيل
TID_SPEC_ABI_SPED_FULL_AMMO_DESC,ترتفع سرعة تحرك بيبي بنسبة <c00cc00><VALUE1>%</c> عندما يمتلئ شريط ضربة التسجيل كليًا.
TID_BASEBALL,بيبي
TID_BASEBALL_SHORT_DESC,فئة قوات واقية
TID_BASEBALL_DESC,تضرب بيبي الأعداء فتلقي بهم إلى الخلف عندما يكون شريط ضربة التسجيل ممتلئًا. عند استخدامها الزخم، ترمي كرة علكة نطاطة تلحق بهم ضررًا.
TID_BASEBALL_WEAPON,الضربة الثلاثية
TID_BASEBALL_ULTI,كرة العلكة
TID_BASEBALL_WEAPON_DESC,يمتلئ شريط ضربة التسجيل عند تلويح بيبي بمضرب البيسبول ثلاث مرات، وعند امتلائه كليًا، تلقي ضربتها التالية بأعدائها إلى الخلف.
TID_BASEBALL_ULTI_DESC,تستخدم بيبي مضربها لرمي كرة علكة نطاطة قادرة على اختراق الأعداء وإصابة نفس الهدف عدة مرات.
TID_BARLEY_MS_SKIN,بارلي صانعة الفطائر
TID_BARLEY_MS_SKIN_SHOP,بارلي\nصانعة الفطائر
TID_BROCK_HOTROD_SKIN,بروك سائق السيارات المعدلة
TID_BROCK_HOTROD_SKIN_SHOP,بروك\nسائق السيارات المعدلة
TID_CARL_RR_SKIN,كارل السائق الغاضب
TID_CARL_RR_SKIN_SHOP,كارل\nالسائق الغاضب
TID_BARLEY_MAPLE_SKIN,بارلي الكندي
TID_BARLEY_MAPLE_SKIN_SHOP,بارلي\nالكندي
TID_BANKHEIST_14B,استراحة الصيانة
TID_BANKHEIST_15,قصة جانبية
TID_IAP_RETROPOLIS_PACK,باقة جواهر ريتروبوليس
TID_IAP_RETROCOIN_PACK_1,باقة نقود (3/1)
TID_IAP_RETROCOIN_PACK_2,باقة نقود (3/2)
TID_IAP_RETROCOIN_PACK_3,باقة نقود (3/3)
TID_GOLDRUSH_21C,الانهيار المالي
TID_SPEC_SPOT_FROM_AIR,الرصد
TID_SPEC_SUPER_RANGE,سلسلة هجوم الخردق
TID_SPEC_SUPER_RANGE_DESC,يرتفع مدى زخم شيلي وسرعة إطلاقها النار بنسبة <c00cc00><VALUE1>%</c>، ويصبح نطاق انتشار طلقاتها أضيق.
TID_SPEC_ABI_PET_ATTACK_SPEED,الدب السريع
TID_SPEC_ABI_PET_ATTACK_SPEED_DESC,يهاجم دب نيتا بشكل أسرع، ويقل الوقت بين الضربات بنسبة <c00cc00><VALUE1>%</c>.
TID_SPEC_ABI_LOW_HEALTH_SHIELD,الدرع المتين
TID_SPEC_ABI_LOW_HEALTH_SHIELD_DESC,عندما تقل صحة بول عن <c00cc00><VALUE1>%</c>، يحصل على درع يقلل كل الضرر الذي يتلقاه بنسبة <c00cc00><VALUE2>%</c>.
TID_SPEC_ABI_ATTACK_RANGE,الرصاصة القاتلة
TID_SPEC_ABI_ATTACK_RANGE_DESC,يزيد مدى هجوم كولت وسرعة رصاصه بنسبة <c00cc00><VALUE1></c> في المائة.
TID_SPEC_ABI_TURRET_AOE,الدفاع السري
TID_SPEC_ABI_TURRET_AOE_DESC,يكتسب برج التعافي القدرة على إلحاق ضرر بالأعداء قدره <c00cc00><VALUE1></c> في الثانية.
TID_SPEC_ABI_SPEED_AFTER_ULTI,اندفاع النيازك
TID_SPEC_ABI_SPEED_AFTER_ULTI_DESC,ترتفع سرعة إل بريمو بنسبة <c00cc00><VALUE1>%</c> لمدة <c00cc00><VALUE2></c> ث بعد استخدام الزخم.
TID_SPEC_ABI_HOT_INVISIBLE,التعافي المتخفي
TID_SPEC_ABI_HOT_INVISIBLE_DESC,يستعيد ليون <c00cc00><VALUE1></c> من نقاط الصحة في الثانية طوال مدة فعالية الزخم.
TID_SPEC_ULTI_BURN,كرات النيران
TID_SPEC_ULTI_BURN_DESC,تشعل كرات مدافع النيران التي يطلقها برج بيني النيران في الأرض لمدة 3 ثوانٍ، وهي تلحق ضررًا قدره <c00cc00><VALUE1></c> في الثانية بالأعداء الموجودين في منطقة التأثير.
TID_SPEC_ABI_REPAIR_SELF,استراحة التعافي
TID_SPEC_ABI_REPAIR_SELF_DESC,عند توقف تيك عن الهجوم وتلقي الضرر، يبدأ في استعادة صحته بسرعة أعلى من السرعة العادية بـ <c00cc00><VALUE1></c> ث.
TID_HEAD_HEALTH,صحة الرأس
TID_CLUSTER_BOMB_DUDE_SHORT_DESC,فئة مدفعية
TID_CLUSTER_BOMB_DUDE_DESC,تيك كرة معدنية من الحماس والطاقة المتفجرة، فهو يلقي بالألغام، وعند استخدام الزخم، يفصل رأسه عن جسمه ليبحث عن أحد الأهداف وينفجر.
TID_CLUSTER_BOMB_DUDE_WEAPON,الألغام الصغيرة
TID_CLUSTER_BOMB_DUDE_ULTI,الرأس المتفجر
TID_CLUSTER_BOMB_DUDE_WEAPON_DESC,يلقي تيك بعنقود من الألغام التي تتشتت قبل سقوطها على الأرض. تنفجر الألغام عند إصابة الهدف أو بعد بضع ثوانٍ.
TID_CLUSTER_BOMB_DUDE_ULTI_DESC,يفصل تيك رأسه عن جسمه ثم يطلقه، وبعد الهبوط، يقفز الرأس في اتجاه أقرب هدف وينفجر عند إصابته!
TID_CLUSTER_BOMB_DUDE,تيك
TID_SPEC_ABI_PREY_ON_THE_WEAK,غراب البين
TID_SPEC_DAMAGE_SUPER,الصراخ الفتاك
TID_SPEC_DAMAGE_SUPER_DESC,يضرب الآن زخم بوكو الأعداء أيضًا، ويلحق بهم <c00cc00><VALUE1></c> من نقاط الضرر.
TID_SPEC_ABI_SUPER_DESTROY_WALLS,الدوران الساحق
TID_SPEC_ABI_SUPER_DESTROY_WALLS_DESC,يدمر الآن زخم كارل السواتر والعراقيل.
TID_SPEC_ABI_SUPER_SLOW,العلكة اللاصقة
TID_SPEC_ABI_SUPER_SLOW_DESC,يبطئ زخم بيبي الأعداء لمدة <c00cc00><VALUE1></c> ث!
TID_SPEC_ABI_DAMAGE_BUFF_SUPER,القفازات الشائكة
TID_SPEC_ABI_DAMAGE_BUFF_SUPER_DESC,يزيد ضرر لكمة روزا بـ <c00cc00>+<VALUE1></c> أثناء الزخم.
TID_SPEC_ABI_STUN_TRAP,نصاب الفخاخ
TID_SPEC_ABI_STUN_TRAP_DESC,تضعف الآن فخاخ بو الأعداء لمدة <c00cc00><VALUE1></c> ث بدلاً من دفعهم للخلف.
TID_SPEC_ABI_TURRET_ELECTRICITY,الصاعق
TID_SPEC_ABI_TURRET_ELECTRICITY_DESC,يطلق الآن البرج الطائر كرات طاقة تنط من عدو إلى آخر. يعادل نطاق الكرة بعد الارتداد <c00cc00><VALUE1>%</c> من النطاق العادي.
TID_SPEC_EXTRA_BULLET,الصاروخ رقم 4
TID_SPEC_EXTRA_BULLET_DESC,يحمل بروك صاروخًا رابعًا في القاذفة، وهو ما يزيد ذخيرته (ويزيل الحافظة الحرارية التي كان يحتفظ بها في الأنبوب الرابع).
TID_SPEC_ABI_SPIKES_LOW_HEALTH,الاندلاع الشوكي
TID_SPEC_ABI_SPIKES_LOW_HEALTH_DESC,عندما تقل صحة سبايك عن <c00cc00><VALUE1>%</c>، يبدأ في إطلاق أشواك تلحق كل واحدة منها <c00cc00><VALUE2></c> من نقاط الضرر!
TID_SPEC_ABI_RELOAD_ON_HIT,القنص السريع
TID_SPEC_ABI_RELOAD_ON_HIT_DESC,عندما تضرب بايبر خصمًا باستخدام هجومها، ستعيد تعبئة <c00cc00><VALUE1></c> من الذخيرة على الفور.
TID_SPEC_ABI_GAIN_HEALTH,الإسفنج
TID_SPEC_ABI_GAIN_HEALTH_DESC,يحصل فرانك على <c00cc00>+<VALUE1></c> من نقاط الصحة.
TID_SPEC_ABI_DASH_SHIELD,سريع للغاية
TID_SPEC_ABI_DASH_SHIELD_DESC,عندما يندفع مورتيس، يتم خفض كل الضرر الذي يتلقاه بنسبة <c00cc00><VALUE2>%</c> لمدة <c00cc00><VALUE1></c> ث.
TID_SPEC_ABI_SUPER_DAMAGE,الهدم
TID_SPEC_ABI_SUPER_DAMAGE_DESC,تضيف <c00cc00>+<VALUE1></c> من نقاط الضرر إلى زخم مايك.
TID_SPEC_ABI_SPEED_LOW_HEALTH,انسحاب الروبوتات
TID_SPEC_ABI_SPEED_LOW_HEALTH_DESC,عندما تقل صحة ريكو عن <c00cc00><VALUE2>%</c>، ترتفع سرعة ركضه بنسبة <c00cc00><VALUE1></c> في المائة!
TID_SPEC_ABI_SUPER_RELOAD,الذخيرة المستمرة
TID_SPEC_ABI_SUPER_RELOAD_DESC,عند استخدام الزخم، يضاعف داريل سرعة التعبئة لمدة <c00cc00><VALUE1></c> ث.
TID_SPEC_ABI_DAMAGE_MAIN_ATTACK,الأذى الإضافي
TID_SPEC_ABI_DAMAGE_MAIN_ATTACK_DESC,تضيف <c00cc00>+<VALUE1></c> من نقاط الضرر في الثانية إلى هجوم بارلي.
TID_SPEC_ABI_SUPER_HEALS,الصديق الوفي
TID_SPEC_ABI_SUPER_HEALS_DESC,يؤدي الآن ضرب الزملاء في الفريق باستخدام زخم الجني إلى معافاتهم بقدر <c00cc00><VALUE1></c> من نقاط الصحة.
TID_SPEC_ABI_BLACK_HOLE_HEALER,ظل التعافي
TID_SPEC_ABI_BLACK_HOLE_HEALER_DESC,عندما تستخدم تارا الزخم، تفتح بوابة ذات أبعاد، وتظهر نسختها الشبحية لتعالج تارا وزملاءها في الفريق.
TID_SPEC_ABI_RECHARGE,إعادة تذخير تيك التلقائية
TID_SPEC_ABI_RECHARGE_DESC,يقل وقت إعادة تذخير تيك بنسبة <c00cc00><VALUE1></c> بالمائة.
TID_SPEC_ABI_CURVEBALL,الضربة المنحنية
TID_SPEC_ABI_CURVEBALL_DESC,تتطاير الأشواك من قنبلة الصبار وفق مسار منحن، وهو ما يسهل إصابة الأهداف.
TID_SPEC_ABI_MEDIKIT,الإسعافات الأولية
TID_SPEC_ABI_MEDIKIT_DESC,عندما تقل صحة شيلي عن <c00cc00><VALUE1>%</c>، تسترجع <c00cc00><VALUE2></c> من نقاط الصحة على الفور. تتجدد الإسعافات الأولية بعد <c00cc00><VALUE3></c> ث.
TID_SPEC_ABI_IMMUNE_TO_CC,الحجر الرملي
TID_SPEC_ABI_IMMUNE_TO_CC_DESC,لدى ساندي الآن حصانة ضد الدفع والإبطاء والإضعاف.
TID_SPEC_ABI_CURE_DEBUFFS,التطهير الموسيقي
TID_SPEC_ABI_CURE_DEBUFFS_DESC,تزيل هجمات بوكو تأثيرات التباطؤ والصعق والسم والحرق عن أي زميل في الفريق تضربه.
TID_SPEC_ABI_SHIELD_HOMERUN,وضعية القتال
TID_SPEC_ABI_SHIELD_HOMERUN_DESC,عند امتلاء شريط ضربة التسجيل الخاص ببيبي بشكل كامل، تحصن نفسها ضد جميع أنواع الضرر بنسبة <c00cc00><VALUE1></c> في المائة.
TID_SPEC_ABI_WHIRLWIND_SHIELD,الدوران الوقائي
TID_SPEC_ABI_WHIRLWIND_SHIELD_DESC,أثناء مدة فعالية زخم كارل، يتم خفض الضرر الذي يتلقاه بنسبة <c00cc00><VALUE2></c> في المائة.
TID_SELFHELP_UNAVAILABLE,المساعدة والدعم غير متاحين الآن. يُرجى المحاولة لاحقًا.
TID_SPEC_ABI_LONGER_DASH,الثعبان الملتف
TID_SPEC_ABI_LONGER_DASH_DESC,يحصل مورتيس على اندفاعه الأطول بشكل أسرع بمقدار <c00cc00><VALUE1></c> من الثواني.
TID_BO_MECHA_SKIN,بو الآلي
TID_BO_MECHA_SKIN_SHOP,بو\nالآلي
TID_CROW_MECHA_SKIN,كرو الآلي
TID_CROW_MECHA_SKIN_SHOP,كرو\nالآلي
TID_MIKE_ROBO_SKIN,مايك الروبوت
TID_MIKE_ROBO_SKIN_SHOP,مايك\nالروبوت
TID_SPIKE_ROBO_SKIN,سبايك الروبوت
TID_SPIKE_ROBO_SKIN_SHOP,سبايك\nالروبوت
TID_BO_MECHA_GOLD_SKIN,بو الآلي الذهبي
TID_BO_MECHA_GOLD_SKIN_SHOP,بو\nالآلي الذهبي
TID_CROW_MECHA_GOLD_SKIN,كرو الآلي الذهبي
TID_CROW_MECHA_GOLD_SKIN_SHOP,كرو\nالآلي الذهبي
TID_BO_MECHA_LIGHT_SKIN,بو الآلي الأبيض
TID_BO_MECHA_LIGHT_SKIN_SHOP,بو\nالآلي الأبيض
