TID,CNT
TID_KEY_BAR_TITLE,可透過對戰獲得的代幣數量
TID_PLAYAGAIN_QUIT,退出
TID_BATTLE_END_WAITING,等待其他玩家
TID_ERROR_REPLAY_WAITING,正在等待重播
TID_ERROR_REPLAY_NOT_POSSIBLE,無法觀看重播
TID_ERROR_SPECTATE_WAITING,正在等待觀戰
TID_ERROR_SPECTATE_NOT_POSSIBLE,該玩家目前未進行對戰
TID_BRAWL_TV_STARTING,亂鬥TV載入中...
TID_ERROR_BRAWL_TV_WAITING,亂鬥TV處理中...
TID_BRAWL_TV_QUIT,亂鬥TV-<NUM>
TID_ERROR_BRAWL_TV_TUNE_FAILED,亂鬥TV-<NUM>無節目 - 切換中
TID_BRAWL_TV_BATTLE_END_RETURN_HOME,離下個節目開始還有：<NUM>秒
TID_BRAWL_TV_BATTLE_END_RETURN_HOME_SOON,自動播放
TID_BRAWL_TV_OFF_RETURN_HOME,退出亂鬥TV
TID_TEAM_POPOVER_YOUR_ROOM,這是你的小隊
TID_ERROR_SPECTATE_NOT_POSSIBLE_TEAM,小隊目前沒有進行對戰
TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_THIS_TEAM,無法加入，你已在該小隊中。
TID_TEAM_AD_JOIN_FAIL_FULL,無法加入，小隊已滿。
TID_HOMESCREEN_NOT_ENOUGH_TICKETS,無法開始遊戲，入場券不足。
TID_HOMESCREEN_TEAMS_NOT_SUPPORTED,該活動不支持以小隊進行
TID_GAME_MODE_UNLOCKED,已解鎖
TID_ERROR_SPECTATE_DISABLED,由於技術原因，暫時無法觀戰。
TID_SPECTATE_FOLLOW,點擊以追隨：
TID_SPECTATE_FOLLOWING,正在追隨：
TID_CONNECTING_WAIT_FOR_SPECTATE,等待觀戰...
TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS,觀看廣告\n選擇一項翻倍獎勵！\n今天還可觀看<VIEWCOUNTREM>次
TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW,觀看廣告\n選擇一項翻倍獎勵！\n今天還可觀看<VIEWCOUNTREM>次
TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS_CHOISELESS,獲得更多獎勵！\n今天剩餘<VIEWCOUNTREM>次
TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW_CHOISELESS,獲得更多獎勵！\n今天剩餘<VIEWCOUNTREM>次
TID_CANNON_DAMAGE,炮擊傷害
TID_CANNON_HEALTH,艦炮生命值
TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_OTHER,該玩家待處理的好友請求過多，請稍後再試。
TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_YOU,你發送的好友請求過多，請刪除一個請求後重試。
TID_ADD_FRIEND_ERROR_GENERIC,無法發送好友請求，請稍後再試。
TID_ADD_FRIEND_ERROR_DOES_NOT_EXIST,你要新增的好友不存在。
TID_ADD_FRIEND_ERROR_OWN_AVATAR,無法新增自己為好友！
TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER,該玩家的好友列表已滿，請稍後再試。
TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU,你的好友列表已滿，請刪除一位好友後重試。
TID_HINT_26,如果敵人排成一列，佩妮能對他們造成大量濺射傷害。
TID_HINT_27,在對戰前創建小隊，以便討論戰術並挑選最佳的英雄組合。
TID_HINT_28,友誼賽不僅可以用來為活動熱身、與朋友切磋，還有多種用途！
TID_HINT_29,如果與新隊友的配合很有默契，點擊「再來一場」，即可與他們繼續並肩作戰！
TID_HINT_30,在友誼賽中，你可以挑選任意活動和地圖，同時所有英雄都將暫時升至滿級！
TID_HINT_31,法蘭克在攻擊和使用超級技能時無法移動，對手可以趁機逃離他的攻擊範圍。
TID_HINT_32,你無法透過特別活動獲得獎盃，但可以獲得代幣以解鎖亂鬥主題季獎勵。
TID_HINT_33,你可以在戰隊隊員名單中向戰隊隊員發送好友請求。
TID_HINT_34,你可以向小隊成員發送好友請求。
TID_HINT_35,跟其他玩家一起打完幾場精彩的對戰後，你可以在「推薦好友」中找到他們並發送好友請求。
TID_HINT_36,你可以向小隊成員發送好友請求。
TID_HINT_37,你可以點擊\q發送邀請\q按鈕，將小隊邀請發送給好友和戰隊隊員。
TID_COOP_GENERATED,喧嘩競技場
TID_MECHANIC_KNIGHT_SKIN,馴龍騎士
TID_FRANK_CAVEMAN_SKIN,瘋狂原始人
TID_SOLO,單人
TID_DUO,雙人
TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL,好友列表已滿！
TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY,已發送太多好友請求，請稍後再試。
TID_INVITE_FRIEND_TOKEN_ERROR,邀請好友時發生錯誤
TID_GOLDRUSH_9,靜謐池塘
TID_TEAM_JOIN_FINISH_TUTORIAL,完成教學後才能加入小隊
TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE,登入失敗
TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED,《荒野亂鬥》尚未在你所在的地區開啟測試。請保持關注！
TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON,OK
TID_CROW_PHEONIX_SKIN,鳳凰
TID_MECHANIC_SUMMER_SKIN,水槍大作戰
TID_HERO_SCREEN_DIM_COLOR_MUL,222222
TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP,搖滾巨星
TID_ROCKET_BEACH_SKIN_SHOP,海灘男孩
TID_CACTUS_PINK_SKIN_SHOP_OLD,粉紅派對
TID_SHAMAN_PANDA_SKIN_SHOP,熊貓妮塔
TID_CROW_WHITE_SKIN_SHOP,雪鴉
TID_BULL_HAIR_SKIN_SHOP,維京狂牛
TID_TRICKSHOT_GOLD_SKIN_SHOP_OLD,金牌彈射
TID_BARKEEP_GOLD_SKIN_SHOP,金色保力
TID_LUCHADOR_RUDO_SKIN_SHOP,蝙蝠假面
TID_SHOTGUN_BANDITA_SKIN_SHOP,獨眼大盜
TID_LUCHADOR_KING_SKIN_SHOP,王者降臨
TID_MECHANIC_KNIGHT_SKIN_SHOP,馴龍騎士
TID_FRANK_CAVEMAN_SKIN_SHOP,瘋狂原始人
TID_MECHANIC_SUMMER_SKIN_SHOP,水槍大作戰
TID_CROW_PHEONIX_SKIN_SHOP,鳳凰
TID_GOLDRUSH_10,回聲洞穴
TID_BANKHEIST_5,華麗圍欄
TID_BATTLE_ROYALE_D7,大快朵頤
TID_BATTLE_ROYALE_8,孤島入侵
TID_BATTLE_ROYALE_6,洞穴迷宮
TID_CLAN_CHAT_JUMP_TO_NEW,<count>條新訊息
TID_CLAN_CHAT_NEW,NEW
TID_BANKHEIST_6,迂迴岔路
TID_GOLDRUSH_11,水淹礦場
TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_ANDROID,你必須透過Google Play商店下載《荒野亂鬥》測試版（僅支持部分地區）。目前《荒野亂鬥》尚不支持在Root後的裝置上進行遊戲。請繼續關注我們的遊戲！
TID_RATE_APP_MESSAGE_ANDROID,請在Google Play商店對《荒野亂鬥》(Brawl Stars)進行評分，並留下你的寶貴意見！
TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE,登入新的Google Play帳號
TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT,你想將當前遊戲進度與該Google Play帳號關聯嗎？
TID_SHOWDOWN_END,生死決鬥！
TID_SETTINGS_FIXES_JOYSTICK,鎖定移動控制搖桿
TID_SETTINGS_SC_ID,SUPERCELL ID
TID_LANGUAGE_LOCALIZED_NAME,繁體中文
TID_POPUP_CHANGE_LANGUAGE_TITLE,更改語言？
TID_POPUP_CHANGE_LANGUAGE,你確定要更改語言嗎？
TID_SKIN_RARITY_1,<cffffff>普通</c>
TID_SKIN_RARITY_2,<c0070dd>稀有</c>
TID_SKIN_RARITY_3,<ca335ee>史詩</c>
TID_SKIN_RARITY_4,<cff8000>傳奇</c>
TID_BANKHEIST_7,荒漠走廊
TID_BATTLE_ROYALE_9,西風峽谷
TID_BATTLE_ROYALE_10,沙丘漂流
TID_NO_FRIENDS_GO_TO_FRIENDS,前往好友列表
TID_EVENT_MODIFIER_1,能量飲料
TID_EVENT_MODIFIER_2,憤怒機甲
TID_EVENT_MODIFIER_3,流星火雨
TID_EVENT_MODIFIER_4,噬血奪魂
TID_EVENT_MODIFIER_13,超級蓄能
TID_EVENT_MODIFIER_14,疾速英雄
TID_EVENT_MODIFIER_DESC_1,如果你身旁沒有其他玩家，能量飲料就有可能出現在你的附近。拾取能量飲料能在短時間內大幅提升英雄的攻擊力和移動速度！
TID_EVENT_MODIFIER_DESC_2,小心，憤怒的機甲可能會隨機出現在地圖任意位置，並朝離它最近的英雄發動攻擊！
TID_EVENT_MODIFIER_DESC_3,現在可不是停下來欣賞流星雨的時候，被這些落下來的隕石砸中可不是鬧著玩的！
TID_BALL_4,綠蔭球場
TID_EVENT_MODIFIER_DESC_4,你的生命值會不斷流失，但是對敵方英雄造成傷害可為你恢復部分生命值，擊敗敵方英雄則可以恢復全部生命值！所有治療能力的效果都將降低。
TID_EVENT_MODIFIER_DESC_13,超級技能的蓄能速度大大加快！
TID_EVENT_MODIFIER_DESC_14,所有英雄的移動速度都更快！
TID_EVENT_MODIFIER_15,荒野生死鬥+
TID_EVENT_MODIFIER_DESC_15,每擊倒一名對手，你將獲得額外的獎盃，但如果被對手擊倒，你也將失去一些獎盃！
TID_EVENT_MODIFIER_16,躲貓貓
TID_EVENT_MODIFIER_DESC_16,每隔一段時間，所有英雄會同時進入隱身狀態！
TID_EVENT_MODIFIER_17,燃燒火球
TID_EVENT_MODIFIER_DESC_17,安珀不小心打翻燃性火油，讓球燒起來了！火球不僅能對碰到它的人造成傷害，還可以摧毀牆壁！真是太燃了！
TID_BALL_5,亂鬥球場
TID_BALL_6,超級海灘
TID_BALL_7,池塘漫步
TID_BANKHEIST_8,恐怖隧道
TID_EVENT_MODIFIER_DESC_3_SD,隕石會從天而降，英雄聚集的地方會更加危險！
TID_DEFEATED_SHOWDOWN,戰敗
TID_OFFER_WATCH_AD,觀看廣告
TID_ERROR_REPLAY_DISABLED,無法重播
TID_WANTED_9,運河水道
TID_HOOK,吉恩
TID_STAR_KEY_INFO_EXTENSION,\n\n星徽代幣可用來打開大型寶箱。
TID_TEAM_OWNER_TEXT,<NAME>的小隊
TID_SPECTATE_AUTO,自動
TID_BATTLE_ROYALE_11,奇異弧線
TID_FRIEND_POPOVER_INVITE,邀請至小隊
TID_TEAM_ERROR_ALREADY_IN_ROOM,該玩家已加入你的小隊
TID_TEAM_ERROR_ALREADY_INVITED,該玩家已被邀請！
TID_BATTLE_ROYALE_D2,風暴平原
TID_UNDERTAKER_GREASER_SKIN,鄉村搖滾
TID_COMMUNITY_PROPS,此地圖由玩家設計！\n\n地圖創意：\n<cff8000><CREDIT></c>
TID_PLAYER_MAP_PROPS,玩家設計地圖，作者：\n<cff8000><CREDIT></c>
TID_PLAYER_MAP_WINNER_SLOT_PROPS,每日獲勝地圖！\n\n地圖創意：\n<cff8000><CREDIT></c>
TID_BATTLE_ROYALE_12,炙熱迷宮
TID_TEAM_INVITE_ALREADY_IN_TEAM,該玩家已加入其他小隊
TID_HINT_38,如果某位英雄腳下有轉動的圓圈，代表其超級技能已經蓄能完畢！
TID_HINT_39,如果某位英雄腳下有轉動的黃圈，代表其正在瞄準，準備使用超級技能！
TID_EVENT_NOT_AVAILABLE,沒有活動
TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE,沒有廣告可以觀看，請稍後再試！
TID_SHOP_NOT_AVAILABLE,無法使用
TID_UNDERTAKER_GREASER_SKIN_SHOP,鄉村搖滾
TID_HINT_40,在設定介面連結Supercell ID可以保護你的帳號，並讓你在多台裝置上進行遊戲，還能獲得一款免費造型！
TID_GACHA_VIDEO_REWARD_RECEIVED,額外獎勵已新增！
TID_BUTTON_NAVI_SHOP,商店
TID_BUTTON_NAVI_SOCIAL,社交
TID_BUTTON_NAVI_BRAWLERS,英雄
TID_BUTTON_NAVI_ESPORTS,電競賽事
TID_BRAWL_TICKETS_BUTTON,對戰
TID_HOME_SCREEN_INVITE,邀請
TID_HINT_41,你的總獎盃數是每個英雄的獎盃數之和。
TID_TAKEDOWNS,擊倒：+<NUM>
TID_GOAL,<name>得分！
TID_EVENT_MODIFIER_5,癒傷蘑菇
TID_EVENT_MODIFIER_DESC_5,地圖上會隨機出現癒傷蘑菇！它會在一定時間內治療所有附近的英雄。
TID_EVENT_MODIFIER_DESC_5_SD,地圖上會隨機出現癒傷蘑菇，但蘑菇不會在英雄聚集的地方生長。
TID_NINJA,里昂
TID_ROSA,羅莎
TID_HINT_42,只要一段時間沒有受傷或進行攻擊，你的英雄就會自動恢復生命值。
TID_HOOK_SHORT_DESC,控場型
TID_HOOK_DESC,吉恩的神燈可以發射會分裂的魔焰攻擊敵人。他的超級技能是伸出精靈魔手把敵人拉到自己身邊！
TID_SPEC_ABI_HOOK,治癒魔霧
TID_SPEC_ABI_HOOK_DESC,吉恩每秒為身邊的隊友恢復<c00cc00><VALUE1></c>生命值。
TID_HOOK_WEAPON,神燈衝擊
TID_HOOK_ULTI,精靈魔手
TID_HOOK_WEAPON_DESC,吉恩用神燈發射一團魔焰攻擊敵人。如果魔焰沒有擊中敵人，其傷害會均分給分裂而成的數團小型魔焰，攻擊前方扇形範圍內的敵人。
TID_HOOK_ULTI_DESC,吉恩從神燈中伸出一隻精靈魔手，被精靈魔手抓住的敵人會被拉到吉恩所在的位置！
TID_NINJA_SHORT_DESC,刺客型
TID_NINJA_DESC,里昂每次能朝目標投擲多把手裏劍。他的超級技能是忍法煙玉，可以讓自己在短時間內隱身！
TID_SPEC_ABI_SPEED_INVISIBLE,遁走之術
TID_SPEC_ABI_SPEED_INVISIBLE_DESC,超級技能生效期間，里昂的移動速度提升<c00cc00><VALUE1>%</c>。
TID_NINJA_WEAPON,風車手裏劍
TID_NINJA_ULTI,忍法煙玉
TID_NINJA_WEAPON_DESC,里昂朝敵人丟出4把手裏劍，手裏劍飛得越遠，造成的傷害越低。
TID_NINJA_ULTI_DESC,里昂的忍法煙玉能讓自己隱身<time>秒，但在隱身狀態下發動攻擊會解除隱身狀態。此外，若里昂過於靠近敵人，他的隱身狀態也會被敵人識破。
TID_ROSA_SHORT_DESC,坦克型
TID_ROSA_DESC,植物學家羅莎能像植物一樣紮根大地，面對強敵！她的超級技能是為自己披上一件植物護甲。
TID_SPEC_ABI_HEAL_FOREST,綠茵療癒
TID_SPEC_ABI_HEAL_FOREST_DESC,躲在草叢時，羅莎每秒恢復<c00cc00><VALUE1></c>生命值。
TID_ROSA_WEAPON,大地石拳
TID_ROSA_ULTI,藤蔓護甲
TID_ROSA_WEAPON_DESC,羅莎連續打出數記出神入化的強力重拳！
TID_ROSA_ULTI_DESC,羅莎在<time>秒內獲得堅韌的藤蔓護甲保護，期間受到的所有傷害降低<num>%。
TID_STAT_DAMAGE_PER_CLUSTER,每顆子炸彈傷害
TID_STAT_DAMAGE_PER_SHURIKEN,每把手裏劍近距離傷害
TID_STAT_INVISIBLE,忍法煙玉
TID_STAT_SHIELD,護盾
TID_SELECT_HERO_INFO_RAID_BOSS,<c2288ff>玩家對抗機甲首領</c>
TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS,3名玩家 vs 機甲首領
TID_GAME_MODE_10,團隊首領戰
TID_RAID_BOSS_INTRO_TEXT,擊敗首領
TID_RAID_1,機甲首領競技場
TID_GAME_MODE_10_DESC,你能戰勝強大的機甲首領嗎？與另外兩名隊友一起合力擊敗這個龐然大物吧。只要還有隊友存活，你就可以不斷復活並重回戰場。小隊全滅，戰鬥結束！\n\n團隊首領戰的難度分為普通到瘋狂多個等級。你每次成功擊敗機甲首領後，挑戰難度都會提升。
TID_TEAM_MATE_GONE,<ccccc00>有隊友倒下了！</c>
TID_ALL_TEAM_MATES_GONE,<cee0000>兩個隊友都倒下了！</c>
TID_RAID_BOSS_ENRAGE_1,<c99bb22bb>首領已憤怒！</c>
TID_RAID_BOSS_ENRAGE_2,<c99bb2222>首領已狂怒！</c>
TID_RAID_BOSS_ENRAGE_3,<c99bbbb22>首領已暴怒！</c>
TID_RAID_BOSS_DIFFICULTY_0,普通
TID_RAID_BOSS_DIFFICULTY_1,困難
TID_RAID_BOSS_DIFFICULTY_2,高手
TID_RAID_BOSS_DIFFICULTY_3,大師
TID_RAID_BOSS_DIFFICULTY_4,瘋狂
TID_RAID_BOSS_DIFFICULTY_5,瘋狂II
TID_RAID_BOSS_DIFFICULTY_6,瘋狂III
TID_RAID_BOSS_DIFFICULTY_7,瘋狂IV
TID_RAID_BOSS_DIFFICULTY_8,瘋狂V
TID_RAID_BOSS_DIFFICULTY_9,瘋狂VI
TID_RAID_BOSS_DIFFICULTY_10,瘋狂VII
TID_RAID_BOSS_DIFFICULTY_11,瘋狂VIII
TID_RAID_BOSS_DIFFICULTY_12,瘋狂IX
TID_RAID_BOSS_DIFFICULTY_13,瘋狂X
TID_RAID_BOSS_DIFFICULTY_14,瘋狂XI
TID_RAID_BOSS_DIFFICULTY_15,瘋狂XII
TID_RAID_BOSS_DIFFICULTY_16,瘋狂XIII
TID_RAID_BOSS_DIFFICULTY_17,瘋狂XIV
TID_RAID_BOSS_DIFFICULTY_18,瘋狂XV
TID_RAID_BOSS_DIFFICULTY_19,瘋狂XVI
TID_RAID_BOSS_DIFFICULTY_20,你們超Carry！
TID_MODES_NEW_EVENT,新活動!
TID_MODES_NEW_EVENTS,新活動!
TID_TEAM_MEMBER_STATUS_NEW_0,<c999999>離線</c>
TID_TEAM_MEMBER_STATUS_NEW_1,對戰中
TID_TEAM_MEMBER_STATUS_NEW_2,離開
TID_TEAM_MEMBER_STATUS_NEW_3,<EMPTY>
TID_TEAM_MEMBER_STATUS_NEW_4,配對中
TID_TEAM_MEMBER_STATUS_NEW_5,結算
TID_TEAM_MEMBER_STATUS_NEW_6,<c999999>離線</c>
TID_TEAM_MEMBER_STATUS_NEW_7,觀戰中
TID_TEAM_MEMBER_STATUS_NEW_8,練習中
TID_TEAM_MEMBER_STATUS_NEW_9,輸入中...
TID_TEAM_MEMBER_STATUS_NEW_10,選擇英雄
TID_TEAM_MEMBER_STATUS_NEW_11,查看活動
TID_TEAM_MEMBER_STATUS_NEW_12,正在尋找隊友
TID_TEAM_MEMBER_STATUS_NEW_13,正在查看任務板
TID_TEAM_MEMBER_STATUS_NEW_READY,準備完成
TID_BUTTON_SPECTATE,觀戰
TID_NEW_EVENT_IN,活動刷新：<TIME>
TID_NEW_EVENT_NOW,有新活動啦！
TID_NEW_EVENT_ICON_PREFIX,下一個：
TID_NEW_EVENT_ICON_SUFFIX,需等待<TIME>
TID_SHOP_TITLE,商店
TID_SELECT_EVENT_TITLE,選擇活動
TID_HERO_LIST_LABEL_NEW,獲得英雄 <c53C5F7><COUNT>/<TOTAL></c>
TID_KEY_COUNTER,<VALUE><c7984a8>/<MAX></c>
TID_ONLINE_TAB_1,線上玩家
TID_ONLINE_TAB_2,小隊聊天
TID_ONLINE_TAB_3,戰隊聊天
TID_ALLIANCE_CHAT_TAB_NOT_IN_ALLIANCE,加入戰隊即可開啟戰隊聊天
TID_TEAM_CHAT_TAB_NOT_IN_TEAM,與其他玩家組隊即可開啟小隊聊天
TID_NO_BAND_GO_TO_BANDS,前往戰隊
TID_SHARE_TEAM_CODE_NO_CODE,請等待代碼生成後再分享！
TID_TEAM_TEAMCODE_YOURS,你的小隊代碼
TID_BACK_BUTTON,離開小隊
TID_BARLEY_WIZARD_SKIN,法師保力
TID_EVENT_LOCKED_TROPHIES,贏得更多獎盃即可解鎖活動
TID_EVENT_LOCKED_PRO_LEAGUE,獲得任意一位英雄的能力之星即可解鎖該活動
TID_SHOTGUN_STAR_SKIN,星光雪莉
TID_PARTY_MODE_TITLE,友誼賽
TID_BUTTON_PARTY_MODE,友誼賽
TID_LEAVE_TEAM_TITLE,小隊
TID_LEAVE_TEAM_TXT,離開
TID_PARTY_MODE_DESC,友誼賽不會提供獎盃獎勵，但你可以在這裡練習一般活動的各式地圖或是與好友切磋！\n\n友誼賽中所有英雄均為最高等級。
TID_HEROES_TO_BE_UNLOCKED,待解鎖英雄
TID_NITA_REINDEER_SKIN,聖誕馴鹿
TID_PENNY_ELF_SKIN,聖誕精靈
TID_DYNAMIKE_SANTA_SKIN,聖誕老麥
TID_DYNAMIKE_CHEF_SKIN,勁辣老麥
TID_BROCK_BOOMBOX_SKIN,街頭低音炮
TID_EVENT_SLOT_NAME_1,寶石爭奪戰
TID_EVENT_SLOT_NAME_2,荒野生死鬥
TID_EVENT_SLOT_NAME_3,每日活動
TID_EVENT_SLOT_NAME_4,組隊活動
TID_EVENT_SLOT_NAME_6,組隊活動2
TID_EVENT_SLOT_NAME_7,特別活動
TID_EVENT_SLOT_NAME_8,單人活動
TID_EVENT_SLOT_NAME_9,星光競賽
TID_EVENT_SLOT_NAME_14,星光聯賽
TID_PENNY_ELF_SKIN_SHOP,聖誕精靈
TID_DYNAMIKE_SANTA_SKIN_SHOP,聖誕老麥
TID_DYNAMIKE_CHEF_SKIN_SHOP,勁辣老麥
TID_BROCK_BOOMBOX_SKIN_SHOP,街頭低音炮
TID_NITA_REINDEER_SKIN_SHOP,聖誕馴鹿
TID_EVENT_STARTS_IN,離活動開始還有：<TIME>
TID_UNDERTAKER_HAT_SKIN,紳士風範
TID_CREATE_ROOM_CODE,生成小隊代碼
TID_EVENT_LOCKED_TEAM,該活動不支持以小隊進行
TID_EVENT_PREVIEW_TITLE,活動資訊
TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO,亂鬥求生
TID_GAME_MODE_6_SOLO_DUO_DESC,獨自出戰，或與一名夥伴合作戰鬥，在荒野生死鬥競技場中一決高下！存活到最後的玩家獲勝。\n\n收集能量方塊，提升你的生命值和攻擊傷害。毒氣會不斷由外向內擴散，所以要不斷保持移動！
TID_GAME_MODE_6_SOLO_DUO_DESC_PRC,獨自出戰，或與一名夥伴合作戰鬥，在荒野生死鬥競技場中一決高下！\n\n收集能量方塊，提升你的生命值和攻擊傷害。
TID_GAME_MODE_6_SOLO_ONLY_DESC_PRC,在荒野生死鬥競技場中與敵方一決高下\n\n收集能量方塊，提升你的生命值和攻擊傷害。
TID_GAME_MODE_20_DESC_PRC,在三戰兩勝的淘汰賽中全力擊敗敵方英雄！請留意：每局比賽每個英雄只有一次生存機會，被擊敗後無法復活。\n\n率先贏得2局對戰的隊伍獲得最終勝利。
TID_INVITE_PENDING,正在邀請
TID_JOIN_REQUEST_PENDING,等待確認
TID_GOAL_MATCH_OVER,<name>得分！\n對戰結束
TID_GOLDRUSH_XMAS_1,冰雪要塞
TID_GOLDRUSH_XMAS_2,度假山丘
TID_GOLDRUSH_XMAS_3,雪球樂園
TID_GOLDRUSH_XMAS_4,冰塊巨岩
TID_GOLDRUSH_XMAS_5,雪漫圍城
TID_GOLDRUSH_XMAS_6,禮物迷宮
TID_GOLDRUSH_XMAS_7,清新雪場
TID_GOLDRUSH_XMAS_8,冰封湖泊
TID_GOLDRUSH_XMAS_9,寒霜水晶
TID_GOLDRUSH_XMAS_10,尋寶遊戲
TID_RAID_BOSS_DIFFICULTY_CAP,難度已降低至與隊友一致。完成當前難度關卡不會為你的任務積累進度。
TID_RAID_BOSS_DIFFICULTY,難度：
TID_BOSS_3,火冒三丈
TID_BOSS_4,合作時刻
TID_BOSS_5,盛怒狂歡
TID_BOSS_6,追獵派對
TID_COOP_3,血戰金庫
TID_COOP_4,偏遠郊區
TID_COOP_5,曲折迴路
TID_COOP_6,安全為重
TID_RAID_2,機械迷城
TID_RAID_3,破銅爛鐵
TID_BUTTON_INVITE_PLAYER,邀請
TID_BUTTON_JOIN_TEAM,請求加入
TID_BUTTON_TEAM_FULL,已滿
TID_DECIMAL_MARK,.
TID_RARITY_HEADER_0,榮耀之路獎勵
TID_RARITY_HEADER_1,稀有
TID_RARITY_HEADER_2,超稀有
TID_RARITY_HEADER_3,史詩
TID_RARITY_HEADER_4,神話
TID_RARITY_HEADER_5,傳奇
TID_RARITY_HEADER_6,星虹
TID_SETTINGS_KAKAO,KAKAO好友
TID_HERO_INFO_LEVEL_WITH_NUMBER,等級 <NUMBER>
TID_HERO_INFO_LEVEL_WITH_NUMBER_LONG,戰力等級<NUMBER>
TID_IN_YOUR_TEAM,已在組內
TID_TEAM_REQEST_JOIN_FAIL_TEAM_FULL,無法發送小隊請求，你的小隊已滿。
TID_EVENT_ENDS_IN,離活動結束還有：<TIME>
TID_EVENT_LOCKED_CAN_CLAIM_WARNING,前往榮耀之路介面解鎖新活動
TID_EVENT_LOCKED_CAN_CLAIM,恭喜！你可以在榮耀之路介面解鎖新活動了。
TID_BATTLE_ROYALE_3D,絕命山谷
TID_BATTLE_ROYALE_7D,巨石峽谷
TID_WANTED_4D,致命毒菇
TID_GOLDRUSH_3D,蘑菇洞穴
TID_WEEKEND_OFFER,週末特惠
TID_EXCLUSIVE_OFFER,專屬特惠
TID_EPIC_OFFER,史詩特惠
TID_MEGA_OFFER,超級特惠
TID_FEATURED_OFFER,精選特惠
TID_TAIPEI_OFFER,台北電玩展特惠
TID_RAID_BOSS_ENRAGE_4,<c99ffffff>首領已神怒！</c>
TID_RAID_BOSS_ENRAGE_WARNING_1,首領<cffbb22bb>憤怒</c>倒數計時：
TID_RAID_BOSS_ENRAGE_WARNING_2,首領<cffbb2222>狂怒</c>倒數計時：
TID_RAID_BOSS_ENRAGE_WARNING_3,首領<cffbbbb22>暴怒</c>倒數計時：
TID_RAID_BOSS_ENRAGE_WARNING_4,首領<cffffffff>神怒</c>倒數計時：
TID_HERO_INFO_LOCKED_INFO_SHORT,從亂鬥寶箱中開出
TID_ROBO_WARS_1,圍攻瑞典
TID_ROBO_WARS_INTRO_TEXT,摧毀敵方基地
TID_ROBO_WARS_SCRAP,螺栓：
TID_ROBO_WARS_OWN_ROBO_SPAWNED_0,<c998888ff>我方</c>製造了一個攻堅機甲！
TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_0,<c99dd3333>敵方</c>製造了一個攻堅機甲！
TID_ROBO_WARS_OWN_ROBO_SPAWNED_1,<c998888ff>我方</c>製造了一個<c99bb22bb>憤怒機甲！</c>
TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_1,<c99dd3333>敵方</c>製造了一個<c99bb22bb>憤怒機甲！</c>
TID_ROBO_WARS_OWN_ROBO_SPAWNED_2,<c998888ff>我方</c>製造了一個<c99bb2222>狂怒機甲！</c>
TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_2,<c99dd3333>敵方</c>製造了一個<c99bb2222>狂怒機甲！</c>
TID_ROBO_WARS_OWN_ROBO_SPAWNED_3,<c998888ff>我方</c>製造了一個<c99bbbb22>暴怒機甲！</c>
TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_3,<c99dd3333>敵方</c>製造了一個<c99bbbb22>暴怒機甲！</c>
TID_ROBO_WARS_SCRAP_AMOUNT,<v1>/<v2>
TID_BRAWL_BOX_INFO,透過對戰收集<c33a5d7><COUNT>枚代幣</c>即可打開這個亂鬥寶箱
TID_STAR_BOX_INFO,在各個活動中贏得首勝，收集<cff8E1b><COUNT>枚星徽代幣</c>即可打開這個大型寶箱
TID_ALLIANCE_LOCATION,戰隊位置
TID_LOCATION_TITLE,選擇位置
TID_SETTINGS_LOCATION,位置
TID_REGION_INT,全球
TID_POPUP_CHANGE_LOCATION_TITLE,更改位置？
TID_POPUP_CHANGE_LOCATION,每天只能更改一次位置，你確定要更改位置嗎？
TID_CHANGE_LOCATION_RESULT_0,位置已更改到<COUNTRY>
TID_CHANGE_LOCATION_RESULT_1,不能更改位置，請等待<TIME>後重試。
