"Name","FileNames","BackgroundFile","MinVolume","MaxVolume","MinPitch","MaxPitch","Priority","MaximumByType","MaxRepeatMs","Loop","PlayVariationsInSequence","PlayVariationsInSequenceManualReset","StartDelayMinMs","StartDelayMaxMs","PlayOnlyWhenInView","MaxVolumeScaleLimit","NoSoundScaleLimit","PadEmpyToEndMs","MovieClipFrameLabel"
,"sfx/flea_ulti_vo_07.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/flea_ulti_vo_08.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/flea_ulti_vo_09.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
"Chuck_Start_VO","sfx/chuck_start_vo_01.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/chuck_start_vo_02.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/chuck_start_vo_03.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/chuck_start_vo_04.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/chuck_start_vo_05.ogg",,60,60,98,102,1,1,,,,,,,,,,,
"Chuck_Die_VO","sfx/chuck_die_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_die_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_die_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_die_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_die_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_die_vo_06.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Chuck_Hurt_VO","sfx/chuck_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/chuck_hurt_vo_02.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/chuck_hurt_vo_03.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/chuck_hurt_vo_04.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
"Chuck_Kill_VO","sfx/chuck_kill_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_kill_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_kill_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_kill_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/chuck_kill_vo_06.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Chuck_Lead_VO","sfx/chuck_lead_vo_01.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/chuck_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/chuck_lead_vo_03.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/chuck_lead_vo_04.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/chuck_lead_vo_05.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/chuck_lead_vo_06.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/chuck_lead_vo_07.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/chuck_lead_vo_08.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
"Chuck_Ulti_VO","sfx/chuck_ulti_vo_01.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/chuck_ulti_vo_02.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/chuck_ulti_vo_03.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/chuck_ulti_vo_04.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
"Scorpion_Chuck_Start_VO","sfx/scorpion_chuck_start_vo_01.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_02.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_03.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_04.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_05.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_06.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_07.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_08.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_09.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_10.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_11.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_12.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_13.ogg",,60,60,98,102,1,1,,,,,,,,,,,
,"sfx/scorpion_chuck_start_vo_14.ogg",,60,60,98,102,1,1,,,,,,,,,,,
"Scorpion_Chuck_Die_VO","sfx/scorpion_chuck_die_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_die_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_die_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_die_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_die_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_die_vo_06.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_die_vo_07.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Scorpion_Chuck_Hurt_VO","sfx/scorpion_chuck_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/scorpion_chuck_hurt_vo_03.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/scorpion_chuck_hurt_vo_04.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/scorpion_chuck_hurt_vo_05.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/scorpion_chuck_hurt_vo_06.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
"Scorpion_Chuck_Kill_VO","sfx/scorpion_chuck_kill_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_kill_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_kill_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_kill_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_kill_vo_06.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/scorpion_chuck_kill_vo_07.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Scorpion_Chuck_Lead_VO","sfx/scorpion_chuck_lead_vo_01.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/scorpion_chuck_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/scorpion_chuck_lead_vo_03.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/scorpion_chuck_lead_vo_04.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/scorpion_chuck_lead_vo_05.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/scorpion_chuck_lead_vo_06.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
"Monster_Stu_Start_VO","sfx/monster_stu_start_vo_01.ogg",,70,70,100,100,1,1,,,,,,,,,,,
,"sfx/monster_stu_start_vo_02.ogg",,70,70,100,100,1,1,,,,,,,,,,,
,"sfx/monster_stu_start_vo_03.ogg",,70,70,100,100,1,1,,,,,,,,,,,
,"sfx/monster_stu_start_vo_04.ogg",,70,70,100,100,1,1,,,,,,,,,,,
,"sfx/monster_stu_start_vo_05.ogg",,70,70,100,100,1,1,,,,,,,,,,,
,"sfx/monster_stu_start_vo_06.ogg",,70,70,100,100,1,1,,,,,,,,,,,
"Monster_Stu_Die_VO","sfx/monster_stu_die_vo_01.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_die_vo_02.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_die_vo_03.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_die_vo_04.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_die_vo_05.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_die_vo_06.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_die_vo_07.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_die_vo_08.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
"Monster_Stu_Hurt_VO","sfx/monster_stu_hurt_vo_01.ogg",,70,70,98,102,1,1,12000,,,,,,,,,,
,"sfx/monster_stu_hurt_vo_02.ogg",,70,70,98,102,1,1,12000,,,,,,,,,,
,"sfx/monster_stu_hurt_vo_03.ogg",,70,70,98,102,1,1,12000,,,,,,,,,,
,"sfx/monster_stu_hurt_vo_04.ogg",,70,70,98,102,1,1,12000,,,,,,,,,,
,"sfx/monster_stu_hurt_vo_05.ogg",,70,70,98,102,1,1,12000,,,,,,,,,,
"Monster_Stu_Kill_VO","sfx/monster_stu_kill_vo_01.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_02.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_03.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_04.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_05.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_06.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_07.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_08.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_09.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_10.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_11.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
,"sfx/monster_stu_kill_vo_12.ogg",,70,70,98,102,1,1,15000,,,,,,,,,,
"Monster_Stu_Lead_VO","sfx/monster_stu_lead_vo_01.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/monster_stu_lead_vo_02.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/monster_stu_lead_vo_03.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/monster_stu_lead_vo_04.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/monster_stu_lead_vo_05.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/monster_stu_lead_vo_06.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/monster_stu_lead_vo_07.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
,"sfx/monster_stu_lead_vo_08.ogg",,70,70,98,102,1,1,20000,,,,,,,,,,
"Monster_Stu_Ulti_VO","sfx/monster_stu_ulti_vo_01.ogg",,70,70,98,102,1,1,10000,,,,,,,,,,
,"sfx/monster_stu_ulti_vo_02.ogg",,70,70,98,102,1,1,10000,,,,,,,,,,
,"sfx/monster_stu_ulti_vo_03.ogg",,70,70,98,102,1,1,10000,,,,,,,,,,
,"sfx/monster_stu_ulti_vo_04.ogg",,70,70,98,102,1,1,10000,,,,,,,,,,
,"sfx/monster_stu_ulti_vo_05.ogg",,70,70,98,102,1,1,10000,,,,,,,,,,
,"sfx/monster_stu_ulti_vo_06.ogg",,70,70,98,102,1,1,10000,,,,,,,,,,
,"sfx/monster_stu_ulti_vo_07.ogg",,70,70,98,102,1,1,10000,,,,,,,,,,
"Mech_Edgar_Start_VO","sfx/mech_edgar_start_vo_01.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/mech_edgar_start_vo_02.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/mech_edgar_start_vo_03.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/mech_edgar_start_vo_04.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/mech_edgar_start_vo_05.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/mech_edgar_start_vo_06.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/mech_edgar_start_vo_07.ogg",,60,60,100,100,1,1,,,,,,,,,,,
"Mech_Edgar_Die_VO","sfx/mech_edgar_die_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_die_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_die_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_die_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_die_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_die_vo_06.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_die_vo_07.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Mech_Edgar_Hurt_VO","sfx/mech_edgar_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/mech_edgar_hurt_vo_02.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/mech_edgar_hurt_vo_03.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/mech_edgar_hurt_vo_04.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/mech_edgar_hurt_vo_05.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/mech_edgar_hurt_vo_06.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/mech_edgar_hurt_vo_07.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
"Mech_Edgar_Kill_VO","sfx/mech_edgar_kill_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_kill_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_kill_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/mech_edgar_kill_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Mech_Edgar_Lead_VO","sfx/mech_edgar_lead_vo_01.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/mech_edgar_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/mech_edgar_lead_vo_03.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/mech_edgar_lead_vo_04.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
"Mech_Edgar_Ulti_VO","sfx/mech_edgar_ulti_vo_01.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/mech_edgar_ulti_vo_02.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/mech_edgar_ulti_vo_03.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/mech_edgar_ulti_vo_04.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
"Charlotte_Start_VO","sfx/charlotte_start_vo_01.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/charlotte_start_vo_02.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/charlotte_start_vo_03.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/charlotte_start_vo_04.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/charlotte_start_vo_05.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/charlotte_start_vo_06.ogg",,60,60,100,100,1,1,,,,,,,,,,,
"Charlotte_Die_VO","sfx/charlotte_die_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_die_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_die_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_die_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_die_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_die_vo_06.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Charlotte_Hurt_VO","sfx/charlotte_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/charlotte_hurt_vo_02.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/charlotte_hurt_vo_03.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/charlotte_hurt_vo_04.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/charlotte_hurt_vo_05.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/charlotte_hurt_vo_06.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/charlotte_hurt_vo_07.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/charlotte_hurt_vo_08.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/charlotte_hurt_vo_09.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
"Charlotte_Lead_VO","sfx/charlotte_lead_vo_01.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/charlotte_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/charlotte_lead_vo_03.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/charlotte_lead_vo_04.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/charlotte_lead_vo_05.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/charlotte_lead_vo_06.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
"Charlotte_Ulti_VO","sfx/charlotte_ulti_vo_01.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/charlotte_ulti_vo_02.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/charlotte_ulti_vo_03.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/charlotte_ulti_vo_04.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/charlotte_ulti_vo_05.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/charlotte_ulti_vo_06.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/charlotte_ulti_vo_07.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/charlotte_ulti_vo_08.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
"Charlotte_Kill_VO","sfx/charlotte_kill_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_kill_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_kill_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_kill_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_kill_vo_06.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_kill_vo_07.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_kill_vo_08.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/charlotte_kill_vo_09.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Charlie_Virus_Start_VO","sfx/virus_charlie_start_vo_01.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/virus_charlie_start_vo_02.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/virus_charlie_start_vo_03.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/virus_charlie_start_vo_04.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/virus_charlie_start_vo_05.ogg",,60,60,100,100,1,1,,,,,,,,,,,
,"sfx/virus_charlie_start_vo_06.ogg",,60,60,100,100,1,1,,,,,,,,,,,
"Charlie_Virus_Die_VO","sfx/virus_charlie_die_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_die_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_die_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_die_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_die_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_die_vo_06.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Charlie_Virus_Hurt_VO","sfx/virus_charlie_hurt_vo_01.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/virus_charlie_hurt_vo_02.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/virus_charlie_hurt_vo_03.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/virus_charlie_hurt_vo_04.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/virus_charlie_hurt_vo_05.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/virus_charlie_hurt_vo_06.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/virus_charlie_hurt_vo_07.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/virus_charlie_hurt_vo_08.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
,"sfx/virus_charlie_hurt_vo_09.ogg",,60,60,98,102,1,1,12000,,,,,,,,,,
"Charlie_Virus_Lead_VO","sfx/virus_charlie_lead_vo_01.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/virus_charlie_lead_vo_02.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/virus_charlie_lead_vo_03.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/virus_charlie_lead_vo_04.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/virus_charlie_lead_vo_05.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
,"sfx/virus_charlie_lead_vo_06.ogg",,60,60,98,102,1,1,20000,,,,,,,,,,
"Charlie_Virus_Ulti_VO","sfx/virus_charlie_ulti_vo_01.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/virus_charlie_ulti_vo_02.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/virus_charlie_ulti_vo_03.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/virus_charlie_ulti_vo_04.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/virus_charlie_ulti_vo_05.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/virus_charlie_ulti_vo_06.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/virus_charlie_ulti_vo_07.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
,"sfx/virus_charlie_ulti_vo_08.ogg",,60,60,98,102,1,1,10000,,,,,,,,,,
"Charlie_Virus_Kill_VO","sfx/virus_charlie_kill_vo_01.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_kill_vo_02.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_kill_vo_03.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_kill_vo_04.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_kill_vo_05.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_kill_vo_06.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_kill_vo_07.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
,"sfx/virus_charlie_kill_vo_08.ogg",,60,60,98,102,1,1,15000,,,,,,,,,,
"Belle_Atk","sfx/belle_atk_01.ogg",,40,50,95,105,1,3,100,,,,,,,,,,"sfx_belle_atk_01"
"Belle_Ulti","sfx/belle_ulti_01.ogg",,60,60,95,105,1,3,100,,,,,,,,,,"sfx_belle_ulti_01"
"Belle_Dryfire","sfx/belle_dryfire_01.ogg",,40,40,95,105,1,3,200,,,,,,,,,,
"Belle_Reload","sfx/belle_reload_01.ogg",,40,40,95,105,1,3,200,,,,,,,,,,
"Ruff_Atk","sfx/ruff_atk_01.ogg",,30,40,90,110,1,3,,,,,,,,,,,
"Ruff_Dryfire","sfx/ruff_atk_dryfire_01.ogg",,20,30,90,110,1,3,,,,,,,,,,,
"Ruff_Reload","sfx/ruff_reload_01.ogg",,30,30,95,105,1,3,,,,,,,,,,,
"Ruff_Ulti_Throw","sfx/ruff_ulti_throw_01.ogg",,50,50,95,105,1,3,,,,,,,,,,,
"Ruff_Ulti_Beacon","sfx/ruff_ulti_beacon_01.ogg",,65,65,100,100,1,3,,,,,,,,,,,
"Ruff_Ulti_Item","sfx/ruff_ulti_item_01.ogg",,40,40,100,100,1,3,,,,,,,,,,,
"Jackie_atk","sfx/jackie_atk_02.ogg",,60,60,95,105,1,5,,,,,,,,,,,
"Jackie_summer_atk","sfx/jacky_summer_atk_01.ogg",,60,60,95,105,1,5,,,,,,,,,,,
"Jackie_atk_ulti","sfx/jackie_atk_ulti_03.ogg",,70,70,98,102,1,3,,,,,,,,,,,
"Jackie_summer_ulti","sfx/jacky_summer_ulti_01.ogg",,70,70,98,102,1,3,,,,,,,,,,,
"jackie_reload","sfx/jackie_reload_01.ogg",,50,50,98,102,1,3,,,,,,,,,,,
"reload_sprout","sfx/sprout_reload_01.ogg",,50,50,98,102,1,3,,,,,,,,,,,
"jackie_dryfire","sfx/jackie_dryfire_01.ogg",,50,50,98,102,1,3,,,,,,,,,,,
"Sprout_Atk","sfx/sprout_atk_01.ogg",,60,60,98,102,1,3,,,,,,,,,,,
"Sprout_Ulti_Atk","sfx/sprout_atk_ulti_01.ogg",,70,70,98,102,1,5,,,,,,,,,,,
"Mrp_Atk","sfx/mrp_atk_01.ogg",,50,50,98,102,1,5,,,,,,,,,,,
"Mrp_Dryfire","sfx/mrp_dryfire_01.ogg",,50,50,98,102,1,5,,,,,,,,,,,
"Mrp_Reload","sfx/mrp_reload_01.ogg",,30,30,98,102,1,5,,,,,,,,,,,
