"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Humanoid","Priority"
"GunslingerBadassWin","colt_badass_win.glb","-1","124","","","","","","","",""
"GunslingerBadassWinloop","colt_badass_idle.glb","","-1","","","","","","true","",""
"GunslingerBadassLose","colt_badass_lose.glb","","47","","","","","200","","",""
"GunslingerBadassLoseloop","colt_badass_lose.glb","48","85","","","","","200","true","",""
"GunslingerBadassProfile","colt_badass_portrait.glb","1","1","","","","","","","",""
"ElectroSniperBossIdle","belle_boss_idle.glb","","-1","-1","","100","100","","true","",""
"ElectroSniperBossWalk","belle_boss_walk.glb","","-1","-1","","100","100","","true","","1"
"ElectroSniperBossAttack","belle_boss_attack.glb","1","4","-1","","50","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"ElectroSniperBossRecoil","belle_boss_attack.glb","","25","-1","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ElectroSniperBossWin","belle_boss_win_120.glb","","489","-1","","","","","","",""
"ElectroSniperBossWinloop","belle_boss_win_120.glb","490","631","-1","","","","","true","",""
"ElectroSniperBossLose","belle_boss_lose.glb","","115","-1","","","","","","",""
"ElectroSniperBossLoseloop","belle_boss_lose.glb","116","-1","-1","","","","","true","",""
"BelleLose","belle_lose.glb","","115","-1","","","","","","",""
"BelleLoseloop","belle_lose.glb","116","-1","-1","","","","","true","",""
"SandstormLanternIdle","sandy_lantern_idle.glb","1","128","","","100","100","100","true","","5"
"SandstormLanternWalk","sandy_lantern_walk.glb","1","20","","","100","100","100","true","","1"
"SandstormLanternAttack","sandy_lantern_attack.glb","","1","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SandstormLanternRecoil","sandy_lantern_attack.glb","2","12","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SandstormLanternReload","sandy_lantern_idle.glb","","10","","","100","100","100","","","hips_s#0+L_upperLeg_s#0+R_upperLeg_s#0"
"SandstormLanternPushBack","sandy_pushback.scw","","10","","","100","100","100","","",""
"SandstormLanternWin","sandy_lantern_win.glb","1","110","","","","","","","",""
"SandstormLanternWinloop","sandy_lantern_win.glb","110","240","","","","","","true","","1"
"SandstormLanternLose","sandy_lantern_lose.glb","1","123","","","","","","","",""
"SandstormLanternProfile","sandy_lantern_portrait.glb","220","220","","","","","","true","","1"
"SandstormLanternLoseloop","sandy_lantern_lose.glb","124","-1","-1","","","","","","",""
"SqueakPortrait","squeak_portrait.glb","150","150","-1","","","","","","",""
"BellePortrait","belle_portrait.glb","","-1","-1","","","","","","",""
"ElectroSniperBossPortrait","belle_boss_portrait.glb","","-1","-1","","","","","","",""
"BellePushback","belle_pushback.glb","","10","-1","","50","","50","","",""
"BuzzIdle","buzz_idle.glb","","28","-1","","100","100","","true","",""
"BuzzWalk","buzz_walk.glb","","27","-1","","100","100","","true","","1"
"BuzzAttack","buzz_attack.glb","","28","-1","","100","100","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BuzzAttackRecoil","buzz_attack.glb","","-1","-1","","100","100","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BuzzSuperJump","buzz_super_jump.glb","","-1","-1","","100","","50","true","","5"
"BuzzSuperThrow","buzz_super_throw.glb","","5","-1","","","","","","","3"
"BuzzSuperThrowRecoil","buzz_super_throw.glb","3","20","-1","","","200","50","","","4"
"BuzzWin","buzz_win.glb","","117","-1","","","","","","",""
"BuzzWinloop","buzz_win.glb","118","-1","-1","","","","","true","",""
"BuzzLose","buzz_lose.glb","","67","-1","","","","","","",""
"BuzzLoseloop","buzz_lose.glb","68","112","-1","","","","","true","",""
"IceDudeBurgerIdle","lou_idle.scw","","-1","","","100","100","","true","",""
"IceDudeBurgerWalk","lou_burger_walk.glb","1","22","","","100","100","","true","","1"
"IceDudeBurgerAttack","lou_burger_attack.glb","1","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"IceDudeBurgerSuper","lou_burger_attack.glb","1","20","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"IceDudeBurgerRecoil","lou_burger_attack.glb","6","20","-1","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"IceDudeBurgerWin","lou_burger_win.glb","1","101","","","","","","","",""
"IceDudeBurgerWinloop","lou_burger_win.glb","102","140","","","","","","true","",""
"IceDudeBurgerLose","lou_burger_lose.glb","1","80","","","","","","","",""
"IceDudeBurgerLoseloop","lou_burger_lose.glb","80","80","","","","","","true","",""
"IceDudeBurgerPortrait","lou_portrait.scw","","","","","","","","","",""
"DrillerJetskiIdle","jacky_jetski_idle.glb","1","111","","","100","100","","true","",""
"DrillerJetskiWalk","jacky_jetski_walk.glb","1","-1","","","100","100","","true","","1"
"DrillerJetskiAttack","jacky_jetski_attack.glb","6","20","","","","","","true","","3"
"DrillerJetskiSuper","jacky_jetski_super.glb","1","-1","","120","","","83","true","","3"
"DrillerJetskiRecoil","jacky_jetski_attack.glb","6","20","","","","","100","","","4"
"DrillerJetskiSuperRecoil","jacky_jetski_super.glb","1","-1","","120","","","83","true","","4"
"DrillerJetskiHappy","jacky_jetski_win.glb","","102","","","","","100","","",""
"DrillerJetskiHappyLoop","jacky_jetski_win.glb","103","221","","","","","","true","",""
"DrillerJetskiLose","jacky_jetski_lose.glb","","122","","200","","","","","",""
"DrillerJetskiLoseloop","jacky_jetski_lose.glb","123","168","","","","","","true","",""
"DrillerJetskiPortrait","jacky_portrait.scw","1","1","","","","","","","",""
"DrillerJetskiIntro","jacky_intro.glb","","-1","","","","","","","",""
"NinjaDinoIdle","leon_dino_idle.glb","1","28","","","100","100","","true","",""
"NinjaDinoWalk","leon_dino_walk.glb","1","29","","170","100","100","","true","","1"
"NinjaDinoAttack","leon_dino_attack.glb","1","3","","","","","10","","","spine_lower_s#4"
"NinjaDinoSecondary","leon_dino_idle.glb","1","20","","","","","10","","","spine_lower_s#4"
"NinjaDinoRecoil","leon_dino_attack.glb","3","7","","","","","10","","","spine_lower_s#4"
"NinjaDinoRecoil2","leon_dino_attack.glb","7","11","","","","","10","","","spine_lower_s#4"
"NinjaDinoReload","leon_dino_idle.glb","","-1","","","","","100","","","ChestBone#2"
"NinjaDinoPushback","leon_pushback.scw","1","34","","","100","100","100","","","5"
"NinjaDinoWin","leon_dino_win.glb","1","195","","","","10","100","","","5"
"NinjaDinoWinloop","leon_dino_win.glb","196","222","","","10","","","true","","1"
"NinjaDinoLose","leon_dino_lose.glb","1","90","","","","","","","","5"
"NinjaDinoLoseloop","leon_dino_lose.glb","91","161","","","","","","true","","1"
"NinjaDinoProfile","leon_dino_portrait.glb","1","10","","","","","","true","","5"
"NinjaDinoIntro","leon_intro_pose.scw","","","","","","","","","",""
"WhirlwindSurferIdle","carl_surfer_idle.glb","","-1","","","100","100","","true","",""
"WhirlwindSurferWalk","carl_surfer_walk.glb","","-1","","","100","100","","true","","1"
"WhirlwindSurferAttack","carl_surfer_attack.glb","1","5","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"WhirlwindSurferSecondary","carl_surfer_super.glb","1","58","","","","","50","true","","5"
"WhirlwindSurferAttackRecoil","carl_surfer_attack.glb","2","35","","","100","200","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WhirlwindSurferSecondaryRecoil","carl_surfer_super.glb","1","58","","","","","","true","","5"
"WhirlwindSurferReload","carl_surfer_attack.glb","17","25","","","100","100","100","","","5"
"WhirlwindSurferWin","carl_surfer_win.glb","1","100","","","100","","","","",""
"WhirlwindSurferWinloop","carl_surfer_win.glb","101","200","","","","","","true","",""
"WhirlwindSurferLose","carl_surfer_lose.glb","","80","","","100","","","","",""
"WhirlwindSurferLoseloop","carl_surfer_lose.glb","81","180","","","","100","","true","",""
"WhirlwindSurferProfile","carl_surfer_portrait.glb","1","10","","","","","","true","",""
"GriffWin","griff_win.glb","","162","-1","","","","","","",""
"GriffWinloop","griff_win.glb","163","198","-1","","","","","true","",""
"GriffLose","griff_lose.glb","","12","-1","","50","","","","",""
"GriffLoseloop","griff_lose.glb","","-1","-1","","","","","true","",""
"RosaCocoIdle","rosa_coco_idle.glb","1","25","","","100","100","","true","",""
"RosaCocoWalk","rosa_coco_walk.glb","1","24","","","100","100","","true","","1"
"RosaCocoAttack","rosa_coco_attack.glb","1","11","","","100","100","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoAttackRecoil","rosa_coco_attack.glb","12","19","","","1","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoAttackRecoil2","rosa_coco_attack.glb","20","28","","","1","100","100","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoUltRecoil","rosa_coco_ult.glb","","-1","","","1","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoUltRecoil2","rosa_coco_detransfom.glb","","-1","","","1","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoWin","rosa_coco_win.glb","1","163","","","100","200","100","","",""
"RosaCocoWinloop","rosa_coco_win.glb","1","163","","","","","100","true","",""
"RosaCocoLose","rosa_coco_lose.glb","1","112","","","100","","","","",""
"RosaCocoLoseloop","rosa_coco_lose.glb","113","161","","","","","","true","",""
"RosaCocoProfile","rosa_coco_portrait.glb","1","1","","","","","","true","",""
"GriffIdle","griff_idle.glb","","38","-1","","100","100","","true","",""
"GriffWalk","griff_walk.glb","","-1","-1","","100","100","","true","",""
"GriffAttack","griff_attack.glb","","3","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"GriffRecoil","griff_attack.glb","4","-1","-1","","","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RopeDudePunkIdle","buzz_punk_idle.glb","","28","-1","","100","100","","true","",""
"RopeDudePunkWalk","buzz_punk_walk.glb","","27","-1","","100","100","","true","","1"
"RopeDudePunkAttack","buzz_punk_attack.glb","","28","-1","","100","100","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RopeDudePunkSuperThrow","buzz_punk_super_throw.glb","","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RopeDudePunkSuperThrowRecoil","buzz_punk_super_throw.glb","3","20","-1","","","200","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RopeDudePunkSuperJump","buzz_punk_super_jump.glb","","-1","-1","","100","","50","true","","5"
"RopeDudePunkWin","buzz_punk_win.glb","","132","-1","","50","","","","",""
"RopeDudePunkWinloop","buzz_punk_win.glb","133","-1","-1","","","","","true","",""
"RopeDudePunkLose","buzz_punk_lose.glb","","177","-1","","50","","","","",""
"RopeDudePunkLoseloop","buzz_punk_lose.glb","153","228","-1","","","","","true","",""
"UndertakerBeachIdle","mortis_beach_idle.glb","1","32","","","200","200","","true","",""
"UndertakerBeachWalk","mortis_beach_walk.glb","1","32","","150","100","100","","true","","1"
"UndertakerBeachAttack","mortis_attack.scw","3","30","","","","250","200","","","3"
"UndertakerBeachUltiAttack","mortis_ulti.scw","","5","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"UndertakerBeachRecoil1","mortis_attack.scw","3","30","","","","250","200","","","4"
"UndertakerBeachUltiRecoil1","mortis_ulti.scw","5","40","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"UndertakerBeachPushback","mortis_pushback.scw","","-1","","","100","100","100","","","5"
"UndertakerBeachWin","mortis_beach_win.glb","1","77","","","","","","","","1"
"UndertakerBeachWinloop","mortis_beach_win.glb","77","106","","","","","","true","","1"
"UndertakerBeachLose","mortis_lose.scw","1","54","","","","","","","","1"
"UndertakerBeachLoseloop","mortis_lose.scw","54","60","","","","","","true","","1"
"UndertakerBeachProfile","mortis_beach_portrait.glb","49","49","","","","","","","","1"
"DeadMariachiPunkIdle","poco_punk_idle.glb","","-1","","","100","100","","true","",""
"DeadMariachiPunkWalk","poco_punk_walk.glb","","-1","","160","100","100","","true","","1"
"DeadMariachiPunkAttack","poco_punk_attack.glb","","29","","","50","","","","","spine_lower_s#3"
"DeadMariachiPunkSecondary","poco_punk_attack.glb","2","29","","","","","200","","","spine_lower_s#3"
"DeadMariachiPunkRecoil","poco_punk_attack.glb","2","29","","","","","200","","","spine_lower_s#4"
"DeadMariachiPunkReload","poco_punk_idle.glb","1","2","","","100","200","200","","","spine_lower_s#2"
"DeadMariachiPunkPushback","poco_punk_idle.glb","","-1","","","200","300","500","","","5"
"DeadMariachiPunkWin","poco_punk_win.glb","1","93","","","","","","","",""
"DeadMariachiPunkWinloop","poco_punk_win.glb","94","192","","","","","","true","",""
"DeadMariachiPunkLose","poco_punk_lose.glb","1","81","","","","","","","",""
"DeadMariachiPunkLoseloop","poco_punk_lose.glb","82","125","","","","","","true","",""
"DeadMariachiPunkProfile","poco_punk_portrait.glb","1","1","","","","","","true","",""
"DeadMariachiPunkEnv","poco_punk_guitar_loop.glb","1","-1","-1","","","","","true","",""
"GriffPortrait","griff_portrait.glb","","-1","-1","","","","","","",""
"RopeDudePunkPortrait","buzz_punk_portrait.glb","","-1","-1","","","","","","",""
"BuzzPortrait","buzz_portrait.glb","","-1","-1","","","","","","",""
"RopeDudePunkHappyEnter","buzz_punk_win.glb","","","-1","","","","","true","",""
"RopeDudePunkEnv","buzz_punk_sing_loop.glb","","-1","-1","","","","","true","",""
"ShamanSummerIdle","nita_make_idle.glb","1","34","","","100","100","","true","",""
"ShamanSummerWalk","nita_make_walk.glb","1","29","","170","100","100","","true","","1"
"ShamanSummerAttack","nita_make_attack.glb","3","26","","","","","200","","","spine_lower_s#4"
"ShamanSummerSecondary","nita_make_attack.glb","3","26","","","","","200","","","spine_lower_s#4"
"ShamanSummerRecoil","nita_make_attack.glb","3","26","","","","","200","","","spine_lower_s#4"
"ShamanSummerReload","nita_make_idle.glb","","-1","","","","","100","","","ChestBone#2"
"ShamanSummerPushback","nita_pushback.scw","","-1","","","100","100","100","","","5"
"ShamanSummerWin","nita_make_win_120.glb","1","632","","","","","","","","5"
"ShamanSummerWinloop","nita_make_win_120.glb","633","779","","","","","","true","","1"
"ShamanSummerLose","nita_make_lose.glb","1","94","","","","","","","","5"
"ShamanSummerLoseloop","nita_make_lose.glb","95","204","","","","","","true","","1"
"ShamanSummerProfile","nita_make_portrait.glb","1","1","","","","","","","","5"
"BarrelBotMegaboxIdle","darryl_megabox_idle.glb","1","-1","","","100","100","","true","",""
"BarrelBotMegaboxWalk","darryl_megabox_run.glb","1","20","","","100","100","","true","","1"
"BarrelBotMegaboxPrimary","darryl_megabox_attack.glb","","10","","","100","100","100","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotMegaboxBarrelbotSecondary","darryl_megabox_super.glb","","29","","","1","1","1","true","","5"
"BarrelBotMegaboxRecoil","darryl_megabox_recoil1.glb","1","10","","","","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotMegaboxRecoil2","darryl_megabox_recoil2.glb","1","10","","","","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotMegaboxReload","darryl_megabox_idle.glb","","-1","","","800","800","800","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BarrelBotMegaboxPushback","darryl_pushback.scw","1","10","","","50","100","200","","","5"
"BarrelBotMegaboxBarrelbotWin","darryl_megabox_win.glb","","-1","","","","","200","","",""
"BarrelBotMegaboxBarrelbotWinloop","darryl_megabox_winloop.glb","1","29","","","","","","true","",""
"BarrelBotMegaboxBarrelbotLose","darryl_megabox_lose.glb","","-1","","","","","200","","",""
"BarrelBotMegaboxBarrelbotLoseloop","darryl_megabox_lose.glb","45","45","","","","","","true","",""
"BarrelBotMegaboxHide","darryl_megabox_win.glb","","1","","","200","200","100","true","",""
"BarrelBotMegaboxProfile","darryl_megabox_portrait.glb","","","","","","","","true","",""
"BaseballWarriorIdle","bibi_warrior_idle.glb","1","29","","","100","100","","true","",""
"BaseballWarriorWalk","bibi_warrior_run.glb","1","29","","","120","200","","true","","1"
"BaseballWarriorPrimary","bibi_attack.scw","1","51","","","100","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballWarriorSecondary","bibi_attack.scw","1","51","","","100","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballWarriorRecoil","bibi_attack.scw","22","51","","","1","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballWarriorRecoil2","bibi_attack.scw","17","51","","","100","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BaseballWarriorPushback","bibi_pushback.scw","","-1","","","100","100","100","","","5"
"BaseballWarriorWin","bibi_warrior_win.glb","1","163","","","100","","","","","5"
"BaseballWarriorWinloop","bibi_warrior_win.glb","164","262","","","","","","true","","1"
"BaseballWarriorLose","bibi_lose.scw","1","29","","","","","","","","5"
"BaseballWarriorLoseloop","bibi_lose.scw","30","89","","","","","","true","","1"
"BaseballWarriorProfile","bibi_warrior_win.glb","108","108","","","","","","","","5"
"RollerPunkIdle","stu_idle.glb","1","29","-1","","100","100","","true","",""
"RollerPunkWalk","stu_punk_walk.glb","1","29","-1","","100","100","","true","","1"
"RollerPunkAttack","stu_attack.glb","3","22","-1","","25","","50","","","3"
"RollerPunkRecoil","stu_attack.glb","3","22","-1","","","","200","","","4"
"RollerPunkPushback","stu_pushback.glb","","10","-1","","25","200","100","","",""
"RollerPunkWin","stu_punk_win.glb","1","106","-1","","","","","","",""
"RollerPunkWinloop","stu_punk_win.glb","107","137","-1","","","","","true","",""
"RollerPunkLose","stu_punk_lose.glb","","-1","-1","","","","","","",""
"RollerPunkLoseloop","stu_punk_lose.glb","178","-1","-1","","","","","","",""
"RollerPunkLoseEnter","stu_punk_lose.glb","","1","-1","","","","","","",""
"RollerPunkPortrait","stu_portrait.glb","1","1","-1","","","","","","",""
"RollerPunkEnv","stu_punk_drum_loop.glb","1","-1","-1","","","","","true","",""
"StuDrums","drums_stu_loop.glb","1","-1","-1","","","","","true","",""
"RosaCocoIdle_transform","rosa_coco_idle_transform.glb","1","25","","","100","100","","true","",""
"RosaCocoWalk_transform","rosa_coco_walk_transform.glb","1","24","","","100","100","","true","","1"
"RosaCocoAttack_transform","rosa_coco_attack_transform.glb","1","11","","","100","100","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoAttackRecoil_transform","rosa_coco_attack_transform.glb","12","19","","","1","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
