"TID","MS"
"TID_STREAM_ENTRY_AGE","<time> lalu"
"TID_ALLIANCE_ROLE_LEADER","Presiden"
"TID_ALLIANCE_ROLE_CO_LEADER","Naib Presiden"
"TID_ALLIANCE_ROLE_MEMBER","Ahli"
"TID_ALLIANCE_ROLE_ELDER","Senior"
"TID_STREAM_SENDER_YOU","Anda"
"TID_GOLDRUSH_1","Lombong Batu"
"TID_BANKHEIST_1","Khazanah Bandit"
"TID_WANTED_1","Tokong Terbiar"
"TID_BATTLE_ROYALE_1","Caruk Tengkorak"
"TID_GOLDRUSH_2","Arked Kristal"
"TID_BANKHEIST_2","Dentuman Ngarai"
"TID_WANTED_2","Kem Haram"
"TID_BATTLE_ROYALE_2","Batu Terbakar"
"TID_GOLDRUSH_3","Gua Deathcap"
"TID_BANKHEIST_3","Zon Selamat"
"TID_WANTED_3","Kubu Batu"
"TID_BATTLE_ROYALE_3","Tandingan Rockwall"
"TID_WANTED_4","Perangkap Deathcap"
"TID_GOLDRUSH_4","Kubu Barangan"
"TID_WANTED_5","Penerokaan Kristal"
"TID_GOLDRUSH_5","Runtuhan"
"TID_WANTED_6","Prairi Ular"
"TID_WANTED_7","Tahi Bintang"
"TID_GOLDRUSH_6","Restoran Karam"
"TID_GOLDRUSH_7","Ruang Relaks"
"TID_BATTLE_ROYALE_4","Kenyang atau Kebuluran"
"TID_WANTED_8","Tempat Persembunyian"
"TID_BANKHEIST_4","Rumah Mayat G.G."
"TID_CLAN_MEMBERS_ONLINE","Ahli dalam talian: <COUNT>/<TOTAL>"
"TID_CLAN_TOTAL_TROPHIES","Trofi Kelab"
"TID_CLAN_SEARCH_OK","MENCARI"
"TID_CLAN_INFO_NAME","NAMA KELAB"
"TID_CLAN_INFO_BADGE","LENCANA"
"TID_CLAN_INFO_DESC","PERIHALAN"
"TID_CLAN_INFO_TOTAL_TROPHIES","TROFI KELAB"
"TID_CLAN_INFO_TYPE","JENIS"
"TID_CLAN_INFO_TAG","Tag Kelab"
"TID_CLAN_INFO_MIN_TROPHIES","TROFI DIPERLUKAN"
"TID_CLAN_INFO_LEAVE","KELUAR"
"TID_CLAN_INFO_SETTINGS","TETAPAN"
"TID_CLAN_INFO_JOIN","SERTAI"
"TID_CLAN_INFO_MESSAGE","Mesej"
"TID_CLAN_INFO_REQUEST_JOIN","Minta sertai"
"TID_CLAN_SEARCH_NO_RESULTS","Tiada Kelab ditemui"
"TID_CLAN_SEARCH_INITIAL","Belum ada pencarian"
"TID_CLAN_INFO_MEMBERS","ahli"
"TID_CLAN_INFO_SELECT_BADGE","SEMAK SEIMBAS"
"TID_SELECT_BADGE","PILIH LENCANA"
"TID_ALLIANCE_CREATE_OK","Berjaya mencipta kelab"
"TID_CLAN_CHANGE_SETTINGS_TITLE","TETAPAN KELAB"
"TID_TITLE_ALLIANCE","Info kelab"
"TID_ALLIANCE_LEFT","Anda telah meninggalkan kelab"
"TID_CLAN_MEMBER_DEMOTE","turun pangkat"
"TID_CLAN_MEMBER_PROMOTE","naik pangkat"
"TID_CLAN_MEMBER_KICK","keluarkan"
"TID_CLAN_MEMBER_VIEW_ALLIANCE","Lihat kelab"
"TID_BUTTON_INVITE","JEMPUT"
"TID_PLAYER_INFO_GOTO_CLAN","Lihat kelab"
"TID_SELECT_PLAYER_THUMBNAIL","PILIH IKON"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_3","Ikon ini akan buka pada <TROPHIES> trofi"
"TID_PLAYER_INFO_WINS_AMOUNT","<AMOUNT> kemenangan"
"TID_PLAYER_INFO_TAB_1","STATISTIK"
"TID_PLAYER_INFO_TAB_2","BRAWLER (<FOUND>/<TOTAL>)"
"TID_PLAYER_STAT_1","KEMENANGAN 3 LWN 3"
"TID_PLAYER_STAT_4","TAHAP TERTINGGI"
"TID_PLAYER_STAT_29","REKOD TERTINGGI MUSIM"
"TID_PLAYER_STAT_8","KEMENANGAN SOLO"
"TID_PLAYER_STAT_9","THP GEMURUH ROBO TERTINGGI"
"TID_PLAYER_STAT_11","KEMENANGAN DUO"
"TID_PLAYER_STAT_12","THP PERTEMPURAN BOS TERTINGGI"
"TID_PLAYER_STAT_13","MATA ARENA BINTANG TERTINGGI"
"TID_PLAYER_STAT_14","KEDUDUKAN ARENA BINTANG TERTINGGI"
"TID_PLAYER_STAT_15","KEMENANGAN CABARAN TERBANYAK"
"TID_PLAYER_STAT_16","THP HURU-HARA TERTINGGI"
"TID_PLAYER_STAT_17","LIGA PASUKAN TERTINGGI"
"TID_PLAYER_STAT_18","LIGA SOLO TERTINGGI"
"TID_PLAYER_STAT_19","LIGA KELAB TERTINGGI"
"TID_NO_CLAN","Tiada dalam Kelab"
"TID_ULTIMATE_NOT_READY","Mengenai musuh untuk cas Super anda!"
"TID_CANT_ACTIVATE_ULTI","Tidak boleh aktifkan Super apabila ditewaskan!"
"TID_NAME_TOO_SHORT","Nama anda terlalu pendek!"
"TID_ALLIANCE_JOINED","Anda telah menyertai kelab"
"TID_COIN_RUSH_INTRO_TEXT","Rebut 10 permata untuk menang"
"TID_BOUNTY_HUNTER_INTRO_TEXT","Tewaskan Brawler untuk dapatkan bintang."
"TID_ATTACK_DEFEND_INTRO_TEXT_ATTACK","Musnahkan peti keselamatan musuh."
"TID_ATTACK_DEFEND_INTRO_TEXT_DEFEND","Musnahkan peti keselamatan musuh."
"TID_GO","LAWAN!"
"TID_ALLIANCE_LEAVE_CONFIRMATION_TITLE","SAHKAN KELUAR"
"TID_ALLIANCE_LEAVE_CONFIRMATION","\nAnda pasti anda ingin tinggalkan kelab ini?"
"TID_ALLIANCE_LEAVE_CONFIRMATION_LEAVE","KELUAR"
"TID_ALLIANCE_PROMOTE_TITLE","Sahkan naik pangkat"
"TID_ALLIANCE_PROMOTE_CONFIRMATION","Adakah anda pasti anda ingin naikkan pangkat <NAME> ke <ROLE>?"
"TID_ALLIANCE_PROMOTE_BUTTON","Naikkan pangkat"
"TID_ALLIANCE_KICK_TITLE","Sahkan keluarkan"
"TID_ALLIANCE_KICK_CONFIRMATION","Anda pasti anda ingin keluarkan <NAME> dari kelab?"
"TID_ALLIANCE_KICK_BUTTON","Keluarkan"
"TID_ALLIANCE_DEMOTE_TITLE","Sahkan turun pangkat"
"TID_ALLIANCE_DEMOTE_CONFIRMATION","Anda pasti anda ingin turunkan pangkat <NAME> ke <ROLE>?"
"TID_ALLIANCE_DEMOTE_BUTTON","Turunkan pangkat"
"TID_CLAN_RESPONSE_10","Tetapan disimpan"
"TID_CLAN_RESPONSE_20","Kelab dicipta"
"TID_CLAN_RESPONSE_21","Gagal mencipta kelab! Sila cuba lagi kemudian."
"TID_CLAN_RESPONSE_22","Nama tidak diterima"
"TID_CLAN_RESPONSE_23","Perihalan tidak diterima"
"TID_CLAN_RESPONSE_24","Nama terlalu pendek"
"TID_CLAN_RESPONSE_40","Kelab disertai"
"TID_CLAN_RESPONSE_42","Gagal: Kelab telah penuh"
"TID_CLAN_RESPONSE_43","Gagal: Kelab terbatas"
"TID_CLAN_RESPONSE_45","Gagal: Tidak mempunyai trofi yang mencukupi untuk menyertai kelab ini"
"TID_CLAN_RESPONSE_46","Gagal: Telah disekat dari kelab ini sebab dikeluarkan/ditolak sebelum ini"
"TID_CLAN_RESPONSE_47","Gagal: Sertai terlalu banyak kelab hari ini. Anda telah disekat dari menyertai kelab hari ini."
"TID_CLAN_RESPONSE_48","Gagal: Tidak boleh sertai kelab wilayah lain."
"TID_CLAN_RESPONSE_49","Gagal sertai: Token jemputan telah tamat tempoh."
"TID_CLAN_RESPONSE_50","Permintaan penyertaan telah dihantar"
"TID_CLAN_RESPONSE_51","Gagal hantar permintaan: Kelab tidak lagi dibuka untuk penyertaan"
"TID_CLAN_RESPONSE_52","Gagal hantar permintaan: Permintaan anda untuk sertai kelab ini masih tertangguh"
"TID_CLAN_RESPONSE_53","Gagal hantar permintaan: Tidak mempunyai trofi yang cukup untuk sertai kelab ini"
"TID_CLAN_RESPONSE_54","Gagal hantar permintaan: Telah disekat dari kelab ini sebab dikeluarkan/penyertaan ditolak sebelum ini"
"TID_CLAN_RESPONSE_55","Gagal hantar permintaan: Tidak boleh sertai kelab wilayah lain."
"TID_CLAN_RESPONSE_56","Gagal menyertai: Kelab ini tidak Mesra Keluarga"
"TID_CLAN_RESPONSE_70","Berjaya mengeluarkan"
"TID_CLAN_RESPONSE_80","Anda telah tinggalkan kelab"
"TID_CLAN_RESPONSE_81","Berjaya menaikkan pangkat"
"TID_CLAN_RESPONSE_82","Berjaya menurunkan pangkat"
"TID_CLAN_RESPONSE_90","Berjaya menerima"
"TID_CLAN_RESPONSE_91","Berjaya menolak"
"TID_CLAN_RESPONSE_92","Gagal menerima: sasaran telah berada di dalam kelab"
"TID_CLAN_RESPONSE_93","Gagal bertindak: permintaan tidak ditemui"
"TID_CLAN_RESPONSE_94","Gagal bertindak: permintaan telah diuruskan"
"TID_CLAN_RESPONSE_95","Gagal bertindak: tiada hak"
"TID_CLAN_RESPONSE_96","Gagal menerima: sasaran telah disekat dari kelab ini"
"TID_CLAN_RESPONSE_97","Menunggu dikeluarkan sehingga acara Kelab semasa tamat"
"TID_CLAN_RESPONSE_98","Menunggu keluar sehingga acara Kelab semasa tamat"
"TID_CLAN_RESPONSE_100","Anda telah dikeluarkan daripada kelab"
"TID_CLAN_RESPONSE_101","Anda telah dinaikkan pangkat"
"TID_CLAN_RESPONSE_102","Anda telah diturunkan pangkat"
"TID_CLAN_RESPONSE_112","Penghantaran mel kelab masih dalam masa menunggu: <TIME>"
"TID_CLAN_RESPONSE_113","Mel kelab berjaya dihantar"
"TID_CLAN_NO_RIGHTS","Anda tidak berhak lakukan ini"
"TID_ALLIANCE_NAME_TOO_SHORT","Nama kelab terlalu pendek"
"TID_CLAN_JOIN_REQUEST_TITLE","Minta keahlian kelab"
"TID_CLAN_JOIN_REQUEST_SEND","Hantar"
"TID_CLAN_JOIN_REQUEST_DEFAULT_MESSAGE","Saya ingin menyertai kelab anda..."
"TID_CLAN_JOIN_REQUEST_ENTRY_TITLE","Terima pemain ini ke kelab anda?"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPT","Terima"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECT","Tolak"
"TID_CLAN_JOIN_REQUEST_ENTRY_ACCEPTED_BY","Diterima oleh <name>"
"TID_CLAN_JOIN_REQUEST_ENTRY_REJECTED_BY","Ditolak oleh <name>"
"TID_HINT_DRAG_TO_AIM","Seret untuk menyasar"
"TID_HINT_RELEASE_TO_SHOOT","Lepaskan untuk tembak"
"TID_HINT_ACTIVATE_ULTI","Seret <cff9900>KAWALAN KUNING</c> untuk menyasarkan Super anda!"
"TID_HINT_DRAG_TO_ULTI","Seret untuk menyasar SUPER, lepaskan untuk tembak!"
"TID_HINT_COLLECT_GOLD","Brawlers akan menjatuhkan <ce662f9>PERMATA</c> apabila ditewaskan"
"TID_HINT_HOLD_GOLD","Pegang <ce662f9>PERMATA</c> anda baik-baik!"
"TID_HINT_GO_AFTER_ENEMY","Pergi kejar musuh!"
"TID_HINT_ATTACK_BASE","Musnahkan peti keselamatan musuh dan lindungi peti anda sendiri!"
"TID_HINT_DEFEND_BASE","Musnahkan peti keselamatan musuh dan lindungi peti anda sendiri!"
"TID_HINT_SHOOT_ENEMIES","Tewaskan musuh untuk dapatkan bintang!"
"TID_HINT_BLUE_STAR_TIEBREAKER","Bintang biru ialah pematah seri!"
"TID_HINT_YOU_ARE_WINNING","Pasukan anda hampir menang! Mempertahan!"
"TID_HINT_YOU_ARE_LOSING","Pasukan anda hampir kalah! Serang lagi!"
"TID_HINT_TAP_TO_MOVE","Ketik untuk bergerak\nBertindak bersama pasukan anda"
"TID_BOUNTY_1","<EMPTY>"
"TID_BOUNTY_2","Hati-hati: anda buruan besar!"
"TID_BOUNTY_3","Hati-hati: anda buruan yang amat besar!"
"TID_BOUNTY_4","Dikehendaki sama ada hidup atau mati!"
"TID_NO_CLAN_TITLE","Cari kelab"
"TID_NO_CLAN_BODY","Sertai kelab untuk bermain dengan rakan kelab anda!"
"TID_NO_CLAN_SUGGESTIONS","Kelab yang disyorkan untuk anda"
"TID_NO_CLAN_RESULTS","Hasil carian"
"TID_NO_CLAN_EMPTY","Tiada kelab yang disyorkan :-("
"TID_NO_CLAN_WAITING_FOR_DATA","Menunggu kod..."
"TID_CONNECTING_TO_SERVER","Menyambung ke pelayan..."
"TID_TEAM_ADVERTISE","IKLANKAN"
"TID_TEAM_AD_BUTTON_SUBLABEL_CLAN","ke kelab"
"TID_TEAM_AD_BUTTON_SUBLABEL_FRIENDS","kepada rakan"
"TID_TEAM_AD_INFO_0","Mencari pemain untuk pertempuran pasukan"
"TID_TEAM_AD_JOIN","Sertai Pasukan"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_A_TEAM","Tidak boleh sertai. Anda telah berada di dalam pasukan"
"TID_TEAM_MEMBER_STATUS_0","<c999999>LUAR TALIAN</c>"
"TID_TEAM_MEMBER_STATUS_1","<cff1e00>BERTEMPUR</c>"
"TID_TEAM_MEMBER_STATUS_2","<c006cff>TIADA</c>"
"TID_TEAM_MEMBER_STATUS_3","<c999999>BELUM SEDIA</c>"
"TID_TEAM_MEMBER_STATUS_4","<cff1e00>MENCARI PADANAN</c>"
"TID_TEAM_MEMBER_STATUS_5","<cff1e00>SKRIN TAMAT</c>"
"TID_TEAM_MEMBER_STATUS_6","<c999999>LUAR TALIAN</c>"
"TID_TEAM_MEMBER_STATUS_7","<cff1e00>MENONTON</c>"
"TID_TEAM_MEMBER_STATUS_8","<cff1e00>BERLATIH</c>"
"TID_TEAM_MEMBER_STATUS_9","<c999999>MENAIP...</c>"
"TID_TEAM_MEMBER_STATUS_10","<c999999>BRAWLER</c>"
"TID_TEAM_MEMBER_STATUS_11","<c999999>ACARA</c>"
"TID_TEAM_MEMBER_STATUS_13","<c999999>MISI</c>"
"TID_TEAM_MEMBER_STATUS_READY","<c2edd1b>SEDIA</c>"
"TID_TEAM_STATUS_IN_MATCH","DALAM PERTEMPURAN"
"TID_TEAM_STATUS_IN_MATCHMAKING","MENCARI PADANAN"
"TID_TEAM_STATUS_FULL","<cff1e00>PENUH</c>"
"TID_TEAM_STATUS_WAITING_FOR_PLAYERS","BUKA"
"TID_TEAM_AD_POST_FAIL_NOT_IN_ALLIANCE","Anda mesti sertai kelab untuk guna ciri ini"
"TID_TEAM_AD_POST_FAIL_NO_FRIENDS","Anda perlu ada rakan untuk guna ciri ini."
"TID_TEAM_AD_POST_FAIL_TEAM_FULL","Tidak dapat iklankan. Pasukan sudah penuh"
"TID_TEAM_AD_POST_FAIL_NOT_CRETOR","Ini hanya dibenarkan untuk pencipta pasukan"
"TID_TEAM_LOC_INFO","<MODE> di <LOC>"
"TID_TEAM_DISPLAY_TITLE_EVENT","PASUKAN"
"TID_STREAM_EVENT_1","Selamat tinggal! <target> telah dikeluarkan daripada Kelab oleh <sender>"
"TID_STREAM_EVENT_2","Selamat datang! <target> diterima ke Kelab oleh <sender>"
"TID_STREAM_EVENT_3","Selamat datang! <sender> telah menyertai Kelab!"
"TID_STREAM_EVENT_4","Selamat tinggal! <sender> telah meninggalkan Kelab!"
"TID_STREAM_EVENT_5","Tahniah! <target> dinaikkan pangkat oleh <sender>"
"TID_STREAM_EVENT_6","Bukan masalah peribadi! <target> diturunkan pangkat oleh <sender>"
"TID_STREAM_EVENT_7","Selamat datang ke Kelab baharu anda!"
"TID_STREAM_EVENT_8","<target> telah ditendang keluar dari Kelab oleh <sender> dan akan dikeluarkan apabila acara Kelab semasa tamat"
"TID_STREAM_EVENT_9","<sender> meninggalkan Kelab dan akan dikeluarkan apabila acara Kelab semasa tamat"
"TID_STREAM_EVENT_10","Selamat datang! <sender> kembali ke Kelab!"
"TID_STREAM_EVENT_101","Pasukan dicipta oleh <sender>"
"TID_STREAM_EVENT_102","Pemain <sender> telah sertai"
"TID_STREAM_EVENT_103","Pemain <sender> telah keluar"
"TID_STREAM_EVENT_104","Selamat tinggal! <sender> mengeluarkan <target>"
"TID_STREAM_EVENT_105","pemadanan bermula"
"TID_STREAM_EVENT_106","pemadanan dibatalkan"
"TID_STREAM_EVENT_107","pertempuran bermula"
"TID_STREAM_EVENT_108","pertempuran menang"
"TID_STREAM_EVENT_109","pertempuran kalah"
"TID_STREAM_EVENT_110","latihan bermula"
"TID_STREAM_EVENT_111","latihan tamat"
"TID_STREAM_EVENT_112","pertempuran seri"
"TID_STREAM_EVENT_113","showdown tamat"
"TID_STREAM_EVENT_114","Bual teks dibisukan"
"TID_STREAM_EVENT_115","Bual teks dinyahbisukan"
"TID_CHAT_BOTTOM_BUTTON","tatal ke bawah"
"TID_CHAT_BOTTOM_NEW_MESSAGES","<count> mesej baharu!"
"TID_CHAT_BOTTOM_NEW_MESSAGE","Mesej baharu!"
"TID_HERO_INFO_UPGRADE_TITLE","<c<COLOR>><NAME></c>"
"TID_HERO_INFO_UPGRADE_INFO","Naik taraf ke tahap <LVL>"
"TID_HERO_INFO_ITEMS","NAIK TARAF"
"TID_HERO_INFO_SKINS","BRAWLER"
"TID_HERO_INFO_SKIN_OWNED","Anda miliki kulit ini"
"TID_HERO_INFO_SKIN_ACTIVE","DIPILIH"
"TID_HERO_INFO_SKIN_ACTIVATE","PILIH"
"TID_HERO_INFO_LEADERBOARD","Papan Pemimpin"
"TID_HERO_INFO_LEADERBOARD_LABEL","Pemain <HERO> terbaik"
"TID_HERO_INFO_ABILITY_POWER","<BASEPOW>"
"TID_HERO_INFO_ABILITY_POWER_UPG","<BASEPOW> <c00ff00>+<UPGPOW></c>"
"TID_CLAN_SEARCH_GO","MENCARI"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","Seret untuk menyasar Super!"
"TID_HINT_SHOOT","Seret untuk menyasar, lepaskan untuk tembak."
"TID_HERO_SCORE_SUM_LEADERBOARD","Pemain terbaik"
"TID_ALLIANCE_LEADERBOARD","Kelab Terbaik"
"TID_HINT_MAKE_GOAL","Seret untuk menyasar, lepaskan untuk tendang bola."
"TID_BATTLE_ROYALE_INTRO_TEXT","Menjadi yang terakhir terselamat!"
"TID_HINT_COLLECT_BUFFS","Kumpul <c50d050>Kiub Kuasa</c> dari krat dan\nmusuh untuk menjadi lebih kuat!"
"TID_PLAYERS_LEFT","Baki Brawler: <num>"
"TID_AVOID_POISON","Jauhi <c90ee90>awan beracun</c> yang semakin mendekat!"
"TID_CLAN_CREATE_COOLDOWN","Tidak boleh cipta Kelab lagi. Cuba lagi dalam <TIME>."
"TID_PLAYER_DATA_MISSING","Data pemain tidak ditemui"
"TID_ALLIANCE_DATA_MISSING","Data kelab tidak ditemui"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","Tunggu peluru dicas semula!"
"TID_EVENT_EXPIRED","Acara tamat tempoh"
"TID_DOUBLE_COINS_INFO","Berlawan di sini memberikan gandaan XP Brawl Pass"
"TID_SETTINGS_TITLE","TETAPAN"
"TID_SETTINGS_CONTROL_MODE_TITLE","MOD PENGAWALAN"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","Ketik untuk bergerak"
"TID_SETTINGS_CONTROL_MODE_INFO_0","Ketik skrin untuk buat Brawler anda bergerak ke sana. Seret untuk sasar dan lepaskan untuk tembak."
"TID_SETTINGS_CONTROL_MODE_VALUE_1","Gerakkan kayu ria (tangan kanan)"
"TID_SETTINGS_CONTROL_MODE_INFO_1","Gerakkan kayu ria virtual di sudut kiri bahagian bawah. Ketik target untuk tembak."
"TID_SETTINGS_CONTROL_MODE_VALUE_2","Gerakkan kayu ria (tangan kiri)"
"TID_SETTINGS_CONTROL_MODE_INFO_2","Gerakkan kayu ria virtual di sudut kanan bahagian bawah. Ketik target untuk tembak."
"TID_CHANGE_NAME_TITLE","TUKAR NAMA"
"TID_SETTINGS_PLAYERNAME_CURRENT","Nama anda sekarang:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","Jangan guna nama sebenar anda! Masukkan nama ringkas baharu:"
"TID_ERROR_NAMES_DONT_MATCH","Nama tidak sepadan. Sila cuba lagi."
"TID_CONTINUE","Teruskan"
"TID_NAMECHANGE_WARNING","PERHATIAN: Anda hanya boleh menukar nama anda SEKALI"
"TID_CONFIRM","Sahkan"
"TID_INVALID_NAME","Nama tidak sah! Sila cuba yang lain."
"TID_SETTINGS_PLAYERNAME_REENTERNEW","Masukkan semula nama baharu anda:"
"TID_NAME_ALREADY_CHANGED","Nama hanya boleh ditukar sekali."
"TID_NAME_CHANGE_ALREADY_USED","Anda telah menukar nama anda sekali."
"TID_NAME_CHANGED_SUCCESS","Nama anda telah ditukar!"
"TID_NAME_CHANGE_IN_PROGRESS","Tidak dapat menukar nama. Perubahan nama sebelum ini sedang dijalankan."
"TID_CONFIRM_CONFIRM","Sila taipkan \q<confirmword>\q dan tekan butang Okey untuk melengkapkan tindakan"
"TID_CONFIRM_WORD","SAHKAN"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","Masukkan semula nama baharu anda untuk mengesahkan perubahan nama.\nNama baharu anda ialah:"
"TID_BUTTON_CONFIRM","Sah"
"TID_EVENTS_TIME","<cFFFFFF><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","Acara seterusnya dalam"
"TID_EVENTS_TIME_LEFT","Baki masa"
"TID_EVENTS_NEW","BAHARU!"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_EVENT_LOCKED","DIKUNCI"
"TID_EVENTS_TROPHY_REQ","Capai jumlah <c00ffff><COUNT></c> trofi untuk buka."
"TID_EVENTS_PRO_LEAGUE_REQ","Dapatkan Kuasa Bintang Brawler untuk buka"
"TID_GAME_STARTING","Pertempuran akan bermula di <LOCATION>. Jom sertai!"
"TID_WEEKEND_EVENT","Acara hari minggu"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_TEMPORARILY_DISABLED","Kedai tutup buat sementara waktu"
"TID_GATCHA_TEMPORARILY_DISABLED","Pembukaan Kotak Brawl dinyahdayakan buat sementara waktu"
"TID_SHOP_WELCOME_TITLE","SELAMAT DATANG KE KEDAI"
"TID_SHOP_WELCOME","Bahagian baharu di kedai akan buka apabila anda maju dalam permainan!\n\nPastikan anda semak kembali dengan kerap untuk tawaran baharu!"
"TID_SHOP_SPECIAL_OFFER","TAWARAN KHAS"
"TID_SHOP_SINGLE_HYPERCHARGE","HIPERCAS UNTUK <BRAWLER>"
"TID_SHOP_COIN_BOOSTERS","PENGGALAK"
"TID_SHOP_GEM_PACKS","PEK PERMATA"
"TID_SHOP_PURCHASED","SUDAH DIBELI"
"TID_SHOP_OBTAINED","SUDAH MILIKI"
"TID_SHOP_INVALIDATED","Tamat Tempoh"
"TID_SHOP_NEED_HERO","Perlukan Brawler"
"TID_SHOP_EXCLUSIVE","Eksklusif"
"TID_SHOP_ACTIVE","Aktif"
"TID_SHOP_CHALLENGE","Cabaran"
"TID_SHOP_CHALLENGE_SOON","Bermula dalam"
"TID_SHOP_DOUBLE_COINS_TITLE","GANDAAN XP"
"TID_SHOP_DOUBLE_COINS_INFO","Gandaan XP"
"TID_SHOP_DOUBLE_COINS_INFO_2","XP Berganda daripada Misi"
"TID_SHOP_DOUBLE_COINS_INFO_COMBINED","Menggandakan <AMOUNT> XP seterusnya yang diraih daripada misi"
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","Anda ada:"
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","Tidak cukup permata."
"TID_SHOP_OFFER_PURCHASE_ERROR_3","Tawaran ini telah dibeli"
"TID_SHOP_OFFER_PURCHASE_ERROR_16","Item ini telah dituntut"
"TID_SHOP_OFFER_PURCHASE_ERROR_4","Tidak boleh beli tawaran ini. Anda telah memiliki satu atau lebih item tawaran ini."
"TID_SHOP_OFFER_TITLE","Tawaran Masa Terhad"
"TID_SHOP_GEM_PACK_1_TITLE","Segenggam Permata"
"TID_SHOP_GEM_PACK_2_TITLE","Sekantung Permata"
"TID_SHOP_GEM_PACK_3_TITLE","Satu Beg Permata"
"TID_SHOP_GEM_PACK_4_TITLE","Satu Tong Permata"
"TID_SHOP_GEM_PACK_5_TITLE","Satu krat Permata"
"TID_SHOP_GEM_PACK_6_TITLE","Kekubah Permata"
"TID_SHOP_HEROES_OF_RARITY","BRAWLER TERJAMIN"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c> BRAWLER"
"TID_SHOP_HERO_OF_RARITY_BOX","Kotak Brawler"
"TID_SHOP_HERO_POWER_TITLE","<cffffff>+<AMOUNT></c> KUASA"
"TID_SHOP_GATCHA_BOXES","KOTAK"
"TID_SHOP_GATCHA_BOX_1","KOTAK BESAR"
"TID_SHOP_GATCHA_BOX_2","KOTAK BRAWL"
"TID_SHOP_GATCHA_BOX_3","KOTAK MEGA"
"TID_SHOP_GATCHA_BOX_PURCHASE_ERROR_3","Tidak boleh beli kotak lagi hari ini"
"TID_SHOP_TICKETS","TIKET ACARA"
"TID_SHOP_TICKET_PACK_0","Sepaket Tiket"
"TID_SHOP_TICKET_PACK_1","Setimbun Tiket"
"TID_SHOP_TICKET_PACK_2","Segulung Tiket"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","PEK SYILING"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","Segenggam Permata"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","Sekantung Permata"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","Satu Beg Syiling"
"TID_HERO_LVL_MATERIAL_RECEIVED","<AMOUNT> syiling dibeli"
"TID_SHOP_DAILY_OFFERS","HADIAH PERCUMA HARIAN"
"TID_SHOP_SKINS","KULIT"
"TID_SHOP_BRAWLIDAYS_SKINS","KULIT CUTI BRAWLER"
"TID_SHOP_LUNAR_BRAWL_SKINS","KULIT BRAWL TAHUN BAHARU CINA"
"TID_SHOP_BRAWLOWEEN_SKINS","KULIT BRAWL-O-WEEN"
"TID_SHOP_ARCHIVE_SKINS","KULIT DARI ARKIB"
"TID_SHOP_ARCHIVE_SKINS_RARE","PELUANG JARANG!"
"TID_SHOP_ARCHIVE_SKINS_LAST","PELUANG TERAKHIR!"
"TID_SHOP_LEGENDARY_SKINS","KEDAI BINTANG"
"TID_SHOP_STAR_BOXES","KOTAK BINTANG"
"TID_SHOP_FREE","PERCUMA"
"TID_SHOP_CLAIM","TUNTUT"
"TID_SHOP_CHAIN_OFFER","TAWARAN RANTAI"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","<TIME>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-<AMOUNT>%"
"TID_SHOP_OFFER_TITLE_0","KOTAK PERCUMA"
"TID_SHOP_OFFER_TITLE_1","SYILING"
"TID_SHOP_OFFER_TITLE_6","KOTAK BRAWL"
"TID_SHOP_OFFER_TITLE_7","TIKET"
"TID_SHOP_OFFER_TITLE_8","MATA KUASA"
"TID_SHOP_OFFER_TITLE_9","GANDAAN XP"
"TID_SHOP_OFFER_TITLE_10","KOTAK MEGA"
"TID_SHOP_OFFER_TITLE_12","MATA KUASA"
"TID_SHOP_OFFER_TITLE_14","KOTAK BESAR"
"TID_SHOP_OFFER_TITLE_15","KOTAK BRAWL"
"TID_SHOP_OFFER_TITLE_16","PERMATA"
