"TID","MS"
"TID_ACCESSORY_SANDY_SLEEP_DESC","Sandy tertidur selama <c00cc00><VALUE1></c> saat dan nilai nyawanya pulih sepenuhnya."
"TID_ACCESSORY_BEE_SNIPER_SLOW_DESC","Bea menjatuhkan sarang lebah dengan percikan madu melekit di sekelilingnya. Madu itu memperlahankan musuh yang terpijak padanya."
"TID_ACCESSORY_BULL_HEAL_DESC","Bull membaling projektil pada brawler sasaran, melakukan <c00cc00><!card.accessory.skill.damage.scaleToLevel></c> kerosakan dan menyembuh sebanyak <c00cc00><!card.accessory.skill.projectile.statusEffectSelfOnHit.healing></c> jika terkena."
"TID_ACCESSORY_GUNSLINGER_RELOAD_DESC","Colt melepaskan dua tembakan pantas yang memperlahankan sasaran. Melakukan <c00cc00><!card.accessory.skill.damage.scaleToLevel></c> kerosakan."
"TID_ACCESSORY_MUMMY_PUSH_DESC","Emz menembak penyembur rambut yang menolak musuh ke belakang. Melakukan <c00cc00><!card.accessory.skill.damage.scaleToLevel></c> kerosakan."
"TID_ACCESSORY_NINJA_FAKE_DESC","Leon mencipta ilusi dirinya untuk mengelirukan musuh. Klon serang musuh dan melakukan kerosakan kecil."
"TID_ACCESSORY_BASEBALL_HEAL_DESC","Bibi memulihkan <c00cc00><!card.value1></c> nilai nyawa setiap saat selama <c00cc00><!card.value2></c> saat."
"TID_ACCESSORY_GROW_BUSH","TANAH SUBUR"
"TID_ACCESSORY_CROW_SHIELD","PENGGALAK PERTAHANAN"
"TID_ACCESSORY_WALLY_HEAL","PEMANGKAS TAMAN"
"TID_ACCESSORY_ROCKET_JUMP","TALI ROKET"
"TID_ACCESSORY_RICO_SHOOT_AROUND","PELANCAR BERBILANG BOLA"
"TID_ACCESSORY_CACTUS_SHOOT_AROUND","KUSYEN PENITI MELETUP"
"TID_ACCESSORY_ARTILLERY_DESTROY_PET","PELETUS POKET"
"TID_ACCESSORY_PET_SLAM","CAKAR BERUANG"
"TID_ACCESSORY_BARKEEP_SLOW","PENCAMPUR SIRAP MELEKIT"
"TID_ACCESSORY_JESSIE_SLOW","PALAM CUCUH"
"TID_ACCESSORY_GENE_PUSH","LEDAKAN LAMPU"
"TID_ACCESSORY_TICK_EXTRA_MINES","MANIA PERIUK API"
"TID_ACCESSORY_MAX_DASH","PENGANJAK FASA"
"TID_ACCESSORY_SHELLY_DASH","MARA LAJU"
"TID_ACCESSORY_DRILLER_SPEED_BOOST","PENGGALAK PNEUMATIK"
"TID_ACCESSORY_TOWER_BURST_HEAL","MODULATOR DENYUTAN"
"TID_ACCESSORY_TNT_SPIN","GASING TANGAN"
"TID_ACCESSORY_TELEPORT_TO_PET","KARTRIJ TIPUAN"
"TID_ACCESSORY_BARREL_SPIN","PEMUTAR TERSENTAK"
"TID_ACCESSORY_FRANK_CC_IMMUNITY","PEMBATALAN BUNYI AKTIF"
"TID_ACCESSORY_CARL_TRAIL","PEMBUANG HABA"
"TID_ACCESSORY_BOW_TOTEM","TOTEM SUPER"
"TID_ACCESSORY_PRIMO_GRAB","PENAMBAHAN SUPLEX"
"TID_ACCESSORY_MORTIS_SWING","PUTARAN KOMBO"
"TID_ACCESSORY_TARA_VISION","PENINGKAT PSIKIK"
"TID_ACCESSORY_POCO_REGEN","TALA BUNYI"
"TID_ACCESSORY_SNIPER_HANDGUN","PENYASAR AUTO"
"TID_ACCESSORY_SPAWNER_DUDE_PROMOTE","LOCENG PERKHIDMATAN"
"TID_ACCESSORY_SANDY_SLEEP","STIMULATOR TIDUR"
"TID_ACCESSORY_BEE_SNIPER_SLOW","MOLASES MADU"
"TID_ACCESSORY_BULL_HEAL","MISIL TULANG T"
"TID_ACCESSORY_GUNSLINGER_RELOAD","PEMUAT LAJU"
"TID_ACCESSORY_MUMMY_PUSH","ZON KAWAN"
"TID_ACCESSORY_NINJA_FAKE","PROJEKTOR KLON"
"TID_ACCESSORY_BASEBALL_HEAL","GALAKAN VITAMIN"
"TID_KAKAO_TEAM_INVITE","JEMPUT"
"TID_KAKAO_TEAM_INVITING","MENJEMPUT"
"TID_KAKAO_TEAM_INVITED_SUCCESS","Jemputan pasukan dihantar!"
"TID_KAKAO_TEAM_INVITED_FAILED_DISABLED","Gagal menjemput, pemain tidak menerima mesej!"
"TID_KAKAO_TEAM_INVITED_FAILED_DAILY_LIMIT","Gagal menjemput, had jemputan harian tercapai!"
"TID_KAKAO_TEAM_INVITED_FAILED_MONTHLY_LIMIT","Gagal menjemput, had jemputan bulanan bagi pemain ini tercapai!"
"TID_KAKAO_TEAM_INVITED_FAILED_GENERIC","Gagal menjemput, sila cuba lagi kemudian!"
"TID_MUTE_FREE_TEXT_CHAT","Bisukan bual teks"
"TID_QUICK_MESSAGE_LETS_CHAT","Nak berbual?"
"TID_FAMILY_FRIENDLY","MESRA KELUARGA"
"TID_CLAN_INFO_FF_NOTICE","Tetapan ini tidak boleh diubah selepas ini"
"TID_CLAN_INFO_FF_INFO","Dengan menetapkan kelab anda sebagai Mesra Keluarga, anda membenarkan pemain semua peringkat umur untuk menyertainya."
"TID_CLAN_INFO_FF_NOTICE_ON_OFF","Jika anda MENGHIDUPKAN tetapan ini, ia tidak boleh DIMATIKAN kemudian"
"TID_SETTINGS_AGE_TITLE","SET UMUR"
"TID_POPUP_AGE_TITLE","Beritahu kami hari lahir anda"
"TID_POPUP_AGE_CONTINUE","Teruskan"
"TID_POPUP_AGE_DAY","Hari"
"TID_POPUP_AGE_MONTH","Bulan"
"TID_POPUP_AGE_YEAR","Tahun"
"TID_TEAM_SETTING_ACCESSORIES","Guna Alat"
"TID_FREE_TEXT_CHAT_MUTED","Bual teks dibisukan"
"TID_PSG_SHELLY_SKIN","SHELLY PSG"
"TID_PSG_SHELLY_SKIN_SHOP","SHELLY\nPSG"
"TID_COACH_MIKE_SKIN","MIKE JURULATIH"
"TID_COACH_MIKE_SKIN_SHOP","MIKE\nJURULATIH"
"TID_MASCOT_DARRYL_SKIN","DARRYL MASKOT"
"TID_MASCOT_DARRYL_SKIN_SHOP","DARRYL\nMASKOT"
"TID_HORUS_BO_SKIN","BO HORUS"
"TID_HORUS_BO_SKIN_SHOP","BO\nHORUS"
"TID_TANUKI_JESSIE_SKIN","JESSIE TANUKI"
"TID_TANUKI_JESSIE_SKIN_SHOP","JESSIE\nTANUKI"
"TID_BLACK_BUNNY_PENNY_SKIN","PENNY ARNAB HITAM"
"TID_BLACK_BUNNY_PENNY_SKIN_SHOP","PENNY\nARNAB HITAM"
"TID_COLLEGE_EMZ_SKIN","EMZ BURUK HATI"
"TID_COLLEGE_EMZ_SKIN_SHOP","EMZ\nBURUK HATI"
"TID_IAP_PSG_WEEKEND","HARI MINGGU PSG"
"TID_IAP_APRIL20_0","SELAMAT DATANG, APRIL!"
"TID_IAP_GOLDENWEEK20","MINGGU EMAS"
"TID_IAP_APRIL20_1","KECIL MOLEK"
"TID_IAP_APRIL20_2","SYILING, SYILING"
"TID_BALL_30","Arena Bimasakti"
"TID_BALL_31","Merempuh"
"TID_BALL_32","Lari Pecut"
"TID_BALL_33","Medan Tengah"
"TID_BALL_34","Pantai Terleding"
"TID_BATTLE_ROYALE_44","Ribuan Tasik"
"TID_ACCESSORY_BLOCKED_PORTER_ALREADY_PROMOTED","Porter sudah dikuatkan!"
"TID_ACCESSORY_BLOCKED_TARGET_ALREADY_ACTIVE","Sasaran sudah aktif!"
"TID_ACCESSORY_BLOCKED_FULL_AMMO","Peluru sudah penuh!"
"TID_ENTER_BIRTHDAY_BUTTON","Tarikh Hari Jadi"
"TID_FREE_TEXT_CHAT_MUTED_OTHER","Bual teks pemain lain sudah dibisukan"
"TID_FREE_TEXT_CHAT_MUTED_LFG","Bual teks dibisukan apabila menggunakan ciri Mencari Pasukan"
"TID_FREE_TEXT_CHAT_MUTED_YOU","Anda telah membisukan bual teks. Pergi ke menu Pemain Dalam Talian untuk tukar tetapan."
"TID_SKIN_INFO_CAMPAIGN_6_NOT_AVAILABLE","PSG"
"TID_KAKAO_TEAM_INVITED","DIJEMPUT"
"TID_SKIN_INFO_CAMPAIGN_7_SC_MAKE","SUPERCELL MAKE"
"TID_SKIN_INFO_CAMPAIGN_7_NOT_AVAILABLE","SUPERCELL MAKE\n\nKONSEP OLEH:\n<cff8000><CREDIT></c>"
"TID_CLAN_CANNOT_JOIN_NON_FF_CLAN","Tidak boleh sertai kelab yang tidak Mesra Keluarga"
"TID_ALLIANCE_FF_FAILED_NO_RIGHTS","Hanya Presiden Kelab boleh tukar tetapan kelab kepada Mesra Keluarga."
"TID_QQ_LOGIN_BUTTON","Log masuk QQ"
"TID_WECHAT_LOGIN_BUTTON","Log masuk WeChat"
"TID_GUEST_LOGIN_BUTTON","Log masuk tetamu"
"TID_WECHAT_LOGGED_IN","Telah log masuk ke WeChat"
"TID_QQ_LOGGED_IN","Telah log masuk ke QQ"
"TID_WECHAT_LOGOUT_BUTTON","Log keluar"
"TID_WECHAT_NOT_INSTALLED","Anda belum memasang WeChat"
"TID_SHARE_DIALOG_TITLE","Kongsi"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM_TITLE","Akaun Permainan Baharu"
"TID_TENCENT_CREATE_NEW_ACCOUNT_CONFIRM","Kemajuan semasa anda telah disambungkan ke akaun lain! Betulkah anda mahu log masuk dan cipta permainan baharu dengan akaun QQ/WeChat ini?"
"TID_TENCENT_BOUND_TO_OTHER_ACCOUNT","Adakah anda ingin memuat kemajuan <NAME> dengan <TROPHIES> trofi?"
"TID_INFO_POP_UP_IAP_NOTE_TENCENT","Brawl Stars percuma untuk dimainkan tetapi anda boleh mempercepat kemajuan anda dengan pembelian dalam aplikasi."
"TID_MULTIDEVICE_INFO_TENCENT","Log masuk menggunakan akaun WeChat atau QQ yang sama untuk bermain pada berbilang peranti Android."
"TID_LINK_SAME_PLATFORM_TITLE_TENCENT","Segerak dengan akaun anda"
"TID_LINK_SAME_PLATFORM_TENCENT","Pastikan anda telah log masuk ke akaun WeChat atau QQ anda dalam tetapan permainan untuk bermain pada berbilang peranti.\n\nKemudian, log masuk dengan akaun WeChat atau QQ yang sama pada peranti lain. Kemajuan anda akan disegerakkan secara automatik."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_TENCENT","Kemajuan semasa anda sudah disambungkan secara kekal ke akaun yang anda log masuk.\n\nIa tidak lagi boleh ditulis ganti kerana sudah ada kemajuan (Tahap <level> atau pembelian dibuat)."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_TENCENT","Untuk bermain di peranti Android yang lain, muat turun Brawl Stars dari Tencent Store dan log masuk menggunakan akaun WeChat atau QQ yang sama.\n\nKemajuan anda akan disegerakkan secara automatik."
"TID_ADD_FRIENDS_INFO_REQUESTS_TENCENT","Tambah Rakan Brawl Stars dari profil pemain mereka. Rakan WeChat atau QQ muncul secara automatik sebaik sahaja anda log masuk."
"TID_INFO_POP_UP_TOS_PP_NOTE_TENCENT","Brawl Stars boleh dimainkan secara percuma tetapi anda boleh mempercepat perkembangan dengan pembelian dalam aplikasi. Ketik OK untuk menerima Terma dan Dasar Privasi kami."
"TID_POPUP_CONFLICTING_ACCOUNT_TITLE","Akaun Berkonflik"
"TID_ATTATID_POPUP_CONFLICTING_ACCOUNT_TEXT","Akaun yang anda cuba log masuk adalah berbeza dengan akaun yang disimpan setempat. Tukar kepada akaun semasa?"
"TID_BUTTON_CONFLICTING_ACCOUNT_YES","Ya, tukar kepada akaun semasa."
"TID_BUTTON_CONFLICTING_ACCOUNT_NO","Tidak, gunakan akaun asal."
"TID_TENCENT_AUTH_EXPIRED","Kebenaran telah tamat tempoh, sila log masuk sekali lagi."
"TID_BLOWER","GALE"
"TID_BLOWER_SHORT_DESC","Tolak musuh untuk mengawal peta."
"TID_BLOWER_DESC","Kerja Gale adalah untuk membersihkan kawasan sekitar Snowtel Encik P dengan peniup saljinya. Dia tidak berhenti biarpun ada tetamu di sekitar..."
"TID_BLOWER_WEAPON","PUSARAN KUTUB"
"TID_BLOWER_WEAPON_DESC","Gale menembak benteng bola salji ke arah musuhnya!"
"TID_BLOWER_ULTI","RIBUT KUAT!"
"TID_BLOWER_ULTI_DESC","Gale meniupkan angin dan salji yang kuat, menolak semua musuh yang berada di laluannya."
"TID_SPEC_ABI_BLOWER_1","TIUPAN KENCANG"
"TID_SPEC_ABI_BLOWER_1_DESC","Super Gale kini memegun musuh selama <c00cc00><VALUE1></c> saat jika mereka ditolak ke halangan."
"TID_SPEC_ABI_BLOWER_2","SALJI SEJUK BEKU"
"TID_SPEC_ABI_BLOWER_2_DESC","Bola salji Gale kini juga memperlahankan lawan selama <c00cc00><!card.statuseffect.duration.ticksasseconds></c> saat."
"TID_CONTROLLER","NANI"
"TID_CONTROLLER_SHORT_DESC","Serang dari jauh atau lepaskan semuanya!"
"TID_CONTROLLER_DESC","Nani ialah kamera keselamatan yang diubah suai untuk mengawasi Jessie. Malangnya, gadis itu terlalu aktif dan sukar untuk diekori."
"TID_CONTROLLER_WEAPON","TEMBAKAN BERBUCU"
"TID_CONTROLLER_WEAPON_DESC","Nani menembak 3 bola bercahaya yang bergerak pada sudut berbeza dan bertumpu ke arah disasarkan."
"TID_CONTROLLER_ULTI","KAWALAN INSANI"
"TID_CONTROLLER_ULTI_DESC","Nani mengawal Peep dan boleh mengarahkannya dari jauh menuju ke arah musuh, meletup apabila bersentuhan!"
"TID_SPEC_ABI_CONTROLLER_1","AUTOFOKUS"
"TID_SPEC_ABI_CONTROLLER_1_DESC","Peep melakukan sehingga <c00cc00><VALUE1></c> kerosakan tambahan berdasarkan jarak perjalanannya."
"TID_SPEC_ABI_CONTROLLER_2","KELULI WAJA"
"TID_SPEC_ABI_CONTROLLER_2_DESC","Kerosakan Nani berkurang <c00cc00><VALUE1>%</c> semasa Supernya aktif."
"TID_EDIT_CONTROLS","Edit Butang"
"TID_EDIT_SAVE","Simpan"
"TID_EDIT_MOVEMENT","PERGERAKAN"
"TID_EDIT_ATTACK","SERANGAN"
"TID_EDIT_REVERT","SET SEMULA"
"TID_EDIT_SCALE","SAIZ"
"TID_EDIT_HINT_DRAG","Seret butang kawalan untuk ubah kedudukan"
"TID_EDIT_HINT_PROPS","Gunakan gelongsor untuk mengubah saiz"
"TID_EDIT_FIXED_JOYSTICK","Kawalan pergerakan dikunci"
"TID_YOOZOO_LOGIN_AGREEMENT","Saya telah membaca dan bersetuju dengan <UA> dan <PP>"
"TID_YOOZOO_LOGIN_UA","Perjanjian Pengguna"
"TID_YOOZOO_LOGIN_PP","Dasar Privasi"
"TID_YOOZOO_LOGIN_BUTTON","Log masuk"
"TID_YOOZOO_LOGIN_DESC","本网络游戏适合年满12周岁以上的用户使用，\n请您确认已如实进行实名认证。为了您的健康，请合理控制游戏时间。\n健康游戏忠告 抵制不良游戏 拒绝盗版游戏 注意自我保护 谨防受骗上当\n适度游戏益脑 沉迷游戏伤身 合理安排时间 享受健康生活"
"TID_SETTINGS_LOGOUT_BUTTON","Log Keluar"
"TID_ACCESSORY_BLOWER_TRAMPOLINE","PELENTING PEGAS"
"TID_ACCESSORY_BLOWER_TRAMPOLINE_DESC","Gale menjatuhkan pad lantun dan melancarkan rakan dan musuh ke udara."
"TID_ACCESSORY_CONTROLLER_EXPLODE","PELOMPATAN MASA"
"TID_ACCESSORY_CONTROLLER_EXPLODE_DESC","Nani teleport ke lokasi terakhir Peep dan menamatkan Super dia."
"TID_ACCESSORY_BLOCKED_MISSING_GUIDED_PROJECTILE","Super tidak diaktifkan!"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_1","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_2","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_3","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_15MIN_WARNING","Memandangkan anda belum selesai melakukan pengesahan nama sebenar, anda kini berada dalam pengehadan sistem anti-ketagihan. Anda ada baki <MINS> minit untuk bermain pada hari ini."
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_1","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_2","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_3","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_15MIN_WARNING","Memandangkan anda di bawah umur, anda kini berada dalam pengehadan sistem anti-ketagihan. Anda ada baki <MINS> minit untuk bermain pada hari ini."
"TID_ANTIADDICTION_WARNING_TITLE","Amaran"
"TID_SETTINGS_SOCIAL_TITLE_YOOZOO","YOOZOO"
"TID_SETTINGS_SOCIAL_TITLE_TENCENT","SOSIAL"
"TID_SETTINGS_BUTTON_YOOZOO_LOGOUT","Log keluar"
"TID_SETTINGS_BUTTON_QQ_LOGIN","Log masuk QQ"
"TID_SETTINGS_BUTTON_WECHAT_LOGIN","Log masuk WeChat"
"TID_SETTINGS_WECHAT_LOGGED_IN","Telah log masuk ke WeChat"
"TID_SETTINGS_QQ_LOGGED_IN","Telah log masuk ke QQ"
"TID_SETTINGS_BUTTON_WECHAT_LOGOUT","Log keluar"
"TID_SETTINGS_BUTTON_QQ_LOGOUT","Log keluar"
"TID_SETTINGS_WECHAT_NOT_INSTALLED","Anda belum memasang WeChat"
"TID_BRAWL_PASS_BUTTON","BRAWL PASS"
"TID_ACCESSORY_BLOCKED_INVALID_SPAWN_POSITION","Tidak boleh menggunakan alat di sini!"
"TID_TENCENT_MULTIPLE_LOGINS","Anda hanya boleh log masuk ke satu akaun pada satu masa. Sila log keluar dulu."
"TID_TENCENT_CONFIRM_LOG_OUT_TITLE","Log keluar"
"TID_TENCENT_CONFIRM_LOG_OUT","Adakah anda mahu log keluar dari akaun semasa?"
"TID_API_TOKEN_COPIED","TOKEN API DISALIN KE PAPAN KERATAN"
"TID_API_TOKEN_COPY","TOKEN API:\n<TOKEN>"
"TID_API_TOKEN_SHOW","Token API"
"TID_BOXES_EXTRA_INFO","Pembelian Kotak Harian: <AMOUNT>, terhad kepada <MAX>"
"TID_BRAWL_BOX_INFO_LIMIT","\n\nPembelian Kotak Harian selesai: <AMOUNT>. Terhad kepada <MAX>."
"TID_YOOZOO_ORDER_DELIVERY_FAILED","Sekiranya gagal membeli produk, sila hubungi Bantuan dan Sokongan untuk menyelesaikannya."
"TID_CHINESE_APP_STORE_CONFLICT_MESSAGE","此微信/QQ账号已经关联了从其他安卓应用商店下载的相同游戏，不能再次关联。如果您希望使用该微信/QQ账号重新开始游戏，请从游戏内联系Supercell玩家支持团队。"
"TID_IAP_SC10_1","TAWARAN ULANG TAHUN"
"TID_IAP_SC10_2","TAWARAN ULANG TAHUN"
"TID_IAP_0620","MENGALU-ALUKAN JUN!"
"TID_IAP_0720","MENGALU-ALUKAN JULAI!"
"TID_IAP_0520C","NILAI BESAR"
"TID_IAP_0620C","SAMBUTAN PELANCARAN DI CHINA"
"TID_IAP_0620D","SAMBUTAN PELANCARAN DI CHINA"
"TID_IAP_MS20_1","PERTENGAHAN MUSIM PANAS!"
"TID_IAP_MS20_2","PERTENGAHAN MUSIM PANAS!"
"TID_IAP_MS20_3","PERTENGAHAN MUSIM PANAS!"
"TID_IAP_COINS_0620","PEK SYILING NILAI HEBAT"
"TID_HOMEPAGE_GUIDE_START_BATTLE_1","Mari mulakan pertempuran baharu!"
"TID_HOMEPAGE_GUIDE_MORE_BATTLES","Mari mulakan pertempuran baharu!"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_1","Ganjaran Jalan Trofi baharu!"
"TID_HOMEPAGE_GUIDE_UPGRADE_SHELLY_1","Mari tingkatkan Shelly!"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_2","Anda telah membuka brawler baharu!"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_3","Dapatkan Kredit untuk Brawler baharu!"
"TID_HOMEPAGE_GUIDE_START_SELECT_NITA","Pilih brawler baharu anda!"
"TID_HOMEPAGE_GUIDE_START_BRAWL_PASS","Peringkat Brawl Pass telah dibuka! Ketik di sini untuk KUMPUL ganjaran!"
"TID_HOMEPAGE_GUIDE_START_BATTLE_2","Mari cuba peningkatan itu!"
"TID_HOMEPAGE_GUIDE_SHOP_FREE","Anda mempunyai item PERCUMA di kedai.\nKetik di sini untuk KUMPULNYA sekarang!"
"TID_HOMEPAGE_GUIDE_ESPORTS_NEW","Kejohanan baharu telah dibuka.\nKetik di sini untuk melihat maklumat acara!"
"TID_SKIN_INFO_CAMPAIGN_8_NOT_AVAILABLE","Kulit ini akan dipindahkan ke arkib tidak lama lagi!"
"TID_SKIN_INFO_CAMPAIGN_9_NOT_AVAILABLE","Kulit Arkib - tiada dalam penggiliran kulit biasa!"
"TID_SKIN_INFO_CAMPAIGN_10_NOT_AVAILABLE","10 TAHUN SUPERCELL"
"TID_SKIN_INFO_CAMPAIGN_11_NOT_AVAILABLE","BRAWL PASS"
"TID_SKIN_INFO_CAMPAIGN_12_NOT_AVAILABLE","MERAH MARAK"
"TID_HOMEPAGE_GUIDE_NEW_EVENT","Acara baharu dibuka!"
"TID_HOMEPAGE_GUIDE_NEW_BRAWLER","Brawler baharu dibuka!"
"TID_HOMEPAGE_GUIDE_QUESTS_UNLOCKED","Misi dibuka!"
"TID_HOMEPAGE_GUIDE_CLUB_FEATURE_UNLOCKABLE","Kelab dibuka!"
"TID_HOMEPAGE_GUIDE_CLUB_FEATURE_UNLOCKED","Cari kelab anda di sini!"
"TID_HOMEPAGE_GUIDE_FIRST_MASTERY_REWARD","Anda telah membuka pangkat penguasaan baharu untuk <HERO>. Kumpul ganjaran anda!"
"TID_HOMEPAGE_GUIDE_RECORDS_UNLOCKED","Rekod dibuka!"
"TID_HOMEPAGE_GUIDE_FIRST_RECORD","Tuntut rekod pertama anda!"
"TID_BRAWL_PASS_SEASON_0","BAZAR TARA"
"TID_BRAWL_PASS_TAB_REWARDS","GANJARAN"
"TID_BRAWL_PASS_TAB_QUESTS","MISI"
"TID_BRAWL_PASS_TAB_PAST_REWARDS","MUSIM SEBELUMNYA"
"TID_BRAWL_PASS_PREMIUM","BRAWL PASS"
"TID_BRAWL_PASS_FREE","PERCUMA"
"TID_BRAWL_PASS_BUY","DAPATKAN"
"TID_BRAWL_PASS_UNLOCK_ITEM_AT_TIER","BUKA <ITEM> DI PERINGKAT <NUM>"
"TID_BRAWL_PASS_SEASON_HEADER","MUSIM BRAWL PASS"
"TID_QUEST_NEW_BATCH_IN","Misi baharu akan dibuka dalam:"
"TID_QUEST_NEW_DAILY_IN","Misi harian segar semula dalam:"
"TID_BRAWL_PASS_OLD_BOXES_BUTTON","BUKA KOTAK LAMA"
"TID_BRAWL_PASS_TIER_INFO","Meraih XP Brawl Pass untuk membuka peringkat ini. Anda boleh mendapat XP dengan menyelesaikan misi."
"TID_BRAWL_PASS_TIER_SHORTCUT","PERINGKAT <NUM>: <REWARD>"
"TID_BRAWL_PASS_TAIL_TITLE","Ganjaran Bonus!"
"TID_BRAWL_PASS_TAIL_INFO","Sebaik sahaja anda menyelesaikan Brawl Pass, anda akan dapat Kotak Besar untuk setiap <NUM> token!"
"TID_BRAWL_PASS_TAIL_INFO_NEW","Meraih ganjaran bonus untuk setiap <NUM> XP Brawl Pass yang diperoleh!"
"TID_BRAWL_PASS_PURCHASE_OR","ATAU"
"TID_EMOTES_POPUP_TITLE","PIN"
"TID_EMOTES_POPUP_TEXT","Pilih pin untuk digunakan dalam pertempuran."
"TID_SPRAYS_POPUP_TITLE","SEMBURAN"
"TID_SPRAYS_POPUP_TEXT","Pilih semburan untuk digunakan dalam pertempuran."
"TID_BRAWL_PASS_INFO_TITLE_0","BRAWL PASS TERMASUK"
"TID_EVIL_GENE_SKIN","GENE JAHAT"
"TID_EVIL_GENE_SKIN_SHOP","GENE\nJAHAT"
"TID_ROGUE_MORTIS_SKIN","MORTIS PENYANGAK"
"TID_ROGUE_MORTIS_SKIN_SHOP","MORTIS\nPENYANGAK"
"TID_GUARD_RICO_SKIN","RICO PENGAWAL"
"TID_GUARD_RICO_SKIN_SHOP","RICO\nPENGAWAL"
"TID_MERCHANT_GALE_SKIN","GALE PEDAGANG"
"TID_MERCHANT_GALE_SKIN_SHOP","GALE\nPEDAGANG"
"TID_RED_DRAGON_JESSIE_SKIN","JESSIE NAGA MERAH"
"TID_RED_DRAGON_JESSIE_SKIN_SHOP","JESSIE\nNAGA MERAH"
"TID_BARBARIAN_KING_BULL_SKIN","BULL RAJA ORANG GASAR"
"TID_BARBARIAN_KING_BULL_SKIN_SHOP","BULL\nRAJA ORANG GASAR"
"TID_HOLIDAY_PAM_SKIN","PAM PERCUTIAN"
"TID_HOLIDAY_PAM_SKIN_SHOP","PAM\nPERCUTIAN"
"TID_TROPICAL_SPROUT_SKIN","SPROUT TROPIKA"
"TID_TROPICAL_SPROUT_SKIN_SHOP","SPROUT\nTROPIKA"
"TID_CONSTRUCTOR_JACKY_SKIN","JACKY PEMBINA"
"TID_CONSTRUCTOR_JACKY_SKIN_SHOP","JACKY\nPEMBINA"
"TID_NOTIFICATION_BP_SEASON_STARTED","MUSIM BRAWL PASS baharu telah bermula!"
"TID_NOTIFICATION_BP_SEASON_ENDING","MUSIM BRAWL PASS hampir berakhir. Anda masih boleh buka lebih banyak ganjaran!"
"TID_NOTIFICATION_QUEST_REFRESH","Anda mempunyai misi baharu!"
"TID_EMOTE_DROP_CHANCE_INFO","Pek Pin ini mengandungi <NUM> Pin Biasa dan satu Pin Istimewa. Pin Istimewa mungkin Jarang atau Epik, dengan kebarangkalian berikut:\n\nPin Jarang: <Rare>%\nPin Epik: <Epic>%"
"TID_EMOTE_DROP_CHANCE_INFO_2","Pek Pin ini mengandungi <NUM> Pin Biasa dan satu Pin Istimewa. Pin Istimewa mungkin Jarang, Epik atau Legenda, dengan kebarangkalian berikut:\n\nPin Jarang: <Rare>%\nPin Epik: <Epic>%\nPin Legenda: <LEGENDARY>%"
"TID_ROBO_WARS_15","Kilang Bersalut"
"TID_ROBO_WARS_16","Terperangkap"
"TID_ROBO_WARS_17","Dusun Zaitun"
"TID_WANTED_27","Gelombang Haba"
"TID_WANTED_28","Sawang"
"TID_BANKHEIST_27","Kesesakan Lalu Lintas"
"TID_BANKHEIST_28","Simpang Jalan"
"TID_EMOTE_RARITY_NAME_0","Biasa"
"TID_EMOTE_RARITY_NAME_1","Jarang"
"TID_EMOTE_RARITY_NAME_2","Epik"
"TID_EMOTE_RARITY_NAME_3","Legenda"
"TID_EMOTE_RARITY_NAME_4","Koleksi"
"TID_SPRAY_RARITY_NAME_0","Biasa"
"TID_SPRAY_RARITY_NAME_1","Jarang"
"TID_SPRAY_RARITY_NAME_2","Epik"
"TID_SPRAY_RARITY_NAME_3","Legenda"
"TID_SPRAY_RARITY_NAME_4","Koleksi"
"TID_ZONE_CAPTURED_OPPONENT","Musuh telah menawan Zon Panas!"
"TID_ZONE_CAPTURED_OPPONENT_GAME_OVER","Musuh telah tawan Zon Panas!\nPerlawanan tamat"
"TID_ZONE_CAPTURED","Pasukan anda telah menawan Zon Panas!"
"TID_ZONE_CAPTURED_GAME_OVER","Pasukan telah tawan Zon Panas!\nPerlawanan tamat"
"TID_BRAWL_PASS_NEW_SEASON","MUSIM BAHARU!"
