TID,JP
TID_BRAWL_BOX_INFO_COINS_AND_SCRAP,コイン + スクラップ
TID_BRAWL_BOX_INFO_COINS,コイン
TID_BRAWL_BOX_INFO_GUARANTEED_HERO_IN,（<DRAWS>個中1個確定）
TID_BRAWL_BOX_INFO_GUARANTEED_STARPOWER_IN,（<DRAWS>個中1個確定）
TID_BRAWL_BOX_INFO_GUARANTEED_ACCESSORY_IN,（<DRAWS>個中1個確定）
TID_POWER_DROP_VALUE,+<VALUE>
TID_COLLECT,回収
TID_PAGE_FRIENDS_TITLE,フレンド
TID_PAGE_FRIENDS_TITLE2,フレンドとバトル！
TID_PAGE_FRIENDS_ADD_FRIENDS,フレンドを追加
TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN,SNSに接続するかゲーム内でフレンドを見つけて、一緒にプレイしましょう！
TID_PAGE_FRIENDS_NO_FRIENDS,SNSに接続するかゲーム内でフレンドを見つけて、一緒にプレイしましょう！
TID_FRIENDS_TITLE,フレンド <COUNT>人
TID_FRIENDS_TAB_1,フレンド
TID_FRIENDS_TAB_2,オススメ
TID_FRIENDS_TAB_3,申請
TID_TOTAL,合計
TID_BRAWL_BOX_INFO_TITLE_2,ブロスタボックス情報
TID_BRAWL_BOX_INFO_TITLE_3,メガボックス情報
TID_OFFER_ALSO_INCLUDES,オファー内容
TID_OFFER_VALUE_TITLE,お得！
TID_OFFER_VALUE,+<VALUE>％
TID_SHOP_OFFER_COUNTDOWN,<TIME>
TID_USE_ULTI_TUTORIAL,<cff9900>黄色いコントローラー</c>をドラッグして狙いを定めましょう！
TID_HERO_STATS_TITLE,キャラクターステータス
TID_GATCHA_SCREEN_ITEMS_REMAINING,残りのアイテム：
TID_GATCHA_SCREEN_BONUS_ITEMS_REMAINING,残りのボーナス：
TID_GATCHA_SCREEN_YOU_GOT,入手：
TID_GATCHA_SCREEN_BONUSES,ボーナスアイテム：
TID_GATCHA_SCREEN_SUMMARY_UNLOCKED,アンロック！
TID_HERO_LIST_ITEM_UPGRADE,アップグレード
TID_SHOP_CLAMIMED,回収済
TID_SHOP_OFFER_PURCHASE_ERROR_CLAIMED,このアイテムはすでに回収済みです
TID_ONLINE,オンライン
TID_LEADERBOARD,ランキング
TID_NOT_ENOUGH_TICKETS_INFO,\n\nチケットが足りません！
TID_HERO_LIST_NEW,NEW
TID_HAMMER_DUDE,フランケン
TID_HOLD_PHONE_LIKE_THIS,デバイスをこのように持ってください
TID_HINT_FINGER_TAP_TAP,ここをタップ！
TID_HINT_FINGER_DRAG,ドラッグして狙う
TID_MOVE_HERE,ここへ移動
TID_HINT_HEADER,ヒント：
TID_HINT_0,<ccc0033>赤いコントローラー</c>をタップすると\n一番近くにいる敵をオートエイムできます。
TID_HINT_1,<cff9900>黄色いコントローラー</c>をタップすると\n一番近くの敵に必殺技をオートエイムできます。
TID_HINT_2,<ccc0033>赤いコントローラー</c>をドラッグすると\n攻撃をエイムできます。
TID_HINT_3,<cff9900>黄色いコントローラー</c>をドラッグすると\n必殺技をエイムできます。
TID_HINT_4,コントローラーを中心に戻すことで\nエイムをキャンセルできます。
TID_HINT_5,マッチメイキングはプレイに選んだキャラクターの\nトロフィー数に基づくため、新しくアンロックした\nキャラはトロフィーを獲得しやすくなります。
TID_HINT_6,キャラクターをアンロックすればするほど、\n合計トロフィー数を伸ばしたり\n報酬を獲得したりしやすくなります。
TID_HINT_7,エリザベスの攻撃は、離れたところにいる敵に\nより大きなダメージを与えます。
TID_HINT_8,バーリーの必殺技は、距離が近いほどボトルが\n集中するため、ダメージも大きくなります。
TID_HINT_9,リコの弾丸は、跳ねるたびに\nその飛距離を延ばします。
TID_HINT_10,<ccc0033>赤いコントローラー</c>は、画面の右側なら\nどこを触っても操作できます。
TID_HINT_11,通常攻撃と必殺技には、どちらも2種類の発射モードがあります。オートエイム（タップ）とエイム（ドラッグ）です。
TID_HINT_12,攻撃のエイムは、動いている\nターゲットを狙うのに有効です。
TID_HINT_13,オートエイムは反応の速い攻撃で\nエイムをする時間がないときに便利です。
TID_HINT_14,オートエイムはあなたの周りにいる敵に有効です。
TID_HINT_15,やぶの中に隠れていても\n敵が近くに来ると見つかってしまいます。
TID_HINT_16,オートエイムは一番近くにいる敵に向かって\nまっすぐ放たれ、敵の動きは考慮されません。
TID_HINT_17,手動エイムは、やぶに向かって発射すると\n敵がいないか確かめたいときに便利です。
TID_HINT_18,オートエイムは止まっている敵に有効です。
TID_HINT_19,オートエイムは、まっすぐ向かってくる敵や\n背を向けて遠ざかる敵に有効です。
TID_HINT_20,やぶの中にいても、そこから攻撃したり\nダメージを受けると敵から見えてしまいます。
TID_HINT_21,やぶは、敵から身を隠して回復するのに使えます。
TID_HINT_22,オートエイムを使うと、射程内に1人も\n敵がいない場合でも攻撃します。
TID_VS_TUTORIAL,<c50d050>パワーキューブ</c>を集めよう！
TID_USE_MANUAL_FIRE_TUTORIAL,<ccc0033>赤いコントローラー</c>をドラッグして狙いを定めましょう！
TID_TUTORIAL_GOOD_JOB_2,いいわね！<cff6633>オレンジのバー</c>は\n残りの弾数を示しているの。\nなるべく急いでリロードするわ！
TID_TUTORIAL_GOOD_JOB_3,やったわ！敵を攻撃すると、\nあなたの<cff9900>必殺技</c>ゲージが\n溜まるわよ！
TID_TUTORIAL_GOOD_JOB_4,やった！
TID_SPECTATE_PLAYER_BUTTON,観戦
TID_SPECTATE_FAILED,観戦できませんでした
TID_ACCOUNT_DISABLED_TEXT,アカウントは無効です
TID_ACCOUNT_DELETED_ON_REQUEST_TEXT,このアカウントは削除依頼にもとづいて無効化されました。以降、復旧することはできません。
TID_ACCOUNT_DELETED_DUE_INACTIVITY_TEXT,このアカウントは長期間アクセスが確認できなかったため無効化されました。以降、復旧することはできません。
TID_ACCOUNT_DELETION_WARNING_TITLE,アカウント削除のお知らせ
TID_ACCOUNT_DELETION_WARNING_TEXT,プレイヤー様のご依頼により、このアカウントはまもなく停止されます。万が一思いなおされた場合は、すぐに「ヘルプとサポート」より削除依頼キャンセルの旨をご連絡ください。
TID_ACCOUNT_DELETION_WARNING_TEXT_PAST,プレイヤー様のご依頼により、このアカウントはまもなく停止されます。万が一思いなおされた場合は、すぐに「ヘルプとサポート」より削除依頼キャンセルの旨をご連絡ください。
TID_ACCOUNT_DELETION_WARNING_CONTACT_PS,このアカウントの削除を申請しました。申請の取り消しができなくなるまであと<time>です。
TID_ACCOUNT_DELETION_WARNING_BUTTON_CONTACT_PS,サポートに連絡
TID_CLAN_JOIN_FAILED_ALREADY_IN_THIS_CLAN,すでにこのクラブに所属しています！
TID_CONFIRM_CHANGE_CLAN_TITLE,クラブを変更
TID_CONFIRM_CHANGE_CLAN,すでにクラブに所属しています！本当にクラブを変更しますか？
TID_CONFIRM_CLAN_FULL_TITLE,クラブが満員です！
TID_CONFIRM_CLAN_FULL,<clan>に参加できません。クラブが満員です！
TID_BUTTON_CHANGE,変更
TID_CLAN_JOIN_FAILED_IN_TUTORIAL,クラブに参加するにはチュートリアルを完了してください
TID_CLAN_JOIN_FAILED_FEATURE_LOCKED,まずトロフィー目標でクラブをアンロックしてください！
TID_CLUB_FEATURE_LOCKED_TROPHIES,クラブは<TROPHIES>トロフィーでアンロックされます！
TID_CLUB_CREATE_LOCKED_TROPHIES,クラブを作成するには<TROPHIES>トロフィーが必要です
TID_CLAN_INTRO_INVITE,招待を送信
TID_INVITE_CLAN_TOKEN_ERROR,招待にエラーが発生しました
TID_ALLIANCE_INVITE_FAILED_NO_RIGHTS,新メンバーを招待できるのはリーダーだけです
TID_FRIENDS_FACEBOOK_CONNECT,接続する
TID_FRIENDS_PAGE_INVITE,招待を送信
TID_SHARE_GAME_ROOM_POST_MESSAGE,このリンクをタップして、<name>と一緒にブロスタのチームに参加しましょう！
TID_SHARE_GAME_ROOM_POST_TITLE,チームへ招待
TID_ROOM_CODE_COPIED_TO_CLIPBOARD,チームIDをコピーしました！
TID_ROOM_CODE_COPIED_TO_CLIPBOARD_CONFIRM,OK
TID_TEAM_INVITE_BUTTON_LABEL,招待を送信
TID_TEAM_INVITE_EXPIRED,<NAME>からの招待は期限が切れました
TID_TEAM_INVITATION_POPUP_TITLE,チームへの招待
TID_TEAM_INVITATION_POPUP_ACCEPT,承認
TID_TEAM_INVITATION_POPUP_REJECT,拒否
TID_TEAM_INVITATION_POPUP_MUTE,今から10分間\n<NAME>をミュート
TID_TEAM_INVITATION_POPUP_SYSTEM_INVITE,大会マッチ
TID_TEAM_INVITATION_POPUP_MUTE_SYSTEM,今から10分間\nミュート
TID_BATTLE_ROYALE_5,酸性湖
TID_DAILY_COINS_COLLECTED_END_SCREEN,トークンが\nありません
TID_SHOP_REAL_MONEY_PURCHASES_DISABLED_SPECIAL_BUILD,このゲームバージョンでは現金での購入はできません
TID_SHOP_CHINA_WARNING,警告：責任を持ってお楽しみください
TID_GATCHA_AD_STATUS_VIEW,広告を視聴すると\nいずれかの報酬を2倍に！
TID_GATCHA_AD_STATUS_VIEW_CHOISELESS,さらに報酬をゲット！
TID_GATCHA_AD_STATUS_OUT_OF_VIEWS,1日の視聴回数の上限に達しました
TID_GATCHA_AD_STATUS_NO_VIDEO,利用できる動画がありません
TID_GATCHA_AD_CONTINUE_BUTTON_TITLE,続ける
TID_AD_DOUBLER_TITLE,2倍にする報酬を選択
TID_AD_DOUBLER_CONTINUE,続ける
TID_GATCHA_CONTINUE,次へ
TID_HINT_23,キャラクターには、それぞれの能力を有効に\n発揮できるマップやモードがあります。
TID_HINT_24,射程の長いキャラは\n見通しの良いマップで使うとより有利です。
TID_HINT_25,射程の短いキャラは\n壁ややぶの多いマップで使うとより有利です。
TID_SPEC_ABI_SELF_DESTRUCT,悪あがき
TID_SPEC_ABI_SELF_DESTRUCT_DESC,彼女の大砲は、破壊される瞬間に爆弾を<VALUE2>個発射する。爆弾はそれぞれ<c00cc00><VALUE1></c>ダメージを与える。
TID_EVENT_LIST_BRAWL,プレイ
TID_INVITE_COPIED_TO_CLIPBOARD,招待リンクをコピーしました！
TID_INVITE_COPIED_TO_CLIPBOARD_CONFIRM,OK
TID_FRIEND_INVITE_POST_MESSAGE,このリンクをタップして、<friend>とブロスタでフレンドになりましょう！
TID_FRIEND_INVITE_POST_TITLE,フレンドを招待！
TID_ALLIANCE_JOIN_POST_MESSAGE,このリンクをタップして、ブロスタで私のクラブに参加してください！
TID_ALLIANCE_JOIN_POST_TITLE,フレンドをあなたのクラブに招待しましょう！
TID_HOMESCREEN_MODE_LOCKED,ここで戦うには合計<COUNT>トロフィー必要です！
TID_GAMEROOMS_PLAYERS_ONLINE,オンラインのフレンド：<count>人
TID_ARTILLERY_DUDE_SHORT_DESC,グレネーディア
TID_HAMMER_DUDE_SHORT_DESC,タンク
TID_HAMMER_DUDE_DESC,フランケンは、衝撃波を生みだす巨大なハンマーで敵を攻撃する。必殺技は、敵の動きを止める一段とパワフルな一振り！
TID_HAMMER_DUDE_WEAPON,巨大ハンマー
TID_HAMMER_DUDE_WEAPON_DESC,巨大ハンマーは振り下ろすのに少し時間がかかるが、当たれば大ダメージを与える。
TID_HAMMER_DUDE_ULTI,スタンブロー
TID_HAMMER_DUDE_ULTI_DESC,盛大なフルスイングが生みだす衝撃波は、ありとあらゆる物を破壊して、敵の動きもしばらく封じる。
TID_SPEC_ABI_STEAL_SOULS2,生気泥棒
TID_SPEC_ABI_STEAL_SOULS2_DESC,倒した敵の生気を吸い取ることで、<VALUE2>秒間にわたってダメージが<c00cc00><VALUE1>％</c>増加する！
TID_ONLINE_FRIENDS_TITLE,オンラインのプレイヤー
TID_BATTLE_ROYALE_TEAM_INTRO_TEXT,最後まで生き残れ！
TID_VS_TEAM_SHOWDOWN,すべてのチームが敵同士！
TID_FIRST_WIN,スタートークン
TID_BATTLE_END_TEAM_DEATHMATCH_VICTORY,No.1!
TID_HOMESCREEN_MODE_LOCKED_INFO,<count>トロフィーでアンロック
TID_HOMESCREEN_LEAGUE_BUTTON_TITLE,トロフィー目標
TID_HOMESCREEN_LEAGUE_BUTTON_COLLECT,回収
TID_STAR_POWER_INFO,スターパワー：<cde9700><NAME></c>\n<DESC>
TID_STAR_POWERS_TITLE,スターパワー
TID_ACCESSORIES_TITLE,ガジェット
TID_ACCESSORY_TITLE,ガジェット
TID_ACCESSORIES_INFO,ガジェット：<cde9700><NAME></c>\n<DESC>
TID_STAR_POWER_STATUS_1_1,<c00ff00>選択中</c>
TID_STAR_POWER_STATUS_0_0,このスターパワーを所有していません
TID_ACESSORIES_STATUS_0_0,このガジェットを所有していません
TID_STAR_POWERS_PICK,選ぶ
TID_LEAGUE_NAME_0,ウッド
TID_LEAGUE_NAME_1,ブロンズ
TID_LEAGUE_NAME_2,シルバー
TID_LEAGUE_NAME_3,ゴールド
TID_LEAGUE_NAME_4,ダイヤモンド
TID_LEAGUE_NAME_5,マスター
TID_LEAGUE_NAME_6,エリート
TID_LEAGUE_NAME_7,オールスター
TID_SPECIAL_EVENTS,日替わりイベント
TID_SPECIAL_EVENT,特別イベント：
TID_SPECIAL_EVENT_DESC,毎日変わる日替わりイベントをプレイしよう！
TID_SPECIAL_EVENTS_MOD,特別イベント
TID_SPECIAL_EVENT_MOD_DESC,定期的にその日の特別イベントをチェックしましょう！
TID_PLAYING_AGAIN,再戦 <c11ee11><NUMBER>/<NUMBER2></c>
TID_PLAYING_AGAIN_NO_PLAYERS,もう一度
TID_BRAWL_BOX_INFO_TITLE_1,ビッグボックス情報
TID_GATCHA_ERROR_NOT_ENOUGH_WINS,スタートークンを10個集めてビッグボックスをアンロック！
TID_KEY_BAR_INFO,バトルで入手できる<c33a5d7>トークン</c>の数です。\n\nトークンを集めるとブロスタパスの報酬グレードをアンロックできます。
TID_KEY_BAR_INFO_DOUBLE_TOKEN_EVENT,トークン2倍イベント\n通常バトルから入手できる<c33a5d7>トークン</c>が2倍に！\n\nトークンを集めてブロスタパスの報酬グレードをアンロックしましょう。
TID_KEY_BAR_INFO_COIN_SHOWER_EVENT,コインの雨イベント\nバトルで<cff8E1b>コイン</c>を入手しましょう！\n\n通常のバトルで獲得したトークン1個につき、ボーナスコイン1枚がもらえます。しかも、ダブルトークンで倍増したトークンもカウントされます！\n\n集めたコインは、キャラクターのアップグレードに使いましょう。
TID_NEW_ONLINE_FRIEND,オンラインのプレイヤー
TID_NEW_GAME_ROOM,新チーム
TID_KEY_BAR_TITLE,バトルで入手できるトークン
TID_PLAYAGAIN_QUIT,終了
TID_BATTLE_END_WAITING,待機中
TID_ERROR_REPLAY_WAITING,リプレイは保留中です
TID_ERROR_REPLAY_NOT_POSSIBLE,リプレイは利用できません
TID_ERROR_SPECTATE_WAITING,観戦は保留中です
TID_ERROR_SPECTATE_NOT_POSSIBLE,プレイヤーは現在バトルに参加していません
TID_BRAWL_TV_STARTING,ブロスタTVを読み込み中...
TID_ERROR_BRAWL_TV_WAITING,ブロスタTVは保留中です
TID_BRAWL_TV_QUIT,ブロスタTV #<NUM>
TID_ERROR_BRAWL_TV_TUNE_FAILED,ブロスタTV #<NUM>が見つかりません。移動します。
TID_BRAWL_TV_BATTLE_END_RETURN_HOME,次の再生まで：<NUM>秒
TID_BRAWL_TV_BATTLE_END_RETURN_HOME_SOON,連続再生
TID_BRAWL_TV_OFF_RETURN_HOME,TVを終了
TID_TEAM_POPOVER_YOUR_ROOM,あなたのチームです
TID_ERROR_SPECTATE_NOT_POSSIBLE_TEAM,チームは現在バトルに参加していません
TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_THIS_TEAM,すでにこのチームに入っているため参加できません
TID_TEAM_AD_JOIN_FAIL_FULL,チームが満員のため参加できません。
TID_HOMESCREEN_NOT_ENOUGH_TICKETS,チケットが足りないため、バトルを開始できません。
TID_HOMESCREEN_TEAMS_NOT_SUPPORTED,このイベントはチームではプレイできません
TID_GAME_MODE_UNLOCKED,アンロック済
TID_ERROR_SPECTATE_DISABLED,観戦機能は、技術的な諸事情により一時的にご利用いただけません
TID_SPECTATE_FOLLOW,タップしてフォロー：
TID_SPECTATE_FOLLOWING,フォロー中：
TID_CONNECTING_WAIT_FOR_SPECTATE,観戦準備中...
TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS,広告を視聴すると\nいずれかの報酬が2倍に！\n今日はあと<VIEWCOUNTREM>回観られます。
TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW,広告を視聴すると\nいずれかの報酬が2倍に！\n今日はあと<VIEWCOUNTREM>回観られます。
TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS_CHOISELESS,さらに報酬をゲット！\n今日はあと<VIEWCOUNTREM>回観られます。
TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW_CHOISELESS,さらに報酬をゲット！\n今日はあと<VIEWCOUNTREM>回観られます。
TID_CANNON_DAMAGE,大砲のダメージ
TID_CANNON_HEALTH,大砲のHP
TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_OTHER,このプレイヤーは保留中のフレンド申請が多すぎます。また後ほどお試しください。
TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_YOU,フレンド申請の送信数が上限に達しました。1つ削除して、再度お試しください。
TID_ADD_FRIEND_ERROR_GENERIC,フレンド申請を送信できません。また後ほどお試しください。
TID_ADD_FRIEND_ERROR_DOES_NOT_EXIST,フレンドに追加しようとしたプレイヤーは存在しません。
TID_ADD_FRIEND_ERROR_OWN_AVATAR,自分をフレンドとして招待することはできません！
