Name,FileName,StartFrame,EndFrame,FaceFreezeFrame,Speed,TransitionInMs,TransitionOutMs,AutoFadeMs,Looping,Priority
RuffsMarshallWinloop,ruffs_marshal_win.glb,99,-1,-1,,,,,true,
RuffsMarshallLose,ruffs_marshal_lose.glb,,68,-1,,,,,,
RuffsMarshallLoseloop,ruffs_marshal_lose.glb,69,-1,-1,,,,,true,
RuffsMarshallPortrait,ruffs_marshal_idle.glb,,,-1,,,,,,
GunslingerBadassIdle,colt_badass_idle.glb,,-1,,,100,100,,true,
GunslingerBadassWalk,colt_badass_walk.glb,,-1,,125,100,100,,true,1
GunslingerBadassPrimary,colt_attack.scw,,-1,,,100,200,100,,spine_lower_s#3
GunslingerBadassSecondary,colt_attack.scw,,-1,,,200,200,100,,spine_lower_s#3
GunslingerBadassRecoil,colt_recoil1.scw,1,10,,,100,100,200,,spine_lower_s#4
GunslingerBadassRecoil2,colt_recoil2.scw,1,10,,,100,100,200,,spine_lower_s#4
GunslingerBadassReload,colt_badass_idle.glb,1,3,,,800,800,800,,spine_lower_s#4
GunslingerBadassPushback,colt_pushback.scw,,-1,,,100,100,100,,5
GunslingerBadassWin,colt_badass_win.glb,-1,124,,,,,,,
GunslingerBadassWinloop,colt_badass_idle.glb,,-1,,,,,,true,
GunslingerBadassLose,colt_badass_lose.glb,,47,,,,,200,,
GunslingerBadassLoseloop,colt_badass_lose.glb,48,85,,,,,200,true,
GunslingerBadassProfile,colt_badass_portrait.glb,1,1,,,,,,,
ElectroSniperBossIdle,belle_boss_idle.glb,,-1,-1,,100,100,,true,
ElectroSniperBossWalk,belle_boss_walk.glb,,-1,-1,,100,100,,true,1
ElectroSniperBossAttack,belle_boss_attack.glb,1,4,-1,,50,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ElectroSniperBossRecoil,belle_boss_attack.glb,,25,-1,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ElectroSniperBossWin,belle_boss_win.glb,,125,-1,,,,,,
ElectroSniperBossWinloop,belle_boss_win.glb,126,162,-1,,,,,true,
ElectroSniperBossLose,belle_boss_lose.glb,,115,-1,,,,,,
ElectroSniperBossLoseloop,belle_boss_lose.glb,116,-1,-1,,,,,true,
BelleLose,belle_lose.glb,,115,-1,,,,,,
BelleLoseloop,belle_lose.glb,116,-1,-1,,,,,true,
SandstormLanternIdle,sandy_lantern_idle.glb,1,128,,,500,500,,true,5
SandstormLanternWalk,sandy_lantern_walk.glb,1,20,,,500,500,,true,1
SandstormLanternAttack,sandy_lantern_attack.glb,,5,,,,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SandstormLanternRecoil,sandy_lantern_attack.glb,,20,,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SandstormLanternReload,sandy_lantern_idle.glb,,10,,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SandstormLanternPushBack,sandy_pushback.scw,,10,,,100,100,100,,
SandstormLanternWin,sandy_lantern_win.glb,1,110,,,,,,,
SandstormLanternWinloop,sandy_lantern_win.glb,110,240,,,,,,true,1
SandstormLanternLose,sandy_lantern_lose.glb,1,123,,,,,,,
SandstormLanternProfile,sandy_lantern_portrait.glb,220,220,,,,,,true,1
SandstormLanternLoseloop,sandy_lantern_lose.glb,124,-1,-1,,,,,,
SqueakPortrait,squeak_portrait.glb,150,150,-1,,,,,,
BellePortrait,belle_portrait.glb,,-1,-1,,,,,,
ElectroSniperBossPortrait,belle_boss_portrait.glb,,-1,-1,,,,,,
BellePushback,belle_pushback.glb,,10,-1,,50,,50,,
BuzzIdle,buzz_idle.glb,,28,-1,,100,100,,true,
BuzzWalk,buzz_walk.glb,,27,-1,,100,100,,true,1
BuzzAttack,buzz_attack.glb,,28,-1,,,,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BuzzAttackRecoil,buzz_attack.glb,,-1,-1,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BuzzSuperJump,buzz_super_jump.glb,,-1,-1,,100,,50,true,5
BuzzSuperThrow,buzz_super_throw.glb,,5,-1,,,,,,3
BuzzSuperThrowRecoil,buzz_super_throw.glb,3,20,-1,,,200,50,,4
BuzzWin,buzz_win.glb,,117,-1,,,,,,
BuzzWinloop,buzz_win.glb,118,-1,-1,,,,,true,
BuzzLose,buzz_lose.glb,,67,-1,,,,,,
BuzzLoseloop,buzz_lose.glb,68,112,-1,,,,,true,
IceDudeBurgerIdle,lou_idle.scw,,-1,,,100,100,,true,
IceDudeBurgerWalk,lou_burger_walk.glb,1,22,,,100,100,,true,1
IceDudeBurgerAttack,lou_burger_attack.glb,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
IceDudeBurgerSuper,lou_burger_attack.glb,1,20,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
IceDudeBurgerRecoil,lou_burger_attack.glb,6,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
IceDudeBurgerWin,lou_burger_win.glb,1,101,,,,,,,
IceDudeBurgerWinloop,lou_burger_win.glb,102,140,,,,,,true,
IceDudeBurgerLose,lou_burger_lose.glb,1,80,,,,,,,
IceDudeBurgerLoseloop,lou_burger_lose.glb,80,80,,,,,,true,
IceDudeBurgerPortrait,lou_portrait.scw,,,,,,,,,
DrillerJetskiIdle,jacky_jetski_idle.glb,1,111,,,100,100,,true,
DrillerJetskiWalk,jacky_jetski_walk.glb,1,-1,,,100,100,,true,1
DrillerJetskiAttack,jacky_jetski_attack.glb,6,20,,,,,,true,3
DrillerJetskiSuper,jacky_jetski_super.glb,1,-1,,120,,,83,true,3
DrillerJetskiRecoil,jacky_jetski_attack.glb,6,20,,,,,100,,4
DrillerJetskiSuperRecoil,jacky_jetski_super.glb,1,-1,,120,,,83,true,4
DrillerJetskiHappy,jacky_jetski_win.glb,,102,,,100,,,,
DrillerJetskiHappyLoop,jacky_jetski_win.glb,103,221,,,,,,true,
DrillerJetskiLose,jacky_jetski_lose.glb,,122,,200,,,,,
DrillerJetskiLoseloop,jacky_jetski_lose.glb,123,168,,,,,,true,
DrillerJetskiPortrait,jacky_portrait.scw,1,1,,,,,,,
DrillerJetskiIntro,jacky_intro_pose.glb,,-1,,,,,,,
NinjaDinoIdle,leon_dino_idle.glb,1,28,,,100,100,,true,
NinjaDinoWalk,leon_dino_walk.glb,1,29,,170,100,100,,true,1
NinjaDinoAttack,leon_dino_attack.glb,1,3,,,,,10,,spine_lower_s#4
NinjaDinoSecondary,leon_dino_idle.glb,1,20,,,,,10,,spine_lower_s#4
NinjaDinoRecoil,leon_dino_attack.glb,3,7,,,,,10,,spine_lower_s#4
NinjaDinoRecoil2,leon_dino_attack.glb,7,11,,,,,10,,spine_lower_s#4
NinjaDinoReload,leon_dino_idle.glb,,-1,,,,,100,,ChestBone#2
NinjaDinoPushback,leon_pushback.scw,1,34,,,100,100,100,,5
NinjaDinoWin,leon_dino_win.glb,1,195,,,,10,100,,5
NinjaDinoWinloop,leon_dino_win.glb,196,222,,,10,,,true,1
NinjaDinoLose,leon_dino_lose.glb,1,90,,,,,,,5
NinjaDinoLoseloop,leon_dino_lose.glb,91,161,,,,,,true,1
NinjaDinoProfile,leon_dino_portrait.glb,1,10,,,,,,true,5
NinjaDinoIntro,leon_intro_pose.scw,,,,,,,,,
WhirlwindSurferIdle,carl_surfer_idle.glb,,-1,,,100,100,,true,
WhirlwindSurferWalk,carl_surfer_walk.glb,,-1,,,100,100,,true,1
WhirlwindSurferAttack,carl_surfer_attack.glb,1,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
WhirlwindSurferSecondary,carl_surfer_super.glb,1,58,,,,,50,true,5
WhirlwindSurferAttackRecoil,carl_surfer_attack.glb,2,35,,,100,200,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
WhirlwindSurferSecondaryRecoil,carl_surfer_super.glb,1,58,,,,,,true,5
WhirlwindSurferReload,carl_surfer_attack.glb,17,25,,,100,100,100,,5
WhirlwindSurferWin,carl_surfer_win.glb,1,100,,,100,,,,
WhirlwindSurferWinloop,carl_surfer_win.glb,101,200,,,,,,true,
WhirlwindSurferLose,carl_surfer_lose.glb,,80,,,100,,,,
WhirlwindSurferLoseloop,carl_surfer_lose.glb,81,180,,,,100,,true,
WhirlwindSurferProfile,carl_surfer_portrait.glb,1,10,,,,,,true,
GriffWin,griff_win.glb,,162,-1,,,,,,
GriffWinloop,griff_win.glb,163,198,-1,,,,,true,
GriffLose,griff_lose.glb,,12,-1,,50,,,,
GriffLoseloop,griff_lose.glb,,-1,-1,,,,,true,
RosaCocoIdle,rosa_coco_idle.glb,1,25,,,100,100,,true,
RosaCocoWalk,rosa_coco_walk.glb,1,24,,,100,100,,true,1
RosaCocoAttack,rosa_coco_attack.glb,1,11,,,100,100,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RosaCocoAttackRecoil,rosa_coco_attack.glb,12,19,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaCocoAttackRecoil2,rosa_coco_attack.glb,20,28,,,1,100,100,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
RosaCocoUltRecoil,rosa_coco_ult.glb,,-1,,,1,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaCocoUltRecoil2,rosa_coco_detransfom.glb,,-1,,,1,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaCocoWin,rosa_coco_win.glb,1,163,,,100,200,,,
RosaCocoWinloop,rosa_coco_win.glb,1,163,,,,,,true,
RosaCocoLose,rosa_coco_lose.glb,1,112,,,100,,,,
RosaCocoLoseloop,rosa_coco_lose.glb,113,161,,,,,,true,
RosaCocoProfile,rosa_coco_portrait.glb,1,1,,,,,,true,
GriffIdle,griff_idle.glb,,38,-1,,100,100,,true,
GriffWalk,griff_walk.glb,,-1,-1,,100,100,,true,
GriffAttack,griff_attack.glb,,3,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
GriffRecoil,griff_attack.glb,4,-1,-1,,,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RopeDudePunkIdle,buzz_punk_idle.glb,,28,-1,,100,100,,true,
RopeDudePunkWalk,buzz_punk_walk.glb,,27,-1,,100,100,,true,1
RopeDudePunkAttack,buzz_punk_attack.glb,,28,-1,,,,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RopeDudePunkSuperThrow,buzz_punk_super_throw.glb,,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RopeDudePunkSuperThrowRecoil,buzz_punk_super_throw.glb,3,20,-1,,,200,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RopeDudePunkSuperJump,buzz_punk_super_jump.glb,,-1,-1,,100,,50,true,5
RopeDudePunkWin,buzz_punk_win.glb,,132,-1,,50,,,,
RopeDudePunkWinloop,buzz_punk_win.glb,133,-1,-1,,,,,true,
RopeDudePunkLose,buzz_punk_lose.glb,,177,-1,,50,,,,
RopeDudePunkLoseloop,buzz_punk_lose.glb,153,228,-1,,,,,true,
UndertakerBeachIdle,mortis_beach_idle.glb,1,32,,,200,200,,true,
UndertakerBeachWalk,mortis_beach_walk.glb,1,32,,150,100,100,,true,1
UndertakerBeachAttack,mortis_attack.scw,3,30,,,,250,200,,3
UndertakerBeachUltiAttack,mortis_ulti.scw,,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
UndertakerBeachRecoil1,mortis_attack.scw,3,30,,,,250,200,,4
UndertakerBeachUltiRecoil1,mortis_ulti.scw,5,40,,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
UndertakerBeachPushback,mortis_pushback.scw,,-1,,,100,100,100,,5
UndertakerBeachWin,mortis_beach_win.glb,1,77,,,,,,,1
UndertakerBeachWinloop,mortis_beach_win.glb,77,106,,,,,,true,1
UndertakerBeachLose,mortis_lose.scw,1,54,,,,,,,1
UndertakerBeachLoseloop,mortis_lose.scw,54,60,,,,,,true,1
UndertakerBeachProfile,mortis_beach_portrait.glb,49,49,,,,,,,1
DeadMariachiPunkIdle,poco_punk_idle.glb,,-1,,,100,100,,true,
DeadMariachiPunkWalk,poco_punk_walk.glb,,-1,,160,100,100,,true,1
DeadMariachiPunkAttack,poco_punk_attack.glb,,29,,,50,,,,spine_lower_s#3
DeadMariachiPunkSecondary,poco_punk_attack.glb,2,29,,,,,200,,spine_lower_s#3
DeadMariachiPunkRecoil,poco_punk_attack.glb,2,29,,,,,200,,spine_lower_s#4
DeadMariachiPunkReload,poco_punk_idle.glb,1,2,,,100,200,200,,spine_lower_s#2
DeadMariachiPunkPushback,poco_punk_idle.glb,,-1,,,200,300,500,,5
DeadMariachiPunkWin,poco_punk_win.glb,1,93,,,,,,,
DeadMariachiPunkWinloop,poco_punk_win.glb,94,192,,,,,,true,
DeadMariachiPunkLose,poco_punk_lose.glb,1,81,,,,,,,
DeadMariachiPunkLoseloop,poco_punk_lose.glb,82,125,,,,,,true,
DeadMariachiPunkProfile,poco_punk_portrait.glb,1,1,,,,,,true,
DeadMariachiPunkEnv,poco_punk_guitar_loop.glb,1,-1,-1,,,,,true,
GriffPortrait,griff_portrait.glb,,-1,-1,,,,,,
RopeDudePunkPortrait,buzz_punk_portrait.glb,,-1,-1,,,,,,
BuzzPortrait,buzz_portrait.glb,,-1,-1,,,,,,
RopeDudePunkHappyEnter,buzz_punk_win.glb,,,-1,,,,,true,
RopeDudePunkEnv,buzz_punk_sing_loop.glb,,-1,-1,,,,,true,
ShamanSummerIdle,nita_make_idle.glb,1,34,,,100,100,,true,
ShamanSummerWalk,nita_make_walk.glb,1,29,,170,100,100,,true,1
ShamanSummerAttack,nita_make_attack.glb,3,26,,,,,200,,spine_lower_s#4
ShamanSummerSecondary,nita_make_attack.glb,3,26,,,,,200,,spine_lower_s#4
ShamanSummerRecoil,nita_make_attack.glb,3,26,,,,,200,,spine_lower_s#4
ShamanSummerReload,nita_make_idle.glb,,-1,,,,,100,,ChestBone#2
ShamanSummerPushback,nita_pushback.scw,,-1,,,100,100,100,,5
ShamanSummerWin,nita_make_win.glb,1,158,,,,,,,5
ShamanSummerWinloop,nita_make_win.glb,159,195,,,,,,true,1
ShamanSummerLose,nita_make_lose.glb,1,94,,,,,,,5
ShamanSummerLoseloop,nita_make_lose.glb,95,204,,,,,,true,1
ShamanSummerProfile,nita_make_portrait.glb,1,1,,,,,,true,5
BarrelBotMegaboxIdle,darryl_megabox_idle.glb,1,-1,,,100,100,,true,
BarrelBotMegaboxWalk,darryl_megabox_run.glb,1,20,,,100,100,,true,1
BarrelBotMegaboxPrimary,darryl_megabox_attack.glb,,10,,,100,100,100,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BarrelBotMegaboxBarrelbotSecondary,darryl_megabox_super.glb,,29,,,1,1,1,true,5
BarrelBotMegaboxRecoil,darryl_megabox_recoil1.glb,1,10,,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BarrelBotMegaboxRecoil2,darryl_megabox_recoil2.glb,1,10,,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BarrelBotMegaboxReload,darryl_megabox_idle.glb,,-1,,,800,800,800,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BarrelBotMegaboxPushback,darryl_pushback.scw,1,10,,,50,100,200,,5
BarrelBotMegaboxBarrelbotWin,darryl_megabox_win.glb,,-1,,,,,200,,
BarrelBotMegaboxBarrelbotWinloop,darryl_megabox_winloop.glb,1,29,,,,,,true,
BarrelBotMegaboxBarrelbotLose,darryl_megabox_lose.glb,,-1,,,,,200,,
BarrelBotMegaboxBarrelbotLoseloop,darryl_megabox_lose.glb,45,45,,,,,,true,
BarrelBotMegaboxHide,darryl_megabox_win.glb,,1,,,200,200,100,true,
BarrelBotMegaboxProfile,darryl_megabox_portrait.glb,,,,,,,,true,
BaseballWarriorIdle,bibi_warrior_idle.glb,1,29,,,100,100,,true,
BaseballWarriorWalk,bibi_warrior_run.glb,1,29,,,120,200,,true,1
BaseballWarriorPrimary,bibi_attack.scw,1,51,,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BaseballWarriorSecondary,bibi_attack.scw,1,51,,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BaseballWarriorRecoil,bibi_attack.scw,22,51,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BaseballWarriorRecoil2,bibi_attack.scw,17,51,,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BaseballWarriorPushback,bibi_pushback.scw,,-1,,,100,100,100,,5
BaseballWarriorWin,bibi_warrior_win.glb,1,163,,,100,,,,5
BaseballWarriorWinloop,bibi_warrior_win.glb,164,262,,,,,,true,1
BaseballWarriorLose,bibi_lose.scw,1,29,,,,,,,5
BaseballWarriorLoseloop,bibi_lose.scw,30,89,,,,,,true,1
BaseballWarriorProfile,bibi_warrior_win.glb,108,108,,,,,,,5
RollerPunkIdle,stu_idle.glb,1,29,-1,,100,100,,true,
RollerPunkWalk,stu_punk_walk.glb,1,29,-1,,100,100,,true,1
RollerPunkAttack,stu_attack.glb,3,22,-1,,25,,50,,3
RollerPunkRecoil,stu_attack.glb,3,22,-1,,,,200,,4
RollerPunkPushback,stu_pushback.glb,,10,-1,,25,200,100,,
RollerPunkWin,stu_punk_win.glb,1,106,-1,,,,,,
RollerPunkWinloop,stu_punk_win.glb,107,137,-1,,,,,true,
RollerPunkLose,stu_punk_lose.glb,,-1,-1,,,,,,
RollerPunkLoseloop,stu_punk_lose.glb,178,-1,-1,,,,,,
RollerPunkLoseEnter,stu_punk_lose.glb,,1,-1,,,,,,
RollerPunkPortrait,stu_portrait.glb,1,1,-1,,,,,,
RollerPunkEnv,stu_punk_drum_loop.glb,1,-1,-1,,,,,true,
StuDrums,drums_stu_loop.glb,1,-1,-1,,,,,true,
RosaCocoIdle_transform,rosa_coco_idle_transform.glb,1,25,,,100,100,,true,
RosaCocoWalk_transform,rosa_coco_walk_transform.glb,1,24,,,100,100,,true,1
RosaCocoAttack_transform,rosa_coco_attack_transform.glb,1,11,,,100,100,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaCocoAttackRecoil_transform,rosa_coco_attack_transform.glb,12,19,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaCocoAttackRecoil2_transform,rosa_coco_attack_transform.glb,20,28,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ShotgunGirlPrincessIdle,shelly_princess_idle.glb,,-1,,,100,100,,true,
ShotgunGirlPrincessWalk,shelly_princess_walk.glb,1,30,,,100,100,,true,1
ShotgunGirlPrincessPrimary,shelly_princess_attack.glb,1,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ShotgunGirlPrincessSecondary,shelly_princess_attack.glb,1,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ShotgunGirlPrincessRecoil,shelly_princess_attack.glb,6,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ShotgunGirlPrincessReload,shelly_princess_reload.glb,1,-1,,,,,100,,hips_s#0+L_upperLeg_s#0+R_upperLeg_s#0+R_clavicle_s#4+R_shoulder_s#4+R_elbow_s#4+R_forearm_twist_s#4+R_wrist_s#4+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4
ShotgunGirlPrincessPushback,shelly_pushback.scw,,-1,,,100,100,100,,5
ShotgunGirlPrincessWin,shelly_princess_win.glb,1,131,,,,,,,5
ShotgunGirlPrincessWinloop,shelly_princess_win.glb,132,169,,,,,,true,1
ShotgunGirlPrincessLose,shelly_princess_lose.glb,1,102,,,,,,,5
ShotgunGirlPrincessLoseloop,shelly_princess_lose.glb,103,146,,,,,,true,1
ShotgunGirlPrincessProfile,shelly_princess_portrait.glb,80,80,,,,,,true,
ShotgunGirlPrincessIntro,shelly_intro_pose.scw,,,,,,,,,
SnakeOilWizardIdle,byron_wizard_idle.glb,1,59,-1,,120,120,,true,
SnakeOilWizardWalk,byron_wizard_walk.glb,1,-1,-1,,100,100,,true,1
SnakeOilWizardAttack,byron_wizard_attack.glb,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
SnakeOilWizardSuper,byron_wizard_super.glb,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
SnakeOilWizardRecoil,byron_wizard_attack.glb,5,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SnakeOilWizardSuperRecoil,byron_wizard_super.glb,5,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SnakeOilWizardPushback,byron_wizard_pushback.glb,,-1,-1,,,,,,5
SnakeOilWizardWin,byron_wizard_win.glb,1,111,,,,,,,
SnakeOilWizardWinloop,byron_wizard_win.glb,112,-1,,,,,,true,
SnakeOilWizardLose,byron_wizard_lose.glb,1,98,,,,,,,
SnakeOilWizardLoseloop,byron_wizard_lose.glb,99,198,,,,,,true,
SnakeOilWizardProfile,byron_wizard_win.glb,192,192,-1,,,,,,
LuchadorDragonIdle,primo_dragon_idle.glb,1,49,,,200,200,,true,
LuchadorDragonWalk,primo_dragon_walk.glb,1,27,,120,150,150,,true,1
LuchadorDragonPrimary,primo_dragon_attack.glb,,5,,,1,100,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorDragonSecondary,primo_dragon_super.glb,,-1,,,100,100,,,5
LuchadorDragonRecoil,primo_dragon_attack.glb,5,12,,,,,50,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorDragonRecoil2,primo_dragon_attack.glb,16,24,,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorDragonPushback,primo_dragon_idle.glb,,20,,,100,100,400,,5
LuchadorDragonWin,primo_dragon_win.glb,1,182,,,,,,,5
LuchadorDragonWinloop,primo_dragon_win.glb,182,-1,,,,,,true,1
LuchadorDragonLose,primo_dragon_lose.glb,1,168,,,,,,,5
LuchadorDragonLoseloop,primo_dragon_lose.glb,169,210,,,,,,true,1
LuchadorDragonProfile,primo_portrait.scw,1,1,,,,,,true,5
LuchadorDragonIntro,primo_intro_pose.scw,,,,,,,,,
BarkeepUnicornIdle,barley_unicornknight_idle.glb,,-1,,,100,100,250,true,
BarkeepUnicornWalk,barley_unicornknight_walk.glb,,19,,120,100,100,,true,1
BarkeepUnicornPrimary,barley_unicornknight_attack.glb,3,12,,,,,,,ChestBone#3
BarkeepUnicornSecondary,barley_unicornknight_attack.glb,,-1,,,100,50,200,,ChestBone#3
BarkeepUnicornRecoil,barley_unicornknight_attack.glb,3,12,,,10,10,10,,ChestBone#4
BarkeepUnicornReload,barley_unicornknight_idle.glb,,-1,,,200,200,200,,ChestBone#2
BarkeepUnicornPushback,barley_unicornknight_knockback.glb,,-1,,,100,100,100,,5
BarkeepUnicornWin,barley_unicornknight_win.glb,,103,,,50,250,250,,
BarkeepUnicornWinloop,barley_unicornknight_win.glb,104,183,,,25,,,true,
BarkeepUnicornLose,barley_unicornknight_lose.glb,,112,,130,,,38,,
BarkeepUnicornLoseloop,barley_unicornknight_lose.glb,113,152,,120,,,,true,
BarkeepUnicornWinidleloop,barley_unicornknight_win.glb,,-1,,,,,,true,
BarkeepUnicornProfile,barley_unicornknight_win.glb,1,1,,,,,,true,
BarkeepUnicornIntro,barley_intro_pose.scw,,,,,,,,,
GunslingerHeistIdle,colt_heist_idle.glb,,-1,,,100,100,,true,
GunslingerHeistWalk,colt_heist_run.glb,,-1,,125,100,100,,true,1
GunslingerHeistPrimary,colt_heist_attack.glb,,45,,,50,50,100,,spine_lower_s#3
GunslingerHeistSecondary,colt_heist_attack.glb,,45,,,200,200,100,,spine_lower_s#3
GunslingerHeistRecoil,colt_heist_recoil1.glb,1,10,,,50,50,200,,spine_lower_s#4
GunslingerHeistRecoil2,colt_heist_recoil2.glb,1,10,,,50,50,200,,spine_lower_s#4
GunslingerHeistReload,colt_heist_idle.glb,1,3,,,800,800,800,,spine_lower_s#4
GunslingerHeistPushback,colt_pushback.scw,,-1,,,100,100,100,,5
GunslingerHeistWin,colt_heist_win.glb,,141,,,,,,,
GunslingerHeistWinloop,colt_heist_win.glb,142,-1,,,,,,true,
GunslingerHeistLose,colt_heist_lose.glb,,189,,,,,200,,
GunslingerHeistLoseloop,colt_heist_lose.glb,190,234,,,,,200,true,
GunslingerHeistProfile,colt_heist_portrait.glb,1,1,,,,,,,
AshIdle,ash_idle.glb,,-1,-1,,100,100,,true,
AshWalk,ash_walk.glb,,-1,-1,,100,100,,true,
AshAttack,ash_attack.glb,5,20,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
AshRecoil,ash_attack.glb,21,35,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
AshSuper,ash_super.glb,,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
AshSuperRecoil,ash_super.glb,6,20,-1,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
AshPushback,ash_pushback.glb,,10,-1,,30,100,100,,5
SpeedyHermesIdle,max_hermes_idle.glb,1,30,,,50,50,,true,
SpeedyHermesWalk,max_hermes_walk.glb,1,20,,,50,50,,true,1
SpeedyHermesPrimary,max_hermes_attack.glb,,4,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
SpeedyHermesSecondary,max_hermes_super.glb,,,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
SpeedyHermesRecoil,max_hermes_attack.glb,5,21,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SpeedyHermesSecondaryRecoil,max_hermes_super.glb,,-1,,,50,50,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SpeedyHermesReload,max_reload.scw,3,20,,,100,100,100,,spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2
SpeedyHermesPushback,max_pushback.scw,,10,,,50,100,50,,
SpeedyHermesWin,max_hermes_win.glb,,152,,,,,,,5
SpeedyHermesWinloop,max_hermes_win.glb,153,181,,,,,,true,1
SpeedyHermesLose,max_hermes_lose.glb,1,70,,,,,,,
SpeedyHermesLoseloop,max_hermes_lose.glb,71,100,,,,,,true,
SpeedyHermesPortrait,max_portrait.scw,,-1,,,,,,true,
SniperMoonIdle,piper_lunar_idle.glb,1,41,,,100,100,,true,
SniperMoonWalk,piper_lunar_walk.glb,1,20,,,100,100,,true,1
SniperMoonAttack,piper_lunar_attack.glb,1,12,,,,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperMoonSecondary,piper_super.scw,,-1,,,50,50,50,,5
SniperMoonRecoil,piper_lunar_attack.glb,1,25,,,,,200,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperMoonReload,piper_lunar_idle.glb,,10,,,100,100,500,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperMoonPushback,piper_pushback.scw,1,10,,,50,50,100,,5
SniperMoonWin,piper_lunar_win.glb,1,133,,,,,,,5
