"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"SafeRed","SafeRed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SnakeOilDefault","SnakeOilDefault","","","","","","","","","","","","","","","","","","","","","","","byron_tex.pvr","byron_tex.pvr","byron_tex.pvr","byron_tex.pvr","","","","","","","","",""
"EnragerDefault","EnragerDefault","","","","","","","","","","","","","","","","","","","","","","","edgar_tex.pvr","edgar_tex.pvr","edgar_tex.pvr","edgar_tex.pvr","","","","","","","","",""
"BlowerNutcracker","BlowerNutcracker","","SC_MAKE","","","","","","","","","","","5000","149","129","","EPIC","TID_GALE_NUTCRACKER","TID_GALE_NUTCRACKER_SHOP","MODEL,TEXTURE,ANIM,VFX","Eric_Imperial and GuiRamalho","","gale_nutcracker_tex.pvr","gale_nutcracker_tex.pvr","gale_nutcracker_tex.pvr","gale_nutcracker_tex.pvr","","","","","","","","",""
"RocketGirlOg","RocketGirlOg","","ANNIVERSARY2020","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_OLD_SCHOOL_BROCK","TID_OLD_SCHOOL_BROCK_SHOP","MODEL,TEXTURE","","","brock_redux_tex.pvr","brock_redux_tex.pvr","brock_redux_tex.pvr","brock_redux_tex.pvr","","","","","","","","",""
"ClusterBombDudeSnowman","ClusterBombDudeSnowman","","BRAWLIDAYS","emoji_tick_xmas","","3","3","","","ClusterBombPetSnowman","","","","2750","79","","","SUPER_RARE","TID_SNOWMAN_TICK","TID_SNOWMAN_TICK_SHOP","MODEL,TEXTURE,ANIM,VFX","","","tick_snowman_tex.pvr","tick_snowman_tex.pvr","tick_snowman_tex.pvr","tick_snowman_tex.pvr","","","","","","","","",""
"HammerDudeXmas","HammerDudeXmas","","BRAWLIDAYS","emoji_frank_xmas","","3","3","","","","","","","5000","149","","","EPIC","TID_HOLIDAY_PARTY_FRANK","TID_HOLIDAY_PARTY_FRANK_SHOP","MODEL,TEXTURE,ANIM,VFX","","","frank_xmasparty_tex.pvr","frank_xmasparty_tex.pvr","frank_xmasparty_tex.pvr","frank_xmasparty_tex.pvr","","","","","","","","",""
"BowDudeWarrior","BowDudeWarrior","","","","","","","","","BowDudeTotemDefault","","","","1000","29","","","RARE","TID_WARRIOR_BO_SKIN","TID_WARRIOR_BO_SKIN_SHOP","MODEL,TEXTURE","","","bo_warrior_tex.pvr","bo_warrior_tex.pvr","bo_warrior_tex.pvr","bo_warrior_tex.pvr","","","","","","","","",""
"ClusterBombDudeGold","ClusterBombDudeGold","","GOLD","","","","","","","ClusterBombPetGold","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_TICK_SKIN","TID_TRUE_GOLD_TICK_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","tick_gold_tex.pvr","tick_gold_tex.pvr","tick_gold_tex.pvr","tick_gold_tex.pvr","","","","","","","","",""
"ClusterBombDudeSilver","ClusterBombDudeSilver","","SILVER","","","","","","","ClusterBombPetSilver","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_TICK_SKIN","TID_TRUE_SILVER_TICK_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","tick_silver_tex.pvr","tick_silver_tex.pvr","tick_silver_tex.pvr","tick_silver_tex.pvr","","","","","","","","",""
"CrowGold","CrowGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_CROW_SKIN","TID_TRUE_GOLD_CROW_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","crow_gold_tex.pvr","crow_gold_tex.pvr","crow_gold_tex.pvr","crow_gold_tex.pvr","","","","","","","","",""
"CrowSilver","CrowSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_CROW_SKIN","TID_TRUE_SILVER_CROW_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","crow_silver_tex.pvr","crow_silver_tex.pvr","crow_silver_tex.pvr","crow_silver_tex.pvr","","","","","","","","",""
"BarrelBotGold","BarrelBotGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_DARRYL_SKIN","TID_TRUE_GOLD_DARRYL_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","darryl_gold_tex.pvr","darryl_gold_tex.pvr","darryl_gold_tex.pvr","darryl_gold_tex.pvr","","","","","","","","",""
"BarrelBotSilver","BarrelBotSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_DARRYL_SKIN","TID_TRUE_SILVER_DARRYL_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","darryl_silver_tex.pvr","darryl_silver_tex.pvr","darryl_silver_tex.pvr","darryl_silver_tex.pvr","","","","","","","","",""
"ClusterBombPetSnowman","ClusterBombPetSnowman","","","","","","","","","","","","","","","","","","","","","","","tick_snowman_tex.pvr","tick_snowman_tex.pvr","tick_snowman_tex.pvr","tick_snowman_tex.pvr","","","","","","","","",""
"MechanicGold","MechanicGold","","GOLD","","","","","","","MechanicGoldTurret","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_JESSIE_SKIN","TID_TRUE_GOLD_JESSIE_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","jessie_gold_tex.pvr","jessie_gold_tex.pvr","jessie_gold_tex.pvr","jessie_gold_tex.pvr","","","","","","","","",""
"MechanicSilver","MechanicSilver","","SILVER","","","","","","","MechanicSilverTurret","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_JESSIE_SKIN","TID_TRUE_SILVER_JESSIE_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","jessie_silver_tex.pvr","jessie_silver_tex.pvr","jessie_silver_tex.pvr","jessie_silver_tex.pvr","","","","","","","","",""
"MechanicGoldTurret","TurretDefault","","","","","","","","","","","","","","","","","","","","","","gold_materials.scw","jessie_turret_gold_tex.pvr","jessie_turret_gold_tex.pvr","jessie_turret_gold_tex.pvr","jessie_turret_gold_tex.pvr","","","","","","","","",""
"MechanicSilverTurret","TurretDefault","","","","","","","","","","","","","","","","","","","","","","silver_materials.scw","jessie_turret_silver_tex.pvr","jessie_turret_silver_tex.pvr","jessie_turret_silver_tex.pvr","jessie_turret_silver_tex.pvr","","","","","","","","",""
"ClusterBombPetGold","ClusterBombPetDefault","","","","","","","","","","","","","","","","","","","","","","gold_materials.scw","tick_gold_tex.pvr","tick_gold_tex.pvr","tick_gold_tex.pvr","tick_gold_tex.pvr","","","","","","","","",""
"ClusterBombPetSilver","ClusterBombPetDefault","","","","","","","","","","","","","","","","","","","","","","silver_materials.scw","tick_silver_tex.pvr","tick_silver_tex.pvr","tick_silver_tex.pvr","tick_silver_tex.pvr","","","","","","","","",""
"BlackHoleGold","BlackHoleGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_TARA_SKIN","TID_TRUE_GOLD_TARA_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","tara_gold_tex.pvr","tara_gold_tex.pvr","tara_gold_tex.pvr","tara_gold_tex.pvr","","","","","","","","",""
"BlackHoleSilver","BlackHoleSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_TARA_SKIN","TID_TRUE_SILVER_TARA_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","tara_silver_tex.pvr","tara_silver_tex.pvr","tara_silver_tex.pvr","tara_silver_tex.pvr","","","","","","","","",""
"RuffsDefault","RuffsDefault","","","","","","","","","","","","","","","","","","","","","","","ruffs_tex.pvr","ruffs_tex.pvr","ruffs_tex.pvr","ruffs_tex.pvr","","","","","","","","",""
"BullDudeOx","BullDudeOx","","LNY","","","3","3","","","","","","","5000","149","","","EPIC","TID_SPACE_OX_BULL_SKIN","TID_SPACE_OX_BULL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE","","","bull_ox_tex.pvr","bull_ox_tex.pvr","bull_ox_tex.pvr","bull_ox_tex.pvr","","","","","","","","",""
"CactusLord","CactusLord","","LNY","","","3","3","","","","","","","5000","149","","","EPIC","TID_DARK_LORD_SPIKE_SKIN","TID_DARK_LORD_SPIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","spike_lord_tex.pvr","spike_lord_tex.pvr","spike_lord_tex.pvr","spike_lord_tex.pvr","","","","","","","","",""
"BarrelBotLaser","BarrelBotLaser","","BRAWLPASS","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_D4R-RY1_SKIN","TID_D4R-RY1_SKIN_SHOP","MODEL,TEXTURE,VFX","","","darryl_droid_tex.pvr","darryl_droid_tex.pvr","darryl_droid_tex.pvr","darryl_droid_tex.pvr","","","","","","","","",""
"RollerDefault","RollerDefault","","","","","","","","","","","","","","","","","","","","","","","stu_tex.pvr","stu_tex.pvr","stu_tex.pvr","stu_tex.pvr","","","","","","","","",""
"IceDudeCrooner","IceDudeCrooner","","BRAWLENTINES","emoji_lou_stvalentines","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_SMOOTH_LOU_SKIN","TID_SMOOTH_LOU_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","lou_crooner_tex.pvr","lou_crooner_tex.pvr","lou_crooner_tex.pvr","lou_crooner_tex.pvr","","","","","","","","",""
"WhirlwindDarkTide","WhirlwindDarkTide","","PIRATES","","","","","","","","","","","1500","39","","","EPIC","TID_DARK_TIDE_CARL_SKIN","TID_DARK_TIDE_CARL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","carl_darktide_tex.pvr","carl_darktide_tex.pvr","carl_darktide_tex.pvr","carl_darktide_tex.pvr","","","-200","-500","","","WhirlwindPirate","",""
"RuffsRonin","RuffsRonin","","BRAWLPASS","","","3","3","","","","","","","5000","149","","","EPIC","TID_RONIN_RUFFS_SKIN","TID_RONIN_RUFFS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","ruffs_ronin_tex.pvr","ruffs_ronin_tex.pvr","ruffs_ronin_tex.pvr","ruffs_ronin_tex.pvr","","","250","500","","","","",""
"RuffsCoverDefault","RuffsCoverDefault","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PercenterCrew","PercenterCrew","","LNY","","","3","3","","","MechanicTurretTanuki","","","","2750","79","","","SUPER_RARE","TID_NAVIGATOR_COLETTE_SKIN","TID_NAVIGATOR_COLETTE_SHOP","MODEL,TEXTURE,VFX","","","colette_crew_tex.pvr","colette_crew_tex.pvr","colette_crew_tex.pvr","colette_crew_tex.pvr","","","","","","","","",""
"ElectroSniperDefault","ElectroSniperDefault","","","","","","","","","HealingStationSummer","","","","","","","","","","","","","","belle_tex.pvr","belle_tex.pvr","belle_tex.pvr","belle_tex.pvr","","","","","","","","",""
"StickyBombDefault","StickyBombDefault","","","","","","","","","","","","","","","","","","","","","","","squeak_tex.pvr","squeak_tex.pvr","squeak_tex.pvr","squeak_tex.pvr","","","","","","","","",""
"BaseballVigilante","BaseballVigilante","","","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_BIBILANTE_SKIN","TID_BIBILANTE_SKIN_SHOP","MODEL,TEXTURE,VFX","","","bibi_vigilante_tex.pvr","bibi_vigilante_tex.pvr","bibi_vigilante_tex.pvr","bibi_vigilante_tex.pvr","","","","","","","","",""
"ArtilleryDudeSmuggler","ArtilleryDudeSmuggler","","RANKED_OLD","","","3","3","","","ArtilleryDudeSmugglerTurret","ArtilleryDudeCoverDefault","","","5000","149","","","EPIC","TID_SMUGGLER_PENNY_SKIN","TID_SMUGGLER_PENNY_SKIN_SHOP","MODEL,TEXTURE,VFX","","","penny_smuggler_tex.pvr","penny_smuggler_tex.pvr","penny_smuggler_tex.pvr","penny_smuggler_tex.pvr","","","","","","","","",""
"ArtilleryDudeSmugglerTurret","ArtilleryTurretSmuggler","","","","","","","","","","","","","","","","","","","","","","","penny_smuggler_tex.pvr","penny_smuggler_tex.pvr","penny_smuggler_tex.pvr","penny_smuggler_tex.pvr","","","","","","","","",""
"TntDudePsg","TntDudePsg","","PSG","","","","","","","","","","","5000","149","129","","EPIC","TID_PSG_MIKE_SKIN","TID_PSG_MIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","dynamike_psg_tex.pvr","dynamike_psg_tex.pvr","dynamike_psg_tex.pvr","dynamike_psg_tex.pvr","","","","","","","","",""
"RollerWhite","RollerWhite","","","","","","","","","","","","","1000","29","","","RARE","TID_SUPERSTAR_STU_SKIN","TID_SUPERSTAR_STU_SKIN_SHOP","TEXTURE","","","stu_white_tex.pvr","stu_white_tex.pvr","stu_white_tex.pvr","stu_white_tex.pvr","","","","","","","","",""
"CrossBomberDefault","CrossBomberDefault","","","","","","","","","","","","","","","","","","","","","","","grom_tex.pvr","grom_tex.pvr","grom_tex.pvr","grom_tex.pvr","","","","","","","","",""
"SpeedBoosterDefault","SpeedBoosterDefault","","","","","","","","","","","","","","","","","","","","","","","stu_tex.pvr","stu_tex.pvr","stu_tex.pvr","stu_tex.pvr","","","","","","","","",""
"FireDudeMasked","FireDudeMasked","","","","","","","","","","","","","5000","149","129","","EPIC","TID_AMBER_DE_LA_VEGA_SKIN","TID_AMBER_DE_LA_VEGA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","amber_masked_tex.pvr","amber_masked_tex.pvr","amber_masked_tex.pvr","amber_masked_tex.pvr","","","600","50","true","","","",""
"EnragerDuel","EnragerDuel","","","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_QUICK_DRAW_EDGAR_SKIN","TID_QUICK_DRAW_EDGAR_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","edgar_duelist_tex.pvr","edgar_duelist_tex.pvr","edgar_duelist_tex.pvr","edgar_duelist_tex.pvr","","","","","","","","",""
"BlackHoleMisfortune","BlackHoleMisfortune","","","","","","","","","","","","","5000","149","129","","EPIC","TID_MISFORTUNE_TARA_SKIN","TID_MISFORTUNE_TARA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","tara_misfortune_tex.pvr","tara_misfortune_tex.pvr","tara_misfortune_tex.pvr","tara_misfortune_tex.pvr","","","","","","","","",""
"ArcadePiano","ArcadePiano","","RANKED_OLD","","","3","3","","","DamageBoosterPiano","","","","5000","149","129","","EPIC","TID_SALOON_8BIT_SKIN","TID_SALOON_8BIT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,SFX","","","8bit_piano_tex.pvr","8bit_piano_tex.pvr","8bit_piano_tex.pvr","8bit_piano_tex.pvr","","","","","","","","",""
"BeeSniperCat","BeeSniperCat","","GOLDENWEEK","emoji_bea_gw","","","","","","BeeSniperSlowPotDefault","","","","2750","79","69","","SUPER_RARE","TID_NEKO_BEA_SKIN","TID_NEKO_BEA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bea_luckycat_tex.pvr","bea_luckycat_tex.pvr","bea_luckycat_tex.pvr","bea_luckycat_tex.pvr","","","","","","","","",""
"BeeSniperCatGold","BeeSniperCatGold","","GOLDENWEEK","emoji_bea_gold_gw","","","","","","BeeSniperSlowPotDefault","","","","5000","149","129","","EPIC","TID_GOLD_NEKO_BEA_SKIN","TID_GOLD_NEKO_BEA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bea_goldcat_tex.pvr","bea_goldcat_tex.pvr","bea_goldcat_tex.pvr","bea_goldcat_tex.pvr","","","","","","","","",""
"RuffsMarshall","RuffsMarshall","","","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_MARSHAL_RUFFS_SKIN","TID_MARSHAL_RUFFS_SKIN_SHOP","MODEL,TEXTURE,VFX","","","ruffs_marshal_tex.pvr","ruffs_marshal_tex.pvr","ruffs_marshal_tex.pvr","ruffs_marshal_tex.pvr","","","","","","","","",""
"SandstormLantern","SandstormLantern","","LANTERN","","","","","","","","","","","5000","149","129","","EPIC","TID_LANTERN_SANDY_SKIN","TID_LANTERN_SANDY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","sandy_lantern_tex.pvr","sandy_lantern_tex.pvr","sandy_lantern_tex.pvr","sandy_lantern_tex.pvr","","","","","","","","",""
"RopeDudeDefault","RopeDudeDefault","","","","","","","","","","","","","","","","","","","","","","","buzz_tex.pvr","buzz_tex.pvr","buzz_tex.pvr","buzz_tex.pvr","","","","","","","","",""
"AssaultShotgunDefault","AssaultShotgunDefault","","","","","","","","","","","","","","","","","","","","","","","griff_tex.pvr","griff_tex.pvr","griff_tex.pvr","griff_tex.pvr","","","","","","","","",""
"BeeSniperArchvillain","BeeSniperArchvillain","","SC_MAKE","","","","","","","BeeSniperSlowPotDefault","","","","2750","79","69","","SUPER_RARE","TID_ARCHVILLAIN_BEA_SKIN","TID_ARCHVILLAIN_BEA_SKIN_SHOP","MODEL,TEXTURE,VFX","Mike BlueG","","bea_archvillain_tex.pvr","bea_archvillain_tex.pvr","bea_archvillain_tex.pvr","bea_archvillain_tex.pvr","","","","","","","","",""
"BeeSniperArchvillainAddonBee","BeeSniperArchvillainAddonBee","","","","","","","","","","","","","","","","","","","","","","","bea_archvillain_tex.pvr","bea_archvillain_tex.pvr","bea_archvillain_tex.pvr","bea_archvillain_tex.pvr","","","","","","","","",""
"PowerLevelerDIY","PowerLevelerDIY","","","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_DYI_SURGE_SKIN","TID_DYI_SURGE_SKIN_SHOP","MODEL,TEXTURE,VFX","","","surge_diy_tex.pvr","surge_diy_tex.pvr","surge_diy_tex.pvr","surge_diy_tex.pvr","","","","","","","","",""
"DamageBoosterPiano","DamageBoosterPiano","","","","","","","","","","","","","","","","","","","","","","","8bit_piano_tex.pvr","8bit_piano_tex.pvr","8bit_piano_tex.pvr","8bit_piano_tex.pvr","","","","","","","","",""
"ElectroSniperBoss","ElectroSniperBoss","","BRAWLPASS","","","3","3","","","HealingStationSummer","","","","5000","149","","","EPIC","TID_BELLE_GOLDHAND_SKIN","TID_BELLE_GOLDHAND_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","belle_boss_tex.pvr","belle_boss_tex.pvr","belle_boss_tex.pvr","belle_boss_tex.pvr","","","","","","","","",""
"BeeSniperCatAddonBee","BeeSniperCatAddonBee","","","","","","","","","","","","","","","","","","","","","","","bea_luckycat_tex.pvr","bea_luckycat_tex.pvr","bea_luckycat_tex.pvr","bea_luckycat_tex.pvr","","","","","","","","",""
"BeeSniperCatGoldAddonBee","BeeSniperCatGoldAddonBee","","","","","","","","","","","","","","","","","","","","","","","bea_goldcat_tex.pvr","bea_goldcat_tex.pvr","bea_goldcat_tex.pvr","bea_goldcat_tex.pvr","","","","","","","","",""
"ShamanGold","ShamanGold","","GOLD","","","","","","","ShamanBearGold","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_NITA_SKIN","TID_TRUE_GOLD_NITA_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","nita_gold_tex.pvr","nita_gold_tex.pvr","nita_gold_tex.pvr","nita_gold_tex.pvr","","","","","","","","",""
"ShamanSilver","ShamanSilver","","SILVER","","","","","","","ShamanBearSilver","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_NITA_SKIN","TID_TRUE_SILVER_NITA_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","nita_silver_tex.pvr","nita_silver_tex.pvr","nita_silver_tex.pvr","nita_silver_tex.pvr","","","","","","","","",""
"ShamanBearGold","ShamanBearDefault","","","","","","","","","","","","","","","","","","","","","","gold_materials.scw","nita_bear_gold_tex.pvr","nita_bear_gold_tex.pvr","nita_bear_gold_tex.pvr","nita_bear_gold_tex.pvr","","","","","","","","",""
"ShamanBearSilver","ShamanBearDefault","","","","","","","","","","","","","","","","","","","","","","silver_materials.scw","nita_bear_silver_tex.pvr","nita_bear_silver_tex.pvr","nita_bear_silver_tex.pvr","nita_bear_silver_tex.pvr","","","","","","","","",""
"CactusGold","CactusGold","","GOLD","","","","","","","","","","","","","","25000","","TID_TRUE_GOLD_SPIKE","TID_TRUE_GOLD_SPIKE_SHOP","MODEL,TEXTURE","","gold_materials.scw","spike_gold_tex.pvr","spike_gold_tex.pvr","spike_gold_tex.pvr","spike_gold_tex.pvr","","","","","","","","",""
"CactusSilver","CactusSilver","","SILVER","","","","","","","","","","","","","","10000","","TID_TRUE_SILVER_SPIKE","TID_TRUE_SILVER_SPIKE_SHOP","MODEL,TEXTURE","","silver_materials.scw","spike_silver_tex.pvr","spike_silver_tex.pvr","spike_silver_tex.pvr","spike_silver_tex.pvr","","","","","","","","",""
"GunslingerBadass","GunslingerBadass","","BRAWLPASS","","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_GUNSLINGER_COLT_SKIN","TID_GUNSLINGER_COLT_SKIN_SHOP","MODEL,TEXTURE","","","colt_badass_tex.pvr","colt_badass_tex.pvr","colt_badass_tex.pvr","colt_badass_tex.pvr","","","","","","","","",""
"HookDudeGold","HookDudeGold","","GOLD","","","","","","","","","","","","","","25000","","TID_TRUE_GOLD_GENE","TID_TRUE_GOLD_GENE_SHOP","MODEL,TEXTURE","","gold_materials.scw","gene_gold_tex.pvr","gene_gold_tex.pvr","gene_gold_tex.pvr","gene_gold_tex.pvr","","","","","","","","",""
"HookDudeSilver","HookDudeSilver","","SILVER","","","","","","","","","","","","","","10000","","TID_TRUE_SILVER_GENE","TID_TRUE_SILVER_GENE_SHOP","MODEL,TEXTURE","","silver_materials.scw","gene_silver_tex.pvr","gene_silver_tex.pvr","gene_silver_tex.pvr","gene_silver_tex.pvr","","","","","","","","",""
"IceDudeBurger","IceDudeBurger","","","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_BURGER_LOU_SKIN","TID_BURGER_LOU_SKIN_SHOP","MODEL,TEXTURE,VFX","","","lou_burger_tex.pvr","lou_burger_tex.pvr","lou_burger_tex.pvr","lou_burger_tex.pvr","","","","","","","","",""
"DrillerJetski","DrillerJetski","","RANKED_OLD","","","3","3","","","","","","","5000","149","","","EPIC","TID_JETSKI_JACKY_SKIN","TID_JETSKI_JACKY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,SFX","","","","","","","","","","","","","","",""
"WhirlwindSurfer","WhirlwindSurfer","","BRAWLPASS","","","3","3","","","","","","","5000","149","","","EPIC","TID_SURFER_CARL_SKIN","TID_SURFER_CARL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","carl_surfer_tex.pvr","carl_surfer_tex.pvr","carl_surfer_tex.pvr","carl_surfer_tex.pvr","","","","200","","","","",""
"RosaCoco","RosaCoco","","SUMMER","","","","","","","","","","","5000","149","129","","EPIC","TID_COCO_ROSA_SKIN","TID_COCO_ROSA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","","","","","","","","","","","","",""
"SpeedyHermes","SpeedyHermes","","OLYMPUS","emoji_max_olympus","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_HERMES_MAX_SKIN","TID_HERMES_MAX_SKIN_SHOP","MODEL,TEXTURE,VFX","","","","","","","","","","-100","","","","",""
"UndertakerBeach","UndertakerBeach","","SUMMER","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_BEACHTIME_MORTIS_SKIN","TID_BEACHTIME_MORTIS_SKIN_SHOP","MODEL,TEXTURE","","","","","","","","","","","","","","",""
"NinjaDino","NinjaDino","","SUMMER","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_DINO_LEON_SKIN","TID_DINO_LEON_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","leon_dino_tex.pvr","leon_dino_tex.pvr","leon_dino_tex.pvr","leon_dino_tex.pvr","","","","","","","","",""
