"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"CactusGold","CactusGold","","GOLD","","","","","","","","","","","","","","25000","","TID_TRUE_GOLD_SPIKE","TID_TRUE_GOLD_SPIKE_SHOP","MODEL,TEXTURE","","gold_materials.scw","spike_gold_tex.ktx","spike_gold_tex.ktx","spike_gold_tex.ktx","spike_gold_tex.ktx","","","","","","","","",""
"CactusSilver","CactusSilver","","SILVER","","","","","","","","","","","","","","10000","","TID_TRUE_SILVER_SPIKE","TID_TRUE_SILVER_SPIKE_SHOP","MODEL,TEXTURE","","silver_materials.scw","spike_silver_tex.ktx","spike_silver_tex.ktx","spike_silver_tex.ktx","spike_silver_tex.ktx","","","","","","","","",""
"GunslingerBadass","GunslingerBadass","","BRAWLPASS","","","7","7","","","","","","","2750","79","","","SUPER_RARE","TID_GUNSLINGER_COLT_SKIN","TID_GUNSLINGER_COLT_SKIN_SHOP","MODEL,TEXTURE","","","colt_badass_tex.ktx","colt_badass_tex.ktx","colt_badass_tex.ktx","colt_badass_tex.ktx","","","","","","","","",""
"HookDudeGold","HookDudeGold","","GOLD","","","","","","","","","","","","","","25000","","TID_TRUE_GOLD_GENE","TID_TRUE_GOLD_GENE_SHOP","MODEL,TEXTURE","","gold_materials.scw","gene_gold_tex.ktx","gene_gold_tex.ktx","gene_gold_tex.ktx","gene_gold_tex.ktx","","","","","","","","",""
"HookDudeSilver","HookDudeSilver","","SILVER","","","","","","","","","","","","","","10000","","TID_TRUE_SILVER_GENE","TID_TRUE_SILVER_GENE_SHOP","MODEL,TEXTURE","","silver_materials.scw","gene_silver_tex.ktx","gene_silver_tex.ktx","gene_silver_tex.ktx","gene_silver_tex.ktx","","","","","","","","",""
"IceDudeBurger","IceDudeBurger","","MEAL","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_BURGER_LOU_SKIN","TID_BURGER_LOU_SKIN_SHOP","MODEL,TEXTURE,VFX","","","lou_burger_tex.ktx","lou_burger_tex.ktx","lou_burger_tex.ktx","lou_burger_tex.ktx","","","","","","","","",""
"DrillerJetski","DrillerJetski","","RANKED","","","","","","","","","","","5000","149","","","EPIC","TID_JETSKI_JACKY_SKIN","TID_JETSKI_JACKY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,SFX","","","","","","","","","","","","","","",""
"WhirlwindSurfer","WhirlwindSurfer","","BRAWLPASS","","","7","7","","","","","","","5000","149","","","EPIC","TID_SURFER_CARL_SKIN","TID_SURFER_CARL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","carl_surfer_tex.ktx","carl_surfer_tex.ktx","carl_surfer_tex.ktx","carl_surfer_tex.ktx","","","","200","","","","",""
"RosaCoco","RosaCoco","","SUMMER","","","","","","","","","","","5000","149","129","","EPIC","TID_COCO_ROSA_SKIN","TID_COCO_ROSA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","","","","","","","","","","","","",""
"SpeedyHermes","SpeedyHermes","","OLYMPUS","emoji_max_olympus","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_HERMES_MAX_SKIN","TID_HERMES_MAX_SKIN_SHOP","MODEL,TEXTURE,VFX","","","","","","","","","","-100","","","","",""
"UndertakerBeach","UndertakerBeach","","SUMMER","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_BEACHTIME_MORTIS_SKIN","TID_BEACHTIME_MORTIS_SKIN_SHOP","MODEL,TEXTURE","","","","","","","","","","","","","","",""
"NinjaDino","NinjaDino","","SUMMER","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_DINO_LEON_SKIN","TID_DINO_LEON_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","leon_dino_tex.ktx","leon_dino_tex.ktx","leon_dino_tex.ktx","leon_dino_tex.ktx","","","","","","","","",""
"UseMe1","BallDefault","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TntDudeFlamengo","TntDudeFlamengo","","LAML","icon_laml_flamengo","4","4","4","true","","","","","","1000","29","","","RARE","TID_FLAMENGO_MIKE_SKIN","TID_FLAMENGO_MIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","dynamike_footbrawl_flamengo_tex.ktx","dynamike_footbrawl_flamengo_tex.ktx","dynamike_footbrawl_flamengo_tex.ktx","dynamike_footbrawl_flamengo_tex.ktx","","","","","","","","",""
"TntDudeLduQuito","TntDudeLduQuito","","LAML","icon_laml_quito","4","4","4","true","","","","","","1000","29","","","RARE","TID_LDU_QUITO_MIKE_SKIN","TID_LDU_QUITO_MIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","dynamike_footbrawl_quito_tex.ktx","dynamike_footbrawl_quito_tex.ktx","dynamike_footbrawl_quito_tex.ktx","dynamike_footbrawl_quito_tex.ktx","","","","","","","","",""
"TntDudeChivas","TntDudeChivas","","LAML","icon_laml_chivas","4","4","4","true","","","","","","1000","29","","","RARE","TID_CHIVAS_MIKE_SKIN","TID_CHIVAS_MIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","dynamike_footbrawl_chivas_tex.ktx","dynamike_footbrawl_chivas_tex.ktx","dynamike_footbrawl_chivas_tex.ktx","dynamike_footbrawl_chivas_tex.ktx","","","","","","","","",""
"LuchadorUniversitario","LuchadorUniversitario","","LAML","icon_laml_universitario","5","4","4","true","","","","","","1000","29","","","RARE","TID_UNIVERSITARIO_PRIMO_SKIN","TID_UNIVERSITARIO_PRIMO_SKIN_SHOP","MODEL,TEXTURE","","","primo_footbrawl_peru_tex.ktx","primo_footbrawl_peru_tex.ktx","primo_footbrawl_peru_tex.ktx","primo_footbrawl_peru_tex.ktx","","","","","","","","",""
"LuchadorClubNacional","LuchadorClubNacional","","LAML","icon_laml_clubnacional","5","4","4","true","","","","","","1000","29","","","RARE","TID_NACIONAL_PRIMO_SKIN","TID_NACIONAL_PRIMO_SKIN_SHOP","MODEL,TEXTURE","","","primo_footbrawl_uruguay_tex.ktx","primo_footbrawl_uruguay_tex.ktx","primo_footbrawl_uruguay_tex.ktx","primo_footbrawl_uruguay_tex.ktx","","","","","","","","",""
"LuchadorCorinthians","LuchadorCorinthians","","LAML","icon_laml_corinthians","5","4","4","true","","","","","","1000","29","","","RARE","TID_CORINTHIANS_PRIMO_SKIN","TID_CORINTHIANS_PRIMO_SKIN_SHOP","MODEL,TEXTURE","","","primo_footbrawl_brazil_tex.ktx","primo_footbrawl_brazil_tex.ktx","primo_footbrawl_brazil_tex.ktx","primo_footbrawl_brazil_tex.ktx","","","","","","","","",""
"ShotgunGirlBocaJuniors","ShotgunGirlBocaJuniors","","LAML","icon_laml_bocajuniors","6","4","4","true","","","","","","1000","29","","","RARE","TID_BOCA_SHELLY_SKIN","TID_BOCA_SHELLY_SKIN_SHOP","MODEL,TEXTURE","","","shelly_footbrawl_argentina_tex.ktx","shelly_footbrawl_argentina_tex.ktx","shelly_footbrawl_argentina_tex.ktx","shelly_footbrawl_argentina_tex.ktx","","","","","","","","",""
"ShotgunGirlAmerica","ShotgunGirlAmerica","","LAML","icon_laml_america","6","4","4","true","","","","","","1000","29","","","RARE","TID_AMERICA_SHELLY_SKIN","TID_AMERICA_SHELLY_SKIN_SHOP","MODEL,TEXTURE","","","shelly_footbrawl_colombia_tex.ktx","shelly_footbrawl_colombia_tex.ktx","shelly_footbrawl_colombia_tex.ktx","shelly_footbrawl_colombia_tex.ktx","","","","","","","","",""
"ShotgunGirlUDeChile","ShotgunGirlUDeChile","","LAML","icon_laml_udechile","6","4","4","true","","","","","","1000","29","","","RARE","TID_UDC_SHELLY_SKIN","TID_UDC_SHELLY_SKIN_SHOP","MODEL,TEXTURE","","","shelly_footbrawl_chile_tex.ktx","shelly_footbrawl_chile_tex.ktx","shelly_footbrawl_chile_tex.ktx","shelly_footbrawl_chile_tex.ktx","","","","","","","","",""
"GunSlingerRiverPlate","GunSlingerRiverPlate","","LAML","icon_laml_riverplate","7","4","4","true","","","","","","1000","29","","","RARE","TID_RIVER_PLATE_COLT_SKIN","TID_RIVER_PLATE_COLT_SKIN_SHOP","MODEL,TEXTURE","","","colt_footbrawl_buenosaires_tex.ktx","colt_footbrawl_buenosaires_tex.ktx","colt_footbrawl_buenosaires_tex.ktx","colt_footbrawl_buenosaires_tex.ktx","","","","","","","","",""
"GunSlingerCerroPorteno","GunSlingerCerroPorteno","","LAML","icon_laml_cerroport","7","4","4","true","","","","","","1000","29","","","RARE","TID_CERRO_PORTENO_COLT_SKIN","TID_CERRO_PORTENO_COLT_SKIN_SHOP","MODEL,TEXTURE","","","colt_footbrawl_paraguay_tex.ktx","colt_footbrawl_paraguay_tex.ktx","colt_footbrawl_paraguay_tex.ktx","colt_footbrawl_paraguay_tex.ktx","","","","","","","","",""
"GunSlingerAtlNacional","GunSlingerAtlNacional","","LAML","icon_laml_atlnacional","7","4","4","true","","","","","","1000","29","","","RARE","TID_ATL_NACIONAL_COLT_SKIN","TID_ATL_NACIONAL_COLT_SKIN_SHOP","MODEL,TEXTURE","","","colt_footbrawl_medellin_tex.ktx","colt_footbrawl_medellin_tex.ktx","colt_footbrawl_medellin_tex.ktx","colt_footbrawl_medellin_tex.ktx","","","","","","","","",""
"GunslingerClubAmerica","GunslingerClubAmerica","","LAML","icon_laml_clubamerica","7","4","4","true","","","","","","1000","29","","","RARE","TID_CLUB_AMERICA_COLT_SKIN","TID_CLUB_AMERICA_COLT_SKIN_SHOP","MODEL,TEXTURE","","","colt_footbrawl_america_tex.ktx","colt_footbrawl_america_tex.ktx","colt_footbrawl_america_tex.ktx","colt_footbrawl_america_tex.ktx","","","","","","","","",""
"HealstationGold","HealstationDefault","","","","","","","","","","","","","","","","","","","","","","gold_materials.scw","pam_gun_gold_tex.ktx","pam_gun_gold_tex.ktx","pam_gun_gold_tex.ktx","pam_gun_gold_tex.ktx","","","","","","","","",""
"HealstationSilver","HealstationDefault","","","","","","","","","","","","","","","","","","","","","","silver_materials.scw","pam_gun_silver_tex.ktx","pam_gun_silver_tex.ktx","pam_gun_silver_tex.ktx","pam_gun_silver_tex.ktx","","","","","","","","",""
"UseMe4","BallDefault","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GunslingerTrueGold","GunslingerTrueGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_COLT_SKIN","TID_TRUE_GOLD_COLT_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","colt_gold_tex.ktx","colt_gold_tex.ktx","colt_gold_tex.ktx","colt_gold_tex.ktx","","","","","","","","",""
"GunslingerTrueSilver","GunslingerTrueSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_COLT_SKIN","TID_TRUE_SILVER_COLT_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","colt_silver_tex.ktx","colt_silver_tex.ktx","colt_silver_tex.ktx","colt_silver_tex.ktx","","","","","","","","",""
"SpawnerDudeTrueGold","SpawnerDudeTrueGold","","GOLD","","","","","","","SpawnerDudeTurretTrueGold","SpawnerPetTrueGold","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_MRP_SKIN","TID_TRUE_GOLD_MRP_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","mrp_gold_tex.ktx","mrp_gold_tex.ktx","mrp_gold_tex.ktx","mrp_gold_tex.ktx","","","","","","","","",""
"SpawnerDudeTrueSilver","SpawnerDudeTrueSilver","","SILVER","","","","","","","SpawnerDudeTurretTrueSilver","SpawnerPetTrueSilver","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_MRP_SKIN","TID_TRUE_SILVER_MRP_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","mrp_silver_tex.ktx","mrp_silver_tex.ktx","mrp_silver_tex.ktx","mrp_silver_tex.ktx","","","","","","","","",""
"SpawnerPetTrueGold","SpawnerPetTrueGold","","","","","","","","","","","","","","","","","","","","","","gold_materials_clip.scw","mrp_spawner_gold_tex.ktx","mrp_spawner_gold_tex.ktx","mrp_spawner_gold_tex.ktx","mrp_spawner_gold_tex.ktx","","","","","","","","",""
"SpawnerDudeTurretTrueGold","SpawnerDudeTurretTrueGold","","","","","","","","","","","","","","","","","","","","","","gold_materials_clip.scw","mrp_spawner_gold_tex.ktx","mrp_spawner_gold_tex.ktx","mrp_spawner_gold_tex.ktx","mrp_spawner_gold_tex.ktx","","","","","","","","",""
"SpawnerPetTrueSilver","SpawnerPetTrueSilver","","","","","","","","","","","","","","","","","","","","","","silver_materials_clip.scw","mrp_spawner_silver_tex.ktx","mrp_spawner_silver_tex.ktx","mrp_spawner_silver_tex.ktx","mrp_spawner_silver_tex.ktx","","","","","","","","",""
"SpawnerDudeTurretTrueSilver","SpawnerDudeTurretTrueSilver","","","","","","","","","","","","","","","","","","","","","","silver_materials_clip.scw","mrp_spawner_silver_tex.ktx","mrp_spawner_silver_tex.ktx","mrp_spawner_silver_tex.ktx","mrp_spawner_silver_tex.ktx","","","","","","","","",""
"Trophy","Trophy","","","","","","","","","","","","","","","","","","","","","","","item_trophy.ktx","item_trophy.ktx","item_trophy.ktx","item_trophy.ktx","","","","","","","","",""
"TrophyBlueRed","TrophyBlueRed","","","","","","","","","","","","","","","","","","","","","","","item_trophy_blue.ktx","item_trophy_blue.ktx","item_trophy_blue.ktx","item_trophy_blue.ktx","","","","","","","","",""
"Volleyball","Volleyball","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Basketball","Basketball","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DeadMariachiPunk","DeadMariachiPunk","","PUNK","","","","","","","","","","","5000","149","129","","EPIC","TID_PUNK_POCO_SKIN","TID_PUNK_POCO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,SFX","","","","","","","","","","300","","","","",""
"RopeDudePunk","RopeDudePunk","","BRAWLPASS","","","7","7","","","","","","","5000","149","","","EPIC","TID_PUNK_BUZZ_SKIN","TID_PUNK_BUZZ_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,SFX","","","buzz_punk_tex.ktx","buzz_punk_tex.ktx","buzz_punk_tex.ktx","buzz_punk_tex.ktx","","","100","250","","","","",""
"","","","PUNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BaseballWarrior","BaseballWarrior","","PUNK","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_PUNK_BIBI_SKIN","TID_PUNK_BIBI_SKIN_SHOP","MODEL,TEXTURE","","","bibi_warrior_tex.ktx","bibi_warrior_tex.ktx","bibi_warrior_tex.ktx","bibi_warrior_tex.ktx","","","","","","","","",""
"RollerPunk","RollerPunk","","PUNK","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_PUNK_STU_SKIN","TID_PUNK_STU_SKIN_SHOP","MODEL,TEXTURE","","","stu_punk_tex.ktx","stu_punk_tex.ktx","stu_punk_tex.ktx","stu_punk_tex.ktx","","","","","","","","",""
"ShamanSummer","ShamanSummer","","SC_MAKE","","","","","","","ShamanBearSummer","","","","2750","79","69","","SUPER_RARE","TID_WHALEWATCH_NITA_SKIN","TID_WHALEWATCH_NITA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,SFX","Beats, Francy, Inkastle and Fontys","","","","","","","","","","","","","",""
"ShamanBearSummer","ShamanBearSummer","","","","","","","","","","","","","","","","","","","","","","","nita_bear_make_tex.ktx","nita_bear_make_tex.ktx","nita_bear_make_tex.ktx","nita_bear_make_tex.ktx","","","","","","","","",""
"CactusCoverDefault","CactusCoverDefault","","","","","","","","","","","","","","","","","","","","","","","spike_cactus_gadget_tex.ktx","spike_cactus_gadget_tex.ktx","spike_cactus_gadget_tex.ktx","spike_cactus_gadget_tex.ktx","","","","","","","","",""
"NinjaInvisibleAreaDefault","NinjaInvisibleAreaDefault","","","","","","","","","","","","","","","","","","","","","","","leon_lollipop_gadget_tex.ktx","leon_lollipop_gadget_tex.ktx","leon_lollipop_gadget_tex.ktx","leon_lollipop_gadget_tex.ktx","","","","","","","","",""
"BarrelBotMegabox","BarrelBotMegabox","","C1A","","","4","4","","","","","","","5000","149","","","EPIC","TID_MB_DARRYL_SKIN","TID_MB_DARRYL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","darryl_megabox_tex.ktx","darryl_megabox_tex.ktx","darryl_megabox_tex.ktx","darryl_megabox_tex.ktx","","","","","","","","",""
"StuDrums","StuDrumsDefault","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KnightDefault","KnightDefault","","","","","","","","","KnightPetDefault","","","","","","","","","","","","","","ash_tex.ktx","ash_tex.ktx","ash_tex.ktx","ash_tex.ktx","","","","","","","","",""
"LuchadorDragon","LuchadorDragon","","ONCEUPON","","10","","","","","","","","","5000","149","129","","EPIC","TID_EL_DRAGON_VERDE_SKIN","TID_EL_DRAGON_VERDE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","","","","","","","","","","","","",""
"MinigunDudeQueen","MinigunDudeQueen","","ONCEUPON","","","","","","","HealingstationQueen","","","","","299","269","","LEGENDARY","TID_EVIL_QUEEN_PAM_SKIN","TID_EVIL_QUEEN_PAM_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE","","","","","","","","","","","","","","",""
"HealingstationQueen","HealingstationQueen","","","","","","","","","","","","","","","","","","","","","","","pam_queen_gun_tex.ktx","pam_queen_gun_tex.ktx","pam_queen_gun_tex.ktx","pam_queen_gun_tex.ktx","","","","","","","","",""
"BarkeepUnicorn","BarkeepUnicorn","","ONCEUPON","","","","","","","","","","","2750","79","69","","SUPER_RARE","TID_UNICORN_KNIGHT_BARLEY_SKIN","TID_UNICORN_KNIGHT_BARLEY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","barley_unicornknight_tex.ktx","barley_unicornknight_tex.ktx","barley_unicornknight_tex.ktx","barley_unicornknight_tex.ktx","","","","","","","","",""
"SnakeOilWizard","SnakeOilWizard","","RANKED","","","","","","","","","","","5000","149","","","EPIC","TID_WIZARD_BYRON_SKIN","TID_WIZARD_BYRON_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","byron_wizard_tex.ktx","byron_wizard_tex.ktx","byron_wizard_tex.ktx","byron_wizard_tex.ktx","","","","","","","","",""
"ShotgunGirlPrincess","ShotgunGirlPrincess","","BRAWLPASS","","","7","7","","","","","","","2750","79","","","SUPER_RARE","TID_PRINCESS_SHELLY_SKIN","TID_PRINCESS_SHELLY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","shelly_princess_tex.ktx","shelly_princess_tex.ktx","shelly_princess_tex.ktx","shelly_princess_tex.ktx","","","","","","","","",""
"LuchadorDragonChroma","LuchadorDragonChroma","","ONCEUPON","","10","","","","","","","","","5000","149","129","","EPIC","TID_EL_DRAGON_ROSADO_SKIN","TID_EL_DRAGON_ROSADO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","primo_dragon_chroma_01_tex.ktx","primo_dragon_chroma_01_tex.ktx","primo_dragon_chroma_01_tex.ktx","primo_dragon_chroma_01_tex.ktx","","","","","","","","",""
"MechaDudeDefault","MechaDudeDefault","","","","","","","","","MechaDudeBigDefault","MechaDudeReloadTowerDefault","","","","","","","","","","","","","meg_tex.ktx","meg_tex.ktx","meg_tex.ktx","meg_tex.ktx","","","","","","","","",""
"MechaDudeBigDefault","MechaDudeBigDefault","","","","","","","","","","","","","","","","","","","","","","","meg_mecha_tex.ktx","meg_mecha_tex.ktx","meg_mecha_tex.ktx","meg_mecha_tex.ktx","","","","","","","","",""
"BowDudeGold","BowDudeGold","","GOLD","","","","","","","BowDudeTotemDefault","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_BO_SKIN","TID_TRUE_GOLD_BO_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","bo_gold_tex.ktx","bo_gold_tex.ktx","bo_gold_tex.ktx","bo_gold_tex.ktx","","","","","","","","",""
"BowDudeSilver","BowDudeSilver","","SILVER","","","","","","","BowDudeTotemDefault","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_BO_SKIN","TID_TRUE_SILVER_BO_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","bo_siler_tex.ktx","bo_siler_tex.ktx","bo_siler_tex.ktx","bo_siler_tex.ktx","","","","","","","","",""
"BeeSniperGold","BeeSniperGold","","GOLD","","","","","","","BeeSniperSlowPotDefault","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_BEA_SKIN","TID_TRUE_GOLD_BEA_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","bea_gold_tex.ktx","bea_gold_tex.ktx","bea_gold_tex.ktx","bea_gold_tex.ktx","","","","","","","","",""
"BeeSniperSilver","BeeSniperSilver","","SILVER","","","","","","","BeeSniperSlowPotDefault","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_BEA_SKIN","TID_TRUE_SILVER_BEA_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","bea_silver_tex.ktx","bea_silver_tex.ktx","bea_silver_tex.ktx","bea_silver_tex.ktx","","","","","","","","",""
"BlowerSilver","BlowerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_GALE_SKIN","TID_TRUE_SILVER_GALE_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","gale_silver_tex.ktx","gale_silver_tex.ktx","gale_silver_tex.ktx","gale_silver_tex.ktx","","","","","","","","",""
"BlowerGold","BlowerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_GALE_SKIN","TID_TRUE_GOLD_GALE_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","gale_gold_tex.ktx","gale_gold_tex.ktx","gale_gold_tex.ktx","gale_gold_tex.ktx","","","","","","","","",""
"ControllerGold","ControllerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_NANI_SKIN","TID_TRUE_GOLD_NANI_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","nani_gold_tex.ktx","nani_gold_tex.ktx","nani_gold_tex.ktx","nani_gold_tex.ktx","","","","","","","","",""
"ControllerSilver","ControllerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_NANI_SKIN","TID_TRUE_SILVER_NANI_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","nani_silver_tex.ktx","nani_silver_tex.ktx","nani_silver_tex.ktx","nani_silver_tex.ktx","","","","","","","","",""
"SandstormGold","SandstormGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_SANDY_SKIN","TID_TRUE_GOLD_SANDY_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","sandy_gold_tex.ktx","sandy_gold_tex.ktx","sandy_gold_tex.ktx","sandy_gold_tex.ktx","","","","","","","","",""
"SandstormSilver","SandstormSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_SANDY_SKIN","TID_TRUE_SILVER_SANDY_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","sandy_silver_tex.ktx","sandy_silver_tex.ktx","sandy_silver_tex.ktx","sandy_silver_tex.ktx","","","","","","","","",""
"BeeSniperGoldAddonBee","BeeSniperGoldAddonBee","","","","","","","","","","","","","","","","","","","","","","gold_materials.scw","bea_gold_tex.ktx","bea_gold_tex.ktx","bea_gold_tex.ktx","bea_gold_tex.ktx","","","","","","","","",""
