"Name","Version","VersionCN","FileName","ExportName","Character","Skin","GiveOnSkinUnlock","Rarity","EffectColorR","EffectColorG","EffectColorB","FlipSprayForEnemies","LockedForChronos","SprayBundles","IsDefaultBattleSpray","Texture","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","UseShineVFX","ExtraCatalogCampaign","HideFromCatalogMainCategory","DisableFromCatalogIfNotOwned","BrawlerTrophyRewards","OdditiesShopAvailability"
"spray_najia_3","66","66","sc/sprays_66.sc","spray_najia_3","Redirecter","","","COMMON","255","207","6","TRUE","","","","spray_najia_3.png","750","19","TRUE","","","","","","","","","AVAILABLE"
"spray_glowbert_bertglow","66","66","sc/sprays_66.sc","spray_glowbert_bertglow","Mender","Mender199Gem","TRUE","COMMON","163","221","95","TRUE","","","","spray_glowbert_bertglow.png","","","TRUE","","","","","","","","","NEVER"
"spray_fairy_magic","66","66","sc/sprays_66.sc","spray_fairy_magic","","","","COMMON","233","80","255","TRUE","","","","spray_fairy_magic.png","","","TRUE","","","","","ONCEUPON","","","","NEVER"
"spray_anime_book","67","67","sc/sprays_67.sc","spray_anime_book","","","","COMMON","211","255","26","TRUE","","","","spray_anime_book.png","","","TRUE","","","","","ANIME","","","",""
"spray_anime_bow","67","67","sc/sprays_67.sc","spray_anime_bow","","","","COMMON","254","237","2","TRUE","","","","spray_anime_bow.png","","","TRUE","","","","","ANIME","","","",""
"spray_anime_gem","67","67","sc/sprays_67.sc","spray_anime_gem","","","","COMMON","76","239","254","TRUE","","","","spray_anime_gem.png","","","TRUE","","","","","ANIME","","","",""
"spray_anime_icecream","67","67","sc/sprays_67.sc","spray_anime_icecream","","","","COMMON","194","116","255","TRUE","","","","spray_anime_icecream.png","","","TRUE","","","","","ANIME","","","",""
"spray_anime_itisokay","67","67","sc/sprays_67.sc","spray_anime_itisokay","","","","COMMON","253","132","255","TRUE","","","","spray_anime_itisokay.png","","","TRUE","","","","","ANIME","","","",""
"spray_anime_moon","67","67","sc/sprays_67.sc","spray_anime_moon","","","","COMMON","183","255","29","TRUE","","","","spray_anime_moon.png","","","TRUE","","","","","ANIME","","","",""
"spray_anime_smash","67","67","sc/sprays_67.sc","spray_anime_smash","","","","COMMON","255","103","0","TRUE","","","","spray_anime_smash.png","","","TRUE","","","","","ANIME","","","",""
"spray_anime_thumbdown","67","67","sc/sprays_67.sc","spray_anime_thumbdown","","","","COMMON","255","255","45","TRUE","","","","spray_anime_thumbdown.png","","","TRUE","","","","","ANIME","","","",""
"spray_mha_hand","67","67","sc/sprays_67.sc","spray_mha_hand","","","","COMMON","226","0","0","TRUE","","","","spray_mha_hand.png","","","TRUE","","","","","MHA","","","","NEVER"
"spray_mha_mask","67","67","sc/sprays_67.sc","spray_mha_mask","","","","COMMON","183","251","255","TRUE","","","","spray_mha_mask.png","","","TRUE","","","","","MHA","","","","NEVER"
"spray_mha_might","67","67","sc/sprays_67.sc","spray_mha_might","","","","COMMON","255","35","45","TRUE","","","","spray_mha_might.png","","","TRUE","","","","","MHA","","","","NEVER"
"spray_mha_weapon","67","67","sc/sprays_67.sc","spray_mha_weapon","","","","COMMON","254","54","145","TRUE","","","","spray_mha_weapon.png","","","TRUE","","","","","MHA","","","","NEVER"
"spray_strikers_bat","67","67","sc/sprays_67.sc","spray_strikers_bat","","","","COMMON","37","177","255","TRUE","","","","spray_strikers_bat.png","","","TRUE","","","","","STRIKERS","","","","NEVER"
"spray_strikers_bottle","67","67","sc/sprays_67.sc","spray_strikers_bottle","","","","COMMON","254","226","1","TRUE","","","","spray_strikers_bottle.png","","","TRUE","","","","","STRIKERS","","","","NEVER"
"spray_strikers_catchball","67","67","sc/sprays_67.sc","spray_strikers_catchball","","","","COMMON","2","143","245","TRUE","","","","spray_strikers_catchball.png","","","TRUE","","","","","ADIDAS","","","","NEVER"
"spray_strikers_finger","67","67","sc/sprays_67.sc","spray_strikers_finger","","","","COMMON","255","2","53","TRUE","","","","spray_strikers_finger.png","","","TRUE","","","","","STRIKERS","","","","NEVER"
"spray_strikers_plan","67","67","sc/sprays_67.sc","spray_strikers_plan","","","","COMMON","0","207","34","TRUE","","","","spray_strikers_plan.png","","","TRUE","","","","","STRIKERS","","","","NEVER"
"spray_strikers_sign","67","67","sc/sprays_67.sc","spray_strikers_sign","","","","COMMON","253","25","74","TRUE","","","","spray_strikers_sign.png","","","TRUE","","","","","STRIKERS","","","","NEVER"
"spray_strikers_star","67","67","sc/sprays_67.sc","spray_strikers_star","","","","COMMON","3","228","255","TRUE","","","","spray_strikers_star.png","","","TRUE","","","","","STRIKERS","","","","NEVER"
"spray_edgar_mha","67","67","sc/sprays_67.sc","spray_edgar_mha","Enrager","EnragerBakugo","TRUE","COMMON","255","193","23","TRUE","","","","spray_edgar_mha.png","","","TRUE","","","","","","","","","NEVER"
"spray_fang_mha","67","67","sc/sprays_67.sc","spray_fang_mha","","","","COMMON","0","199","193","TRUE","","","","spray_fang_mha.png","","","TRUE","","","","","MHA","","","","NEVER"
"spray_gus_mha","67","67","sc/sprays_67.sc","spray_gus_mha","SoulCollector","SoulCollectorMHA","TRUE","COMMON","179","169","223","TRUE","","","","spray_gus_mha.png","","","TRUE","","","","","","","","","NEVER"
"spray_janet_mha","67","67","sc/sprays_67.sc","spray_janet_mha","","","","COMMON","255","189","211","TRUE","","","","spray_janet_mha.png","","","TRUE","","","","","MHA","","","","NEVER"
"spray_primo_mha","67","67","sc/sprays_67.sc","spray_primo_mha","Luchador","LuchadorMHA","TRUE","COMMON","35","101","249","TRUE","","","","spray_primo_mha.png","","","TRUE","","","","","","","","","NEVER"
"spray_bp_anime","67","67","sc/sprays_67.sc","spray_bp_anime","","","","COLLECTORS","254","85","255","TRUE","","","","spray_bp_anime.png","","","TRUE","","","","","ANIME","","","",""
"spray_bp_strikers","67","67","sc/sprays_67.sc","spray_bp_strikers","","","","COLLECTORS","254","183","253","TRUE","","","","spray_bp_strikers.png","","","TRUE","","","","","ADIDAS","","","","NEVER"
"spray_team_cr_26","67","67","sc/sprays_67.sc","spray_team_cr_26","","","","COMMON","226","25","25","TRUE","","","","spray_team_cr_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_challengers_26","67","67","sc/sprays_67.sc","spray_challengers_26","","","","COMMON","255","193","59","TRUE","","","","spray_challengers_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_chequered_flag","67","67","sc/sprays_67.sc","spray_chequered_flag","","","","COMMON","255","220","0","TRUE","","","","spray_chequered_flag.png","","","TRUE","","","","","STRIKERS","","","","NEVER"
"spray_esports_trophygem","67","67","sc/sprays_67.sc","spray_esports_trophygem","","","","COMMON","189","255","0","TRUE","","","","spray_esports_trophygem.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_esports_trophysplash","67","67","sc/sprays_67.sc","spray_esports_trophysplash","","","","COMMON","255","17","91","TRUE","","","","spray_esports_trophysplash.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_odditiesshop_candle","67","67","sc/sprays_67.sc","spray_odditiesshop_candle","","","","COMMON","255","1","27","TRUE","","","","spray_odditiesshop_candle.png","","","TRUE","","","","","MISC","","","",""
"spray_odditiesshop_chainsaw","67","67","sc/sprays_67.sc","spray_odditiesshop_chainsaw","","","","COMMON","255","67","170","TRUE","","","","spray_odditiesshop_chainsaw.png","","","TRUE","","","","","MISC","","","",""
"spray_bolt_1","67","67","sc/sprays_67.sc","spray_bolt_1","Rock","","","COMMON","118","254","252","TRUE","","","","spray_bolt_1.png","","","TRUE","","","","","","","","TrophyRewardsRock","NEVER"
"spray_bolt_2","67","67","sc/sprays_67.sc","spray_bolt_2","Rock","","","COMMON","0","255","248","TRUE","","","","spray_bolt_2.png","","","TRUE","","","","","","","","",""
"spray_bolt_3","67","67","sc/sprays_67.sc","spray_bolt_3","Rock","","","COMMON","30","255","105","TRUE","","","","spray_bolt_3.png","","","TRUE","","","","","","","","",""
"spray_damian_1","67","67","sc/sprays_67.sc","spray_damian_1","Gladiator","","","COMMON","255","224","51","TRUE","","","","spray_damian_1.png","","","TRUE","","","","","","","","TrophyRewardsGladiator","NEVER"
"spray_damian_2","67","67","sc/sprays_67.sc","spray_damian_2","Gladiator","","","COMMON","255","16","68","TRUE","","","","spray_damian_2.png","","","TRUE","","","","","","","","",""
"spray_damian_3","67","67","sc/sprays_67.sc","spray_damian_3","Gladiator","","","COMMON","178","193","0","TRUE","","","","spray_damian_3.png","","","TRUE","","","","","","","","",""
"spray_stella_1","67","67","sc/sprays_67.sc","spray_stella_1","MagicalGirl","","","COMMON","49","255","251","TRUE","","","","spray_stella_1.png","","","TRUE","","","","","","","","TrophyRewardsMagicalGirl","NEVER"
"spray_stella_2","67","67","sc/sprays_67.sc","spray_stella_2","MagicalGirl","","","COMMON","170","118","255","TRUE","","","","spray_stella_2.png","","","TRUE","","","","","","","","",""
"spray_stella_3","67","67","sc/sprays_67.sc","spray_stella_3","MagicalGirl","","","COMMON","255","128","243","TRUE","","","","spray_stella_3.png","","","TRUE","","","","","","","","",""
"spray_box_bolt","67","67","sc/sprays_67.sc","spray_box_bolt","","","","COMMON","140","255","246","TRUE","","","","spray_box_bolt.png","","","TRUE","","","","","BOXES","","","",""
"spray_box_damian","67","67","sc/sprays_67.sc","spray_box_damian","","","","COMMON","255","0","73","TRUE","","","","spray_box_damian.png","","","TRUE","","","","","BOXES","","","",""
"spray_box_stella","67","67","sc/sprays_67.sc","spray_box_stella","","","","COMMON","255","123","202","TRUE","","","","spray_box_stella.png","","","TRUE","","","","","BOXES","","","",""
"spray_overcharge_damian","67","67","sc/sprays_67.sc","spray_overcharge_damian","Gladiator","GladiatorDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_damian.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_najia","67","67","sc/sprays_67.sc","spray_overcharge_najia","Redirecter","RedirecterDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_najia.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_anime_starrnova","67","67","sc/sprays_67.sc","spray_anime_starrnova","","","","COMMON","255","142","219","TRUE","","","","spray_anime_starrnova.png","","","TRUE","","","","","ANIME","","","",""
"spray_mha_brawl","67","67","sc/sprays_67.sc","spray_mha_brawl","","","","COMMON","0","24","255","TRUE","","","","spray_mha_brawl.png","","","TRUE","","","","","MHA","","","","NEVER"
"spray_box_lvl_3","68","68","sc/sprays_68.sc","spray_box_lvl_3","","","","COMMON","58","225","113","TRUE","","","","spray_box_lvl_3.png","","","TRUE","","","","","MISC","","","",""
"spray_box_lvl_4","68","68","sc/sprays_68.sc","spray_box_lvl_4","","","","COMMON","238","94","240","TRUE","","","","spray_box_lvl_4.png","","","TRUE","","","","","MISC","","","",""
"spray_box_nori","68","68","sc/sprays_68.sc","spray_box_nori","","","","COMMON","187","255","69","TRUE","","","","spray_box_nori.png","","","TRUE","","","","","BOXES","","","",""
"spray_box_wendy","68","68","sc/sprays_68.sc","spray_box_wendy","","","","COMMON","255","193","34","TRUE","","","","spray_box_wendy.png","","","TRUE","","","","","BOXES","","","",""
"spray_bp_nano","68","68","sc/sprays_68.sc","spray_bp_nano","","","","COLLECTORS","5","255","201","TRUE","","","","spray_bp_nano.png","","","TRUE","","","","","NANO","","","",""
"spray_bp_windstock","68","68","sc/sprays_68.sc","spray_bp_windstock","","","","COLLECTORS","255","175","0","TRUE","","","","spray_bp_windstock.png","","","TRUE","","","","","WINDSTOCK","","","",""
"spray_brock_propass","68","68","sc/sprays_68.sc","spray_brock_propass","RocketGirl","RocketGirlRankedProgrsesionSkinLevel1","TRUE","COLLECTORS","255","0","0","TRUE","","","","spray_brock_propass.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_esports_68_1","68","68","sc/sprays_68.sc","spray_esports_68_1","","","","COMMON","253","210","158","TRUE","","","","spray_esports_68_1.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_esports_68_2","68","68","sc/sprays_68.sc","spray_esports_68_2","","","","COMMON","255","141","5","TRUE","","","","spray_esports_68_2.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_jp_wf_26","68","68","sc/sprays_68.sc","spray_jp_wf_26","","","","COMMON","255","161","230","TRUE","","","","spray_jp_wf_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
"spray_nano_1","68","68","sc/sprays_68.sc","spray_nano_1","","","","COMMON","9","254","0","TRUE","","","","spray_nano_1.png","","","TRUE","","","","","NANO","","","",""
"spray_nano_2","68","68","sc/sprays_68.sc","spray_nano_2","","","","COMMON","5","254","200","TRUE","","","","spray_nano_2.png","","","TRUE","","","","","NANO","","","",""
"spray_nano_3","68","68","sc/sprays_68.sc","spray_nano_3","","","","COMMON","244","30","118","TRUE","","","","spray_nano_3.png","","","TRUE","","","","","NANO","","","",""
"spray_nano_4","68","68","sc/sprays_68.sc","spray_nano_4","","","","COMMON","0","238","248","TRUE","","","","spray_nano_4.png","","","TRUE","","","","","NANO","","","",""
"spray_nano_5","68","68","sc/sprays_68.sc","spray_nano_5","","","","COMMON","115","180","255","TRUE","","","","spray_nano_5.png","","","TRUE","","","","","NANO","","","",""
"spray_nano_6","68","68","sc/sprays_68.sc","spray_nano_6","","","","COMMON","255","236","0","TRUE","","","","spray_nano_6.png","","","TRUE","","","","","NANO","","","",""
"spray_nano_7","68","68","sc/sprays_68.sc","spray_nano_7","","","","COMMON","88","255","0","TRUE","","","","spray_nano_7.png","","","TRUE","","","","","NANO","","","",""
"spray_nano_8","68","68","sc/sprays_68.sc","spray_nano_8","","","","COMMON","255","118","250","TRUE","","","","spray_nano_8.png","","","TRUE","","","","","NANO","","","",""
"spray_nano_9","68","68","sc/sprays_68.sc","spray_nano_9","","","","COMMON","255","0","0","TRUE","","","","spray_nano_9.png","","","TRUE","","","","","NANO","","","",""
"spray_windstock_1","68","68","sc/sprays_68.sc","spray_windstock_1","","","","COMMON","128","250","0","TRUE","","","","spray_windstock_1.png","","","TRUE","","","","","WINDSTOCK","","","",""
"spray_windstock_2","68","68","sc/sprays_68.sc","spray_windstock_2","","","","COMMON","46","236","237","TRUE","","","","spray_windstock_2.png","","","TRUE","","","","","WINDSTOCK","","","",""
"spray_windstock_3","68","68","sc/sprays_68.sc","spray_windstock_3","","","","COMMON","69","245","255","TRUE","","","","spray_windstock_3.png","","","TRUE","","","","","WINDSTOCK","","","",""
"spray_windstock_4","68","68","sc/sprays_68.sc","spray_windstock_4","","","","COMMON","255","246","230","TRUE","","","","spray_windstock_4.png","","","TRUE","","","","","WINDSTOCK","","","",""
"spray_windstock_5","68","68","sc/sprays_68.sc","spray_windstock_5","","","","COMMON","254","35","148","TRUE","","","","spray_windstock_5.png","","","TRUE","","","","","WINDSTOCK","","","",""
"spray_windstock_6","68","68","sc/sprays_68.sc","spray_windstock_6","","","","COMMON","255","236","0","TRUE","","","","spray_windstock_6.png","","","TRUE","","","","","WINDSTOCK","","","",""
"spray_windstock_7","68","68","sc/sprays_68.sc","spray_windstock_7","","","","COMMON","127","216","0","TRUE","","","","spray_windstock_7.png","","","TRUE","","","","","WINDSTOCK","","","",""
"spray_windstock_8","68","68","sc/sprays_68.sc","spray_windstock_8","","","","COMMON","44","225","255","TRUE","","","","spray_windstock_8.png","","","TRUE","","","","","WINDSTOCK","","","",""
"spray_nori_1","68","68","sc/sprays_68.sc","spray_nori_1","KatanaKid","","","COMMON","81","220","0","TRUE","","","","spray_nori_1.png","","","TRUE","","","","","","","","",""
"spray_nori_2","68","68","sc/sprays_68.sc","spray_nori_2","KatanaKid","","","COMMON","115","235","255","TRUE","","","","spray_nori_2.png","","","TRUE","","","","","","","","TrophyRewardsKatanaKid","NEVER"
"spray_nori_3","68","68","sc/sprays_68.sc","spray_nori_3","KatanaKid","","","COMMON","92","224","255","TRUE","","","","spray_nori_3.png","","","TRUE","","","","","","","","",""
"spray_wendy_1","68","68","sc/sprays_68.sc","spray_wendy_1","FutureGirl","","","COMMON","255","212","0","TRUE","","","","spray_wendy_1.png","","","TRUE","","","","","","","","TrophyRewardsFutureGirl","NEVER"
"spray_wendy_2","68","68","sc/sprays_68.sc","spray_wendy_2","FutureGirl","","","COMMON","26","255","140","TRUE","","","","spray_wendy_2.png","","","TRUE","","","","","","","","",""
"spray_wendy_3","68","68","sc/sprays_68.sc","spray_wendy_3","FutureGirl","","","COMMON","254","185","61","TRUE","","","","spray_wendy_3.png","","","TRUE","","","","","","","","",""
"spray_overcharge_bolt","68","68","sc/sprays_68.sc","spray_overcharge_bolt","Rock","RockDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_bolt.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_overcharge_starrnova","68","68","sc/sprays_68.sc","spray_overcharge_starrnova","MagicalGirl","MagicalGirlDefault","","COLLECTORS","233","80","255","TRUE","","","","spray_overcharge_starrnova.png","","","TRUE","","","","TRUE","","","","","NEVER"
"spray_propass_68_1","68","68","sc/sprays_68.sc","spray_propass_68_1","","","","COLLECTORS","255","0","201","TRUE","","","","spray_propass_68_1.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_68_2","68","68","sc/sprays_68.sc","spray_propass_68_2","","","","COLLECTORS","0","253","252","TRUE","","","","spray_propass_68_2.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_68_3","68","68","sc/sprays_68.sc","spray_propass_68_3","","","","COLLECTORS","0","223","255","TRUE","","","","spray_propass_68_3.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_propass_68_4","68","68","sc/sprays_68.sc","spray_propass_68_4","","","","COLLECTORS","253","219","1","TRUE","","","","spray_propass_68_4.png","","","TRUE","","","","","PROPASS","","","","NEVER"
"spray_team_fennel_26","68","68","sc/sprays_68.sc","spray_team_fennel_26","","","","COMMON","255","0","0","TRUE","","","","spray_team_fennel_26.png","","","TRUE","","","","","WF_2020","","","","NEVER"
