"Name","Logic","Disabled","FileName","OwnExportName","BlueExportName","RedExportName","NeutralExportName","Layer","ExportNameTop","ExportNameTopRed","ExportNameObject","Effect","LoopingEffect","ScaleLoopingEffect","HitEffect","AllowEffectInterrupt","PlaybackType","RotationType","Scale","IgnoreFadeout","SkinnedCustomValue","BlueSCW","RedSCW","SCWLayer"
"Bonnie002SmallExplosion","CannonGirlSmallExplosion","","sc/effects.sc","","","","","GroundHigh","","","","bonnie_002_atk_small_hit","","100","","","","","70","","","","",""
"Bonnie002GirlExplosion","CannonGirlExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","bonnie_002_ulti_explosion","","100","","","","","165","","","","",""
"Bonnie003SmallExplosion","CannonGirlSmallExplosion","","sc/effects.sc","","","","","GroundHigh","","","","bonnie_003_atk_small_hit","","100","","","","","70","","","","",""
"Bonnie003GirlExplosion","CannonGirlExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","bonnie_003_ulti_explosion","","100","","","","","165","","","","",""
"Bonnie004SmallExplosion","CannonGirlSmallExplosion","","sc/effects.sc","","","","","GroundHigh","","","","bonnie_004_atk_small_hit","","100","","","","","70","","","","",""
"Bonnie004GirlExplosion","CannonGirlExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","bonnie_004_ulti_explosion","","100","","","","","165","","","","",""
"Bonnie005SmallExplosion","CannonGirlSmallExplosion","","sc/effects.sc","","","","","GroundHigh","","","","bonnie_005_atk_small_hit","","100","","","","","70","","","","",""
"Bonnie005GirlExplosion","CannonGirlExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","bonnie_005_ulti_explosion","","100","","","","","165","","","","",""
"Bonnie006SmallExplosion","CannonGirlSmallExplosion","","sc/effects.sc","","","","","GroundHigh","","","","bonnie_006_atk_small_hit","","100","","","","","70","","","","",""
"Bonnie006GirlExplosion","CannonGirlExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","bonnie_006_ulti_explosion","","100","","","","","165","","","","",""
"DrillerRebuildEffect","DrillerRebuildEffect","","sc/effects.sc","","","","","GroundHigh","","","","gadget_jacky_rebuild","","100","","","","","100","","","","",""
"MechaDudeReloadTowerArea","MechaDudeReloadTowerArea","","sc/effects_brawler.sc","meg_gadgets_ground","meg_gadgets_ground","meg_gadgets_ground_red","","GroundHigh","","","","","gadget_bo_totem","100","","","","","155","","","","",""
"JetpackGirl002UltiExplosion","JetpackGirlUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","janet_002_ulti_exlosion","","100","","","","","100","","","","",""
"JetpackGirl003UltiExplosion","JetpackGirlUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","janet_003_ulti_exlosion","","100","","","","","100","","","","",""
"JetpackGirl004UltiExplosion","JetpackGirlUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","janet_004_ulti_exlosion","","100","","","","","100","","","","",""
"JetpackGirl005UltiExplosion","JetpackGirlUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","janet_005_ulti_exlosion","","100","","","","","100","","","","",""
"JetpackGirl006UltiExplosion","JetpackGirlUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","janet_006_ulti_exlosion","","100","","","","","100","","","","",""
"JetpackGirl007UltiExplosion","JetpackGirlUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","janet_007_ulti_exlosion","","100","","","","","100","","","","",""
"JetpackGirl008UltiExplosion","JetpackGirlUltiExplosion","","sc/effects_brawler_janet.sc","","","","","GroundHigh","","","","janet_008_ulti_exlosion","","100","","","","","100","","","","",""
"JetpackGirl009UltiExplosion","JetpackGirlUltiExplosion","","sc/effects_brawler_janet.sc","","","","","GroundHigh","","","","janet_009_ulti_explosion","","100","","","","","100","","","","",""
"SilencerBigProjectileExplosion","SilencerBigProjectileExplosion","","sc/effects.sc","","","","","GroundHigh","","","","otto_def_gajet_hit","","100","","","","","55","","","","",""
"HuggerMineExplosion","HuggerMineExplosion","","sc/effects.sc","","","","","GroundHigh","","","","otto_def_gajet_explode","","100","","","","","100","","","","",""
"Otto002BigProjectileExplosion","SilencerBigProjectileExplosion","","sc/effects.sc","","","","","GroundHigh","","","","otto_002_gajet_hit","","100","","","","","55","","","","",""
"Otto002MineExplosion","HuggerMineExplosion","","sc/effects.sc","","","","","GroundHigh","","","","otto_def_gajet_explode","","100","","","","","100","","","","",""
"ArtilleryDudeUltiExplosion","ArtilleryDudeUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","explosion_tnt_dude_ulti","","100","","","","","165","","","","",""
"WeaponThroweChargeArea","WeaponThroweChargeArea","","sc/effects_brawler.sc","range_dashed","range_dashed","range_dashed_red","","GroundHigh","","","","","","100","","","","","60","","","","",""
"WeaponThrowerPullArea","WeaponThrowerPullArea","","sc/effects.sc","","","","","GroundHigh","","","","bronson_gadget_pull","","100","","","","","145","","","","",""
"WeaponThrowerExplosion","WeaponThrowerExplosion","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","133","","","","",""
"SoulCollectorSoulExplosion","SoulCollectorSoulExplosion","","sc/effects.sc","range450_blue","range450_blue","range450_red","","GroundHigh","","","","gus_def_gajet_explosion","","100","","","","","133","","","","",""
"ShieldTankSuperChargeArea","ShieldTankSuperChargeArea","","sc/effects_brawler.sc","range_dashed","range_dashed","range_dashed_red","","GroundHigh","","","","","","100","","","","","75","","","","",""
"ShieldTankHeal","ShieldTankHeal","","sc/effects.sc","","","","","GroundHigh","","","","gadget_spike_cactus_healburst","","100","","","","","100","","","","",""
"JesterUltiExplosion","JesterUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","chester_def_ulti_explode","","100","","","","","165","","","","",""
"JesterUltiDamageArea","JesterUltiDamageArea","","sc/effects_brawler.sc","particle_dummy","","","","GroundHigh","","","","chester_def_ulti_damagearea","","100","","","","","250","","","","",""
"ChesterOverchargedUltiExplosion","ChesterOverchargedUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","chester_def_oc_ulti_explode","","100","","","","","165","","","","",""
"ChesterOverchargedUltiDamageArea","ChesterOverchargedUltiDamageArea","","sc/effects_brawler.sc","particle_dummy","","","","GroundHigh","","","","chester_def_oc_ulti_damagearea","","100","","","","","250","","","","",""
"ChesterOverchargedUltiBulletExplosion","ChesterOverchargedUltiBulletExplosion","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"Chester002UltiExplosion","JesterUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","chester_002_ulti_explode","","100","","","","","165","","","","",""
"Chester002UltiDamageArea","JesterUltiDamageArea","","sc/effects_brawler.sc","particle_dummy","","","","GroundHigh","","","","chester_002_ulti_area","","100","","","","","250","","","","",""
"Chester003UltiExplosion","JesterUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","chester_003_ulti_explode","","100","","","","","165","","","","",""
"Chester003UltiDamageArea","JesterUltiDamageArea","","sc/effects_brawler.sc","particle_dummy","","","","GroundHigh","","","","chester_003_ulti_area","","100","","","","","250","","","","",""
"Chester004UltiExplosion","JesterUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","chester_004_ulti_explode","","100","","","","","165","","","","",""
"Chester004UltiDamageArea","JesterUltiDamageArea","","sc/effects_brawler.sc","particle_dummy","","","","GroundHigh","","","","chester_004_ulti_damagearea","","100","","","","","250","","","","",""
"Chester005UltiExplosion","JesterUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","chester_005_ulti_explode","","100","","","","","165","","","","",""
"Chester005UltiDamageArea","JesterUltiDamageArea","","sc/effects_brawler.sc","particle_dummy","","","","GroundHigh","","","","chester_005_ulti_damagearea","","100","","","","","250","","","","",""
"Chester006UltiExplosion","JesterUltiExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","chester_006_ulti_explode","","100","","","","","165","","","","",""
"Chester006UltiDamageArea","JesterUltiDamageArea","","sc/effects_brawler.sc","particle_dummy","","","","GroundHigh","","","","chester_006_ulti_damagearea","","100","","","","","250","","","","",""
"DoorManDamageDropWarning","DoorManDamageDropWarning","","sc/effects_brawler_gray.sc","gray_def_gajet2_area","gray_def_gajet2_area","gray_def_gajet2_area_red","","Above","gray_def_gajet2_piano","gray_def_gajet2_piano_red","","gray_def_gajet2","","100","","","","","68","","","","",""
"DoorManDamageDropExplosion","DoorManDamageDropExplosion","","sc/effects.sc","range450_blue","range450_blue","range450_red","","GroundHigh","","","","gray_def_gajet2_explosion","","100","","","","","225","","","","",""
"DoorManPortalLeave","DoorManPortalLeave","","sc/effects.sc","","","","","GroundHigh","","","","portal_tile_leave","","100","","","","","70","","","","",""
"DoorManPortalArrive","DoorManPortalArrive","","sc/effects.sc","","","","","GroundHigh","","","","portal_tile_arrive","","100","","","","","70","","","","",""
"DoorManPortalOverchargedLeave","DoorManPortalLeave","","sc/effects.sc","","","","","GroundHigh","","","","gray_def_oc_portal_tile_leave","","100","","","","","70","","","","",""
"DoorManPortalOverchargedArrive","DoorManPortalArrive","","sc/effects.sc","","","","","GroundHigh","","","","gray_def_oc_portal_tile_arrive","","100","","","","","70","","","","",""
"gray_005_spawn","HeroSpawn","","sc/effects_brawler_gray.sc","","","","","GroundHigh","","","","gray_005_spawn","","100","","","","","100","","","","",""
"SplitterLegsDamageArea","SplitterLegsDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","rt_def_ulti_ground","","100","","","","","100","","","","",""
"Splitter002LegsDamageArea","SplitterLegsDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","rt_002_ulti","","100","","","","","100","","","","",""
"Splitter004LegsDamageArea","SplitterLegsDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","rt_004_ulti","","100","","","","","100","","","","",""
"Splitter005LegsDamageArea","SplitterLegsDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","rt_005_ulti","","100","","","","","100","","","","",""
"PuppeteerPoison","PuppeteerPoison","","sc/effects.sc","","","","","GroundHigh","","","","willow_def_atk_area","","100","","","","","55","","","","",""
"PuppeteerDive","PuppeteerDive","","sc/effects.sc","","","","","GroundHigh","","","","willow_def_gadget","","100","","","","","55","","","","",""
"PuppeteerPoisonAlternative","PuppeteerPoisonAlternative","","sc/effects.sc","","","","","GroundHigh","","","","willow_def_atk_area","","100","","","","","55","","","","",""
"Puppeteer002Poison","PuppeteerPoison","","sc/effects.sc","","","","","GroundHigh","","","","willow_002_atk_area","","100","","","","","55","","","","",""
"Puppeteer002Dive","PuppeteerDive","","sc/effects.sc","","","","","GroundHigh","","","","willow_def_gadget","","100","","","","","55","","","","",""
"Puppeteer002PoisonAlternative","PuppeteerPoisonAlternative","","sc/effects.sc","","","","","GroundHigh","","","","willow_002_atk_area","","100","","","","","55","","","","",""
"Puppeteer003Poison","PuppeteerPoison","","sc/effects.sc","","","","","GroundHigh","","","","willow_003_atk_area","","100","","","","","55","","","","",""
"Puppeteer003Dive","PuppeteerDive","","sc/effects.sc","","","","","GroundHigh","","","","willow_def_gadget","","100","","","","","55","","","","",""
"Puppeteer003PoisonAlternative","PuppeteerPoisonAlternative","","sc/effects.sc","","","","","GroundHigh","","","","willow_003_atk_area","","100","","","","","55","","","","",""
"Puppeteer004Poison","PuppeteerPoison","","sc/effects.sc","","","","","GroundHigh","","","","willow_004_atk_area","","100","","","","","55","","","","",""
"Puppeteer004Dive","PuppeteerDive","","sc/effects.sc","","","","","GroundHigh","","","","willow_def_gadget","","100","","","","","55","","","","",""
"Puppeteer004PoisonAlternative","PuppeteerPoisonAlternative","","sc/effects.sc","","","","","GroundHigh","","","","willow_004_atk_area","","100","","","","","55","","","","",""
"SplitterTagExplosion","SplitterTagExplosion","","sc/effects.sc","","","","","GroundHigh","","","","rt_def_gadget2","","100","","","","","100","","","","",""
"MaisieUltiShockwave","MaisieUltiShockwave","","sc/effects.sc","","","","","GroundHigh","","","","maisie_def_ulti_ground","","100","","","","","100","","","","",""
"Maisie002UltiShockwave","MaisieUltiShockwave","","sc/effects.sc","","","","","GroundHigh","","","","maisie_002_ulti_ground","","100","","","","","100","","","","",""
"Maisie003UltiShockwave","MaisieUltiShockwave","","sc/effects.sc","","","","","GroundHigh","","","","maisie_003_ulti_ground","","100","","","","","100","","","","",""
"Maisie004UltiShockwave","MaisieUltiShockwave","","sc/effects_brawler.sc","","","","","GroundHigh","","","","maisie_004_ulti_ground","","100","","","","","100","","","","",""
"Maisie005UltiShockwave","MaisieUltiShockwave","","sc/effects.sc","","","","","GroundHigh","","","","maisie_005_ulti_ground","","100","","","","","100","","","","",""
"FishTankBlast","FishTankBlast","","sc/effects.sc","","","","","GroundHigh","","","","tenant_def_atk_hit","","100","","","","","100","","","","",""
"Hank002Blast","FishTankBlast","","sc/effects.sc","","","","","GroundHigh","","","","hank_002_atk_hit","","100","","","","","100","","","","",""
"Hank003Blast","FishTankBlast","","sc/effects_brawler.sc","","","","","GroundHigh","","","","hank_003_atk_hit","","100","","","","","100","","","","",""
"Hank004Blast","FishTankBlast","","sc/effects_brawler.sc","","","","","GroundHigh","","","","hank_004_atk_hit","","100","","","","","100","","","","",""
"MaisieDashArea","MaisieDashArea","","sc/effects.sc","","","","","GroundHigh","","","","maisie_def_gadget","","100","","","","","70","","","","",""
"ReviverDamageArea","ReviverDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","doug_def_atk_area","","100","","","","","100","","","","",""
"Reviver002DamageArea","ReviverDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","doug_002_atk_area","","100","","","","","100","","","","",""
"Reviver003DamageArea","ReviverDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","doug_003_atk_area","","100","","","","","100","","","","",""
"Reviver004DamageArea","ReviverDamageArea","","sc/effects.sc","","","","","GroundHigh","","","","doug_004_atk_area","","100","","","","","100","","","","",""
"ReviverDamageAreaDoubleHeal","ReviverDamageAreaDoubleHeal","","sc/effects.sc","","","","","GroundHigh","","","","doug_def_gadget1_area","","100","","","","","100","","","","",""
"ReviverDamageAreaDoubleDamage","ReviverDamageAreaDoubleDamage","","sc/effects.sc","","","","","GroundHigh","","","","doug_def_gadget2_area","","100","","","","","100","","","","",""
"DuelistSuperChargeArea","DuelistSuperChargeArea","","sc/effects_brawler.sc","range_dashed","range_dashed","range_dashed_red","","GroundHigh","","","","","","100","","","","","132","","","","",""
"FishTankUltiArea","FishTankUltiArea","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"FishTank003UltiArea","FishTankUltiArea","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"FishTank004UltiArea","FishTankUltiArea","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"FishTankOnHitArea","FishTankOnHitArea","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
