Name,FileName,StartFrame,EndFrame,FaceFreezeFrame,Speed,TransitionInMs,TransitionOutMs,AutoFadeMs,Looping,Priority
MaxTracksuitWalk,max_tracksuit_walk.glb,1,20,,,50,50,,TRUE,1
MaxTracksuitPrimary,max_tracksuit_attack.glb,,4,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MaxTracksuitRecoil,max_tracksuit_attack.glb,5,21,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MaxTracksuitWin,max_tracksuit_win.glb,,152,,,,,,,5
MaxTracksuitWinloop,max_tracksuit_win.glb,153,181,,,,,,TRUE,1
MaxTracksuitLose,max_tracksuit_lose.glb,1,70,,,,,,,
MaxTracksuitLoseloop,max_tracksuit_lose.glb,71,100,,,,,,TRUE,
MaxTracksuitPortrait,max_portrait.scw,,-1,,,,,,TRUE,
MaxTracksuitReload,max_tracksuit_reload.scw,3,20,,,100,100,100,,spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2
MaxTracksuitPushback,max_tracksuit_pushback.glb,,10,,,50,100,50,,
BrockRangerProfile,brock_ranger_portrait.scw,50,-1,,,,,,,
SurgeProfile,surge_portrait.scw,,-1,,,,,,,
SurgeKnightWalk,surge_knight_walk.glb,,-1,,75,100,100,,TRUE,1
SurgeKnightWalk_transform,surge_knight_walk_transform.glb,,-1,,75,100,100,,TRUE,1
TickMonsterIdle,tick_idle.scw,1,47,,,,,,TRUE,
TickMonsterWalk,tick_crab_walk.glb,1,21,,125,,,,TRUE,1
TickMonsterWin,tick_crab_win.glb,1,97,,,,,,,
TickMonsterWinloop,tick_crab_win.glb,97,143,,,,,,TRUE,
TickMonsterProfile,tick_idle.scw,16,16,,,,,,,
TickMonsterPrimary,tick_crab_attack.glb,1,20,,,,,25,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TickMonsterSecondary,tick_crab_ult.glb,1,20,,,,,25,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TickMonsterRecoil,tick_crab_attack.glb,1,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TickMonsterUltRecoil,tick_crab_ult.glb,1,20,,,,,300,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TickMonsterLose,tick_lose.scw,1,74,,,,,,,
TickMonsterLoseloop,tick_lose.scw,74,-1,,,,,,TRUE,
BombheadMonsterIdle,bombhead_crab_idle.glb,1,12,,,,,,TRUE,
BrockRangerWin,brock_ranger_win.glb,,50,,,,500,500,,5
BrockRangerWinloop,brock_ranger_win.glb,-1,-1,,,,,,,
BossKaijuJump,kaiju_boss_jump.glb,,-1,,,,200,200,,
SurgeKnightLose,surge_knight_lose.glb,,114,,,,,,,
SurgeKnightLoseloop,surge_knight_lose.glb,115,193,,,,,,TRUE,
SurgeKnightWin,surge_knight_win.glb,,145,,,,,,,
SurgeKnightWinloop,surge_knight_win.glb,146,185,,,,,,TRUE,
ColetteIdle,colette_idle.scw,1,29,-1,,100,100,,TRUE,
ColetteWalk,colette_walk.scw,1,-1,-1,,100,100,,TRUE,1
ColetteAttack,colette_attack.scw,1,4,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ColetteRecoil,colette_attack.scw,3,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ColetteReload,,,,,,,,,,
ColettePushback,,,,,,,,,,
ColetteSuper,colette_super.scw,,-1,,,50,50,50,TRUE,5
ColetteSuperRecoil,,,,,,,,,,
ColetteWin,colette_win.scw,1,175,,,,1000,1000,,
ColetteWinloop,colette_idle.scw,,,,,,,,,
ColetteLose,colette_lose.scw,1,86,,,,,,,
ColetteLoseloop,colette_lose.scw,86,86,,,,,,TRUE,
ColettePortrait,colette_portrait.scw,1,1,,,,,,,
SandyGiftshopIdle,sandy_sugar_addict_idle.scw,1,128,,,500,500,,TRUE,5
SandyGiftshopWalk,sandy_sugar_addict_walk.scw,1,20,,,500,500,,TRUE,1
SandyGiftshopAttack,sandy_sugar_addict_attack.scw,,5,,,,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SandyGiftshopRecoil,sandy_sugar_addict_attack.scw,,20,,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SandyGiftshopReload,sandy_sugar_addict_idle.scw,,10,,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
SandyGiftshopWin,sandy_sugar_addict_win.scw,1,192,,,,,,,
SandyGiftshopWinloop,sandy_sugar_addict_win.scw,193,320,,,,,,TRUE,1
SandyGiftshopLose,sandy_sugar_addict_win.scw,193,320,,,,,,,
SandyGiftshopPushBack,sandy_pushback.scw,,10,,,100,100,100,,
SandyGiftshopProfile,sandy_sugar_addict_win.scw,220,220,,,,,,TRUE,1
EmzGiftshopIdle,emz_giftshop_idle.scw,,-1,,,100,100,,TRUE,
EmzGiftshopWalk,emz_giftshop_walk.scw,,29,,,100,100,,TRUE,1
EmzGiftshopPrimary,emz_giftshop_attack.scw,2,6,,,,,,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
EmzGiftshopRecoil,emz_giftshop_attack.scw,7,22,,,50,,100,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
EmzGiftshopReload,emz_giftshop_reload.scw,,-1,,,,,100,,hips_s#1+L_upperLeg_s#0+R_upperLeg_s#0+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4+R_clavicle_s#0+R_shoulder_s#0+R_elbow_s#0
EmzGiftshopPushback,emz_pushback.scw,,-1,,,100,100,100,,
EmzGiftshopSecondary,emz_giftshop_idle.scw,,,,,,,,,
EmzGiftshopSecondaryRecoil,emz_giftshop_idle.scw,,,,,,,,,
EmzGiftshopWin,emz_giftshop_win.scw,,153,,,,,,,
EmzGiftshopWinloop,emz_giftshop_win.scw,154,202,,,,,,TRUE,
EmzGiftshopLose,emz_giftshop_lose.scw,,209,,,,,,,
EmzGiftshopLoseloop,emz_giftshop_lose.scw,210,259,,,,,,,
EmzGiftshopProfile,emz_giftshop_win.scw,185,185,,,,,,,1
ColetteTrixieIdle,colette_demon_idle.scw,1,29,-1,,100,100,,TRUE,
ColetteTrixieWalk,colette_demon_walk.scw,1,-1,-1,,100,100,,TRUE,1
ColetteTrixieAttack,colette_demon_attack.scw,1,4,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ColetteTrixieRecoil,colette_demon_attack.scw,3,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ColetteTrixieReload,,,,,,,,,,
ColetteTrixiePushback,,,,,,,,,,
ColetteTrixieSuper,colette_demon_super.scw,,-1,,,50,50,50,TRUE,5
ColetteTrixieSuperRecoil,,,,,,,,,,
ColetteTrixieWin,colette_demon_win.scw,,138,,,,,,,
ColetteTrixieWinloop,colette_demon_win.scw,139,168,,,,,,TRUE,
ColetteTrixieLose,colette_demon_lose.scw,1,100,,,,,,,
ColetteTrixieLoseloop,colette_demon_lose.scw,101,160,,,,,,TRUE,
ColetteTrixiePortrait,colette_demon_portrait.scw,130,130,,,,,,TRUE,
SproutMoonIdle,sprout_moon_idle.scw,,-1,,,100,100,,TRUE,
SproutMoonWalk,sprout_moon_walk.scw,1,29,,,100,100,,TRUE,1
SproutMoonPrimary,sprout_moon_attack.scw,,5,,,,,,,body_s#3+L_wheel_s#0+R_wheel_s#0
SproutMoonRecoil,sprout_moon_attack.scw,5,30,,,,,100,,body_s#4+L_wheel_s#0+R_wheel_s#0
SproutMoonReload,sprout_moon_reload.scw,,20,,,100,100,100,,body_s#0+L_arm_01_s#4+L_wheel_s#0+R_wheel_s#0
SproutMoonPushback,sprout_pushback.scw,,10,,,50,100,100,,5
SproutMoonWin,sprout_moon_win.scw,,101,,,,,,,
SproutMoonWinloop,sprout_moon_win.scw,102,139,,,,,,TRUE,
SproutMoonLose,sprout_moon_lose.scw,,70,,,,,,,
SproutMoonLoseloop,sprout_moon_lose.scw,71,96,,,,,,TRUE,
SproutMoonPortrait,sprout_moon_idle.scw,98,98,-1,,,,,TRUE,
PocoStarrPortrait,poco_starr_portrait.scw,-1,-1,-1,,,,,,
AmberIdle,amber_idle.scw,1,-1,-1,,100,100,,TRUE,
AmberWalk,amber_walk.scw,1,22,-1,,100,100,,TRUE,1
AmberAttack,amber_attack.scw,5,10,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
AmberRecoil,amber_attack.scw,10,20,-1,,100,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
AmberWin,amber_win.scw,,191,-1,,,,,,
AmberWinloop,amber_win.scw,192,230,-1,,,,,TRUE,
ColtPlayerIdle,colt_player_idle.scw,,-1,,,100,100,,TRUE,
ColtPlayerWalk,colt_player_run.scw,,-1,,125,100,100,,TRUE,1
BoDemonIdle,bo_demonic_idle.scw,1,29,,,100,100,,TRUE,
BoDemonWalk,bo_demonic_walk.scw,1,20,,,100,100,,TRUE,1
BoDemonAttack,bo_demonic_attack.scw,1,12,,,50,50,350,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BoDemonSecondary,bo_ult.scw,1,12,,,50,50,350,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BoDemonRecoil,bo_demonic_attack.scw,13,30,,,50,50,350,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BoDemonRecoil2,bo_ult.scw,13,30,,,50,50,350,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BoDemonWin,bo_demonic_win.scw,,139,,,,,,,
BoDemonWinloop,bo_demonic_win.scw,140,199,,,,,,TRUE,
BoDemonLose,bo_demonic_lose.scw,1,180,,,,,,,
BoDemonLoseloop,bo_demonic_lose.scw,180,180,,,,,,TRUE,
BoDemonProfile,bo_demonic_idle.scw,1,1,,,,,,TRUE,
RosaBrawloweenIdle,rosa_brawloween_idle.scw,1,25,,,100,100,,TRUE,
RosaBrawloweenWalk,rosa_brawloween_walk.scw,1,24,,,100,100,,TRUE,1
RosaBrawloweenAttack,rosa_brawloween_attack.scw,1,11,,,100,100,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RosaBrawloweenAttackRecoil,rosa_brawloween_attack.scw,12,19,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBrawloweenAttackRecoil2,rosa_brawloween_attack.scw,20,28,,,1,100,100,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
RosaBrawloweenUltRecoil,rosa_ult.scw,,-1,,,1,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBrawloweenUltRecoil2,rosa_detransform.scw,,-1,,,1,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBrawloweenWin,rosa_brawloween_win.scw,1,130,,,100,200,500,,
RosaBrawloweenWinloop,rosa_brawloween_win.scw,131,159,,,500,100,300,TRUE,
RosaBrawloweenLose,rosa_lose.scw,1,49,,,100,100,200,,
RosaBrawloweenLoseloop,rosa_lose.scw,50,79,,,1,100,200,TRUE,
RosaBrawloweenIdle_transform,rosa_brawloween_idle_transform.scw,1,25,,,100,100,,TRUE,
RosaBrawloweenWalk_transform,rosa_brawloween_walk_transform.scw,1,24,,,100,100,,TRUE,1
RosaBrawloweenAttack_transform,rosa_brawloween_attack_transform.scw,1,11,,,100,100,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBrawloweenAttackRecoil_transform,rosa_brawloween_attack_transform.scw,12,19,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBrawloweenAttackRecoil2_transform,rosa_brawloween_attack_transform.scw,20,28,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBrawloweenProfile,rosa_brawloween_idle.scw,1,1,,,,,,TRUE,
AmberLose,amber_lose.scw,,74,-1,,,,,,
AmberLoseloop,amber_lose.scw,75,-1,-1,,,,,TRUE,
ColtPlayerWin,colt_player_win.scw,,110,-1,,,,,,
ColtPlayerWinloop,colt_player_win.scw,111,200,-1,,,,,TRUE,
ColtPlayerlose,colt_player_lose.scw,,120,-1,,,,,,
ColtPlayerLoseloop,colt_player_lose.scw,121,220,-1,,,,,TRUE,
AmberPushback,amber_pushback.scw,,-1,-1,,,,,,
AmberPortrait,amber_portrait.scw,,-1,,,,,,,
SniperLineIdle,piper_line_friends_idle.scw,1,41,,,100,100,,TRUE,
SniperLineWalk,piper_line_friends_walk.scw,1,20,,,100,100,,TRUE,1
SniperLineAttack,piper_line_friends_attack.scw,1,12,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperLineSecondary,piper_line_friends_super.scw,,-1,,,50,50,50,,5
SniperLineRecoil,piper_line_friends_attack.scw,1,25,,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperLineReload,piper_line_friends_idle.scw,,10,,,100,100,500,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperLinePushback,piper_pushback.scw,1,10,,,50,50,100,,5
SniperLineWin,piper_line_friends_win.scw,1,159,,,,,,,5
SniperLineWinloop,piper_line_friends_win.scw,160,201,,,,,,TRUE,1
SniperLineLose,piper_line_friends_lose.scw,1,138,,,,,,,5
SniperLineLoseloop,piper_line_friends_lose.scw,139,168,,,,,,TRUE,1
SniperLineProfile,piper_line_friends_portrait.scw,,,,,,,,TRUE,5
SniperLineGadgetPistolAttack,piper_gadget_pistol_attack.scw,1,13,,,,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
SniperLineGadgetPistolRecoil,piper_gadget_pistol_attack.scw,13,25,,,,,200,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0
MaxLineIdle,max_cony_idle.scw,1,30,,,50,50,,TRUE,
MaxLineWalk,max_cony_walk.scw,1,20,,,50,50,,TRUE,1
MaxLinePrimary,max_cony_attack.scw,,4,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MaxLineRecoil,max_cony_attack.scw,5,21,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MaxLineSecondary,max_cony_super.scw,,,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
MaxLineSecondaryRecoil,max_cony_super.scw,,-1,,,50,50,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
MaxLineWin,max_cony_win.scw,,178,,,,,,,5
MaxLineWinloop,max_cony_win.scw,179,218,,,,,,TRUE,1
MaxLineLose,max_cony_lose.scw,1,104,,,,,,,
MaxLineLoseloop,max_cony_lose.scw,105,112,,,,,,TRUE,
MaxLinePortrait,max_cony_portrait.scw,,-1,,,,,,TRUE,
MaxLineReload,max_cony_reload.scw,3,20,,,100,100,100,,spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2
MaxLinePushback,max_pushback.scw,,10,,,50,100,50,,
NaniLineIdle,nani_line_friends_idle.scw,1,45,,,100,100,,TRUE,
NaniLineWalk,nani_line_friends_walk.scw,1,27,,,100,100,,TRUE,1
NaniLineAttack,nani_line_friends_attack.scw,,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
NaniLineRecoil,nani_line_friends_attack.scw,,23,,,,,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
NaniLineReload,nani_line_friends_idle.scw,,10,,,200,200,100,,
NaniLineWin,nani_line_friends_win.scw,,114,,,,,,,1
NaniLineWinloop,nani_line_friends_win.scw,115,-1,,,,,,TRUE,1
NaniLineSecondary,nani_line_friends_superloop.scw,,-1,,,100,100,,TRUE,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
NaniLinePushback,nani_pushback.scw,,-1,,,50,,100,,5
NaniLineLose,nani_line_friends_lose.scw,,-1,,,,,,,1
NaniLineLoseloop,nani_line_friends_lose.scw,117,117,,,,,,TRUE,1
NaniLinePortrait,nani_line_friends_portrait.scw,,-1,,,,,,,
PeepLineIdle,peep_line_friends_idle.scw,1,226,,,,,50,TRUE,
PeepLineWalk,peep_line_friends_idle.scw,1,226,,,,,50,TRUE,1
LouIdle,lou_idle.scw,,-1,,,100,100,,TRUE,
LouWalk,lou_walk.scw,1,22,,,100,100,,TRUE,1
LouAttack,lou_attack.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LouRecoil,lou_attack.scw,6,20,-1,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
LouSuper,lou_attack.scw,1,20,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LouReload,lou_idle.scw,-1,-1,-1,,,,,,
LouWin,lou_win.scw,1,101,,,,,,,
LouWinloop,lou_win.scw,102,140,,,,,,TRUE,
LouLose,lou_lose.scw,1,80,,,,,,,
LouLoseloop,lou_lose.scw,80,80,,,,,,TRUE,
LouPortrait,lou_portrait.scw,,,,,,,,,
DynamikeGroomIdle,dynamike_groom_idle.scw,,27,,,100,100,,TRUE,0
DynamikeGroomWalk,dynamike_groom_walk.scw,1,29,,150,100,100,,TRUE,1
DynamikeGroomPrimary,dynamike_groom_attack.scw,1,5,,,,,10,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DynamikeGroomSecondary,dynamike_groom_super.scw,1,5,,,,,10,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DynamikeGroomRecoil,dynamike_groom_attack.scw,5,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DynamikeGroomReload,dynamike_groom_walk.scw,1,5,,150,66,66,6,,spine_lower_s#0
DynamikeGroomUlti,dynamike_groom_super.scw,5,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DynamikeGroomPushback,dynamike_groom_pushback.scw,,-1,,,100,100,100,,5
DynamikeGroomWin,dynamike_groom_win.scw,1,62,,,,,,,
DynamikeGroomWinloop,dynamike_groom_win.scw,62,89,,80,,,,TRUE,
DynamikeGroomLose,dynamike_groom_lose.scw,,41,,,,,,,
DynamikeGroomLoseloop,dynamike_groom_lose.scw,41,50,,,,,,TRUE,
DynamikeGroomProfile,dynamike_groom_portrait.scw,20,20,,,,,,TRUE,
LouKingLose,lou_king_lose.scw,1,120,,,,,,,
LouKingLoseloop,lou_king_lose.scw,120,120,,,,,,TRUE,
LouKingPortrait,lou_king_portrait.scw,,-1,-1,,,,,,
LouKingWin,lou_king_win.scw,,223,-1,,,,,,
LouKingWinloop,lou_king_win.scw,224,272,-1,,,,,TRUE,
GaleNutcrackerIdle,gale_nutcracker_idle.scw,1,59,,,200,200,,TRUE,
GaleNutcrackerWalk,gale_nutcracker_walk.scw,1,22,,,200,200,,TRUE,1
GaleNutcrackerPrimary,gale_nutcracker_attack.scw,1,5,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
GaleNutcrackerRecoil,gale_nutcracker_attack.scw,5,20,,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
GaleNutcrackerPushback,gale_pushback.scw,1,10,,,20,100,100,,5
GaleNutcrackerWin,gale_nutcracker_win.scw,1,81,,,,,,,5
GaleNutcrackerWinloop,gale_nutcracker_win.scw,82,150,,,,,,TRUE,1
GaleNutcrackerLose,gale_nutcracker_lose.scw,1,94,,,,,,,
GaleNutcrackerLoseloop,gale_nutcracker_lose.scw,95,235,,,,,,TRUE,
BrockReduxIdle,brock_redux_idle.scw,,-1,,135,74,74,,TRUE,
BrockReduxWalk,brock_redux_run.scw,,-1,,150,100,100,,TRUE,1
BrockReduxPrimary,brock_redux_attack.scw,,-1,,,1,300,300,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BrockReduxSecondary,brock_redux_attack.scw,,-1,,,1,,,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BrockReduxRecoil,brock_redux_attack.scw,,-1,,,1,100,100,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BrockReduxRecoil2,brock_redux_attack.scw,,-1,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BrockReduxPushback,brock_pushback1.scw,,-1,,,100,100,100,,5
BrockReduxWin,brock_redux_win_intro.scw,,50,,,,500,500,,5
BrockReduxWinloop,brock_redux_win_loop.scw,,59,,,500,,500,TRUE,5
BrockReduxLose,brock_redux_lose.scw,1,70,,,,,,,5
BrockReduxLoseloop,brock_redux_lose.scw,70,110,,,,,,TRUE,5
BrockReduxHero,brock_redux_win_intro.scw,,35,,,,200,200,,5
BrockReduxProfile,brock_redux_idle.scw,1,1,,,,,,,5
FrankXmasIdle,frank_xmas_idle.scw,,-1,,,500,500,,TRUE,
FrankXmasWalk,frank_xmas_walk.scw,1,29,,120,300,300,,TRUE,5
FrankXmasPrimary,frank_xmas_attack.scw,1,45,,,,,100,,5
FrankXmasSecondary,frank_xmas_super.scw,1,50,,,100,100,,TRUE,5
FrankXmasRecoil,frank_xmas_attack.scw,22,35,,,,,200,,5
FrankXmasPushback,frank_xmas_pushback.scw,,-1,,,120,120,400,,5
FrankXmasRecoil2,frank_ulti.scw,36,50,,,1,1,100,,5
FrankXmasWin,frank_xmas_win.scw,1,130,,,,,,,5
FrankXmasWinloop,frank_xmas_win.scw,131,196,,,,,,TRUE,1
FrankXmasLose,frank_xmas_lose.scw,1,131,,,,,,,5
FrankXmasLoseloop,frank_xmas_lose.scw,132,243,,,,,,TRUE,1
FrankXmasProfile,frank_idle.scw,44,44,,,,,,TRUE,
FrankXmasIntro,frank_intro_pose.scw,,,,,,,,,
TickSnowmanIdle,tick_snowman_idle.scw,1,47,,,,,,TRUE,
TickSnowmanWalk,tick_snowman_walk.scw,1,21,,125,,,,TRUE,1
TickSnowmanWin,tick_snowman_win.scw,1,97,,,,,,,
TickSnowmanWinloop,tick_snowman_win.scw,97,143,,,,,,TRUE,
TickSnowmanProfile,tick_snowman_idle.scw,16,16,,,,,,,
TickSnowmanPrimary,tick_snowman_attack.scw,1,20,,,,,25,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
TickSnowmanSecondary,tick_snowman_ult.scw,1,20,,,,,25,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
TickSnowmanRecoil,tick_snowman_attack.scw,1,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TickSnowmanUltRecoil,tick_snowman_ult.scw,1,20,,,,,300,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
TickSnowmanLose,tick_snowman_lose.scw,1,74,,,,,,,
TickSnowmanLoseloop,tick_snowman_lose.scw,74,-1,,,,,,TRUE,
BombheadSnowmanIdle,bombhead_snowman_idle.scw,1,12,,,,,,TRUE,
ByronIdle,byron_idle.scw,1,59,-1,,120,120,,TRUE,
ByronWalk,byron_walk.scw,1,-1,-1,,100,100,,TRUE,1
ByronAttack,byron_attack.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ByronSuper,byron_super.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
ByronRecoil,byron_attack.scw,5,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ByronSuperRecoil,byron_super.scw,5,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
ByronPushback,byron_pushback.scw,,-1,-1,,,,,,5
EdgarIdle,edgar_idle.scw,1,44,-1,,100,100,,TRUE,
EdgarWalk,edgar_walk.scw,1,22,-1,,100,100,,TRUE,1
EdgarAttack,edgar_attack.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
EdgarRecoil,edgar_attack.scw,6,30,-1,,,200,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
EdgarSuper,edgar_super.scw,5,50,-1,,,250,250,,3
EdgarPushback,edgar_pushback.scw,,-1,-1,,50,100,100,,5
EdgarWin,edgar_win.scw,,130,-1,,,,,,
EdgarWinloop,edgar_win.scw,131,174,-1,,,,,TRUE,
ByronWin,byron_win.scw,1,92,,,,,,,
ByronWinloop,byron_win.scw,93,-1,,,,,,TRUE,
ByronLose,byron_lose.scw,1,98,,,,,,,
ByronLoseloop,byron_lose.scw,99,198,,,,,,TRUE,
ByronProfile,byron_win.scw,192,192,-1,,,,,,
EdgarProfile,edgar_win.scw,,,-1,,,,,TRUE,
EdgarLose,edgar_lose.scw,,26,-1,,,,,,
EdgarLoseloop,edgar_lose.scw,27,48,-1,,,,,TRUE,
BoWarriorIdle,bo_warrior_idle.scw,1,29,,,100,100,,TRUE,
BoWarriorWalk,bo_warrior_walk.scw,1,20,,,100,100,,TRUE,1
BoWarriorWin,bo_warrior_win.scw,-1,79,,,100,100,500,,
BoWarriorWinloop,bo_warrior_win.scw,80,120,,,100,100,200,TRUE,
RuffsIdle,ruffs_idle.scw,1,29,-1,,100,100,,TRUE,
RuffsWalk,ruffs_walk.scw,1,22,-1,,100,100,,TRUE,1
RuffsAttack,ruffs_attack.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RuffsRecoil,ruffs_attack.scw,1,30,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RuffsSuper,ruffs_super.scw,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RuffsSuperRecoil,ruffs_super.scw,5,20,-1,,,,120,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RuffsPushback,ruffs_pushback.scw,,-1,-1,,50,100,100,,5
DarrylDroidIdle,droid_darryl_idle.scw,1,-1,,,100,100,100,TRUE,
DarrylDroidWalk,droid_darryl_run.scw,1,20,,,100,100,,TRUE,1
DarrylDroidPrimary,droid_darryl_attack.scw,,10,,,100,100,100,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DarrylDroidSecondary,droid_darryl_super.scw,,29,,,1,1,1,TRUE,5
DarrylDroidRecoil,droid_darryl_recoil_01.scw,1,10,,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DarrylDroidRecoil2,droid_darryl_recoil_02.scw,1,10,,,,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
DarrylDroidReload,droid_darryl_idle.scw,,10,,,800,800,800,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
DarrylDroidPushback,droid_darryl_pushback.scw,1,10,,,50,100,200,,5
DarrylDroidWin,droid_darryl_win.scw,,-1,,,,,200,,
DarrylDroidWinloop,droid_darryl_winloop.scw,1,29,,,,,,TRUE,
DarrylDroidLose,droid_darryl_lose.scw,,-1,,,,,200,,
DarrylDroidLoseloop,droid_darryl_lose.scw,45,45,,,,,,TRUE,
DarrylDroidHide,droid_darryl_win.scw,,1,,,200,200,100,TRUE,
DarrylDroidProfile,droid_darryl_win.scw,44,44,,,,,,TRUE,
SpikeLordIdle,spike_lord_idle.scw,,30,,,100,100,,TRUE,
SpikeLordWalk,spike_lord_walk.scw,,-1,,,100,100,,TRUE,1
SpikeLordPrimary,spike_lord_attack.scw,8,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
