Name,USD,TID,Type,TypeCN,Disabled,ExistsApple,ExistsAndroid,ExistsCN,DisabledCN,ExistsAppleCN,ExistsAndroidCN,GeoSet,Diamonds,BonusPercentage,Order,RMB,TencentID,IconExportName,FrameNumber,StarterPackNumber,XpLevelReq,ValueFactor,LabelTID,LabelValue,TagLabelTID,Bg,Decor,IsPromotion,Coins,RefundGemValue,PricingValueEqualGems,SCIDStore,PremiumPass,PremiumPlusPass,BundledTierCount,DiscountOf,BundledXP,FirstValidBrawlPassSeason,LastValidBrawlPassSeason
com.supercell.laser.scid.seasonpass.plus.t30,299,TID_BP_PLUS_NAME,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.scid.competitivepass.t30,749,TID_COMPETITIVE_PASS_PREMIUM,8,,,FALSE,FALSE,,TRUE,,,30,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.scid.seasonpass.basic.t120,849,TID_BRAWL_PASS_PREMIUM,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
com.supercell.laser.scid.seasonpass.plus.t120,1199,TID_BP_PLUS_NAME,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.scid.competitivepass.t120,2999,TID_COMPETITIVE_PASS_PREMIUM,8,,,FALSE,FALSE,,TRUE,,,120,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.scid.seasonpass.basic.t110,749,TID_BRAWL_PASS_PREMIUM,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,4000,0,44
com.supercell.laser.scid.seasonpass.plus.t110,1099,TID_BP_PLUS_NAME,7,,FALSE,FALSE,FALSE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,12000,0,44
com.supercell.laser.scid.competitivepass.t110,2699,TID_COMPETITIVE_PASS_PREMIUM,8,,,FALSE,FALSE,,TRUE,,,110,,,,,,,,,,,,,,,,,,6000,,TRUE,,,,,3000,,
com.supercell.laser.vaultpass.basic,899,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus,1299,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade,499,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted,399,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic,,45,
com.supercell.laser.vaultpass.basic.t120,1099,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus.t120,1599,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade.t120,599,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted.t120,479,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t120,,45,
com.supercell.laser.vaultpass.basic.t110,999,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus.t110,1399,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade.t110,549,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted.t110,429,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t110,,45,
com.supercell.laser.vaultpass.basic.t90,799,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus.t90,1199,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade.t90,449,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted.t90,349,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t90,,45,
com.supercell.laser.vaultpass.basic.t80,699,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus.t80,999,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade.t80,399,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted.t80,329,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t80,,45,
com.supercell.laser.vaultpass.basic.t70,649,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus.t70,899,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade.t70,349,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted.t70,279,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t70,,45,
com.supercell.laser.vaultpass.basic.t60,549,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus.t60,799,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade.t60,299,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted.t60,239,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t60,,45,
com.supercell.laser.vaultpass.basic.t50,449,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus.t50,649,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade.t50,249,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted.t50,199,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t50,,45,
com.supercell.laser.vaultpass.basic.t40,349,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus.t40,499,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade.t40,199,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted.t40,159,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t40,,45,
com.supercell.laser.vaultpass.basic.t30,269,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,2800,,TRUE,TRUE,FALSE,,,5250,45,
com.supercell.laser.vaultpass.plus.t30,399,TID_BP_PLUS_NAME,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,5000,,TRUE,TRUE,TRUE,,,15750,45,
com.supercell.laser.vaultpass.upgrade.t30,149,TID_SHOP_SPECIAL_OFFER,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,2200,,FALSE,FALSE,TRUE,,,,45,
com.supercell.laser.vaultpass.basic.discounted.t30,119,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t30,,45,
com.supercell.laser.vaultpass.basic.discounted80,749,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic,,45,
com.supercell.laser.vaultpass.basic.discounted80.t30,229,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t30,,45,
com.supercell.laser.vaultpass.basic.discounted80.t40,299,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t40,,45,
com.supercell.laser.vaultpass.basic.discounted80.t50,379,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t50,,45,
com.supercell.laser.vaultpass.basic.discounted80.t60,449,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t60,,45,
com.supercell.laser.vaultpass.basic.discounted80.t70,549,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t70,,45,
com.supercell.laser.vaultpass.basic.discounted80.t80,599,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t80,,45,
com.supercell.laser.vaultpass.basic.discounted80.t90,699,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t90,,45,
com.supercell.laser.vaultpass.basic.discounted80.t110,799,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t110,,45,
com.supercell.laser.vaultpass.basic.discounted80.t120,899,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t120,,45,
com.supercell.laser.vaultpass.basic.discounted70,649,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic,,45,
com.supercell.laser.vaultpass.basic.discounted70.t30,199,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t30,,45,
com.supercell.laser.vaultpass.basic.discounted70.t40,259,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t40,,45,
com.supercell.laser.vaultpass.basic.discounted70.t50,329,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t50,,45,
com.supercell.laser.vaultpass.basic.discounted70.t60,399,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t60,,45,
com.supercell.laser.vaultpass.basic.discounted70.t70,449,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t70,,45,
com.supercell.laser.vaultpass.basic.discounted70.t80,499,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t80,,45,
com.supercell.laser.vaultpass.basic.discounted70.t90,599,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t90,,45,
com.supercell.laser.vaultpass.basic.discounted70.t110,699,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t110,,45,
com.supercell.laser.vaultpass.basic.discounted70.t120,799,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t120,,45,
com.supercell.laser.vaultpass.basic.discounted60,549,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic,,45,
com.supercell.laser.vaultpass.basic.discounted60.t30,169,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t30,,45,
com.supercell.laser.vaultpass.basic.discounted60.t40,219,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t40,,45,
com.supercell.laser.vaultpass.basic.discounted60.t50,279,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t50,,45,
com.supercell.laser.vaultpass.basic.discounted60.t60,329,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t60,,45,
com.supercell.laser.vaultpass.basic.discounted60.t70,379,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t70,,45,
com.supercell.laser.vaultpass.basic.discounted60.t80,449,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t80,,45,
com.supercell.laser.vaultpass.basic.discounted60.t90,499,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t90,,45,
com.supercell.laser.vaultpass.basic.discounted60.t110,599,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t110,,45,
com.supercell.laser.vaultpass.basic.discounted60.t120,649,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t120,,45,
com.supercell.laser.vaultpass.basic.discounted50,449,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic,,45,
com.supercell.laser.vaultpass.basic.discounted50.t30,139,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t30,,45,
com.supercell.laser.vaultpass.basic.discounted50.t40,179,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t40,,45,
com.supercell.laser.vaultpass.basic.discounted50.t50,229,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t50,,45,
com.supercell.laser.vaultpass.basic.discounted50.t60,269,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t60,,45,
com.supercell.laser.vaultpass.basic.discounted50.t70,329,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t70,,45,
com.supercell.laser.vaultpass.basic.discounted50.t80,349,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t80,,45,
com.supercell.laser.vaultpass.basic.discounted50.t90,399,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t90,,45,
com.supercell.laser.vaultpass.basic.discounted50.t110,499,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t110,,45,
com.supercell.laser.vaultpass.basic.discounted50.t120,549,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t120,,45,
com.supercell.laser.vaultpass.basic.discounted40,349,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic,,45,
com.supercell.laser.vaultpass.basic.discounted40.t30,109,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t30,,45,
com.supercell.laser.vaultpass.basic.discounted40.t40,139,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t40,,45,
com.supercell.laser.vaultpass.basic.discounted40.t50,179,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t50,,45,
com.supercell.laser.vaultpass.basic.discounted40.t60,209,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t60,,45,
com.supercell.laser.vaultpass.basic.discounted40.t70,249,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,70,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t70,,45,
com.supercell.laser.vaultpass.basic.discounted40.t80,279,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,80,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t80,,45,
com.supercell.laser.vaultpass.basic.discounted40.t90,329,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,90,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t90,,45,
com.supercell.laser.vaultpass.basic.discounted40.t110,379,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,110,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t110,,45,
com.supercell.laser.vaultpass.basic.discounted40.t120,429,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,120,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t120,,45,
com.supercell.laser.vaultpass.basic.discounted30,269,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,100,0,,0,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic,,45,
com.supercell.laser.vaultpass.basic.discounted30.t30,079,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,30,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t30,,45,
com.supercell.laser.vaultpass.basic.discounted30.t40,109,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,40,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t40,,45,
com.supercell.laser.vaultpass.basic.discounted30.t50,139,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,50,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t50,,45,
com.supercell.laser.vaultpass.basic.discounted30.t60,159,TID_BRAWL_PASS_PREMIUM,7,,FALSE,TRUE,TRUE,FALSE,TRUE,,,60,,,,,,,,,,,,,,,,,,1200,,FALSE,TRUE,FALSE,,com.supercell.laser.vaultpass.basic.t60,,45,
