"TID","TR"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW","ÖDÜLLERDEN BİRİNİ İKİ KATINA ÇIKARMAK İÇİN\nREKLAM İZLEYEBİLİRSİN!\nBugün <VIEWCOUNTREM> reklam daha izleyebilirsin."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS_CHOISELESS","DAHA FAZLA ÖDÜL!\nBugünlük <VIEWCOUNTREM> izleme hakkın kaldı"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW_CHOISELESS","DAHA FAZLA ÖDÜL!\nBugünlük <VIEWCOUNTREM> izleme hakkın kaldı"
"TID_CANNON_DAMAGE","Top Hasarı"
"TID_CANNON_HEALTH","Top Sağlığı"
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_OTHER","Bu arkadaşının çok fazla bekleyen isteği var. Daha sonra tekrar dene."
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_YOU","Çok fazla davet gönderdin. Birini kaldırıp tekrar dene."
"TID_ADD_FRIEND_ERROR_GENERIC","Arkadaş Daveti gönderilemedi. Lütfen daha sonra tekrar dene."
"TID_ADD_FRIEND_ERROR_DOES_NOT_EXIST","Eklemeye çalıştığın oyuncu bulunamadı."
"TID_ADD_FRIEND_ERROR_OWN_AVATAR","Kendini arkadaş olarak davet edemezsin!"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER","Arkadaşının çok fazla arkadaşı var. Lütfen daha sonra tekrar dene."
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU","Çok fazla arkadaşın var. Yeni arkadaş eklemek için mevcut arkadaşlarından birini silmen gerekiyor."
"TID_HINT_26","Hedefleri sıra halindeyse Penny saldırısıyla çok fazla hasar verebilir."
"TID_HINT_27","Takım arkadaşlarını maçtan önce topladığında plan yapabilir ve doğru savaşçıları belirleyebilirsin."
"TID_HINT_28","Etkinlikler için alıştırma yapmak, dostluk mücadeleleri düzenlemek ve daha fazlası için dostluk maçları yapmayı denemelisin!"
"TID_HINT_29","Yeni takım arkadaşlarıyla iyi bir maç yaptıysan Tekrar Oyna'ya dokunup aynı takımla bir maç daha yapabilirsin!"
"TID_HINT_30","Dostluk maçlarında istediğin etkinliği ve haritayı seçebilirsin. Savaşçılar da maksimum yükseltilmiş olur!"
"TID_HINT_31","Frank, normal ve süper saldırılarını yaparken duraklar, bu da rakiplere kaçma fırsatı verir."
"TID_EXPERIENCE","DENEYİM"
"TID_HINT_32","Biletli etkinliklerinde jeton yerine bilet kullanılır."
"TID_HINT_33","Kulüp üyeleri listesinden kulüp üyelerini arkadaş olarak davet edebilirsin."
"TID_HINT_34","Bulunduğun takımdaki oyuncuları arkadaş olarak ekleyebilirsin."
"TID_HINT_35","Birileriyle birkaç iyi oyun oynadıktan sonra önerilen arkadaşlar listesinden arkadaş olarak davet edebilirsin."
"TID_HINT_36","Bulunduğun takımdaki oyuncuları arkadaş olarak ekleyebilirsin."
"TID_HINT_37","Takımını arkadaşlarına ve kulüp üyelerine göstermek için ilan et düğmesini kullanabilirsin."
"TID_COOP_GENERATED","Karmaşa Arenası"
"TID_MECHANIC_KNIGHT_SKIN","ŞÖVALYE JESSIE"
"TID_FRANK_CAVEMAN_SKIN","MAĞARA ADAMI FRANK"
"TID_SOLO","TEK"
"TID_DUO","ÇİFT"
"TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL","Arkadaş listesi dolu!"
"TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY","Etkin davet sayısı çok fazla, daha sonra tekrar dene"
"TID_INVITE_FRIEND_TOKEN_ERROR","Arkadaş davet ederken hata oluştu"
"TID_GOLDRUSH_9","Karanlık Havuz"
"TID_TEAM_JOIN_FINISH_TUTORIAL","Bir takıma katılmak için eğitimi tamamla."
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE","Giriş yapılamadı"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED","Brawl Stars Beta henüz ülkende kullanılamıyor. Daha sonra tekrar dene!"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON","Tamam"
"TID_CROW_PHEONIX_SKIN","ANKA CROW"
"TID_MECHANIC_SUMMER_SKIN","TATİLCİ JESSIE"
"TID_HERO_SCREEN_DIM_COLOR_MUL","222222"
"TID_FREE_BOX_AVAILABLE_0","Ücretsiz ödülün seni bekliyor!"
"TID_FREE_BOX_AVAILABLE_1","Ücretsiz ödülünü şimdi al!"
"TID_FREE_BOX_AVAILABLE_2","Kaybolmadan önce ücretsiz ödülünü almayı unutma!"
"TID_FREE_BOX_AVAILABLE_3","Seni bekleyen ücretsiz ödüller var!"
"TID_FREE_BOX_AVAILABLE_4","Ücretsiz ödülünü şimdi al!"
"TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP","ROCK YILDIZI\nCOLT"
"TID_ROCKET_BEACH_SKIN_SHOP","BROCK\nSAHİLDE"
"TID_CACTUS_PINK_SKIN_SHOP","PEMBE\nSPIKE"
"TID_SHAMAN_PANDA_SKIN_SHOP","PANDA\nNITA"
"TID_CROW_WHITE_SKIN_SHOP","BEYAZ\nCROW"
"TID_BULL_HAIR_SKIN_SHOP","VİKİNG\nBULL"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","MADALYALI\nRICOCHET"
"TID_BARKEEP_GOLD_SKIN_SHOP","ALTIN\nBARLEY"
"TID_LUCHADOR_RUDO_SKIN_SHOP","EL RUDO\nPRIMO"
"TID_SHOTGUN_BANDITA_SKIN_SHOP","BANDİTA\nSHELLY"
"TID_LUCHADOR_KING_SKIN_SHOP","EL REY\nPRIMO"
"TID_MECHANIC_KNIGHT_SKIN_SHOP","ŞÖVALYE\nJESSIE"
"TID_FRANK_CAVEMAN_SKIN_SHOP","MAĞARA ADAMI\nFRANK"
"TID_MECHANIC_SUMMER_SKIN_SHOP","YAZLIKÇI\nJESSIE"
"TID_CROW_PHEONIX_SKIN_SHOP","ANKA\nCROW"
"TID_GOLDRUSH_10","Yankı Dairesi"
"TID_BANKHEIST_5","Çift Çitler"
"TID_BATTLE_ROYALE_D7","Alışveriş Delisi"
"TID_BATTLE_ROYALE_8","Ada İşgali"
"TID_BATTLE_ROYALE_6","Mağara Arası"
"TID_CLAN_CHAT_JUMP_TO_NEW","<count> Yeni Mesaj"
"TID_CLAN_CHAT_NEW","YENİ"
"TID_BANKHEIST_6","Yol Çatalı"
"TID_GOLDRUSH_11","Su Basmış Maden"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_ANDROID","Brawl Stars Beta'yı Google Play Store'dan indirmeniz gerekir (yalnızca belirli ülkelerde vardır). Root işlemi uygulanmış cihazlar desteklenmez. Daha sonra dene!"
"TID_RATE_APP_MESSAGE_ANDROID","Görüşlerini bizimle paylaşmak için lütfen Play Store'da Brawl Stars'a puan ver ya da yorum yap!"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","Yeni Google Play girişi"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Şu anki oyununu bu Google Play hesabına kaydetmek istiyor musun?"
"TID_SHOWDOWN_END","HESAPLAŞMA!"
"TID_SETTINGS_FIXES_JOYSTICK","HAREKET KONTROLÜ KİLİDİ"
"TID_SETTINGS_SC_ID","SUPERCELL ID"
"TID_LANGUAGE_LOCALIZED_NAME","Türkçe"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","Dil değiştirilsin mi?"
"TID_POPUP_CHANGE_LANGUAGE","Dil ayarını değiştirmek istediğine emin misin?"
"TID_SKIN_RARITY_1","<cffffff>Sıradan</c>"
"TID_SKIN_RARITY_2","<c0070dd>Ender</c>"
"TID_SKIN_RARITY_3","<ca335ee>Destansı</c>"
"TID_SKIN_RARITY_4","<cff8000>Efsanevi</c>"
"TID_BANKHEIST_7","Kaktüs Koridoru"
"TID_BATTLE_ROYALE_9","Western Rüzgarı"
"TID_BATTLE_ROYALE_10","Çöl Yarışı"
"TID_NO_FRIENDS_GO_TO_FRIENDS","Arkadaşlara git"
"TID_EVENT_MODIFIER_1","ENERJİ İÇECEĞİ"
"TID_EVENT_MODIFIER_2","ÖFKELİ ROBOT"
"TID_EVENT_MODIFIER_3","METEOR YAĞMURU"
"TID_EVENT_MODIFIER_4","CAN HIRSIZI"
"TID_EVENT_MODIFIER_DESC_1","Kısa bir süreliğine hızlanmak ve savaşçının verdiği hasarı büyük ölçüde artırmak için rastgele çıkan enerji içeceklerini topla!"
"TID_EVENT_MODIFIER_DESC_2","Arada sırada öfkeli bir robot gelip en yakın savaşçıya saldıracak. Dikkatli ol!"
"TID_EVENT_MODIFIER_DESC_3","Durup izlemek isteyeceğin türden bir meteor yağmuru değil. Düşen koca taşlardan kaçmalısın!"
"TID_BALL_4","Sinsi Tarla"
"TID_EVENT_MODIFIER_DESC_4","Sağlığın sürekli azalıyor ama rakiplere zarar verince biraz iyileşiyorsun. Birini yok edersen sağlığın tam doluyor! Tüm iyileştirme yetenekleri normale göre daha az etkili."
"TID_BALL_5","Oyuncak Kale"
"TID_BALL_6","Süper Stadyum"
"TID_BALL_7","Bataklık"
"TID_BANKHEIST_8","Kemik Tüneli"
"TID_EVENT_MODIFIER_DESC_3_SD","Gökten dev taşlar yağarken arkadaşlarınla yan yana olmak tehlikeli olabilir!"
"TID_DEFEATED_SHOWDOWN","Yenildin"
"TID_OFFER_WATCH_AD","İZLE"
"TID_ERROR_REPLAY_DISABLED","Tekrar yok"
"TID_WANTED_9","Büyük Kanal"
"TID_HOOK","KANCA"
"TID_STAR_KEY_INFO_EXTENSION","\n\nBüyük kutuları açmak için yıldız jetonları kullanılır."
"TID_TEAM_OWNER_TEXT","<NAME> adlı oyuncunun takımı"
"TID_SPECTATE_AUTO","Otomatik"
"TID_BATTLE_ROYALE_11","Kabile Dansı"
"TID_FRIEND_POPOVER_INVITE","TAKIMA DAVET ET"
"TID_TEAM_ERROR_ALREADY_IN_ROOM","Oyuncu zaten takımında!"
"TID_TEAM_ERROR_ALREADY_INVITED","Oyuncu zaten davet edildi!"
"TID_BATTLE_ROYALE_D2","Fırtınalı Çayır"
"TID_UNDERTAKER_GREASER_SKIN","ROCKABILLY MORTIS"
"TID_COMMUNITY_PROPS","Oyuncu haritası!\n\nTasarlayan:\n<cff8000><CREDIT></c>"
"TID_BATTLE_ROYALE_12","Sıcak Labirent"
"TID_TEAM_INVITE_ALREADY_IN_TEAM","Oyuncu zaten bir takımda!"
"TID_HINT_38","Savaşçının altında dönen mavi bir çember varsa Süper gücü hazır demektir!"
"TID_HINT_39","Savaşçının altında dönen sarı bir çember varsa Süper gücünü hedefliyor demektir!"
"TID_EVENT_NOT_AVAILABLE","Etkinlik yok"
"TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE","Video yok. Daha sonra tekrar dene!"
"TID_SHOP_NOT_AVAILABLE","yok"
"TID_UNDERTAKER_GREASER_SKIN_SHOP","ROCKABILLY\nMORTIS"
"TID_HINT_40","Hesabını güvende tutmak ve oyunu birden fazla cihazda oynamak için ayarlar ekranından Supercell ID'ye bağlan."
"TID_GACHA_VIDEO_REWARD_RECEIVED","Ekstra ödül eklendi!"
"TID_BUTTON_NAVI_SHOP","DÜKKAN"
"TID_BUTTON_NAVI_SOCIAL","SOSYAL"
"TID_BUTTON_NAVI_BRAWLERS","SAVAŞÇILAR"
"TID_BRAWL_TICKETS_BUTTON","OYNA"
"TID_HOME_SCREEN_INVITE","DAVET ET"
"TID_HINT_41","Toplam kupa sayın, tüm savaşçılarının kupa sayısı toplamıdır."
"TID_GOAL","<name> gol attı!"
"TID_EVENT_MODIFIER_5","ŞİFA MANTARLARI"
"TID_EVENT_MODIFIER_DESC_5","Rastgele ortaya çıkan şifa mantarları, bir süreliğine yakınlarındaki her şeyi iyileştiriyor."
"TID_EVENT_MODIFIER_DESC_5_SD","Şifa mantarları rastgele çıkar ve arkadaşlarınızla toplu halde yaklaşırsanız korkutabilirsiniz."
"TID_NINJA","LEON"
"TID_ANIMAL","HAYVAN"
"TID_HINT_42","Savaşçın bir süre saldırı yapmaz ve zarar görmezse iyileşmeye başlar."
"TID_HOOK_SHORT_DESC","Kanca"
"TID_HOOK_DESC","Kanca, başkalarını kendine çeker!"
"TID_SPEC_ABI_HOOK","Güçlü Tepme"
"TID_SPEC_ABI_HOOK_DESC","Tüfeğin tepmesi Kancanın duvarlardan atlamasını sağlıyor!"
"TID_HOOK_WEAPON","GunX"
"TID_HOOK_ULTI","Borda Kancası"
"TID_HOOK_WEAPON_DESC","Mermi kimseye isabet etmezse parçalanıp az hasar veren saçmalara bölünür."
"TID_HOOK_ULTI_DESC","Düşmanları kendine çeker"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","Havalı genç!"
"TID_CLUSTER_BOMB_DUDE_DESC","Uçan kaykayıyla su üzerinde uçabilen havalı genç!"
"TID_SPEC_ABI_HOVERBOARD","Tam şarjlı uçan kaykay"
"TID_SPEC_ABI_HOVERBOARD_DESC","Cephane tam dolu olduğunda kaykayın şarjı da dolar ve savaşçı çok daha hızlı hareket eder."
"TID_CLUSTER_BOMB_DUDE_WEAPON","Makineli Tabanca"
"TID_CLUSTER_BOMB_DUDE_ULTI","Parça Tesirli Bomba"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","Seri atış!"
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","Bom!"
"TID_NINJA_SHORT_DESC","SESSİZ SUİKASTÇİ"
"TID_NINJA_DESC","Leon, hedefine hızlıca bir grup bıçak fırlatır. Süper saldırısında kendisini bir süreliğine görünmez kılan bir sis bombası atar."
"TID_SPEC_ABI_SPEED_INVISIBLE","Puslu Hava"
"TID_SPEC_ABI_SPEED_INVISIBLE_DESC","Leon, süper saldırısını kullandığında görünmez olduğu süre boyunca daha hızlı hareket eder."
"TID_NINJA_WEAPON","Dönen Bıçaklar"
"TID_NINJA_ULTI","Sis Bombası"
"TID_NINJA_WEAPON_DESC","Leon bir bilek hareketiyle dört dönen bıçak fırlatır. Bıçaklar uzaklaştıkça daha az hasar verirler."
"TID_NINJA_ULTI_DESC","Leon 10 saniyeliğine görünmez olur. Saldırı yaparsa görünür. Leon'a yaklaşan düşmanlar da onu görebilir."
"TID_ANIMAL_SHORT_DESC","Koruyucu"
"TID_ANIMAL_DESC","Takımı korur ve hasara dayanıklıdır"
"TID_SPEC_ABI_HEAL_FOREST","Şifalı Otlar"
"TID_SPEC_ABI_HEAL_FOREST_DESC","Çalılardayken her saniye <c00cc00><VALUE1></c> sağlık puanı iyileştirir"
"TID_ANIMAL_WEAPON","Pençe"
"TID_ANIMAL_ULTI","Kalın Kürk"
"TID_ANIMAL_WEAPON_DESC","Pençesiyle birden fazla kez saldırı yapar"
"TID_ANIMAL_ULTI_DESC","Kürk 5 saniyeliğine güçlenir ve bu süre boyunca alınan tüm hasarı %50 azaltır."
"TID_STAT_DAMAGE_PER_CLUSTER","Parça başına hasar"
"TID_STAT_DAMAGE_PER_SHURIKEN","Yakın mesafede bıçak başına hasar"
"TID_STAT_INVISIBLE","Sis Bombası"
"TID_STAT_SHIELD","Kalkan"
"TID_SELECT_HERO_INFO_RAID_BOSS","<c2288ff>Oyuncular x Boss</c>"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS","Üç oyuncuya karşı boss robot"
"TID_GAME_MODE_10","BOSS SAVAŞI"
"TID_RAID_BOSS_INTRO_TEXT","Boss´u yok et"
"TID_RAID_1","Boss Robot Arenası"
"TID_GAME_MODE_10_DESC","Güçlü boss robotu yenebilir misin? İki arkadaşınla güçlerini birleştir ve bu canavarı yok et. Takım arkadaşlarından en az biri hayatta olduğu sürece savaşa geri dönebilirsin. Herkes ölürse oyunu kaybedersin!\n\nKendi en iyi zorluk seviyendeki boss'u yendiğinde boss savaşlarının zorluk derecesi, \qNormal\qden \qÇılgın\qa doğru yükselir. Yeni bir zorluk seviyesine geçince daha fazla ödül alırsın!"
"TID_TEAM_MATE_GONE","<ccccc00>Takım arkadaşı yok edildi!</c>"
"TID_ALL_TEAM_MATES_GONE","<cee0000>İki takım arkadaşı da yok edildi!</c>"
"TID_RAID_BOSS_ENRAGE_1","<c99bb22bb>Boss ÖFKELENDİ!</c>"
"TID_RAID_BOSS_ENRAGE_2","<c99bb2222>Boss ÇILDIRDI!</c>"
"TID_RAID_BOSS_ENRAGE_3","<c99bbbb22>Boss DELİYE DÖNDÜ!</c>"
"TID_RAID_BOSS_DIFFICULTY_0","Normal"
"TID_RAID_BOSS_DIFFICULTY_1","Zor"
"TID_RAID_BOSS_DIFFICULTY_2","Usta"
"TID_RAID_BOSS_DIFFICULTY_3","Uzman"
"TID_RAID_BOSS_DIFFICULTY_4","Çılgın"
"TID_RAID_BOSS_DIFFICULTY_5","Çılgın II"
"TID_RAID_BOSS_DIFFICULTY_6","Çılgın III"
"TID_RAID_BOSS_DIFFICULTY_7","Çılgın IV"
"TID_RAID_BOSS_DIFFICULTY_8","Çılgın V"
"TID_RAID_BOSS_DIFFICULTY_9","Çılgın VI"
"TID_RAID_BOSS_DIFFICULTY_10","Çılgın VII"
"TID_RAID_BOSS_DIFFICULTY_11","Çılgın VIII"
"TID_RAID_BOSS_DIFFICULTY_12","Çılgın IX"
"TID_RAID_BOSS_DIFFICULTY_13","Çılgın X"
"TID_RAID_BOSS_DIFFICULTY_14","Çılgın XI"
"TID_RAID_BOSS_DIFFICULTY_15","Çılgın XII"
"TID_RAID_BOSS_DIFFICULTY_16","Çılgın XIII"
"TID_RAID_BOSS_DIFFICULTY_17","Çılgın XIV"
"TID_RAID_BOSS_DIFFICULTY_18","Çılgın XV"
"TID_RAID_BOSS_DIFFICULTY_19","Çılgın XVI"
"TID_MODES_NEW_EVENT","YENİ ETKİNLİK!"
"TID_MODES_NEW_EVENTS","YENİ ETKİNLİKLER!"
"TID_TEAM_MEMBER_STATUS_NEW_0","<c999999>ÇEVRİMDIŞI</c>"
"TID_TEAM_MEMBER_STATUS_NEW_1","SAVAŞIYOR"
"TID_TEAM_MEMBER_STATUS_NEW_2","UZAKTA"
"TID_TEAM_MEMBER_STATUS_NEW_4","EŞLEŞTİRMEDE"
"TID_TEAM_MEMBER_STATUS_NEW_5","SON EKRANDA"
"TID_TEAM_MEMBER_STATUS_NEW_6","<c999999>ÇEVRİMDIŞI</c>"
"TID_TEAM_MEMBER_STATUS_NEW_7","İZLİYOR"
"TID_TEAM_MEMBER_STATUS_NEW_8","ALIŞTIRMA YAPIYOR"
"TID_TEAM_MEMBER_STATUS_NEW_9","YAZIYOR..."
"TID_TEAM_MEMBER_STATUS_NEW_10","SAVAŞÇI SEÇİYOR"
"TID_TEAM_MEMBER_STATUS_NEW_11","ETKİNLİKLERE BAKIYOR"
"TID_TEAM_MEMBER_STATUS_NEW_READY","HAZIR"
"TID_BUTTON_SPECTATE","İZLE"
"TID_NEW_EVENT_IN","Yeni etkinliğe kalan süre: <TIME>"
"TID_NEW_EVENT_NOW","YENİ ETKİNLİK BAŞLADI!"
"TID_SHOP_TITLE","DÜKKAN"
"TID_SELECT_EVENT_TITLE","ETKİNLİK SEÇİMİ"
"TID_HERO_LIST_LABEL_NEW","SAVAŞÇILAR <c53C5F7><COUNT>/<TOTAL></c>"
"TID_KEY_COUNTER","<VALUE><c7984a8>/<MAX></c>"
"TID_ONLINE_TAB_1","ÇEVRİMİÇİ OYUNCULAR"
"TID_ONLINE_TAB_2","TAKIM SOHBETİ"
"TID_ONLINE_TAB_3","KULÜP SOHBETİ"
"TID_ALLIANCE_CHAT_TAB_NOT_IN_ALLIANCE","Kulüp sohbetinin açılması için bir kulübe katılmalısın."
"TID_TEAM_CHAT_TAB_NOT_IN_TEAM","Takım sohbetinin açılması için diğer oyuncularla bir takım kurmalısın."
"TID_NO_BAND_GO_TO_BANDS","Kulüplere git"
"TID_SHARE_TEAM_CODE_NO_CODE","Paylaşmadan önce kodun oluşturulmasını bekle!"
"TID_TEAM_TEAMCODE_YOURS","Takım kodun"
"TID_BACK_BUTTON","TAKIMDAN AYRIL"
"TID_BARLEY_WIZARD_SKIN","SİHİRBAZ BARLEY"
"TID_EVENT_LOCKED_TROPHIES","Etkinliği açmak için daha fazla kupa kazanmalısın."
"TID_SHOTGUN_STAR_SKIN","YILDIZ SHELLY"
"TID_PARTY_MODE_TITLE","DOSTLUK MAÇI"
"TID_BUTTON_PARTY_MODE","OLUŞTUR"
"TID_LEAVE_TEAM_TITLE","TAKIM"
"TID_LEAVE_TEAM_TXT","ÇIK"
"TID_PARTY_MODE_DESC","Dostluk maçlarında kupa kazanmazsın ama istediğin etkinlikte alıştırma yapabilir ve dostluk mücadeleleri düzenleyebilirsin.\n\nDostluk maçlarında tüm savaşçılar son seviyededir."
"TID_HEROES_TO_BE_UNLOCKED","AÇILACAK SAVAŞÇILAR"
"TID_NITA_REINDEER_SKIN","KIRMIZI BURUNLU NITA"
"TID_PENNY_ELF_SKIN","YARDIMSEVER PENNY"
"TID_DYNAMIKE_SANTA_SKIN","SANTAMIKE"
"TID_DYNAMIKE_CHEF_SKIN","AŞÇI MIKE"
"TID_BROCK_BOOMBOX_SKIN","TEYPLİ BROCK"
"TID_EVENT_SLOT_NAME_1","ELMAS KAPMACA"
"TID_EVENT_SLOT_NAME_2","HESAPLAŞMA"
"TID_EVENT_SLOT_NAME_3","GÜNLÜK ETKİNLİKLER"
"TID_EVENT_SLOT_NAME_4","ÖZEL ETKİNLİKLER"
"TID_EVENT_SLOT_NAME_7","BİLETLİ ETKİNLİKLER"
"TID_PENNY_ELF_SKIN_SHOP","YARDIMSEVER\nPENNY"
"TID_DYNAMIKE_SANTA_SKIN_SHOP","SANTAMIKE"
"TID_DYNAMIKE_CHEF_SKIN_SHOP","AŞÇI MIKE"
"TID_BROCK_BOOMBOX_SKIN_SHOP","TEYPLİ\nBROCK"
"TID_NITA_REINDEER_SKIN_SHOP","KIRMIZI BURUNLU\nNITA"
"TID_SKIN_INFO_3_available_need_hero","Bu görünümle yılbaşı tatilini kutluyoruz!\nSınırlı bir süreliğine kullanılabilir.\n\nBu görünümü satın almak için savaşçıyı açmalısın."
"TID_EVENT_STARTS_IN","Etkinliğin başlamasına: <TIME>"
"TID_UNDERTAKER_HAT_SKIN","FÖTR ŞAPKALI MORTIS"
"TID_CREATE_ROOM_CODE","TAKIM KODU OLUŞTUR"
"TID_EVENT_LOCKED_TEAM","Bu etkinlik takımlar halinde oynanamaz!"
"TID_EVENT_PREVIEW_TITLE","ETKİNLİK BİLGİLERİ"
"TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO","Arenada hayatta kal"
"TID_GAME_MODE_6_SOLO_DUO_DESC","Hesaplaşma arenasında ister tek ister bir arkadaşınla birlikte savaşabilirsin! Son hayatta kalan kazanır.\n\nSağlığını ve saldırı hasarını artırmak için güç küplerini topla. Zehir bulutları sürekli yaklaştığından zaman kaybetmemelisin!"
"TID_INVITE_PENDING","DAVET EDİLEN"
"TID_JOIN_REQUEST_PENDING","KATILIYOR"
"TID_GOAL_MATCH_OVER","<name> gol attı!\nMaç bitti."
"TID_GOLDRUSH_XMAS_1","Kar Kalesi"
"TID_GOLDRUSH_XMAS_2","Yılbaşı Soğuğu"
"TID_GOLDRUSH_XMAS_3","Kar Topu Savaşı"
"TID_GOLDRUSH_XMAS_4","Buzlu Kaya"
"TID_GOLDRUSH_XMAS_5","Karlı Kuşatma"
"TID_GOLDRUSH_XMAS_6","Hediye Paketi"
"TID_GOLDRUSH_XMAS_7","Çeki Düzen"
"TID_GOLDRUSH_XMAS_8","Donuk Göl"
"TID_GOLDRUSH_XMAS_9","Buz Kristalleri"
"TID_GOLDRUSH_XMAS_10","Hazine Avı"
"TID_RAID_BOSS_DIFFICULTY_CAP","Boss zorluk seviyesi takımının seviyesine uygun olacak şekilde düşürüldü. Düşük seviyedeki zorluklar için bilet ödemeye gerek yoktur, ancak sadece kendi seviyendeki boss'u yenerek ödül kazanabilirsin!"
"TID_RAID_BOSS_DIFFICULTY","Zorluk:"
"TID_BOSS_3","Arada"
"TID_BOSS_4","Takım Günü"
"TID_BOSS_5","Öfke"
"TID_BOSS_6","Av Partisi"
"TID_COOP_3","Kasa Koruyucuları"
"TID_COOP_4","Kırsal"
"TID_COOP_5","Aktarma"
"TID_COOP_6","Dikkat"
"TID_RAID_2","Makine Bölgesi"
"TID_RAID_3","Hurda Metal"
"TID_BUTTON_INVITE_PLAYER","DAVET ET"
"TID_BUTTON_JOIN_TEAM","KATILMA İSTEĞİ GÖNDER"
"TID_BUTTON_TEAM_FULL","DOLU"
"TID_DECIMAL_MARK","."
"TID_RARITY_HEADER_0","KUPA YOLU ÖDÜLÜ"
"TID_RARITY_HEADER_1","ENDER"
"TID_RARITY_HEADER_2","SÜPER ENDER"
"TID_RARITY_HEADER_3","DESTANSI"
"TID_RARITY_HEADER_4","GİZEMLİ"
"TID_RARITY_HEADER_5","EFSANEVİ"
"TID_SETTINGS_KAKAO","KAKAO ARKADAŞLARI"
"TID_HERO_INFO_LEVEL_WITH_NUMBER","GÜÇ <NUMBER>"
"TID_IN_YOUR_TEAM","TAKIMIN"
"TID_TEAM_REQEST_JOIN_FAIL_TEAM_FULL","Katılma isteği gönderilemiyor. Takımın dolu."
"TID_EVENT_ENDS_IN","Etkinliğin bitmesine: <TIME>"
"TID_EVENT_LOCKED_CAN_CLAIM_WARNING","Kupa Yolu ekranından etkinliği aç"
"TID_EVENT_LOCKED_CAN_CLAIM","Tebrikler! Şimdi Kupa Yolu ekranından etkinliği açabilirsin."
"TID_BATTLE_ROYALE_3D","Ölüm Vadisi"
"TID_BATTLE_ROYALE_7D","Kayalık Vadi"
"TID_WANTED_4D","Ölüm Tepesi"
"TID_GOLDRUSH_3D","Mantar Mağarası"
"TID_WEEKEND_OFFER","Hafta Sonu Teklifi"
"TID_EXCLUSIVE_OFFER","Özel Teklif"
"TID_EPIC_OFFER","Destansı Teklif"
"TID_MEGA_OFFER","Mega Teklif"
"TID_FEATURED_OFFER","Öne Çıkan Teklif"
"TID_GATCHA_SCREEN_TICKET_DROP_NOTE",
"TID_FRIEND_STATUS_YOU",
"TID_FRIEND_STATUS_OFFLINE",
"TID_FRIEND_STATUS_HOME_NO_GAMEROOM",
"TID_BOUNTY_1",
"TID_FRIEND_REQUEST_REASON_0",
"TID_TEAM_MEMBER_STATUS_NEW_3",
