"TID","DE"
"TID_BRAWL_BOX_INFO_1","Die Inhalte einer Großen Box entsprechen in etwa den Inhalten von drei Brawlboxen. Die Powerpunkte jedoch sind auf weniger Brawler aufgeteilt.\n\nDeine Belohnungen werden dreimal zufällig ausgelost. Bei jeder Auslosung lauten die Chancen, bestimmte Belohnungen zu bekommen, wie folgt:\n\nPowerpunkte + Münzen: <NUM1> %\nSeltener Brawler: <NUM2> %\nSuperseltener Brawler: <NUM3> %\nEpischer Brawler: <NUM4> %\nMythischer Brawler: <NUM5> %\nLegendärer Brawler: <NUM6> %\nStarpower: <NUM7> %\n\nAußerdem hast du bei jeder Box eine Chance von 25 %, Ereignistickets zu bekommen, eine Chance von 9 %, Juwelen zu bekommen sowie eine Chance von 3 %, einen Markenverdoppler zu bekommen. Bitte beachte, dass Starpowers nur für Brawler ab Level 9 verfügbar sind. Hast du alle Belohnungen eines bestimmten Typs freigeschaltet, wie zum Beispiel alle seltenen Brawler, steigt die Wahrscheinlichkeit, alle andere Belohnungen zu bekommen. Glück: Damit das Öffnen von Boxen fair ist, regelt ein Glückssystem die Wahrscheinlichkeit, einen legendären Brawler zu bekommen. Mit jedem Mal Öffnen, bei dem du keinen neuen Brawler bekommst, erhöht sich dein Glückswert. Jedes Mal, wenn du einen neuen Brawler bekommst, wird der Glückswert je nach Seltenheit des Brawlers um einen bestimmten Wert gesenkt. Ist dein Glückswert hoch genug, hast du größere Chancen auf einen legendären Brawler. Ist dein Glückswert niedrig, ist es schwieriger, einen neuen legendären Brawler zu bekommen. Zu Beginn des Spiels sind die Inhalte von Brawlboxen vorbestimmt, um allen Spielern einen fairen Start zu bieten."
"TID_GATCHA_ERROR_NOT_ENOUGH_WINS","Sammle 10 Starmarken, um eine Große Box zu bekomme!"
"TID_HERO_BUNDLE_19","Pennys Schatz"
"TID_HERO_BUNDLE_20","Franks Feature"
"TID_KEY_BAR_INFO","Anzahl <c33a5d7>Marken</c>, die du in Brawls verdienen kannst.\n\nMit Marken kannst du Brawlboxen öffnen."
"TID_NEW_ONLINE_FRIEND","SPIELER ONLINE"
"TID_NEW_GAME_ROOM","NEUES TEAM"
"TID_KEY_BAR_TITLE","VERFÜGBARE MARKEN"
"TID_PLAYAGAIN_QUIT","VERLASSEN"
"TID_BATTLE_END_WAITING","Auf die anderen warten"
"TID_ERROR_REPLAY_WAITING","Wiederholungsanfrage wird bereits bearbeitet."
"TID_ERROR_REPLAY_NOT_POSSIBLE","Wiederholung ist nicht verfügbar."
"TID_ERROR_SPECTATE_WAITING","Anfrage zum Zuschauen wird bereits bearbeitet."
"TID_ERROR_SPECTATE_NOT_POSSIBLE","Der Spieler kämpft derzeit nicht."
"TID_FIRST_WIN_INFO_SURVIVAL","Schaffst du es das erste Mal unter die letzten vier Spieler, bekommst du eine <cff8E1b>Starmarke</c> als Belohnung."
"TID_TEAM_POPOVER_YOUR_ROOM","Dies ist dein Team."
"TID_ERROR_SPECTATE_NOT_POSSIBLE_TEAM","Das Team brawlt momentan nicht."
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_THIS_TEAM","Beitritt fehlgeschlagen: Du bist bereits in diesem Team."
"TID_TEAM_AD_JOIN_FAIL_FULL","Beitritt nicht möglich. Team ist voll."
"TID_HOMESCREEN_NOT_ENOUGH_TICKETS","Spiel kann nicht gestartet werden. Nicht genügend Tickets."
"TID_HOMESCREEN_TEAMS_NOT_SUPPORTED","In diesem Ereignis wird das Spielen in Teams nicht unterstützt."
"TID_GAME_MODE_UNLOCKED","FREIGESCHALTET"
"TID_ERROR_SPECTATE_DISABLED","Der Zuschauermodus ist aus technischen Gründen vorübergehend deaktiviert."
"TID_SPECTATE_FOLLOW","Tippen zum Folgen von:"
"TID_SPECTATE_FOLLOWING","Du folgst:"
"TID_FIRST_WIN_INFO_TICKETED_EVENT","Verdiene eine <cff8E1b>Starmarke</c>, indem du deinen ersten Brawl bestreitest."
"TID_FIRST_WIN_INFO_TEAM_SURVIVAL","Schaffst du es das erste Mal unter die letzten zwei Spieler, bekommst du eine <cff8E1b>Starmarke</c> als Belohnung."
"TID_FIRST_WIN_INFO_SURVIVAL_COMBINED","Spiele gegen andere Spieler und schaffe es im Solomodus unter die besten zwei und im Duomodus unter die besten vier Spieler, um eine <cff8E1b>Starmarke</c> als Belohnung zu bekommen."
"TID_CONNECTING_WAIT_FOR_SPECTATE","Verbindung zum Zuschauermodus wird hergestellt ..."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS","WERBECLIP ANSEHEN,\nUM EINE BELOHNUNG ZU VERDOPPELN!\nHEUTE SIND NOCH <VIEWCOUNTREM> CLIPS VERFÜGBAR."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW","WERBECLIP ANSEHEN,\nUM EINE BELOHNUNG ZU VERDOPPELN!\nHEUTE IST NOCH <VIEWCOUNTREM> CLIP VERFÜGBAR."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS_CHOISELESS","HOL DIR MEHR BELOHNUNGEN!\nHeute sind noch <VIEWCOUNTREM> Clips verfügbar."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW_CHOISELESS","HOL DIR MEHR BELOHNUNGEN!\nHeute ist noch <VIEWCOUNTREM> Clip verfügbar."
"TID_CANNON_DAMAGE","Schaden der Kanone"
"TID_CANNON_HEALTH","Trefferpunkte der Kanone"
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_OTHER","Dieser Spieler hat zu viele unbeantwortete Freundschaftsanfragen. Bitte versuche es später erneut."
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_YOU","Du hast zu viele Freundschaftsanfragen verschickt. Entferne eine und versuche es erneut."
"TID_ADD_FRIEND_ERROR_GENERIC","Freundschaftsanfrage konnte nicht gesendet werden. Bitte versuche es später erneut."
"TID_ADD_FRIEND_ERROR_DOES_NOT_EXIST","Dieser Spieler existiert nicht."
"TID_ADD_FRIEND_ERROR_OWN_AVATAR","Du kannst dich nicht selbst als Freund hinzufügen!"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER","Dein Freund hat zu viele Freunde. Bitte versuche es später erneut."
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU","Du hast zu viele Freunde. Entferne einen, wenn du neue hinzufügen willst."
"TID_HINT_26","Penny kann mit ihrer Streuattacke viel Schaden anrichten, wenn ihre Ziele in einer Reihe stehen."
"TID_HINT_27","Wenn du zusammen mit Mitspielern in einem Team bist, könnt ihr im Voraus eine Strategie planen und eine gute Kombination von Brawlern auswählen."
"TID_HINT_28","In Testspielen kannst du für bestimmte Ereignisse trainieren, deine eigenen Wettkämpfe austragen und mehr!"
"TID_HINT_29","Wenn dir deine Teamkollegen gefallen haben, kannst du am Ende eines Matches über den Button \qNoch ein Spiel\q ein weiteres Spiel mit ihnen starten!"
"TID_HINT_30","In Testspielen kannst du alle Ereignisse und Maps auswählen. Außerdem sind Brawler dort maximal upgegradet!"
"TID_HINT_31","Frank braucht eine Weile, um seine Standardattacke und seinen Superskill auszuführen, wodurch seine Gegner die Gelegenheit haben, ihm auszuweichen."
"TID_EXPERIENCE","ERFAHRUNG"
"TID_HINT_32","Ticketereignisse haben keinen Einfluss auf die Markenleiste. Um sie zu spielen, werden Tickets benötigt."
"TID_HINT_33","Über die Mitgliederliste deines Clubs kannst du Leuten aus deinem Club eine Freundschaftsanfrage schicken."
"TID_HINT_34","Du kannst Spieler, die mit dir in einem Team sind, in deine Freundesliste einladen."
"TID_HINT_35","Wenn ihr ein paar gute Matches zusammen gespielt habt, kannst du Spielern über die Liste \qVorgeschlagene Freunde\q eine Freundschaftsanfrage schicken."
"TID_HINT_36","Du kannst Spieler, die mit dir in einem Team sind, in deine Freundesliste einladen."
"TID_HINT_37","Über den Button \qMitspieler einladen\q kannst du dein Team deinen Freunden und Clubmitgliedern zugänglich machen."
"TID_COOP_GENERATED","Rumblearena"
"TID_MECHANIC_KNIGHT_SKIN","DRACHENRITTERIN JESSIE"
"TID_FRANK_CAVEMAN_SKIN","HÖHLENMENSCH FRANK"
"TID_SOLO","SOLO"
"TID_DUO","DUO"
"TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL","Freundesliste ist voll!"
"TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY","Zu viele aktive Einladungen, versuche es später erneut."
"TID_INVITE_FRIEND_TOKEN_ERROR","Fehler beim Einladen von Freund"
"TID_GOLDRUSH_9","Dunkler Teich"
"TID_TEAM_JOIN_FINISH_TUTORIAL","Schließe das Tutorial ab, um einem Team beizutreten."
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE","Anmeldung fehlgeschlagen"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED","Die Betaversion von Brawl Stars ist noch nicht in deinem Land verfügbar. Schau später noch einmal vorbei!"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON","Okay"
"TID_CROW_PHEONIX_SKIN","PHOENIX CROW"
"TID_MECHANIC_SUMMER_SKIN","SOMMERFAN JESSIE"
"TID_HERO_SCREEN_DIM_COLOR_MUL","222222"
"TID_FREE_BOX_AVAILABLE_0","Eine kostenlose Belohnung erwartet dich!"
"TID_FREE_BOX_AVAILABLE_1","Hol dir jetzt deine kostenlose Belohnung!"
"TID_FREE_BOX_AVAILABLE_2","Hol dir deine kostenlose Belohnung, bevor sie weg ist!"
"TID_FREE_BOX_AVAILABLE_3","Kostenlose Belohnungen warten auf dich!"
"TID_FREE_BOX_AVAILABLE_4","Sichere dir jetzt deine kostenlose Belohnung!"
"TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP","ROCKSTAR\nCOLT"
"TID_ROCKET_BEACH_SKIN_SHOP","STRANDBESUCHER\nBROCK"
"TID_CACTUS_PINK_SKIN_SHOP","PINKER\nSPIKE"
"TID_SHAMAN_PANDA_SKIN_SHOP","PANDA\nNITA"
"TID_CROW_WHITE_SKIN_SHOP","WEISSER\nCROW"
"TID_BULL_HAIR_SKIN_SHOP","WIKINGER\nBULL"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","GOLDENER\nRICOCHET"
"TID_BARKEEP_GOLD_SKIN_SHOP","GOLDENER\nBARLEY"
"TID_LUCHADOR_RUDO_SKIN_SHOP","EL RUDO\nPRIMO"
"TID_SHOTGUN_BANDITA_SKIN_SHOP","BANDITA\nSHELLY"
"TID_LUCHADOR_KING_SKIN_SHOP","EL REY\nPRIMO"
"TID_MECHANIC_KNIGHT_SKIN_SHOP","DRACHENRITTERIN\nJESSIE"
"TID_FRANK_CAVEMAN_SKIN_SHOP","HÖHLENMENSCH\nFRANK"
"TID_MECHANIC_SUMMER_SKIN_SHOP","SOMMERFAN\nJESSIE"
"TID_CROW_PHEONIX_SKIN_SHOP","PHOENIX\nCROW"
"TID_GOLDRUSH_10","Echokammer"
"TID_BANKHEIST_5","Zaunhauen"
"TID_BATTLE_ROYALE_D7","Super-Shopper"
"TID_BATTLE_ROYALE_8","Inselinvasion"
"TID_BATTLE_ROYALE_6","Wirbelhöhle"
"TID_CLAN_CHAT_JUMP_TO_NEW","<count> neue Nachrichten"
"TID_CLAN_CHAT_NEW","NEU"
"TID_BANKHEIST_6","Grandiose Gabelungen"
"TID_GOLDRUSH_11","Geflutete Mine"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_ANDROID","Die Betaversion von Brawl Stars muss aus dem Google Play Store heruntergeladen werden (zur Zeit nur in ausgewählten Ländern verfügbar). Gerootete Geräte werden momentan nicht unterstützt. Probiere es später erneut!"
"TID_RATE_APP_MESSAGE_ANDROID","Bitte bewerte Brawl Stars im Play Store oder schreibe eine Rezension. Wir danken dir für dein Feedback!"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","Neue Google Play-Anmeldung"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Möchtest du dein aktuelles Spiel mit diesem Google Play-Konto speichern?"
"TID_SHOWDOWN_END","SHOWDOWN!"
"TID_SETTINGS_FIXES_JOYSTICK","FIXIERTE JOYSTICKS"
"TID_SETTINGS_SC_ID","SUPERCELL ID"
"TID_LANGUAGE_LOCALIZED_NAME","Deutsch"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","Sprache ändern?"
"TID_POPUP_CHANGE_LANGUAGE","Bist du sicher, dass du die Sprache ändern möchtest?"
"TID_SKIN_RARITY_1","<cffffff>Gewöhnlich</c>"
"TID_SKIN_RARITY_2","<c0070dd>Selten</c>"
"TID_SKIN_RARITY_3","<ca335ee>Episch</c>"
"TID_SKIN_RARITY_4","<cff8000>Legendär</c>"
"TID_BANKHEIST_7","Kaktuskorridor"
"TID_BATTLE_ROYALE_9","Westwind"
"TID_BATTLE_ROYALE_10","Dornendünen"
"TID_NO_FRIENDS_GO_TO_FRIENDS","Zur Freundesliste"
"TID_EVENT_MODIFIER_1","ENERGIEDRINK"
"TID_EVENT_MODIFIER_2","ROBOZORN"
"TID_EVENT_MODIFIER_3","METEORSCHAUER"
"TID_EVENT_MODIFIER_4","LEBENSRAUB"
"TID_EVENT_MODIFIER_DESC_1","Schnapp dir einen zufällig auftauchenden Energiedrink, um den Schaden und das Bewegungstempo deines Brawlers für kurze Zeit massiv zu erhöhen!"
"TID_EVENT_MODIFIER_DESC_2","Ein wütender Roboter erscheint zufällig und greift den am nächsten stehenden Brawler an. Vorsicht!"
"TID_EVENT_MODIFIER_DESC_3","Dies ist kein Meteorschauer, den man gemütlich beobachten sollte! Nimm dich in Acht vor fallenden Felsen!"
"TID_BALL_4","Gewiefte Wiesen"
"TID_EVENT_MODIFIER_DESC_4","Du verlierst konstant Trefferpunkte. Jedes Mal, wenn du einen Gegner mit einem Angriff triffst, werden jedoch einige TP wiederhergestellt. Besiegst du einen Brawler, wirst du komplett geheilt! Sämtliche Heilungsfähigkeiten sind hier schwächer."
"TID_BALL_5","BB Fort"
"TID_BALL_6","Superstadion"
"TID_BALL_7","Pfützenfest"
"TID_BANKHEIST_8","Knochentunnel"
"TID_EVENT_MODIFIER_DESC_3_SD","Mit Verbündeten herumzulaufen kann gefährlich sein, wenn Felsen vom Himmel fallen!"
"TID_DEFEATED_SHOWDOWN","Besiegt"
"TID_OFFER_WATCH_AD","ANSEHEN"
"TID_ERROR_REPLAY_DISABLED","Wiederholung ist nicht verfügbar."
"TID_WANTED_9","Canal Grande"
"TID_HOOK","CATCHER"
"TID_STAR_KEY_INFO_EXTENSION","\n\nMit Starmarken können Große Boxen geöffnet werden."
"TID_TEAM_OWNER_TEXT","Team von <NAME>"
"TID_SPECTATE_AUTO","Automatisch"
"TID_BATTLE_ROYALE_11","Bow Wow"
"TID_FRIEND_POPOVER_INVITE","INS TEAM EINLADEN"
"TID_TEAM_ERROR_ALREADY_IN_ROOM","Spieler ist bereits in deinem Team!"
"TID_TEAM_ERROR_ALREADY_INVITED","Spieler wurde bereits eingeladen!"
"TID_BATTLE_ROYALE_D2","Sturmebenen"
"TID_UNDERTAKER_GREASER_SKIN","ROCKABILLY MORTIS"
"TID_COMMUNITY_PROPS","Community-Map!\n\nKonzept von:\n<cff8000><CREDIT></c>"
"TID_BATTLE_ROYALE_12","Lavalabyrinth"
"TID_TEAM_INVITE_ALREADY_IN_TEAM","Spieler ist bereits in einem Team!"
"TID_HINT_38","Ein rotierender blauer Kreis unter deinem Brawler bedeutet, dass der Superskill bereit ist!"
"TID_HINT_39","Ein rotierender gelber Kreis unter einem Brawler bedeutet, dass dieser gerade seinen Superskill zielt."
"TID_EVENT_NOT_AVAILABLE","Kein Ereignis"
"TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE","Kein Video verfügbar. Schau später noch einmal vorbei!"
"TID_SHOP_NOT_AVAILABLE","ist nicht verfügbar"
"TID_UNDERTAKER_GREASER_SKIN_SHOP","ROCKABILLY\nMORTIS"
"TID_HINT_40","Verknüpfe dein Spielkonto mit einer Supercell ID, um es vor Verlust zu schützen und auf mehreren Geräten spielen zu können."
"TID_GACHA_VIDEO_REWARD_RECEIVED","Extrabelohnungen eingesammelt!"
"TID_BUTTON_NAVI_SHOP","SHOP"
"TID_BUTTON_NAVI_SOCIAL","COMMUNITY"
"TID_BUTTON_NAVI_BRAWLERS","BRAWLER"
"TID_BRAWL_TICKETS_BUTTON","SPIELEN"
"TID_HOME_SCREEN_INVITE","EINLADEN"
"TID_HINT_41","Deine Gesamttrophäen setzen sich aus den Trophäenmengen aller deiner Brawler zusammen."
"TID_GOAL","<name> hat ein Tor geschossen!"
"TID_EVENT_MODIFIER_5","HEILPILZE"
"TID_EVENT_MODIFIER_DESC_5","Heilpilze erscheinen an einer zufälligen Stelle! Sie heilen eine kurze Zeit lang alles in ihrer Nähe."
"TID_EVENT_MODIFIER_DESC_5_SD","Heilpilze erscheinen an einer zufälligen Stelle! Läufst du gemeinsam mit Verbündeten herum, wachsen sie nicht in eurer Nähe."
"TID_NINJA","LEON"
"TID_ANIMAL","TIER"
"TID_HINT_42","Wenn du eine Zeit lang keinen Schaden nimmst und nicht angreifst, heilt sich dein Brawler."
"TID_HOOK_SHORT_DESC","Greifer"
"TID_HOOK_DESC","Catcher zieht Leute zu sich!"
"TID_SPEC_ABI_HOOK","Verbesserter Rückstoß"
"TID_SPEC_ABI_HOOK_DESC","Mit dem Rückstoß seiner Flinte kann Catcher über Wände springen! So OP!"
"TID_HOOK_WEAPON","Waffe X"
"TID_HOOK_ULTI","Enterhaken"
"TID_HOOK_WEAPON_DESC","Wenn das Geschoss niemanden trifft, zerspringt es in mehrere Splitter, die geringen Schaden zufügen."
"TID_HOOK_ULTI_DESC","Zieht Feinde heran"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","Cooler Typ!"
"TID_CLUSTER_BOMB_DUDE_DESC","Der coole Typ kann mit seinem Hoverboard über das Wasser schweben."
"TID_SPEC_ABI_HOVERBOARD","Überladenes Hoverboard"
"TID_SPEC_ABI_HOVERBOARD_DESC","Wenn die Munition des Hoverboards komplett aufgeladen ist, kann der Brawler sich deutlich schneller bewegen."
"TID_CLUSTER_BOMB_DUDE_WEAPON","Maschinengewehr"
"TID_CLUSTER_BOMB_DUDE_ULTI","Streubombe"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","Schießt schnell!"
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","Bumm!"
"TID_NINJA_SHORT_DESC","VERSTOHLENER ASSASSINE"
"TID_NINJA_DESC","Leon schießt eine schnelle Salve von Klingen auf seine Gegner. Sein Superskill ist eine Rauchbombe, die ihn eine Zeit lang unsichtbar macht!"
"TID_SPEC_ABI_SPEED_INVISIBLE","Rauchspuren"
"TID_SPEC_ABI_SPEED_INVISIBLE_DESC","Während Leon unsichtbar ist, wird sein Bewegungstempo erhöht."
"TID_NINJA_WEAPON","Wirbelklingen"
"TID_NINJA_ULTI","Rauchbombe"
"TID_NINJA_WEAPON_DESC","Leon wirft vier Wirbelklingen locker aus dem Handgelenk. Je weiter sie fliegen desto weniger Schaden verursachen die Klingen."
"TID_NINJA_ULTI_DESC","Leon wird 10 Sekunden lang unsichtbar. Greift er an, ist er wieder sichtbar. Gegner, die sich in Leons Nähe aufhalten, können ihn sehen."
"TID_ANIMAL_SHORT_DESC","Paladin"
"TID_ANIMAL_DESC","Kann das Team beschützen und viel Schaden einstecken."
"TID_SPEC_ABI_HEAL_FOREST","Alles im grünen Bereich"
"TID_SPEC_ABI_HEAL_FOREST_DESC","Heilt <c00cc00><VALUE1></c> TP pro Sekunde, wenn er in einem Busch steht."
"TID_ANIMAL_WEAPON","Klauen"
"TID_ANIMAL_ULTI","Harte Schale"
"TID_ANIMAL_WEAPON_DESC","Haut mehrfach mit seinen Klauen zu."
"TID_ANIMAL_ULTI_DESC","Seine Haut verhärtet sich 5 Sekunden lang. Dadurch wird erlittener Schaden um die Hälfte reduziert."
"TID_STAT_DAMAGE_PER_CLUSTER","Schaden pro Streubombe"
"TID_STAT_DAMAGE_PER_SHURIKEN","Schaden pro Klinge im Nahkampf"
"TID_STAT_INVISIBLE","Rauchbombe"
"TID_STAT_SHIELD","Schild"
"TID_SELECT_HERO_INFO_RAID_BOSS","<c2288ff>Spieler vs. Boss</c>"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS","Drei Spieler vs. BOSSROBOTER"
"TID_GAME_MODE_10","BOSSKAMPF"
"TID_RAID_BOSS_INTRO_TEXT","Besiege den Boss"
"TID_RAID_1","Bossroboterarena"
"TID_GAME_MODE_10_DESC","Kannst du den beeindruckenden Bossroboter besiegen? Tu dich mit zwei Mitspielern zusammen, um diese Monstermaschine auszuschalten. Solange einer deiner Teamkameraden am Leben ist, kannst du in den Kampf zurückkehren, nachdem du besiegt wurdest. Sind alle in deinem Team gleichzeitig besiegt, ist das Spiel vorbei!\n\nBosskämpfe haben verschiedene Schwierigkeitsgrade, von \qNormal\q bis \qUltraschwierig\q. Wenn du den höchsten dir verfügbaren Schwierigkeitsgrad bestehst, wird der nächste freigeschaltet. Die besten Belohnungen erhältst du, wenn du dich immer einer neuen Herausforderung stellst!"
"TID_TEAM_MATE_GONE","<ccccc00>Mitspieler besiegt!</c>"
"TID_ALL_TEAM_MATES_GONE","<cee0000>Beide Mitspieler besiegt!</c>"
"TID_RAID_BOSS_ENRAGE_1","<c99bb22bb>Boss ist WÜTEND!</c>"
"TID_RAID_BOSS_ENRAGE_2","<c99bb2222>Boss SCHÄUMT VOR WUT!</c>"
"TID_RAID_BOSS_ENRAGE_3","<c99bbbb22>Boss KOCHT VOR WUT!</c>"
"TID_RAID_BOSS_DIFFICULTY_0","Normal"
"TID_RAID_BOSS_DIFFICULTY_1","Schwierig"
"TID_RAID_BOSS_DIFFICULTY_2","Sehr schwierig"
"TID_RAID_BOSS_DIFFICULTY_3","Extrem schwierig"
"TID_RAID_BOSS_DIFFICULTY_4","Ultraschwierig"
"TID_RAID_BOSS_DIFFICULTY_5","Ultraschwierig II"
"TID_RAID_BOSS_DIFFICULTY_6","Ultraschwierig III"
"TID_RAID_BOSS_DIFFICULTY_7","Ultraschwierig IV"
"TID_RAID_BOSS_DIFFICULTY_8","Ultraschwierig V"
"TID_RAID_BOSS_DIFFICULTY_9","Ultraschwierig VI"
"TID_RAID_BOSS_DIFFICULTY_10","Ultraschwierig VII"
"TID_RAID_BOSS_DIFFICULTY_11","Ultraschwierig VIII"
"TID_RAID_BOSS_DIFFICULTY_12","Ultraschwierig IX"
"TID_RAID_BOSS_DIFFICULTY_13","Ultraschwierig X"
"TID_RAID_BOSS_DIFFICULTY_14","Ultraschwierig XI"
"TID_RAID_BOSS_DIFFICULTY_15","Ultraschwierig XII"
"TID_RAID_BOSS_DIFFICULTY_16","Ultraschwierig XIII"
"TID_RAID_BOSS_DIFFICULTY_17","Ultraschwierig XIV"
"TID_RAID_BOSS_DIFFICULTY_18","Ultraschwierig XV"
"TID_RAID_BOSS_DIFFICULTY_19","Ultraschwierig XVI"
"TID_MODES_NEW_EVENT","NEUES EREIGNIS"
"TID_MODES_NEW_EVENTS","NEUE EREIGNISSE"
"TID_TEAM_MEMBER_STATUS_NEW_0","<c999999>OFFLINE</c>"
"TID_TEAM_MEMBER_STATUS_NEW_1","BRAWLT"
"TID_TEAM_MEMBER_STATUS_NEW_2","ABWESEND"
"TID_TEAM_MEMBER_STATUS_NEW_4","IST IM MATCHMAKING"
"TID_TEAM_MEMBER_STATUS_NEW_5","ENDMENÜ"
"TID_TEAM_MEMBER_STATUS_NEW_6","<c999999>OFFLINE</c>"
"TID_TEAM_MEMBER_STATUS_NEW_7","SCHAUT EINEM SPIEL ZU"
"TID_TEAM_MEMBER_STATUS_NEW_8","TRAINIERT"
"TID_TEAM_MEMBER_STATUS_NEW_9","SCHREIBT ..."
"TID_TEAM_MEMBER_STATUS_NEW_10","BRAWLERMENÜ"
"TID_TEAM_MEMBER_STATUS_NEW_11","EREIGNISAUSWAHL"
"TID_TEAM_MEMBER_STATUS_NEW_READY","BEREIT"
"TID_BUTTON_SPECTATE","ZUSCHAUEN"
"TID_NEW_EVENT_IN","Neues Ereignis in: <TIME>"
"TID_NEW_EVENT_NOW","NEUES EREIGNIS VERFÜGBAR!"
"TID_SHOP_TITLE","SHOP"
"TID_SELECT_EVENT_TITLE","EREIGNIS WÄHLEN"
"TID_HERO_LIST_LABEL_NEW","BRAWLER <c53C5F7>(<COUNT>/<TOTAL>)</c>"
"TID_KEY_COUNTER","<VALUE><c7984a8>/<MAX></c>"
"TID_ONLINE_TAB_1","ONLINE"
"TID_ONLINE_TAB_2","TEAMCHAT"
"TID_ONLINE_TAB_3","CLUBCHAT"
"TID_ALLIANCE_CHAT_TAB_NOT_IN_ALLIANCE","Um den Clubchat zu nutzen, musst du Mitglied eines Clubs sein."
"TID_TEAM_CHAT_TAB_NOT_IN_TEAM","Um den Teamchat zu nutzen, musst du Mitglied eines Teams sein."
"TID_NO_BAND_GO_TO_BANDS","Zum Clubmenü"
"TID_SHARE_TEAM_CODE_NO_CODE","Bitte warte, bis der Code generiert wurde!"
"TID_TEAM_TEAMCODE_YOURS","Dein Teamcode"
"TID_BACK_BUTTON","TEAM VERLASSEN"
"TID_BARLEY_WIZARD_SKIN","MAGIER BARLEY"
"TID_EVENT_LOCKED_TROPHIES","Sammle mehr Trophäen, um dieses Ereignis freizuschalten."
"TID_SHOTGUN_STAR_SKIN","STAR SHELLY"
"TID_PARTY_MODE_TITLE","TESTSPIEL"
"TID_BUTTON_PARTY_MODE","ERSTELLEN"
"TID_LEAVE_TEAM_TITLE","TEAM"
"TID_LEAVE_TEAM_TXT","VERLASSEN"
"TID_PARTY_MODE_DESC","Du bekommst durch Testspiele zwar keine Trophäen, kannst aber Standardereignisse üben oder deinen eigenen Wettbewerb austragen!\n\nIn Testspielen sind alle Brawler maximal upgegradet."
"TID_HEROES_TO_BE_UNLOCKED","NOCH NICHT FREIGESCHALTETE BRAWLER"
"TID_NITA_REINDEER_SKIN","LEUCHTNASE NITA"
"TID_PENNY_ELF_SKIN","HELFERLEIN PENNY"
"TID_DYNAMIKE_SANTA_SKIN","MIKENACHTSMANN"
"TID_DYNAMIKE_CHEF_SKIN","CHILIKOCH MIKE"
"TID_BROCK_BOOMBOX_SKIN","BROCKDANCER"
"TID_EVENT_SLOT_NAME_1","JUWELENJAGD"
"TID_EVENT_SLOT_NAME_2","SHOWDOWN"
"TID_EVENT_SLOT_NAME_3","TÄGLICHE EREIGNISSE"
"TID_EVENT_SLOT_NAME_4","SONDEREREIGNISSE"
"TID_EVENT_SLOT_NAME_7","TICKETEREIGNISSE"
"TID_PENNY_ELF_SKIN_SHOP","HELFERLEIN\nPENNY"
"TID_DYNAMIKE_SANTA_SKIN_SHOP","MIKENACHTSMANN"
"TID_DYNAMIKE_CHEF_SKIN_SHOP","CHILIKOCH MIKE"
"TID_BROCK_BOOMBOX_SKIN_SHOP","BROCK-\nDANCER"
"TID_NITA_REINDEER_SKIN_SHOP","LEUCHTNASE\nNITA"
"TID_SKIN_INFO_3_available_need_hero","Feier die Brawlidays mit diesem festlichen Skin!\nNur für kurze Zeit verfügbar.\n\nUm diesen Skin zu kaufen, musst du den Brawler haben."
"TID_EVENT_STARTS_IN","Ereignis beginnt in: <TIME>"
"TID_UNDERTAKER_HAT_SKIN","ZYLINDERTRÄGER MORTIS"
"TID_CREATE_ROOM_CODE","TEAMCODE ERSTELLEN"
"TID_EVENT_LOCKED_TEAM","In diesem Ereignis wird das Spielen in Teams nicht unterstützt!"
"TID_EVENT_PREVIEW_TITLE","EREIGNISINFOS"
"TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO","Überlebe in der Arena"
