"TID","JP"
"TID_ANIMAL_SHORT_DESC","守護"
"TID_ANIMAL_DESC","チームを守ってダメージをその身に受ける。"
"TID_SPEC_ABI_HEAL_FOREST","薬草学"
"TID_SPEC_ABI_HEAL_FOREST_DESC","やぶに入るとHPが毎秒<c00cc00><VALUE1></c>回復する"
"TID_ANIMAL_WEAPON","鋭い爪"
"TID_ANIMAL_ULTI","厚い皮"
"TID_ANIMAL_WEAPON_DESC","鋭い鉤爪で何度も攻撃する。"
"TID_ANIMAL_ULTI_DESC","5秒間にわたり皮膚が硬化して、その間に受けるダメージのすべてを50％低減する。"
"TID_STAT_DAMAGE_PER_CLUSTER","クラスターのダメージ"
"TID_STAT_DAMAGE_PER_SHURIKEN","手裏剣のダメージ（近距離）"
"TID_STAT_INVISIBLE","煙玉"
"TID_STAT_SHIELD","シールド"
"TID_SELECT_HERO_INFO_RAID_BOSS","<c2288ff>プレイヤー対ボス</c>"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS","プレイヤー3人VSボスロボット"
"TID_GAME_MODE_10","ボスファイト"
"TID_RAID_BOSS_INTRO_TEXT","ボスを撃破しよう"
"TID_RAID_1","ボスロボットアリーナ"
"TID_GAME_MODE_10_DESC","手強いボスロボットとの対決！2人のチームメイトと協力して撃破しよう。チームメイトが一人でも生きていれば、リスポーンできる。全員倒されてしまうとゲームオーバー！\n\nボスファイトのチャレンジレベルは到達済みの最高難易度をクリアすることでノーマルからクレイジーまで上昇する。新しいチャレンジレベルでボスを倒すことで豪華な報酬をゲット！"
"TID_TEAM_MATE_GONE","<ccccc00>チームメイトがやられた！</c>"
"TID_ALL_TEAM_MATES_GONE","<cee0000>チームメイトがどちらもやられた！</c>"
"TID_RAID_BOSS_ENRAGE_1","<c99bb22bb>ボスが怒っている！</c>"
"TID_RAID_BOSS_ENRAGE_2","<c99bb2222>ボスが激怒している！</c>"
"TID_RAID_BOSS_ENRAGE_3","<c99bbbb22>ボスが怒り狂っている！</c>"
"TID_RAID_BOSS_DIFFICULTY_0","ノーマル"
"TID_RAID_BOSS_DIFFICULTY_1","ハード"
"TID_RAID_BOSS_DIFFICULTY_2","エキスパート"
"TID_RAID_BOSS_DIFFICULTY_3","マスター"
"TID_RAID_BOSS_DIFFICULTY_4","クレイジー"
"TID_RAID_BOSS_DIFFICULTY_5","クレイジー II"
"TID_RAID_BOSS_DIFFICULTY_6","クレイジー III"
"TID_RAID_BOSS_DIFFICULTY_7","クレイジー IV"
"TID_RAID_BOSS_DIFFICULTY_8","クレイジー V"
"TID_RAID_BOSS_DIFFICULTY_9","クレイジー VI"
"TID_RAID_BOSS_DIFFICULTY_10","クレイジー VII"
"TID_RAID_BOSS_DIFFICULTY_11","クレイジー VIII"
"TID_RAID_BOSS_DIFFICULTY_12","クレイジー IX"
"TID_RAID_BOSS_DIFFICULTY_13","クレイジー X"
"TID_RAID_BOSS_DIFFICULTY_14","クレイジー XI"
"TID_RAID_BOSS_DIFFICULTY_15","クレイジー XII"
"TID_RAID_BOSS_DIFFICULTY_16","クレイジー XIII"
"TID_RAID_BOSS_DIFFICULTY_17","クレイジー XIV"
"TID_RAID_BOSS_DIFFICULTY_18","クレイジー XV"
"TID_RAID_BOSS_DIFFICULTY_19","クレイジー XVI"
"TID_MODES_NEW_EVENT","新イベント！"
"TID_MODES_NEW_EVENTS","新イベント！"
"TID_TEAM_MEMBER_STATUS_NEW_0","<c999999>オフライン</c>"
"TID_TEAM_MEMBER_STATUS_NEW_1","バトル中"
"TID_TEAM_MEMBER_STATUS_NEW_2","退席中"
"TID_TEAM_MEMBER_STATUS_NEW_4","マッチメイキング中"
"TID_TEAM_MEMBER_STATUS_NEW_5","終了画面"
"TID_TEAM_MEMBER_STATUS_NEW_6","<c999999>オフライン</c>"
"TID_TEAM_MEMBER_STATUS_NEW_7","観戦中"
"TID_TEAM_MEMBER_STATUS_NEW_8","練習中"
"TID_TEAM_MEMBER_STATUS_NEW_9","書き込み中..."
"TID_TEAM_MEMBER_STATUS_NEW_10","キャラ選択中"
"TID_TEAM_MEMBER_STATUS_NEW_11","イベント画面"
"TID_TEAM_MEMBER_STATUS_NEW_READY","準備完了"
"TID_BUTTON_SPECTATE","観戦"
"TID_NEW_EVENT_IN","新イベントまで：<TIME>"
"TID_NEW_EVENT_NOW","新イベントが登場！"
"TID_SHOP_TITLE","ショップ"
"TID_SELECT_EVENT_TITLE","イベントを選択"
"TID_HERO_LIST_LABEL_NEW","キャラクター <c53C5F7><COUNT>/<TOTAL></c>"
"TID_KEY_COUNTER","<VALUE><c7984a8>/<MAX></c>"
"TID_ONLINE_TAB_1","オンラインのプレイヤー"
"TID_ONLINE_TAB_2","チームチャット"
"TID_ONLINE_TAB_3","クラブチャット"
"TID_ALLIANCE_CHAT_TAB_NOT_IN_ALLIANCE","クラブに参加してクラブチャットを活用しましょう"
"TID_TEAM_CHAT_TAB_NOT_IN_TEAM","他のプレイヤーとチームを組んでチームチャットをご利用ください"
"TID_NO_BAND_GO_TO_BANDS","クラブ画面へ"
"TID_SHARE_TEAM_CODE_NO_CODE","コードが発行されるまでお待ちください！"
"TID_TEAM_TEAMCODE_YOURS","チームコード"
"TID_BACK_BUTTON","チームを脱退する"
"TID_BARLEY_WIZARD_SKIN","ウィザード バーリー"
"TID_EVENT_LOCKED_TROPHIES","トロフィーを集めてイベントをアンロックしましょう"
"TID_SHOTGUN_STAR_SKIN","スター シェリー"
"TID_PARTY_MODE_TITLE","フレンドゲーム"
"TID_BUTTON_PARTY_MODE","作成"
"TID_LEAVE_TEAM_TITLE","チーム"
"TID_LEAVE_TEAM_TXT","脱退"
"TID_PARTY_MODE_DESC","フレンドゲームからはトロフィーを獲得できませんが、通常イベントの練習や仲間内での大会に活用できます！\n\nここではすべてのキャラクターが最大レベルにアップグレードされます。"
"TID_HEROES_TO_BE_UNLOCKED","アンロックされるキャラクター"
"TID_NITA_REINDEER_SKIN","トナカイ ニタ"
"TID_PENNY_ELF_SKIN","妖精 ペニー"
"TID_DYNAMIKE_SANTA_SKIN","サンタマイク"
"TID_DYNAMIKE_CHEF_SKIN","コック ダイナマイク"
"TID_BROCK_BOOMBOX_SKIN","DJ ブロック"
"TID_EVENT_SLOT_NAME_1","エメラルドハント"
"TID_EVENT_SLOT_NAME_2","バトルロイヤル"
"TID_EVENT_SLOT_NAME_3","日替わりイベント"
"TID_EVENT_SLOT_NAME_4","特別イベント"
"TID_EVENT_SLOT_NAME_7","チケットイベント"
"TID_PENNY_ELF_SKIN_SHOP","妖精\nペニー"
"TID_DYNAMIKE_SANTA_SKIN_SHOP","サンタマイク"
"TID_DYNAMIKE_CHEF_SKIN_SHOP","コック ダイナマイク"
"TID_BROCK_BOOMBOX_SKIN_SHOP","DJ\nブロック"
"TID_NITA_REINDEER_SKIN_SHOP","トナカイ\nニタ"
"TID_SKIN_INFO_3_available_need_hero","華やかなスキンでクリスマスをお祝いしましょう！\nご利用は期間限定です。\n\nスキンを購入するにはキャラをアンロックしてください。"
"TID_EVENT_STARTS_IN","イベント開始まで：<TIME>"
"TID_UNDERTAKER_HAT_SKIN","シルクハット モーティス"
"TID_CREATE_ROOM_CODE","チームコードを作成"
"TID_EVENT_LOCKED_TEAM","このイベントはチームではプレイできません！"
"TID_EVENT_PREVIEW_TITLE","イベント情報"
"TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO","アリーナで生き残れ"
"TID_GAME_MODE_6_SOLO_DUO_DESC","ソロ、またはパートナーと一緒にバトルロイヤルを戦おう。最後に生き残ったものが勝者！\n\nパワーキューブを集めると、HPと攻撃力を上げることができる。毒ガスが戦場を狭めるため、動き続けることをお忘れなく！"
"TID_INVITE_PENDING","招待中"
"TID_JOIN_REQUEST_PENDING","申請中"
"TID_GOAL_MATCH_OVER","<name>のゴール！\nバトル終了"
"TID_GOLDRUSH_XMAS_1","雪の要塞"
"TID_GOLDRUSH_XMAS_2","クリスマス休暇"
"TID_GOLDRUSH_XMAS_3","雪合戦"
"TID_GOLDRUSH_XMAS_4","氷塊ロック"
"TID_GOLDRUSH_XMAS_5","長い冬"
"TID_GOLDRUSH_XMAS_6","ギフト包装"
"TID_GOLDRUSH_XMAS_7","おめかし"
"TID_GOLDRUSH_XMAS_8","凍てつく湖"
"TID_GOLDRUSH_XMAS_9","霜降りクリスタル"
"TID_GOLDRUSH_XMAS_10","宝探し"
"TID_RAID_BOSS_DIFFICULTY_CAP","ボスのチャレンジレベルがチームに合わせて下げられました。低レベルのチャレンジではチケットは不要ですが、報酬が得られるのは自分のチャレンジレベルでボスと戦う時だけです！"
"TID_RAID_BOSS_DIFFICULTY","チャレンジレベル："
"TID_BOSS_3","非難轟々"
"TID_BOSS_4","チームデー"
"TID_BOSS_5","ちゃぶ台返し"
"TID_BOSS_6","ハンティングパーティー"
"TID_COOP_3","宝庫の守り人"
"TID_COOP_4","秘境の地"
"TID_COOP_5","通行止め"
"TID_COOP_6","絶対防御"
"TID_RAID_2","マシンゾーン"
"TID_RAID_3","金属塊"
"TID_BUTTON_INVITE_PLAYER","招待"
"TID_BUTTON_JOIN_TEAM","参加申請"
"TID_BUTTON_TEAM_FULL","満員"
"TID_DECIMAL_MARK","."
"TID_RARITY_HEADER_0","トロフィー目標報酬"
"TID_RARITY_HEADER_1","レア"
"TID_RARITY_HEADER_2","スーパーレア"
"TID_RARITY_HEADER_3","ハイパーレア"
"TID_RARITY_HEADER_4","ウルトラレア"
"TID_RARITY_HEADER_5","レジェンドレア"
"TID_SETTINGS_KAKAO","カカオフレンド"
"TID_HERO_INFO_LEVEL_WITH_NUMBER","パワー<NUMBER>"
"TID_IN_YOUR_TEAM","あなたのチーム"
"TID_TEAM_REQEST_JOIN_FAIL_TEAM_FULL","チームが満員のため参加リクエストを送信できません"
"TID_EVENT_ENDS_IN","イベント終了まで：<TIME>"
"TID_EVENT_LOCKED_CAN_CLAIM_WARNING","トロフィー目標画面でイベントをアンロックしましょう"
"TID_EVENT_LOCKED_CAN_CLAIM","トロフィー目標画面でイベントをアンロックできるようになりました！"
"TID_BATTLE_ROYALE_3D","黄泉の谷"
"TID_BATTLE_ROYALE_7D","ロッキー・バレー"
"TID_WANTED_4D","デスキャップ"
"TID_GOLDRUSH_3D","キノコ洞窟"
"TID_WEEKEND_OFFER","週末セール"
"TID_EXCLUSIVE_OFFER","特別セール"
"TID_EPIC_OFFER","ドリームセール"
"TID_MEGA_OFFER","メガセール"
"TID_FEATURED_OFFER","おすすめセール"
"TID_GATCHA_SCREEN_TICKET_DROP_NOTE",
"TID_FRIEND_STATUS_YOU",
"TID_FRIEND_STATUS_OFFLINE",
"TID_FRIEND_STATUS_HOME_NO_GAMEROOM",
"TID_BOUNTY_1",
"TID_FRIEND_REQUEST_REASON_0",
"TID_TEAM_MEMBER_STATUS_NEW_3",
