"TID","RU"
"TID_FRANK_CAVEMAN_SKIN","ПЕЩЕРНЫЙ ЧЕЛОВЕК ФРЭНК"
"TID_SOLO","ОДИНОЧНОЕ"
"TID_DUO","ПАРНОЕ"
"TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL","Список друзей заполнен!"
"TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY","Слишком много активных приглашений. Попробуй позже"
"TID_INVITE_FRIEND_TOKEN_ERROR","Ошибка при приглашении друзей"
"TID_GOLDRUSH_9","Озеро тьмы"
"TID_TEAM_JOIN_FINISH_TUTORIAL","Пройди обучение, чтобы вступить в команду."
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE","Войти не удалось"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED","Бета-версия Brawl Stars ещё не доступна в твоей стране. Проверь позже!"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON","OK"
"TID_CROW_PHEONIX_SKIN","ВОРОН-ФЕНИКС"
"TID_MECHANIC_SUMMER_SKIN","ЛЕТНИЕ КАНИКУЛЫ"
"TID_HERO_SCREEN_DIM_COLOR_MUL","222222"
"TID_FREE_BOX_AVAILABLE_0","Тебя ждёт награда!"
"TID_FREE_BOX_AVAILABLE_1","Можно получить награду!"
"TID_FREE_BOX_AVAILABLE_2","Забери свою награду, пока она не пропала!"
"TID_FREE_BOX_AVAILABLE_3","Тебя ждут награды!"
"TID_FREE_BOX_AVAILABLE_4","Забери свою награду!"
"TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP","РОК-ЗВЕЗДА\nКОЛЬТ"
"TID_ROCKET_BEACH_SKIN_SHOP","ПЛЯЖНЫЙ\nБРОК"
"TID_CACTUS_PINK_SKIN_SHOP","РОЗОВЫЙ\nСПАЙК"
"TID_SHAMAN_PANDA_SKIN_SHOP","НИТА-ПАНДА\n"
"TID_CROW_WHITE_SKIN_SHOP","БЕЛЫЙ\nВОРОН"
"TID_BULL_HAIR_SKIN_SHOP","ВИКИНГ\nБУЛЛ"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","ЗОЛОТОЙ МЕДАЛИСТ\nРИКОШЕТ"
"TID_BARKEEP_GOLD_SKIN_SHOP","ЗОЛОТОЙ\nБАРЛИ"
"TID_LUCHADOR_RUDO_SKIN_SHOP","ЭЛЬ РУДО\nПРИМО"
"TID_SHOTGUN_BANDITA_SKIN_SHOP","БАНДИТКА\nШЕЛЛИ"
"TID_LUCHADOR_KING_SKIN_SHOP","ЭЛЬ РЕЙ\nПРИМО"
"TID_MECHANIC_KNIGHT_SKIN_SHOP","ДРАКОНОБОРЕЦ\nДЖЕССИ"
"TID_FRANK_CAVEMAN_SKIN_SHOP","ПЕЩЕРНЫЙ ЧЕЛОВЕК\nФРЭНК"
"TID_MECHANIC_SUMMER_SKIN_SHOP","ЛЕТНИЕ КАНИКУЛЫ\nДЖЕССИ"
"TID_CROW_PHEONIX_SKIN_SHOP","ВОРОН-ФЕНИКС\n"
"TID_GOLDRUSH_10","Эхо-камера"
"TID_BANKHEIST_5","Причудливая изгородь"
"TID_BATTLE_ROYALE_D7","Cупершоппинг"
"TID_BATTLE_ROYALE_8","Вторжение на остров"
"TID_BATTLE_ROYALE_6","Штольня"
"TID_CLAN_CHAT_JUMP_TO_NEW","Новые сообщения (<count>)"
"TID_CLAN_CHAT_NEW","НОВОЕ"
"TID_BANKHEIST_6","Расплата"
"TID_GOLDRUSH_11","Затопленная шахта"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_ANDROID","Необходимо скачать Brawl Stars Beta из Google Play Store (игра доступна только в некоторых странах). Устройства с root-правами в настоящее время не поддерживаются. Загляни попозже!"
"TID_RATE_APP_MESSAGE_ANDROID","Пожалуйста, оцени Brawl Stars или оставь отзыв. Для нас очень важно твоё мнение!"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","Новая учётная запись Google Play"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Хочешь сохранить свою игру в этой учётной записи Google?"
"TID_SHOWDOWN_END","СТОЛКНОВЕНИЕ!"
"TID_SETTINGS_FIXES_JOYSTICK","ЗАБЛОКИРОВАТЬ ОБЛАСТЬ УПРАВЛЕНИЯ"
"TID_SETTINGS_SC_ID","SUPERCELL ID"
"TID_LANGUAGE_LOCALIZED_NAME","Русский"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","Изменить язык?"
"TID_POPUP_CHANGE_LANGUAGE","Точно хочешь изменить язык?"
"TID_SKIN_RARITY_1","<cffffff>Обычный</c>"
"TID_SKIN_RARITY_2","<c0070dd>Редкий</c>"
"TID_SKIN_RARITY_3","<ca335ee>Эпический</c>"
"TID_SKIN_RARITY_4","<cff8000>Легендарный</c>"
"TID_BANKHEIST_7","Кактусный коридор"
"TID_BATTLE_ROYALE_9","Западный ветер"
"TID_BATTLE_ROYALE_10","Дрифт в дюнах"
"TID_NO_FRIENDS_GO_TO_FRIENDS","В раздел «Друзья»"
"TID_EVENT_MODIFIER_1","ЭНЕРГЕТИЧЕСКИЙ НАПИТОК"
"TID_EVENT_MODIFIER_2","ЗЛОЙ РОБОТ"
"TID_EVENT_MODIFIER_3","МЕТЕОРИТНЫЙ ДОЖДЬ"
"TID_EVENT_MODIFIER_4","ПЬЯВКА"
"TID_EVENT_MODIFIER_DESC_1","Собирай появляющиеся энергетические напитки, чтобы на короткое время усилить урон от атаки твоего бойца и увеличить скорость передвижения."
"TID_EVENT_MODIFIER_DESC_2","Злой робот будет внезапно появляться и атаковать ближайшего бойца. Берегись!"
"TID_EVENT_MODIFIER_DESC_3","Это точно не тот метеоритный дождь, которым захочется любоваться. Берегись огромных падающих с неба камней!"
"TID_BALL_4","Зловредные поля"
"TID_EVENT_MODIFIER_DESC_4","Ты постоянно теряешь здоровье, но можешь частично восстановить его, нанося урон вражеским бойцам. Победив другого бойца, ты восстановишь здоровье полностью! Эффект всех исцеляющих способностей понижен."
"TID_BALL_5","Форт ББ"
"TID_BALL_6","Суперстадион"
"TID_BALL_7","Прыжки по лужам"
"TID_BANKHEIST_8","Костяной туннель"
"TID_EVENT_MODIFIER_DESC_3_SD","Находиться рядом с друзьями опасно, когда с неба валятся огромные камни!"
"TID_DEFEATED_SHOWDOWN","Поражение"
"TID_OFFER_WATCH_AD","СМОТРЕТЬ"
"TID_ERROR_REPLAY_DISABLED","Повтор недоступен"
"TID_WANTED_9","Гранд-канал"
"TID_HOOK","ЛОВЕЦ"
"TID_STAR_KEY_INFO_EXTENSION","\n\nЗвёздные жетоны нужны, чтобы открывать большие ящики."
"TID_TEAM_OWNER_TEXT","Команда игрока <NAME>"
"TID_SPECTATE_AUTO","Автоматически"
"TID_BATTLE_ROYALE_11","Вау-фактор"
"TID_FRIEND_POPOVER_INVITE","ПРИГЛАСИТЬ В КОМАНДУ"
"TID_TEAM_ERROR_ALREADY_IN_ROOM","Игрок уже в твоей команде!"
"TID_TEAM_ERROR_ALREADY_INVITED","Игрок уже приглашён!"
"TID_BATTLE_ROYALE_D2","Ветреная долина"
"TID_UNDERTAKER_GREASER_SKIN","РОКАБИЛЬЩИК МОРТИС"
"TID_COMMUNITY_PROPS","Карта сообщества!\n\nИдея:\n<cff8000><CREDIT></c>"
"TID_BATTLE_ROYALE_12","Знойный лабиринт"
"TID_TEAM_INVITE_ALREADY_IN_TEAM","Игрок уже в команде!"
"TID_HINT_38","Вращающийся синий круг под бойцом означает, что его Супер готов!"
"TID_HINT_39","Вращающийся жёлтый круг под бойцом означает, что его Супер наводится на цель!"
"TID_EVENT_NOT_AVAILABLE","Событий нет"
"TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE","Нет доступных видео. Загляни попозже!"
"TID_SHOP_NOT_AVAILABLE","недоступно"
"TID_UNDERTAKER_GREASER_SKIN_SHOP","РОКАБИЛЛЬЩИК\nМОРТИС"
"TID_HINT_40","Подключись к Supercell ID в настройках, чтобы защитить свою учётную запись и иметь возможность играть на разных устройствах."
"TID_GACHA_VIDEO_REWARD_RECEIVED","Добавлена дополнительная награда!"
"TID_BUTTON_NAVI_SHOP","МАГАЗИН"
"TID_BUTTON_NAVI_SOCIAL","ОБЩЕНИЕ"
"TID_BUTTON_NAVI_BRAWLERS","БОЙЦЫ"
"TID_BRAWL_TICKETS_BUTTON","ИГРАТЬ"
"TID_HOME_SCREEN_INVITE","ПРИГЛАСИТЬ"
"TID_HINT_41","Твои трофеи складываются из трофеев всех твоих бойцов."
"TID_GOAL","<name> забивает гол!"
"TID_EVENT_MODIFIER_5","ЦЕЛЕБНЫЕ ГРИБЫ"
"TID_EVENT_MODIFIER_DESC_5","Целебные грибы появляются тут и там! В течение некоторого времени они исцеляют всё, что находится поблизости."
"TID_EVENT_MODIFIER_DESC_5_SD","Целебные грибы появляются тут и там! Грибы перестают расти, когда ты находишься рядом с друзьями."
"TID_NINJA","ЛЕОН"
"TID_ANIMAL","ЗВЕРЬ"
"TID_HINT_42","Если твой боец не атакует и не получает урон, он начинает восстанавливать здоровье."
"TID_HOOK_SHORT_DESC","Притяжение"
"TID_HOOK_DESC","Ловец обладает способностью притягивать других."
"TID_SPEC_ABI_HOOK","Улучшенная отдача"
"TID_SPEC_ABI_HOOK_DESC","Отдача ружья позволяет ловцу прыгать через стены! Вот это мощь!"
"TID_HOOK_WEAPON","Пушка-Х"
"TID_HOOK_ULTI","Абордажная кошка"
"TID_HOOK_WEAPON_DESC","Если снаряд ни в кого не попадёт, он разорвётся на множество осколков, которые нанесут небольшой урон."
"TID_HOOK_ULTI_DESC","Затягивает врагов"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","Крутой парень!"
"TID_CLUSTER_BOMB_DUDE_DESC","Крутой парень, который парит над водой на своём ховерборде."
"TID_SPEC_ABI_HOVERBOARD","Суперзаряженный ховерборд"
"TID_SPEC_ABI_HOVERBOARD_DESC","Когда ховерборд с полной обоймой становится суперзаряженным, боец может перемещаться намного быстрее."
"TID_CLUSTER_BOMB_DUDE_WEAPON","Пистолет-пулемёт"
"TID_CLUSTER_BOMB_DUDE_ULTI","Кассетная бомба"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","Стреляет быстро!"
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","Бум!"
"TID_NINJA_SHORT_DESC","СКРЫТНЫЙ УБИЙЦА"
"TID_NINJA_DESC","Леон поражает цель роем метательных клинков. Его Супер — дымовая бомба, делающая его невидимым на некоторое время!"
"TID_SPEC_ABI_SPEED_INVISIBLE","След дыма"
"TID_SPEC_ABI_SPEED_INVISIBLE_DESC","Активировав Супер, Леон будет двигаться быстрее, пока действует его невидимость."
"TID_NINJA_WEAPON","Крутящиеся лезвия"
"TID_NINJA_ULTI","Дымовая бомба"
"TID_NINJA_WEAPON_DESC","Лёгким движением руки Леон отправляет вперед четыре крутящихся лезвия. Чем дольше они летят, тем ниже урон."
"TID_NINJA_ULTI_DESC","Леон может на 10 секунд стать невидимым. Если он атакует врага, невидимость пропадёт. Если враги находятся рядом, они могут его заметить."
"TID_ANIMAL_SHORT_DESC","Паладин"
"TID_ANIMAL_DESC","Защитит команду и выдержит значительный урон"
"TID_SPEC_ABI_HEAL_FOREST","Партизан"
"TID_SPEC_ABI_HEAL_FOREST_DESC","Исцеляет на <c00cc00><VALUE1></c> очков здоровья в секунду в кустах."
"TID_ANIMAL_WEAPON","Когти"
"TID_ANIMAL_ULTI","Толстокожий"
"TID_ANIMAL_WEAPON_DESC","Царапает когтями много раз"
"TID_ANIMAL_ULTI_DESC","На 5 секунд кожа становится невероятно толстой и уменьшает весь нанесённый урон на 50 %."
"TID_STAT_DAMAGE_PER_CLUSTER","Урон от кассеты"
"TID_STAT_DAMAGE_PER_SHURIKEN","Урон от клинка вблизи"
"TID_STAT_INVISIBLE","Дымовая бомба"
"TID_STAT_SHIELD","Щит"
"TID_SELECT_HERO_INFO_RAID_BOSS","<c2288ff>Игроки против босса</c>"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS","Три игрока против БОССА"
"TID_GAME_MODE_10","БОЙ С БОССОМ"
"TID_RAID_BOSS_INTRO_TEXT","Одолей босса"
"TID_RAID_1","Арена робобосса"
"TID_GAME_MODE_10_DESC","Сможешь ли ты одолеть грозного робобосса? Действуй сообща с товарищами по команде, чтобы уложить этого монстра. Можно возвращаться в бой, пока хоть один из товарищей по команде остаётся в живых. Если все падут, игре конец!\n\nУровень испытания — от нормального до безумного — определяет его сложность и повышается, если ты побеждаешь босса на самом сложном для тебя уровне. За победу на новом уровне ты получишь самые лучшие награды!"
"TID_TEAM_MATE_GONE","<ccccc00>Товарищ по команде пал!</c>"
"TID_ALL_TEAM_MATES_GONE","<cee0000>Оба товарища по команде пали!</c>"
"TID_RAID_BOSS_ENRAGE_1","<c99bb22bb>Босс ЗЛИТСЯ!</c>"
"TID_RAID_BOSS_ENRAGE_2","<c99bb2222>Босс В ЯРОСТИ!</c>"
"TID_RAID_BOSS_ENRAGE_3","<c99bbbb22>Босс В БЕШЕНСТВЕ!</c>"
"TID_RAID_BOSS_DIFFICULTY_0","Обычный"
"TID_RAID_BOSS_DIFFICULTY_1","Сложный"
"TID_RAID_BOSS_DIFFICULTY_2","Эксперт"
"TID_RAID_BOSS_DIFFICULTY_3","Мастер"
"TID_RAID_BOSS_DIFFICULTY_4","Безумие"
"TID_RAID_BOSS_DIFFICULTY_5","Безумие II"
"TID_RAID_BOSS_DIFFICULTY_6","Безумие III"
"TID_RAID_BOSS_DIFFICULTY_7","Безумие IV"
"TID_RAID_BOSS_DIFFICULTY_8","Безумие V"
"TID_RAID_BOSS_DIFFICULTY_9","Безумие VI"
"TID_RAID_BOSS_DIFFICULTY_10","Безумие VII"
"TID_RAID_BOSS_DIFFICULTY_11","Безумие VIII"
"TID_RAID_BOSS_DIFFICULTY_12","Безумие IX"
"TID_RAID_BOSS_DIFFICULTY_13","Безумие X"
"TID_RAID_BOSS_DIFFICULTY_14","Безумие XI"
"TID_RAID_BOSS_DIFFICULTY_15","Безумие XII"
"TID_RAID_BOSS_DIFFICULTY_16","Безумие XIII"
"TID_RAID_BOSS_DIFFICULTY_17","Безумие XIV"
"TID_RAID_BOSS_DIFFICULTY_18","Безумие XV"
"TID_RAID_BOSS_DIFFICULTY_19","Безумие XVI"
"TID_MODES_NEW_EVENT","НОВОЕ СОБЫТИЕ!"
"TID_MODES_NEW_EVENTS","НОВЫЕ СОБЫТИЯ!"
"TID_TEAM_MEMBER_STATUS_NEW_0","<c999999>НЕ В СЕТИ</c>"
"TID_TEAM_MEMBER_STATUS_NEW_1","СРАЖАЕТСЯ"
"TID_TEAM_MEMBER_STATUS_NEW_2","НЕТ НА МЕСТЕ"
"TID_TEAM_MEMBER_STATUS_NEW_4","ПОДБОР ПРОТИВНИКОВ"
"TID_TEAM_MEMBER_STATUS_NEW_5","ЭКРАН ОКОНЧАНИЯ"
"TID_TEAM_MEMBER_STATUS_NEW_6","<c999999>НЕ В СЕТИ</c>"
"TID_TEAM_MEMBER_STATUS_NEW_7","НАБЛЮДЕНИЕ"
"TID_TEAM_MEMBER_STATUS_NEW_8","ТРЕНИРОВКА"
"TID_TEAM_MEMBER_STATUS_NEW_9","ПЕЧАТАЕТ..."
"TID_TEAM_MEMBER_STATUS_NEW_10","ВЫБИРАЕТ БОЙЦА"
"TID_TEAM_MEMBER_STATUS_NEW_11","ПРОСМАТРИВАЕТ СОБЫТИЯ"
"TID_TEAM_MEMBER_STATUS_NEW_READY","ИГРОК ГОТОВ"
"TID_BUTTON_SPECTATE","НАБЛЮДАТЬ"
"TID_NEW_EVENT_IN","Новое событие через <TIME>"
"TID_NEW_EVENT_NOW","НАЧАЛОСЬ НОВОЕ СОБЫТИЕ!"
"TID_SHOP_TITLE","МАГАЗИН"
"TID_SELECT_EVENT_TITLE","ВЫБЕРИ СОБЫТИЕ"
"TID_HERO_LIST_LABEL_NEW","<c53C5F7><COUNT> из <TOTAL></c> БОЙЦОВ"
"TID_KEY_COUNTER","<VALUE><c7984a8>/<MAX></c>"
"TID_ONLINE_TAB_1","ИГРОКИ В СЕТИ"
"TID_ONLINE_TAB_2","ЧАТ КОМАНДЫ"
"TID_ONLINE_TAB_3","ЧАТ КЛУБА"
"TID_ALLIANCE_CHAT_TAB_NOT_IN_ALLIANCE","Чтобы пользоваться чатом клуба, нужно состоять в клубе."
"TID_TEAM_CHAT_TAB_NOT_IN_TEAM","Чтобы пользоваться чатом команды, нужно вступить в команду."
"TID_NO_BAND_GO_TO_BANDS","К клубам"
"TID_SHARE_TEAM_CODE_NO_CODE","Дождись появления кода перед тем, как поделиться!"
"TID_TEAM_TEAMCODE_YOURS","Код твоей команды"
"TID_BACK_BUTTON","ПОКИНУТЬ КОМАНДУ"
"TID_BARLEY_WIZARD_SKIN","ВОЛШЕБНИК БАРЛИ"
"TID_EVENT_LOCKED_TROPHIES","Выиграй больше трофеев, чтобы разблокировать событие."
"TID_SHOTGUN_STAR_SKIN","ЗВЁЗДНАЯ ШЕЛЛИ"
"TID_PARTY_MODE_TITLE","ДРУЖЕСКАЯ ИГРА"
"TID_BUTTON_PARTY_MODE","СОЗДАТЬ"
"TID_LEAVE_TEAM_TITLE","КОМАНДА"
"TID_LEAVE_TEAM_TXT","ВЫЙТИ"
"TID_PARTY_MODE_DESC","Дружеские игры не приносят трофеев, но ты можешь потренироваться или провести дружеские соревнования!\n\nВ дружеских играх все бойцы полностью улучшены."
"TID_HEROES_TO_BE_UNLOCKED","НЕРАЗБЛОКИРОВАННЫЕ БОЙЦЫ"
"TID_NITA_REINDEER_SKIN","НИТА КРАСНЫЙ НОС"
"TID_PENNY_ELF_SKIN","ПОМОЩНИЦА ПЕННИ"
"TID_DYNAMIKE_SANTA_SKIN","САНТАМАЙК"
"TID_DYNAMIKE_CHEF_SKIN","МАЙК-ПОВАР"
"TID_BROCK_BOOMBOX_SKIN","БРЕЙК-ДАНСЕР БРОК"
"TID_EVENT_SLOT_NAME_1","ЗАХВАТ КРИСТАЛЛОВ"
"TID_EVENT_SLOT_NAME_2","СТОЛКНОВЕНИЕ"
"TID_EVENT_SLOT_NAME_3","СОБЫТИЯ ДНЯ"
"TID_EVENT_SLOT_NAME_4","ОСОБЫЕ СОБЫТИЯ"
"TID_EVENT_SLOT_NAME_7","СОБЫТИЯ ПО БИЛЕТАМ"
"TID_PENNY_ELF_SKIN_SHOP","ПОМОЩНИЦА\nПЕННИ"
"TID_DYNAMIKE_SANTA_SKIN_SHOP","САНТАМАЙК"
"TID_DYNAMIKE_CHEF_SKIN_SHOP","МАЙК-ПОВАР"
"TID_BROCK_BOOMBOX_SKIN_SHOP","БРЕЙК-ДАНСЕР\nБРОК"
"TID_NITA_REINDEER_SKIN_SHOP","НИТА\nКРАСНЫЙ НОС"
"TID_SKIN_INFO_3_available_need_hero","Праздничный скин для праздничной поры!\nДоступен в течение ограниченного времени.\n\nЧтобы купить этот скин, боец должен быть разблокирован."
"TID_EVENT_STARTS_IN","Событие начинается через <TIME>"
"TID_UNDERTAKER_HAT_SKIN","МОРТИС В ЦИЛИНДРЕ"
"TID_CREATE_ROOM_CODE","СОЗДАТЬ КОД КОМАНДЫ"
"TID_EVENT_LOCKED_TEAM","В этом событии командная игра не поддерживается!"
"TID_EVENT_PREVIEW_TITLE","ИНФОРМАЦИЯ О СОБЫТИИ"
"TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO","Выживи на арене"
"TID_GAME_MODE_6_SOLO_DUO_DESC","Участвуй в столкновении на арене в одиночку или с напарником! Побеждает оставшийся в живых.\n\nСобирай кубики усилений, чтобы увеличить здоровье и наносимый урон. И не забывай двигаться: ядовитые облака подступают!"
"TID_INVITE_PENDING","ПРИГЛАШЕНИЕ"
"TID_JOIN_REQUEST_PENDING","ВСТУПЛЕНИЕ"
"TID_GOAL_MATCH_OVER","<name> забивает гол!\nМатч закончен."
"TID_GOLDRUSH_XMAS_1","Снежная крепость"
"TID_GOLDRUSH_XMAS_2","Праздничный мороз"
"TID_GOLDRUSH_XMAS_3","Игра в снежки"
"TID_GOLDRUSH_XMAS_4","Гора льда"
"TID_GOLDRUSH_XMAS_5","Снежная осада"
"TID_GOLDRUSH_XMAS_6","Подарочная упаковка"
"TID_GOLDRUSH_XMAS_7","Украшение"
"TID_GOLDRUSH_XMAS_8","Замерзшее озеро"
"TID_GOLDRUSH_XMAS_9","Морозные кристаллы"
"TID_GOLDRUSH_XMAS_10","Охота за сокровищами"
"TID_RAID_BOSS_DIFFICULTY_CAP","Уровень испытания босса был понижен, чтобы соответствовать уровню участников команды. Для участия в испытании пониженного уровня не нужны билеты, но награду можно получить, только сражаясь с боссом своего уровня!"
"TID_RAID_BOSS_DIFFICULTY","Испытание:"
"TID_BOSS_3","Взбучка"
"TID_BOSS_4","Командный день"
"TID_BOSS_5","Погром"
"TID_BOSS_6","Охотничий отряд"
"TID_COOP_3","Защитники хранилища"
"TID_COOP_4","У черта на куличках"
"TID_COOP_5","Прерванный транзит"
"TID_COOP_6","Береги и берегись"
"TID_RAID_2","Игровая зона"
"TID_RAID_3","Металлолом"
"TID_BUTTON_INVITE_PLAYER","ПРИГЛАСИТЬ"
"TID_BUTTON_JOIN_TEAM","ПОПРОСИТЬ ПРИНЯТЬ"
"TID_BUTTON_TEAM_FULL","НАБРАНА"
"TID_DECIMAL_MARK",","
"TID_RARITY_HEADER_0","НАГРАДА ПУТИ К СЛАВЕ"
"TID_RARITY_HEADER_1","РЕДКИЙ"
"TID_RARITY_HEADER_2","СВЕРХРЕДКИЙ"
"TID_RARITY_HEADER_3","ЭПИЧЕСКИЙ"
"TID_RARITY_HEADER_4","МИФИЧЕСКИЙ"
"TID_RARITY_HEADER_5","ЛЕГЕНДАРНЫЙ"
"TID_SETTINGS_KAKAO","ДРУЗЬЯ В KAKAO"
"TID_HERO_INFO_LEVEL_WITH_NUMBER","СИЛА: <NUMBER>"
"TID_IN_YOUR_TEAM","ТВОЯ КОМАНДА"
"TID_TEAM_REQEST_JOIN_FAIL_TEAM_FULL","Нельзя отправить запрос на вступление. Команда уже набрана."
"TID_EVENT_ENDS_IN","Событие заканчивается через <TIME>"
"TID_EVENT_LOCKED_CAN_CLAIM_WARNING","Разблокируй событие на экране «Путь к славе»"
"TID_EVENT_LOCKED_CAN_CLAIM","Поздравляем! Теперь ты можешь разблокировать событие на экране «Путь к славе»."
"TID_BATTLE_ROYALE_3D","Долина смерти"
"TID_BATTLE_ROYALE_7D","Каменистая долина"
"TID_WANTED_4D","Мухомор"
"TID_GOLDRUSH_3D","Грибная пещера"
"TID_WEEKEND_OFFER","Акция выходного дня"
"TID_EXCLUSIVE_OFFER","Эксклюзивная акция"
"TID_EPIC_OFFER","Эпическая акция"
"TID_MEGA_OFFER","Мегаакция"
"TID_FEATURED_OFFER","Рекомендованная акция"
"TID_GATCHA_SCREEN_TICKET_DROP_NOTE",
"TID_FRIEND_STATUS_YOU",
"TID_FRIEND_STATUS_OFFLINE",
"TID_FRIEND_STATUS_HOME_NO_GAMEROOM",
"TID_BOUNTY_1",
"TID_FRIEND_REQUEST_REASON_0",
"TID_TEAM_MEMBER_STATUS_NEW_3",
