"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Humanoid","Priority"
"EnragerDuelWinloop","edgar_duelist_win.glb","133","168","-1","","","","","true","",""
"EnragerDuelLose","edgar_duelist_lose.glb","","121","-1","","","","","","",""
"EnragerDuelLoseloop","edgar_duelist_lose.glb","122","207","-1","","","","","true","",""
"EnragerDuelProfile","edgar_duelist_portrait.glb","","","-1","","","","","true","",""
"BlackHoleMisfortuneIdle","tara_misfortune_idle.glb","1","-1","","","200","","","true","","5"
"BlackHoleMisfortuneWalk","tara_misfortune_walk.glb","1","20","","80","200","","200","true","","1"
"BlackHoleMisfortunePrimary","tara_misfortune_attack.glb","1","4","","","","","200","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BlackHoleMisfortuneSecondary","tara_misfortune_super.glb","1","4","","","","","200","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BlackHoleMisfortuneRecoil","tara_misfortune_attack.glb","4","20","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BlackHoleMisfortuneSecondaryRecoil","tara_misfortune_super.glb","4","22","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BlackHoleMisfortuneReload","tara_misfortune_idle.glb","1","12","","","","","50","","",""
"BlackHoleMisfortuneWin","tara_misfortune_win.glb","1","79","","","","","","","","5"
"BlackHoleMisfortuneWinloop","tara_misfortune_win.glb","80","200","","","","","","true","","1"
"BlackHoleMisfortuneLose","tara_misfortune_lose.glb","1","87","","","","","","","",""
"BlackHoleMisfortuneLoseloop","tara_misfortune_lose.glb","88","111","","","","","","true","",""
"BlackHoleMisfortuneProfile","tara_misfortune_portrait.glb","","","","","","","","","","5"
"ArcadePianoIdle","8bit_piano_idle.glb","1","29","","","100","100","","true","",""
"ArcadePianoWalk","8bit_piano_walk.glb","1","20","","","100","100","","true","","1"
"ArcadePianoAttack","8bit_piano_attack.glb","1","5","","","50","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"ArcadePianoRecoil","8bit_piano_attack.glb","5","-1","","","","","250","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ArcadePianoReload","8bit_piano_reload.glb","","13","","","","","150","","","hips_s#1+L_upperLeg_s#0+R_upperLeg_s#0+L_clavicle_s#4+L_shoulder_s#4+L_elbow_s#4+L_forearm_twist_s#4+L_wrist_s#4+R_clavicle_s#0+R_shoulder_s#0+R_elbow_s#0"
"ArcadePianoPushback","8bit_pushback.glb","","-1","","","50","100","200","","",""
"ArcadePianoWin","8bit_piano_win.glb","1","217","","","","","","","",""
"ArcadePianoWinloop","8bit_piano_win.glb","218","249","","","","","","true","",""
"ArcadePianoLose","8bit_piano_lose.glb","1","91","","","","","","","",""
"ArcadePianoLoseloop","8bit_piano_lose.glb","92","191","","","","","","true","",""
"ArcadePianoProfile","8bit_piano_portrait.glb","249","249","","","","","","true","",""
"BelleIdle","belle_idle.glb","","-1","-1","","100","100","","true","",""
"BelleWalk","belle_walk.glb","","-1","-1","","100","100","","true","","1"
"BelleAttack","belle_attack.glb","1","4","-1","","50","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BelleRecoil","belle_attack.glb","","25","-1","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BelleWin","belle_win.glb","","84","-1","","","","","","",""
"BelleWinloop","belle_win.glb","85","113","-1","","","","","true","",""
"SqueakIdle","squeak_idle.glb","","-1","-1","","100","100","","true","",""
"SqueakWalk","squeak_walk.glb","","-1","-1","","100","100","","true","","1"
"SqueakAttack","squeak_attack.glb","5","20","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"SqueakRecoil","squeak_attack.glb","5","20","-1","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DamageBoosterPianoIdle","8bit_piano_turret_idle.glb","","-1","","","","","","true","",""
"DamageBoosterPianoSpawn","8bit_piano_turret_spawn.glb","","-1","","","","","","true","",""
"SqueakPushback","squeak_pushback.glb","","-1","-1","","","","","","",""
"SqueakWin","squeak_win.glb","","138","-1","","","","","","",""
"SqueakWinloop","squeak_win.glb","139","-1","-1","","","","","true","",""
"SqueakLose","squeak_lose.glb","","90","-1","","","","","","",""
"SqueakLoseloop","squeak_lose.glb","91","-1","-1","","","","","true","",""
"BeeSniperArchvillainIdle","bea_archvillain_idle.glb","","-1","","","100","100","","true","",""
"BeeSniperArchvillainWalk","bea_archvillain_walk.glb","1","26","","","100","100","","true","","1"
"BeeSniperArchvillainAttack","bea_archvillain_attack.glb","","4","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BeeSniperArchvillainRecoil","bea_archvillain_attack.glb","5","20","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BeeSniperArchvillainReload","bea_archvillain_reload.glb","","20","","","100","100","100","","","spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2"
"BeeSniperArchvillainPushback","bea_archvillain_pushback.glb","","-1","","","25","100","200","","",""
"BeeSniperArchvillainWin","bea_archvillain_win.glb","","120","","","","","","","","5"
"BeeSniperArchvillainWinloop","bea_archvillain_win.glb","121","-1","","","","","","true","","1"
"BeeSniperArchvillainLose","bea_archvillain_lose.glb","","21","","","","","","","",""
"BeeSniperArchvillainLoseloop","bea_archvillain_lose.glb","22","-1","","","","","","true","",""
"BeeSniperArchvillainPortrait","bea_archvillain_idle.glb","1","1","","","","","","","",""
"BeeSniperArchvillainIntro","bea_intro_pose.glb","","","","","","","","","",""
"BeeSniperCatIdle","bea_luckycat_idle.glb","","-1","","","100","100","","true","",""
"BeeSniperCatWalk","bea_luckycat_walk.glb","1","26","","","100","100","","true","","1"
"BeeSniperCatAttack","bea_luckycat_attack.glb","","3","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BeeSniperCatRecoil","bea_luckycat_attack.glb","4","20","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BeeSniperCatReload","bea_luckycat_reload.glb","","20","","","100","100","100","","","spine_lower_s#0+L_clavicle_s#2+R_clavicle_s#2"
"BeeSniperCatPushback","bea_luckycat_pushback.glb","","-1","","","25","100","200","","",""
"BeeSniperCatWin","bea_luckycat_win.glb","","76","","","","","","","","5"
"BeeSniperCatWinloop","bea_luckycat_win.glb","77","112","","","","","","true","","1"
"BeeSniperCatLose","bea_luckycat_lose.glb","","79","","","","","","","",""
"BeeSniperCatLoseloop","bea_luckycat_lose.glb","80","111","","","","","","true","",""
"BeeSniperCatPortrait","bea_luckycat_portrait.glb","","","","","","","","","",""
"BeeSniperCatIntro","bea_intro_pose.glb","","","","","","","","","",""
"RuffsMarshallIdle","ruffs_marshal_idle.glb","1","29","-1","","100","100","","true","",""
"RuffsMarshallWalk","ruffs_marshal_walk.glb","1","22","-1","","100","100","","true","","1"
"RuffsMarshallAttack","ruffs_marshal_attack.glb","1","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsMarshallSuper","ruffs_marshal_super.glb","1","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsMarshallRecoil","ruffs_marshal_attack.glb","1","30","-1","","","","120","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsMarshallSuperRecoil","ruffs_marshal_super.glb","5","20","-1","","","","120","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsMarshallPushback","ruffs_pushback.glb","","-1","-1","","50","100","100","","","5"
"RuffsMarshallWin","ruffs_marshal_win.glb","1","98","-1","","","","","","",""
"RuffsMarshallWinloop","ruffs_marshal_win.glb","99","-1","-1","","","","","true","",""
"RuffsMarshallLose","ruffs_marshal_lose.glb","","68","-1","","","","","","",""
"RuffsMarshallLoseloop","ruffs_marshal_lose.glb","69","-1","-1","","","","","true","",""
"RuffsMarshallPortrait","ruffs_marshal_idle.glb","","","-1","","","","","","",""
"GunslingerBadassIdle","colt_badass_idle.glb","","-1","","","100","100","","true","",""
"GunslingerBadassWalk","colt_badass_walk.glb","","-1","","125","100","100","","true","","1"
"GunslingerBadassPrimary","colt_attack.glb","","-1","","","100","200","100","","","spine_lower_s#3"
"GunslingerBadassSecondary","colt_attack.glb","","-1","","","200","200","100","","","spine_lower_s#3"
"GunslingerBadassRecoil","colt_recoil1.glb","1","10","","","100","100","200","","","spine_lower_s#4"
"GunslingerBadassRecoil2","colt_recoil2.glb","1","10","","","100","100","200","","","spine_lower_s#4"
"GunslingerBadassReload","colt_badass_idle.glb","1","3","","","800","800","800","","","spine_lower_s#4"
"GunslingerBadassPushback","colt_pushback.glb","","-1","","","100","100","100","","","5"
"GunslingerBadassWin","colt_badass_win.glb","-1","124","","","","","","","",""
"GunslingerBadassWinloop","colt_badass_idle.glb","","-1","","","","","","true","",""
"GunslingerBadassLose","colt_badass_lose.glb","","47","","","","","200","","",""
"GunslingerBadassLoseloop","colt_badass_lose.glb","48","85","","","","","200","true","",""
"GunslingerBadassProfile","colt_badass_portrait.glb","1","1","","","","","","","",""
"ElectroSniperBossIdle","belle_boss_idle.glb","","-1","-1","","100","100","","true","",""
"ElectroSniperBossWalk","belle_boss_walk.glb","","-1","-1","","100","100","","true","","1"
"ElectroSniperBossAttack","belle_boss_attack.glb","1","4","-1","","50","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"ElectroSniperBossRecoil","belle_boss_attack.glb","","25","-1","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ElectroSniperBossWin","belle_boss_win_120.glb","","489","-1","","","","","","",""
"ElectroSniperBossWinloop","belle_boss_win_120.glb","490","631","-1","","","","","true","",""
"ElectroSniperBossLose","belle_boss_lose.glb","","115","-1","","","","","","",""
"ElectroSniperBossLoseloop","belle_boss_lose.glb","116","-1","-1","","","","","true","",""
"BelleLose","belle_lose.glb","","115","-1","","","","","","",""
"BelleLoseloop","belle_lose.glb","116","-1","-1","","","","","true","",""
"SandstormLanternIdle","sandy_lantern_idle.glb","1","128","","","100","100","100","true","","5"
"SandstormLanternWalk","sandy_lantern_walk.glb","1","20","","","100","100","100","true","","1"
"SandstormLanternAttack","sandy_lantern_attack.glb","","1","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SandstormLanternRecoil","sandy_lantern_attack.glb","2","12","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SandstormLanternReload","sandy_lantern_idle.glb","","10","","","100","100","100","","","hips_s#0+L_upperLeg_s#0+R_upperLeg_s#0"
"SandstormLanternPushBack","sandy_pushback.glb","","10","","","100","100","100","","",""
"SandstormLanternWin","sandy_lantern_win.glb","1","110","","","","","","","",""
"SandstormLanternWinloop","sandy_lantern_win.glb","110","240","","","","","","true","","1"
"SandstormLanternLose","sandy_lantern_lose.glb","1","123","","","","","","","",""
"SandstormLanternProfile","sandy_lantern_portrait.glb","220","220","","","","","","true","","1"
"SandstormLanternLoseloop","sandy_lantern_lose.glb","124","-1","-1","","","","","","",""
"SqueakPortrait","squeak_portrait.glb","150","150","-1","","","","","","",""
"BellePortrait","belle_portrait.glb","","-1","-1","","","","","","",""
"ElectroSniperBossPortrait","belle_boss_portrait.glb","","-1","-1","","","","","","",""
"BellePushback","belle_pushback.glb","","10","-1","","50","","50","","",""
"BuzzIdle","buzz_idle.glb","","28","-1","","100","100","","true","",""
"BuzzWalk","buzz_walk.glb","","27","-1","","100","100","","true","","1"
"BuzzAttack","buzz_attack.glb","","28","-1","","100","100","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BuzzAttackRecoil","buzz_attack.glb","","-1","-1","","100","100","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BuzzSuperJump","buzz_super_jump.glb","","-1","-1","","100","","50","true","","5"
"BuzzSuperThrow","buzz_super_throw.glb","","5","-1","","","","","","","3"
"BuzzSuperThrowRecoil","buzz_super_throw.glb","3","20","-1","","","200","50","","","4"
"BuzzWin","buzz_win.glb","","117","-1","","","","","","",""
"BuzzWinloop","buzz_win.glb","118","-1","-1","","","","","true","",""
"BuzzLose","buzz_lose.glb","","67","-1","","","","","","",""
"BuzzLoseloop","buzz_lose.glb","68","112","-1","","","","","true","",""
"IceDudeBurgerIdle","lou_idle.glb","","-1","","","100","100","","true","",""
"IceDudeBurgerWalk","lou_burger_walk.glb","1","22","","","100","100","","true","","1"
"IceDudeBurgerAttack","lou_burger_attack.glb","1","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"IceDudeBurgerSuper","lou_burger_attack.glb","1","20","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"IceDudeBurgerRecoil","lou_burger_attack.glb","6","20","-1","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"IceDudeBurgerWin","lou_burger_win.glb","1","101","","","","","","","",""
"IceDudeBurgerWinloop","lou_burger_win.glb","102","140","","","","","","true","",""
"IceDudeBurgerLose","lou_burger_lose.glb","1","80","","","","","","","",""
"IceDudeBurgerLoseloop","lou_burger_lose.glb","80","80","","","","","","true","",""
"IceDudeBurgerPortrait","lou_portrait.glb","","","","","","","","","",""
"DrillerJetskiIdle","jacky_jetski_idle.glb","1","111","","","100","100","","true","",""
"DrillerJetskiWalk","jacky_jetski_walk.glb","1","-1","","","100","100","","true","","1"
"DrillerJetskiAttack","jacky_jetski_attack.glb","6","20","","","","","","true","","3"
"DrillerJetskiSuper","jacky_jetski_super.glb","1","-1","","120","","","83","true","","3"
"DrillerJetskiRecoil","jacky_jetski_attack.glb","6","20","","","","","100","","","4"
"DrillerJetskiSuperRecoil","jacky_jetski_super.glb","1","-1","","120","","","83","true","","4"
"DrillerJetskiHappy","jacky_jetski_win.glb","","102","","","","","100","","",""
"DrillerJetskiHappyLoop","jacky_jetski_win.glb","103","221","","","","","","true","",""
"DrillerJetskiLose","jacky_jetski_lose.glb","","122","","200","","","","","",""
"DrillerJetskiLoseloop","jacky_jetski_lose.glb","123","168","","","","","","true","",""
"DrillerJetskiPortrait","jacky_portrait.glb","1","1","","","","","","","",""
"DrillerJetskiIntro","jacky_intro.glb","","-1","","","","","","","",""
"NinjaDinoIdle","leon_dino_idle.glb","1","28","","","100","100","","true","",""
"NinjaDinoWalk","leon_dino_walk.glb","1","29","","170","100","100","","true","","1"
"NinjaDinoAttack","leon_dino_attack.glb","1","3","","","","","10","","","spine_lower_s#4"
"NinjaDinoSecondary","leon_dino_idle.glb","1","20","","","","","10","","","spine_lower_s#4"
"NinjaDinoRecoil","leon_dino_attack.glb","3","7","","","","","10","","","spine_lower_s#4"
"NinjaDinoRecoil2","leon_dino_attack.glb","7","11","","","","","10","","","spine_lower_s#4"
"NinjaDinoReload","leon_dino_idle.glb","","-1","","","","","100","","","ChestBone#2"
"NinjaDinoPushback","leon_pushback.glb","1","34","","","100","100","100","","","5"
"NinjaDinoWin","leon_dino_win.glb","1","195","","","","10","100","","","5"
"NinjaDinoWinloop","leon_dino_win.glb","196","222","","","10","","","true","","1"
"NinjaDinoLose","leon_dino_lose.glb","1","90","","","","","","","","5"
"NinjaDinoLoseloop","leon_dino_lose.glb","91","161","","","","","","true","","1"
"NinjaDinoProfile","leon_dino_portrait.glb","1","10","","","","","","true","","5"
"NinjaDinoIntro","leon_intro_pose.glb","","","","","","","","","",""
"WhirlwindSurferIdle","carl_surfer_idle.glb","","-1","","","100","100","","true","",""
"WhirlwindSurferWalk","carl_surfer_walk.glb","","-1","","","100","100","","true","","1"
"WhirlwindSurferAttack","carl_surfer_attack.glb","1","5","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"WhirlwindSurferSecondary","carl_surfer_super.glb","1","58","","","","","50","true","","5"
"WhirlwindSurferAttackRecoil","carl_surfer_attack.glb","2","35","","","100","200","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WhirlwindSurferSecondaryRecoil","carl_surfer_super.glb","1","58","","","","","","true","","5"
"WhirlwindSurferReload","carl_surfer_attack.glb","17","25","","","100","100","100","","","5"
"WhirlwindSurferWin","carl_surfer_win.glb","1","100","","","100","","","","",""
"WhirlwindSurferWinloop","carl_surfer_win.glb","101","200","","","","","","true","",""
"WhirlwindSurferLose","carl_surfer_lose.glb","","80","","","100","","","","",""
"WhirlwindSurferLoseloop","carl_surfer_lose.glb","81","180","","","","100","","true","",""
"WhirlwindSurferProfile","carl_surfer_portrait.glb","1","10","","","","","","true","",""
"GriffWin","griff_win.glb","","162","-1","","","","","","",""
"GriffWinloop","griff_win.glb","163","198","-1","","","","","true","",""
"GriffLose","griff_lose.glb","","12","-1","","50","","","","",""
"GriffLoseloop","griff_lose.glb","","-1","-1","","","","","true","",""
"RosaCocoIdle","rosa_coco_idle.glb","1","25","","","100","100","","true","",""
"RosaCocoWalk","rosa_coco_walk.glb","1","24","","","100","100","","true","","1"
"RosaCocoAttack","rosa_coco_attack.glb","1","11","","","100","100","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoAttackRecoil","rosa_coco_attack.glb","12","19","","","1","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoAttackRecoil2","rosa_coco_attack.glb","20","28","","","1","100","100","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoUltRecoil","rosa_coco_ult.glb","","-1","","","1","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoUltRecoil2","rosa_coco_detransfom.glb","","-1","","","1","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RosaCocoWin","rosa_coco_win.glb","1","163","","","100","200","100","","",""
"RosaCocoWinloop","rosa_coco_win.glb","1","163","","","","","100","true","",""
"RosaCocoLose","rosa_coco_lose.glb","1","112","","","100","","","","",""
"RosaCocoLoseloop","rosa_coco_lose.glb","113","161","","","","","","true","",""
"RosaCocoProfile","rosa_coco_portrait.glb","1","1","","","","","","true","",""
"GriffIdle","griff_idle.glb","","38","-1","","100","100","","true","",""
"GriffWalk","griff_walk.glb","","-1","-1","","100","100","","true","",""
"GriffAttack","griff_attack.glb","","3","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"GriffRecoil","griff_attack.glb","4","-1","-1","","","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RopeDudePunkIdle","buzz_punk_idle.glb","","28","-1","","100","100","","true","",""
"RopeDudePunkWalk","buzz_punk_walk.glb","","27","-1","","100","100","","true","","1"
"RopeDudePunkAttack","buzz_punk_attack.glb","","28","-1","","100","100","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
