"Name","Loop","AngleToSpawnOffset","FollowParent","FollowParentAngle","FollowBone","IgnoreInitialAngle","OwnScreenShake","OthersScreenShake","OwnHapticLevel","OthersHapticLevel","Time","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","FakeObject3D","GroundBasis","Scale","SWFScaleX","SWFScaleY","EnemyVersion","ChinaReplacement","TargetedAnimation","EffectZ","EffectSpace","TargetOffsetZ","UseForcedZ","ForcedZ"
"bronson_003_lobby_lose",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_snow_03",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_snowflake_03",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_iceground_03",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_twinkle_03",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_smoke_03",,"Above",,,100,,,,,,,,,,
"bronson_003_lobby_win",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_snow",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_snowflake",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_iceground",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_twinkle",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_chunk",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_snow_02",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_snowflake_02",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_iceground_02",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_twinkle_02",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_chunk_02",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_hit_02",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_lobby_hit_01",,"Above",,,100,,,,,,,,,,
"bronson_003_ulti2_reached",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti2_reached_impact",,"Above",,,100,,,"bronson_003_ulti2_reached_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti2_reached_snow",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti2_reached_snowflake",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti2_reached_twinkle",,"Above",,,100,,,,,,,,,,
"bronson_003_ulti2_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti2_reached_impact_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti2_reached_snow_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti2_reached_snowflake_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti2_reached_twinkle_red",,"Above",,,100,,,,,,,,,,
"bronson_003_ulti_noweapon_hit",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_hit_debris",,"Above",,,70,,,"bronson_003_ulti_noweapon_hit_red",,,,,,,
,,,,,,,,,,,,"Bronson_Noweapon_Atk_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_ulti_hit",,"Above",,,40,,,,,,,,,,
"bronson_003_ulti_noweapon_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_hit_debris_red",,"Above",,,70,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Noweapon_Atk_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_ulti_hit_red",,"Above",,,40,,,,,,,,,,
"bronson_003_ulti_reached",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_smoke",,"GroundTop",,,100,,,"bronson_003_ulti_reached_red",,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_snow",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_snowflake",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_particle",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_snowring",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_crack",,"GroundHigh",,"true",100,,,,,,,,,,
"bronson_003_ulti_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_smoke_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_snow_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_snowflake_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_particle_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_snowring_red",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_reached_crack_red",,"GroundHigh",,"true",100,,,,,,,,,,
"bronson_003_ulti_trail",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_snow",,"GroundTop",,,100,,,"bronson_003_ulti_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_snowflake",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_002_ulti_trail_speedline",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_iceground",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_twinkle",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_chunk",,"GroundHigh",,,100,,,,,,,,,,
"bronson_003_ulti_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_snow_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_snowflake_red",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_002_ulti_trail_speedline_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_iceground_red",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_twinkle_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_003_ulti_trail_chunk_red",,"GroundHigh",,,100,,,,,,,,,,
"bronson_004_atk",,,"true","true",,,,,,,,"Bronson_Atk","Sound",,,,,,,,,,,"bronson_004_atk_red",,,,,,,
"bronson_004_atk2_trail",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_004_atk2_trail_speedline",,"Above",,,100,,,"bronson_004_atk2_trail_red",,,,,,,
"bronson_004_atk2_trail_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_004_atk2_trail_speedline_red",,"Above",,,100,,,,,,,,,,
"bronson_004_atk_hit",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_hit_tooth",,"Object",,,100,,,"bronson_004_atk_hit_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_hit_impact",,"Above",,,100,,,,,,,,,,
"bronson_004_atk_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_hit_tooth_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_hit_impact_red",,"Above",,,100,,,,,,,,,,
"bronson_004_atk_hitenv",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_hit_tooth",,"Object",,,85,,,"bronson_004_atk_hitenv_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_hit_impact",,"Above",,,85,,,,,,,,,,
"bronson_004_atk_hitenv_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_hit_tooth_red",,"Object",,,85,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_hit_impact_red",,"Above",,,85,,,,,,,,,,
"bronson_004_atk_red",,,"true","true",,,,,,,,"Bronson_Atk","Sound",,,,,,,,,,,,,,,,,,
"bronson_004_atk_trail",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_trail_afterimage",,"Above",,,100,,,"bronson_004_atk_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_impact",,"Above",,,100,,,,,,,,,,
"bronson_004_atk_trail_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_trail_afterimage_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_atk_impact_red",,"Above",,,100,,,,,,,,,,
"bronson_004_lobby",,,,,,,,,,,,,"Effect",,,,"bronson_004_lobby_r",,,,,,,,,,,,,,
,,,,,,,,,,,,,"Effect",,,,"bronson_004_lobby_l",,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_lobby_tooth_02",,"GroundTop",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_lobby_tooth_01",,"Above",,,100,,,,,,,,,,
"bronson_004_lobby_l",,,"true","true","L_wrist_s",,,,,,,,"ParticleEmitter",,,"bronson_004_lobby_hit_02",,"Object",,,100,,,,,,,,,,
"bronson_004_lobby_lose",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_lobby_lose",,"Above",,,100,,,,,,,,,,
"bronson_004_lobby_r",,,"true","true","R_wrist_s",,,,,,,,"ParticleEmitter",,,"bronson_004_lobby_hit_01",,"Object",,,100,,,,,,,,,,
"bronson_004_ulti2_reached",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti2_reached_ring",,"Above",,,100,,,"bronson_004_ulti2_reached_red",,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Back","Sound",,,,,,,,,,,,,,,,,,
"bronson_004_ulti2_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti2_reached_ring_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Back","Sound",,,,,,,,,,,,,,,,,,
"bronson_004_ulti_reached",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti_reached_impact",,"Above",,,100,,,"bronson_004_ulti_reached_red",,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti_reached_tooth",,"Above",,,100,,,,,,,,,,
"bronson_004_ulti_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti_reached_impact_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti_reached_tooth_red",,"Above",,,100,,,,,,,,,,
"bronson_004_ulti_trail",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti_trail_afterimage",,"Above",,,100,,,"bronson_004_ulti_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti_trail_twinkles",,"Above",,,100,,,,,,,,,,
"bronson_004_ulti_trail_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti_trail_afterimage_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_004_ulti_trail_twinkles_red",,"Above",,,100,,,,,,,,,,
"bronson_005_atk_hit",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_atk_hit",,"Above",,,100,,,"bronson_005_atk_hit_red",,,,,,,
,,,,,,,,,,,,"Bronson_Atk_Hit","Sound",,,,,,,,,,,,,,,,,,
"bronson_005_atk_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_atk_hit_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Atk_Hit","Sound",,,,,,,,,,,,,,,,,,
"bronson_005_atk_trail",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_atk_trail_elec",,"Above",,,100,,,"bronson_005_atk_trail_red",,,,,,,
,,,,,,,,,,,,"Bronson_Atk","Sound",,,,,,,,,,,,,,,,,,
"bronson_005_atk_trail_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_atk_trail_elec_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Atk","Sound",,,,,,,,,,,,,,,,,,
"bronson_005_lobby",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_lobby_drop_pattern",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_lobby_twinkle_01",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_lobby_spark_r",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_lobby_spark_l",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_lobby_landing_smoke",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_lobby_twinkle_02",,"Above",,,100,,,,,,,,,,
"bronson_005_ulti1_trail",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti1_trail_pattern",,"GroundHigh",,"true",100,,,"bronson_005_ulti1_trail_red",,,,,,,
,,,,,,,,,,,,,"Effect",,,,"bronson_005_ulti1_trail_ground",,,,,,,,,,,,,,
"bronson_005_ulti1_trail_ground",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti1_trail_ground",,"GroundTop",,"true",100,,,"bronson_005_ulti1_trail_ground_red",,,,,,,
"bronson_005_ulti1_trail_ground_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti1_trail_ground_red",,"GroundTop",,"true",100,,,,,,,,,,
"bronson_005_ulti1_trail_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti1_trail_pattern_red",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"Effect",,,,"bronson_005_ulti1_trail_ground_red",,,,,,,,,,,,,,
"bronson_005_ulti2_reached",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti2_reached_ground",,"GroundTop",,"true",100,,,"bronson_005_ulti2_reached_red",,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Back","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti2_reached_light",,"Above",,,100,,,,,,,,,,
"bronson_005_ulti2_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti2_reached_ground_red",,"GroundTop",,"true",100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Back","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti2_reached_light_red",,"Above",,,100,,,,,,,,,,
"bronson_005_ulti2_trail",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti2_trail_pattern",,"GroundHigh",,"true",100,,,"bronson_005_ulti2_trail_red",,,,,,,
,,,,,,,,,,,,,"Effect",,,,"bronson_005_ulti2_trail_ground",,,,,,,,,,,,,,
"bronson_005_ulti2_trail_ground",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti2_trail_ground",,"GroundTop",,"true",100,,,"bronson_005_ulti2_trail_ground_red",,,,,,,
"bronson_005_ulti2_trail_ground_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti2_trail_ground_red",,"GroundTop",,"true",100,,,,,,,,,,
"bronson_005_ulti2_trail_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti2_trail_pattern_red",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"Effect",,,,"bronson_005_ulti2_trail_ground_red",,,,,,,,,,,,,,
"bronson_005_ulti_reached",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti_reached",,"Above",,,100,,,"bronson_005_ulti_reached_red",,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
"bronson_005_ulti_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_005_ulti_reached_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
"bronson_006_atk_hit",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit",,"Above",,,100,,,"bronson_006_atk_hit_red",,,,,,,
,,,,,,,,,,,,"Bronson_Atk_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_gear",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_gear_random",,"Above",,,100,,,,,,,,,,
"bronson_006_atk_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Atk_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_gear_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_gear_random_red",,"Above",,,100,,,,,,,,,,
"bronson_006_atk_hitenv",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit",,"Above",,,85,,,"bronson_006_atk_hitenv_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_gear",,"Above",,,85,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_gear_random",,"Above",,,85,,,,,,,,,,
"bronson_006_atk_hitenv_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_red",,"Above",,,85,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_gear_red",,"Above",,,85,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_hit_gear_random_red",,"Above",,,85,,,,,,,,,,
"bronson_006_atk_noweapon",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_noweapon",,"Above",,,100,,,"bronson_006_atk_noweapon_red",,,,,,,
,,,,,,,,,,,,"Bronson_Noweapon_Atk","Sound",,,,,,,,,,,,,,,,,,
"bronson_006_atk_noweapon_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_noweapon_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Noweapon_Atk","Sound",,,,,,,,,,,,,,,,,,
"bronson_006_atk_trail",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_trail",,"Object",,,100,,,"bronson_006_atk_trail_red",,,,,,,
,,,,,,,,,,,,"Bronson_Atk","Sound",,,,,,,,,,,,,,,,,,
"bronson_006_atk_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_atk_trail_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Atk","Sound",,,,,,,,,,,,,,,,,,
"bronson_006_lobby",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_start_smoke_r",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_start_smoke_r_l",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_start_smoke_l",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_start_turn",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_start_impact",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_mid_speedline",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_mid_slash",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_end_speedline",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_end_smoke",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_lobby_end_impact",,"Above",,,100,,,,,,,,,,
"bronson_006_ulti2_reached",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_withdrawal",,"Above",,,100,,,"bronson_006_ulti2_reached_red",,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Back","Sound",,,,,,,,,,,,,,,,,,
"bronson_006_ulti2_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_withdrawal_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Back","Sound",,,,,,,,,,,,,,,,,,
"bronson_006_ulti2_trail",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail",,"Object",,,100,,,"bronson_006_ulti2_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_speedline",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_smoke",,"Object",,,100,,,,,,,,,,
"bronson_006_ulti2_trail_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_speedline_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_smoke_red",,"Object",,,100,,,,,,,,,,
"bronson_006_ulti_reached",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_start",,"Object",,,100,,,"bronson_006_ulti_reached_red",,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_smoke",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_gear",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_spark",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_impact",,"Above",,,100,,,,,,,,,,
"bronson_006_ulti_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_start_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Ulti_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_smoke_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_gear_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_spark_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_reached_impact_red",,"Above",,,100,,,,,,,,,,
"bronson_006_ulti_smoke",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_smoke",,"Above",,,100,,,"bronson_006_ulti_smoke_red",,,,,,,
"bronson_006_ulti_smoke_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_smoke_red",,"Above",,,100,,,,,,,,,,
"bronson_006_ulti_trail",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail",,"Object",,,100,,,"bronson_006_ulti_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_speedline",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_smoke",,"Object",,,100,,,,,,,,,,
"bronson_006_ulti_trail_red",,,"true","true",,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_speedline_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_006_ulti_trail_smoke_red",,"Object",,,100,,,,,,,,,,
"bronson_def_atk",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","robot_smoke_L",,,"GroundTop",,,,100,100,,,,,,,,
"bronson_def_atk_hit",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_hit",,"Above",,,100,,,"bronson_def_atk_hit_red",,,,,,,
,,,,,,,,,,,,"Bronson_Atk_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_hit_elec",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_hit_debris",,"Above",,,100,,,,,,,,,,
"bronson_def_atk_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_hit_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bronson_Atk_Hit","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_hit_elec",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_hit_debris_red",,"Above",,,100,,,,,,,,,,
