"Name","ParentAreaEffectForSkin","Disabled","FileName","OwnExportName","BlueExportName","RedExportName","NeutralExportName","Layer","ExportNameTop","ExportNameTopRed","ExportNameObject","Effect","LoopingEffect","ScaleLoopingEffect","HitEffect","AllowEffectInterrupt","PlaybackType","RotationType","Scale","TimeMs","MinTimeMs","Radius","Damage","DontOverrideDmg","DamageScaleType","CustomValue","CustomValue2","Type","StatusEffectSelf","StatusEffectAlly","StatusEffectEnemy","StatusEffectTickInterval","DelayFirstTick","IsPersonal","TargetEnemiesOnly","BulletExplosionBullet","BulletExplosionBulletDistance","BulletExplosionBulletOffset","BulletExplosionItem","ExpandOnDistance","BulletAngleOffset","BulletApplyAngle","DestroysEnvironment","DestroysDecorations","DestroysOnlyBushes","PushbackStrength","PushbackStrengthSelf","PushbackDeadzone","CanStopGrapple","StunTicks","SlowStrength","FreezeTicks","IgnoreFadeout","ShouldShowEvenIfOutsideScreen","SameAreaEffectCanNotDamageMs","RelatedImmunityAreas","DontShowToEnemy","RequireLineOfSight","ChainAreaEffect","ChainAreaEffect2","ChainAreaEffect3","OverchargedChainAreaEffect","OverchargedChainAreaEffect2","OverchargedChainAreaEffect3","SkinnedCustomValue","SpawnItem","SnapToTile","DamageScaleDistanceNear","DamageScaleDistanceFar","SourceType","OverHealTicks","StackOverHeal","MaxOverHeal","OverHealMultiplier","AffectOnlyHeroes","AffectProjectiles","IgnoreCharacters","InnerRadius","InnerRadiusDamagePercent","ExpireTypes","CurveBall","CurveBallAddDistance"
"RuffsIncreaseHealth","","","sc/effects.sc","heal_area_effect_blue","heal_area_effect_blue","heal_area_effect_red","","GroundHigh","","","","ruffs_promotion","","100","","","","","100","500","","1000","","","","","","IncreaseHealth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ruffs002SupplySpawn","RuffsSupplySpawn","","sc/effects_brawler.sc","ruffs_def_ulti_target","ruffs_def_ulti_target","ruffs_def_ulti_target_red","","GroundHigh","ruffs_002_ulti_crate","ruffs_002_ulti_crate_red","","ruffs_002_ulti_beacon","","100","","","","","90","800","","600","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","RuffsSupplyExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"Ruffs003SupplySpawn","RuffsSupplySpawn","","sc/effects_brawler.sc","ruffs_def_ulti_target","ruffs_def_ulti_target","ruffs_def_ulti_target_red","","GroundHigh","ruffs_def_ulti_crate","ruffs_def_ulti_crate_red","","ruffs_003_ulti_beacon","","100","","","","","90","800","","600","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","RuffsSupplyExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"Ruffs004SupplySpawn","RuffsSupplySpawn","","sc/effects_brawler.sc","ruffs_def_ulti_target","ruffs_def_ulti_target","ruffs_def_ulti_target_red","","GroundHigh","ruffs_def_ulti_crate","ruffs_def_ulti_crate_red","","ruffs_004_ulti_beacon","","100","","","","","90","800","","600","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","Ruffs004SupplyExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"Ruffs005SupplySpawn","RuffsSupplySpawn","","sc/effects_brawler.sc","ruffs_005_ulti_target","ruffs_005_ulti_target","ruffs_005_ulti_target_red","","GroundHigh","ruffs_005_ulti_crate","ruffs_005_ulti_crate_red","","ruffs_005_ulti_beacon","ruffs_005_ulti_map","100","","","","","90","800","","600","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","Ruffs005SupplyExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"Ruffs005SupplyExplosion","RuffsSupplyExplosion","","sc/effects.sc","","","","","GroundHigh","","","","ruffs_005_ulti_explosion","","100","","","","","118","100","","700","","","","","","Damage","","","","","","","","","","","","","","","","","","150","250","","","","","","","","","","","","","","","","","","","RuffsBuff","","","","","","","","","","","","","","","",""
"Ruffs006SupplySpawn","RuffsSupplySpawn","","sc/effects_brawler.sc","ruffs_006_ulti_target","ruffs_006_ulti_target","ruffs_006_ulti_target_red","","GroundHigh","ruffs_006_ulti_crate","ruffs_006_ulti_crate_red","","ruffs_006_ulti_beacon","ruffs_006_ulti_udjat_eye","100","","","","","90","800","","600","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","Ruffs006SupplyExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"Ruffs006SupplyExplosion","RuffsSupplyExplosion","","sc/effects.sc","","","","","GroundHigh","","","","ruffs_006_ulti_explosion","","100","","","","","118","100","","700","","","","","","Damage","","","","","","","","","","","","","","","","","","150","250","","","","","","","","","","","","","","","","","","","RuffsBuff","","","","","","","","","","","","","","","",""
"Ruffs007SupplySpawn","RuffsSupplySpawn","","sc/effects_brawler_ruffs.sc","ruffs_007_ulti_target","ruffs_007_ulti_target","ruffs_007_ulti_target_red","","GroundHigh","ruffs_007_ulti_crate","ruffs_007_ulti_crate_red","","ruffs_007_ulti_beacon","ruffs_007_ulti_target_moon","100","","","","","90","800","","600","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","Ruffs007SupplyExplosion","","","","","","","","","","","","","","","","","","","","","","",""
"Ruffs007SupplyExplosion","RuffsSupplyExplosion","","sc/effects.sc","","","","","GroundHigh","","","","ruffs_007_ulti_explosion","","100","","","","","118","100","","700","","","","","","Damage","","","","","","","","","","","","","","","","","","150","250","","","","","","","","","","","","","","","","","","","RuffsBuff","","","","","","","","","","","","","","","",""
"PocoCleanseArea","","","sc/effects.sc","","","","","GroundHigh","","","","gadget_poco_cleanse","","100","","","","","400","1000","","1800","","","","80","","Cleanse","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TickGadgetExplosion","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","explosion_generic_big","","100","","","","","165","700","","800","100","","1","","","Damage","","","","","","","","","","","","","","","","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SpeedBoost","","","sc/effects.sc","","","","","GroundHigh","","","","arcade_def_ulti_area_active","gadget_stu_speed","100","","","","","400","600000","","2000","100","","","10","","SpeedBuff","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"StickyBombExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","sticky_def_atk_explode","","100","","","","","150","100","","800","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak003BombExplosion","StickyBombExplosion","","sc/effects.sc","","","","","GroundHigh","","","","squeak_003_atk_explode","","100","","","","","150","100","","800","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak004BombExplosion","StickyBombExplosion","","sc/effects.sc","","","","","GroundHigh","","","","squeak_004_atk_explode","","100","","","","","150","100","","800","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak005BombExplosion","StickyBombExplosion","","sc/effects.sc","","","","","GroundHigh","","","","squeak_005_atk_explode","","100","","","","","150","100","","800","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak006BombExplosion","StickyBombExplosion","","sc/effects.sc","","","","","GroundHigh","","","","squeak_006_atk_explode","","100","","","","","150","100","","800","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Squeak007BombExplosion","StickyBombExplosion","","sc/effects.sc","","","","","GroundHigh","","","","squeak_007_atk_explode","","100","","","","","150","100","","800","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RollerFire","","","sc/effects.sc","","","","","GroundHigh","","","","stu_def_ulti_trail","","100","","","","","100","3000","","300","","","","","","StatusEffect","","","RollerFire","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Roller002Fire","RollerFire","","sc/effects.sc","","","","","GroundHigh","","","","stu_002_ulti_trail","","100","","","","","100","3000","","300","","","","","","StatusEffect","","","RollerFire","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Roller003Fire","RollerFire","","sc/effects.sc","","","","","GroundHigh","","","","stu_003_ulti_trail","","100","","","","","100","3000","","300","","","","","","StatusEffect","","","RollerFire","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Roller004Fire","RollerFire","","sc/effects.sc","","","","","GroundHigh","","","","stu_004_ulti_trail","","100","","","","","100","3000","","300","","","","","","StatusEffect","","","RollerFireIce","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Roller005Fire","RollerFire","","sc/effects.sc","","","","","GroundHigh","","","","stu_005_ulti_trail","","100","","","","","100","3000","","300","","","","","","StatusEffect","","","RollerFire","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RollerOverchargedFire","RollerFire","","sc/effects.sc","","","","","GroundHigh","","","","stu_def_oc_ulti_trail","","100","","","","","100","3000","","300","","","","","","StatusEffect","","","RollerFire","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RollerMutationArea","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","","400","","","6","","BulletExplosion","","","","","","","","RollerProjectile","20","","","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"StickyBombClusterExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","sticky_def_atk_explode","","100","","","","","100","700","","","","","","6","","BulletExplosion","","","","","","","","StickyBombUltiProjectile2","20","","","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"StickyBombUltiExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","sticky_def_ulti_explode","","100","","","","","150","700","","400","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrossBomberClusterExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","crossbomber_def_explosion","","100","","","","","100","700","","","","","","4","","BulletExplosion","","","","","","","","CrossBomberProjectile2","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrossBomberUltiClusterExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","crossbomber_def_explosion_ulti","","100","","","","","100","700","","","","","","4","","BulletExplosion","","","","","","","","CrossBomberUltiProjectile2","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OverchargedCrossBomberUltiClusterExplosion","","","sc/effects.sc","","","","","GroundHigh","","","","crossbomber_hc_explosion_ulti","","100","","","","","100","700","","","","","","4","","BulletExplosion","","","","","","","","OverchargedCrossBomberUltiProjectile2","17","","","","","","","","","","","","","","","","","","","","","","OverchargedCrossBomberUltiClusterExplosion2","","","","","","","","","","","","","","","","","","","","","","",""
"OverchargedCrossBomberUltiClusterExplosion2","","","sc/effects.sc","","","","","GroundHigh","","","","crossbomber_hc_explosion_ulti","","100","","","","","100","700","","","","","","4","","BulletExplosion","","","","","","","","OverchargedCrossBomberUltiProjectile2","17","","","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
