"Name","Type","Index","ProgressStart","Progress","League","Tier","Season","HeroPowerUnlock","PrimaryLvlUpRewardType","PrimaryLvlUpRewardCount","PrimaryLvlUpRewardExtraData","PrimaryLvlUpRewardData","SecondaryLvlUpRewardType","SecondaryLvlUpRewardCount","SecondaryLvlUpRewardExtraData","SecondaryLvlUpRewardData","DependsOnIndex","RankAssetFrame","RankNumberValue","RankFaceFrame","RankHexTextColor"
"Goal_10_3_22",10,22,7000,500,0,0,3,,16,20,0,,-1,,,,-1,,,,
"Goal_10_3_23",10,23,7500,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_24",10,24,8000,500,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_25",10,25,8500,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_26",10,26,9000,500,0,0,3,,12,50,0,,6,1,,,-1,,,,
"Goal_10_3_27",10,27,9500,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_28",10,28,10000,500,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_29",10,29,10500,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_30",10,30,11000,500,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_10_3_31",10,31,11500,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_32",10,32,12000,500,0,0,3,,1,100,0,,-1,,,,-1,,,,
"Goal_10_3_33",10,33,12500,500,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_34",10,34,13000,500,0,0,3,,12,50,0,,6,1,,,-1,,,,
"Goal_10_3_35",10,35,13500,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_36",10,36,14000,500,0,0,3,,16,10,0,,-1,,,,-1,,,,
"Goal_10_3_37",10,37,14500,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_38",10,38,15000,500,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_39",10,39,15500,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_40",10,40,16000,500,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_10_3_41",10,41,16500,600,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_42",10,42,17100,600,0,0,3,,12,75,0,,6,1,,,-1,,,,
"Goal_10_3_43",10,43,17700,600,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_44",10,44,18300,600,0,0,3,,16,10,0,,-1,,,,-1,,,,
"Goal_10_3_45",10,45,18900,600,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_10_3_46",10,46,19500,600,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_47",10,47,20100,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_48",10,48,20700,600,0,0,3,,1,200,0,,-1,,,,-1,,,,
"Goal_10_3_49",10,49,21300,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_50",10,50,21900,600,0,0,3,,12,100,0,,14,1,,,-1,,,,
"Goal_10_3_51",10,51,22500,600,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_10_3_52",10,52,23100,600,0,0,3,,16,10,0,,-1,,,,-1,,,,
"Goal_10_3_53",10,53,23700,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_54",10,54,24300,600,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_55",10,55,24900,600,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_10_3_56",10,56,25500,600,0,0,3,,1,200,0,,-1,,,,-1,,,,
"Goal_10_3_57",10,57,26100,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_58",10,58,26700,600,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_59",10,59,27300,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_60",10,60,27900,600,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_10_3_61",10,61,28500,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_62",10,62,29100,600,0,0,3,,16,20,0,,-1,,,,-1,,,,
"Goal_10_3_63",10,63,29700,600,0,0,3,,6,1,0,,-1,,,,-1,,,,
"Goal_10_3_64",10,64,30300,600,0,0,3,,12,100,0,,14,1,,,-1,,,,
"Goal_10_3_65",10,65,30900,600,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_10_3_66",10,66,31500,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_10_3_67",10,67,32100,600,0,0,3,,1,500,0,,-1,,,,-1,,,,
"Goal_10_3_68",10,68,32700,600,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_10_3_69",10,69,33300,600,0,0,3,,12,500,0,,10,1,,,-1,,,,
"Goal_10_3_70",10,70,33900,600,0,0,3,,21,1,0,,14,1,,,-1,,,,
"Goal_9_3_0",9,0,-1,1,0,0,3,,24,1,0,"TntDudeSnowtel",14,1,,,-1,,,,
"Goal_9_3_1",9,1,0,150,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_9_3_2",9,2,150,250,0,0,3,,1,100,0,,-1,,,,-1,,,,
"Goal_9_3_3",9,3,400,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_4",9,4,900,800,0,0,3,,1,100,0,,-1,,,,-1,,,,
"Goal_9_3_5",9,5,1700,800,0,0,3,,21,1,0,,14,1,,,-1,,,,
"Goal_9_3_6",9,6,2500,800,0,0,3,,12,50,0,,6,1,,,-1,,,,
"Goal_9_3_7",9,7,3300,800,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_8",9,8,4100,800,0,0,3,,1,100,0,,-1,,,,-1,,,,
"Goal_9_3_9",9,9,4900,800,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_9_3_10",9,10,5700,800,0,0,3,,1,100,0,,-1,,,,-1,,,,
"Goal_9_3_11",9,11,6500,1000,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_12",9,12,7500,1000,0,0,3,,12,100,0,,14,1,,,-1,,,,
"Goal_9_3_13",9,13,8500,1000,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_14",9,14,9500,1000,0,0,3,,1,200,0,,-1,,,,-1,,,,
"Goal_9_3_15",9,15,10500,1000,0,0,3,,3,1,0,"IceDude",14,1,,,-1,,,,
"Goal_9_3_16",9,16,11500,500,0,0,3,,19,1,0,"emoji_lou_happy",6,1,,,15,,,,
"Goal_9_3_17",9,17,12000,500,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_18",9,18,12500,500,0,0,3,,19,1,0,"emoji_lou_sad",6,1,,,15,,,,
"Goal_9_3_19",9,19,13000,500,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_9_3_20",9,20,13500,1000,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_21",9,21,14500,500,0,0,3,,19,1,0,"emoji_lou_angry",6,1,,,15,,,,
"Goal_9_3_22",9,22,15000,500,0,0,3,,12,100,0,,14,1,,,-1,,,,
"Goal_9_3_23",9,23,15500,1000,0,0,3,,1,200,0,,-1,,,,-1,,,,
"Goal_9_3_24",9,24,16500,600,0,0,3,,19,1,0,"emoji_lou_thanks",6,1,,,15,,,,
"Goal_9_3_25",9,25,17100,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_26",9,26,17700,1200,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_27",9,27,18900,600,0,0,3,,19,1,0,"emoji_lou_gg",6,1,,,15,,,,
"Goal_9_3_28",9,28,19500,600,0,0,3,,12,200,0,,14,1,,,-1,,,,
"Goal_9_3_29",9,29,20100,1200,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_9_3_30",9,30,21300,600,0,0,3,,19,1,0,"emoji_lou_phew",6,1,,,15,,,,
"Goal_9_3_31",9,31,21900,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_32",9,32,22500,1200,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_33",9,33,23700,600,0,0,3,,19,1,0,"emoji_lou_special",6,1,,,15,,,,
"Goal_9_3_34",9,34,24300,600,0,0,3,,1,200,0,,-1,,,,-1,,,,
"Goal_9_3_35",9,35,24900,600,0,0,3,,19,1,0,"emoji_lou_king",6,1,,,15,,,,
"Goal_9_3_36",9,36,25500,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_37",9,37,26100,600,0,0,3,,19,1,0,"emoji_lou_king_angry",6,1,,,15,,,,
"Goal_9_3_38",9,38,26700,600,0,0,3,,12,200,0,,14,1,,,-1,,,,
"Goal_9_3_39",9,39,27300,600,0,0,3,,19,1,0,"emoji_lou_king_sad",6,1,,,15,,,,
"Goal_9_3_40",9,40,27900,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_41",9,41,28500,600,0,0,3,,19,1,0,"emoji_lou_king_happy",6,1,,,15,,,,
"Goal_9_3_42",9,42,29100,600,0,0,3,,10,1,0,,-1,,,,-1,,,,
"Goal_9_3_43",9,43,29700,600,0,0,3,,19,1,0,"emoji_lou_king_thanks",6,1,,,15,,,,
"Goal_9_3_44",9,44,30300,600,0,0,3,,14,1,0,,-1,,,,-1,,,,
"Goal_9_3_45",9,45,30900,600,0,0,3,,19,1,0,"emoji_lou_king_gg",6,1,,,15,,,,
"Goal_9_3_46",9,46,31500,600,0,0,3,,1,300,0,,-1,,,,-1,,,,
"Goal_9_3_47",9,47,32100,600,0,0,3,,19,1,0,"emoji_lou_king_phew",6,1,,,15,,,,
"Goal_9_3_48",9,48,32700,600,0,0,3,,12,500,0,,10,1,,,-1,,,,
"Goal_9_3_49",9,49,33300,600,0,0,3,,19,1,0,"emoji_lou_king_special",6,1,,,15,,,,
"Goal_9_3_50",9,50,33900,600,0,0,3,,4,1,0,"IceDudeKing",14,1,,,15,,,,
"Goal_10_4_0",10,0,-1,1,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_1",10,1,0,75,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_2",10,2,75,75,0,0,4,,16,10,0,,-1,,,,-1,,,,
"Goal_10_4_3",10,3,150,100,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_4",10,4,250,150,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_5",10,5,400,200,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_6",10,6,600,300,0,0,4,,1,50,0,,-1,,,,-1,,,,
"Goal_10_4_7",10,7,900,400,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_8",10,8,1300,400,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_9",10,9,1700,400,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_10",10,10,2100,400,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_11",10,11,2500,400,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_12",10,12,2900,400,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_13",10,13,3300,400,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_14",10,14,3700,400,0,0,4,,16,10,0,,-1,,,,-1,,,,
"Goal_10_4_15",10,15,4100,400,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_16",10,16,4500,400,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_17",10,17,4900,400,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_18",10,18,5300,400,0,0,4,,1,50,0,,-1,,,,-1,,,,
"Goal_10_4_19",10,19,5700,400,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_20",10,20,6100,400,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_21",10,21,6500,500,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_22",10,22,7000,500,0,0,4,,16,20,0,,-1,,,,-1,,,,
"Goal_10_4_23",10,23,7500,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_24",10,24,8000,500,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_25",10,25,8500,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_26",10,26,9000,500,0,0,4,,12,50,0,,6,1,,,-1,,,,
"Goal_10_4_27",10,27,9500,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_28",10,28,10000,500,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_29",10,29,10500,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_30",10,30,11000,500,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_31",10,31,11500,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_32",10,32,12000,500,0,0,4,,1,100,0,,-1,,,,-1,,,,
"Goal_10_4_33",10,33,12500,500,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_34",10,34,13000,500,0,0,4,,12,50,0,,6,1,,,-1,,,,
"Goal_10_4_35",10,35,13500,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_36",10,36,14000,500,0,0,4,,16,10,0,,-1,,,,-1,,,,
"Goal_10_4_37",10,37,14500,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_38",10,38,15000,500,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_39",10,39,15500,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_40",10,40,16000,500,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_41",10,41,16500,600,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_42",10,42,17100,600,0,0,4,,12,75,0,,6,1,,,-1,,,,
"Goal_10_4_43",10,43,17700,600,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_44",10,44,18300,600,0,0,4,,16,10,0,,-1,,,,-1,,,,
"Goal_10_4_45",10,45,18900,600,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_46",10,46,19500,600,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_47",10,47,20100,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_48",10,48,20700,600,0,0,4,,1,200,0,,-1,,,,-1,,,,
"Goal_10_4_49",10,49,21300,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_50",10,50,21900,600,0,0,4,,12,100,0,,14,1,,,-1,,,,
"Goal_10_4_51",10,51,22500,600,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_52",10,52,23100,600,0,0,4,,16,10,0,,-1,,,,-1,,,,
"Goal_10_4_53",10,53,23700,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_54",10,54,24300,600,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_55",10,55,24900,600,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_56",10,56,25500,600,0,0,4,,1,200,0,,-1,,,,-1,,,,
"Goal_10_4_57",10,57,26100,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_58",10,58,26700,600,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_59",10,59,27300,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_60",10,60,27900,600,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_61",10,61,28500,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_62",10,62,29100,600,0,0,4,,16,20,0,,-1,,,,-1,,,,
"Goal_10_4_63",10,63,29700,600,0,0,4,,6,1,0,,-1,,,,-1,,,,
"Goal_10_4_64",10,64,30300,600,0,0,4,,12,100,0,,14,1,,,-1,,,,
"Goal_10_4_65",10,65,30900,600,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_66",10,66,31500,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_10_4_67",10,67,32100,600,0,0,4,,1,500,0,,-1,,,,-1,,,,
"Goal_10_4_68",10,68,32700,600,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_10_4_69",10,69,33300,600,0,0,4,,12,500,0,,10,1,,,-1,,,,
"Goal_10_4_70",10,70,33900,600,0,0,4,,21,1,0,,14,1,,,-1,,,,
"Goal_9_4_0",9,0,-1,1,0,0,4,,24,1,0,"BarrelBotLaser",14,1,,,-1,,,,
"Goal_9_4_1",9,1,0,150,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_9_4_2",9,2,150,250,0,0,4,,1,100,0,,-1,,,,-1,,,,
"Goal_9_4_3",9,3,400,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_4",9,4,900,800,0,0,4,,1,100,0,,-1,,,,-1,,,,
"Goal_9_4_5",9,5,1700,800,0,0,4,,21,1,0,,14,1,,,-1,,,,
"Goal_9_4_6",9,6,2500,800,0,0,4,,12,50,0,,6,1,,,-1,,,,
"Goal_9_4_7",9,7,3300,800,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_8",9,8,4100,800,0,0,4,,1,100,0,,-1,,,,-1,,,,
"Goal_9_4_9",9,9,4900,800,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_9_4_10",9,10,5700,800,0,0,4,,1,100,0,,-1,,,,-1,,,,
"Goal_9_4_11",9,11,6500,1000,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_12",9,12,7500,1000,0,0,4,,12,100,0,,14,1,,,-1,,,,
"Goal_9_4_13",9,13,8500,1000,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_14",9,14,9500,1000,0,0,4,,1,200,0,,-1,,,,-1,,,,
"Goal_9_4_15",9,15,10500,1000,0,0,4,,3,1,0,"Ruffs",14,1,,,-1,,,,
"Goal_9_4_16",9,16,11500,500,0,0,4,,19,1,0,"emoji_ruffs_happy",6,1,,,15,,,,
"Goal_9_4_17",9,17,12000,500,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_18",9,18,12500,500,0,0,4,,19,1,0,"emoji_ruffs_sad",6,1,,,15,,,,
"Goal_9_4_19",9,19,13000,500,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_9_4_20",9,20,13500,1000,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_21",9,21,14500,500,0,0,4,,19,1,0,"emoji_ruffs_angry",6,1,,,15,,,,
"Goal_9_4_22",9,22,15000,500,0,0,4,,12,100,0,,14,1,,,-1,,,,
"Goal_9_4_23",9,23,15500,1000,0,0,4,,1,200,0,,-1,,,,-1,,,,
"Goal_9_4_24",9,24,16500,600,0,0,4,,19,1,0,"emoji_ruffs_thanks",6,1,,,15,,,,
"Goal_9_4_25",9,25,17100,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_26",9,26,17700,1200,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_27",9,27,18900,600,0,0,4,,19,1,0,"emoji_ruffs_gg",6,1,,,15,,,,
"Goal_9_4_28",9,28,19500,600,0,0,4,,12,200,0,,14,1,,,-1,,,,
"Goal_9_4_29",9,29,20100,1200,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_9_4_30",9,30,21300,600,0,0,4,,19,1,0,"emoji_ruffs_phew",6,1,,,15,,,,
"Goal_9_4_31",9,31,21900,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_32",9,32,22500,1200,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_33",9,33,23700,600,0,0,4,,19,1,0,"emoji_ruffs_special",6,1,,,15,,,,
"Goal_9_4_34",9,34,24300,600,0,0,4,,1,200,0,,-1,,,,-1,,,,
"Goal_9_4_35",9,35,24900,600,0,0,4,,19,1,0,"emoji_ruffs_ronin",6,1,,,15,,,,
"Goal_9_4_36",9,36,25500,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_37",9,37,26100,600,0,0,4,,19,1,0,"emoji_ruffs_ronin_angry",6,1,,,15,,,,
"Goal_9_4_38",9,38,26700,600,0,0,4,,12,200,0,,14,1,,,-1,,,,
"Goal_9_4_39",9,39,27300,600,0,0,4,,19,1,0,"emoji_ruffs_ronin_sad",6,1,,,15,,,,
"Goal_9_4_40",9,40,27900,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_41",9,41,28500,600,0,0,4,,19,1,0,"emoji_ruffs_ronin_happy",6,1,,,15,,,,
"Goal_9_4_42",9,42,29100,600,0,0,4,,10,1,0,,-1,,,,-1,,,,
"Goal_9_4_43",9,43,29700,600,0,0,4,,19,1,0,"emoji_ruffs_ronin_thanks",6,1,,,15,,,,
"Goal_9_4_44",9,44,30300,600,0,0,4,,14,1,0,,-1,,,,-1,,,,
"Goal_9_4_45",9,45,30900,600,0,0,4,,19,1,0,"emoji_ruffs_ronin_gg",6,1,,,15,,,,
"Goal_9_4_46",9,46,31500,600,0,0,4,,1,300,0,,-1,,,,-1,,,,
"Goal_9_4_47",9,47,32100,600,0,0,4,,19,1,0,"emoji_ruffs_ronin_phew",6,1,,,15,,,,
"Goal_9_4_48",9,48,32700,600,0,0,4,,12,500,0,,10,1,,,-1,,,,
"Goal_9_4_49",9,49,33300,600,0,0,4,,19,1,0,"emoji_ruffs_ronin_special",6,1,,,15,,,,
"Goal_9_4_50",9,50,33900,600,0,0,4,,4,1,0,"RuffsRonin",14,1,,,15,,,,
"Goal_10_5_0",10,0,-1,1,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_1",10,1,0,75,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_2",10,2,75,75,0,0,5,,16,10,0,,-1,,,,-1,,,,
"Goal_10_5_3",10,3,150,100,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_4",10,4,250,150,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_5",10,5,400,200,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_6",10,6,600,300,0,0,5,,1,50,0,,-1,,,,-1,,,,
"Goal_10_5_7",10,7,900,400,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_8",10,8,1300,400,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_9",10,9,1700,400,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_10",10,10,2100,400,0,0,5,,10,1,0,,-1,,,,-1,,,,
"Goal_10_5_11",10,11,2500,400,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_12",10,12,2900,400,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_13",10,13,3300,400,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_14",10,14,3700,400,0,0,5,,16,10,0,,-1,,,,-1,,,,
"Goal_10_5_15",10,15,4100,400,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_16",10,16,4500,400,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_17",10,17,4900,400,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_18",10,18,5300,400,0,0,5,,1,50,0,,-1,,,,-1,,,,
"Goal_10_5_19",10,19,5700,400,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_20",10,20,6100,400,0,0,5,,10,1,0,,-1,,,,-1,,,,
"Goal_10_5_21",10,21,6500,500,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_22",10,22,7000,500,0,0,5,,16,20,0,,-1,,,,-1,,,,
"Goal_10_5_23",10,23,7500,500,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_24",10,24,8000,500,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_25",10,25,8500,500,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_26",10,26,9000,500,0,0,5,,12,50,0,,6,1,,,-1,,,,
"Goal_10_5_27",10,27,9500,500,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_28",10,28,10000,500,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_29",10,29,10500,500,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_30",10,30,11000,500,0,0,5,,10,1,0,,-1,,,,-1,,,,
"Goal_10_5_31",10,31,11500,500,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_32",10,32,12000,500,0,0,5,,1,100,0,,-1,,,,-1,,,,
"Goal_10_5_33",10,33,12500,500,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_34",10,34,13000,500,0,0,5,,12,50,0,,6,1,,,-1,,,,
"Goal_10_5_35",10,35,13500,500,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_36",10,36,14000,500,0,0,5,,16,10,0,,-1,,,,-1,,,,
"Goal_10_5_37",10,37,14500,500,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_38",10,38,15000,500,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_39",10,39,15500,500,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_40",10,40,16000,500,0,0,5,,10,1,0,,-1,,,,-1,,,,
"Goal_10_5_41",10,41,16500,600,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_42",10,42,17100,600,0,0,5,,12,75,0,,6,1,,,-1,,,,
"Goal_10_5_43",10,43,17700,600,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_44",10,44,18300,600,0,0,5,,16,10,0,,-1,,,,-1,,,,
"Goal_10_5_45",10,45,18900,600,0,0,5,,10,1,0,,-1,,,,-1,,,,
"Goal_10_5_46",10,46,19500,600,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_47",10,47,20100,600,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_48",10,48,20700,600,0,0,5,,1,200,0,,-1,,,,-1,,,,
"Goal_10_5_49",10,49,21300,600,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_50",10,50,21900,600,0,0,5,,12,100,0,,14,1,,,-1,,,,
"Goal_10_5_51",10,51,22500,600,0,0,5,,10,1,0,,-1,,,,-1,,,,
"Goal_10_5_52",10,52,23100,600,0,0,5,,16,10,0,,-1,,,,-1,,,,
"Goal_10_5_53",10,53,23700,600,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_54",10,54,24300,600,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_55",10,55,24900,600,0,0,5,,10,1,0,,-1,,,,-1,,,,
"Goal_10_5_56",10,56,25500,600,0,0,5,,1,200,0,,-1,,,,-1,,,,
"Goal_10_5_57",10,57,26100,600,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_58",10,58,26700,600,0,0,5,,6,1,0,,-1,,,,-1,,,,
"Goal_10_5_59",10,59,27300,600,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_60",10,60,27900,600,0,0,5,,10,1,0,,-1,,,,-1,,,,
"Goal_10_5_61",10,61,28500,600,0,0,5,,14,1,0,,-1,,,,-1,,,,
"Goal_10_5_62",10,62,29100,600,0,0,5,,16,20,0,,-1,,,,-1,,,,
