"TID","MS"
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_YOU","Anda telah menghantar terlalu banyak permintaan rakan. Buang satu dan cuba lagi."
"TID_ADD_FRIEND_ERROR_GENERIC","Tidak dapat menghantar jemputan rakan. Sila cuba lagi kemudian."
"TID_ADD_FRIEND_ERROR_DOES_NOT_EXIST","Pemain yang anda cuba tambah tidak wujud."
"TID_ADD_FRIEND_ERROR_OWN_AVATAR","Tidak boleh menjemput diri sendiri sebagai rakan!"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER","Rakan anda mempunyai terlalu ramai rakan. Sila cuba lagi kemudian."
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU","Anda mempunyai terlalu ramai rakan. Keluarkan seorang jika anda ingin menambah rakan baharu."
"TID_HINT_26","Penny boleh lakukan banyak kerosakan dengan serangan percikannya jika targetnya berkumpul."
"TID_HINT_27","Mendapatkan pasukan bersama sebelum perlawanan membolehkan anda merancang sebelum perlawanan dan memilih gabungan Brawler yang baik."
"TID_HINT_28","Cuba bermain perlawanan persahabatan untuk berlatih acara, anjurkan pertandingan persahabatan dan banyak lagi!"
"TID_HINT_29","Selepas permainan yang baik dengan rakan sepasukan baru, anda boleh tekan Sekali Lagi untuk main satu lagi perlawanan bersama mereka!"
"TID_HINT_30","Permainan persahabatan membolehkan anda memilih sebarang acara dan peta. Brawler juga akan dinaik taraf sepenuhnya!"
"TID_HINT_31","Frank berhenti untuk melakukan serangan dan Supernya, memberi peluang kepada pihak lawannya untuk keluar dari julatnya."
"TID_EXPERIENCE","MATA PENGALAMAN (XP)"
"TID_HINT_32","Acara yang menggunakan tiket tidak akan menggunakan Bar Token, sebaliknya tiket diperlukan untuk bermain."
"TID_HINT_33","Anda boleh menjemput rakan kelab dari senarai ahli kelab untuk menjadi rakan anda."
"TID_HINT_34","Anda boleh menjemput pemain dari Pasukan anda untuk menjadi rakan."
"TID_HINT_35","Selepas bermain beberapa permainan hebat dengan seseorang, anda boleh menjemput mereka dari senarai rakan yang disyorkan untuk menjadi rakan anda."
"TID_HINT_36","Anda boleh menjemput pemain dari Pasukan anda untuk menjadi rakan."
"TID_HINT_37","Anda boleh gunakan butang iklan untuk mengiklankan pasukan anda kepada rakan anda dan ahli kelab."
"TID_COOP_GENERATED","Arena Gemuruh"
"TID_MECHANIC_KNIGHT_SKIN","JESSIE KESATRIA"
"TID_FRANK_CAVEMAN_SKIN","FRANK PURBA"
"TID_SOLO","SOLO"
"TID_DUO","DUO"
"TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL","Senarai rakan penuh!"
"TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY","Terlalu banyak jemputan aktif, cuba lagi kemudian."
"TID_INVITE_FRIEND_TOKEN_ERROR","Ralat menjemput rakan."
"TID_GOLDRUSH_9","Kolam Kejahatan"
"TID_TEAM_JOIN_FINISH_TUTORIAL","Habiskan tutorial untuk menyertai pasukan"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE","Log masuk gagal"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED","Brawl Stars Beta belum tersedia di negara anda. Semak lagi kemudian!"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON","Okey"
"TID_CROW_PHEONIX_SKIN","CROW PHOENIX"
"TID_MECHANIC_SUMMER_SKIN","JESSIE PENYELAM"
"TID_HERO_SCREEN_DIM_COLOR_MUL","222222"
"TID_FREE_BOX_AVAILABLE_0","Ganjaran percuma sedang menunggu anda!"
"TID_FREE_BOX_AVAILABLE_1","Tuntut ganjaran percuma anda sekarang!"
"TID_FREE_BOX_AVAILABLE_2","Dapatkan ganjaran percuma anda sebelum ia hilang!"
"TID_FREE_BOX_AVAILABLE_3","Ganjaran percuma sedang menunggu anda!"
"TID_FREE_BOX_AVAILABLE_4","Dapatkan ganjaran percuma anda sekarang!"
"TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP","COLT\nBINTANG"
"TID_ROCKET_BEACH_SKIN_SHOP","BROCK\nPANTAI"
"TID_CACTUS_PINK_SKIN_SHOP","SPIKE\nMERAH JAMBU"
"TID_SHAMAN_PANDA_SKIN_SHOP","NITA\nPANDA"
"TID_CROW_WHITE_SKIN_SHOP","CROW\nPUTIH"
"TID_BULL_HAIR_SKIN_SHOP","BULL\nVIKING"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","RICOCHET\nPINGAT EMAS"
"TID_BARKEEP_GOLD_SKIN_SHOP","BARLEY\nEMAS"
"TID_LUCHADOR_RUDO_SKIN_SHOP","EL RUDO\nPRIMO"
"TID_SHOTGUN_BANDITA_SKIN_SHOP","BANDITA\nSHELLY"
"TID_LUCHADOR_KING_SKIN_SHOP","EL REY\nPRIMO"
"TID_MECHANIC_KNIGHT_SKIN_SHOP","JESSIE\nKESATRIA"
"TID_FRANK_CAVEMAN_SKIN_SHOP","FRANK\nPURBA"
"TID_MECHANIC_SUMMER_SKIN_SHOP","JESSIE\nPENYELAM"
"TID_CROW_PHEONIX_SKIN_SHOP","CROW\nPHOENIX"
"TID_GOLDRUSH_10","Kamar Gema"
"TID_BANKHEIST_5","Pagaran Menarik"
"TID_BATTLE_ROYALE_D7","Kaki Beli"
"TID_BATTLE_ROYALE_8","Pencerobohan Pulau"
"TID_BATTLE_ROYALE_6","Gempa Gua"
"TID_CLAN_CHAT_JUMP_TO_NEW","<count> mesej baharu"
"TID_CLAN_CHAT_NEW","BARU"
"TID_BANKHEIST_6","Jalan Keluar"
"TID_GOLDRUSH_11","Lombong Banjir"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_ANDROID","Anda mesti memuat turun Brawl Stars Beta dari Google Play Store (hanya tersedia di negara terpilih). Peranti Root kini tidak disokong. Semak lagi kemudian!"
"TID_RATE_APP_MESSAGE_ANDROID","Sila menilai atau mengulas Brawl Stars di Play Store untuk memberi kami maklum balas bernilai!"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","Daftar Masuk Google Play Baharu"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Anda ingin menyimpan permainan semasa anda pada akaun Google Play ini?"
"TID_SHOWDOWN_END","SHOWDOWN!"
"TID_SETTINGS_FIXES_JOYSTICK","KAWALAN PERGERAKAN DIKUNCI"
"TID_SETTINGS_SC_ID","SUPERCELL ID"
"TID_LANGUAGE_LOCALIZED_NAME","Bahasa Melayu"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","Tukar bahasa?"
"TID_POPUP_CHANGE_LANGUAGE","Anda pasti ingin menukar bahasa?"
"TID_SKIN_RARITY_1","<cffffff>Biasa</c>"
"TID_SKIN_RARITY_2","<c0070dd>Jarang</c>"
"TID_SKIN_RARITY_3","<ca335ee>Epik</c>"
"TID_SKIN_RARITY_4","<cff8000>Legenda</c>"
"TID_BANKHEIST_7","Koridor Kaktus"
"TID_BATTLE_ROYALE_9","Angin Baratan"
"TID_BATTLE_ROYALE_10","Hanyutan Gumuk"
"TID_NO_FRIENDS_GO_TO_FRIENDS","Pergi kepada Rakan"
"TID_EVENT_MODIFIER_1","MINUMAN TENAGA"
"TID_EVENT_MODIFIER_2","ROBO BERANG"
"TID_EVENT_MODIFIER_3","HUJAN METEOR"
"TID_EVENT_MODIFIER_4","PENYEDUT HAYAT"
"TID_EVENT_MODIFIER_DESC_1","Rebut Minuman Tenaga yang muncul secara rawak untuk mendapat galakan besar bagi kerosakan serangan Brawler anda dan kelajuan pergerakan tambahan buat seketika!"
"TID_EVENT_MODIFIER_DESC_2","Robot berang akan muncul secara rawak dan serang Brawler terdekat. Berhati-hati!"
"TID_EVENT_MODIFIER_DESC_3","Ini bukan hujan meteor yang anda ingin berhenti dan mengagumi. Berhati-hati dengan batu besar yang jatuh!"
"TID_BALL_4","Padang Licik"
"TID_EVENT_MODIFIER_DESC_4","Anda kehilangan nilai nyawa, tetapi melakukan kerosakan pada musuh Brawler akan memulihkan nilai nyawa anda. Mengalahkan Brawler akan memulihkan nilai nyawa anda sepenuhnya! Semua kuasa keupayaan penyembuhan dikurangkan."
"TID_BALL_5","Kubu BB"
"TID_BALL_6","Stadium Super"
"TID_BALL_7","Percikan Lopak"
"TID_BANKHEIST_8","Terowong Tulang"
"TID_EVENT_MODIFIER_DESC_3_SD","Berkumpul rapat bersama rakan anda adalah berbahaya apabila batu besar jatuh dari langit!"
"TID_DEFEATED_SHOWDOWN","Ditewaskan"
"TID_OFFER_WATCH_AD","TONTON"
"TID_ERROR_REPLAY_DISABLED","Ulangan tidak tersedia"
"TID_WANTED_9","Terusan Grande"
"TID_HOOK","PENANGKAP"
"TID_STAR_KEY_INFO_EXTENSION","\n\nToken Bintang digunakan untuk membuka Kotak Besar."
"TID_TEAM_OWNER_TEXT","Pasukan <NAME>"
"TID_SPECTATE_AUTO","Automatik"
"TID_BATTLE_ROYALE_11","Bow Wow"
"TID_FRIEND_POPOVER_INVITE","JEMPUT KE PASUKAN"
"TID_TEAM_ERROR_ALREADY_IN_ROOM","Pemain sudah berada dalam pasukan anda!"
"TID_TEAM_ERROR_ALREADY_INVITED","Pemain sudah dijemput!"
"TID_BATTLE_ROYALE_D2","Dataran Beribut"
"TID_UNDERTAKER_GREASER_SKIN","ROCKABILLY MORTIS"
"TID_COMMUNITY_PROPS","Peta komuniti!\n\nKonsep daripada:\n<cff8000><CREDIT></c>"
"TID_BATTLE_ROYALE_12","Labirin Panas"
"TID_TEAM_INVITE_ALREADY_IN_TEAM","Pemain sudah berada dalam pasukan!"
"TID_HINT_38","Bulatan biru berputar di bawah Brawler bermaksud Super mereka sudah bersedia!"
"TID_HINT_39","Bulatan kuning berputar di bawah Brawler bermaksud mereka sedang menyasarkan Super mereka!"
"TID_EVENT_NOT_AVAILABLE","Tiada Acara"
"TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE","Tiada video tersedia. Semak kembali kemudian!"
"TID_SHOP_NOT_AVAILABLE","tidak tersedia"
"TID_UNDERTAKER_GREASER_SKIN_SHOP","ROCKABILLY\nMORTIS"
"TID_HINT_40","Sambung ke ID Supercell dari skrin tetapan untuk memastikan akaun anda selamat dan bermain dengan berbilang peranti."
"TID_GACHA_VIDEO_REWARD_RECEIVED","Ganjaran ekstra ditambah!"
"TID_BUTTON_NAVI_SHOP","KEDAI"
"TID_BUTTON_NAVI_SOCIAL","SOSIAL"
"TID_BUTTON_NAVI_BRAWLERS","BRAWLER"
"TID_BRAWL_TICKETS_BUTTON","MAIN"
"TID_HOME_SCREEN_INVITE","JEMPUT"
"TID_HINT_41","Kiraan jumlah trofi anda ialah kombinasi semua trofi individu bagi Brawler anda."
"TID_GOAL","<name> mendapat skor!"
"TID_EVENT_MODIFIER_5","CENDAWAN PENYEMBUHAN"
"TID_EVENT_MODIFIER_DESC_5","Cendawan penyembuhan muncul secara rawak! Mereka akan memulihkan semua yang berdekatan untuk seketika."
"TID_EVENT_MODIFIER_DESC_5_SD","Cendawan penyembuhan muncul secara rawak! Berkumpul rapat bersama rakan anda akan menghalang cendawan membesar."
"TID_NINJA","LEON"
"TID_ANIMAL","HAIWAN"
"TID_HINT_42","Brawler anda mula memulih apabila tidak diserang atau mengalami kerosakan untuk seketika."
"TID_HOOK_SHORT_DESC","Penarik"
"TID_HOOK_DESC","Penangkap menarik orang!"
"TID_SPEC_ABI_HOOK","Sogokan Dipertingkat"
"TID_SPEC_ABI_HOOK_DESC","Sogokan senapang patah kini membolehkan Penangkap melompat tembok! OP yang baik!"
"TID_HOOK_WEAPON","SenapangX"
"TID_HOOK_ULTI","Cangkuk Besi"
"TID_HOOK_WEAPON_DESC","Jika tembakan tidak terkena sesiapa, ia akan berpecah menjadi berbilang peluru yang menyebabkan kerosakan kecil"
"TID_HOOK_ULTI_DESC","Menarik musuh"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","Lelaki tenang!"
"TID_CLUSTER_BOMB_DUDE_DESC","Lelaki tenang yang boleh mengapung di atas air dengan papan hovernya!"
"TID_SPEC_ABI_HOVERBOARD","Papan Hover dicas lampau"
"TID_SPEC_ABI_HOVERBOARD_DESC","Apabila papan hover peluru penuh dicas lampau dan Brawler boleh bergerak lebih cepat"
"TID_CLUSTER_BOMB_DUDE_WEAPON","Senapang Submesin"
"TID_CLUSTER_BOMB_DUDE_ULTI","Bom Kelompok"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","Tembak cepat!"
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","Boom!"
"TID_NINJA_SHORT_DESC","PEMBUNUH SENYAP"
"TID_NINJA_DESC","Leon membaling pisau bilah dengan pantas pada sasarannya. Helah Supernya adalah bom asap yang menjadikannya halimunan untuk seketika!"
"TID_SPEC_ABI_SPEED_INVISIBLE","Jejakan Asap"
"TID_SPEC_ABI_SPEED_INVISIBLE_DESC","Apabila Leon menggunakan Supernya, dia mendapat galakan gerakan kelajuan untuk tempoh dia berhalimunan."
"TID_NINJA_WEAPON","Pisau Pemintal"
"TID_NINJA_ULTI","BOM ASAP"
"TID_NINJA_WEAPON_DESC","Leon melemparkan empat Pisau Pemintal. Semakin jauh ia bergerak, semakin kecil kerosakan dilakukan."
"TID_NINJA_ULTI_DESC","Leon menjadi halimunan selama 10 saat. Dia akan terdedah apabila melakukan serangan. Musuh yang berada dekat dengan Leon akan nampak dia."
"TID_ANIMAL_SHORT_DESC","Paladin"
"TID_ANIMAL_DESC","Boleh melindungi pasukan dan mengalami banyak kerosakan"
"TID_SPEC_ABI_HEAL_FOREST","Pakar Rimbunan"
"TID_SPEC_ABI_HEAL_FOREST_DESC","Memulihkan <c00cc00><VALUE1></c> kesihatan setiap saat dalam rimbunan"
"TID_ANIMAL_WEAPON","Cakar"
"TID_ANIMAL_ULTI","Kulit Keras"
"TID_ANIMAL_WEAPON_DESC","Serangan cakar berkali-kali"
"TID_ANIMAL_ULTI_DESC","Kulit menjadi sangat keras selama 5 saat, mengurangkan semua kerosakan yang diterima sebanyak 50% untuk tempoh masa"
"TID_STAT_DAMAGE_PER_CLUSTER","Kerosakan setiap kelompok"
"TID_STAT_DAMAGE_PER_SHURIKEN","Kerosakan setiap bilah di julat dekat"
"TID_STAT_INVISIBLE","bom asap"
"TID_STAT_SHIELD","Perisai"
"TID_SELECT_HERO_INFO_RAID_BOSS","<c2288ff>Pemain lwn Bos</c>"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS","Tiga pemain lwn ROBOT BOS"
"TID_GAME_MODE_10","PERTEMPURAN BOS"
"TID_RAID_BOSS_INTRO_TEXT","Kalahkan Bos"
"TID_RAID_1","Arena Robot Bos"
"TID_GAME_MODE_10_DESC","Bolehkah anda menewaskan Robot Bos yang menggerunkan? Bekerjasama dengan dua rakan pasukan dan menewaskan raksasa ini. Anda boleh kembali bertempur selagi sekurang-kurangnya seorang rakan pasukan anda masih hidup. Permainan akan tamat apabila semua ditewaskan!!\n\nPertempuran Bos meningkat dalam Cabaran Biasa sehingga Gila setiap kali anda berjaya menewaskan Bos di tahap Cabaran anda yang terbaik. Anda akan mendapat ganjaran terbaik kerana melepasi Cabaran baharu!"
"TID_TEAM_MATE_GONE","<ccccc00>Rakan sepasukan ditewaskan!</c>"
"TID_ALL_TEAM_MATES_GONE","<cee0000>Kedua-dua rakan sepasukan ditewaskan!</c>"
"TID_RAID_BOSS_ENRAGE_1","<c99bb22bb>Bos NAIK BERANG!</c>"
"TID_RAID_BOSS_ENRAGE_2","<c99bb2222>Boss SANGAT MARAH!</c>"
"TID_RAID_BOSS_ENRAGE_3","<c99bbbb22>Bos MARAH!</c>"
"TID_RAID_BOSS_DIFFICULTY_0","Biasa"
"TID_RAID_BOSS_DIFFICULTY_1","Sukar"
"TID_RAID_BOSS_DIFFICULTY_2","Pakar"
"TID_RAID_BOSS_DIFFICULTY_3","Jaguh"
"TID_RAID_BOSS_DIFFICULTY_4","Gila"
"TID_RAID_BOSS_DIFFICULTY_5","Gila II"
"TID_RAID_BOSS_DIFFICULTY_6","Gila III"
"TID_RAID_BOSS_DIFFICULTY_7","Gila IV"
"TID_RAID_BOSS_DIFFICULTY_8","Gila V"
"TID_RAID_BOSS_DIFFICULTY_9","Gila VI"
"TID_RAID_BOSS_DIFFICULTY_10","Gila VII"
"TID_RAID_BOSS_DIFFICULTY_11","Gila VIII"
"TID_RAID_BOSS_DIFFICULTY_12","Gila IX"
"TID_RAID_BOSS_DIFFICULTY_13","Gila X"
"TID_RAID_BOSS_DIFFICULTY_14","Gila XI"
"TID_RAID_BOSS_DIFFICULTY_15","Gila XII"
"TID_RAID_BOSS_DIFFICULTY_16","Gila XIII"
"TID_RAID_BOSS_DIFFICULTY_17","Gila XIV"
"TID_RAID_BOSS_DIFFICULTY_18","Gila XV"
"TID_RAID_BOSS_DIFFICULTY_19","Gila XVI"
"TID_MODES_NEW_EVENT","ACARA BAHARU!"
"TID_MODES_NEW_EVENTS","ACARA BAHARU!"
"TID_TEAM_MEMBER_STATUS_NEW_0","<c999999>LUAR TALIAN</c>"
"TID_TEAM_MEMBER_STATUS_NEW_1","BERTEMPUR"
"TID_TEAM_MEMBER_STATUS_NEW_2","TIADA"
"TID_TEAM_MEMBER_STATUS_NEW_4","MENCARI PADAN"
"TID_TEAM_MEMBER_STATUS_NEW_5","SKRIN TAMAT"
"TID_TEAM_MEMBER_STATUS_NEW_6","<c999999>LUAR TALIAN</c>"
"TID_TEAM_MEMBER_STATUS_NEW_7","MENONTON"
"TID_TEAM_MEMBER_STATUS_NEW_8","BERLATIH"
"TID_TEAM_MEMBER_STATUS_NEW_9","MENAIP..."
"TID_TEAM_MEMBER_STATUS_NEW_10","MEMILIH BRAWLER"
"TID_TEAM_MEMBER_STATUS_NEW_11","MELAYARI ACARA"
"TID_TEAM_MEMBER_STATUS_NEW_READY","SEDIA"
"TID_BUTTON_SPECTATE","TONTON"
"TID_NEW_EVENT_IN","Acara baharu dalam: <TIME>"
"TID_NEW_EVENT_NOW","ACARA BAHARU TERSEDIA!"
"TID_SHOP_TITLE","KEDAI"
"TID_SELECT_EVENT_TITLE","PILIH ACARA"
"TID_HERO_LIST_LABEL_NEW","BRAWLER <c53C5F7><COUNT>/<TOTAL></c>"
"TID_KEY_COUNTER","<VALUE><c7984a8>/<MAX></c>"
"TID_ONLINE_TAB_1","PEMAIN DALAM TALIAN"
"TID_ONLINE_TAB_2","RUANGAN BUAL PASUKAN"
"TID_ONLINE_TAB_3","RUANGAN BUAL KELAB"
"TID_ALLIANCE_CHAT_TAB_NOT_IN_ALLIANCE","Sertai kelab untuk mengakses ruangan bual kelab."
"TID_TEAM_CHAT_TAB_NOT_IN_TEAM","Bina pasukan dengan pemain lain untuk mengakses ruangan bual pasukan."
"TID_NO_BAND_GO_TO_BANDS","Pergi ke kelab"
"TID_SHARE_TEAM_CODE_NO_CODE","Tunggu sehingga kod dijanakan sebelum berkongsi!"
"TID_TEAM_TEAMCODE_YOURS","Kod pasukan anda"
"TID_BACK_BUTTON","TINGGALKAN PASUKAN"
"TID_BARLEY_WIZARD_SKIN","WIZARD BARLEY"
"TID_EVENT_LOCKED_TROPHIES","Menang lebih trofi untuk membuka kunci Acara"
"TID_SHOTGUN_STAR_SKIN","STAR SHELLY"
"TID_PARTY_MODE_TITLE","PERSAHABATAN"
"TID_BUTTON_PARTY_MODE","CIPTA"
"TID_LEAVE_TEAM_TITLE","PASUKAN"
"TID_LEAVE_TEAM_TXT","TINGGALKAN"
"TID_PARTY_MODE_DESC","Permainan persahabatan tidak memberi ganjaran trofi tetapi anda boleh berlatih sebarang acara biasa atau anjurkan pertandingan persahabatan!\n\nSemua Brawler dalam permainan persahabatan telah dinaikkan taraf sepenuhnya."
"TID_HEROES_TO_BE_UNLOCKED","BRAWLERS UNTUK DIBUKA KUNCI"
"TID_NITA_REINDEER_SKIN","NITA SI HIDUNG MERAH"
"TID_PENNY_ELF_SKIN","PENNY SI PEMBANTU KECIL"
"TID_DYNAMIKE_SANTA_SKIN","SANTAMIKE"
"TID_DYNAMIKE_CHEF_SKIN","MIKE PEREMPAH"
"TID_BROCK_BOOMBOX_SKIN","BROCK BOOM BOX"
"TID_EVENT_SLOT_NAME_1","REBUT PERMATA"
"TID_EVENT_SLOT_NAME_2","PERTEMPURAN TERAKHIR"
"TID_EVENT_SLOT_NAME_3","ACARA HARIAN"
"TID_EVENT_SLOT_NAME_4","ACARA ISTIMEWA"
"TID_EVENT_SLOT_NAME_7","ACARA GUNA TIKET"
"TID_PENNY_ELF_SKIN_SHOP","PEMBANTU KECIL\nPENNY"
"TID_DYNAMIKE_SANTA_SKIN_SHOP","SANTAMIKE"
"TID_DYNAMIKE_CHEF_SKIN_SHOP","MIKE PEREMPAH"
"TID_BROCK_BOOMBOX_SKIN_SHOP","BROCK\nBOOM BOX"
"TID_NITA_REINDEER_SKIN_SHOP","HIDUNG MERAH\nNITA"
"TID_SKIN_INFO_3_available_need_hero","Raikan Brawlidays dengan kulit perayaan ini!\nTersedia untuk masa terhad\n\nPerlu membuka kunci Brawler untuk membeli kulit ini"
"TID_EVENT_STARTS_IN","Acara Bermula dalam: <TIME>"
"TID_UNDERTAKER_HAT_SKIN","MORTIS SI TOPI TINGGI"
"TID_CREATE_ROOM_CODE","CIPTA KOD PASUKAN"
"TID_EVENT_LOCKED_TEAM","Acara ini tidak disokong di dalam Pasukan!"
"TID_EVENT_PREVIEW_TITLE","MAKLUMAT ACARA"
"TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO","Kekal Hidup dalam Arena"
"TID_GAME_MODE_6_SOLO_DUO_DESC","Lawan bersendirian atau bersama rakan dalam Arena Pertempuran Terakhir! Pemain yang bertahan sehingga akhir akan menang.\n\nKumpul Kiub Kuasa untuk meningkatkan nilai nyawa dan kerosakan serangan anda. Awan beracun menghampiri, terus bergerak!"
"TID_INVITE_PENDING","MENJEMPUT"
"TID_JOIN_REQUEST_PENDING","SEDANG MENYERTAI"
"TID_GOAL_MATCH_OVER","<name> mendapat skor!\nPertempuran tamat"
"TID_GOLDRUSH_XMAS_1","Kubu Salji"
"TID_GOLDRUSH_XMAS_2","Percutian Dingin"
"TID_GOLDRUSH_XMAS_3","Perang Bola Salji"
"TID_GOLDRUSH_XMAS_4","Batu Blok Ais"
"TID_GOLDRUSH_XMAS_5","Kepungan Bersalji"
"TID_GOLDRUSH_XMAS_6","Pembalut Hadiah"
"TID_GOLDRUSH_XMAS_7","Tambah Hiasan"
"TID_GOLDRUSH_XMAS_8","Tasik Beku"
"TID_GOLDRUSH_XMAS_9","Kristal Berfros"
"TID_GOLDRUSH_XMAS_10","Pemburuan Harta Karun"
"TID_RAID_BOSS_DIFFICULTY_CAP","Tahap Cabaran Bos anda telah direndahkan supaya sepadan dengan tahap Pasukan anda. Cabaran tahap lebih rendah tidak membelanjakan sebarang tiket tetapi anda hanya akan mendapat ganjaran kerana mencabar Bos di tahap anda!"
"TID_RAID_BOSS_DIFFICULTY","Cabaran:"
"TID_BOSS_3","Marah Kasar"
"TID_BOSS_4","Hari Pasukan"
"TID_BOSS_5","Lambungan Meja"
"TID_BOSS_6","Parti Pemburuan"
"TID_COOP_3","Pembela Bilik Kebal"
"TID_COOP_4","Kawasan Terbiar"
"TID_COOP_5","Transit Rosak"
"TID_COOP_6","Kekal Selamat"
"TID_RAID_2","Zon Mesin"
"TID_RAID_3","Sekerap Logam"
"TID_BUTTON_INVITE_PLAYER","JEMPUT"
"TID_BUTTON_JOIN_TEAM","MINTA UNTUK SERTAI"
"TID_BUTTON_TEAM_FULL","PENUH"
"TID_DECIMAL_MARK","."
"TID_RARITY_HEADER_0","GANJARAN KEMAJUAN TROFI"
"TID_RARITY_HEADER_1","JARANG"
"TID_RARITY_HEADER_2","SANGAT JARANG"
"TID_RARITY_HEADER_3","EPIK"
"TID_RARITY_HEADER_4","MITOS"
"TID_RARITY_HEADER_5","LEGENDA"
"TID_SETTINGS_KAKAO","RAKAN KAKAO"
"TID_HERO_INFO_LEVEL_WITH_NUMBER","KUASA <NUMBER>"
"TID_IN_YOUR_TEAM","PASUKAN ANDA"
"TID_TEAM_REQEST_JOIN_FAIL_TEAM_FULL","Tidak boleh hantar jemputan. Pasukan anda telah penuh"
"TID_EVENT_ENDS_IN","Acara tamat dalam: <TIME>"
"TID_EVENT_LOCKED_CAN_CLAIM_WARNING","Buka kunci acara dari skrin Kemajuan Trofi"
"TID_EVENT_LOCKED_CAN_CLAIM","Tahniah! Anda kini boleh membuka kunci acara dari skrin Kemajuan Trofi"
"TID_BATTLE_ROYALE_3D","Lembah Maut"
"TID_BATTLE_ROYALE_7D","Lembah Batu"
"TID_WANTED_4D","Pelindung Kemautan"
"TID_GOLDRUSH_3D","Gua Cendawan"
"TID_WEEKEND_OFFER","Tawaran Hari Minggu"
"TID_EXCLUSIVE_OFFER","Tawaran Eksklusif"
"TID_EPIC_OFFER","Tawaran Epik"
"TID_MEGA_OFFER","Tawaran Besar"
"TID_FEATURED_OFFER","Tawaran Khas"
"TID_GATCHA_SCREEN_TICKET_DROP_NOTE",
"TID_FRIEND_STATUS_YOU",
"TID_FRIEND_STATUS_OFFLINE",
"TID_FRIEND_STATUS_HOME_NO_GAMEROOM",
"TID_BOUNTY_1",
"TID_FRIEND_REQUEST_REASON_0",
"TID_TEAM_MEMBER_STATUS_NEW_3",
