"TID","MS"
"TID_STAT_DAMAGE_PER_DAGGER","Kerosakan setiap pisau belati"
"TID_FRIENDS_FACEBOOK_CONNECTED","Facebook disambungkan"
"TID_FRIENDS_FACEBOOK_NOT_CONNECTED","Sambung ke Facebook untuk lihat rakan Facebook anda di sini!"
"TID_FRIENDS_CONNECT_INFO","Sambung ke rangkaian sosial untuk melihat rakan anda di sini!"
"TID_FRIENDS_NO_FRIENDS","Tiada rakan"
"TID_FRIENDS_SUGGESTIONS_SEND_REQUEST","HANTAR PERMINTAAN RAKAN"
"TID_FRIENDS_TITLE_1_NO_COUNT","RAKAN"
"TID_FRIENDS_TITLE_1","RAKAN (<COUNT>)"
"TID_FRIENDS_TITLE_2","RAKAN DISYORKAN"
"TID_FRIENDS_TITLE_3","JEMPUTAN RAKAN"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_MULT","<COUNT> PERMAINAN BERSAMA BARU-BARU INI"
"TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_ONE","SATU PERMAINAN BERSAMA BARU-BARU INI"
"TID_FRIENDS_NO_ENTRIES_TAB_2","TIADA RAKAN DISYORKAN"
"TID_FRIENDS_NO_ENTRIES_TAB_3","TIADA JEMPUTAN RAKAN"
"TID_FRIENDS_CANNOT_REMOVE_FRIEND","Tidak boleh mengeluarkan rakan dari rangkaian sosial anda."
"TID_FRIEND_REQUEST_ACCEPT","TERIMA"
"TID_FRIEND_REQUEST_REJECT","TOLAK"
"TID_FRIEND_REQUEST_REASON_0","<EMPTY>"
"TID_FRIEND_REQUEST_REASON_1","DARIPADA KELAB"
"TID_FRIEND_REQUEST_REASON_2","DARIPADA PASUKAN"
"TID_FRIEND_REQUEST_REASON_3","<AMOUNT> PERMAINAN BERSAMA BARU-BARU INI"
"TID_FRIEND_REQUEST_REASON_4","<AMOUNT> PERMAINAN BERSAMA BARU-BARU INI"
"TID_FRIEND_POPOVER_PROFILE","PROFIL"
"TID_FRIEND_POPOVER_REMOVE","KELUARKAN"
"TID_FRIEND_POPOVER_SPECTATE","TONTON"
"TID_FRIEND_POPOVER_YOU","Ini anda"
"TID_REMOVE_FRIEND_POPUP_REMOVE","KELUARKAN"
"TID_REMOVE_FRIEND_POPUP_CANCEL","BATAL"
"TID_REMOVE_FRIEND_POPUP_TITLE","SAHKAN PENYINGKIRAN RAKAN"
"TID_REMOVE_FRIEND_POPUP_BODY","Adakah anda pasti ingin membuang <NAME> daripada senarai rakan anda?"
"TID_UNLOCK_SKIN_CONTENT","\n\nBELI KULIT <NAME>"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Sambungan hilang"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Peranti lain sedang menyambung ke permainan ini."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Muat semula"
"TID_BAD_CONNECTION","sambungan rangkaian lemah"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Pemberitahuan Facebook"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","Akaun Facebook ini sudah dipautkan ke permainan Brawl Stars lain. Pautkannya ke permainan anda sekarang?"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT_TITLE","Pemberitahuan Kakao"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT","Akaun Kakao ini sudah dipautkan ke permainan Brawl Stars lain. Pautkannya ke permainan anda sekarang?"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT_TITLE","Pemberitahuan LINE"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT","Akaun LINE ini sudah dipautkan ke permainan Brawl Stars lain. Pautkannya ke permainan anda sekarang?"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","Ganjaran acara percuma telah dituntut"
"TID_GEM_BUY_CONFIRMATION","<AMOUNT> permata diterima!"
"TID_BLOCKED_TEAM_READY","Tidak boleh dipaparkan ketika bersedia"
"TID_TEAM_CANNOT_INVITE_WHILE_READY","Tidak boleh menjemput ketika bersedia"
"TID_SHOTGUN_BANDITA_SKIN","BANDITA SHELLY"
"TID_SHUTDOWN_STARTED","Permainan akan ditutup untuk rehat penyelenggaraan pendek dalam 5 minit"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","Maaf, pelayan sedang diselenggara. Sila cuba lagi dalam masa beberapa jam."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","Maaf, pelayan sedang diselenggara. Sila cuba lagi dalam dua jam."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Maaf, pelayan sedang diselenggara. Sila cuba lagi dalam masa kira-kira satu setengah jam."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","Maaf, pelayan sedang diselenggara. Sila cuba lagi dalam masa kira-kira satu jam."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","Maaf, pelayan sedang diselenggara. Sila cuba lagi dalam masa kira-kira <value> minit."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","Maaf, pelayan sedang diselenggara. Sila cuba lagi dalam masa beberapa minit."
"TID_SHUTDOWN_BATTLE_DISABLED","Permainan akan ditutup untuk penyelenggaraan dalam masa beberapa minit. Permainan baharu tidak akan dapat dimulakan sehingga penyelenggaraan tamat."
"TID_TEAM_SEARCH_NO_TEAM_CODE","Masukkan kod pasukan."
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","Anda tiada hak untuk terima atau menolak permintaan penyertaan."
"TID_CLAN_RESPONSE_71","Senior mempunyai masa menunggu di antara penyingkiran"
"TID_STAT_MAX_DAMAGE","Kerosakan julat maksimum"
"TID_STAT_DAMAGE_PER_BOMB","Kerosakan setiap grenad"
"TID_ELDER_KICK_FAIL_COOLDOWN","Anda telah membuang ahli kelab baru-baru ini. Cuba lagi dalam <time>."
"TID_LUCHADOR_KING_SKIN","PRIMO EL REY"
"TID_PLAYER_DEFEATED_BR","Brawler ditewaskan"
"TID_BALL_1","Halaman Belakang"
"TID_HINT_GET_BALL","Dapatkan <cdaa520> Bola</c>!"
"TID_LASER_BALL_INTRO_TEXT","Jaringkan dua gol untuk menang!"
"TID_AFK_WARNING","Amaran! Sila bergerak!"
"TID_AFK_DISCONNECTED_MSG","Anda dinyahsambungkan dari pertempuran sebab melahu atau rangkaian lemah."
"TID_AFK_BANNED_MSG","Anda disekat dari pertempuran semasa sebab melahu atau rangkaian lemah. Anda akan dibenarkan kembali ke dalam permainan apabila pertempuran tamat."
"TID_AFK_DISCONNECTED_TITLE","Nyahsambung Sebab Melahu"
"TID_AFK_BANNED_TITLE","Disekat dari pertempuran"
"TID_AFK_RELOAD","Muat semula"
"TID_GAME_MODE_7","PERMAINAN BESAR"
"TID_GAME_MODE_7_DESC","Lima pemain cuba mengalahkan BRAWLER BESAR.\n\nSebagai BRAWLER BESAR, anda mempunyai kelebihan kuasa besar dan banyak nilai nyawa. Lawan pemburu dan kekal dalam permainan selagi boleh!\n\nSebagai seorang daripada lima orang pemburu, anda perlu bekerjasama bersama pasukan anda untuk menewaskan BRAWLER BESAR sebelum masa tamat!"
"TID_BOSS_INTRO_TEXT_ATTACK","Kalahkan BRAWLER BESAR!"
"TID_BOSS_INTRO_TEXT_DEFEND","Anda BRAWLER BESAR!"
"TID_BOSS_1","Ngarai Bencana"
"TID_SEASON_END_POPUP_TITLE","LIGA TROFI TELAH TAMAT"
"TID_SEASON_END_POPUP_REWARD","GANJARAN LIGA TROFI"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_COIN_META_MIGRATION_TITLE","Perubahan Penting!"
"TID_COIN_META_MIGRATION_OK","MAIN TUTORIAL"
"TID_COIN_META_MIGRATION_TXT_1","Brawl Stars mempunyai sistem naik taraf baharu di mana Brawler boleh naik taraf selepas mendapat Mata Kuasa yang mencukupi. Perkembangan semasa anda telah ditukar ke tahap Brawler."
"TID_COIN_META_MIGRATION_TXT_2","Anda menerima Kotak Brawl untuk Token Naik Taraf yang tidak diguna dan banyak lagi untuk memastikan anda tidak hilang perkembangan."
"TID_COIN_META_MIGRATION_TXT_3","Permainan kini dimainkan dalam orientasi landskap dan dikawal dengan dua kayu ria."
"TID_COIN_META_MIGRATION_TXT_4","PENGGALAK SYILING dah tiada dan ditukarkan kepada permata."
"TID_BOLTS_MIGRATION_TITLE","Perubahan Penting!"
"TID_BOLTS_MIGRATION_OK","Ok"
"TID_BOLTS_MIGRATION_INFO","Sistem naik taraf Brawler baharu tidak lagi menggunakan Eliksir. Anda telah dibayar balik <BOLTS> Token Naik Taraf untuk Eliksir dan naik taraf Brawler yang lalu. Guna Token Naik Taraf untuk naik taraf Brawler anda!\n\nBrawler pendua dan cip juga telah dikeluarkan dari permainan. Anda telah dibayar balik <GEMS> permata untuk cip anda. Berseronoklah!"
"TID_BOLTS_MIGRATION_ELIXER_TOKEN","ELIKSIR ANDA TELAH MENJADI TOKEN NAIK TARAF"
"TID_BOLTS_MIGRATION_CHIP_GEM","CIP ANDA TELAH DITUKAR MENJADI PERMATA"
"TID_STAT_HEALING_PER_SEC","Penyembuhan sesaat"
"TID_STAT_DAMAGE_PER_CARD","Kerosakan setiap kad"
"TID_OVERTIME","Lebih masa!"
"TID_STARTER_PACK_XP_REQ","Tawaran khas kerana mencapai tahap pengalaman <XPLEVEL>"
"TID_VALUE","nilai"
"TID_SHOP_ONE_TIME_PURCHASE","Tawaran ini hanya untuk pembelian SATU kali!"
"TID_HINT_MAKE_GOAL_1","SERET <ccc0033>KAWALAN MERAH</c> untuk menyasar pada bola!"
"TID_BALL_2","Gelecek Tigaan"
"TID_BALL_3","Medan Sempit"
"TID_STARTER_PACK_1","Pek Tahap 5"
"TID_STARTER_PACK_2","Pek Tahap 15"
"TID_STARTER_PACK_3","Pek Tahap 25"
"TID_IAP_XMAS2018_PACK","Pek Percutian"
"TID_IAP_XMAS2018_PACK_DESC","Ho Ho Ho!"
"TID_STARTER_PACK_0","Pek Selamat Datang"
"TID_STARTER_PACK_0_DESC","Meraikan permulaan perjalanan Brawl Stars anda"
"TID_IAP_LNY2019_PACK","Tawaran Tahun Baharu Cina Brawl"
"TID_IAP_LNY2019_PACK_DESC","Selamat Tahun Baharu Cina!"
"TID_IAP_MARCH2019_PACK","Tawaran Bulan Mac"
"TID_IAP_MARCH2019_PACK_DESC","Ini adalah tawaran sekali sahaja!"
"TID_IAP_REFRESHER_PACK_DESC","Ini adalah tawaran sekali sahaja!"
"TID_BLACKHOLE_DEFAULT_SKIN","Lalai"
"TID_GOLD_CAP_HIT","Had token dicapai."
"TID_GATCHA_BUTTON_BOX_STACK_FULL","Tindanan kotak penuh"
"TID_COOP_1","Taman Hiburan Pachinko"
"TID_GAME_MODE_8","GEMURUH ROBO"
"TID_GAME_MODE_8_DESC","Pertahankan peti daripada Bandit Robot yang tamak!\n\nRobot akan datang memburu peti dari semua arah dan dalam bilangan yang semakin meningkat. Cuba sedaya upaya untuk bertahan sehingga masa tamat!\n\nKesukaran Gemuruh Robo akan meningkat secara berperingkat bermula daripada BIASA sehingga GILA setiap kali anda berjaya mempertahankan peti"
"TID_COOP_INTRO_TEXT","Lindungi peti keselamatan!"
"TID_SELECT_EVENT_POPUP_TITLE","Pilih acara"
"TID_BARREL_BOT","DARRYL"
"TID_BARREL_BOT_DESC","Darryl mempunyai serangan senapang patah berganda yang berkuasa. Gerakan Supernya adalah gulingan melulu dalam tong melantunnya!"
"TID_BARREL_BOT_WEAPON","TEMBAKAN BERGANDA"
"TID_BARREL_BOT_WEAPON_DESC","Senapang patah berlaras dua milik Darryl ini melepaskan dua tembakan hebat berjulat dekat."
"TID_BARREL_BOT_ULTI","HIMPITAN TONG"
"TID_BARREL_BOT_ULTI_DESC","Darryl guling ke depan dalam tongnya, menolak musuh ke belakang dan melantun dari dinding. Supernya akan mengecas semula apabila masa berlalu!"
"TID_ARTILLERY_DUDE","PENNY"
"TID_ARTILLERY_DUDE_DESC","Penny menembak beg syiling yang melakukan kerosakan terhadap sasaran dan sesiapa sahaja di belakangnya. Supernya adalah turet meriam gaya mortar!"
"TID_ARTILLERY_DUDE_WEAPON","PEMURAS"
"TID_ARTILLERY_DUDE_WEAPON_DESC","Menembak sekantung emas tiruan. Kantung itu akan pecah jika terkena musuh dan syiling akan terpelanting terkena target di belakang musuh pertama."
"TID_ARTILLERY_DUDE_ULTI","BEDILAN BERTERUSAN"
"TID_ARTILLERY_DUDE_ULTI_DESC","Penny meletakkan meriamnya! Tembakannya berjulat jauh walaupun berada di sebalik pengadang."
"TID_ITEM_NAME_SPECIAL","KUASA BINTANG"
"TID_HERO_INFO_ITEM_LOCKED","Anda boleh temui ini selepas tahap <LEVEL>"
"TID_HERO_INFO_LOCKED_INFO","Buka kunci Brawler dari Kotak Brawl."
"TID_HERO_INFO_LOCKED_INFO_RANK_TRACK","Capai jumlah <SCORE> trofi untuk buka kunci."
"TID_SPEC_ABI_FREEZE","KEJUTAN PELURU"
"TID_SPEC_ABI_BERSERKER","MENGAMUK"
"TID_SPEC_SELF_DESTRUCT","TUNTUT BELA"
"TID_SPEC_ABI_CACTUS_HEAL","MENYUBUR"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","PENYEMBUHAN"
"TID_SPEC_ABI_REPAIR_TURRET","MENTENAGAKAN"
"TID_SPEC_ABI_PET_LIFESTEAL","BERUANG BERSAMA"
"TID_SPEC_ABI_STEAL_SOULS","TUAIAN SERAM"
"TID_SPEC_ABI_SPOT","HELANG MELAYANG"
"TID_SPEC_ABI_AMBUSH","SERANG HENDAP"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","PORTAL HITAM"
"TID_SPEC_ABI_SPEED","BUT LICIN"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","PELUKAN IBU"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","LANTUNAN KUAT"
"TID_SPEC_ABI_FIRE_DOT_ULTI","API MEMBARA"
"TID_SPEC_LAST_STAND","LAGU ANGSA"
"TID_SPEC_BURN","PEMBAKAR"
"TID_SPEC_CRIPPLE","TOKSIK TAMBAHAN"
"TID_SPEC_ABI_BARREL_DEFENSE","GELUNG BESI"
"TID_SPEC_HEAL_MAIN_ATTACK","PENJANA!"
"TID_SPEC_ABI_FREEZE_DESC","Peluru Super Shelly memperlahankan musuh selama <c00cc00><VALUE1></c> saat!"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","Crow mengenakan <c00cc00>+<VALUE2></c> kerosakan dengan serangan dan Supernya terhadap sasaran dengan nilai nyawa <VALUE1>% atau lebih rendah."
"TID_SPEC_ABI_BERSERKER_DESC","Apabila nilai nyawa Bull jatuh ke bawah <c00cc00><VALUE1>%</c>, kelajuan muat semula dia berganda."
"TID_SPEC_SELF_DESTRUCT_DESC","Apabila Dynamike ditewaskan, di lontarkan enam batang dinamit yang setiap satunya melakukan kerosakan <c00cc00><VALUE1></c>."
"TID_SPEC_ABI_CACTUS_HEAL_DESC","Selepas menggunakan Super, Spike memulihkan <c00cc00><VALUE1></c> nilai nyawa setiap saat dengan berada di dalam kawasan terkesan."
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","Barley memulihkan <c00cc00><VALUE1></c> nilai nyawa dari setiap serangan."
"TID_SPEC_ABI_REPAIR_TURRET_DESC","Jessie boleh memulihkan <c00cc00><VALUE1></c> nilai nyawa turet pistolnya yang hilang dengan mengilat turet pistol dengan serangannya."
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","Nilai nyawa Nita pulih <c00cc00><VALUE1></c> apabila beruangnya serang musuh. Beruang pula pulih <c00cc00><VALUE2></c> apabila Nita lakukan kerosakan."
"TID_SPEC_ABI_STEAL_SOULS_DESC","Mortis meraih intipati kehidupan daripada Brawler yang dikalahkannya, memulihkan <c00cc00> <VALUE1> </c> nilai nyawanya."
"TID_SPEC_SPOT_FROM_AIR_DESC","Apabila Piper menggunakan Super, dia boleh mengesan semua musuh yang menyorok di dalam semak dari udara."
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","Apabila serangan Poco mengenai Brawler sepasukannya, nilai nyawa mereka kini akan pulih sebanyak <c00cc00><VALUE1></c>."
"TID_SPEC_ABI_SPOT_DESC","Bo mengesan musuh bersembunyi dalam semak dari jarak <c00cc00><VALUE1>%</c> lebih jauh daripada biasanya."
"TID_SPEC_ABI_AMBUSH_DESC","Serangan Piper melakukan <c00cc00><VALUE1></c> kerosakan tambahan (pada julat maksimum) apabila dia bersembunyi di dalam semak."
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","Super milik Tara membuka portal dimensi! Bayangan Tara muncul dan menyerang musuhnya."
"TID_SPEC_ABI_TODO_DESC","Keupayaan khas tak tertakrif"
"TID_SPEC_ABI_SPEED_DESC","Kelajuan pergerakan Colt meningkat sebanyak <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","Dynamike boleh mengikut ombak letupannya untuk lompat melepasi halangan!"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","Apabila Pam serang musuh dengan Ribut Sekerap, dia akan menyembuhkan diri dan Brawler rakan berdekatan sebanyak <c00cc00><VALUE1></c>."
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","Peluru Rico dari kedua-dua serangan dan Supernya akan dicas lampau oleh lantunan pertama dan melakukan +<c00cc00><VALUE1></c> kerosakan."
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","Musuh yang terperangkap di dalam Super El Primo akan terbakar sebanyak <c00cc00><VALUE1></c> selama 4 saat."
"TID_SPEC_LAST_STAND_DESC","Poco memainkan Lagu Angsa apabila menghembuskan nafas terakhir. Nilai nyawa Brawler rakan di sekelilingnya akan pulih sebanyak <c00cc00><VALUE1></c>."
"TID_SPEC_BURN_DESC","Impak serangan menyebabkan kebakaran. Musuh di dalam kawasan itu mengalami <c00cc00><VALUE1></c> kerosakan setiap saat! Kekal selama 2 saat."
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","Super Darryl mengukuhkan tongnya, mengurangkan semua kerosakan yang dialaminya sebanyak <c00cc00><VALUE2>%</c> selama <c00cc00><VALUE1></c> saat."
"TID_SPEC_CRIPPLE_DESC","Racun Crow menjerihkan musuh, menyebabkan kerosakan yang dilakukan berkurang sebanyak <c00cc00><VALUE1>%</c> apabila diracuni."
"TID_BATTLE_ROYALE_7","Masalah Berganda"
"TID_GAME_MODE_9","SHOWDOWN DUO"
"TID_GAME_MODE_9_COMBINED","SHOWDOWN"
"TID_GAME_MODE_9_DESC","Menewaskan empat pasukan lain. Jika anda ditewaskan, anda akan diwujudkan semula selepas seketika jika rakan sepasukan anda masih hidup."
"TID_WAVE_APPROACHING","Gelombang <number>"
"TID_TEAMS_LEFT","Baki Pasukan: <num>"
"TID_TEAM_MATE_RESPAWNING","Rakan sepasukan kembali dalam: <num>"
"TID_BOSS_APPROACHING","Gelombang <number>: <ccc0000>Robot Besar Sedang Mara!</c>"
"TID_COOP_2","Simpang Keluli"
"TID_BOSS_2","Kediaman Raja Cencorot"
"TID_BEAR_DAMAGE","kerosakan beruang"
"TID_BEAR_HEALTH","nilai nyawa beruang"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","dua sepasukan"
"TID_SPEC_ABI_PUSHBACK_SELF","LOMPATAN DYNA"
"TID_VIEW_PROFILE_BUTTON","Lihat Profil"
"TID_REPORT_PLAYER_BUTTON","LAPOR"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","Laporkan <name>?"
"TID_CHAT_REPORT_CONFIRMATION","\n\nAnda pasti ingin melaporkan <name> atas kelakuan tidak wajar?"
"TID_PLAYER_ALREADY_REPORTED","Pemain ini telah dilaporkan!"
"TID_STARTER_PACK_4","Pek Tahap 35"
"TID_NEED_HERO","Tidak boleh beli kulit. Perlu buka kunci Brawler dahulu."
"TID_EVENT_ENDING","<GAMEMODE> hampir berakhir!"
"TID_TEAM_DISPLAY_TITLE_CLAN","PASUKAN KELAB"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","PASUKAN RAKAN"
"TID_TICKETS_REVEIVED","<AMOUNT> tiker acara diterima!"
"TID_TUTORIAL_12","Kita dah dapat PERMATA, ayuh keluar dari sini!"
"TID_NO_TARGET_HINT","Tiada target untuk TEMBAKAN BERTURUT-TURUT!"
"TID_CAN_NOT_AUTOSHOOT","Tiada TEMBAKAN BERTURUT-TURUT untuk Super ini."
"TID_VS","LWN"
"TID_VS_SHOWDOWN","Setiap Brawler demi dirinya!"
"TID_HAS_LASER_BALL_HINT","Tidak boleh TEMBAKAN BERTURUT-TURUT ketika memegang bola."
"TID_CLAN_RESPONSE_44","Gagal: Anda telah berada di dalam kelab"
"TID_SHOTGUN_GIRL_SHORT_DESC","PEJUANG"
"TID_GUNSLINGER_SHORT_DESC","PENEMBAK TEPAT"
"TID_BULL_DUDE_SHORT_DESC","BERAT"
"TID_ROCKET_GIRL_SHORT_DESC","PENEMBAK TEPAT"
"TID_TNT_DUDE_SHORT_DESC","PELEMPAR"
"TID_LUCHADOR_SHORT_DESC","BERAT"
"TID_TRICKSHOT_DUDE_SHORT_DESC","PENEMBAK TEPAT"
"TID_CACTUS_SHORT_DESC","PENEMBAK TEPAT"
"TID_BARKEEP_SHORT_DESC","PELEMPAR"
"TID_MECHANIC_SHORT_DESC","PEJUANG"
"TID_SHAMAN_SHORT_DESC","PEJUANG"
"TID_UNDERTAKER_SHORT_DESC","ASASIN PANTAS"
"TID_CROW_SHORT_DESC","ASASIN TOKSIK"
"TID_DEAD_MARIACHI_SHORT_DESC","SOKONGAN"
"TID_BOW_DUDE_SHORT_DESC","PEJUANG"
"TID_SNIPER_SHORT_DESC","PENEMBAK TEPAT"
"TID_MINIGUN_DUDE_SHORT_DESC","SOKONGAN"
"TID_BLACK_HOLE_SHORT_DESC","PEJUANG"
"TID_BARREL_BOT_SHORT_DESC","BERAT"
"TID_CLAN_INTRO_SUGGESTED_CLANS","KELAB TERBAIK UNTUK ANDA"
"TID_CLAN_INTRO_CREATE_TITLE","APA KATA CIPTA KELAB SENDIRI?"
"TID_CLAN_INTRO_HEADER","KELAB"
"TID_CLAN_INFO_TITLE","INFO KELAB"
"TID_CLAN_INFO_NO_DESCRIPTION","TIADA PERIHALAN KELAB"
"TID_EVENT_POPUP_TITLE","JOM BERTEMPUR!"
"TID_GOLDRUSH_8","Dataran Nilam"
"TID_USE_AUTOFIRE_TUTORIAL","KETIK <ccc0033> kawalan merah</c> untuk tembak musuh terdekat."
"TID_BRAWL_BOX_INFO_1","Satu Kotak Besar memberi anda ganjaran serupa dengan membuka Kotak Brawl. Namun, Mata Kuasa diagihkan antara lebih sedikit Brawler\n\nAnda mendapat tiga cabutan secara rawak, setiap satunya dengan kebarangkalian ganjaran ini:"
"TID_BRAWL_BOX_INFO_2","Setiap Kotak Brawl mengandungi salah satu item berikut: Brawler baharu, Mata Kuasa + Syiling, Alat, atau Kuasa Bintang. Selain itu, anda boleh mendapat bonus Gandaan Token.\n\nKebarangkalian ganjaran:"
"TID_BRAWL_BOX_INFO_3","Satu Kotak Mega memberi anda ganjaran yang serupa dengan Kotak Brawl. Namun, Mata Kuasa diagihkan antara lebih seikit Brawler.\n\nAnda mendapat sepuluh cabutan secara rawak, setiap satunya dengan kebarangkalian ganjaran ini:"
"TID_BRAWL_BOX_INFO_CATEGORIES","\n\n<CATEGORY1> : <NUM1>%\nBrawler Jarang : <NUM2>%<GAR_HERO_1>\nBrawler Superjarang : <NUM3>%<GAR_HERO_2>\nBrawler Epik : <NUM4>%<GAR_HERO_3>\nBrawler Mitos : <NUM5>%<GAR_HERO_4>\nBrawler Legenda : <NUM6>%<GAR_HERO_5>\nKuasa Bintang : <NUM7>%<GAR_STAR_POWER>\nAlat : <NUM8>%<GAR_ACCESSORY>"
"TID_BRAWL_BOX_INFO_FOOTER","\n\nSelain itu, setiap cabutan memberi anda 3% peluang mendapat Gandaan Token. Sila ambil perhatian bahawa Alat hanya tersedia untuk Brawler yang telah mencapai tahap 7 dan Kuasa Bintang untuk Brawler yang telah mencapai tahap 9. Selepas anda membuka semua ganjaran jenis tertentu, contohnya Brawler Jarang, kebarangkalian untuk mendapat semua ganjaran lain meningkat. Nasib: Bagi membuat pengalaman pembukaan Kotak Brawl lebih adil, terdapat satu sistem nasib yang mempengaruhi kebarangkalian Brawler Legenda. Bagi setiap cabutan yang tidak memberi anda Brawler baharu, nilai nasib anda meningkat dan setiap kali anda mendapat Brawler baharu, nilai nasib anda menurun berdasarkan kenadiran Brawler yang anda dapat. Apabila nasib cukup baik, anda berpeluang tinggi untuk mendapat Brawler Legenda manakala nilai nasib rendah bermaksud lebih sukar mendapat Brawler Legenda baharu. Cabutan awal ditentukan terlebih dahulu bagi memastikan permulaan yang adil bagi semua orang."
"TID_BRAWL_BOX_INFO_POWER_POINTS_AND_COINS","Mata Kuasa + Syiling"
"TID_BRAWL_BOX_INFO_COINS","Syiling"
"TID_BRAWL_BOX_INFO_GUARANTEED_HERO_IN","(terjamin dalam <DRAWS> cabutan)"
"TID_BRAWL_BOX_INFO_GUARANTEED_STARPOWER_IN","(terjamin dalam <DRAWS> cabutan)"
"TID_BRAWL_BOX_INFO_GUARANTEED_ACCESSORY_IN","(terjamin dalam <DRAWS> cabutan)"
"TID_POWER_DROP_VALUE","+<VALUE>"
"TID_COLLECT","KUMPUL"
"TID_PAGE_FRIENDS_TITLE","RAKAN"
"TID_PAGE_FRIENDS_TITLE2","Bertempur dengan rakan anda!"
"TID_PAGE_FRIENDS_ADD_FRIENDS","TAMBAH RAKAN"
"TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN","Sambung ke rangkaian sosial atau cari rakan di dalam permainan untuk main bersama!"
"TID_PAGE_FRIENDS_NO_FRIENDS","Sambung ke rangkaian sosial atau cari rakan di dalam permainan untuk main bersama!"
"TID_FRIENDS_TITLE","<COUNT> rakan"
"TID_FRIENDS_TAB_1","RAKAN"
"TID_FRIENDS_TAB_2","DISYORKAN"
"TID_FRIENDS_TAB_3","JEMPUTAN"
"TID_TOTAL","JUMLAH"
"TID_BRAWL_BOX_INFO_TITLE_2","MAKLUMAT KOTAK BRAWL"
"TID_BRAWL_BOX_INFO_TITLE_3","MAKLUMAT KOTAK MEGA"
"TID_OFFER_ALSO_INCLUDES","TAWARAN JUGA TERMASUK"
"TID_OFFER_VALUE_TITLE","NILAI"
"TID_OFFER_VALUE","+<VALUE>%"
"TID_SHOP_OFFER_COUNTDOWN","<TIME>"
"TID_USE_ULTI_TUTORIAL","SERET <cff9900>kawalan kuning</c> untuk menyasar!"
"TID_HERO_STATS_TITLE","STATISTIK BRAWLER"
"TID_GATCHA_SCREEN_ITEMS_REMAINING","BAKI ITEM:"
"TID_GATCHA_SCREEN_BONUS_ITEMS_REMAINING","BAKI BONUS:"
"TID_GATCHA_SCREEN_YOU_GOT","ANDA DAPAT:"
"TID_GATCHA_SCREEN_BONUSES","ITEM BONUS:"
"TID_GATCHA_SCREEN_SUMMARY_UNLOCKED","BUKA KUNCI!"
"TID_HERO_LIST_ITEM_UPGRADE","NAIK TARAF"
"TID_SHOP_CLAMIMED","DITUNTUT"
"TID_SHOP_OFFER_PURCHASE_ERROR_CLAIMED","Item ini telah dituntut."
"TID_ONLINE","DALAM TALIAN:"
"TID_LEADERBOARD","PAPAN PEMIMPIN"
"TID_NOT_ENOUGH_TICKETS_INFO","\n\nAnda kehabisan Tiket!"
"TID_HERO_LIST_NEW","BAHARU"
