"TID","DE"
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","Die Server werden derzeit gewartet. Bitte versuche es in etwa 1,5 Stunden erneut."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","Die Server werden derzeit gewartet. Bitte versuche es in etwa einer Stunde erneut."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","Die Server werden derzeit gewartet. Bitte versuche es in etwa <value> Minuten erneut."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","Die Server werden derzeit gewartet. Bitte versuche es in ein paar Minuten erneut."
"TID_SHUTDOWN_BATTLE_DISABLED","Das Spiel schließt in ein paar Minuten für eine Wartungspause. Bis die Wartungspause vorüber ist, können keine neuen Spiele gestartet werden."
"TID_TEAM_SEARCH_NO_TEAM_CODE","Teamcode eingeben"
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","Du besitzt nicht genügend Rechte, um Beitrittsanfragen anzunehmen oder abzulehnen."
"TID_CLAN_RESPONSE_71","Älteste müssen nach einem Kick warten, bevor sie erneut einen Spieler kicken können."
"TID_STAT_MAX_DAMAGE","Schaden bei max. Reichweite"
"TID_STAT_DAMAGE_PER_BOMB","Schaden pro Granate"
"TID_ELDER_KICK_FAIL_COOLDOWN","Du hast erst kürzlich ein Clubmitglied gekickt. Versuche es in <time> erneut."
"TID_LUCHADOR_KING_SKIN","EL REY PRIMO"
"TID_PLAYER_DEFEATED_BR","Brawler besiegt"
"TID_BALL_1","Hinterhofstadion"
"TID_HINT_GET_BALL","Hol dir den <cdaa520>Ball</c>!"
"TID_LASER_BALL_INTRO_TEXT","Mit zwei Toren gewinnt ihr!"
"TID_AFK_WARNING","Inaktivitätswarnung! Bitte bewege deinen Brawler!"
"TID_AFK_DISCONNECTED_MSG","Du wurdest wegen Inaktivität oder einer schlechten Verbindung vom Spiel getrennt."
"TID_AFK_BANNED_MSG","Du wurdest wegen Inaktivität oder einer schlechten Verbindung aus deinem aktuellen Kampf gebannt. Du erhältst erneut Zugriff zum Spiel, nachdem der Kampf vorbei ist."
"TID_AFK_DISCONNECTED_TITLE","Verbindungstrennung durch Inaktivität"
"TID_AFK_BANNED_TITLE","Vom Kampf gebannt"
"TID_AFK_RELOAD","Neu laden"
"TID_GAME_MODE_7","ALLE GEGEN EINEN"
"TID_GAME_MODE_7_DESC","Fünf Spieler nehmen es mit dem RIESENBRAWLER auf.\n\nDer RIESENBRAWLER ist weitaus stärker und hat extrem viele Trefferpunkte. Sein Ziel ist es, sich gegen die Jäger zu verteidigen und so lange wie möglich im Spiel zu bleiben!\n\nDie fünf Jäger müssen als Team zusammenarbeiten, um den RIESENBRAWLER zu besiegen, bevor die Zeit abläuft!"
"TID_BOSS_INTRO_TEXT_ATTACK","Besiegt den RIESENBRAWLER!"
"TID_BOSS_INTRO_TEXT_DEFEND","Du bist der RIESENBRAWLER!"
"TID_BOSS_1","Chaos-Canyon"
"TID_SEASON_END_POPUP_TITLE","TROPHÄENLIGA IST VORBEI"
"TID_SEASON_END_POPUP_REWARD","TROPHÄENLIGA-BELOHNUNG"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_COIN_META_MIGRATION_TITLE","Wichtige Änderungen!"
"TID_COIN_META_MIGRATION_OK","TUTORIAL SPIELEN"
"TID_COIN_META_MIGRATION_TXT_1","Brawl Stars verfügt über ein neues Upgrade-System, in dem Brawler im Level aufsteigen, wenn sie genug Powerpunkte haben. Dein vorheriger Fortschritt wurde in Brawlerlevel umgewandelt."
"TID_COIN_META_MIGRATION_TXT_2","Du bekommst Brawlboxen für deine ungenutzten Upgrademarken, sowie weitere Marken, um sicherzustellen, dass dir kein Fortschritt verloren geht."
"TID_COIN_META_MIGRATION_TXT_3","Das Spiel wird nun im Querformat gespielt und mit zwei Joysticks gesteuert."
"TID_COIN_META_MIGRATION_TXT_4","MÜNZENBOOSTER gibt es nun nicht mehr. Hast du zuvor einen besessen, wurde er in Juwelen umgewandelt."
"TID_BOLTS_MIGRATION_TITLE","Wichtige Änderungen!"
"TID_BOLTS_MIGRATION_OK","Okay"
"TID_BOLTS_MIGRATION_INFO","Das neue Upgrade-System für Brawler verwendet kein Elixier mehr. Deine vorherigen Brawler-Upgrades sowie dein Elixier wurden in <BOLTS> Verbesserungsmarken umgewandelt. Mit diesen kannst du deine Brawler verbessern!\n\nDoppelte Brawler und Chips wurden aus dem Spiel entfernt. Für deine Chips hast du <GEMS> Juwelen erhalten. Viel Spaß damit!"
"TID_BOLTS_MIGRATION_ELIXER_TOKEN","DEIN ELIXIER WURDE IN VERBESSERUNGSMARKEN UMGEWANDELT."
"TID_BOLTS_MIGRATION_CHIP_GEM","DEINE CHIPS WURDEN IN JUWELEN UMGEWANDELT."
"TID_STAT_HEALING_PER_SEC","Heilung pro Sekunde"
"TID_STAT_DAMAGE_PER_CARD","Schaden pro Karte"
"TID_OVERTIME","Verlängerung!"
"TID_STARTER_PACK_XP_REQ","Sonderangebot für das Erreichen von EP-Level <XPLEVEL>"
"TID_VALUE","Wert"
"TID_SHOP_ONE_TIME_PURCHASE","Kann nur EINMAL gekauft werden!"
"TID_HINT_MAKE_GOAL_1","Bewege den <ccc0033>ROTEN JOYSTICK</c>, um zu zielen!"
"TID_BALL_2","Tripeldribbel"
"TID_BALL_3","Volltrefferpark"
"TID_STARTER_PACK_1","Level-5-Paket"
"TID_STARTER_PACK_2","Level-15-Paket"
"TID_STARTER_PACK_3","Level-25-Paket"
"TID_IAP_XMAS2018_PACK","Weihnachtspaket!"
"TID_IAP_XMAS2018_PACK_DESC","Ho ho ho!"
"TID_STARTER_PACK_0","Willkommenspaket"
"TID_STARTER_PACK_0_DESC","Feiere den Beginn deiner Brawl-Stars-Reise!"
"TID_IAP_LNY2019_PACK","Mondbrawl-Angebot"
"TID_IAP_LNY2019_PACK_DESC","Frohes neues Mondjahr!"
"TID_IAP_MARCH2019_PACK","Märzangebot"
"TID_IAP_MARCH2019_PACK_DESC","Dies ist ein einmaliges Angebot!"
"TID_IAP_REFRESHER_PACK_DESC","Dies ist ein einmaliges Angebot!"
"TID_BLACKHOLE_DEFAULT_SKIN","Standard"
"TID_GOLD_CAP_HIT","Markenlimit erreicht."
"TID_GATCHA_BUTTON_BOX_STACK_FULL","Boxenlager voll"
"TID_COOP_1","Pachinko-Park"
"TID_GAME_MODE_8","ROBORUMBLE"
"TID_GAME_MODE_8_DESC","Verteidigt den Tresor gegen die gierigen Robobanditen! Robos greifen euren Tresor von allen Seiten an - und es werden immer mehr! Gebt euer Bestes, um den Tresor zu verteidigen, bis die Zeit abläuft.\n\nDer Schwierigkeitsgrad von Robo-Rumble reicht von NORMAL bis ULTRASCHWIERIG. Jedes Mal, wenn ihr den Tresor erfolgreich verteidigt, wird der Modus eine Stufe schwieriger."
"TID_COOP_INTRO_TEXT","Verteidigt den Tresor!"
"TID_SELECT_EVENT_POPUP_TITLE","Ereignis auswählen"
"TID_BARREL_BOT","DARRYL"
"TID_BARREL_BOT_DESC","Darryl hat eine mächtige Doppel-Shotgun-Attacke. Mit seinem Superskill überrollt er in seinem herumspringenden Fass rücksichtslos Gegner!"
"TID_BARREL_BOT_WEAPON","DOPPELPACK"
"TID_BARREL_BOT_WEAPON_DESC","Darryls doppelläufige Schrotflinten feuern hintereinander zwei Schrotsalven, die auf nahe Entfernung riesigen Schaden anrichten."
"TID_BARREL_BOT_ULTI","FASSROLLE"
"TID_BARREL_BOT_ULTI_DESC","Darryl rollt in seinem Fass auf Feinde zu und stößt sie zurück. Von Wänden prallt er ab. Sein Superskill lädt sich mit der Zeit wieder auf!"
"TID_ARTILLERY_DUDE","PENNY"
"TID_ARTILLERY_DUDE_DESC","Penny verschießt Beutel mit Katzengold, die dem Ziel sowie dahinter stehenden Gegnern Schaden zufügen. Ihr Superskill ist eine mörserartige Kanone!"
"TID_ARTILLERY_DUDE_WEAPON","PRIMADONNABÜCHSE"
"TID_ARTILLERY_DUDE_WEAPON_DESC","Verschießt einen Beutel Katzengold. Trifft dieser einen Feind, platzt er und der Inhalt fügt Zielen hinter dem getroffenen Gegner Schaden zu."
"TID_ARTILLERY_DUDE_ULTI","KARL DIE KANONE"
"TID_ARTILLERY_DUDE_ULTI_DESC","Penny stellt ihre Kanone auf! Sie schießt aus großer Entfernung auf Gegner - selbst, wenn diese sich in Deckung befinden."
"TID_ITEM_NAME_SPECIAL","STARPOWER"
"TID_HERO_INFO_ITEM_LOCKED","Kann ab Level <LEVEL> gefunden werden."
"TID_HERO_INFO_LOCKED_INFO","Du kannst Brawler in Brawlboxen finden und so freischalten."
"TID_HERO_INFO_LOCKED_INFO_RANK_TRACK","Zum Freischalten <SCORE> Trophäen erreichen"
"TID_SPEC_ABI_FREEZE","SCHROTBREMSE"
"TID_SPEC_ABI_BERSERKER","BERSERKER"
"TID_SPEC_SELF_DESTRUCT","RACHE"
"TID_SPEC_ABI_CACTUS_HEAL","REGENERATION"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","FÜR MEDIZINISCHE ZWECKE"
"TID_SPEC_ABI_REPAIR_TURRET","ENERGETISIEREN"
"TID_SPEC_ABI_PET_LIFESTEAL","SYMBÄRIOSE"
"TID_SPEC_ABI_STEAL_SOULS","SEELENDIEB"
"TID_SPEC_ABI_SPOT","ADLERAUGE"
"TID_SPEC_ABI_AMBUSH","HECKENSCHÜTZIN"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","DUNKLES PORTAL"
"TID_SPEC_ABI_SPEED","SCHICKE STIEFEL"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","MAMAS UMARMUNG"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","PRALLE ABPRALLER"
"TID_SPEC_ABI_FIRE_DOT_ULTI","EL FUEGO"
"TID_SPEC_LAST_STAND","GROSSES FINALE"
"TID_SPEC_BURN","FEUER FREI"
"TID_SPEC_CRIPPLE","EXTRATOXISCH"
"TID_SPEC_ABI_BARREL_DEFENSE","RUNDUMSCHUTZ"
"TID_SPEC_HEAL_MAIN_ATTACK","DA CAPO!"
"TID_SPEC_ABI_FREEZE_DESC","Shellys Superschrot verlangsamt Gegner <c00cc00><VALUE1></c> Sekunden lang!"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","Crow verursacht mit seinem Angriff und seinem Superskill <c00cc00>+<VALUE2></c> Schaden bei Zielen, deren Trefferpunkte bei <VALUE1> % oder darunter liegen."
"TID_SPEC_ABI_BERSERKER_DESC","Wenn Bulls Trefferpunkte auf unter <c00cc00><VALUE1> %</c> sinken, lädt er doppelt so schnell nach!"
"TID_SPEC_SELF_DESTRUCT_DESC","Wenn Dynamike besiegt wird, hinterlässt er sechs Dynamitstangen, die jeweils <c00cc00><VALUE1></c> Schaden anrichten."
"TID_SPEC_ABI_CACTUS_HEAL_DESC","Nachdem er seinen Superskill einsetzt, regeneriert Spike <c00cc00><VALUE1></c> Trefferpunkte pro Sekunde, wenn er in dessen Wirkungsbereich bleibt."
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","Barley wird durch jeden Angriff um <c00cc00><VALUE1></c> Trefferpunkte geheilt."
"TID_SPEC_ABI_REPAIR_TURRET_DESC","Jessie repariert ihren Geschützturm, wenn sie ihn mit ihrem Angriff trifft, wodurch dieser <c00cc00><VALUE1></c> seiner verlorenen Trefferpunkte zurückbekommt."
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","Nita regeneriert <c00cc00><VALUE1></c> Trefferpunkte, wenn ihr Bär einen Feind trifft. Wenn Nita Schaden verursacht, wird ihr Bär um <c00cc00><VALUE2></c> Trefferpunkte geheilt."
"TID_SPEC_ABI_STEAL_SOULS_DESC","Mortis entzieht Brawlern, die er besiegt, Lebensessenz, wodurch er <c00cc00><VALUE1></c> seiner Trefferpunkte wiederherstellt."
"TID_SPEC_SPOT_FROM_AIR_DESC","Setzt Piper ihren Superskill ein, kann sie sämtliche in Büschen versteckte Gegner aus der Luft entdecken."
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","Wenn Pocos Angriff einen verbündeten Brawler trifft, wird dieser um <c00cc00><VALUE1></c> Trefferpunkte geheilt."
"TID_SPEC_ABI_SPOT_DESC","Die Entfernung, aus der Bo in Büschen versteckte Gegner erspäht, erhöht sich um <c00cc00><VALUE1> %</c>."
"TID_SPEC_ABI_AMBUSH_DESC","Pipers Angriff verursacht <c00cc00><VALUE1></c> zusätzlichen Schaden (bei maximal zurückgelegter Reichweite), wenn sie in einem Busch versteckt ist."
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","Taras Superskill öffnet ein Dimensionenportal, wodurch eine Schattenversion von ihr erscheint und Feinde angreift."
"TID_SPEC_ABI_TODO_DESC","Spezialfähigkeit nicht definiert"
"TID_SPEC_ABI_SPEED_DESC","Colts Bewegungstempo wird um <c00cc00><VALUE1> %</c> erhöht."
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","Dynamike reitet auf der Schockwelle seiner Dynamitstangen und kann so über Hindernisse hüpfen!"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","Wenn Pam Feinde mit ihrem Schrottnado trifft, heilt sie sich selbst und Verbündete in der Nähe um <c00cc00><VALUE1></c> Trefferpunkte."
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","Ricos Kugeln (sowohl von seiner normalen Attacke als auch von seinem Superskill) werden beim ersten Abprallen aufgeladen und verursachen <c00cc00><VALUE1></c> zusätzlichen Schaden!"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","Gegner, die von El Primos Superskill getroffen werden, brennen noch 4 Sekunden danach und erleiden so <c00cc00><VALUE1></c> Schaden."
"TID_SPEC_LAST_STAND_DESC","Kurz bevor er besiegt wird, spielt Poco sein großes Finale. Die emotionale Melodie heilt Verbündete in der Nähe um <c00cc00><VALUE1></c> Trefferpunkte!"
"TID_SPEC_BURN_DESC","Die Einschläge von Brocks Angriffen setzen den Boden in Brand. Feinde im Wirkungsbereich erleiden <c00cc00><VALUE1></c> Schaden pro Sekunde! Die Dauer beträgt 2 Sekunden."
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","Darryls Superskill verstärkt sein Fass, wodurch jeglicher Schaden, den er erleidet, <c00cc00><VALUE1></c> Sekunden lang um <c00cc00><VALUE2> %</c> verringert wird."
"TID_SPEC_CRIPPLE_DESC","Crows Gift schwächt Gegner, wodurch sie <c00cc00><VALUE1> %</c> weniger Schaden verursachen, während sie vergiftet sind."
"TID_BATTLE_ROYALE_7","Doppelter Ärger"
"TID_GAME_MODE_9","DUO-SHOWDOWN"
"TID_GAME_MODE_9_COMBINED","SHOWDOWN"
"TID_GAME_MODE_9_DESC","Schaltet die anderen vier Teams aus. Wenn einer von euch besiegt wird, respawnt er nach einiger Zeit, falls der andere noch lebt!"
"TID_WAVE_APPROACHING","Welle <number>"
"TID_TEAMS_LEFT","Übrige Teams: <num>"
"TID_TEAM_MATE_RESPAWNING","Teamkamerad zurück in: <num>"
"TID_BOSS_APPROACHING","Welle <number>: <ccc0000>Riesenroboter im Anmarsch!</c>"
"TID_COOP_2","Stahlkreuzung"
"TID_BOSS_2","Halle des Maulwurfkönigs"
"TID_BEAR_DAMAGE","Schaden des Bären"
"TID_BEAR_HEALTH","Trefferpunkte des Bären"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","Zweierteams"
"TID_SPEC_ABI_PUSHBACK_SELF","SPRINGSTOFF"
"TID_VIEW_PROFILE_BUTTON","Profil anzeigen"
"TID_REPORT_PLAYER_BUTTON","MELDEN"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","<name> melden?"
"TID_CHAT_REPORT_CONFIRMATION","\n\nMöchtest du <name> wirklich wegen unangemessenem Verhalten melden?"
"TID_PLAYER_ALREADY_REPORTED","Dieser Spieler wurde bereits gemeldet!"
"TID_STARTER_PACK_4","Level-35-Paket"
"TID_NEED_HERO","Um diesen Skin kaufen zu können, musst du zuerst den Brawler freischalten!"
"TID_EVENT_ENDING","<GAMEMODE> ist bald zu Ende!"
"TID_TEAM_DISPLAY_TITLE_CLAN","TEAMS DEINES CLUBS"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","TEAMS DEINER FREUNDE"
"TID_TICKETS_REVEIVED","<AMOUNT> Ereignistickets erhalten!"
"TID_TUTORIAL_12","Nehmen wir die JUWELEN und machen wir uns auf den Weg zum Ausgang!"
"TID_NO_TARGET_HINT","Kein Ziel für AUTOMATISCHES SCHIESSEN verfügbar!"
"TID_CAN_NOT_AUTOSHOOT","Kein AUTOMATISCHES SCHIESSEN für diesen Superskill verfügbar!"
"TID_VS","VS."
"TID_VS_SHOWDOWN","Jeder gegen jeden!"
"TID_HAS_LASER_BALL_HINT","Du kannst nicht AUTOMATISCH SCHIESSEN, wenn du den Ball trägst."
"TID_CLAN_RESPONSE_44","Beitritt fehlgeschlagen: Du bist bereits in einem Club."
"TID_SHOTGUN_GIRL_SHORT_DESC","KÄMPFERIN"
"TID_GUNSLINGER_SHORT_DESC","SCHARFSCHÜTZE"
"TID_BULL_DUDE_SHORT_DESC","SCHWERGEWICHT"
"TID_ROCKET_GIRL_SHORT_DESC","SCHARFSCHÜTZE"
"TID_TNT_DUDE_SHORT_DESC","WERFER"
"TID_LUCHADOR_SHORT_DESC","SCHWERGEWICHT"
"TID_TRICKSHOT_DUDE_SHORT_DESC","SCHARFSCHÜTZE"
"TID_CACTUS_SHORT_DESC","SCHARFSCHÜTZE"
"TID_BARKEEP_SHORT_DESC","WERFER"
"TID_MECHANIC_SHORT_DESC","KÄMPFERIN"
"TID_SHAMAN_SHORT_DESC","KÄMPFERIN"
"TID_UNDERTAKER_SHORT_DESC","FLINKER ASSASSINE"
"TID_CROW_SHORT_DESC","TOXISCHER ASSASSINE"
"TID_DEAD_MARIACHI_SHORT_DESC","UNTERSTÜTZER"
"TID_BOW_DUDE_SHORT_DESC","KÄMPFER"
"TID_SNIPER_SHORT_DESC","SCHARFSCHÜTZIN"
"TID_MINIGUN_DUDE_SHORT_DESC","UNTERSTÜTZERIN"
"TID_BLACK_HOLE_SHORT_DESC","KÄMPFERIN"
"TID_BARREL_BOT_SHORT_DESC","SCHWERGEWICHT"
"TID_CLAN_INTRO_SUGGESTED_CLANS","EMPFOHLENE CLUBS"
"TID_CLAN_INTRO_CREATE_TITLE","WARUM GRÜNDEST DU NICHT SELBST EINEN?"
"TID_CLAN_INTRO_HEADER","CLUBS"
"TID_CLAN_INFO_TITLE","CLUBINFO"
"TID_CLAN_INFO_NO_DESCRIPTION","KEINE CLUBBESCHREIBUNG"
"TID_EVENT_POPUP_TITLE","BEREIT ZUM BRAWLEN?"
"TID_GOLDRUSH_8","Saphir-Ebenen"
"TID_USE_AUTOFIRE_TUTORIAL","TIPPE auf den <ccc0033>roten Joystick</c>, um automatisch auf den Gegner zu schießen, der dir am nächsten ist."
"TID_BRAWL_BOX_INFO_1","Die Belohnungen in einer Großen Box sind mit denen von drei Brawlboxen zu vergleichen. Die Powerpunkte werden jedoch auf weniger Brawler aufgeteilt.\n\nDu erhältst drei zufällige Belohnungen mit den folgenden Erscheinungsraten:"
"TID_BRAWL_BOX_INFO_2","Jede Brawlbox enthält eine der folgenden Belohnungen: einen neuen Brawler, Powerpunkte und Münzen, ein Gadget oder eine Starpower. Außerdem kannst du als Bonus Markenverdoppler bekommen.\n\nDie Erscheinungsraten von Belohnungen lauten wie folgt:"
"TID_BRAWL_BOX_INFO_3","Die Belohnungen in einer Megabox sind mit denen von zehn Brawlboxen zu vergleichen. Die Powerpunkte werden jedoch auf weniger Brawler aufgeteilt. Du erhältst zehn zufällige Belohnungen mit den folgenden Erscheinungsraten:"
"TID_BRAWL_BOX_INFO_CATEGORIES","\n\n<CATEGORY1>: <NUM1> %\nSeltener Brawler: <NUM2> %<GAR_HERO_1>\nSuperseltener Brawler: <NUM3> %<GAR_HERO_2>\nEpischer Brawler: <NUM4> %<GAR_HERO_3>\nMythischer Brawler: <NUM5> %<GAR_HERO_4>\nLegendärer Brawler: <NUM6> %<GAR_HERO_5>\nStarpower: <NUM7> %<GAR_STAR_POWER>\nGadget: <NUM8> %<GAR_ACCESSORY>"
"TID_BRAWL_BOX_INFO_FOOTER","\n\nAußerdem hast du bei jeder Ziehung eine Chance von 3 % auf einen Markenverdoppler. Beachte, dass Gadgets nur für Brawler verfügbar sind, die Level 7 erreicht haben und Starpowers nur für Brawler verfügbar sind, die Level 9 erreicht haben. Hast du sämtliche Belohnungen eines bestimmten Typs, wie zum Beispiel alle seltenen Brawler, bereits freigeschaltet, erhöht sich die Wahrscheinlichkeit darauf, die anderen Belohnungstypen zu erhalten. Glück: Damit das Öffnen von Brawlboxen so fair wie möglich ist, gibt es ein Glückssystem, welches die Chancen auf legendäre Brawler beeinflusst. Mit jeder Ziehung, bei der du keinen neuen Brawler bekommst, steigt dein Glückswert. Jedes Mal, wenn du einen neuen Brawler bekommst, sinkt dein Glückswert, abhängig von der Seltenheitsstufe des erhaltenen Brawlers. Ist dein Glückswert hoch genug, hast du bessere Chancen auf einen legendären Brawler. Ein niedriger Glückswert bedeutet, dass es schwieriger ist, einen neuen legendären Brawler zu bekommen. Zu Beginn des Spiels sind die Belohnungen festgelegt, damit jedem Spieler ein fairer Start ins Spiel garantiert ist."
"TID_BRAWL_BOX_INFO_POWER_POINTS_AND_COINS","Powerpunkte + Münzen"
"TID_BRAWL_BOX_INFO_COINS","Münzen"
"TID_BRAWL_BOX_INFO_GUARANTEED_HERO_IN","(alle <DRAWS> Ziehungen garantiert)"
"TID_BRAWL_BOX_INFO_GUARANTEED_STARPOWER_IN","(alle <DRAWS> Ziehungen garantiert)"
"TID_BRAWL_BOX_INFO_GUARANTEED_ACCESSORY_IN","(alle <DRAWS> Ziehungen garantiert)"
"TID_POWER_DROP_VALUE","+<VALUE>"
"TID_COLLECT","EINFORDERN"
"TID_PAGE_FRIENDS_TITLE","FREUNDE"
"TID_PAGE_FRIENDS_TITLE2","Brawle zusammen mit Freunden!"
"TID_PAGE_FRIENDS_ADD_FRIENDS","FREUNDE HINZUFÜGEN"
"TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN","Lerne Freunde im Spiel kennen oder verknüpfe dein Spiel mit sozialen Netzwerken, um gemeinsam mit ihnen zu spielen!"
"TID_PAGE_FRIENDS_NO_FRIENDS","Lerne Freunde im Spiel kennen oder verknüpfe dein Spiel mit sozialen Netzwerken, um gemeinsam mit ihnen zu spielen!"
"TID_FRIENDS_TITLE","<COUNT> Freunde"
"TID_FRIENDS_TAB_1","FREUNDE"
"TID_FRIENDS_TAB_2","VORGESCHLAGEN"
"TID_FRIENDS_TAB_3","EINLADUNGEN"
"TID_TOTAL","INSGESAMT"
"TID_BRAWL_BOX_INFO_TITLE_2","BRAWLBOX-INFO"
"TID_BRAWL_BOX_INFO_TITLE_3","MEGABOX-INFO"
"TID_OFFER_ALSO_INCLUDES","ANGEBOT UMFASST AUCH"
"TID_OFFER_VALUE_TITLE","WERT"
"TID_OFFER_VALUE","+<VALUE> %"
"TID_SHOP_OFFER_COUNTDOWN","<TIME>"
"TID_USE_ULTI_TUTORIAL","Bewege den <cff9900>GELBEN JOYSTICK</c>, um zu zielen!"
"TID_HERO_STATS_TITLE","BRAWLER-STATS"
"TID_GATCHA_SCREEN_ITEMS_REMAINING","VERBLEIBENDE GEGENSTÄNDE:"
"TID_GATCHA_SCREEN_BONUS_ITEMS_REMAINING","VERBLEIBENDE BONI:"
"TID_GATCHA_SCREEN_YOU_GOT","DU ERHÄLTST:"
"TID_GATCHA_SCREEN_BONUSES","BONUSGEGENSTÄNDE:"
"TID_GATCHA_SCREEN_SUMMARY_UNLOCKED","NEU!"
"TID_HERO_LIST_ITEM_UPGRADE","UPGRADEN"
"TID_SHOP_CLAMIMED","Eingefordert"
"TID_SHOP_OFFER_PURCHASE_ERROR_CLAIMED","Dies wurde bereits eingefordert."
"TID_ONLINE","ONLINE"
"TID_LEADERBOARD","RANGLISTE"
"TID_NOT_ENOUGH_TICKETS_INFO","\n\nDu hast keine Tickets mehr!"
"TID_HERO_LIST_NEW","NEU"
"TID_HAMMER_DUDE","FRANK"
"TID_HOLD_PHONE_LIKE_THIS","HALTE DEIN GERÄT SO"
"TID_HINT_FINGER_TAP_TAP","TIPPE!"
"TID_HINT_FINGER_DRAG","STICK BEWEGEN, UM ZU ZIELEN"
"TID_MOVE_HERE","Laufe hierhin."
"TID_HINT_HEADER","TIPP:"
"TID_HINT_0","Du kannst den <ccc0033>roten Joystick</c> antippen, um automatisch auf den nächsten Feind zu schießen."
"TID_HINT_1","Du kannst den <cff9900>gelben Joystick</c> antippen, um deinen Superskill automatisch gegen den nächsten Feind einzusetzen."
"TID_HINT_2","Du kannst den <ccc0033>roten Joystick</c> gedrückt halten und bewegen, um zu zielen."
"TID_HINT_3","Du kannst den <cff9900>gelben Joystick</c> gedrückt halten und bewegen, um zu zielen!"
"TID_HINT_4","Du kannst einen vorbereiteten Schuss abbrechen, indem du den Joystick zurück in die Mitte bewegst."
"TID_HINT_5","Das Matchmaking richtet sich nach der Trophäenanzahl des Brawlers, mit dem du spielst. Dadurch ist es leichter, mit einem neu freigeschalteten Brawler Trophäen zu sammeln."
"TID_HINT_6","Indem du mehr Brawler freischaltest, wird es einfacher, deine Gesamttrophäen zu erhöhen und dir mehr Belohnungen zu sichern."
"TID_HINT_7","Je weiter Pipers Schüsse fliegen, desto mehr Schaden richten sie an."
"TID_HINT_8","Barleys Superskill ist besonders auf nahe Entfernung effektiv, da seine Flaschen so dichter beieinander landen."
"TID_HINT_9","Jedes Mal, wenn Ricos Kugeln abprallen, fliegen sie dadurch weiter."
"TID_HINT_10","Du kannst den <ccc0033>roten Joystick</c> überall auf der rechten Seite des Bildschirms aktivieren, um zu schießen."
"TID_HINT_11","Deinen normalen Angriff sowie deinen Superskill kannst du auf zwei verschiedene Weisen einsetzen: Indem du tippst und so AUTOMATISCH einsetzt oder mithilfe des Joysticks ZIELST."
"TID_HINT_12","Indem du manuell zielst, kannst du sich bewegende Ziele besser treffen."
"TID_HINT_13","AUTOMATISCHES SCHIESSEN eignet sich für Situationen, in denen du keine Zeit zum Zielen hast."
"TID_HINT_14","AUTOMATISCHES SCHIESSEN funktioniert gut gegen Gegner, die sich in deiner Nähe befinden."
"TID_HINT_15","Wenn du dich in einem Busch versteckst, sehen dich Gegner trotzdem, wenn sie nah genug herankommen."
"TID_HINT_16","AUTOMATISCHES SCHIESSEN feuert eine Attacke in einer geraden Linie auf den nächsten Feind und berechnet nicht die Bewegungen des Gegners mit ein."
"TID_HINT_17","Manuell zu zielen ist praktisch, um in Büsche zu schießen und sie so auf Gegner zu überprüfen."
"TID_HINT_18","AUTOMATISCHES SCHIESSEN funktioniert gut gegen stillstehende Gegner."
"TID_HINT_19","AUTOMATISCHES SCHIESSEN funktioniert gut gegen Gegner, die in einer geraden Linie auf dich zu oder von dir weg rennen."
"TID_HINT_20","Wenn du in einem Busch angreifst oder Schaden erleidest, können Gegner dich sehen."
"TID_HINT_21","Du kannst Büsche benutzen, um dich vor Gegnern zu verstecken."
"TID_HINT_22","Bei AUTOMATISCHEM SCHIESSEN wird deine Waffe auch abgefeuert, wenn keine Gegner in Reichweite sind."
"TID_VS_TUTORIAL","Sammle alle <ce662f9>JUWELEN</c>!"
"TID_USE_MANUAL_FIRE_TUTORIAL","Bewege den <ccc0033>roten Joystick</c>, um zu zielen!"
