"TID","TH"
"TID_SETTINGS_CONTROL_MODE_INFO_1","เคลื่อนที่ด้วยแป้นควบคุมเสมือนที่มุมล่างซ้าย แตะที่เป้าหมายเพื่อยิง"
"TID_SETTINGS_CONTROL_MODE_VALUE_2","เคลื่อนที่โดยแป้นควบคุม (ถนัดซ้าย)"
"TID_SETTINGS_CONTROL_MODE_INFO_2","เคลื่อนที่ด้วยแป้นควบคุมเสมือนที่มุมล่างขวา แตะที่เป้าหมายเพื่อยิง"
"TID_CHANGE_NAME_TITLE","เปลี่ยนชื่อ"
"TID_SETTINGS_PLAYERNAME_CURRENT","ชื่อปัจจุบัน:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","ป้อนชื่อใหม่:"
"TID_ERROR_NAMES_DONT_MATCH","ชื่อไม่ตรงกัน โปรดลองอีกครั้ง"
"TID_CONTINUE","ไปต่อ"
"TID_NAMECHANGE_WARNING","หมายเหตุ: คุณสามารถเปลี่ยนชื่อของคุณได้เพียงครั้งเดียว"
"TID_CONFIRM","ยืนยัน"
"TID_INVALID_NAME","ชื่อไม่ถูกต้อง! โปรดลองชื่ออื่น"
"TID_SETTINGS_PLAYERNAME_REENTERNEW","ป้อนชื่อของคุณใหม่อีกครั้ง:"
"TID_NAME_ALREADY_CHANGED","ชื่อสามารถเปลี่ยนได้เพียงครั้งเดียวเท่านั้น"
"TID_NAME_CHANGE_ALREADY_USED","คุณได้เปลี่ยนชื่อของคุณไปแล้ว"
"TID_NAME_CHANGED_SUCCESS","ชื่อของคุณได้เปลี่ยนแล้ว!"
"TID_NAME_CHANGE_IN_PROGRESS","ไม่สามารถเปลี่ยนชื่อได้ กำลังดำเนินการเปลี่ยนชื่อครั้งก่อนหน้าอยู่"
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW","การเปลี่ยนชื่อสามารถทำได้ตั้งแต่เลเวลประสบการณ์ <level> เป็นต้นไป"
"TID_CONFIRM_CONFIRM","โปรดพิมพ์ \q<confirmword>\q แล้วกดปุ่มตกลงเพื่อดำเนินการให้เสร็จสิ้น"
"TID_CONFIRM_WORD","ยืนยัน"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","คุณแน่ใจหรือไม่ว่าต้องการเปลี่ยนชื่อของคุณ?\nชื่อใหม่ของคุณจะเป็น:"
"TID_BUTTON_CONFIRM","ตกลง"
"TID_EVENTS_TIME","<cFFFFFF><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","อีเวนท์ถัดไปใน"
"TID_EVENTS_TIME_LEFT","เวลาที่เหลือ"
"TID_EVENTS_NEW","ใหม่!"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","ประสบการณ์ทั้งหมดที่สะสมได้"
"TID_EVENTS_EVENT_LOCKED","ล็อคอยู่"
"TID_EVENTS_TROPHY_REQ","ไต่อันดับถ้วยรางวัลให้ได้ <c00ffff><COUNT></c> ถ้วยเพื่อปลดล็อค"
"TID_EVENTS_PRO_LEAGUE_REQ","รับพลังดวงดาวแก่บรอว์เลอร์เพื่อปลดล็อค"
"TID_GAME_STARTING","การต่อสู้จะเริ่มต้นที่ <LOCATION> โปรดเข้าร่วม!"
"TID_WEEKEND_EVENT","อีเวนท์ค่าประสบการณ์คูณสอง"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_TEMPORARILY_DISABLED","ร้านค้าปิดชั่วคราว"
"TID_GATCHA_TEMPORARILY_DISABLED","ไม่สามารถเปิดกล่องบรอว์ได้ชั่วคราว"
"TID_SHOP_WELCOME_TITLE","ยินดีต้อนรับสู่ร้านค้า"
"TID_SHOP_WELCOME","พื้นที่ใหม่ในร้านค้าจะเปิดให้ใช้งานเมื่อคุณมีความคืบหน้าในเกม!\n\nกลับเข้ามาดูข้อเสนอใหม่ๆ เป็นประจำด้วยล่ะ!"
"TID_SHOP_SPECIAL_OFFER","ข้อเสนอพิเศษ"
"TID_SHOP_COIN_BOOSTERS","บูสเตอร์"
"TID_SHOP_GEM_PACKS","แพ็คอัญมณี"
"TID_SHOP_PURCHASED","ซื้อแล้ว"
"TID_SHOP_OBTAINED","ได้รับแล้ว"
"TID_SHOP_INVALIDATED","หมดเวลา"
"TID_SHOP_NEED_HERO","ต้องการบรอว์เลอร์"
"TID_SHOP_EXCLUSIVE","เอ็กซ์คลูซีฟ"
"TID_SHOP_ACTIVE","ใช้งานอยู่"
"TID_SHOP_DOUBLE_COINS_TITLE","แพ็คทวีคูณโทเค็น"
"TID_SHOP_DOUBLE_COINS_INFO","เพิ่มเป็นสองเท่าจาก"
"TID_SHOP_DOUBLE_COINS_INFO_2","ที่คุณได้รับจากการต่อสู้"
"TID_SHOP_DOUBLE_COINS_INFO_COMBINED","เพิ่มโทเค็น <AMOUNT> ชิ้นถัดไปที่คุณได้รับจากการต่อสู้เป็นสองเท่า"
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","โทเค็นที่เหลือ:"
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","อัญมณีไม่เพียงพอ"
"TID_SHOP_OFFER_PURCHASE_ERROR_3","ซื้อข้อเสนอนี้ไปแล้ว"
"TID_SHOP_OFFER_PURCHASE_ERROR_4","ไม่สามารถซื้อข้อเสนอนี้ได้ คุณมีไอเท็มในข้อเสนอนี้อย่างน้อยหนึ่งรายการแล้ว"
"TID_SHOP_OFFER_TITLE","ข้อเสนอแบบจำกัดเวลา"
"TID_SHOP_GEM_PACK_1_TITLE","อัญมณีหนึ่งกำ"
"TID_SHOP_GEM_PACK_2_TITLE","ถุงอัญมณี"
"TID_SHOP_GEM_PACK_3_TITLE","กระเป๋าอัญมณี"
"TID_SHOP_GEM_PACK_4_TITLE","ถังอัญมณี"
"TID_SHOP_GEM_PACK_5_TITLE","ลังอัญมณี"
"TID_SHOP_GEM_PACK_6_TITLE","ตู้อัญมณี"
"TID_SHOP_HEROES_OF_RARITY","บรอว์เลอร์ที่การันตี"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c> บรอว์เลอร์"
"TID_SHOP_HERO_OF_RARITY_BOX","กล่องบรอว์เลอร์"
"TID_SHOP_HERO_POWER_TITLE","ค่าพลัง <cffffff>+<AMOUNT></c>"
"TID_SHOP_GATCHA_BOXES","กล่อง"
"TID_SHOP_GATCHA_BOX_1","กล่องใหญ่"
"TID_SHOP_GATCHA_BOX_2","กล่องบรอว์"
"TID_SHOP_GATCHA_BOX_3","กล่องยักษ์"
"TID_SHOP_GATCHA_BOX_PURCHASE_ERROR_3","ไม่สามารถซื้อกล่องเพิ่มได้แล้วในวันนี้"
"TID_SHOP_TICKETS","ตั๋วอีเวนท์"
"TID_SHOP_TICKET_PACK_0","แพ็คตั๋ว"
"TID_SHOP_TICKET_PACK_1","กองตั๋ว"
"TID_SHOP_TICKET_PACK_2","ม้วนตั๋ว"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","แพ็คเหรียญ"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","เหรียญหนึ่งกำ"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","ถุงเหรียญ"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","กระเป๋าเหรียญ"
"TID_HERO_LVL_MATERIAL_RECEIVED","ซื้อเหรียญ <AMOUNT> เหรียญแล้ว"
"TID_SHOP_DAILY_OFFERS","ดีลประจำวัน"
"TID_SHOP_SKINS","สกิน"
"TID_SHOP_BRAWLIDAYS_SKINS","สกินวันหยุดไม่หยุดสู้"
"TID_SHOP_LUNAR_BRAWL_SKINS","สกินศึกตรุษจีน"
"TID_SHOP_BRAWLOWEEN_SKINS","สกินบรอว์โอวีน"
"TID_SHOP_ARCHIVE_SKINS","สกินจากคลังเก็บ"
"TID_SHOP_ARCHIVE_SKINS_RARE","โอกาสที่หาได้ยาก!"
"TID_SHOP_ARCHIVE_SKINS_LAST","โอกาสสุดท้าย!"
"TID_SHOP_LEGENDARY_SKINS","ร้านค้าดวงดาว"
"TID_SHOP_STAR_BOXES","กล่องดวงดาว"
"TID_SHOP_FREE","ฟรี"
"TID_SHOP_CLAIM","รับ"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","<TIME>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-<AMOUNT>%"
"TID_SHOP_OFFER_TITLE_0","กล่องฟรี"
"TID_SHOP_OFFER_TITLE_1","เหรียญ"
"TID_SHOP_OFFER_TITLE_6","กล่องบรอว์"
"TID_SHOP_OFFER_TITLE_7","ตั๋ว"
"TID_SHOP_OFFER_TITLE_8","ค่าพลัง"
"TID_SHOP_OFFER_TITLE_9","แพ็คทวีคูณโทเค็น"
"TID_SHOP_OFFER_TITLE_10","กล่องยักษ์"
"TID_SHOP_OFFER_TITLE_12","ค่าพลัง"
"TID_SHOP_OFFER_TITLE_14","กล่องใหญ่"
"TID_SHOP_OFFER_TITLE_15","กล่องบรอว์"
"TID_SHOP_OFFER_TITLE_16","อัญมณี"
"TID_SHOP_OFFER_TITLE_17","ค่าดวงดาว"
"TID_SHOP_OFFER_TITLE_19","อีโมจิใหม่!"
"TID_SHOP_OFFER_TITLE_20","เซ็ตอีโมจิ!"
"TID_SHOP_OFFER_TITLE_21","แพ็คอีโมจิ!"
"TID_SHOP_OFFER_TITLE_22","แพ็คอีโมจิสำหรับ"
"TID_SHOP_OFFER_TITLE_23","อีโมจิ<RARITY>"
"TID_SHOP_OFFER_TITLE_27","แพ็คอีโมจิ<RARITY>"
"TID_EMOTE_RARITY_0","คอมมอน"
"TID_EMOTE_RARITY_1","แรร์"
"TID_EMOTE_RARITY_2","อีปิค"
"TID_EMOTE_RARITY_3","เลเจนดารี"
"TID_SHOP_OFFER_DESC_GOLD","ใช้เหรียญเพื่ออัปเกรดบรอว์เลอร์ของคุณ"
"TID_SHOP_OFFER_ANY_BRAWLER","กับบรอว์เลอร์\nใดก็ได้"
"TID_PURCHASE_OFFER_POPUP_TITLE","ยืนยันการซื้อ"
"TID_PURCHASE_OFFER_POPUP_TITLE_FREE","รางวัลฟรี"
"TID_SHOP_OFFER_NEW_HERO_LABEL","บรอว์เลอร์"
"TID_SHOP_OFFER_NEW_SKIN_LABEL","สกิน"
"TID_SHOP_OFFER_HERO_POWER_TITLE","ค่าพลัง"
"TID_SHOP_TICKET_PURCHASE_ERROR_4","ไม่สามารถซื้อได้ สามารถซื้อได้ 1 แพ็คต่อหนึ่งอีเวนท์เท่านั้น"
"TID_SHOP_OFFER_NEW","ใหม่"
"TID_GATCHA_BOX_TITLE_2","กล่องบรอว์"
"TID_GATCHA_BOX_TITLE_3","กล่องยักษ์"
"TID_SHOP_HERO_PURCHASE_CONFIRM_LABEL","บรอว์เลอร์ใหม่"
"TID_GATCHA_BOX_INFO_2","มีบรอว์เลอร์ตัวใหม่ หรืออุปกรณ์เสริม หรือพลังดวงดาว หรือเหรียญ และค่าพลังสำหรับบรอว์เลอร์สองตัว บางกล่องก็มีโบนัสเป็นแพ็คทวีคูณโทเค็น!"
"TID_GATCHA_BOX_INFO_3","\n\n<AMOUNT> เท่าของกล่องบรอว์ธรรมดาหนึ่งกล่อง"
"TID_SHOP_OFFER_INFO_0","ฟรี รับเลย!"
"TID_SHOP_OFFER_INFO_1","มีเหรียญ <AMOUNT> เหรียญ ใช้เหรียญเพื่ออัปเกรดบรอว์เลอร์ของคุณ"
"TID_SHOP_OFFER_INFO_2","ปลดล็อคบรอว์เลอร์ระดับ<RARITY>ตามสุ่ม!"
"TID_SHOP_OFFER_INFO_3","ปลดล็อคบรอว์เลอร์ใหม่!"
"TID_SHOP_OFFER_INFO_6","กล่องบรอว์จะมีบรอว์เลอร์ ค่าพลัง เหรียญ และอื่นๆ อีกมาก!"
"TID_SHOP_OFFER_INFO_7","มีตั๋วอีเวนท์ <AMOUNT> ใบ ใช้ตั๋วอีเวนท์เพื่อเล่นอีเวนท์ตั๋ว"
"TID_SHOP_OFFER_INFO_8","มีค่าพลัง <AMOUNT> หน่วย สะสมค่าพลังเพื่อปลดล็อคการอัปเกรดบรอว์เลอร์!"
"TID_SHOP_OFFER_INFO_9","เพิ่มโทเค็น <AMOUNT> ชิ้นถัดไปที่คุณได้รับจากการต่อสู้เป็นสองเท่า!"
"TID_SHOP_OFFER_INFO_10","กล่องยักษ์มีไอเท็มมากกว่ากล่องบรอว์ขนาดปกติถึงสิบเท่า!"
"TID_SHOP_OFFER_INFO_12","คุณจะต้องเลือกบรอว์เลอร์ที่รับค่าพลัง"
"TID_SHOP_OFFER_INFO_13","ปลดล็อคช่องอีเวนท์ใหม่"
"TID_SHOP_OFFER_INFO_14","กล่องใหญ่มีไอเท็มมากกว่ากล่องบรอว์ขนาดปกติถึงสามเท่า!"
"TID_SHOP_OFFER_INFO_16","มีอัญมณี <AMOUNT> เม็ด"
"TID_SHOP_OFFER_INFO_18","ปลดล็อคเควสต์และรับโทเค็นเพิ่มสำหรับ Brawl Pass"
"TID_SHOP_OFFER_INFO_19","อีโมจิใหม่สำหรับ <BRAWLER>!"
"TID_SHOP_OFFER_INFO_20","มีเซ็ตอีโมจิ <AMOUNT> แบบ ใช้อีโมจิเพื่อสื่อสารกับผู้เล่นคนอื่น!"
"TID_SHOP_OFFER_INFO_21","แพ็คมีอีโมจิคอมมอน 2 แบบและอีโมจิแรร์หรืออีปิค 1 แบบสำหรับบรอว์เลอร์ใดก็ตามที่คุณปลดล็อคแล้ว มีความเป็นไปได้ที่จะได้รับ:\nอีโมจิแรร์: <Rare>%\nอีโมจิอีปิค: <Epic>%"
"TID_SHOP_OFFER_INFO_22","แพ็คมีอีโมจิคอมมอน 2 แบบและอีโมจิแรร์หรืออีปิค 1 แบบสำหรับ <BRAWLER> มีความเป็นไปได้ที่จะได้รับ:\n\nอีโมจิแรร์: <Rare>%\nอีโมจิอีปิค: <Epic>%"
"TID_SHOP_OFFER_INFO_23","มีอีโมจิ<RARITY>ใหม่ 1 แบบ ใช้อีโมจิเพื่อสื่อสารกับผู้เล่นคนอื่น!"
"TID_SHOP_OFFER_INFO_27","มีอีโมจิ<RARITY>ใหม่ 3 แบบ ใช้อีโมจิเพื่อสื่อสารกับผู้เล่นคนอื่น!"
"TID_SHOP_OFFER_HOR_NEW","ใหม่"
"TID_SHOP_OFFER_HOR_RARITY","<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_BRAWLER","บรอว์เลอร์"
"TID_SHOP_OFFER_HOR_POPUP_RARITY","ใหม่ <c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_POPUP_BRAWLER","บรอว์เลอร์"
"TID_SHOP_SKIN_OFFER","ข้อเสนอสกิน"
"TID_SHOP_OFFER_EXPIRED","ข้อเสนอหมดเวลาแล้ว"
"TID_SKINS_AD_TITLE","มีสกินใหม่เปิดขาย"
"TID_SKINS_AD_OK","ตกลง"
"TID_SKINS_AD_INFO","ดูสกินใหม่ได้บนหน้าจอบรอว์เลอร์!"
"TID_TERMS_OF_SERVICE_BUTTON","เงื่อนไขการให้บริการ"
"TID_IMMUNE","ป้องกันผล"
"TID_BATTLE_END_PROCEED","ดำเนินการต่อ"
"TID_HINT_TAP_TO_MOVE_1","เก็บรวบรวม<ce662f9>อัญมณี</c>จากตรงกลางแผนที่"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL_1","เล็งท่าไม้ตายไปยังศัตรู!"
"TID_HINT_SHOOT_1","<ce662f9>อัญมณี</c>จะออกมาจากช่องตรงกลาง!"
"TID_HINT_DRAG_TO_ULTI_1","คราวนี้ใช้ท่าไม้ตายของคุณด้วยแป้นควบคุมสีแดงซะ!"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","ล็อกอิน Game Center ใหม่"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","คุณต้องการบันทึกเกมปัจจุบันลงบนบัญชี Game Center นี้หรือไม่?"
