"TID","CNT"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","你想將當前遊戲進度與該Google Play帳號關聯嗎？"
"TID_SHOWDOWN_END","生死決鬥！"
"TID_SETTINGS_FIXES_JOYSTICK","鎖定移動控制搖桿"
"TID_SETTINGS_SC_ID","SUPERCELL ID"
"TID_LANGUAGE_LOCALIZED_NAME","繁體中文"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","更改語言？"
"TID_POPUP_CHANGE_LANGUAGE","你確定要更改語言嗎？"
"TID_SKIN_RARITY_1","<cffffff>普通</c>"
"TID_SKIN_RARITY_2","<c0070dd>稀有</c>"
"TID_SKIN_RARITY_3","<ca335ee>史詩</c>"
"TID_SKIN_RARITY_4","<cff8000>傳奇</c>"
"TID_BANKHEIST_7","荒漠走廊"
"TID_BATTLE_ROYALE_9","西風峽谷"
"TID_BATTLE_ROYALE_10","沙丘漂流"
"TID_NO_FRIENDS_GO_TO_FRIENDS","前往好友列表"
"TID_EVENT_MODIFIER_1","能量飲料"
"TID_EVENT_MODIFIER_2","憤怒機甲"
"TID_EVENT_MODIFIER_3","流星火雨"
"TID_EVENT_MODIFIER_4","生命汲取"
"TID_EVENT_MODIFIER_DESC_1","如果你身旁沒有其他玩家，能量飲料就有可能出現在你的附近。拾取能量飲料能在短時間內大幅提升英雄的攻擊力，並提高移動速度！"
"TID_EVENT_MODIFIER_DESC_2","小心，憤怒的機甲可能會隨機出現在地圖任意位置，並朝離它最近的英雄發動攻擊！"
"TID_EVENT_MODIFIER_DESC_3","現在可不是停下來欣賞流星雨的時候，被這些落下來的隕石砸中可不是鬧著玩的！"
"TID_BALL_4","綠蔭球場"
"TID_EVENT_MODIFIER_DESC_4","你的生命值會不斷流失，但是對敵方英雄造成傷害可以讓你恢復部分生命值，打敗敵方英雄則可以恢復全部生命值！所有治療能力的效果都將降低。"
"TID_BALL_5","亂鬥球場"
"TID_BALL_6","超級體育場"
"TID_BALL_7","池塘漫步"
"TID_BANKHEIST_8","恐怖隧道"
"TID_EVENT_MODIFIER_DESC_3_SD","隕石會從天而降，英雄聚集的地方會更加危險！"
"TID_DEFEATED_SHOWDOWN","戰敗"
"TID_OFFER_WATCH_AD","觀看廣告"
"TID_ERROR_REPLAY_DISABLED","無法重播"
"TID_WANTED_9","運河水道"
"TID_HOOK","吉恩"
"TID_STAR_KEY_INFO_EXTENSION","\n\n星徽代幣可用來打開大型寶箱。"
"TID_TEAM_OWNER_TEXT","<NAME>的小隊"
"TID_SPECTATE_AUTO","自動"
"TID_BATTLE_ROYALE_11","奇異弧線"
"TID_FRIEND_POPOVER_INVITE","邀請至小隊"
"TID_TEAM_ERROR_ALREADY_IN_ROOM","該玩家已加入你的小隊"
"TID_TEAM_ERROR_ALREADY_INVITED","該玩家已被邀請！"
"TID_BATTLE_ROYALE_D2","風暴平原"
"TID_UNDERTAKER_GREASER_SKIN","鄉村搖滾"
"TID_COMMUNITY_PROPS","此地圖由玩家設計！\n\n地圖創意：\n<cff8000><CREDIT></c>"
"TID_BATTLE_ROYALE_12","炙熱迷宮"
"TID_TEAM_INVITE_ALREADY_IN_TEAM","該玩家已加入其他小隊"
"TID_HINT_38","如果某位英雄腳下有轉動的藍圈，代表其超級技能已經蓄能完畢！"
"TID_HINT_39","如果某位英雄腳下有轉動的黃圈，代表其正在瞄準，準備使用超級技能！"
"TID_EVENT_NOT_AVAILABLE","沒有活動"
"TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE","沒有廣告可以觀看，請稍後再試！"
"TID_SHOP_NOT_AVAILABLE","無法使用"
"TID_UNDERTAKER_GREASER_SKIN_SHOP","鄉村搖滾"
"TID_HINT_40","在設定介面連結Supercell ID可以保護你的帳號並讓你在多台裝置上進行遊戲，還能獲得一款免費造型！"
"TID_GACHA_VIDEO_REWARD_RECEIVED","額外獎勵已新增！"
"TID_BUTTON_NAVI_SHOP","商店"
"TID_BUTTON_NAVI_SOCIAL","社交"
"TID_BUTTON_NAVI_BRAWLERS","英雄"
"TID_BRAWL_TICKETS_BUTTON","對戰"
"TID_HOME_SCREEN_INVITE","邀請"
"TID_HINT_41","你的總獎盃數是每個英雄的獎盃數之和。"
"TID_GOAL","<name>得分！"
"TID_EVENT_MODIFIER_5","癒傷蘑菇"
"TID_EVENT_MODIFIER_DESC_5","地圖上會隨機出現癒傷蘑菇！它會在一定時間內治療所有附近的英雄。"
"TID_EVENT_MODIFIER_DESC_5_SD","地圖上會隨機出現癒傷蘑菇，但蘑菇不會在英雄聚集的地方生長。"
"TID_NINJA","里昂"
"TID_ROSA","羅莎"
"TID_HINT_42","只要一段時間沒有受傷或進行攻擊，你的英雄就會自動恢復生命值。"
"TID_HOOK_SHORT_DESC","輔助"
"TID_HOOK_DESC","吉恩的神燈可以發射會分裂的魔焰攻擊敵人。他的超級技能是伸出精靈魔手把敵人拉到自己身邊！"
"TID_SPEC_ABI_HOOK","治癒魔霧"
"TID_SPEC_ABI_HOOK_DESC","吉恩每秒為身邊的隊友恢復<c00cc00><VALUE1></c>生命值。"
"TID_HOOK_WEAPON","神燈衝擊"
"TID_HOOK_ULTI","精靈魔手"
"TID_HOOK_WEAPON_DESC","吉恩用神燈發射一團魔焰攻擊敵人。如果魔焰沒有擊中敵人，其傷害會均分給分裂而成的數團小型魔焰，攻擊前方扇形範圍內的敵人。"
"TID_HOOK_ULTI_DESC","吉恩從神燈中伸出一隻精靈魔手，被精靈魔手抓住的敵人會被拉到吉恩所在的位置！"
"TID_NINJA_SHORT_DESC","潛行刺客"
"TID_NINJA_DESC","里昂每次能朝目標投擲多把手裏劍。他的超級技能是忍法煙玉，可以讓自己在短時間內隱身！"
"TID_SPEC_ABI_SPEED_INVISIBLE","遁走之術"
"TID_SPEC_ABI_SPEED_INVISIBLE_DESC","在隱身狀態下，里昂的移動速度提升<c00cc00><VALUE1>%</c>。"
"TID_NINJA_WEAPON","風車手裏劍"
"TID_NINJA_ULTI","忍法煙玉"
"TID_NINJA_WEAPON_DESC","里昂朝敵人丟出4把手裏劍，手裏劍飛得越遠，造成的傷害越低。"
"TID_NINJA_ULTI_DESC","里昂的忍法煙玉能讓自己隱身<time>秒，但在隱身狀態下發動攻擊會解除隱身狀態。此外，若里昂過於靠近敵人，他的隱身狀態也會被敵人識破。"
"TID_ROSA_SHORT_DESC","重裝"
"TID_ROSA_DESC","植物學家羅莎能像植物一樣紮根大地，面對強敵！她的超級技能是為自己披上一件植物護甲。"
"TID_SPEC_ABI_HEAL_FOREST","綠茵療癒"
"TID_SPEC_ABI_HEAL_FOREST_DESC","躲在草叢時，羅莎每秒恢復<c00cc00><VALUE1></c>生命值。"
"TID_ROSA_WEAPON","大地石拳"
"TID_ROSA_ULTI","藤蔓護甲"
"TID_ROSA_WEAPON_DESC","羅莎連續打出數記出神入化的強力重拳！"
"TID_ROSA_ULTI_DESC","羅莎在<time>秒內獲得堅韌的藤蔓護甲保護，期間受到的所有傷害降低<num>%。"
"TID_STAT_DAMAGE_PER_CLUSTER","每顆子炸彈傷害"
"TID_STAT_DAMAGE_PER_SHURIKEN","每把手裏劍近距離傷害"
"TID_STAT_INVISIBLE","忍法煙玉"
"TID_STAT_SHIELD","護盾"
"TID_SELECT_HERO_INFO_RAID_BOSS","<c2288ff>玩家對抗機甲首領</c>"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS","3名玩家 vs 機甲首領"
"TID_GAME_MODE_10","團隊首領戰"
"TID_RAID_BOSS_INTRO_TEXT","擊敗首領"
"TID_RAID_1","機甲首領競技場"
"TID_GAME_MODE_10_DESC","你能戰勝強大的機甲首領嗎？與另外兩名隊友一起合力擊敗這個龐然大物吧。只要還有隊友存活，你就可以不斷復活並重回戰場。小隊全滅，戰鬥結束！\n\n團隊首領戰的難度分為普通到瘋狂多個等級。你每次成功擊敗機甲首領後，挑戰難度都會提升。"
"TID_TEAM_MATE_GONE","<ccccc00>有隊友倒下了！</c>"
"TID_ALL_TEAM_MATES_GONE","<cee0000>兩個隊友都倒下了！</c>"
"TID_RAID_BOSS_ENRAGE_1","<c99bb22bb>首領已憤怒！</c>"
"TID_RAID_BOSS_ENRAGE_2","<c99bb2222>首領已狂怒！</c>"
"TID_RAID_BOSS_ENRAGE_3","<c99bbbb22>首領已暴怒！</c>"
"TID_RAID_BOSS_DIFFICULTY_0","普通"
"TID_RAID_BOSS_DIFFICULTY_1","困難"
"TID_RAID_BOSS_DIFFICULTY_2","高手"
"TID_RAID_BOSS_DIFFICULTY_3","大師"
"TID_RAID_BOSS_DIFFICULTY_4","瘋狂"
"TID_RAID_BOSS_DIFFICULTY_5","瘋狂II"
"TID_RAID_BOSS_DIFFICULTY_6","瘋狂III"
"TID_RAID_BOSS_DIFFICULTY_7","瘋狂IV"
"TID_RAID_BOSS_DIFFICULTY_8","瘋狂V"
"TID_RAID_BOSS_DIFFICULTY_9","瘋狂VI"
"TID_RAID_BOSS_DIFFICULTY_10","瘋狂VII"
"TID_RAID_BOSS_DIFFICULTY_11","瘋狂VIII"
"TID_RAID_BOSS_DIFFICULTY_12","瘋狂IX"
"TID_RAID_BOSS_DIFFICULTY_13","瘋狂X"
"TID_RAID_BOSS_DIFFICULTY_14","瘋狂XI"
"TID_RAID_BOSS_DIFFICULTY_15","瘋狂XII"
"TID_RAID_BOSS_DIFFICULTY_16","瘋狂XIII"
"TID_RAID_BOSS_DIFFICULTY_17","瘋狂XIV"
"TID_RAID_BOSS_DIFFICULTY_18","瘋狂XV"
"TID_RAID_BOSS_DIFFICULTY_19","瘋狂XVI"
"TID_MODES_NEW_EVENT","新活動!"
"TID_MODES_NEW_EVENTS","新活動!"
"TID_TEAM_MEMBER_STATUS_NEW_0","<c999999>離線</c>"
"TID_TEAM_MEMBER_STATUS_NEW_1","對戰中"
"TID_TEAM_MEMBER_STATUS_NEW_2","離開"
"TID_TEAM_MEMBER_STATUS_NEW_3","<EMPTY>"
"TID_TEAM_MEMBER_STATUS_NEW_4","配對"
"TID_TEAM_MEMBER_STATUS_NEW_5","結算"
"TID_TEAM_MEMBER_STATUS_NEW_6","<c999999>離線</c>"
"TID_TEAM_MEMBER_STATUS_NEW_7","觀戰中"
"TID_TEAM_MEMBER_STATUS_NEW_8","練習中"
"TID_TEAM_MEMBER_STATUS_NEW_9","輸入中..."
"TID_TEAM_MEMBER_STATUS_NEW_10","選擇英雄"
"TID_TEAM_MEMBER_STATUS_NEW_11","查看活動"
"TID_TEAM_MEMBER_STATUS_NEW_READY","準備完成"
"TID_BUTTON_SPECTATE","觀戰"
"TID_NEW_EVENT_IN","活動刷新：<TIME>"
"TID_NEW_EVENT_NOW","有新活動啦！"
"TID_SHOP_TITLE","商店"
"TID_SELECT_EVENT_TITLE","選擇活動"
"TID_HERO_LIST_LABEL_NEW","獲得英雄 <c53C5F7><COUNT>/<TOTAL></c>"
"TID_KEY_COUNTER","<VALUE><c7984a8>/<MAX></c>"
"TID_ONLINE_TAB_1","線上玩家"
"TID_ONLINE_TAB_2","小隊聊天"
"TID_ONLINE_TAB_3","戰隊聊天"
"TID_ALLIANCE_CHAT_TAB_NOT_IN_ALLIANCE","加入戰隊即可開啟戰隊聊天"
"TID_TEAM_CHAT_TAB_NOT_IN_TEAM","與其他玩家組隊即可開啟小隊聊天"
"TID_NO_BAND_GO_TO_BANDS","前往戰隊"
"TID_SHARE_TEAM_CODE_NO_CODE","請等待代碼生成後再分享！"
"TID_TEAM_TEAMCODE_YOURS","你的小隊代碼"
"TID_BACK_BUTTON","離開小隊"
"TID_BARLEY_WIZARD_SKIN","法師保力"
"TID_EVENT_LOCKED_TROPHIES","贏得更多獎盃即可解鎖"
"TID_SHOTGUN_STAR_SKIN","星光雪莉"
"TID_PARTY_MODE_TITLE","友誼賽"
"TID_BUTTON_PARTY_MODE","創建"
"TID_LEAVE_TEAM_TITLE","小隊"
"TID_LEAVE_TEAM_TXT","離開"
"TID_PARTY_MODE_DESC","友誼賽不會提供獎盃獎勵，但你可以在這裡練習一般活動的各式地圖或是與好友切磋！\n\n友誼賽中所有英雄均為最高等級。"
"TID_HEROES_TO_BE_UNLOCKED","待解鎖英雄"
"TID_NITA_REINDEER_SKIN","聖誕馴鹿"
"TID_PENNY_ELF_SKIN","聖誕精靈"
"TID_DYNAMIKE_SANTA_SKIN","聖誕老麥"
"TID_DYNAMIKE_CHEF_SKIN","勁辣老麥"
"TID_BROCK_BOOMBOX_SKIN","街頭低音炮"
"TID_EVENT_SLOT_NAME_1","寶石爭奪戰"
"TID_EVENT_SLOT_NAME_2","荒野生死鬥"
"TID_EVENT_SLOT_NAME_3","每日活動"
"TID_EVENT_SLOT_NAME_4","特別活動"
"TID_EVENT_SLOT_NAME_7","入場券活動"
"TID_PENNY_ELF_SKIN_SHOP","聖誕精靈"
"TID_DYNAMIKE_SANTA_SKIN_SHOP","聖誕老麥"
"TID_DYNAMIKE_CHEF_SKIN_SHOP","勁辣老麥"
"TID_BROCK_BOOMBOX_SKIN_SHOP","街頭低音炮"
"TID_NITA_REINDEER_SKIN_SHOP","聖誕馴鹿"
"TID_EVENT_STARTS_IN","離活動開始還有：<TIME>"
"TID_UNDERTAKER_HAT_SKIN","紳士風範"
"TID_CREATE_ROOM_CODE","生成小隊代碼"
"TID_EVENT_LOCKED_TEAM","該活動不支持以小隊進行"
"TID_EVENT_PREVIEW_TITLE","活動資訊"
"TID_EVENT_POPUP_GAME_MODE_6_SOLO_DUO","亂鬥求生"
"TID_GAME_MODE_6_SOLO_DUO_DESC","獨自出戰，或與一個夥伴合作戰鬥，在荒野生死鬥競技場中一決高下！存活到最後的玩家獲勝。\n\n收集能量方塊，提升你的生命值和攻擊傷害。毒氣會不斷由外向內擴散，所以要不斷保持移動！"
"TID_INVITE_PENDING","正在邀請"
"TID_JOIN_REQUEST_PENDING","等待確認"
"TID_GOAL_MATCH_OVER","<name>得分！\n對戰結束"
"TID_GOLDRUSH_XMAS_1","冰雪要塞"
"TID_GOLDRUSH_XMAS_2","度假山丘"
"TID_GOLDRUSH_XMAS_3","雪球樂園"
"TID_GOLDRUSH_XMAS_4","冰塊巨岩"
"TID_GOLDRUSH_XMAS_5","雪漫圍城"
"TID_GOLDRUSH_XMAS_6","禮物迷宮"
"TID_GOLDRUSH_XMAS_7","清新雪場"
"TID_GOLDRUSH_XMAS_8","冰封湖泊"
"TID_GOLDRUSH_XMAS_9","寒霜水晶"
"TID_GOLDRUSH_XMAS_10","尋寶遊戲"
"TID_RAID_BOSS_DIFFICULTY_CAP","團隊首領戰已降低至隊友的難度。參加較低難度的挑戰不會花費入場券，但也無法獲得獎勵。只有挑戰尚未完成的難度才能獲得獎勵！"
"TID_RAID_BOSS_DIFFICULTY","難度："
"TID_BOSS_3","火冒三丈"
"TID_BOSS_4","合作時刻"
"TID_BOSS_5","盛怒狂歡"
"TID_BOSS_6","追獵派對"
"TID_COOP_3","血戰金庫"
"TID_COOP_4","偏遠郊區"
"TID_COOP_5","曲折迴路"
"TID_COOP_6","安全為重"
"TID_RAID_2","機械迷城"
"TID_RAID_3","破銅爛鐵"
"TID_BUTTON_INVITE_PLAYER","邀請"
"TID_BUTTON_JOIN_TEAM","請求加入"
"TID_BUTTON_TEAM_FULL","已滿"
"TID_DECIMAL_MARK","."
"TID_RARITY_HEADER_0","榮耀之路獎勵"
"TID_RARITY_HEADER_1","稀有"
"TID_RARITY_HEADER_2","超稀有"
"TID_RARITY_HEADER_3","史詩"
"TID_RARITY_HEADER_4","神話"
"TID_RARITY_HEADER_5","傳奇"
"TID_SETTINGS_KAKAO","KAKAO好友"
"TID_HERO_INFO_LEVEL_WITH_NUMBER","等級 <NUMBER>"
"TID_IN_YOUR_TEAM","已在組內"
"TID_TEAM_REQEST_JOIN_FAIL_TEAM_FULL","無法發送小隊請求，你的小隊已滿。"
"TID_EVENT_ENDS_IN","離活動結束還有：<TIME>"
"TID_EVENT_LOCKED_CAN_CLAIM_WARNING","前往榮耀之路介面解鎖新活動"
"TID_EVENT_LOCKED_CAN_CLAIM","恭喜！你可以在榮耀之路介面解鎖新活動了。"
"TID_BATTLE_ROYALE_3D","絕命山谷"
"TID_BATTLE_ROYALE_7D","巨石峽谷"
"TID_WANTED_4D","致命毒菇"
"TID_GOLDRUSH_3D","蘑菇洞穴"
"TID_WEEKEND_OFFER","週末特惠"
"TID_EXCLUSIVE_OFFER","專屬特惠"
"TID_EPIC_OFFER","史詩特惠"
"TID_MEGA_OFFER","超級特惠"
"TID_FEATURED_OFFER","精選特惠"
"TID_TAIPEI_OFFER","台北電玩展特惠"
"TID_RAID_BOSS_ENRAGE_4","<c99ffffff>首領已神怒！</c>"
"TID_RAID_BOSS_ENRAGE_WARNING_1","首領<cffbb22bb>憤怒</c>倒數計時："
"TID_RAID_BOSS_ENRAGE_WARNING_2","首領<cffbb2222>狂怒</c>倒數計時："
"TID_RAID_BOSS_ENRAGE_WARNING_3","首領<cffbbbb22>暴怒</c>倒數計時："
"TID_RAID_BOSS_ENRAGE_WARNING_4","首領<cffffffff>神怒</c>倒數計時："
"TID_HERO_INFO_LOCKED_INFO_SHORT","從亂鬥寶箱中開出"
"TID_ROBO_WARS_1","圍攻瑞典"
"TID_ROBO_WARS_INTRO_TEXT","摧毀敵方基地"
"TID_ROBO_WARS_SCRAP","螺栓："
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_0","<c998888ff>我方</c>製造了一個攻堅機甲！"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_0","<c99dd3333>敵方</c>製造了一個攻堅機甲！"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_1","<c998888ff>我方</c>製造了一個<c99bb22bb>憤怒機甲！</c>"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_1","<c99dd3333>敵方</c>製造了一個<c99bb22bb>憤怒機甲！</c>"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_2","<c998888ff>我方</c>製造了一個<c99bb2222>狂怒機甲！</c>"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_2","<c99dd3333>敵方</c>製造了一個<c99bb2222>狂怒機甲！</c>"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED_3","<c998888ff>我方</c>製造了一個<c99bbbb22>暴怒機甲！</c>"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED_3","<c99dd3333>敵方</c>製造了一個<c99bbbb22>暴怒機甲！</c>"
"TID_ROBO_WARS_SCRAP_AMOUNT","<v1>/<v2>"
"TID_BRAWL_BOX_INFO","透過對戰收集<c33a5d7><COUNT>枚代幣</c>即可打開這個亂鬥寶箱"
"TID_STAR_BOX_INFO","在各個活動中贏得首勝，收集<cff8E1b><COUNT>枚星徽代幣</c>即可打開這個大型寶箱"
"TID_ALLIANCE_LOCATION","戰隊位置"
"TID_LOCATION_TITLE","選擇位置"
"TID_SETTINGS_LOCATION","位置"
"TID_REGION_INT","全球"
"TID_POPUP_CHANGE_LOCATION_TITLE","更改位置？"
"TID_POPUP_CHANGE_LOCATION","每天只能更改一次位置，你確定要更改位置嗎？"
"TID_CHANGE_LOCATION_RESULT_0","位置已更改到<COUNTRY>"
"TID_CHANGE_LOCATION_RESULT_1","不能更改位置，請等待<TIME>後重試。"
"TID_SKIN_INFO_CAMPAIGN_2_AVAILABLE","新春換新裝，亂鬥添喜氣！"
"TID_SKIN_INFO_CAMPAIGN_2_NOT_AVAILABLE","新春亂鬥造型"
"TID_CACTUS_PINK_SKIN","櫻花派對"
"TID_CACTUS_PINK_SKIN_SHOP","櫻花派對"
"TID_TRICKSHOT_DUDE","彈射"
"TID_TRICKSHOT_GOLD_SKIN","金光四射"
"TID_TRICKSHOT_GOLD_SKIN_SHOP","金光四射"
"TID_SKIN_POPCORN_RICO","香濃爆米花"
"TID_SKIN_POPCORN_RICO_SHOP","香濃爆米花"
"TID_SKIN_FOOTBULL","達陣狂牛"
"TID_SKIN_FOOTBULL_SHOP","達陣狂牛"
"TID_SKIN_DUMPLING_DARRYL","蒸蒸日上"
"TID_SKIN_DUMPLING_DARRYL_SHOP","蒸蒸日上"
"TID_SKIN_LUNAR_BROCK","舞獅高手"
"TID_SKIN_LUNAR_BROCK_SHOP","舞獅高手"
"TID_SKIN_LUNAR_COLT","花郎特務"
"TID_SKIN_LUNAR_COLT_SHOP","花郎特務"
"TID_SKIN_VALENTINE_POCO","愛戀夜曲"
"TID_SKIN_VALENTINE_POCO_SHOP","愛戀夜曲"
"TID_BANKHEIST_9","分秒必爭"
"TID_BANKHEIST_10","滾雷山谷"
"TID_BANKHEIST_11","狹路相逢"
"TID_BANKHEIST_12","遙遠的橋"
"TID_BANKHEIST_13","偏安一隅"
"TID_WANTED_10","泳池派對"
"TID_WANTED_11","歡鬧牛棚"
"TID_WANTED_12","格格不入"
"TID_WANTED_13","夾心蛋糕"
"TID_WANTED_14","酷熱地帶"
"TID_NOT_ENOUGH_LEGENDARY_TROPHIES","星徽點數不足！"
"TID_NOT_ENOUGH_GOLD_TITLE","金幣不足！"
"TID_NOT_ENOUGH_GOLD_TEXT","購買缺少的<NUM>金幣？"
"TID_NOT_ENOUGH_GOLD_TEXT_ONE","購買缺少的金幣？"
"TID_TEAM_INVITATION_POPUP_MUTE_ALL","封鎖所有小隊邀請1小時"
"TID_TEAM_INVITATION_SETTING_MUTE","封鎖所有小隊邀請"
"TID_BUTTON_TEAM_DND","請勿打擾"
"TID_SHOP_VALENTINE_OFFER","情人節特惠"
"TID_SHOP_BRAWLER_BUNDLE","英雄組合特惠"
"TID_SHOP_SEASONAL_SKIN_OFFER","限定造型特惠"
"TID_SHOP_WELCOME_OFFER","新手特惠"
"TID_SHOP_BRAWLER_PACK","英雄特惠包"
"TID_SHOP_STAR_POWER_OFFER","能力之星特惠"
"TID_SHOP_UPGRADE_BUNDLE","升級組合特惠"
"TID_SHOP_NEW_BRAWLER_OFFER","新英雄特惠"
"TID_SHOP_NEW_SKIN_RELEASE","新造型登場"
"TID_SHOP_NEW_SKIN_OFFER","新造型特惠"
"TID_FRIENDLY_GAME_ROOM_LOCKED","經驗等級達到<NUM>級後即可解鎖友誼賽"
"TID_HEROES_COMING_SOON","即將推出新英雄"
"TID_RARITY_NAME_0_UPPER","榮耀之路獎勵"
"TID_RARITY_NAME_1_UPPER","稀有"
"TID_RARITY_NAME_2_UPPER","超稀有"
"TID_RARITY_NAME_3_UPPER","史詩"
"TID_RARITY_NAME_4_UPPER","神話"
"TID_RARITY_NAME_5_UPPER","傳奇"
"TID_STARTER_PACK_5","50級特惠包"
"TID_STARTER_PACK_6","75級特惠包"
"TID_STARTER_PACK_7","100級特惠包"
"TID_STARTER_PACK_8","125級特惠包"
"TID_WHIRLWIND","卡爾"
"TID_WHIRLWIND_SHORT_DESC","鬥士"
"TID_WHIRLWIND_DESC","卡爾丟出的十字鎬就像一把迴旋鏢。他的超級技能是讓自己的礦車快速旋轉，痛擊身邊的敵人。"
"TID_WHIRLWIND_WEAPON","迴旋十字鎬"
"TID_WHIRLWIND_ULTI","旋風礦車"
"TID_WHIRLWIND_WEAPON_DESC","卡爾丟出的十字鎬就像一把迴旋鏢。十字鎬回到他手中後，他就能再次發動攻擊。"
"TID_WHIRLWIND_ULTI_DESC","卡爾在幾秒鐘內飛速旋轉，不斷用十字鎬對附近的敵人造成傷害。"
"TID_STAT_DAMAGE_EACH_WAY","單次命中傷害"
"TID_STAT_DAMAGE_PER_SWING","單次旋轉傷害"
"TID_HINT_43","卡爾的十字鎬擊中障礙物後會立刻返回，讓卡爾可以更快進行下一次攻擊。"
"TID_SPEC_ABI_PROJECTILE_SPEED","全力投擲"
"TID_SPEC_ABI_PROJECTILE_SPEED_DESC","十字鎬的飛行速度提升<c00cc00><VALUE1>%</c>，使它可以更快飛抵目標和返回。"
"TID_SPEC_ABI_SUPERSPEED","礦車滾滾"
"TID_SPEC_ABI_SUPERSPEED_DESC","超級技能持續期間，卡爾的礦車移動速度加快！"
"TID_HERO_SORTING_TROPHIES","按獎盃數遞增"
"TID_HERO_SORTING_TROPHIES_DESC","按獎盃數遞減"
"TID_HERO_SORTING_RARITY","按稀有度遞增"
"TID_HERO_SORTING_RARITY_DESC","按稀有度遞減"
"TID_HERO_SORTING_POWER_DESC","按戰力等級遞減"
"TID_HERO_SORTING_RANKUP","按提升Rank所需獎盃"
"TID_MUTE_INVITES_LABEL","請勿打擾："
"TID_GEM_BALANCE_TITLE","寶石餘額"
"TID_JP_BUTTON","寶石餘額"
"TID_GEM_BALANCE","目前寶石餘額：<total>\n\n免費寶石：<free>\n\n付費寶石：<paid>"
"TID_IAP_INFO_TEXT","청약철회는 구매일로부터 7일 이내 가능(단, 사용시 철회불가) 법정대리인 동의 없는 미성년자명의 결제 시 취소가능 (자세히보기)"
"TID_SETTINGS_LINE","LINE"
"TID_AVATAR_MESSAGE_TEXT_GEM_REVOKE","此帳號進行的一筆交易已於<DATE>成功退款或已被確認為詐欺購買。申請退款後，退款將透過你購買時所使用的付款方式退回。你的帳號已被扣除共<X>寶石，扣除的數量與你退款金額對應的價值相符。你的寶石餘額可能因此變為負數，你可以透過再次購買寶石或遊戲內其他獲取寶石的方式，來增加你的寶石數量。"
"TID_HERO_DISABLED_CURRENTLY","該英雄暫不可用"
"TID_SKIN_FARMER_POCO","農場達人"
"TID_SKIN_FARMER_POCO_SHOP","農場達人"
"TID_UNDERTAKER_NIGHTWITCH_SKIN","暗夜男巫"
"TID_UNDERTAKER_NIGHTWITCH_SKIN_SHOP","暗夜男巫"
"TID_FRIEND_ADDED","<FRIEND>已成為你的好友！"
"TID_IAP_REFRESHER_BUNDLE","商店組合特惠"
"TID_IAP_REFRESHER_PACK","商店特惠包"
"TID_IAP_WOMENS_DAY_1","女力十足"
"TID_IAP_WOMENS_DAY_2","國際婦女節快樂"
"TID_IAP_LIMITED_TIME_DISCOUNT","限時特惠"
"TID_IAP_GOLDENWEEK_PACK","黃金週特惠包"
"TID_IAP_GOLDENWEEK_PACK_DESC","歡慶黃金週"
"TID_LIMITED_AVAILABILITY","心動不如馬上行動！"
"TID_ROBO_WARS_2","機械賽場"
"TID_ROBO_WARS_3","工廠突襲"
"TID_ROBO_WARS_4","聯合進攻"
"TID_ROBO_WARS_5","基地剋星"
"TID_ROBO_WARS_6","天降機甲"
"TID_ROBO_WARS_7","螺絲螺帽"
"TID_ROBO_WARS_8","等待組裝"
"TID_ROBO_WARS_9","工廠對壘"
"TID_GOLDRUSH_12","鑽石之塵"
"TID_GOLDRUSH_13","方方正正"
"TID_GOLDRUSH_14","地形優勢"
"TID_GOLDRUSH_15","蹦蹦跳跳"
"TID_GOLDRUSH_16","倒數計時"
"TID_GOLDRUSH_17","加速逃逸"
"TID_GOLDRUSH_18","深度連結"
"TID_BATTLE_ROYALE_13","炙手可熱"
"TID_BATTLE_ROYALE_14","庭院深深"
"TID_BATTLE_ROYALE_15","日晷"
"TID_BATTLE_ROYALE_16","超級巨星"
"TID_BATTLE_ROYALE_17","咽喉要道"
"TID_BATTLE_ROYALE_18","發條裝置"
"TID_BALL_8","擦邊射門"
"TID_BALL_9","攻略禁區"
"TID_BALL_10","PK大戰"
"TID_BALL_11","替補隊員"
"TID_BANKHEIST_14","皇室經典"
"TID_HERO_DISABLED_CURRENTLY_PRINT","該英雄暫不可用，請稍後再試！"
"TID_NEXT_ROBO_IN","下一波突擊："
"TID_ROBO_WARS_OWN_ROBO_SPAWNED","與<num>級<c998888ff>攻堅機甲</c>一起<c998888ff>進攻</c>！"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED","<c99dd3333>抵禦</c>對方的<num>級<c99dd3333>攻堅機甲</c>！"
"TID_HERO_DISABLED_CURRENTLY_START_GAME","該英雄暫不可用，請選擇其他英雄！"
