"TID","MS"
"TID_SHOP_CHINA_WARNING","Amaran: main dengan bertanggungjawab"
"TID_GATCHA_AD_STATUS_VIEW","TONTON IKLAN UNTUK\nGANDAKAN SATU GANJARAN"
"TID_GATCHA_AD_STATUS_VIEW_CHOISELESS","DAPATKAN LEBIH GANJARAN!"
"TID_GATCHA_AD_STATUS_OUT_OF_VIEWS","Tontonan harian habis"
"TID_GATCHA_AD_STATUS_NO_VIDEO","Tiada video tersedia"
"TID_GATCHA_AD_CONTINUE_BUTTON_TITLE","TERUSKAN"
"TID_AD_DOUBLER_TITLE","PILIH GANJARAN UNTUK DIGANDAKAN"
"TID_AD_DOUBLER_CONTINUE","TERUSKAN"
"TID_GATCHA_CONTINUE","SETERUSNYA"
"TID_HINT_23","Sesetengah Brawler lebih baik dalam sesetengah peta dan acara berbanding yang lain."
"TID_HINT_24","Brawler berjulat jauh secara umumnya adalah lebih baik dalam peta terbuka."
"TID_HINT_25","Brawler berjulat dekat secara umumnya adalah lebih baik dalam peta dengan lebih pengadang dan semak."
"TID_SPEC_ABI_SELF_DESTRUCT","Tembakan Terakhir"
"TID_SPEC_ABI_SELF_DESTRUCT_DESC","Apabila meriam Penny dimusnahkan, ia akan menembak bedilan <VALUE2> bom terakhir, setiap satunya melakukan kerosakan sebanyak <c00cc00><VALUE1></c>."
"TID_EVENT_LIST_BRAWL","MAIN"
"TID_INVITE_COPIED_TO_CLIPBOARD","Pautan jemputan disalin ke papan keratan!"
"TID_INVITE_COPIED_TO_CLIPBOARD_CONFIRM","Ok"
"TID_FRIEND_INVITE_POST_MESSAGE","Klik pautan ini untuk menambah <friend> sebagai rakan di Brawl Stars!"
"TID_FRIEND_INVITE_POST_TITLE","Jemput rakan!"
"TID_ALLIANCE_JOIN_POST_MESSAGE","Klik pautan ini untuk sertai kelab saya di Brawl Stars!"
"TID_ALLIANCE_JOIN_POST_TITLE","Jemput rakan untuk menyertai kelab anda!"
"TID_KEY_BAR_FULL","<VALUE> Token tersedia! Masa untuk Bertempur!"
"TID_HOMESCREEN_MODE_LOCKED","Capai <COUNT> trofi untuk bertempur di sini!"
"TID_GAMEROOMS_PLAYERS_ONLINE","<count> RAKAN DALAM TALIAN"
"TID_ARTILLERY_DUDE_SHORT_DESC","PENEMBAK TEPAT"
"TID_HAMMER_DUDE_SHORT_DESC","BERAT"
"TID_HAMMER_DUDE_DESC","Frank mengayun tukulnya pada musuh, menghantar gelombang kejutan. Supernya adalah pukulan berkuasa yang memengsankan musuh!"
"TID_HAMMER_DUDE_WEAPON","HENTAMAN TUKUL"
"TID_HAMMER_DUDE_WEAPON_DESC","Frank mengambil sedikit masa untuk melakukan hentamannya, tetapi ia begitu kuat sehingga akan melepaskan gelombang kejut."
"TID_HAMMER_DUDE_ULTI","PUKULAN KUAT"
"TID_HAMMER_DUDE_ULTI_DESC","Hentaman terkuat Frank melepaskan gelombang kejut yang memusnahkan persekitaran dan memegunkan musuh untuk seketika."
"TID_SPEC_ABI_STEAL_SOULS2","Rampasan Kuasa"
"TID_SPEC_ABI_STEAL_SOULS2_DESC","Frank mencuri kuasa Brawler yang dikalahkannya, meningkatkan kerosakannya sebanyak <c00cc00><VALUE1>%</c> untuk <VALUE2> saat!"
"TID_ONLINE_FRIENDS_TITLE","PEMAIN DALAM TALIAN"
"TID_BATTLE_ROYALE_TEAM_INTRO_TEXT","Menjadi pasukan terakhir!"
"TID_VS_TEAM_SHOWDOWN","Lawan satu sama lain!"
"TID_FIRST_WIN","TOKEN BINTANG"
"TID_BATTLE_END_TEAM_DEATHMATCH_VICTORY","Pasukan Anda #1!"
"TID_HOMESCREEN_MODE_LOCKED_INFO","Membuka kunci pada <count> trofi."
"TID_HOMESCREEN_LEAGUE_BUTTON_TITLE","KEMAJUAN TROFI"
"TID_HOMESCREEN_LEAGUE_BUTTON_COLLECT","KUMPUL"
"TID_STAR_POWER_INFO","Kuasa Bintang: <cde9700><NAME></c>\n<DESC>"
"TID_STAR_POWERS_TITLE","KUASA BINTANG"
"TID_STAR_POWER_STATUS_1_1","<c00ff00>DIPILIH</c>"
"TID_STAR_POWER_STATUS_0_0","Anda tidak memiliki Kuasa Bintang ini"
"TID_STAR_POWERS_PICK","PILIH"
"TID_LEAGUE_NAME_0","KAYU"
"TID_LEAGUE_NAME_1","GANGSA"
"TID_LEAGUE_NAME_2","PERAK"
"TID_LEAGUE_NAME_3","EMAS"
"TID_LEAGUE_NAME_4","PERMATA"
"TID_LEAGUE_NAME_5","JAGUH"
"TID_LEAGUE_NAME_6","ELIT"
"TID_LEAGUE_NAME_7","CEMERLANG"
"TID_SPECIAL_EVENTS","ACARA HARIAN"
"TID_SPECIAL_EVENT","Acara Istimewa:"
"TID_SPECIAL_EVENT_DESC","Semak kembali setiap hari untuk bermain Acara Harian!"
"TID_SPECIAL_EVENTS_MOD","ACARA ISTIMEWA"
"TID_SPECIAL_EVENT_MOD_DESC","Kerap semak untuk Acara Istimewa harian!"
"TID_PLAYING_AGAIN","Sekali lagi <c11ee11><NUMBER>/<NUMBER2></c>"
"TID_PLAYING_AGAIN_NO_PLAYERS","Sekali lagi"
"TID_BRAWL_BOX_INFO_TITLE_1","MAKLUMAT KOTAK BESAR"
"TID_BRAWL_BOX_INFO_1","Satu Kotak Besar memberi anda ganjaran serupa dengan membuka tiga Kotak Brawl. Tetapi, Mata Kuasa diagihkan kepada bilangan Brawler lebih kecil.\n\nAnda mendapat tiga cabutan rawak, setiap satunya dengan kebarangkalian ganjaran ini:\n\nMata Kuasa + Syiling: <NUM1>%\nBrawler Jarang: <NUM2>%\nBrawler Superjarang: <NUM3>%\nBrawler Epik: <NUM4>%\nBrawler Mitos: <NUM5>%\nBrawler Legenda: <NUM6>%\nKuasa Bintang: <NUM7>%\n\nSelain itu, setiap cabutan memberi anda 25% peluang untuk mendapat Tiket Acara, 9% peluang mendapat permata dan 3% peluang mendapat Gandaan Token. Sila ambil perhatian bahawa Kuasa Bintang hanya tersedia untuk Brawler yang telah mencapai tahap 9. Selepas anda membuka kunci semua ganjaran jenis tertentu, contohnya Brawler Jarang, kebarangkalian untuk mendapat semua ganjaran lain meningkat. Nasib: Bagi membuat pengalaman pembukaan Kotak Brawl lebih adil, terdapat satu sistem nasib yang mempengaruhi kebarangkalian Brawler Legenda. Bagi setiap cabutan yang tidak memberi anda Brawler baharu, nilai nasib anda meningkat, dan setiap kali anda mendapat Brawler baharu, nilai nasib anda menurun berdasarkan kenadiran Brawler yang anda dapat. Apabila nasib cukup baik, anda berpeluang tinggi untuk mendapat Brawler Legenda, manakala nilai nasib rendah bermaksud lebih sukar mendapat Brawler Legenda baharu. Cabutan awal ditentukan terlebih dahulu bagi memastikan permulaan yang adil bagi semua orang."
"TID_GATCHA_ERROR_NOT_ENOUGH_WINS","Kumpul 10 Token Bintang untuk mendapat Kotak Besar!"
"TID_HERO_BUNDLE_19","Harta Penny"
"TID_HERO_BUNDLE_20","Ciri-ciri Frank"
"TID_KEY_BAR_INFO","Bilangan <c33a5d7>Token</c> anda boleh dapat dari pertempuran.\n\nToken diguna untuk buka Kotak Brawl."
"TID_KEY_BAR_INFO_DOUBLE_TOKEN_EVENT","TOKEN BERGANDA HUJUNG MINGGU\nDapatkan <c33a5d7>Token</c> berganda dari pertempuran biasa.\n\nToken digunakan untuk membuka Kotak Brawl."
"TID_NEW_ONLINE_FRIEND","PEMAIN DALAM TALIAN"
"TID_NEW_GAME_ROOM","PASUKAN BAHARU"
"TID_KEY_BAR_TITLE","TOKEN TERSEDIA DARI PERTEMPURAN"
"TID_PLAYAGAIN_QUIT","KELUAR"
"TID_BATTLE_END_WAITING","Menunggu yang lain"
"TID_ERROR_REPLAY_WAITING","Ulangan tertangguh"
"TID_ERROR_REPLAY_NOT_POSSIBLE","Ulangan tidak tersedia"
"TID_ERROR_SPECTATE_WAITING","Tontonan tertangguh"
"TID_ERROR_SPECTATE_NOT_POSSIBLE","Pemain tidak bertempur buat masa ini"
"TID_BRAWL_TV_STARTING","Memuatkan BrawlTV..."
"TID_ERROR_BRAWL_TV_WAITING","BrawlTV tertangguh"
"TID_BRAWL_TV_QUIT","BrawlTV #<NUM>"
"TID_ERROR_BRAWL_TV_TUNE_FAILED","Tiada apa-apa di BrawlTV #<NUM> - dalam penerbitan"
"TID_BRAWL_TV_BATTLE_END_RETURN_HOME","Seterusnya dalam <NUM>s"
"TID_BRAWL_TV_BATTLE_END_RETURN_HOME_SOON","Seterusnya"
"TID_BRAWL_TV_OFF_RETURN_HOME","Tutup TV"
"TID_FIRST_WIN_INFO_SURVIVAL","Dapatkan <cff8E1b>Token Bintang</c> dengan menduduki empat tempat teratas."
"TID_TEAM_POPOVER_YOUR_ROOM","Ini adalah pasukan anda"
"TID_ERROR_SPECTATE_NOT_POSSIBLE_TEAM","Pasukan tidak bertempur buat masa ini"
"TID_TEAM_AD_JOIN_FAIL_ALREADY_IN_THIS_TEAM","Tidak boleh sertai. Anda berada di dalam pasukan ini."
"TID_TEAM_AD_JOIN_FAIL_FULL","Tidak boleh sertai. Pasukan sudah penuh."
"TID_HOMESCREEN_NOT_ENOUGH_TICKETS","Tidak dapat memulakan permainan. Tidak cukup tiket."
"TID_HOMESCREEN_TEAMS_NOT_SUPPORTED","Acara ini tidak disokong di dalam pasukan"
"TID_GAME_MODE_UNLOCKED","BUKA KUNCI"
"TID_ERROR_SPECTATE_DISABLED","Tontonan dinyahdayakan atas sebab-sebab teknikal."
"TID_SPECTATE_FOLLOW","Tekan untuk ikut:"
"TID_SPECTATE_FOLLOWING","Sedang mengikut:"
"TID_FIRST_WIN_INFO_TICKETED_EVENT","Dapatkan <cff8E1b>Token Bintang</c> daripada Pertempuran pertama anda."
"TID_FIRST_WIN_INFO_TEAM_SURVIVAL","Dapatkan <cff8E1b>Token Bintang</c> dengan menduduki dua tempat teratas."
"TID_FIRST_WIN_INFO_SURVIVAL_COMBINED","Main menentang pemain lain dan menduduki empat tempat teratas dalam Solo atau dua tempat teratas dalam Duo untuk mendapat <cff8E1b>Token Bintang</c>."
"TID_CONNECTING_WAIT_FOR_SPECTATE","Menunggu untuk menonton..."
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS","TONTON IKLAN UNTUK\nGANDAKAN SATU GANJARAN\nBAKI <VIEWCOUNTREM> UNTUK HARI INI"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW","TONTON IKLAN UNTUK\nGANDAKAN SATU GANJARAN\nBAKI <VIEWCOUNTREM> UNTUK HARI INI"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_VIEWS_CHOISELESS","DAPATKAN LEBIH GANJARAN!\nBaki <VIEWCOUNTREM> tontonan untuk hari ini"
"TID_GATCHA_AD_STATUS_VIEW_SHOW_1VIEW_CHOISELESS","DAPATKAN LEBIH GANJARAN!\nBaki <VIEWCOUNTREM> tontonan untuk hari ini"
"TID_CANNON_DAMAGE","kerosakan meriam"
"TID_CANNON_HEALTH","nilai nyawa meriam"
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_OTHER","Pemain ini mempunyai terlalu banyak permintaan tertangguh. Sila cuba lagi kemudian."
"TID_ADD_FRIEND_ERROR_TOO_MANY_REQUESTS_YOU","Anda telah menghantar terlalu banyak permintaan rakan. Buang satu dan cuba lagi."
"TID_ADD_FRIEND_ERROR_GENERIC","Tidak dapat menghantar jemputan rakan. Sila cuba lagi kemudian."
"TID_ADD_FRIEND_ERROR_DOES_NOT_EXIST","Pemain yang anda cuba tambah tidak wujud."
"TID_ADD_FRIEND_ERROR_OWN_AVATAR","Tidak boleh menjemput diri sendiri sebagai rakan!"
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_OTHER","Rakan anda mempunyai terlalu ramai rakan. Sila cuba lagi kemudian."
"TID_ADD_FRIEND_ERROR_TOO_MANY_FRIENDS_YOU","Anda mempunyai terlalu ramai rakan. Keluarkan seorang jika anda ingin menambah rakan baharu."
"TID_HINT_26","Penny boleh lakukan banyak kerosakan dengan serangan percikannya jika targetnya berkumpul."
"TID_HINT_27","Mendapatkan pasukan bersama sebelum perlawanan membolehkan anda merancang sebelum perlawanan dan memilih gabungan Brawler yang baik."
"TID_HINT_28","Cuba bermain perlawanan persahabatan untuk berlatih acara, anjurkan pertandingan persahabatan dan banyak lagi!"
"TID_HINT_29","Selepas permainan yang baik dengan rakan sepasukan baharu, anda boleh tekan butang ‘Sekali Lagi´ untuk main satu lagi perlawanan bersama mereka!"
"TID_HINT_30","Permainan persahabatan membolehkan anda memilih sebarang acara dan peta. Brawler juga akan dinaik taraf sepenuhnya!"
"TID_HINT_31","Frank berhenti untuk melakukan serangan dan Supernya, memberi peluang kepada pihak lawannya untuk keluar dari julatnya."
"TID_EXPERIENCE","MATA PENGALAMAN (XP)"
"TID_HINT_32","Acara yang menggunakan tiket tidak akan menggunakan Bar Token, sebaliknya tiket diperlukan untuk bermain."
"TID_HINT_33","Anda boleh menjemput rakan kelab dari senarai ahli kelab untuk menjadi rakan anda."
"TID_HINT_34","Anda boleh menjemput pemain dari Pasukan anda untuk menjadi rakan."
"TID_HINT_35","Selepas bermain beberapa permainan hebat dengan seseorang, anda boleh menjemput mereka dari senarai rakan yang disyorkan untuk menjadi rakan anda."
"TID_HINT_36","Anda boleh menjemput pemain dari Pasukan anda untuk menjadi rakan."
"TID_HINT_37","Anda boleh gunakan butang iklan untuk mengiklankan pasukan anda kepada rakan anda dan ahli kelab."
"TID_COOP_GENERATED","Arena Gemuruh"
"TID_MECHANIC_KNIGHT_SKIN","JESSIE KESATRIA"
"TID_FRANK_CAVEMAN_SKIN","FRANK PURBA"
"TID_SOLO","SOLO"
"TID_DUO","DUO"
"TID_INVITE_FRIEND_TOKEN_ERROR_FRIENDS_FULL","Senarai rakan penuh!"
"TID_INVITE_FRIEND_TOKEN_ERROR_TOO_MANY","Terlalu banyak jemputan aktif, cuba lagi kemudian."
"TID_INVITE_FRIEND_TOKEN_ERROR","Ralat menjemput rakan."
"TID_GOLDRUSH_9","Kolam Kejahatan"
"TID_TEAM_JOIN_FINISH_TUTORIAL","Habiskan tutorial untuk menyertai pasukan"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_TITLE","Log masuk gagal"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED","Brawl Stars Beta belum tersedia di negara anda. Semak lagi kemudian!"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_BUTTON","Okey"
"TID_CROW_PHEONIX_SKIN","CROW PHOENIX"
"TID_MECHANIC_SUMMER_SKIN","JESSIE PENYELAM"
"TID_HERO_SCREEN_DIM_COLOR_MUL","222222"
"TID_FREE_BOX_AVAILABLE_0","Ganjaran percuma sedang menunggu anda!"
"TID_FREE_BOX_AVAILABLE_1","Tuntut ganjaran percuma anda sekarang!"
"TID_FREE_BOX_AVAILABLE_2","Dapatkan ganjaran percuma anda sebelum ia hilang!"
"TID_FREE_BOX_AVAILABLE_3","Ganjaran percuma sedang menunggu anda!"
"TID_FREE_BOX_AVAILABLE_4","Dapatkan ganjaran percuma anda sekarang!"
"TID_GUNSLINGER_ROCKSTAR_SKIN_SHOP","COLT\nBINTANG"
"TID_ROCKET_BEACH_SKIN_SHOP","BROCK\nPANTAI"
"TID_CACTUS_PINK_SKIN_SHOP_OLD","SPIKE\nMERAH JAMBU"
"TID_SHAMAN_PANDA_SKIN_SHOP","NITA\nPANDA"
"TID_CROW_WHITE_SKIN_SHOP","CROW\nPUTIH"
"TID_BULL_HAIR_SKIN_SHOP","BULL\nVIKING"
"TID_TRICKSHOT_GOLD_SKIN_SHOP_OLD","LANTUNAN\nPINGAT EMAS"
"TID_BARKEEP_GOLD_SKIN_SHOP","BARLEY\nEMAS"
"TID_LUCHADOR_RUDO_SKIN_SHOP","EL RUDO\nPRIMO"
"TID_SHOTGUN_BANDITA_SKIN_SHOP","BANDITA\nSHELLY"
"TID_LUCHADOR_KING_SKIN_SHOP","EL REY\nPRIMO"
"TID_MECHANIC_KNIGHT_SKIN_SHOP","JESSIE\nKESATRIA"
"TID_FRANK_CAVEMAN_SKIN_SHOP","FRANK\nPURBA"
"TID_MECHANIC_SUMMER_SKIN_SHOP","JESSIE\nPENYELAM"
"TID_CROW_PHEONIX_SKIN_SHOP","CROW\nPHOENIX"
"TID_GOLDRUSH_10","Kamar Gema"
"TID_BANKHEIST_5","Pagaran Menarik"
"TID_BATTLE_ROYALE_D7","Kaki Beli"
"TID_BATTLE_ROYALE_8","Pencerobohan Pulau"
"TID_BATTLE_ROYALE_6","Gempa Gua"
"TID_CLAN_CHAT_JUMP_TO_NEW","<count> mesej baharu"
"TID_CLAN_CHAT_NEW","BAHARU"
"TID_BANKHEIST_6","Jalan Keluar"
"TID_GOLDRUSH_11","Lombong Banjir"
"TID_ERROR_POP_UP_LOGIN_NOT_ALLOWED_ANDROID","Anda mesti memuat turun Brawl Stars Beta dari Google Play Store (hanya tersedia di negara terpilih). Peranti Root kini tidak disokong. Semak lagi kemudian!"
"TID_RATE_APP_MESSAGE_ANDROID","Sila menilai atau mengulas Brawl Stars di Play Store untuk memberi kami maklum balas bernilai!"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","Daftar Masuk Google Play Baharu"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Anda ingin menyimpan permainan semasa anda pada akaun Google Play ini?"
"TID_SHOWDOWN_END","SHOWDOWN!"
"TID_SETTINGS_FIXES_JOYSTICK","KAWALAN PERGERAKAN DIKUNCI"
"TID_SETTINGS_SC_ID","SUPERCELL ID"
"TID_LANGUAGE_LOCALIZED_NAME","Bahasa Melayu"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","Tukar bahasa?"
"TID_POPUP_CHANGE_LANGUAGE","Anda pasti ingin menukar bahasa?"
"TID_SKIN_RARITY_1","<cffffff>Biasa</c>"
"TID_SKIN_RARITY_2","<c0070dd>Jarang</c>"
"TID_SKIN_RARITY_3","<ca335ee>Epik</c>"
"TID_SKIN_RARITY_4","<cff8000>Legenda</c>"
"TID_BANKHEIST_7","Koridor Kaktus"
"TID_BATTLE_ROYALE_9","Angin Baratan"
"TID_BATTLE_ROYALE_10","Hanyutan Gumuk"
"TID_NO_FRIENDS_GO_TO_FRIENDS","Pergi ke tab Rakan"
"TID_EVENT_MODIFIER_1","MINUMAN TENAGA"
"TID_EVENT_MODIFIER_2","ROBO BERANG"
"TID_EVENT_MODIFIER_3","HUJAN METEOR"
"TID_EVENT_MODIFIER_4","PENYEDUT HAYAT"
"TID_EVENT_MODIFIER_DESC_1","Jika anda keseorangan, minuman tenaga mungkin muncul berdekatan. Rebut minuman tenaga untuk menggalakkan kerosakan dan kelajuan Brawler buat seketika!"
"TID_EVENT_MODIFIER_DESC_2","Robot berang akan muncul secara rawak dan serang Brawler terdekat. Berhati-hati!"
"TID_EVENT_MODIFIER_DESC_3","Ini bukan hujan meteor yang anda ingin berhenti dan mengagumi. Berhati-hati dengan batu besar yang jatuh!"
"TID_BALL_4","Padang Licik"
"TID_EVENT_MODIFIER_DESC_4","Anda kehilangan nilai nyawa, tetapi melakukan kerosakan pada musuh Brawler akan memulihkan nilai nyawa anda. Mengalahkan Brawler akan memulihkan nilai nyawa anda sepenuhnya! Semua kuasa keupayaan penyembuhan dikurangkan."
"TID_BALL_5","Kubu BB"
"TID_BALL_6","Stadium Super"
"TID_BALL_7","Percikan Lopak"
"TID_BANKHEIST_8","Terowong Tulang"
"TID_EVENT_MODIFIER_DESC_3_SD","Berkumpul rapat bersama rakan anda adalah berbahaya apabila batu besar jatuh dari langit!"
"TID_DEFEATED_SHOWDOWN","Ditewaskan"
"TID_OFFER_WATCH_AD","TONTON"
"TID_ERROR_REPLAY_DISABLED","Ulangan tidak tersedia"
"TID_WANTED_9","Terusan Grande"
"TID_HOOK","GENE"
"TID_STAR_KEY_INFO_EXTENSION","\n\nToken Bintang digunakan untuk membuka Kotak Besar."
"TID_TEAM_OWNER_TEXT","Pasukan <NAME>"
"TID_SPECTATE_AUTO","Automatik"
"TID_BATTLE_ROYALE_11","Bow Wow"
"TID_FRIEND_POPOVER_INVITE","JEMPUT KE PASUKAN"
"TID_TEAM_ERROR_ALREADY_IN_ROOM","Pemain sudah berada dalam pasukan anda!"
"TID_TEAM_ERROR_ALREADY_INVITED","Pemain sudah dijemput!"
"TID_BATTLE_ROYALE_D2","Dataran Beribut"
"TID_UNDERTAKER_GREASER_SKIN","ROCKABILLY MORTIS"
"TID_COMMUNITY_PROPS","Peta komuniti!\n\nKonsep daripada:\n<cff8000><CREDIT></c>"
"TID_BATTLE_ROYALE_12","Labirin Panas"
"TID_TEAM_INVITE_ALREADY_IN_TEAM","Pemain sudah berada dalam pasukan!"
"TID_HINT_38","Bulatan biru berputar di bawah Brawler bermaksud Super mereka sudah bersedia!"
"TID_HINT_39","Bulatan kuning berputar di bawah Brawler bermaksud mereka sedang menyasarkan Super mereka!"
"TID_EVENT_NOT_AVAILABLE","Tiada Acara"
"TID_SHOP_OFFER_PURCHASE_AD_NOT_AVAILABLE","Tiada video tersedia. Semak kembali kemudian!"
"TID_SHOP_NOT_AVAILABLE","tidak tersedia"
"TID_UNDERTAKER_GREASER_SKIN_SHOP","ROCKABILLY\nMORTIS"
"TID_HINT_40","Sambung ke Supercell ID dari skrin tetapan untuk memastikan akaun anda selamat dan dimainkan pada berbilang peranti. Anda juga mendapat kulit percuma dengan melakukan ini!"
"TID_GACHA_VIDEO_REWARD_RECEIVED","Ganjaran ekstra ditambah!"
"TID_BUTTON_NAVI_SHOP","KEDAI"
"TID_BUTTON_NAVI_SOCIAL","SOSIAL"
"TID_BUTTON_NAVI_BRAWLERS","BRAWLER"
"TID_BRAWL_TICKETS_BUTTON","MAIN"
"TID_HOME_SCREEN_INVITE","JEMPUT"
"TID_HINT_41","Kiraan jumlah trofi anda ialah kombinasi semua trofi individu bagi Brawler anda."
"TID_GOAL","<name> mendapat skor!"
"TID_EVENT_MODIFIER_5","CENDAWAN PENYEMBUHAN"
"TID_EVENT_MODIFIER_DESC_5","Cendawan penyembuhan muncul secara rawak! Mereka akan memulihkan semua yang berdekatan untuk seketika."
"TID_EVENT_MODIFIER_DESC_5_SD","Cendawan penyembuhan muncul secara rawak! Berkumpul rapat bersama rakan anda akan menghalang cendawan membesar."
"TID_NINJA","LEON"
"TID_ROSA","ROSA"
"TID_HINT_42","Brawler anda mula memulih apabila tidak diserang atau mengalami kerosakan untuk seketika."
"TID_HOOK_SHORT_DESC","SOKONGAN"
"TID_HOOK_DESC","Gene menggunakan lampu saktinya untuk menembak peluru pemisah. Supernya ialah tangan ajaib yang meragut dan menarik musuh ke arahnya!"
"TID_SPEC_ABI_HOOK","Paf Sakti"
"TID_SPEC_ABI_HOOK_DESC","Gene menyembuhkan semua Brawler sepasukan di sekelilingnya sebanyak <c00cc00> <VALUE1> </c> nilai nyawa dalam sesaat."
"TID_HOOK_WEAPON","LETUPAN ASAP"
"TID_HOOK_ULTI","TANGAN AJAIB"
"TID_HOOK_WEAPON_DESC","Gene menembak bola pejal asap ajaib dari lampunya. Jika ia tidak menepati sasaran, ia berpecah dan menyebarkan kerosakan dalam kawasan berbentuk kon."
"TID_HOOK_ULTI_DESC","Gene melancarkan tangan sakti dari lampunya. Sekiranya tangan itu terkena musuh, mereka akan ditarik balik ke lokasi Gene!"
"TID_NINJA_SHORT_DESC","PEMBUNUH SENYAP"
"TID_NINJA_DESC","Leon membaling pisau bilah dengan pantas pada sasarannya. Helah Supernya adalah bom asap yang menjadikannya halimunan untuk seketika!"
"TID_SPEC_ABI_SPEED_INVISIBLE","Jejakan Asap"
"TID_SPEC_ABI_SPEED_INVISIBLE_DESC","Apabila Leon menggunakan Supernya, dia mendapat <c00cc00><VALUE1>%</c> galakan gerakan kelajuan untuk tempoh dia berhalimunan."
"TID_NINJA_WEAPON","PISAU PEMINTAL"
"TID_NINJA_ULTI","BOM ASAP"
"TID_NINJA_WEAPON_DESC","Leon melemparkan empat Pisau Pemintal. Semakin jauh ia bergerak, semakin kecil kerosakan dilakukan."
"TID_NINJA_ULTI_DESC","Leon menjadi halimunan selama <time> saat. Dia akan terdedah jika melakukan serangan. Musuh yang dekat dengan Leon akan dapat melihatnya."
"TID_ROSA_SHORT_DESC","BERAT"
"TID_ROSA_DESC","Ahli botani tinju ini tidak berasa gentar dan lawan secara bersemuka! Supernya memberikannya peralatan perlindungan yang keras dan vegan."
"TID_SPEC_ABI_HEAL_FOREST","Kehidupan Tumbuhan"
"TID_SPEC_ABI_HEAL_FOREST_DESC","Rosa memulihkan <c00cc00><VALUE1></c> nilai nyawa sesaat apabila berada di dalam semak."
"TID_ROSA_WEAPON","TANGAN BATU"
"TID_ROSA_ULTI","GAGAH PERKASA"
"TID_ROSA_WEAPON_DESC","Rosa melepaskan tumbukan mengejut yang berkuasa dengan teknik sempurna!"
"TID_ROSA_ULTI_DESC","Rosa mendapat kulit pokok menjalar keras yang kedua selama <time> saat, mengurangkan semua kerosakan yang diterima sebanyak <num>% sepanjang tempoh itu."
"TID_STAT_DAMAGE_PER_CLUSTER","Kerosakan setiap kelompok"
"TID_STAT_DAMAGE_PER_SHURIKEN","Kerosakan setiap bilah di julat dekat"
"TID_STAT_INVISIBLE","bom asap"
"TID_STAT_SHIELD","Perisai"
"TID_SELECT_HERO_INFO_RAID_BOSS","<c2288ff>Pemain lwn Bos</c>"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS","Tiga pemain lwn ROBOT BOS"
"TID_GAME_MODE_10","PERTEMPURAN BOS"
"TID_RAID_BOSS_INTRO_TEXT","Kalahkan Bos"
"TID_RAID_1","Arena Robot Bos"
"TID_GAME_MODE_10_DESC","Bolehkah anda menewaskan Robot Bos yang menggerunkan? Bekerjasama dengan dua rakan pasukan dan menewaskan raksasa ini. Anda boleh kembali bertempur selagi sekurang-kurangnya seorang rakan pasukan anda masih hidup. Permainan akan tamat apabila semua ditewaskan!\n\nCabaran pertempuran Bos meningkat dari mod Biasa sehingga Gila-Gila setiap kali anda berjaya menewaskan Bos."
"TID_TEAM_MATE_GONE","<ccccc00>Rakan sepasukan ditewaskan!</c>"
"TID_ALL_TEAM_MATES_GONE","<cee0000>Kedua-dua rakan sepasukan ditewaskan!</c>"
"TID_RAID_BOSS_ENRAGE_1","<c99bb22bb>Bos NAIK BERANG!</c>"
"TID_RAID_BOSS_ENRAGE_2","<c99bb2222>Boss SANGAT MARAH!</c>"
"TID_RAID_BOSS_ENRAGE_3","<c99bbbb22>Bos MARAH!</c>"
"TID_RAID_BOSS_DIFFICULTY_0","Biasa"
"TID_RAID_BOSS_DIFFICULTY_1","Sukar"
"TID_RAID_BOSS_DIFFICULTY_2","Pakar"
"TID_RAID_BOSS_DIFFICULTY_3","Jaguh"
"TID_RAID_BOSS_DIFFICULTY_4","Gila"
"TID_RAID_BOSS_DIFFICULTY_5","Gila II"
"TID_RAID_BOSS_DIFFICULTY_6","Gila III"
"TID_RAID_BOSS_DIFFICULTY_7","Gila IV"
"TID_RAID_BOSS_DIFFICULTY_8","Gila V"
"TID_RAID_BOSS_DIFFICULTY_9","Gila VI"
"TID_RAID_BOSS_DIFFICULTY_10","Gila VII"
"TID_RAID_BOSS_DIFFICULTY_11","Gila VIII"
"TID_RAID_BOSS_DIFFICULTY_12","Gila IX"
"TID_RAID_BOSS_DIFFICULTY_13","Gila X"
"TID_RAID_BOSS_DIFFICULTY_14","Gila XI"
"TID_RAID_BOSS_DIFFICULTY_15","Gila XII"
"TID_RAID_BOSS_DIFFICULTY_16","Gila XIII"
"TID_RAID_BOSS_DIFFICULTY_17","Gila XIV"
"TID_RAID_BOSS_DIFFICULTY_18","Gila XV"
