"TID","AR"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL","اسحب لتصويب ضربة الزخم!"
"TID_HINT_SHOOT","اسحب للتصويب، وارفع إصبعك لإطلاق النار."
"TID_HERO_SCORE_SUM_LEADERBOARD","أفضل اللاعبين"
"TID_ALLIANCE_LEADERBOARD","أفضل الاتحادات"
"TID_HINT_MAKE_GOAL","اسحب للتصويب، وارفع إصبعك لركل الكرة."
"TID_BATTLE_ROYALE_INTRO_TEXT","كن الناجي الوحيد!"
"TID_HINT_COLLECT_BUFFS","اجمع <c50d050>مكعبات القوة</c> من الصناديق\nوالأعداء لتزيد قوتك!"
"TID_PLAYERS_LEFT","الأبطال المتبقون: <num>"
"TID_AVOID_POISON","ابتعد عن <c90ee90>السحب السامة</c> القادمة!"
"TID_CLAN_CREATE_COOLDOWN","لا يمكن إنشاء اتحاد بعد. حاول مرة أخرى بعد <TIME>"
"TID_CLAN_CREATE_XP_LEVEL_REQUIRED","يجب أن تصل إلى مستوى الخبرة <LEVEL> لإنشاء اتحاد"
"TID_PLAYER_DATA_MISSING","بيانات اللاعب ناقصة"
"TID_ALLIANCE_DATA_MISSING","بيانات الاتحاد ناقصة"
"TID_BATTLE_END_PLAYER_NAME_YOU","<c00ff00><NAME></c>"
"TID_BATTLE_END_PLAYER_NAME_OTHER","<NAME>"
"TID_RECHARGE_HINT","انتظر حتى تمتلئ الذخيرة!"
"TID_EVENT_EXPIRED","انتهت صلاحية الحدث"
"TID_DOUBLE_COINS_INFO","بخوض معركة هنا تحصل على ضعف الأقراص."
"TID_DOUBLE_XP_INFO","بخوض معركة هنا تحصل على ضعف نقاط الخبرة."
"TID_SETTINGS_TITLE","الإعدادات"
"TID_SETTINGS_CONTROL_MODE_TITLE","وضع التحكم"
"TID_SETTINGS_CONTROL_MODE_VALUE_0","اضغط للتحرك"
"TID_SETTINGS_CONTROL_MODE_INFO_0","اضغط على الشاشة لتحريك البطل إلى هناك. اسحب للتصويب، وارفع إصبعك لإطلاق النار."
"TID_SETTINGS_CONTROL_MODE_VALUE_1","تحريك الذراع الافتراضي (لاستعمال اليد اليمنى)"
"TID_SETTINGS_CONTROL_MODE_INFO_1","حرك الذراع الافتراضي في أسفل الركن الأيسر. اضغط على الهدف لإطلاق النار."
"TID_SETTINGS_CONTROL_MODE_VALUE_2","تحريك الذراع الافتراضي (لاستعمال اليد اليسرى)"
"TID_SETTINGS_CONTROL_MODE_INFO_2","حرك الذراع الافتراضي في أسفل الركن الأيمن. اضغط على الهدف لإطلاق النار."
"TID_CHANGE_NAME_TITLE","تغيير الاسم"
"TID_SETTINGS_PLAYERNAME_CURRENT","الاسم الحالي:"
"TID_SETTINGS_PLAYERNAME_ENTERNEW","أدخل اسمًا جديدًا:"
"TID_ERROR_NAMES_DONT_MATCH","الاسمان غير متطابقين. الرجاء المحاولة مرة أخرى."
"TID_CONTINUE","المتابعة"
"TID_NAMECHANGE_WARNING","ملاحظة: يمكن تغيير الاسم مرة واحدة فقط."
"TID_CONFIRM","التأكيد"
"TID_INVALID_NAME","اسم غير صالح! الرجاء استخدام اسم آخر."
"TID_SETTINGS_PLAYERNAME_REENTERNEW","أدخل الاسم الجديد مجددًا:"
"TID_NAME_ALREADY_CHANGED","يمكن تغيير الاسم مرة واحدة فقط."
"TID_NAME_CHANGE_ALREADY_USED","غيرت اسمك مرة واحدة بالفعل."
"TID_NAME_CHANGED_SUCCESS","تم تغيير اسمك!"
"TID_NAME_CHANGE_IN_PROGRESS","لا يمكن تغيير الاسم. تغيير الاسم السابق قيد المعالجة."
"TID_NAME_CHANGE_EXP_LEVEL_TOO_LOW","تغيير الاسم متاح بدءًا من مستوى الخبرة <level>"
"TID_CONFIRM_CONFIRM","الرجاء كتابة \q<confirmword>\q والضغط على زر 'موافق' لإكمال الإجراء."
"TID_CONFIRM_WORD","التأكيد"
"TID_SETTINGS_PLAYERNAME_CONFIRM_NEW","هل ترغب بالتأكيد في تغيير اسمك؟\nاسمك الجديد:"
"TID_BUTTON_CONFIRM","موافق"
"TID_EVENTS_TIME","<cFFFFFF><TIME></c>"
"TID_EVENTS_TEASER_TIME","<TIME>"
"TID_EVENTS_TIME_ENDING","<cFFFF00><TIME></c>"
"TID_EVENTS_TIME_ENDING_SOON","<cff0000><TIME></c>"
"TID_EVENTS_NEXT_EVENT_STARTING_AT","الحدث القادم بعد"
"TID_EVENTS_TIME_LEFT","الوقت المتبقي"
"TID_EVENTS_NEW","جديد!"
"TID_EVENTS_FREE_REWARD","<AMOUNT>"
"TID_EVENTS_XP_CAP_REACHED","إجمالي نقاط الخبرة المجمعة"
"TID_EVENTS_EVENT_LOCKED","مغلق"
"TID_EVENTS_TROPHY_REQ","اجمع <c00ffff><COUNT></c> من الكؤوس للفتح"
"TID_GAME_STARTING","هناك مواجهة على وشك البدء في <LOCATION>. هلا تنضم إليها؟"
"TID_WEEKEND_EVENT","حدث ضعف الخبرة"
"TID_PLAYER_KILLED_SOMEONE","<name>"
"TID_SHOP_TEMPORARILY_DISABLED","المتجر مغلق مؤقتًا."
"TID_GATCHA_TEMPORARILY_DISABLED","فتح صناديق العراك معطل مؤقتًا."
"TID_SHOP_WELCOME_TITLE","مرحبًا بك في المتجر"
"TID_SHOP_WELCOME","ستفتح أقسام جديدة بالمتجر كلما تقدمت في اللعبة.\n\nاحرص على مراجعة المتجر بانتظام للاطلاع على العروض الجديدة."
"TID_SHOP_SPECIAL_OFFER","عرض خاص"
"TID_SHOP_COIN_BOOSTERS","المعززات"
"TID_SHOP_GEM_PACKS","باقات الجواهر"
"TID_SHOP_PURCHASED","تم شراؤه"
"TID_SHOP_OBTAINED","تم اقتناؤه"
"TID_SHOP_INVALIDATED","منتهي الصلاحية"
"TID_SHOP_ACTIVE","نشط"
"TID_SHOP_DOUBLE_COINS_TITLE","مضاعف الأقراص"
"TID_SHOP_DOUBLE_COINS_INFO","يضاعف الـ"
"TID_SHOP_DOUBLE_COINS_INFO_2","التالية التي تكسبها من المعارك"
"TID_SHOP_DOUBLE_COINS_INFO_COMBINED","يضاعف الأقراص الـ <AMOUNT> التالية من المعارك"
"TID_SHOP_DOUBLE_COINS_COINS_REMAINING","الأقراص المتبقية:"
"TID_SHOP_DOUBLE_COINS_PURCHASE_ERROR_2","الجواهر لا تكفي"
"TID_SHOP_OFFER_PURCHASE_ERROR_3","تم شراء هذا العرض بالفعل"
"TID_SHOP_OFFER_PURCHASE_ERROR_4","تعذر شراء هذا العرض. لديك واحد أو أكثر من عناصر هذا العرض بالفعل"
"TID_SHOP_OFFER_TITLE","عرض لفترة محدودة"
"TID_SHOP_GEM_PACK_1_TITLE","حفنة جواهر"
"TID_SHOP_GEM_PACK_2_TITLE","كيس جواهر"
"TID_SHOP_GEM_PACK_3_TITLE","حقيبة جواهر"
"TID_SHOP_GEM_PACK_4_TITLE","دلو جواهر"
"TID_SHOP_GEM_PACK_5_TITLE","صندوق جواهر"
"TID_SHOP_GEM_PACK_6_TITLE","خزينة جواهر"
"TID_SHOP_HEROES_OF_RARITY","أبطال مضمون الحصول عليهم"
"TID_SHOP_HERO_OF_RARITY_TITLE","<c<COLOR>><NAME></c> بطل"
"TID_SHOP_HERO_OF_RARITY_BOX","صندوق الأبطال"
"TID_SHOP_HERO_POWER_TITLE","<cffffff>+<AMOUNT></c> من نقاط القوة"
"TID_SHOP_GATCHA_BOXES","الصناديق"
"TID_SHOP_GATCHA_BOX_1","صندوق كبير"
"TID_SHOP_GATCHA_BOX_2","صندوق العراك"
"TID_SHOP_GATCHA_BOX_3","صندوق عملاق"
"TID_SHOP_GATCHA_BOX_PURCHASE_ERROR_3","لا يمكن شراء المزيد من الصناديق اليوم"
"TID_SHOP_TICKETS","تذاكر الأحداث"
"TID_SHOP_TICKET_PACK_0","باقة تذاكر"
"TID_SHOP_TICKET_PACK_1","كومة تذاكر"
"TID_SHOP_TICKET_PACK_2","بكرة تذاكر"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACKS","باقات النقود"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_0","حفنة نقود"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_1","كيس نقود"
"TID_SHOP_HERO_LVL_UP_MATERIAL_PACK_2","حقيبة نقود"
"TID_HERO_LVL_MATERIAL_RECEIVED","تم شراء <AMOUNT> من النقود"
"TID_SHOP_DAILY_OFFERS","العروض اليومية"
"TID_SHOP_SKINS","المظاهر"
"TID_SHOP_LEGENDARY_SKINS","متجر النجوم"
"TID_SHOP_STAR_BOXES","صناديق النجوم"
"TID_SHOP_FREE","مجانًا"
"TID_SHOP_CLAIM","المطالبة"
"TID_SHOP_NEW_DAILY_OFFERS_AVAILABLE_IN","<TIME>"
"TID_SHOP_TICKETS_AVAILABLE_FOR","<TIME>"
"TID_SHOP_DISCOUNT","-<AMOUNT>%"
"TID_SHOP_OFFER_TITLE_0","صندوق مجاني"
"TID_SHOP_OFFER_TITLE_1","النقود"
"TID_SHOP_OFFER_TITLE_6","صندوق العراك"
"TID_SHOP_OFFER_TITLE_7","تذاكر"
"TID_SHOP_OFFER_TITLE_8","نقاط القوة"
"TID_SHOP_OFFER_TITLE_9","مضاعف الأقراص"
"TID_SHOP_OFFER_TITLE_10","صندوق عملاق"
"TID_SHOP_OFFER_TITLE_12","نقاط القوة"
"TID_SHOP_OFFER_TITLE_14","صندوق كبير"
"TID_SHOP_OFFER_TITLE_15","صندوق العراك"
"TID_SHOP_OFFER_TITLE_16","الجواهر"
"TID_SHOP_OFFER_DESC_GOLD","استخدم النقود لترقية الأبطال لديك."
"TID_SHOP_OFFER_ANY_BRAWLER","على أي\nبطل"
"TID_PURCHASE_OFFER_POPUP_TITLE","تأكيد الشراء"
"TID_PURCHASE_OFFER_POPUP_TITLE_FREE","مكافأة مجانية"
"TID_SHOP_OFFER_NEW_HERO_LABEL","بطل"
"TID_SHOP_OFFER_NEW_SKIN_LABEL","مظهر"
"TID_SHOP_OFFER_HERO_POWER_TITLE","نقاط القوة"
"TID_SHOP_TICKET_PURCHASE_ERROR_4","تعذر الشراء. يُسمح بالشراء مرة واحدة فقط للباقة في كل حدث"
"TID_SHOP_OFFER_NEW","جديد"
"TID_GATCHA_BOX_TITLE_2","صندوق العراك"
"TID_GATCHA_BOX_TITLE_3","صندوق عملاق"
"TID_SHOP_HERO_PURCHASE_CONFIRM_LABEL","بطل جديد"
"TID_GATCHA_BOX_INFO_2","يحتوي على بطل جديد أو قدرة خاصة أو نقود أو نقاط قوة لاثنين من الأبطال. بعض الصناديق تضم تذاكر أحداث إضافية أو مضاعف أقراص!"
"TID_GATCHA_BOX_INFO_3","أكبر\n\n<AMOUNT> مرات من صندوق العراك الواحد."
"TID_SHOP_OFFER_INFO_0","إنه مجاني. استمتع بالعرض!"
"TID_SHOP_OFFER_INFO_1","تحتوي على <AMOUNT> من النقود. استخدمها لترقية أبطالك."
"TID_SHOP_OFFER_INFO_2","افتح بطلاً عشوائيًا من فئة <RARITY>!"
"TID_SHOP_OFFER_INFO_3","افتح بطلًا جديدًا!"
"TID_SHOP_OFFER_INFO_6","يمكن أن تحتوي صناديق العراك على أبطال، ونقاط قوة، ونقود، والمزيد!"
"TID_SHOP_OFFER_INFO_7","تضم <AMOUNT> من تذاكر الأحداث. استخدمها للعب أحداث التذاكر."
"TID_SHOP_OFFER_INFO_8","يحتوي على <AMOUNT> من نقاط القوة. اجمع نقاط القوة لفتح ترقيات الأبطال!"
"TID_SHOP_OFFER_INFO_9","يضاعف الأقراص الـ <AMOUNT> التالية من المعارك!"
"TID_SHOP_OFFER_INFO_10","تحتوي الصناديق العملاقة على 10 أمثال العناصر الموجودة في صناديق العراك من الحجم العادي."
"TID_SHOP_OFFER_INFO_12","إمكانية تحديد البطل الذي يتلقى نقاط القوة"
"TID_SHOP_OFFER_INFO_13","افتح خانة حدث جديدة"
"TID_SHOP_OFFER_INFO_14","تحتوي الصناديق الكبيرة على 3 أمثال عناصر صناديق العراك العادية."
"TID_SHOP_OFFER_HOR_NEW","جديد"
"TID_SHOP_OFFER_HOR_RARITY","<c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_BRAWLER","البطل"
"TID_SHOP_OFFER_HOR_POPUP_RARITY","جديد <c<COLOR>><NAME></c>"
"TID_SHOP_OFFER_HOR_POPUP_BRAWLER","البطل"
"TID_SHOP_SKIN_OFFER","عرض المظاهر"
"TID_SHOP_OFFER_EXPIRED","انتهت صلاحية العرض"
"TID_SKINS_AD_TITLE","مظاهر جديدة متوفرة"
"TID_SKINS_AD_OK","موافق"
"TID_SKINS_AD_INFO","شاهد المظاهر الجديدة في شاشة الأبطال!"
"TID_TERMS_OF_SERVICE_BUTTON","شروط الخدمة"
"TID_IMMUNE","محصن"
"TID_BATTLE_END_PROCEED","المتابعة"
"TID_HINT_TAP_TO_MOVE_1","اجمع <ce662f9>الجواهر</c> في منطقة الوسط"
"TID_CANT_DEACTIVATE_ULTI_DURING_TUTORIAL_1","صوب ضربة الزخم تجاه العدو!"
"TID_HINT_SHOOT_1","تنبثق <ce662f9>الجواهر</c> من الحفرة في الوسط"
"TID_HINT_DRAG_TO_ULTI_1","الآن أطلق ضربة الزخم بالذراع الأحمر!"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","تسجيل دخول جديد في Game Center"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","هل تريد حفظ اللعبة الحالية في حساب Game Center الحالي؟"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","تنبيه حساب Google"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","هل تريد تحميل لعبة <name> بمستوى الخبرة <number>؟ تحذير: سيتم فقدان التقدم في اللعبة الحالية."
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","أتريد تحميل اللعبة؟"
"TID_BUTTON_VILLAGE_LOAD","التحميل"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","تنبيه Game Center"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","هل تريد تحميل لعبة <name> بمستوى الخبرة <number>؟ تحذير: سيتم فقدان التقدم في اللعبة الحالية."
"TID_BUTTON_AVATAR_LOAD","التحميل"
"TID_SETTINGS_SCREEN_TITLE","الإعدادات"
"TID_SETTINGS_MUSIC","الموسيقى"
"TID_SETTINGS_SFX","المؤثرات الصوتية"
"TID_SETTINGS_OFF","إيقاف التشغيل"
"TID_SETTINGS_ON","تشغيل"
"TID_SETTINGS_LANGUAGE","اللغة"
"TID_ACCOUNT","الأجهزة"
"TID_LINK_DEVICE_BUTTON","ربط جهاز"
"TID_SETTINGS_FACEBOOK","الأصدقاء"
"TID_CHANGE_NAME_BUTTON","تغيير الاسم"
"TID_CREDITS_BUTTON","فريق العمل"
"TID_PRIVACY_POLICY_BUTTON","سياسة الخصوصية"
"TID_PARENTS_GUIDE_BUTTON","دليل الآباء"
"TID_MULTIDEVICE_INFO","سجل الدخول باستخدام حسابك على Game Center للحفاظ على تقدم اللعب، واللعب على عدة أجهزة iOS."
"TID_SETTINGS_GOOGLE","تسجيل الدخول بـ Google Play"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","متصل"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","الاتصال"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED_UP","متصل"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED_UP","الاتصال"
"TID_FAQ_BUTTON","المساعدة والدعم"
"TID_ABOUT","فريق العمل\n\n<names>\n\n™ Brawl Stars <version>\nحقوق الملكية للأعوام 2016-2019 لصالح Supercell Ltd. جميع الحقوق محفوظة.\nتخضع جميع استخدامات هذا البرنامج إلى الشروط والأحكام وسياسة الخصوصية المتوفرة على www.supercell.com."
"TID_IAP_TRANSACTION_PENDING","الرجاء الانتظار. المعاملة معلقة."
"TID_RATE_APP_TITLE","تقييم Brawl Stars"
"TID_RATE_APP_MESSAGE","يرجى تقييم Brawl Stars أو كتابة تعليقك على App Store لتصلنا أراؤك القيمة!"
"TID_BUTTON_RATE_APP_LATER","لاحقًا"
"TID_BUTTON_RATE_APP_REVIEW","تعليق"
"TID_BUTTON_RATE_APP_NEVER","لا"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_TITLE","إلغاء قفل الحساب غير متاح"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE","إلغاء قفل الحساب غير متاح حاليًا. الرجاء المحاولة مرة أخرى لاحقًا!"
"TID_ERROR_POP_UP_UNLOCK_UNAVAILABLE_BUTTON","إعادة المحاولة"
"TID_ACCOUNT_LOCKED_INVALID_CODE","رمز فتح غير صالح!"
"TID_ACCOUNT_LOCKED_TITLE","حساب مقفل"
"TID_ACCONT_LOCKED_TEXT","تم قفل حسابك لدواع أمنية. قم بإدخال رمز إلغاء القفل لاستعادة حسابك."
"TID_ACCOUNT_LOCKED_TEXT2","أدخل رمز الفتح هنا:"
"TID_HERO_LIST_CONFIRM_GEM_GATCHA","اضغط للتأكيد"
"TID_NOT_ENOUGH_GEMS_TITLE","الجواهر لا تكفي"
"TID_NOT_ENOUGH_GEMS_INFO","\n\nنفدت لديك الجواهر. زُر المتجر للحصول على المزيد!"
"TID_NOT_ENOUGH_GEMS_GO_TO_SHOP","الانتقال إلى المتجر"
"TID_COIN_DOUBLER_TITLE","شراء مُضاعِف الأقراص"
"TID_COIN_DOUBLER_TITLE_WITH_COINS","أضف بعض الأقراص إلى مضاعف الأقراص"
"TID_COIN_DOUBLER_INFO","يضاعف الأقراص الـ <c2edd1b><AMOUNT></c> التالية من المعارك."
"TID_COIN_DOUBLER_INFO_WITH_COINS","أضف <c2edd1b><AMOUNT></c> من الأقراص إلى مضاعف الأقراص لديك.\n\nيضاعف مضاعف الأقراص عدد الأقراص التي تربحها من المعارك."
"TID_GEM_PRICE_OK","<COST>"
"TID_GEM_PRICE_WARN","<COST>"
"TID_STAT_PER_DYNAMITE","ضرر حزمة الديناميت"
"TID_STARS_1","انتبه: لديك <ce662f9>جوهرة</c>!"
"TID_STARS_2","انتبه: لديك <ce662f9>جواهر</c>!"
"TID_STARS_3","انتبه: تحمل الكثير من <ce662f9>الجواهر</c>!"
"TID_STARS_4","انتبه: تحمل طنًا من <ce662f9>الجواهر</c>!"
"TID_GATCHA_BUTTON_TITLE","صندوق العراك"
"TID_1ST_WIN_CHEST_BUTTON_TITLE","صندوق كبير"
"TID_EVENT_LOCKED","مغلق"
"TID_SPECIAL_EVENT_TITLE_TOP","الحدث الخاص:"
"TID_SPECIAL_EVENT_STATUS_ACTIVE","نشط لمدة"
"TID_SPECIAL_EVENT_STATUS_FUTURE","يبدأ بعد"
"TID_EVENT_COMING_UP_INFO","سيفتح هذا الحدث بعد <TIME>"
"TID_ROCKET_BEACH_SKIN","بروك على الشاطئ"
"TID_CACTUS_PINK_SKIN_OLD","سبايك الوردي"
"TID_SHAMAN_PANDA_SKIN","نيتا الباندا"
"TID_CROW_WHITE_SKIN","كرو الأبيض"
"TID_BULL_HAIR_SKIN","بول الفايكنج"
"TID_TRICKSHOT_GOLD_SKIN_OLD","ريكوشيه الذهبي"
"TID_BARKEEP_GOLD_SKIN","بارلي الذهبي"
"TID_GUNSLINGER_ROCKSTAR_SKIN","كولت نجم الروك"
"TID_STAT_HEAL","التعافي"
"TID_LUCHADOR_RUDO_SKIN","بريمو الشرس"
"TID_HERO_INFO_PURCHASE_SKIN_LABEL","الشراء"
"TID_EVENTS_NEW_EVENT","حدث جديد!"
"TID_SETTINGS_BRAWLHINTS","تلميحات المعركة"
"TID_COLLECTED_COINS_INFO","جمعت <CURRENT> من الأقراص من أصل <MAX> كحد أقصى من <PLANET>"
"TID_COLLECTED_COINS_INFO_CAPPED","جمعت كل الأقراص المتاحة في <PLANET>"
"TID_FIRST_WIN_INFO","اربح <cff8E1b>قرص نجوم</c> من فوزك الأول على اللاعبين الآخرين."
"TID_TICKET_COUNTER_INFO","اعثر على تذاكر الأحداث في صناديق العراك.\n\nاستخدم التذاكر للعراك هنا!"
"TID_NOT_ENOUGH_TICKETS","التذاكر لا تكفي"
"TID_EVENT_LIST_GAME_ROOMS","فريق جديد"
"TID_EVENT_LIST_WELCOME","مرحبًا بك في Brawl Stars!"
"TID_COOP","عراك تعاوني"
"TID_COOP_NOT_SUPPORTED","العراك التعاوني غير مدعوم في هذا الحدث."
"TID_PRACTISE_NOT_SUPPORTED","التدريب غير مدعوم في هذا الحدث"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","تسجيل دخول جديد عبر فيسبوك"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","هل تريد ربط اللعبة الحالية بحساب فيسبوك الحالي؟"
"TID_BUTTON_OKAY","موافق"
"TID_SELECT_PLAYER_THUMBNAIL_FAIL_4","هذه الأيقونة تتطلب <HERO>"
"TID_HERO_PORTRAIT_CRAFT_COST","<cffffff><COST></c>"
"TID_HERO_PORTRAIT_CRAFT_COST_NEG","<c999999><COST></c>"
"TID_EVENT_POPUP_CREATE_TEAM_INFO","قم بدعوة الأصدقاء\nوالعبوا معًا"
"TID_EVENT_POPUP_HIGHSTAKES_INFO","يمكنك إنفاق عدة تذاكر في كل مواجهة للحصول على مكافآت أفضل."
"TID_EVENT_POPUP_GMV_LABEL_TEAM","3 ضد 3"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE","الناجي الوحيد"
"TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT","5 ضد 1"
"TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL","ثلاثة لاعبين ضد الروبوتات قطاع الطرق"
"TID_HIGHSTAKES_REWARDS","المكافآت x<COUNT>"
"TID_HIGHSTAKES_COST","التذاكر: <COUNT>"
"TID_POPUP_ANDROID_EXIT_TITLE","أتريد الخروج من Brawl Stars؟"
"TID_POPUP_ANDROID_EXIT","هل ترغب بالتأكيد في الخروج من Brawl Stars؟"
