"TID","TH"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","ใช้เพื่อการแพทย์"
"TID_SPEC_ABI_REPAIR_TURRET","เพิ่มพลัง"
"TID_SPEC_ABI_PET_LIFESTEAL","เคียงบ่าเคียงไหล่"
"TID_SPEC_ABI_STEAL_SOULS","เก็บเกี่ยววิญญาณ"
"TID_SPEC_ABI_SPOT","อินทรีสำรวจ"
"TID_SPEC_ABI_AMBUSH","ซุ่มโจมตี"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","ประตูมิติมืด"
"TID_SPEC_ABI_SPEED","พริ้วไหวว่องไว"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","อ้อมกอดของแม่"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","ที่สุดแห่งสะท้อน"
"TID_SPEC_ABI_FIRE_DOT_ULTI","เอล ฟูเอโก้"
"TID_SPEC_LAST_STAND","เพลงกล่อมหงส์"
"TID_SPEC_BURN","จรวดเสริม!"
"TID_SPEC_CRIPPLE","พิษแรงพิเศษ"
"TID_SPEC_ABI_BARREL_DEFENSE","ห่วงเหล็กกล้า"
"TID_SPEC_HEAL_MAIN_ATTACK","ดา คาโป!"
"TID_SPEC_ABI_FREEZE_DESC","ซูเปอร์กระสุนลูกปรายของ\nเชลลี่จะทำให้ศัตรูช้าลงเป็นเวลา <c00cc00><VALUE1></c> วินาที!"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","โครวสร้างความเสียหาย <c00cc00>+<VALUE1>%</c> ด้วยการโจมตีและท่าไม้ตายของเขาเมื่อเป้าหมายมีพลังชีวิต <VALUE2>% หรือน้อยกว่า"
"TID_SPEC_ABI_BERSERKER_DESC","เมื่อบูลมีพลังชีวิตต่ำกว่า <c00cc00><VALUE1>%</c> ความเร็วในการบรรจุกระสุนของเขาจะเพิ่มขึ้นเป็นสองเท่า!"
"TID_SPEC_SELF_DESTRUCT_DESC","เมื่อไดนาไมค์พ่ายแพ้ เขาจะโยนไดนาไมต์หกแท่ง แต่ละแท่งสร้างความเสียหาย <c00cc00><VALUE1></c> หน่วย"
"TID_SPEC_ABI_CACTUS_HEAL_DESC","หลังจากใช้ท่าไม้ตาย สไปค์จะฟื้นฟูพลังชีวิต <c00cc00><VALUE1></c> หน่วยต่อวินาทีเมื่ออยู่ในบริเวณพื้นที่แสดงผล"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","บาร์ลีย์ได้รับพลังชีวิต <c00cc00><VALUE1></c> หน่วยจากการโจมตีในแต่ละครั้ง"
"TID_SPEC_ABI_REPAIR_TURRET_DESC","เจสซี่สามารถยิงป้อมปืนของเธอเพื่อเพิ่มพลังชีวิต <c00cc00><VALUE1></c> หน่วยให้กับป้อมปืน"
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","นิต้าฟื้นฟูพลังชีวิต <c00cc00><VALUE1></c> หน่วยเมื่อหมีของเธอโจมตีถูกบรอว์เลอร์ศัตรู และเมื่อนิต้าสร้างความเสียหายได้ หมีของนิต้าก็จะได้รับพลังชีวิต <c00cc00><VALUE2></c> หน่วยเมื่อเธอสร้างความเสียหายให้กับบรอว์เลอร์ศัตรู"
"TID_SPEC_ABI_STEAL_SOULS_DESC","มอร์ติสเกี่ยวเก็บเอสเซนส์แห่งชีวิตของบรอว์เลอร์ที่เขาเอาชนะ และฟื้นฟูพลังชีวิตให้เขา <c00cc00><VALUE1>%</c> ของพลังชีวิตสูงสุด"
"TID_SPEC_SPOT_FROM_AIR_DESC","เมื่อใช้ท่าไม้ตาย ไพเพอร์สามารถมองเห็นศัตรูที่ซ่อนอยู่ในพุ่มไม้ได้เมื่อเธอลอยอยู่กลางอากาศ"
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","เมื่อการโจมตีของโปโค่โดนตัวบรอว์เลอร์พันธมิตร พวกเขาจะได้รับพลังชีวิต <c00cc00><VALUE1></c> หน่วย"
"TID_SPEC_ABI_SPOT_DESC","โบมองเห็นศัตรูที่ซ่อนอยู่ในพุ่มไม้มากกว่าระยะปกติ <c00cc00><VALUE1>%</c>"
"TID_SPEC_ABI_AMBUSH_DESC","การโจมตีของไพเพอร์สร้างความเสียหายเพิ่มเติม <c00cc00>+<VALUE1></c> หน่วย (ที่ระยะไกลสุด) เมื่อเธอซ่อนอยู่ในพุ่มไม้"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","ท่าไม้ตายของทาร่าจะสร้างรอยแยกระหว่างมิติ! ร่างเงาแยกของทาร่าจะปรากฏขึ้นมาและโจมตีศัตรู"
"TID_SPEC_ABI_TODO_DESC","ยังไม่ได้กำหนดความสามารถพิเศษ"
"TID_SPEC_ABI_SPEED_DESC","ความเร็วในการเคลื่อนที่ของโคลท์เพิ่มขึ้น <c00cc00><VALUE1>%</c>"
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","ไดนาไมค์จะปลิวไปตามแรงระเบิดของเขาเพื่อกระโดดข้ามสิ่งกีดขวาง!"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","เมื่อใดก็ตามที่แพมโจมตีถูกบรอว์เลอร์ศัตรูด้วยเศษเหล็กสลาตัน เธอจะเพิ่มพลังชีวิตให้กับตนเองและบรอว์เลอร์พันธมิตรที่อยู่ใกล้เคียงเป็นจำนวน <c00cc00><VALUE1></c> หน่วย"
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","กระสุนของริโค ทั้งจากการโจมตีปกติหรือท่าไม้ตายก็ตาม จะได้รับซูเปอร์ชาร์จเมื่อกระดอนครั้งแรกและสร้างความเสียหาย <c00cc00>+<VALUE1></c> หน่วย!"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","ศัตรูที่ถูกโจมตีจากท่าไม้ตายของเอล ปริโม่จะถูกเผาไหม้และได้รับความเสียหาย <c00cc00><VALUE1></c> หน่วยเป็นเวลา 4 วินาที"
"TID_SPEC_LAST_STAND_DESC","โปโค่จะเล่นเพลงกล่อมหงส์ทันทีที่เขาพ่ายแพ้ บรอว์เลอร์พันธมิตรที่อยู่รอบตัวเขาจะฟื้นฟูพลังชีวิต <c00cc00><VALUE1></c> หน่วย!"
"TID_SPEC_BURN_DESC","จรวดโปรยปรายจะมีจรวดเพิ่มอีก <c00cc00><VALUE1>%</c>"
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","หลังใช้ท่าถังกลิ้งสังหาร ความเสียหายทั้งหมดที่ดารีลได้รับจะลดลง <c00cc00><VALUE2>%</c> เป็นเวลา <c00cc00><VALUE1></c> วินาที"
"TID_SPEC_CRIPPLE_DESC","พิษของโครวจะทำให้ศัตรูอ่อนแอลง ศัตรูจะสร้างความเสียหายน้อยลง <c00cc00><VALUE1>%</c> เมื่อถูกพิษ"
"TID_BATTLE_ROYALE_7","คู่หูคู่ปัญหา"
"TID_GAME_MODE_9","ศึกประจันหน้าแบบคู่"
"TID_GAME_MODE_9_COMBINED","ศึกประจันหน้า"
"TID_GAME_MODE_9_DESC","เอาชนะทีมอื่นอีกสี่ทีม หากคุณพ่ายแพ้ คุณจะเกิดใหม่อีกครั้งในเวลาไม่นานหากเพื่อนร่วมทีมของคุณยังรอดชีวิตอยู่!"
"TID_WAVE_APPROACHING","ระลอก <number>"
"TID_TEAMS_LEFT","ทีมที่เหลือ: <num>"
"TID_TEAM_MATE_RESPAWNING","เพื่อนร่วมทีมจะกลับมาใน: <num>"
"TID_BOSS_APPROACHING","ระลอก <number>: <ccc0000>หุ่นยนต์ยักษ์กำลังจะมา!</c>"
"TID_COOP_2","ชุมทางหุ่นเหล็ก"
"TID_BOSS_2","โถงพระโรงของราชาตุ่น"
"TID_BEAR_DAMAGE","พลังโจมตีของหมี"
"TID_BEAR_HEALTH","พลังชีวิตของหมี"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","ทีมสองคน"
"TID_SPEC_ABI_PUSHBACK_SELF","ระเบิดตัวลอย"
"TID_VIEW_PROFILE_BUTTON","ดูประวัติ"
"TID_REPORT_PLAYER_BUTTON","รายงาน"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","รายงานข้อความหรือไม่?"
"TID_CHAT_REPORT_CONFIRMATION","แน่ใจหรือไม่ว่าจะรายงานว่าข้อความของ <cF3B800><NAME></c> ไม่เหมาะสม?"
"TID_STARTER_PACK_4","แพ็คเลเวล 35"
"TID_NEED_HERO","ไม่สามารถซื้อสกินได้ ต้องปลดล็อคบรอว์เลอร์ก่อน"
"TID_EVENT_ENDING","<GAMEMODE> กำลังจะจบลงในอีกไม่ช้า!"
"TID_TEAM_DISPLAY_TITLE_CLAN","ทีมคลับ"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","ทีมเพื่อน"
"TID_TICKETS_REVEIVED","รับตั๋วอีเวนท์ <AMOUNT> ใบแล้ว!"
"TID_TUTORIAL_12","เราได้อัญมณีแล้ว มุ่งหน้าไปยังทางออกกัน!"
"TID_NO_TARGET_HINT","ไม่มีเป้าหมายให้ใช้โจมตีทันใจ!"
"TID_CAN_NOT_AUTOSHOOT","ท่าไม้ตายนี้ใช้โจมตีทันใจไม่ได้"
"TID_VS","VS"
"TID_VS_SHOWDOWN","บรอว์เลอร์ทุกคนเตรียมพร้อม!"
"TID_HAS_LASER_BALL_HINT","ไม่สามารถใช้โจมตีทันใจได้ในขณะเลี้ยงลูกบอล"
"TID_CLAN_RESPONSE_44","การเข้าร่วมล้มเหลว: คุณอยู่ในคลับอยู่แล้ว"
"TID_SHOTGUN_GIRL_SHORT_DESC","ตัวทำดาเมจ"
"TID_GUNSLINGER_SHORT_DESC","ตัวทำดาเมจ"
"TID_BULL_DUDE_SHORT_DESC","ตัวแทงก์"
"TID_ROCKET_GIRL_SHORT_DESC","นักแม่นปืน"
"TID_TNT_DUDE_SHORT_DESC","มือขว้าง"
"TID_LUCHADOR_SHORT_DESC","ตัวแทงก์"
"TID_TRICKSHOT_DUDE_SHORT_DESC","ตัวทำดาเมจ"
"TID_CACTUS_SHORT_DESC","ตัวทำดาเมจ"
"TID_BARKEEP_SHORT_DESC","มือขว้าง"
"TID_MECHANIC_SHORT_DESC","ตัวลดค่าสถานะ"
"TID_SHAMAN_SHORT_DESC","ตัวทำดาเมจ"
"TID_UNDERTAKER_SHORT_DESC","นักฆ่า"
"TID_CROW_SHORT_DESC","นักฆ่า"
"TID_DEAD_MARIACHI_SHORT_DESC","สายสนับสนุน"
"TID_BOW_DUDE_SHORT_DESC","ตัวลดค่าสถานะ"
"TID_SNIPER_SHORT_DESC","นักแม่นปืน"
"TID_MINIGUN_DUDE_SHORT_DESC","สายสนับสนุน"
"TID_BLACK_HOLE_SHORT_DESC","ตัวทำดาเมจ"
"TID_BARREL_BOT_SHORT_DESC","ตัวแทงก์"
"TID_CLAN_INTRO_SUGGESTED_CLANS","คลับที่ดีที่สุดสำหรับคุณ"
"TID_CLAN_INTRO_CREATE_TITLE","ทำไมคุณไม่สร้างเองล่ะ?"
"TID_CLAN_INTRO_HEADER","คลับ"
"TID_CLAN_INFO_TITLE","ข้อมูลคลับ"
"TID_CLAN_INFO_NO_DESCRIPTION","ไม่มีคำอธิบายคลับ"
"TID_EVENT_POPUP_TITLE","ลุยเลย!"
"TID_GOLDRUSH_8","ที่ราบแซฟไฟร์"
"TID_USE_AUTOFIRE_TUTORIAL","แตะ<ccc0033>แป้นควบคุมสีแดง</c>เพื่อโจมตีศัตรูที่อยู่ใกล้ที่สุด!"
"TID_BRAWL_BOX_INFO_1","รางวัลจากกล่องใหญ่หนึ่งกล่องจะเทียบเท่ากับการเปิดกล่องบรอว์ 3 กล่อง อย่างไรก็ตามบรอว์เลอร์ที่จะได้รับค่าพลังจะมีจำนวนน้อยกว่า\n\nคุณจะได้รับการสุ่มสามครั้ง โดยแต่ละครั้งจะมีความเป็นไปได้ของรางวัลดังต่อไปนี้:"
"TID_BRAWL_BOX_INFO_2","กล่องบรอว์แต่ละกล่องจะมีหนึ่งในรางวัลดังต่อไปนี้: บรอว์เลอร์ใหม่, ค่าพลังและเหรียญ, อุปกรณ์เสริม หรือพลังดวงดาว นอกจากนี้ คุณยังมีโอกาสได้รับแพ็คทวีคูณโทเค็นเป็นโบนัส\n\nความเป็นไปได้ของรางวัล ได้แก่:"
