Name,ParentProjectileForSkin,Disabled,Speed,FileName,BlueSCW,RedSCW,BlueExportName,RedExportName,ShadowExportName,BlueGroundGlowExportName,RedGroundGlowExportName,PreExplosionBlueExportName,PreExplosionRedExportName,PreExplosionTimeMs,HitEffectEnv,HitEffectChar,MaxRangeReachedEffect,CancelEffect,Radius,IgnoreCloseWalls,Indirect,ConstantFlyTime,TriggerWithDelayMs,BouncePercent,Gravity,EarlyTicks,HideTime,Scale,RandomStartFrame,SpawnAreaEffectObject,SpawnAreaEffectObject2,AreaEffect2DamagePercent,SpawnCharacter,SpawnItem,SpawnAreaEffectTrail,TrailEffect,ShotByHero,IsBeam,IsBouncing,DistanceAddFromBounce,MaxDistanceBounces,Rendering,PiercesCharacters,PiercesEnvironment,PiercesEnvironmentLikeButter,PushbackStrength,PushbackType,ChainsToEnemies,ChainBullets,ChainSpread,ChainTravelDistance,ChainBullet,ExecuteChainSpecialCase,DamagePercentStart,DamagePercentEnd,DamageChangeStartPromille,DamageChangeEndPromille,IgnoreDamageChangeForUltiCharge,DamagesConstantlyTickDelay,FreezeStrength,FreezeDurationMS,StunLengthMS,PartialStunPromille,ScaleStart,ScaleEnd,AttractsPet,LifeStealPercent,PassesEnvironment,PoisonDamagePercent,SuppressHealing,SuppressHealingTicks,DamageOnlyWithOneProj,HealOwnPercent,CanGrowStronger,HideFaster,GrapplesEnemy,KickBack,UseColorMod,RedAdd,GreenAdd,BlueAdd,RedMul,GreenMul,BlueMul,GroundBasis,MinDistanceForSpread,IsFriendlyHomingMissile,IsBoomerang,CanHitAgainAfterBounce,IsHomingMissile,UltiChargeChangePercent,PoisonType,AppliedEffectVisualType,TravelType,TravelTypeVariable,SteerStrength,SteerIgnoreTicks,HomeDistance,SteerLifeTime,VisualizeEndPoint,UniqueProperty,CustomUniquePropertyValue,CustomObject,CustomObject2
Carl005Projectile2,WhirlwindProjectile2,,,sc/effects_brawler.sc,,,carl_005_atk_projectile_blue,carl_005_atk_projectile_red,carl_003_atk_projectile_shadow,,,,,,carl_005_atk_hitEnv,carl_005_atk_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_005_atk_trail_return,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl006Projectile,WhirlwindProjectile,,,sc/effects_brawler.sc,,,carl_006_atk_projectile_blue,carl_006_atk_projectile_red,shadow_normal_circle_big,,,,,,carl_005_atk_hitEnv,carl_005_atk_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_006_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,Carl006Projectile2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl006Projectile2,WhirlwindProjectile2,,,sc/effects_brawler.sc,,,carl_006_atk_projectile_blue,carl_006_atk_projectile_red,shadow_normal_circle_big,,,,,,carl_005_atk_hitEnv,carl_005_atk_hit,,Gen_hit,,,,,,,0,,0,100,,,,,,,,carl_006_atk_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaseballUltiProjectile,,,3000,sc/effects_brawler.sc,,,bibi_def_ulti_projectile,bibi_def_ulti_projectile_red,shadow_normal_circle_huge,,,,,,bibi_def_ulti_hitEffect,bibi_def_ulti_hitEffect_char,bibi_def_ulti_reached,,250,,,,,,0,3,0,100,,,,,,,,bibi_def_ulti_trail,true,,true,,,DoNotRotateClip,true,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bibi002UltiProjectile,BaseballUltiProjectile,,3000,sc/effects_brawler.sc,,,bibi_002_ulti_projectile,bibi_002_ulti_projectile_red,shadow_normal_circle_huge,,,,,,bibi_002_ulti_hitEnv,bibi_002_ulti_hit,bibi_002_ulti_reached,,250,,,,,,0,3,0,100,,,,,,,,bibi_002_ulti_trail,true,,true,,,DoNotRotateClip,true,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bibi003UltiProjectile,BaseballUltiProjectile,,3000,sc/effects_brawler.sc,sc3d/bibi_003_ulti.scw,sc3d/bibi_003_ulti_red.scw,bibi_003_ulti_glow,bibi_003_ulti_glow_red,shadow_normal_circle_huge,,,,,,bibi_003_ulti_hitEnv,bibi_003_ulti_hit,bibi_003_ulti_hitEnv,,250,,,,,,0,3,0,100,,,,,,,,bibi_003_ulti_trail,true,,true,,,,true,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bibi005UltiProjectile,BaseballUltiProjectile,,3000,sc/effects_brawler.sc,,,bibi_005_ulti_projectile,bibi_005_ulti_projectile_red,shadow_normal_circle_huge,,,,,,bibi_005_ulti_hitEnv,bibi_005_ulti_hit,bibi_005_ulti_reached,,250,,,,,,0,3,0,100,,,,,,,,bibi_005_ulti_trail,true,,true,,,UseZFrames,true,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurretElecProj,,,3478,sc/effects_brawler.sc,,,jessie_elecBall_blue,jessie_elecBall_red,,projectile_light,projectile_light_red,,,,Electricity_hit,Electricity_hit,electricity_end_blue,,0,,,,,,0,2,0,80,,,,,,,,,,,,,,,,,,,,1,,,14,TurretElecProj2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurretElecProj2,,,2000,sc/effects_brawler.sc,,,jessie_elecBall_blue,jessie_elecBall_red,,projectile_light,projectile_light_red,,,,Electricity_hit,Electricity_hit,electricity_end_blue,,0,,,,,,0,2,0,80,,,,,,,,,,,,,,,,,,,,1,,,14,TurretElecProj3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,,,,,,,,
TurretElecProj3,,,2000,sc/effects_brawler.sc,,,jessie_elecBall_blue,jessie_elecBall_red,,projectile_light,projectile_light_red,,,,Electricity_hit,Electricity_hit,electricity_end_blue,,0,,,,,,0,2,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,,,,,,,,
BlackHolePet2Projectile,,,3000,sc/effects_brawler.sc,,,nita_def_starP_core,nita_def_starP_core_red,,glow_normal_green,projectile_fire_red,,,,Mariachi_hit,Mariachi_hit,nita_def_starPower_hit,,0,,,,,,0,1,0,100,,,,,,,,rico_ulti_trail_twinkles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,
BeeSniperProjectile,,,3255,sc/effects_brawler.sc,,,bea_def_atk_projectile,bea_def_atk_projectile_red,shadow_normal_circle,,,,,,bea_def_atk_hitEnv,bea_def_atk_hit,bea_def_atk_hitEnv,,150,,,,,,0,3,0,150,,,,,,,,arcade_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeeSniperChargedProjectile,,,3255,sc/effects_brawler.sc,,,bea_def_atk2_projectile,bea_def_atk2_projectile_red,shadow_normal_circle,,,,,,bea_def_atk2_hitEnv,bea_def_atk2_hit,bea_def_atk2_hitEnv,,150,,,,,,0,3,0,180,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BeeSniperUltiProjectile,,,2500,sc/effects_brawler.sc,,,bea_def_ulti_projectile,bea_def_ulti_projectile_red,gene_def_atk1_projecctile_shadow,,,,,,Gen_hit,bea_def_ulti_hit,bea_def_ulti_reached,,150,,,,,,0,2,0,80,,,,,,,,bea_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,350,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
Bea002Projectile,BeeSniperProjectile,,3255,sc/effects_brawler.sc,,,bea_002_atk_projectile,bea_002_atk_projectile_red,shadow_normal_circle,,,,,,bea_002_atk_reached,bea_def_atk_hit,bea_002_atk_reached,,150,,,,,,0,3,0,150,,,,,,,,brock_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bea002ChargedProjectile,BeeSniperChargedProjectile,,3255,sc/effects_brawler.sc,,,bea_002_atk2_projectile,bea_002_atk2_projectile_red,shadow_normal_circle,,,,,,bea_002_atk_reached,bea_def_atk_hit,bea_002_atk_reached,,150,,,,,,0,3,0,180,,,,,,,,brock_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bea002UltiProjectile,BeeSniperUltiProjectile,,2500,sc/effects_brawler.sc,,,bea_002_ulti_projectile,bea_002_ulti_projectile_red,,projectile_light,projectile_light_red,,,,bea_002_ulti_reached,bea_002_ulti_hit,bea_002_ulti_reached,,150,,,,,,0,2,0,80,,,,,,,,bea_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,350,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
Bea003Projectile,BeeSniperProjectile,,3255,sc/effects_brawler.sc,,,bea_003_atk_projectile,bea_003_atk_projectile_red,shadow_normal_circle,,,,,,bea_003_atk_hitEnv,bea_003_atk_hit,bea_003_atk_reached,,150,,,,,,0,3,0,150,2,,,,,,,bea_003_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bea003ChargedProjectile,BeeSniperChargedProjectile,,3255,sc/effects_brawler.sc,,,bea_003_atk2_projectile,bea_003_atk2_projectile_red,shadow_normal_circle,,,,,,bea_003_atk_hitEnv,bea_003_atk2_hit,bea_003_atk_reached,,150,,,,,,0,3,0,150,,,,,,,,bea_003_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bea003UltiProjectile,BeeSniperUltiProjectile,,2500,sc/effects_brawler.sc,,,bea_003_ulti_projectile,bea_003_ulti_projectile_red,,projectile_light,projectile_light_red,,,,bea_003_ulti_hitEnv,bea_003_ulti_hit,bea_003_ulti_reached,,150,,,,,,0,2,0,80,2,,,,,,,bea_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,350,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
Bea004Projectile,BeeSniperProjectile,,3255,sc/effects_brawler.sc,,,bea_004_atk_projectile,bea_004_atk_projectile_red,shadow_normal_circle,,,,,,bea_004_atk_hitEnv,bea_004_atk_hit,bea_004_atk_reached,,150,,,,,,0,3,0,150,2,,,,,,,bea_004_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bea004ChargedProjectile,BeeSniperChargedProjectile,,3255,sc/effects_brawler.sc,,,bea_004_atk2_projectile,bea_004_atk2_projectile_red,shadow_normal_circle,,,,,,bea_004_atk_hitEnv,bea_004_atk2_hit,bea_004_atk_reached,,150,,,,,,0,3,0,150,,,,,,,,bea_004_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bea004UltiProjectile,BeeSniperUltiProjectile,,2500,sc/effects_brawler.sc,,,bea_004_ulti_projectile,bea_004_ulti_projectile_red,,projectile_light,projectile_light_red,,,,bea_004_ulti_hitEnv,bea_004_ulti_hit,bea_004_ulti_reached,,150,,,,,,0,2,0,80,2,,,,,,,bea_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,350,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
Bea005Projectile,BeeSniperProjectile,,3255,sc/effects_brawler.sc,,,bea_005_atk1_projectile,bea_005_atk1_projectile_red,shadow_normal_circle,,,,,,bea_005_atk1_hitEnv,bea_005_atk1_hit,bea_005_atk1_reached,,150,,,,,,0,3,0,150,2,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bea005ChargedProjectile,BeeSniperChargedProjectile,,3255,sc/effects_brawler.sc,,,bea_005_atk2_projectile,bea_005_atk2_projectile_red,shadow_normal_circle,,,,,,bea_005_atk1_hitEnv,bea_005_atk2_hit,bea_005_atk1_reached,,150,,,,,,0,3,0,150,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bea005UltiProjectile,BeeSniperUltiProjectile,,2500,sc/effects_brawler.sc,,,bea_005_ulti_projectile,bea_005_ulti_projectile_red,,projectile_light,projectile_light_red,,,,bea_005_atk1_hitEnv,bea_005_atk2_hit,bea_005_ulti_reached,,150,,,,,,0,2,0,80,2,,,,,,,bea_005_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,350,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
BeeProjectile,,,4000,sc/effects.sc,,,Bullet_blue,Bullet_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,no_hit,,0,,,,,,0,2,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SandstormProjectile,,,3500,sc/effects_brawler.sc,,,sandy_def_atk_projectile,sandy_def_atk_projectile,,,,,,,sandy_def_atk_reached,sandy_def_atk_hit,sandy_def_atk_reached,,200,,,,,,0,4,0,80,2,,,,,,,sandy_def_atk_trail,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SandstormUltiProjectile,,,2000,sc/effects.sc,sc3d/sandy_def_ulti.scw,sc3d/sandy_def_ulti.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,sandy_def_ulti_explode,,0,,true,,,,300,1,0,100,,Sandy_def_ulti,,,,,,sandy_def_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy002Projectile,SandstormProjectile,,3500,sc/effects_brawler.sc,,,sandy_002_atk_projectile,sandy_002_atk_projectile_red,,,,,,,sandy_002_atk_reached,sandy_002_atk_hit,sandy_002_atk_reached,,200,,,,,,0,4,0,80,2,,,,,,,sandy_def_atk_trail,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy002UltiProjectile,SandstormUltiProjectile,,2000,sc/effects.sc,sc3d/sandy_def_ulti.scw,sc3d/sandy_def_ulti.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,sandy_def_ulti_explode,,0,,true,,,,300,1,0,100,,Sandy_002_ulti,,,,,,sandy_def_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy003Projectile,SandstormProjectile,,3500,sc/effects_brawler.sc,,,sandy_003_atk_projectile,sandy_003_atk_projectile_red,,,,,,,sandy_003_atk_end,sandy_003_atk_hit,sandy_003_atk_end,,200,,,,,,0,4,0,80,2,,,,,,,sandy_003_atk_trail,true,,,,,DoNotRotateClip,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy003UltiProjectile,SandstormUltiProjectile,,2000,sc/effects_brawler.sc,,,sandy_003_ulti_projectile,sandy_003_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,sandy_def_ulti_explode,,0,,true,,,,300,1,0,100,,Sandy_003_ulti,,,,,,sandy_def_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy004Projectile,SandstormProjectile,,3500,sc/effects_brawler.sc,,,sandy_004_atk_projectile,sandy_004_atk_projectile_red,,,,,,,sandy_004_atk_hitEnv,sandy_004_atk_hit,sandy_004_atk_reached,,200,,,,,,0,4,0,80,2,,,,,,,sandy_004_atk_trail,true,,,,,DoNotRotateClip,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandy004UltiProjectile,SandstormUltiProjectile,,2000,sc/effects_brawler.sc,,,sandy_004_ulti_projectile,sandy_004_ulti_projectile_red,shadow_normal_circle,,,,,,sandy_004_atk_hitEnv,sandy_004_atk_hit,sandy_004_atk_reached,,0,,true,,,,300,1,0,100,,Sandy_004_ulti,,,,,,sandy_004_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurretWaterProj,TurretElecProj,,,sc/effects_brawler.sc,,,jessie_002_atk_projectile,jessie_002_atk_projectile_red,shadow_normal_circle_big,,,,,,jessie_002_turret_hitEnv,jessie_002_turret_hit,jessie_002_turret_hitEnv,,,,,,,,0,,0,80,,,,,,,,,,,,,,,,,,,,,,,,TurretWaterProj2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurretWaterProj2,TurretElecProj2,,,sc/effects_brawler.sc,,,jessie_002_atk_projectile,jessie_002_atk_projectile_red,shadow_normal_circle_big,,,,,,jessie_002_turret_hitEnv,jessie_002_turret_hit,jessie_002_turret_hitEnv,,,,,,,,0,,0,80,,,,,,,,,,,,,,,,,,,,,,,,TurretWaterProj3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurretWaterProj3,TurretElecProj3,,,sc/effects_brawler.sc,,,jessie_002_atk_projectile,jessie_002_atk_projectile_red,shadow_normal_circle_big,,,,,,jessie_002_turret_hitEnv,jessie_002_turret_hit,jessie_002_turret_hitEnv,,,,,,,,0,,0,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MummyProjectile,,,1500,sc/effects_brawler.sc,,,emz_def_atk_projectile,emz_def_atk_projectile_red,,,,,,,emz_def_atk_reached,emz_def_atk_hit,emz_def_atk_reached,,200,,,,,,0,3,0,100,2,,,,,,,emz_def_atk_trail,true,,,,,,true,,,,,,,,,,,,,,,,7,,,,,35,125,,,,,,,true,,,true,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Emz002Projectile,MummyProjectile,,1500,sc/effects_brawler.sc,,,emz_002_atk_projectile,emz_002_atk_projectile_red,,,,,,,emz_def_atk_reached,emz_002_atk_hit,emz_def_atk_reached,,200,,,,,,0,3,0,100,2,,,,,,,emz_002_atk_trail,true,,,,,,true,,,,,,,,,,,,,,,,7,,,,,35,125,,,,,,,true,,,true,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
BossRaceBossProjectile,,,5000,sc/effects.sc,,,gen_beam_red,gen_beam_red,,projectile_light_red,projectile_light_red,,,,Gen_hit,Gen_hit,no_hit,,150,,,,,,0,3,0,130,,,,,,,,Gen_Trail_small,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BossRaceBossLightningProjectile1,,,3500,sc/effects_brawler.sc,,,jessie_elecBall_blue,jessie_elecBall_red,,projectile_light,projectile_light_red,,,,Electricity_hit,Electricity_hit,electricity_end_blue,,250,,,,,,0,3,0,250,,,,,,,,electricity_Trail,true,,,,,,,,,,,1,,,40,BossRaceBossLightningProjectile2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BossRaceBossLightningProjectile2,,,2700,sc/effects_brawler.sc,,,jessie_elecBall_blue,jessie_elecBall_red,,projectile_light,projectile_light_red,,,,Electricity_hit,Electricity_hit,electricity_end_blue,,250,,,,,,0,1,0,250,,,,,,,,electricity_Trail,true,,,,,,,,,,,1,,,40,BossRaceBossLightningProjectile3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BossRaceBossLightningProjectile3,,,2700,sc/effects_brawler.sc,,,jessie_elecBall_blue,jessie_elecBall_red,,projectile_light,projectile_light_red,,,,Electricity_hit,Electricity_hit,electricity_end_blue,,250,,,,,,0,1,0,250,,,,,,,,electricity_Trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BossRaceBossRocketProjectile,,,400,sc/effects_brawler.sc,sc3d/brock_rocket_blue.scw,sc3d/brock_rocket_red.scw,brock_def_ulti_tail_blue,brock_def_ulti_tail_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,,,10,2,0,150,,BossRaceBossRocketExplosion,BossRaceBossRocketBurn,,,,,brock_def_ulti_trail,true,,,,,UseZFrames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpawnerDudeProjectile,,,3000,sc/effects_brawler.sc,sc3d/mrp_def_atk1.scw,sc3d/mrp_def_atk1_red.scw,mrp_def_atk_projectile,mrp_def_atk_projectile_red,shadow_normal_circle_big,,,,,,electricity_end_blue,electricity_end_blue,mrp_def_atk1_reached,,200,,,,,,0,2,0,350,,,,,,,,mrp_def_atk_trail,true,,,,,UseZFrames,,,,,,,1,,10,SpawnerDudeIndirectProjectile,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpawnerDudeIndirectProjectile,,,1000,sc/effects_brawler.sc,sc3d/mrp_def_atk2.scw,sc3d/mrp_def_atk2_red.scw,mrp_def_atk2_projectile,mrp_def_atk2_projectile_red,shadow_normal_circle_big,,,,,,Gen_hit,Gen_hit,mrp_def_atk2_reached,,0,,true,true,600,35,400,,0,350,,SpawnerDudeExplosion,,,,,,fire_spark_trail_lot,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,
SpawnerDudeUltiProjectile,,,1196,sc/effects_brawler.sc,,,mrp_def_ulti_projectile,mrp_def_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,139,1,0,100,,,,,,,,plasma_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpawnerDude002Projectile,SpawnerDudeProjectile,,3000,sc/effects_brawler.sc,sc3d/mrp_002_atk1.scw,sc3d/mrp_002_atk1_red.scw,mrp_002_atk_projectile,mrp_002_atk_projectile_red,shadow_normal_circle_big,,,,,,electricity_end_blue,electricity_end_blue,mrp_002_atk1_reached,,200,,,,,,0,2,0,350,,,,,,,,mrp_002_atk_trail,true,,,,,UseZFrames,,,,,,,1,,10,SpawnerDude002IndirectProjectile,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpawnerDude002IndirectProjectile,SpawnerDudeIndirectProjectile,,1000,sc/effects_brawler.sc,sc3d/mrp_002_atk2.scw,sc3d/mrp_002_atk2_red.scw,mrp_002_atk2_projectile,mrp_002_atk2_projectile_red,shadow_normal_circle_big,,,,,,Gen_hit,Gen_hit,mrp_002_atk_reachaed,,0,,true,true,600,35,400,,0,350,,PengulaExplosion,,,,,,mrp_002_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,
SpawnerDude002UltiProjectile,SpawnerDudeUltiProjectile,,1196,sc/effects_brawler.sc,,,mrp_002_ulti_projectile,mrp_002_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,139,1,0,100,,,,,,,,mrp_002_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpawnerDude003Projectile,SpawnerDudeProjectile,,3000,sc/effects_brawler.sc,sc3d/mrp_003_atk1_projectile.scw,sc3d/mrp_003_atk1_projectile_red.scw,mrp_def_atk_projectile,mrp_def_atk_projectile_red,shadow_normal_circle_big,,,,,,mrp_003_atk_hitEnv,mrp_003_atk_hit,mrp_003_atk_reached_01,,200,,,,,,0,2,0,300,,,,,,,,mrp_003_atk_trail,true,,,,,UseZFrames,,,,,,,1,,10,SpawnerDude003IndirectProjectile,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpawnerDude003IndirectProjectile,SpawnerDudeIndirectProjectile,,1000,sc/effects_brawler.sc,sc3d/mrp_003_atk2_projectile.scw,sc3d/mrp_003_atk2_projectile_red.scw,mrp_def_atk2_projectile,mrp_def_atk2_projectile_red,shadow_normal_circle_big,,,,,,Gen_hit,Gen_hit,mrp_003_atk_reached_02,,0,,true,true,600,35,400,,0,300,,Mrp_003_atk_explosion,,,,,,mrp_003_atk_trail2,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,
SpawnerDude003UltiProjectile,SpawnerDudeUltiProjectile,,1196,sc/effects_brawler.sc,,,mrp_003_ulti_projectile,mrp_003_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,139,1,0,70,,,,,,,,mrp_003_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpeedyProjectile,,,4000,sc/effects_brawler.sc,,,max_def_atk_projectile,max_def_atk_projectile_red,,projectile_light,projectile_light_red,,,,max_def_atk_reachaed,max_def_atk_hit,max_def_atk_reachaed,,50,,,,,,0,2,0,130,,,,,,,,max_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max002Projectile,SpeedyProjectile,,4000,sc/effects_brawler.sc,,,max_002_atk_projectile,max_002_atk_projectile_red,shadow_normal_circle,,,,,,max_002_atk_reachaed,max_002_atk_hit,max_002_atk_reachaed,,50,,,,,,0,2,0,130,2,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max003Projectile,SpeedyProjectile,,4000,sc/effects_brawler.sc,,,max_003_atk_projectile,max_003_atk_projectile_red,shadow_normal_circle,,,,,,max_003_atkEnv,max_003_atk_hit,max_003_atk_reachaed,,50,,,,,,0,2,0,130,2,,,,,,,max_003_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
