"TID","HE"
"TID_FRIENDS_CANNOT_REMOVE_FRIEND","לא ניתן להסיר חברים מהרשתות החברתיות שלך."
"TID_FRIEND_REQUEST_ACCEPT","אישור"
"TID_FRIEND_REQUEST_REJECT","דחיה"
"TID_FRIEND_REQUEST_REASON_0","<EMPTY>"
"TID_FRIEND_REQUEST_REASON_1","ממועדון"
"TID_FRIEND_REQUEST_REASON_2","מקבוצה"
"TID_FRIEND_REQUEST_REASON_3","לאחרונה שיחקתם יחד ב-<AMOUNT> קרבות"
"TID_FRIEND_REQUEST_REASON_4","לאחרונה שיחקתם יחד ב-<AMOUNT> קרבות"
"TID_FRIEND_POPOVER_PROFILE","פרופיל"
"TID_FRIEND_POPOVER_REMOVE","הסרה"
"TID_FRIEND_POPOVER_SPECTATE","צפיה"
"TID_FRIEND_POPOVER_YOU","זה אתם"
"TID_REMOVE_FRIEND_POPUP_REMOVE","הסרה"
"TID_REMOVE_FRIEND_POPUP_CANCEL","ביטול"
"TID_REMOVE_FRIEND_POPUP_TITLE","אישור הסרת חבר"
"TID_REMOVE_FRIEND_POPUP_BODY","האם באמת ברצונך להסיר את <NAME> מרשימת החברים שלך?"
"TID_UNLOCK_SKIN_CONTENT","\n\nקניית סקין <NAME>"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","החיבור אבד"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","מכשיר אחר מתחבר למשחק הזה."
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","טעינה מחדש"
"TID_BAD_CONNECTION","חיבור אינטרנט גרוע"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","התראת Facebook"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","חשבון Facebook זה כבר מקושר למשחק Brawl Stars אחר. האם לקשר אותו למשחק הנוכחי שלך במקום?"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT_TITLE","התראת Kakao"
"TID_KAKAO_BOUND_TO_OTHER_ACCOUNT","חשבון Kakao זה כבר מקושר למשחק Brawl Stars אחר. האם לקשר אותו למשחק הנוכחי שלך במקום?"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT_TITLE","התראת LINE"
"TID_LINE_BOUND_TO_OTHER_ACCOUNT","חשבון LINE זה כבר מקושר למשחק Brawl Stars אחר. האם לקשר אותו למשחק הנוכחי שלך במקום?"
"TID_TEAM_FREE_EVENT_REWARD_CLAIMED","פרס אירוע חינם התקבל"
"TID_GEM_BUY_CONFIRMATION","קיבלת <AMOUNT> יהלומים!"
"TID_BLOCKED_TEAM_READY","לא ניתן להציג זאת בסטטוס מוכן"
"TID_TEAM_CANNOT_INVITE_WHILE_READY","לא ניתן להזמין בסטטוס מוכן"
"TID_SHOTGUN_BANDITA_SKIN","שלי השודדת"
"TID_SHUTDOWN_STARTED","המשחק ייסגר לצורך עבודת תחזוקה קצרות בעוד 5 דקות."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG","מצטערים, מתבצעות עבודות תחזוקה בשרתים. נא לנסות שוב בעוד מספר שעות."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS","מצטערים, מתבצעות עבודות תחזוקה בשרתים. נא לנסות שוב בעוד שעתיים."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF","מצטערים, מתבצעות עבודות תחזוקה בשרתים. נא לנסות שוב בעוד כשעה וחצי."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR","מצטערים, מתבצעות עבודות תחזוקה בשרתים. נא לנסות שוב בעוד כשעה."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES","מצטערים, מתבצעות עבודות תחזוקה בשרתים. נא לנסות שוב בעוד כ-<value> דקות."
"TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON","מצטערים, מתבצעות עבודות תחזוקה בשרתים. נא לנסות שוב בעוד מספר דקות."
"TID_SHUTDOWN_BATTLE_DISABLED","המשחק ייסגר לכמה דקות לביצוע תחזוקה. לא ניתן להתחיל קרבות חדשים עד סיום ביצוע התחזוקה."
"TID_TEAM_SEARCH_NO_TEAM_CODE","הזנת קוד קבוצה"
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","אין לך גישה לאישור או דחייה של בקשות הצטרפות."
"TID_CLAN_RESPONSE_71","לבכירים יש תקופת צינון בין סילוקים"
"TID_STAT_MAX_DAMAGE","נזק בטווח מקסימלי"
"TID_STAT_DAMAGE_PER_BOMB","נזק מכל רימון"
"TID_ELDER_KICK_FAIL_COOLDOWN","סילקת לאחרונה חבר מועדון. יש לנסות שוב בעוד <time>."
"TID_LUCHADOR_KING_SKIN","אל פרימו המלך"
"TID_PLAYER_DEFEATED_BR","בראולר הובס"
"TID_BALL_1","באולינג בחצר האחורית"
"TID_HINT_VOLLEYBALL_PUSH_BALL","געו ב<cdaa520>כדור</c>!"
"TID_HINT_VOLLEYBALL_RETURN_BALL","עברו למקום שבו ה<cdaa520>כדור</c> נוחת כדי לשלוח אותו חזרה!"
"TID_HINT_VOLLEYBALL_PREVENT_RETURN","הרחיקו את היריבים מה<cdaa520>כדור</c> כדי להנחית אותו ולהבקיע!"
"TID_HINT_HOLD_THE_BALL_TAKE_BALL","זכו ב<cdaa520>גביע</c>!"
"TID_HINT_HOLD_THE_BALL_PROTECT","הגנו על נושא <cdaa520>הגביע</c>!"
"TID_HINT_HOLD_THE_BALL_HOLD_ON","היצמדו ל<cdaa520>גביע</c>!"
"TID_HINT_GET_BALL","תפסו את ה<cdaa520>כדור</c>!"
"TID_LASER_BALL_INTRO_TEXT","צריך שני גולים לנצח!"
"TID_AFK_WARNING","אזהרת חוסר פעילות! נא לזוז!"
"TID_AFK_DISCONNECTED_MSG","נותקת מהקרב עקב חוסר פעילות או חיבור אינטרנט גרוע."
"TID_AFK_BANNED_MSG","נחסמת מהקרב הנוכחי שלך עקב חוסר פעילות או חיבור אינטרנט גרוע. אפשר לחזור למשחק כשהקרב ייגמר."
"TID_AFK_DISCONNECTED_TITLE","ניתוק עקב חוסר פעילות"
"TID_AFK_BANNED_TITLE","חסומים מהקרב"
"TID_AFK_RELOAD","טעינה מחדש"
"TID_GAME_MODE_7","משחק גדול"
"TID_GAME_MODE_7_DESC","חמישה שחקנים מנסים להביס את הבראולר הגדול.\n\nכבראולר גדול יהיה לך יתרון רציני בכוח וכמות אדירה של חיים. חשוב להתחמק מהציידים ולהישאר במשחק כמה שיותר זמן!\n\nכאחד מחמשת הציידים צריך לשתף פעולה עם הקבוצה שלך כדי להביס את הבראולר הגדול לפני שייגמר הזמן!"
"TID_BOSS_INTRO_TEXT_ATTACK","הבסת הבראולר הגדול!"
"TID_BOSS_INTRO_TEXT_DEFEND","אתם הבראולר הגדול!"
"TID_BOSS_1","קניון האסון"
"TID_SEASON_END_POPUP_TITLE","ליגת הגביע הסתיימה"
"TID_SEASON_END_POPUP_REWARD","פרס ליגת הגביע"
"TID_SEASON_END_POPUP_GOLD_VALUE","<VALUE>"
"TID_COIN_META_MIGRATION_TITLE","שינויים חשובים!"
"TID_COIN_META_MIGRATION_OK","משחק בשלב ההדרכה"
"TID_COIN_META_MIGRATION_TXT_1","ל-Brawl Stars יש מערכת שדרוגים חדשה שבה בראולרים יכולים לעלות רמות לאחר שהשיגו מספיק נקודות כוח. ההתקדמות הנוכחית שלך הומרה לרמות בראולר."
"TID_COIN_META_MIGRATION_TXT_2","אפשר לקבל תיבות בראולר עבור טוקנים לשדרוג שלא השתמשתם בהם ועוד כמה כדי לוודא שלא תאבדו את ההתקדמות."
"TID_COIN_META_MIGRATION_TXT_3","המשחק משוחק כעת לרוחב והשליטה היא באמצעות שני ג‘ויסטיקים."
"TID_COIN_META_MIGRATION_TXT_4","תגבור מטבעות הוסר והומר ביהלומים."
"TID_BOLTS_MIGRATION_TITLE","שינויים חשובים!"
"TID_BOLTS_MIGRATION_OK","אישור"
"TID_BOLTS_MIGRATION_INFO","מערכת שדרוג הבראולרים החדשה כבר לא משתמשת ב-Elixir. קיבלת פיצוי של <BOLTS> טוקנים לשדרוג עבור ה-Elixir ושדרוגי בראולרים קודמים שלך. צריך להשתמש בטוקנים לשדרוג כדי לשדרג את הבראולרים שלך!\n\nבראולרים כפולים הוסרו מהמשחק, ועקב כך גם צ‘יפים. קיבלת פיצוי של <GEMS> יהלומים עבור הצ‘יפים שלך. שיהיה בכיף!"
"TID_BOLTS_MIGRATION_ELIXER_TOKEN","ה-Elixir שלך הפך לטוקנים לשדרוג"
"TID_BOLTS_MIGRATION_CHIP_GEM","הצ‘יפים שלך הומרו ביהלומים"
"TID_STAT_HEALING_PER_SEC","ריפוי בכל שנייה"
"TID_STAT_DAMAGE_PER_CARD","נזק מכל קלף"
"TID_OVERTIME","הארכת זמן!"
"TID_STARTER_PACK_XP_REQ","מבצע מיוחד לרגל הגעתך לרמת ניסיון <XPLEVEL>"
"TID_VALUE","ערך"
"TID_SHOP_ONE_TIME_PURCHASE","מבצע זה הוא לרכישה חד פעמית!"
"TID_HINT_MAKE_GOAL_1","יש לגרור את <ccc0033>הסמן האדום</c> לכיוון הכדור!"
"TID_BALL_2","כדרור משולש"
"TID_BALL_3","בעיטה למטרה"
"TID_STARTER_PACK_1","חבילה לרמה 5"
"TID_STARTER_PACK_2","חבילה לרמה 15"
"TID_STARTER_PACK_3","חבילה לרמה 25"
"TID_IAP_XMAS2018_PACK","חבילה לחגים"
"TID_IAP_XMAS2018_PACK_DESC","הו הו הו!"
"TID_STARTER_PACK_0","חבילת הצטרפות"
"TID_STARTER_PACK_0_DESC","חוגגים את תחילת המסע שלך עם Brawl Stars"
"TID_IAP_LNY2019_PACK","מבצעים לשנה הסינית החדשה"
"TID_IAP_LNY2019_PACK_DESC","שנה סינית טובה!"
"TID_IAP_MARCH2019_PACK","מבצע לחודש מרץ"
"TID_IAP_MARCH2019_PACK_DESC","זה מבצע חד פעמי!"
"TID_IAP_REFRESHER_PACK_DESC","זה מבצע חד פעמי!"
"TID_BLACKHOLE_DEFAULT_SKIN","ברירת מחדל"
"TID_GOLD_CAP_HIT","הגעת למגבלת הטוקנים."
"TID_GATCHA_BUTTON_BOX_STACK_FULL","ערימת התיבות מלאה"
"TID_COOP_1","פארק פאצ‘ינקו"
"TID_GAME_MODE_8","רובו-קרב"
"TID_GAME_MODE_8_DESC","צריך להגן על הכספת מפני רובוטים שודדים חמדנים!\n\nהרובוטים יתקפו את הכספת מכל הכיוונים ובמספרים הולכים וגדלים. חשוב לעשות כל מה שאפשר כדי להגן עליה עד שייגמר הזמן!\n\nרמת הקושי של רובו-קרב עולה משלב לשלב, החל מ‘רגיל‘ עד ל‘מטורף‘, בכל פעם שתצליחו להגן בהצלחה על הכספת."
"TID_COOP_INTRO_TEXT","שומרים על הכספת!"
"TID_SELECT_EVENT_POPUP_TITLE","בחרו אירוע"
"TID_BARREL_BOT","דאריל"
"TID_BARREL_BOT_DESC","לדאריל יש יכולת מתקפה אימתנית של רובה ציד כפול. תכונת הסופר שלו מאפשרת לו להתגלגל בסבבה בתוך החבית שלו!"
"TID_BARREL_BOT_WEAPON","טובים השניים"
"TID_BARREL_BOT_WEAPON_DESC","רובה הציד הכפול של דאריל יורה מטחים שגורמים נזק מטווח קצר."
"TID_BARREL_BOT_ULTI","חבית מתגלגלת"
"TID_BARREL_BOT_ULTI_DESC","דאריל מתגלגל בתוך החבית שלו, מפיל אויבים וניתז מהקירות. תכונת הסופר שלו מתחדשת לאורך זמן!"
"TID_ARTILLERY_DUDE","פני"
"TID_ARTILLERY_DUDE_DESC","פני יורה שקים של מטבעות ופוגעת במטרה ובכל מי שעומד מאחוריה. תכונת הסופר שלה היא צריח תותח בסגנון מרגמה!"
"TID_ARTILLERY_DUDE_WEAPON","רובה שלל"
"TID_ARTILLERY_DUDE_WEAPON_DESC","יורה נרתיק של זהב מזויף. אם הנרתיק פוגע באויב הוא מתפוצץ ומפזר מטבעות על המטרות שמאחורי האויב הראשון."
"TID_ARTILLERY_DUDE_ULTI","התותח הנאמן"
"TID_ARTILLERY_DUDE_ULTI_DESC","פני מכינה את התותח שלה! הוא יכול לירות באויבים לטווח ארוך, גם אם הם תופסים מחסה."
"TID_ITEM_NAME_SPECIAL","כוח כוכב"
"TID_HERO_INFO_ITEM_LOCKED","ניתן למצוא אחרי רמה <LEVEL>"
"TID_HERO_INFO_LOCKED_INFO","שחרור בראולר מתיבות בראולר"
"TID_HERO_INFO_LOCKED_INFO_RANK_TRACK","דרוש מספר כולל של <SCORE> גביעים כדי לפתוח"
"TID_SPEC_ABI_FREEZE","הלם קרב"
"TID_SPEC_ABI_BERSERKER","ברסקר"
"TID_SPEC_SELF_DESTRUCT","נקמה"
"TID_SPEC_ABI_CACTUS_HEAL","דישון"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","שימוש רפואי"
"TID_SPEC_ABI_REPAIR_TURRET","ממריץ"
"TID_SPEC_ABI_PET_LIFESTEAL","תנו צ‘אנס"
"TID_SPEC_ABI_STEAL_SOULS","יבול מצמרר"
"TID_SPEC_ABI_SPOT","עיט מרחף"
"TID_SPEC_ABI_AMBUSH","מארב"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","פורטל שחור"
"TID_SPEC_ABI_SPEED","מגפיים מבריקים"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","חיבוק של אמא"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","קופצני ביותר"
"TID_SPEC_ABI_FIRE_DOT_ULTI","אל פואגו"
"TID_SPEC_LAST_STAND","שירת הברבור"
"TID_SPEC_BURN","משלהב"
"TID_SPEC_CRIPPLE","רעיל במיוחד"
"TID_SPEC_ABI_BARREL_DEFENSE","חישוקי פלדה"
"TID_SPEC_HEAL_MAIN_ATTACK","טיפול במוזיקה"
"TID_SPEC_ABI_FREEZE_DESC","קליעי העל של שלי מאיטים את האויבים למשך <c00cc00><VALUE1></c> שניות!"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","קרואו גורם <c00cc00><VALUE2></c> נזק עם המתקפה ותכונת הסופר שלו למטרות עם <VALUE1>% חיים או פחות."
"TID_SPEC_ABI_BERSERKER_DESC","כשהחיים של בול נמצאים מתחת ל-<c00cc00> <VALUE1>%</c>, מהירות הטעינה מחדש שלו מוכפלת!"
"TID_SPEC_SELF_DESTRUCT_DESC","כשדינ-מייק מובס הוא משליך שישה מקלות דינמיט שכל אחד מהם גורם נזק של <c00cc00><VALUE1></c>"
"TID_SPEC_ABI_CACTUS_HEAL_DESC","אחרי שימוש בתכונת הסופר שלו, החיים של ספייק מתחדשים בקצב של <c00cc00><VALUE1></c> לשנייה אם הוא נשאר באזור ההשפעה שלה."
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","בארלי מחזיר לעצמו <c00cc00><VALUE1></c> חיים מכל מתקפה."
"TID_SPEC_ABI_REPAIR_TURRET_DESC","ג‘סי יכולה לתקן את צריח הרובה שלה ולהחזיר לו <c00cc00><VALUE1></c> מהחיים שחסרים לו אם היא משתמשת במתקפה שלה עליו."
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","ניטה מחזירה לעצמה <c00cc00><VALUE1></c> נקודות בריאות בכל פעם שהדוב שלה פוגע בבראולר אויב. כשניטה גורמת נזק לבראולר אויב, הדוב שלה זוכה מחדש ב-<c00cc00><VALUE2></c> נקודות בריאות."
"TID_SPEC_ABI_STEAL_SOULS_DESC","מורטיס שואב את תמצית החיים של הבראולרים שהוא מביס ובכך מוסיף לעצמו <c00cc00><VALUE1></c> חיים."
"TID_SPEC_SPOT_FROM_AIR_DESC","כשפייפר משתמשת בתכונת הסופר שלה, היא יכולה לזהות מהאוויר אויבים שמתחבאים בשיחים."
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","כשהמתקפה של פוקו פוגעת בבראולרים ידידותיים הם מקבלים כעת <c00cc00><VALUE1></c> חיים."
"TID_SPEC_ABI_SPOT_DESC","בו מזהה אויבים שמתחבאים בשיחים ממרחק גדול יותר ב-<c00cc00><VALUE1>%</c> מהרגיל."
"TID_SPEC_ABI_AMBUSH_DESC","המתקפה של פייפר גורמת <c00cc00><VALUE1></c> נזק נוסף, מטווח מקסימלי, כשהיא מסתתרת בשיח."
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","מתקפת הסופר של טארה פותחת פורטל בין ממדים! גרסת צל של טארה מופיעה ותוקפת את האויבים שלה."
"TID_SPEC_ABI_TODO_DESC","יכולת מיוחדת לא מוגדרת"
"TID_SPEC_ABI_SPEED_DESC","מהירות התנועה של קולט מוגדלת ב-<c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","דינ-מייק יכול לגלוש על הגל של פיצוץ חומרי הנפץ שלו כדי לקפוץ מעל מכשולים!"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","בכל פעם שפאם פוגעת בבראולר אויב באמצעות סופת שאריות, היא מרפאת את עצמה ובראולרים ידידותיים שנמצאים בסביבה עם <c00cc00><VALUE1></c> בריאות."
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","הכדורים של ריקו, במתקפה הרגילה וגם בתכונת הסופר, נטענים בכוחות על בפגיעה הראשונה שלהם ומסבים <c00cc00><VALUE1></c> נזק!"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","אויבים שנפגעים על-ידי תכונת הסופר של אל פרימו יישרפו ויספגו נזק של <c00cc00><VALUE1></c> למשך 4 שניות."
"TID_SPEC_LAST_STAND_DESC","פוקו משמיע את שירת הברבור שלו ונעלם. בראולרים ידידותיים בסביבה מקבלים <c00cc00><VALUE1></c> חיים!"
"TID_SPEC_BURN_DESC","ההשפעה של המתקפה של ברוק גורמת לשריפה. אויבים שנמצאים באזור סופגים נזק של <c00cc00><VALUE1></c> בשנייה! נמשכת 2 שניות."
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","תכונת הסופר של דאריל מחזקת את החבית שלו ומפחיתה את הנזק שהוא סופג ב-<c00cc00><VALUE2>%</c> למשך <c00cc00><VALUE1></c> שניות."
"TID_SPEC_CRIPPLE_DESC","הרעל של קרואו שואב את הכוח של האויבים והם מסבים <c00cc00><VALUE1>%</c> פחות נזק כשהם מורעלים."
"TID_BATTLE_ROYALE_7","צרות כפולות"
"TID_GAME_MODE_9","קרב מכריע בזוג"
"TID_GAME_MODE_9_COMBINED","קרב מכריע"
"TID_GAME_MODE_9_DESC","צריך להביס את ארבע הקבוצות האחרות. אם הובסתם, תופיעו מחדש אחרי זמן קצר אם חבר הקבוצה שלך עדיין בחיים!"
"TID_WAVE_APPROACHING","גל <number>"
"TID_TEAMS_LEFT","קבוצות שנותרו: <num>"
"TID_TEAM_MATE_RESPAWNING","חבר קבוצה חוזר בעוד: <num>"
"TID_BOSS_APPROACHING","גל <number>: <ccc0000>רובוט גדול מתקרב!</c>"
"TID_COOP_2","צומת הפלדה"
"TID_BOSS_2","היכל מלך החפרפרות"
"TID_BEAR_DAMAGE","נזק דוב"
"TID_BEAR_HEALTH","חיי דוב"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","זוגות"
"TID_SPEC_ABI_PUSHBACK_SELF","דינ-קפוץ"
"TID_VIEW_PROFILE_BUTTON","הצג פרופיל"
"TID_REPORT_PLAYER_BUTTON","דווח"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","האם לדווח על <name>?"
"TID_CHAT_REPORT_CONFIRMATION","\n\nהאם באמת ברצונך לדווח על התנהגות לא הולמת מצד <name>?"
"TID_PLAYER_ALREADY_REPORTED","השחקן הזה כבר דווח!"
"TID_STARTER_PACK_4","חבילה לרמה 35"
"TID_NEED_HERO","לא ניתן לרכוש סקין. יש לפתוח את הבראולר תחילה."
"TID_EVENT_ENDING","<GAMEMODE> מסתיים בקרוב!"
"TID_TEAM_DISPLAY_TITLE_CLAN","קבוצות מועדונים"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","קבוצות חברים"
"TID_TICKETS_REVEIVED","התקבלו <AMOUNT> כרטיסים לאירועים!"
"TID_TUTORIAL_12","השגנו את היהלומים, בואו נצא מפה!"
"TID_NO_TARGET_HINT","אין מטרה זמינה לירי מהיר!"
"TID_CAN_NOT_AUTOSHOOT","אין ירי מהיר שזמין עבור תכונת סופר זו"
"TID_VS","נגד"
"TID_VS_SHOWDOWN","כל בראולר לעצמו!"
"TID_HAS_LASER_BALL_HINT","לא ניתן לירות במהירות בעת נשיאת הכדור"
"TID_CLAN_RESPONSE_44","הצטרפות נכשלה: הצטרפת כבר למועדון"
"TID_SHOTGUN_GIRL_SHORT_DESC","לוחמת"
"TID_GUNSLINGER_SHORT_DESC","צלף"
"TID_BULL_DUDE_SHORT_DESC","משקל כבד"
"TID_ROCKET_GIRL_SHORT_DESC","צלף"
"TID_TNT_DUDE_SHORT_DESC","זורק"
"TID_LUCHADOR_SHORT_DESC","משקל כבד"
"TID_TRICKSHOT_DUDE_SHORT_DESC","צלף"
"TID_CACTUS_SHORT_DESC","צלף"
"TID_BARKEEP_SHORT_DESC","זורק"
"TID_MECHANIC_SHORT_DESC","לוחמת"
"TID_SHAMAN_SHORT_DESC","לוחמת"
"TID_UNDERTAKER_SHORT_DESC","מתנקש נמרץ"
"TID_CROW_SHORT_DESC","מתנקש רעיל"
"TID_DEAD_MARIACHI_SHORT_DESC","תמיכה"
"TID_BOW_DUDE_SHORT_DESC","לוחם"
"TID_SNIPER_SHORT_DESC","צלפית"
"TID_MINIGUN_DUDE_SHORT_DESC","תמיכה"
"TID_BLACK_HOLE_SHORT_DESC","לוחמת"
"TID_BARREL_BOT_SHORT_DESC","משקל כבד"
"TID_CLAN_INTRO_SUGGESTED_CLANS","המועדונים הטובים ביותר עבורך"
"TID_CLAN_INTRO_CREATE_TITLE","למה לא לפתוח אחד משלך?"
"TID_CLAN_INTRO_HEADER","מועדונים"
"TID_CLAN_INFO_TITLE","פרטי מועדון"
"TID_CLAN_INFO_NO_DESCRIPTION","אין תיאור מועדון"
"TID_EVENT_POPUP_TITLE","בואו נילחם!"
"TID_GOLDRUSH_8","מישורי הספיר"
"TID_USE_AUTOFIRE_TUTORIAL","יש להקיש על <ccc0033>הסמן האדום</c> לירי באויב הקרוב ביותר!"
"TID_BRAWL_BOX_INFO_1","תיבה גדולה אחת מעניקה לך פרסים שדומים לפתיחה של שלוש תיבות בראולר. עם זאת, נקודות הכוח מתחלקות בין פחות בראולרים.\n\nיינתנו לך שלוש משיכות אקראיות ואלה סיכויי הזכייה בפרסים בכל אחת מהן:"
