"TID","TR"
"TID_ITEM_NAME_SPECIAL","YILDIZ GÜCÜ"
"TID_HERO_INFO_ITEM_LOCKED","Bunu <LEVEL>. seviyeye ulaştıktan sonra bulabilirsin."
"TID_HERO_INFO_LOCKED_INFO","Bu savaşçıyı savaş kutularından bulabilirsin."
"TID_HERO_INFO_LOCKED_INFO_RANK_TRACK","<SCORE> kupaya ulaştığında açılır."
"TID_SPEC_ABI_FREEZE","FİŞEK ŞOKU"
"TID_SPEC_ABI_BERSERKER","VAHŞİ SAVAŞÇI"
"TID_SPEC_SELF_DESTRUCT","İNTİKAM"
"TID_SPEC_ABI_CACTUS_HEAL","GÜBRELE"
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK","TIBBİ AMAÇLAR"
"TID_SPEC_ABI_REPAIR_TURRET","TAMİR"
"TID_SPEC_ABI_PET_LIFESTEAL","AYI DESTEĞİ"
"TID_SPEC_ABI_STEAL_SOULS","RUH TOPLAYICI"
"TID_SPEC_ABI_SPOT","KARTAL GÖZÜ"
"TID_SPEC_ABI_AMBUSH","PUSU"
"TID_SPEC_ABI_BLACK_HOLE_MONSTER","KARA PORTAL"
"TID_SPEC_ABI_SPEED","YAYLI ÇİZMELER"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK","ANNE KUCAĞI"
"TID_SPEC_BOUNCED_BULLETS_STRONGER","SÜPER ZIPIR"
"TID_SPEC_ABI_FIRE_DOT_ULTI","ALEVLİ ATLAYIŞ"
"TID_SPEC_LAST_STAND","KUĞU ŞARKISI"
"TID_SPEC_BURN","ALEV"
"TID_SPEC_CRIPPLE","EKSTRA ZEHİRLİ"
"TID_SPEC_ABI_BARREL_DEFENSE","ÇELİK ÇEMBERLER"
"TID_SPEC_HEAL_MAIN_ATTACK","DA CAPO!"
"TID_SPEC_ABI_FREEZE_DESC","Shelly'nin Süper fişekleri düşmanları <c00cc00><VALUE1></c> saniyeliğine yavaşlatır!"
"TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC","Crow'un normal ve süper saldırısı, sağlığı %<VALUE1> ve altı düşmanlara <c00cc00>+<VALUE2></c> hasar verir."
"TID_SPEC_ABI_BERSERKER_DESC","Bull <c00cc00>%<VALUE1></c> sağlığın altına düştüğünde silahını doldurma hızı iki katına çıkar!"
"TID_SPEC_SELF_DESTRUCT_DESC","Dynamike yok edildiğinde her biri <c00cc00><VALUE1></c> hasar veren altı dinamit fırlatır."
"TID_SPEC_ABI_CACTUS_HEAL_DESC","Spike süper özelliğini kullandığında, özelliğin etki alanında kalarak saniyede <c00cc00><VALUE1></c> sağlık puanını yeniler."
"TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC","Barley, her saldırısından <c00cc00><VALUE1></c> sağlık puanı kazanır."
"TID_SPEC_ABI_REPAIR_TURRET_DESC","Jessie, elektrikli atışıyla taretini vurarak <c00cc00><VALUE1></c> puan iyileştirir."
"TID_SPEC_ABI_PET_LIFESTEAL_DESC","Nita, ayısı bir düşman savaşçıya vurduğunda <c00cc00><VALUE1></c> sağlık puanı kazanır. Nita bir düşman savaşçıya hasar verdiğinde de ayısı <c00cc00><VALUE2></c> sağlık puanı kazanır."
"TID_SPEC_ABI_STEAL_SOULS_DESC","Mortis yendiği savaşçıların ruhunu toplar ve sağlığını <c00cc00><VALUE1></c> artırır."
"TID_SPEC_SPOT_FROM_AIR_DESC","Piper, süper saldırısını kullandığında çalılarda saklanan düşmanları görür."
"TID_SPEC_HEAL_MAIN_ATTACK_DESC","Poco'nun saldırısı takım arkadaşlarına isabet ettiğinde <c00cc00><VALUE1></c> sağlık puanı kazandırır."
"TID_SPEC_ABI_SPOT_DESC","Bo, çalılarda saklanan düşmanları <c00cc00>%<VALUE1></c> daha uzaktan görür."
"TID_SPEC_ABI_AMBUSH_DESC","Piper, bir çalıya saklandığında saldırısı <c00cc00>+<VALUE1></c> ekstra hasar verir (maksimum menzilde)."
"TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC","Tara'nın Süper özelliği bir boyut kapısı açar! Tara'nın gölge kopyası belirir ve düşmanlara saldırır."
"TID_SPEC_ABI_TODO_DESC","Özel yetenek belirtilmemiş"
"TID_SPEC_ABI_SPEED_DESC","Colt'un hareket hızı <c00cc00>%<VALUE1></c> artar."
"TID_SPEC_ABI_PUSHBACK_SELF_DESC","Dynamike, patlayan dinamitlerin etkisiyle engellerin üzerinden atlar!"
"TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC","Pam, düşman savaşçıları hurda atışıyla vurduğunda kendisine ve yakınlardaki takım arkadaşlarına <c00cc00><VALUE1></c> sağlık puanı kazandırır."
"TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC","Rico'nun mermileri, hem normal hem de süper saldırılarda sektikten sonra +<c00cc00><VALUE1></c> hasar verir!"
"TID_SPEC_ABI_FIRE_DOT_ULTI_DESC","El Primo'nun süper saldırısına yakalanan düşmanlar 4 saniye boyunca yanar ve toplam <c00cc00><VALUE1></c> hasar alır."
"TID_SPEC_LAST_STAND_DESC","Poco, yok edildiği anda kuğu şarkısını çalar. Etrafındaki dost savaşçılar <c00cc00><VALUE1></c> sağlık puanı kazanır!"
"TID_SPEC_BURN_DESC","Brock'un saldırısı etrafı yakar. Yanan alanda kalan düşmanlar her saniye <c00cc00><VALUE1></c> hasar görür! Etkisi 2 saniye sürer."
"TID_SPEC_ABI_BARREL_DEFENSE_DESC","Darryl süper saldırısını kullandığında fıçısı güçlenir ve <c00cc00><VALUE1></c> saniye boyunca aldığı tüm hasar <c00cc00>%<VALUE2></c> azalır."
"TID_SPEC_CRIPPLE_DESC","Crow'un zehri düşmanların gücünü azaltır ve <c00cc00>%<VALUE1></c> daha az hasar vermelerini sağlar."
"TID_BATTLE_ROYALE_7","Çifte Bela"
"TID_GAME_MODE_9","ÇİFT HESAPLAŞMA"
"TID_GAME_MODE_9_COMBINED","HESAPLAŞMA"
"TID_GAME_MODE_9_DESC","Diğer dört takımı yok edin. Yok edildiğinde, takım arkadaşın hayattaysa belirli bir süre sonra tekrar canlanırsın."
"TID_WAVE_APPROACHING","<number>. dalga"
"TID_TEAMS_LEFT","Kalan takım sayısı: <num>"
"TID_TEAM_MATE_RESPAWNING","Takım arkadaşının gelmesine: <num>"
"TID_BOSS_APPROACHING","<number>. Dalga: <ccc0000>Büyük Robot Geliyor!</c>"
"TID_COOP_2","Çelik Kavşak"
"TID_BOSS_2","Köstebek Kralın Sarayı"
"TID_BEAR_DAMAGE","Ayı Hasarı"
"TID_BEAR_HEALTH","Ayı Sağlığı"
"TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM","İkili takımlar"
"TID_SPEC_ABI_PUSHBACK_SELF","DİNAMİT ATLAYIŞI"
"TID_VIEW_PROFILE_BUTTON","Profili Görüntüle"
"TID_REPORT_PLAYER_BUTTON","BİLDİR"
"TID_CHAT_REPORT_CONFIRMATION_TITLE","<name> bildirilsin mi?"
"TID_CHAT_REPORT_CONFIRMATION","\n\n<name> adlı kişiyi uygunsuz davranış nedeniyle bildirmek istediğine emin misin?"
"TID_PLAYER_ALREADY_REPORTED","Bu oyuncu zaten bildirildi."
"TID_STARTER_PACK_4","35. Seviye Paketi"
"TID_NEED_HERO","Kostüm satın alınamıyor. Önce savaşçıyı açmalısın."
"TID_EVENT_ENDING","<GAMEMODE> yakında bitiyor!"
"TID_TEAM_DISPLAY_TITLE_CLAN","KULÜP TAKIMLARI"
"TID_TEAM_DISPLAY_TITLE_FRIENDS","ARKADAŞ TAKIMLARI"
"TID_TICKETS_REVEIVED","<AMOUNT> etkinlik bileti alındı!"
"TID_TUTORIAL_12","Elmasları aldık, çıkışa gidelim!"
"TID_NO_TARGET_HINT","Hızlı saldırı için hedef yok!"
"TID_CAN_NOT_AUTOSHOOT","Bu süper özellik ile hızlı saldırı yapılamaz."
"TID_VS","X"
"TID_VS_SHOWDOWN","Her savaşçı kendi başına!"
"TID_HAS_LASER_BALL_HINT","Top sendeyken hızlı saldırı yapamazsın."
"TID_CLAN_RESPONSE_44","Katılamadın: Zaten bir kulüptesin"
"TID_SHOTGUN_GIRL_SHORT_DESC","SAVAŞÇI"
"TID_GUNSLINGER_SHORT_DESC","KESKİN NİŞANCI"
"TID_BULL_DUDE_SHORT_DESC","AĞIR SIKLET"
"TID_ROCKET_GIRL_SHORT_DESC","KESKİN NİŞANCI"
"TID_TNT_DUDE_SHORT_DESC","ATICI"
"TID_LUCHADOR_SHORT_DESC","AĞIR SIKLET"
"TID_TRICKSHOT_DUDE_SHORT_DESC","KESKİN NİŞANCI"
"TID_CACTUS_SHORT_DESC","KESKİN NİŞANCI"
"TID_BARKEEP_SHORT_DESC","ATICI"
"TID_MECHANIC_SHORT_DESC","SAVAŞÇI"
"TID_SHAMAN_SHORT_DESC","SAVAŞÇI"
"TID_UNDERTAKER_SHORT_DESC","HIZLI SUİKASTÇİ"
"TID_CROW_SHORT_DESC","ZEHİRLİ SUİKASTÇİ"
"TID_DEAD_MARIACHI_SHORT_DESC","DESTEK"
"TID_BOW_DUDE_SHORT_DESC","SAVAŞÇI"
"TID_SNIPER_SHORT_DESC","KESKİN NİŞANCI"
"TID_MINIGUN_DUDE_SHORT_DESC","DESTEK"
"TID_BLACK_HOLE_SHORT_DESC","DÖVÜŞÇÜ"
"TID_BARREL_BOT_SHORT_DESC","AĞIR SIKLET"
"TID_CLAN_INTRO_SUGGESTED_CLANS","SENİN İÇİN ÖNERİLEN KULÜPLER"
"TID_CLAN_INTRO_CREATE_TITLE","KENDİ KULÜBÜNÜ KURMAYA NE DERSİN?"
"TID_CLAN_INTRO_HEADER","KULÜPLER"
"TID_CLAN_INFO_TITLE","KULÜP BİLGİLERİ"
"TID_CLAN_INFO_NO_DESCRIPTION","KULÜP TANIMI YOK"
"TID_EVENT_POPUP_TITLE","HAYDİ SAVAŞALIM!"
"TID_GOLDRUSH_8","Safir Düzlükler"
"TID_USE_AUTOFIRE_TUTORIAL","En yakın düşmana ateş etmek için <ccc0033>kırmızı düğmeye</c> dokun!"
"TID_BRAWL_BOX_INFO_1","Bir büyük kutu açtığında üç savaş kutusu açmış kadar ödül kazanırsın ama güç puanları daha az savaşçıya dağıtılır.\n\nRastgele üç çekiliş gerçekleşir ve her birinin ödül şansı şöyledir:"
"TID_BRAWL_BOX_INFO_2","Her savaş kutusunda şunlardan biri bulunur: yeni bir savaşçı, güç puanı + altın (birlikte), bir aksesuar veya bir yıldız gücü. Ayrıca, bonus olarak jeton katlayıcı çıkabilir.\n\nBu ödüllerin çıkma şansı şöyledir:"
"TID_BRAWL_BOX_INFO_3","Bir mega kutu açtığında on savaş kutusu açmış kadar ödül kazanırsın ama güç puanları daha az savaşçıya dağıtılır.\n\nRastgele on çekiliş gerçekleşir ve her birinin ödül şansı şöyledir:"
"TID_BRAWL_BOX_INFO_CATEGORIES","\n\n<CATEGORY1> : %<NUM1>\nEnder savaşçı : %<NUM2><GAR_HERO_1>\nSüper ender savaşçı : %<NUM3><GAR_HERO_2>\nDestansı savaşçı : %<NUM4><GAR_HERO_3>\nGizemli savaşçı : %<NUM5><GAR_HERO_4>\nEfsanevi savaşçı : %<NUM6><GAR_HERO_5>\nYıldız gücü : %<NUM7><GAR_STAR_POWER>\nAksesuar : %<NUM8><GAR_ACCESSORY>"
"TID_BRAWL_BOX_INFO_FOOTER","\n\nEk olarak her açışta %3 jeton katlayıcı çıkma şansı vardır. Aksesuarların en az 7. seviyeye ulaşmış savaşçılar için, yıldız güçlerinin ise en az 9. seviyeye ulaşmış savaşçılar için çıktığını unutma. Belirli bir türdeki tüm ödülleri açtığında (örneğin tüm ender savaşçıları açtığında) diğer tüm ödülleri alma şansın artar. Şans: Savaş kutusu açma sisteminin adil olması için efsanevi savaşçıların çıkma ihtimalini belirleyen bir şans sistemi var. Yeni savaşçı çıkmadığında şans puanın artar ve yeni bir savaşçı çıktığında, çıkan savaşçının enderlik düzeyine göre şans puanın azalır. Şans puanın yeterince yüksekse efsanevi savaşçı çıkma ihtimali daha fazladır. Düşük şans puanıyla yeni efsanevi savaşçı çıkması zordur. İlk birkaç ödül, oyunun adil başlaması için önceden belirlenmiştir."
"TID_BRAWL_BOX_INFO_POWER_POINTS_AND_COINS","Güç puanı + altın"
"TID_BRAWL_BOX_INFO_COINS","Altın"
"TID_BRAWL_BOX_INFO_GUARANTEED_HERO_IN","(<DRAWS> çekilişte kesin çıkar)"
"TID_BRAWL_BOX_INFO_GUARANTEED_STARPOWER_IN","(<DRAWS> çekilişte kesin çıkar)"
"TID_BRAWL_BOX_INFO_GUARANTEED_ACCESSORY_IN","(<DRAWS> çekilişte kesin çıkar.)"
"TID_POWER_DROP_VALUE","+<VALUE>"
"TID_COLLECT","AL"
"TID_PAGE_FRIENDS_TITLE","ARKADAŞLAR"
"TID_PAGE_FRIENDS_TITLE2","Arkadaşlarınla savaş!"
"TID_PAGE_FRIENDS_ADD_FRIENDS","ARKADAŞ EKLE"
"TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN","Arkadaşlarınla oynamak için sosyal medya hesaplarına bağlan veya oyunda arkadaş bul!"
"TID_PAGE_FRIENDS_NO_FRIENDS","Arkadaşlarınla oynamak için sosyal medya hesaplarına bağlan veya oyunda arkadaş bul!"
"TID_FRIENDS_TITLE","<COUNT> arkadaş"
"TID_FRIENDS_TAB_1","ARKADAŞLAR"
"TID_FRIENDS_TAB_2","ÖNERİLEN"
"TID_FRIENDS_TAB_3","DAVETLER"
"TID_TOTAL","TOPLAM"
"TID_BRAWL_BOX_INFO_TITLE_2","SAVAŞ KUTUSU BİLGİLERİ"
"TID_BRAWL_BOX_INFO_TITLE_3","MEGA KUTU BİLGİLERİ"
"TID_OFFER_ALSO_INCLUDES","TEKLİFTEKİ EKSTRALAR:"
"TID_OFFER_VALUE_TITLE","DEĞER"
"TID_OFFER_VALUE","+%<VALUE>"
"TID_SHOP_OFFER_COUNTDOWN","<TIME>"
"TID_USE_ULTI_TUTORIAL","Nişan almak için <cff9900>sarı düğmeyi</c> sürükle!"
"TID_HERO_STATS_TITLE","SAVAŞÇI İSTATİSTİKLERİ"
"TID_GATCHA_SCREEN_ITEMS_REMAINING","KALAN:"
"TID_GATCHA_SCREEN_BONUS_ITEMS_REMAINING","KALAN BONUS:"
"TID_GATCHA_SCREEN_YOU_GOT","ALDIKLARIN:"
"TID_GATCHA_SCREEN_BONUSES","BONUS:"
"TID_GATCHA_SCREEN_SUMMARY_UNLOCKED","AÇILDI!"
"TID_HERO_LIST_ITEM_UPGRADE","YÜKSELT"
"TID_SHOP_CLAMIMED","Alındı"
"TID_SHOP_OFFER_PURCHASE_ERROR_CLAIMED","Bu öğe zaten alındı"
"TID_ONLINE","ÇEVRİMİÇİ"
"TID_LEADERBOARD","LİDERLİK TABLOSU"
"TID_NOT_ENOUGH_TICKETS_INFO","\n\nBiletin kalmadı!"
"TID_HERO_LIST_NEW","YENİ"
"TID_HAMMER_DUDE","FRANK"
"TID_HOLD_PHONE_LIKE_THIS","CİHAZINI BÖYLE TUT"
"TID_HINT_FINGER_TAP_TAP","DOKUN!"
"TID_HINT_FINGER_DRAG","NİŞAN ALMAK İÇİN ÇEK"
"TID_MOVE_HERE","Buraya git"
"TID_HINT_HEADER","İPUCU:"
"TID_HINT_0","En yakın düşmana hızlı saldırı yapmak için <ccc0033>kırmızı düğmeye</c> dokunabilirsin."
"TID_HINT_1","En yakın düşmana süper saldırını yapmak için <cff9900>sarı düğmeye</c> dokunabilirsin."
"TID_HINT_2","Atışlarını hedeflemek için <ccc0033>kırmızı düğmeyi</c> sürükle."
"TID_HINT_3","Süper atışını hedeflemek için <cff9900>sarı düğmeyi</c> sürükle."
"TID_HINT_4","Nişan aldığın bir atışı iptal etmek için düğmeyi ortaya geri getirebilirsin."
"TID_HINT_5","Eşleştirme, seçtiğin savaşçının kupa sayısına göre yapılır. Yeni açtığın savaşçılarla kupa kazanmak daha kolaydır."
"TID_HINT_6","Yeni savaşçılar edinmek toplam kupa sayısını artırmayı ve ödül almayı kolaylaştırır."
"TID_HINT_7","Piper'ın atışları ne kadar uzağa giderse o kadar fazla hasar verir."
"TID_HINT_8","Barley'in süper atışı, şişeler yakın yerlere düşeceğinden özellikle kısa mesafede büyük hasar verir."
"TID_HINT_9","Rico'nun mermileri her sektiğinde biraz daha uzağa gider."
"TID_HINT_10","Ateş etmek için ekranın sağ tarafındaki <ccc0033>kırmızı düğmeye</c> dokun."
"TID_HINT_11","Hem normal hem de süper saldırıların iki atış modu vardır. Dokunarak hızlı atış yapabilir veya çekerek nişan alabilirsin."
"TID_HINT_12","Hareket eden hedefleri vurmak için nişan almak işe yarar."
"TID_HINT_13","Hızlı atış, nişan almaya zamanının olmadığı acil atışlarda kullanışlıdır."
"TID_HINT_14","Hızlı atış, sana yakın olan düşmanlara karşı daha etkilidir."
"TID_HINT_15","Çalıda saklandığın sırada sana çok yaklaşan düşmanlar seni görebilir."
"TID_HINT_16","Hızlı atışla en yakın düşmana doğrudan ateş edersin. Düşmanın hareket halinde olması hesaba katılmaz."
"TID_HINT_17","Çalılarda düşman olup olmadığını anlamak için nişan alarak çalılara ateş edebilirsin."
"TID_HINT_18","Hızlı atış, sabit duran düşmanlara karşı etkilidir."
"TID_HINT_19","Hızlı atış, sana doğru gelen veya senden uzaklaşmaya çalışan düşmanlara karşı etkilidir."
"TID_HINT_20","Çalıda saklandığın sırada saldırı yapar veya hasar görürsen düşmanlar seni görür."
"TID_HINT_21","Düşmanlardan saklanmak için çalıları kullanabilirsin."
"TID_HINT_22","Hızlı atışı kullandığında, görünen bir düşman yoksa bile ateş edersin."
"TID_VS_TUTORIAL","Tüm <ce662f9>elmasları</c> topla"
"TID_USE_MANUAL_FIRE_TUTORIAL","Nişan almak için <ccc0033>kırmızı düğmeyi</c> sürükle!"
"TID_TUTORIAL_GOOD_JOB_2","Güzel! <cff6633>Turuncu çizgiler</c> cephanemizi gösterir. Her zaman elimden geldiğince hızlı dolduracağım!"
"TID_TUTORIAL_GOOD_JOB_3","Harika! Düşmanlara saldırdıkça <cff9900>süper saldırın</c> dolar!"
"TID_TUTORIAL_GOOD_JOB_4","Aferin!"
"TID_SPECTATE_PLAYER_BUTTON","İzle"
"TID_SPECTATE_FAILED","İzleme başarısız oldu"
"TID_ACCOUNT_DISABLED_TEXT","Hesap Devre Dışı Bırakıldı"
"TID_ACCOUNT_DELETED_ON_REQUEST_TEXT","Bu hesap, bir silme talebi üzerine devre dışı bırakıldı ve kurtarılamaz."
"TID_ACCOUNT_DELETED_DUE_INACTIVITY_TEXT","Bu hesap, uzun süredir aktif olmadığı için devre dışı bırakıldı ve kurtarılamaz."
"TID_ACCOUNT_DELETION_WARNING_TITLE","Hesap Silme Uyarısı"
"TID_ACCOUNT_DELETION_WARNING_TEXT","Hesabın, isteğin üzerine kısa bir süre içinde devre dışı bırakılacak. Fikrini değiştirdiysen Yardım ve Destek ile iletişime geçip isteğini iptal edebilirsin."
"TID_ACCOUNT_DELETION_WARNING_TEXT_PAST","Hesabın, isteğin üzerine kısa bir süre içinde devre dışı bırakılacak. Fikrini değiştirdiysen Yardım ve Destek ile iletişime geçip isteğini iptal edebilirsin."
"TID_ACCOUNT_DELETION_WARNING_CONTACT_PS","Bu hesabın silinmesini talep ettiniz. Hesabın silinmesini <time> içinde iptal edebilirsiniz."
"TID_ACCOUNT_DELETION_WARNING_BUTTON_CONTACT_PS","Destekle iletişime geç"
"TID_CLAN_JOIN_FAILED_ALREADY_IN_THIS_CLAN","Zaten bu kulüptesin!"
"TID_CONFIRM_CHANGE_CLAN_TITLE","Kulübünü değiştirmek istiyor musun?"
"TID_CONFIRM_CHANGE_CLAN","Zaten bir kulüptesin! Kulübünü değiştirmek istediğine emin misin?"
"TID_CONFIRM_CLAN_FULL_TITLE","Kulüp Dolu!"
"TID_CONFIRM_CLAN_FULL","<clan> adlı kulübe katılamadın. Kulüp dolu!"
"TID_BUTTON_CHANGE","Değiştir"
"TID_CLAN_JOIN_FAILED_IN_TUTORIAL","Bir kulübe katılmak için eğitimi tamamla."
"TID_CLAN_INTRO_INVITE","DAVET GÖNDER"
"TID_INVITE_CLAN_TOKEN_ERROR","Davet oluşturulurken bir hata oluştu."
"TID_ALLIANCE_INVITE_FAILED_NO_RIGHTS","Yalnızca kulüp başkanları yeni üye davet edebilir."
"TID_FRIENDS_FACEBOOK_CONNECT","Bağlan"
"TID_FRIENDS_PAGE_INVITE","DAVET GÖNDER"
"TID_SHARE_GAME_ROOM_POST_MESSAGE","Brawl Stars'da <name> ile bir takıma katılmak için bu bağlantıya dokun!"
"TID_SHARE_GAME_ROOM_POST_TITLE","Takıma davet et"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD","Takım kodu panoya kopyalandı!"
"TID_ROOM_CODE_COPIED_TO_CLIPBOARD_CONFIRM","Tamam"
"TID_TEAM_INVITE_BUTTON_LABEL","DAVET GÖNDER"
"TID_TEAM_INVITE_EXPIRED","<NAME> tarafından gönderilen davetin süresi doldu"
"TID_TEAM_INVITATION_POPUP_TITLE","TAKIM DAVETİ"
"TID_TEAM_INVITATION_POPUP_ACCEPT","KABUL ET"
"TID_TEAM_INVITATION_POPUP_REJECT","REDDET"
"TID_TEAM_INVITATION_POPUP_MUTE","<NAME>\nADLI OYUNCUYU 10 DAKİKALIĞINA SESSİZE AL"
"TID_TEAM_INVITATION_POPUP_SYSTEM_INVITE","TURNUVA MAÇI"
"TID_TEAM_INVITATION_POPUP_MUTE_SYSTEM","10 DAKİKALIĞINA\nSESSİZE AL"
"TID_BATTLE_ROYALE_5","Asit Gölleri"
"TID_DAILY_COINS_COLLECTED_END_SCREEN","Savaş Jetonu\nbitti"
"TID_SHOP_REAL_MONEY_PURCHASES_DISABLED_SPECIAL_BUILD","Bu sürümde gerçek parayla satın alım yapılamaz."
"TID_SHOP_CHINA_WARNING","Uyarı: Lütfen bilinçli oynayınız."
"TID_GATCHA_AD_STATUS_VIEW","ÖDÜLLERDEN BİRİNİ İKİ KATINA ÇIKARMAK İÇİN\nREKLAM İZLEYEBİLİRSİN!"
"TID_GATCHA_AD_STATUS_VIEW_CHOISELESS","DAHA FAZLA ÖDÜL!"
"TID_GATCHA_AD_STATUS_OUT_OF_VIEWS","Kullanılan günlük izleme"
"TID_GATCHA_AD_STATUS_NO_VIDEO","Video yok"
"TID_GATCHA_AD_CONTINUE_BUTTON_TITLE","DEVAM"
"TID_AD_DOUBLER_TITLE","KATLANACAK ÖDÜLÜ SEÇ"
"TID_AD_DOUBLER_CONTINUE","DEVAM"
"TID_GATCHA_CONTINUE","DEVAM"
"TID_HINT_23","Bazı savaşçılar bazı haritalarda ve etkinliklerde diğerlerinden daha iyidir."
"TID_HINT_24","Uzun menzilli savaşçılar genelde açık alanları olan haritalarda iyidir."
"TID_HINT_25","Kısa menzilli savaşçılar genelde siper ve çalıların çok olduğu haritalarda iyidir."
"TID_SPEC_ABI_SELF_DESTRUCT","SON PATLATAN"
"TID_SPEC_ABI_SELF_DESTRUCT_DESC","Penny'nin topu yok edildiği anda yakındaki düşmanlara <VALUE2> bombayla son bir salvo atış yapar. Atışların her biri <c00cc00><VALUE1></c> hasar verir."
"TID_EVENT_LIST_BRAWL","OYNA"
"TID_INVITE_COPIED_TO_CLIPBOARD","Davet bağlantısı panoya kopyalandı!"
"TID_INVITE_COPIED_TO_CLIPBOARD_CONFIRM","Tamam"
"TID_FRIEND_INVITE_POST_MESSAGE","<friend> adlı oyuncuyu Brawl Stars'da arkadaş olarak eklemek için bu bağlantıya dokun!"
"TID_FRIEND_INVITE_POST_TITLE","Bir arkadaşını davet et!"
"TID_ALLIANCE_JOIN_POST_MESSAGE","Brawl Stars'da kulübüme katılmak için bu bağlantıya dokun!"
"TID_ALLIANCE_JOIN_POST_TITLE","Bir arkadaşını kulübe davet et!"
"TID_HOMESCREEN_MODE_LOCKED","Burada savaşmak için toplam <COUNT> kupaya ulaş."
"TID_GAMEROOMS_PLAYERS_ONLINE","<count> ARKADAŞIN ÇEVRİMİÇİ"
"TID_ARTILLERY_DUDE_SHORT_DESC","KESKİN NİŞANCI"
"TID_HAMMER_DUDE_SHORT_DESC","AĞIR SIKLET"
"TID_HAMMER_DUDE_DESC","Frank düşmanlara çekiciyle saldırır ve bir şok dalgası gönderir. Süper saldırısı daha da güçlü, düşmanları sersemleten bir darbedir!"
"TID_HAMMER_DUDE_WEAPON","SAĞLAM VURUŞ"
"TID_HAMMER_DUDE_WEAPON_DESC","Frank, gerilip çekiciyle güçlü bir vuruş yapar ve darbeyle birlikte şok dalgaları gönderir."
"TID_HAMMER_DUDE_ULTI","SARSICI VURUŞ"
"TID_HAMMER_DUDE_ULTI_DESC","Bu en güçlü vuruşuyla Frank, siperleri parçalayan ve düşmanları sersemleten şok dalgaları gönderir."
"TID_SPEC_ABI_STEAL_SOULS2","GÜÇ HIRSIZI"
"TID_SPEC_ABI_STEAL_SOULS2_DESC","Frank yendiği savaşçının gücünü çalar ve hasarını <VALUE2> saniyeliğine <c00cc00>%<VALUE1></c> artırır!"
"TID_ONLINE_FRIENDS_TITLE","ÇEVRİMİÇİ OYUNCULAR"
"TID_BATTLE_ROYALE_TEAM_INTRO_TEXT","Hayatta kalan son takım ol!"
"TID_VS_TEAM_SHOWDOWN","Tüm takımlar birbirine karşı!"
"TID_FIRST_WIN","YILDIZ JETONU"
"TID_BATTLE_END_TEAM_DEATHMATCH_VICTORY","Takımın 1. oldu!"
"TID_HOMESCREEN_MODE_LOCKED_INFO","<count> kupada açılır."
"TID_HOMESCREEN_LEAGUE_BUTTON_TITLE","KUPA YOLU"
"TID_HOMESCREEN_LEAGUE_BUTTON_COLLECT","AL"
"TID_STAR_POWER_INFO","Yıldız Gücü: <cde9700><NAME></c>\n<DESC>"
"TID_STAR_POWERS_TITLE","YILDIZ GÜÇLERİ"
"TID_ACCESSORIES_TITLE","AKSESUARLAR"
"TID_ACCESSORY_TITLE","AKSESUAR"
"TID_ACCESSORIES_INFO","Aksesuar: <cde9700><NAME></c>\n<DESC>"
"TID_STAR_POWER_STATUS_1_1","<c00ff00>SEÇİLDİ</c>"
"TID_STAR_POWER_STATUS_0_0","Bu yıldız gücü sende yok."
"TID_ACESSORIES_STATUS_0_0","Bu aksesuar sende yok."
"TID_STAR_POWERS_PICK","SEÇ"
"TID_LEAGUE_NAME_0","TAHTA"
"TID_LEAGUE_NAME_1","BRONZ"
"TID_LEAGUE_NAME_2","GÜMÜŞ"
"TID_LEAGUE_NAME_3","ALTIN"
"TID_LEAGUE_NAME_4","ELMAS"
"TID_LEAGUE_NAME_5","USTA"
"TID_LEAGUE_NAME_6","ELİT"
"TID_LEAGUE_NAME_7","YILDIZ"
"TID_SPECIAL_EVENTS","GÜNLÜK ETKİNLİK"
"TID_SPECIAL_EVENT","Özel etkinlik:"
"TID_SPECIAL_EVENT_DESC","Günlük etkinliğe her gün bakmayı unutma!"
"TID_SPECIAL_EVENTS_MOD","ÖZEL ETKİNLİK"
"TID_SPECIAL_EVENT_MOD_DESC","Günün özel etkinliği için buraya düzenli olarak göz at!"
"TID_PLAYING_AGAIN","Tekrar oyna <c11ee11><NUMBER>/<NUMBER2></c>"
"TID_PLAYING_AGAIN_NO_PLAYERS","Tekrar oyna"
"TID_BRAWL_BOX_INFO_TITLE_1","BÜYÜK KUTU BİLGİLERİ"
"TID_GATCHA_ERROR_NOT_ENOUGH_WINS","Büyük kutu almak için 10 yıldız jetonu toplamalısın!"
"TID_KEY_BAR_INFO","Savaşlardan kazanabileceğin <c33a5d7>jeton</c> sayısı.\n\nJetonlarla Brawl Pass ödül kademelerini açarsın."
