"Name","Version","VersionCN","LegacyExpLevelLimit","RequiredTotalTrophies","RequiredHero","IconSWF","IconExportName","SortOrder","IsReward","IsAvailableForOffers","LockedForChronos","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","HideInCatalogWhenNotOwned","CatalogNewDaysAdjustment","CatalogPreRequirementSkin","GiveOnSkinUnlock","NotInCatalogTID","ExtraCatalogCampaign","ExtraCatalogHero","HideFromCatalogMainCategory","UnlockedByFame","BrawlerTrophyRewards","ShouldDownweight","OdditiesShopAvailability"
"player_icon_dynamike_coach_red","","","0","0","","sc/player_icons_1.sc","player_icon_dynamike_coach_red","3227","","true","","","","TRUE","","","","TntDudeFootball","TRUE","","","","","","","","NEVER"
"player_icon_elprimo_dragongreen","","","0","0","","sc/player_icons_1.sc","player_icon_elprimo_dragongreen","3228","","true","","","","TRUE","","","","LuchadorDragon","TRUE","","","","","","","","NEVER"
"player_icon_elprimo_dragonpink","","","0","0","","sc/player_icons_1.sc","player_icon_elprimo_dragonpink","3229","","true","","","","TRUE","","","","LuchadorDragonChroma","TRUE","","","","","","","","NEVER"
"player_icon_elprimo_line","","","0","0","","sc/player_icons_1.sc","player_icon_elprimo_line","3230","","true","","","","TRUE","","","","LuchadorBrown","TRUE","","","","","","","","NEVER"
"player_icon_elprimo_tigro","","","0","0","","sc/player_icons_1.sc","player_icon_elprimo_tigro","3231","","true","","","","TRUE","","","","LuchadorTiger","TRUE","","","","","","","","NEVER"
"player_icon_gale_buster","","","0","0","","sc/player_icons_1.sc","player_icon_gale_buster","3232","","true","","","","TRUE","","","","BlowerBusters","TRUE","","","","","","","","NEVER"
"player_icon_jessie_tanuki","","","0","0","","sc/player_icons_1.sc","player_icon_jessie_tanuki","3233","","true","","","","TRUE","","","","MechanicTanuki","TRUE","","","","","","","","NEVER"
"player_icon_max_line","","","0","0","","sc/player_icons_1.sc","player_icon_max_line","3234","","true","","","","TRUE","","","","SpeedyLine","TRUE","","","","","","","","NEVER"
"player_icon_nani_line","","","0","0","","sc/player_icons_1.sc","player_icon_nani_line","3235","","true","","","","TRUE","","","","ControllerLine","TRUE","","","","","","","","NEVER"
"player_icon_poco_desperado","","","0","0","","sc/player_icons_1.sc","player_icon_poco_desperado","3236","","true","","","","TRUE","","","","DeadMariachiOutlaw","TRUE","","","","","","","","NEVER"
"player_icon_rico_chicken","","","0","0","","sc/player_icons_1.sc","player_icon_rico_chicken","3237","","true","","","","TRUE","","","","TrickshotDudeChicken","TRUE","","","","","","","","NEVER"
"player_icon_rosa_mantis","","","0","0","","sc/player_icons_1.sc","player_icon_rosa_mantis","3238","","true","","","","TRUE","","","","RosaMantis","TRUE","","","","","","","","NEVER"
"player_icon_rt_cultist","","","0","0","","sc/player_icons_1.sc","player_icon_rt_cultist","3239","","true","","","","TRUE","","","","SplitterCultist","TRUE","","","","","","","","NEVER"
"player_icon_sam_caesar","","","0","0","","sc/player_icons_1.sc","player_icon_sam_caesar","3240","","true","","","","TRUE","","","","WeaponThrowerEmperor","TRUE","","","","","","","","NEVER"
"player_icon_sam_yeti","","","0","0","","sc/player_icons_1.sc","player_icon_sam_yeti","3241","","true","","","","TRUE","","","","WeaponThrowerYeti","TRUE","","","","","","","","NEVER"
"player_icon_tara_misfortune","","","0","0","","sc/player_icons_1.sc","player_icon_tara_misfortune","3242","","true","","","","TRUE","","","","BlackHoleMisfortune","TRUE","","","","","","","","NEVER"
"player_icon_barley_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_barley_overcharge","6031","","true","","","","TRUE","","true","","","","","","Barkeep","","","","","NEVER"
"player_icon_emz_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_emz_overcharge","6032","","true","","","","TRUE","","true","","","","","","Mummy","","","","","NEVER"
"player_icon_piper_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_piper_overcharge","6033","","true","","","","TRUE","","true","","","","","","Sniper","","","","","NEVER"
"player_icon_frank_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_frank_overcharge","6034","","true","","","","TRUE","","true","","","","","","HammerDude","","","","","NEVER"
"player_icon_gale_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_gale_overcharge","6035","","true","","","","TRUE","","true","","","","","","Blower","","","","","NEVER"
"player_icon_angelo_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_angelo_overcharge","6036","","true","","","","TRUE","","true","","","","","","InsectMan","","","","","NEVER"
"player_icon_rico_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_rico_overcharge","6037","","true","","","","TRUE","","true","","","","","","TrickshotDude","","","","","NEVER"
"player_icon_m","","","0","0","","sc/player_icons_1.sc","player_icon_m","3243","true","","","750","19","TRUE","","true","","","","","","","","","","","AVAILABLE"
"player_icon_eagle1","","","0","0","","sc/player_icons_1.sc","player_icon_eagle1","3244","","true","","750","19","TRUE","","","","","","","USA","","","","","","AVAILABLE"
"player_icon_eagle2","","","0","0","","sc/player_icons_1.sc","player_icon_eagle2","3245","","true","","750","19","TRUE","","","","","","","USA","","","","","","AVAILABLE"
"hero82","","","0","0","Crab","sc/player_icons_1.sc","player_icon_clancy","728","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero81","","","0","0","Painter","sc/player_icons_1.sc","player_icon_berry","729","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_fame_alien","","","0","0","","sc/player_icons_1.sc","player_icon_fame_alien","7007","true","","","","","TRUE","","","","","","","","","","Alien2","","","NEVER"
"player_icon_amber_masked","","","0","0","","sc/player_icons_1.sc","player_icon_amber_masked","3246","","true","","","","TRUE","","","","FireDudeMasked","TRUE","","","","","","","","NEVER"
"player_icon_barley_pirates","","","0","0","","sc/player_icons_1.sc","player_icon_barley_pirates","3247","","true","","","","TRUE","","","","BarkeepPirate","TRUE","","","","","","","","NEVER"
"player_icon_bea_neko_gold","","","0","0","","sc/player_icons_1.sc","player_icon_bea_neko_gold","3248","","true","","","","TRUE","","","","BeeSniperCatGold","TRUE","","","","","","","","NEVER"
"player_icon_berry1","","","0","0","","sc/player_icons_1.sc","player_icon_berry1","2076","true","","","","","TRUE","","","","PainterDefault","TRUE","","","","","","TrophyRewardsPainter","","NEVER"
"player_icon_bo_horus","","","0","0","","sc/player_icons_1.sc","player_icon_bo_horus","3250","","true","","","","TRUE","","","","BowDudeHorus","TRUE","","","","","","","","NEVER"
"player_icon_bonnie_emperor","","","0","0","","sc/player_icons_1.sc","player_icon_bonnie_emperor","3251","","true","","","","TRUE","","","","CannonGirlVillain","TRUE","","","","","","","","NEVER"
"player_icon_bull_greek","","","0","0","","sc/player_icons_1.sc","player_icon_bull_greek","3252","","true","","","","TRUE","","","","BullDudeGreek","TRUE","","","","","","","","NEVER"
"player_icon_bull_hub","","","0","0","","sc/player_icons_1.sc","player_icon_bull_hub","3253","","true","","","","TRUE","","","","BullDudeAlleycat","TRUE","","","","","","","","NEVER"
"player_icon_buzz_candy","","","0","0","","sc/player_icons_1.sc","player_icon_buzz_candy","3254","","true","","","","TRUE","","","","RopeDudeLollipop","TRUE","","","","","","","","NEVER"
"player_icon_clancy1","","","0","0","","sc/player_icons_1.sc","player_icon_clancy1","2077","true","","","","","TRUE","","","","CrabDefault","TRUE","","","","","","TrophyRewardsCrab","","NEVER"
"player_icon_darryl_candy","","","0","0","","sc/player_icons_1.sc","player_icon_darryl_candy","3256","","true","","","","TRUE","","","","BarrelBotCupcake","TRUE","","","","","","","","NEVER"
"player_icon_doug_pirates","","","0","0","","sc/player_icons_1.sc","player_icon_doug_pirates","3257","","true","","","","TRUE","","","","ReviverPirate","TRUE","","","","","","","","NEVER"
"player_icon_edgar_orochi","","","0","0","","sc/player_icons_1.sc","player_icon_edgar_orochi","3258","","true","","","","TRUE","","","","EnragerSnake","TRUE","","","","","","","","NEVER"
"player_icon_elprimo_rey","","","0","0","","sc/player_icons_1.sc","player_icon_elprimo_rey","3259","","true","","","","TRUE","","","","LuchadorRey","TRUE","","","","","","","","NEVER"
"player_icon_emz_greek","","","0","0","","sc/player_icons_1.sc","player_icon_emz_greek","3260","","true","","","","TRUE","","","","MummyGreek","TRUE","","","","","","","","NEVER"
"player_icon_gale_deepsea","","","0","0","","sc/player_icons_1.sc","player_icon_gale_deepsea","3261","","true","","","","TRUE","","","","BlowerDeepsea","TRUE","","","","","","","","NEVER"
"player_icon_janet_valkyrie","","","0","0","","sc/player_icons_1.sc","player_icon_janet_valkyrie","3262","","true","","","","TRUE","","","","JetpackGirlValkyrie","TRUE","","","","","","","","NEVER"
"player_icon_meg_stuntshow","","","0","0","","sc/player_icons_1.sc","player_icon_meg_stuntshow","3263","","true","","","","TRUE","","","","MechaDudeMonsterTruck","TRUE","","","","","","","","NEVER"
"player_icon_melodie_greek","","","0","0","","sc/player_icons_1.sc","player_icon_melodie_greek","3264","","true","","","","TRUE","","","","AxeJugglerGreek","TRUE","","","","","","","","NEVER"
"player_icon_nita_shiba","","","0","0","","sc/player_icons_1.sc","player_icon_nita_shiba","3265","","true","","","","TRUE","","","","ShamanShiba","TRUE","","","","","","","","NEVER"
"player_icon_penny_trashpanda","","","0","0","","sc/player_icons_1.sc","player_icon_penny_trashpanda","3266","","true","","","","TRUE","","","","ArtilleryDudeZombie","TRUE","","","","","","","","NEVER"
"player_icon_piper_greek","","","0","0","","sc/player_icons_1.sc","player_icon_piper_greek","3267","","true","","","","TRUE","","","","SniperGreek","TRUE","","","","","","","","NEVER"
"player_icon_rico_guard","","","0","0","","sc/player_icons_1.sc","player_icon_rico_guard","3268","","true","","","","TRUE","","","","TrickshotDudeBazaar","TRUE","","","","","","","","NEVER"
"player_icon_rico_loaded_hc","","","0","0","","sc/player_icons_1.sc","player_icon_rico_loaded_hc","3269","","true","","","","TRUE","","","","TrickshotDudeKing_remake","TRUE","","","","","","","","NEVER"
"player_icon_rico_loaded_old","","","0","0","","sc/player_icons_1.sc","player_icon_rico_loaded_old","3270","","true","","","","TRUE","","","","TrickshotGold","TRUE","","","","","","","","NEVER"
"player_icon_rico_popcorn","","","0","0","","sc/player_icons_1.sc","player_icon_rico_popcorn","3271","","true","","","","TRUE","","","","TrickshotPopcorn","TRUE","","","","","","","","NEVER"
"player_icon_rt_greek","","","0","0","","sc/player_icons_1.sc","player_icon_rt_greek","3272","","true","","","","TRUE","","","","SplitterGreek","TRUE","","","","","","","","NEVER"
"player_icon_ruff_pirates","","","0","0","","sc/player_icons_1.sc","player_icon_ruff_pirates","3273","","true","","","","TRUE","","","","RuffsPirate","TRUE","","","","","","","","NEVER"
"player_icon_sandy_deepsea","","","0","0","","sc/player_icons_1.sc","player_icon_sandy_deepsea","3274","","true","","","","TRUE","","","","SandstormDeepsea","TRUE","","","","","","","","NEVER"
"player_icon_shelly_star","","","0","0","","sc/player_icons_1.sc","player_icon_shelly_star","3275","","true","","","","TRUE","","","","BanditGirlStar_remake","TRUE","","","","","","","","NEVER"
"player_icon_spike_darklord","","","0","0","","sc/player_icons_1.sc","player_icon_spike_darklord","3276","","true","","","","TRUE","","","","CactusLord","TRUE","","","","","","","","NEVER"
"player_icon_sprout_deepsea","","","0","0","","sc/player_icons_1.sc","player_icon_sprout_deepsea","3277","","true","","","","TRUE","","","","WallyDeepsea","TRUE","","","","","","","","NEVER"
"player_icon_bp_deepsea","","","0","0","","sc/player_icons_1.sc","player_icon_bp_deepsea","3278","true","","","750","19","TRUE","","","","","","","DEEPSEA","","","","","","AVAILABLE"
"player_icon_bp_olympic","","","0","0","","sc/player_icons_1.sc","player_icon_bp_olympic","3279","true","","","750","19","TRUE","","","","","","","OLYMPUS","","","","","","AVAILABLE"
"player_icon_ohlala","","","0","0","","sc/player_icons_1.sc","player_icon_ohlala","3280","","true","","750","19","TRUE","","","","","","","","","","","","","AVAILABLE"
"player_icon_ranked_deepsea","","","0","0","","sc/player_icons_1.sc","player_icon_ranked_deepsea","1037","true","","","","","TRUE","","","","","","","DEEPSEA","","","","","","NEVER"
"player_icon_ranked_olympic","","","0","0","","sc/player_icons_1.sc","player_icon_ranked_olympic","1038","true","","","","","TRUE","","","","","","","OLYMPUS","","","","","","NEVER"
"player_icon_chester_festival","","","0","0","","sc/player_icons_1.sc","player_icon_chester_festival","3281","","true","","","","TRUE","","","","JesterHarvest","TRUE","","","","","","","","NEVER"
"player_icon_crow_festival","","","0","0","","sc/player_icons_1.sc","player_icon_crow_festival","3282","","true","","","","TRUE","","","","CrowHarvest","TRUE","","","","","","","","NEVER"
"player_icon_draco_darkonceupon","","","0","0","","sc/player_icons_1.sc","player_icon_draco_darkonceupon","3283","","true","","","","TRUE","","","","DragonRiderOnceupon","TRUE","","","","","","","","NEVER"
"player_icon_frank_spiritknight","","","0","0","","sc/player_icons_1.sc","player_icon_frank_spiritknight","3284","","true","","","","TRUE","","","","HammerDudeknight","TRUE","","","","","","","","NEVER"
"player_icon_kit_darkonceupon","","","0","0","","sc/player_icons_1.sc","player_icon_kit_darkonceupon","3285","","true","","","","TRUE","","","","AttacherOnceupon","TRUE","","","","","","","","NEVER"
"player_icon_mortis_nightwitch","","","0","0","","sc/player_icons_1.sc","player_icon_mortis_nightwitch","3286","","true","","","","TRUE","","","","UndertakerNightwitch","TRUE","","","","","","","","NEVER"
"player_icon_nani_darkonceupon","","","0","0","","sc/player_icons_1.sc","player_icon_nani_darkonceupon","3287","","true","","","","TRUE","","","","ControllerOnceupon","TRUE","","","","","","","","NEVER"
"player_icon_poco_darkonceupon","","","0","0","","sc/player_icons_1.sc","player_icon_poco_darkonceupon","3288","","true","","","","TRUE","","","","DeadMariachiOnceupon","TRUE","","","","","","","","NEVER"
"player_icon_surge_darkonceupon","","","0","0","","sc/player_icons_1.sc","player_icon_surge_darkonceupon","3289","","true","","","","TRUE","","","","PowerLevelerOnceupon","TRUE","","","","","","","","NEVER"
"player_icon_mandy_darkonceupon","","","0","0","","sc/player_icons_1.sc","player_icon_mandy_darkonceupon","3290","","true","","","","TRUE","","","","BeamerOnceupon","TRUE","","","","","","","","NEVER"
"player_icon_rosa_coco","","","0","0","","sc/player_icons_1.sc","player_icon_rosa_coco","3291","","true","","","","TRUE","","","","RosaCoco","TRUE","","","","","","","","NEVER"
"player_icon_bp_sb","","","0","0","","sc/player_icons_1.sc","player_icon_bp_sb","3292","true","","","","","TRUE","","","","","","","SPONGEBOB","","","","","","NEVER"
"player_icon_ranked_sb","","","0","0","","sc/player_icons_1.sc","player_icon_ranked_sb","1039","true","","","","","TRUE","","","","","","","SPONGEBOB","","","","","","NEVER"
"player_icon_event_sb_1","","","0","0","","sc/player_icons_1.sc","player_icon_event_sb_1","3293","","true","","","","TRUE","","","","","","","SPONGEBOB","","","","","","NEVER"
"player_icon_event_sb_2","","","0","0","","sc/player_icons_1.sc","player_icon_event_sb_2","3294","","true","","","","TRUE","","","","","","","SPONGEBOB","","","","","","NEVER"
"player_icon_event_sb_3","","","0","0","","sc/player_icons_1.sc","player_icon_event_sb_3","3295","","true","","","","TRUE","","","","","","","SPONGEBOB","","","","","","NEVER"
"player_icon_elprimo_sb","","","0","0","","sc/player_icons_1.sc","player_icon_elprimo_sb","3296","","true","","","","TRUE","","","","LuchadorSB","TRUE","","","","","","","","NEVER"
"player_icon_mortis_sb","","","0","0","","sc/player_icons_1.sc","player_icon_mortis_sb","3297","","true","","","","TRUE","","","","UndertakerSB","TRUE","","","","","","","","NEVER"
"player_icon_buzz_sb","","","0","0","","sc/player_icons_1.sc","player_icon_buzz_sb","3298","","true","","","","TRUE","","","","RopeDudeSB","TRUE","","","","","","","","NEVER"
