"Name","LogicProjectile","Disabled","FileName","BlueSCW","RedSCW","SCWLayer","BlueExportName","RedExportName","Layer","ShadowExportName","ShadowLayer","BlueGroundGlowExportName","RedGroundGlowExportName","GroundGlowLayer","PreExplosionExportFileName","PreExplosionBlueExportName","PreExplosionRedExportName","PreExplosionScale","HitEffectEnv","HitEffectChar","MaxRangeReachedEffect","CancelEffect","MirrorReachedEffects","HideTime","Scale","RandomStartFrame","TrailEffect","SpecialTrailEffect","SpecialTrailEffect2","TrailBehaviorType","MirrorTrailEffects","TargetedToSourceEffect","TargetedToSourceEffectOnTarget","Rendering","AnimateByDistanceTravelled","SpecialVisualState","HideFaster","UseColorMod","RedAdd","GreenAdd","BlueAdd","RedMul","GreenMul","BlueMul","GroundBasis","AppliedEffectVisualType","VisualizeEndPoint","CustomObject","CustomObject2","Components"
"Barley006Projectile","BarkeepProjectile","","sc/effects_brawler.sc","","","","barley_006_atk_projectile","barley_006_atk_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","1","barley_006_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Barley006UltiProjectile","BarkeepUltiProjectile","","sc/effects_brawler.sc","","","","barley_006_ulti_projectile","barley_006_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","1","barley_006_ulti_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"Barley007Projectile","BarkeepProjectile","","sc/effects_brawler.sc","","","","barley_007_atk_projectile","barley_007_atk_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","1","barley_007_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Barley007UltiProjectile","BarkeepUltiProjectile","","sc/effects_brawler.sc","","","","barley_007_ulti_projectile","barley_007_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","1","barley_007_ulti_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"Barley008Projectile","BarkeepProjectile","","sc/effects_brawler.sc","","","","barley_008_projectile","barley_008_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","1","barley_008_atk_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"Barley008UltiProjectile","BarkeepUltiProjectile","","sc/effects_brawler.sc","","","","barley_008_projectile","barley_008_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","1","barley_008_ulti_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"Barley009Projectile","BarkeepProjectile","","sc/effects_brawler_barley.sc","","","","barley_009_atk_projectile","barley_009_atk_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","2","barley_009_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Barley009UltiProjectile","BarkeepUltiProjectile","","sc/effects_brawler_barley.sc","","","","barley_009_ulti_projectile","barley_009_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","2","barley_009_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"TntDudeProjectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","dynamike_tnt_blue","dynamike_tnt_red","","dynamike_tnt_shadow","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","fire_spark_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"TntDudeUltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","dynamite_bundle_ulti","dynamite_bundle_ulti_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","fire_spark_trail_huge","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"TntDudeNanoChainProjectile","TntDudeNanoChainProjectile","","sc/effects_brawler.sc","","","","dynamike_tnt_blue","dynamike_tnt_red","","dynamike_tnt_shadow","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","fire_spark_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"TntDudeSantaProjectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","dynamike_santa_attack_anim_blue","dynamike_santa_attack_anim_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","1","fire_spark_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"TntDudeSantaUltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","dynamike_santa_ulti_anim_blue","dynamike_santa_ulti_anim_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","fire_spark_trail_huge","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"TntDudeChefProjectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","dynamike_chef_attack_anim_blue","dynamike_chef_attack_anim_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","1","fire_spark_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"TntDudeChefUltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","dynamike_chef_ulti_anim_blue","dynamike_chef_ulti_anim_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","fire_spark_trail_huge","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike004Projectile","TntDudeProjectile","","sc/effects_brawler.sc","sc3d/dynamike_renamed_003_atk_projectile_blue.glb","sc3d/dynamike_renamed_003_atk_projectile_red.glb","","dynamike_004_ulti_tail_blue","dynamike_004_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","dynamike_003_atk_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"Mike004UltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","sc3d/dynamike_renamed_003_ulti_projectile_blue.glb","sc3d/dynamike_renamed_003_ulti_projectile_red.glb","","dynamike_004_ulti_tail_blue","dynamike_004_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","dynamike_003_ulti_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"Mike005Projectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","dynamike_005_atk_blue","dynamike_005_atk_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","fire_spark_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike005UltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","dynamike_005_ulti_blue","dynamike_005_ulti_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","fire_spark_trail_huge","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike006Projectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","dynamike_006_atk_blue","dynamike_006_atk_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","2","fire_spark_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike006UltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","dynamkie_006_ulti_blue","dynamkie_006_ulti_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","fire_spark_trail_huge","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike007Projectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","dynamike_007_atk_blue","dynamike_007_atk_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","2","dynamike_007_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike007UltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","dynamike_007_ulti_blue","dynamike_007_ulti_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","dynamike_007_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike008Projectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","dynamike_008_atk_projectile","dynamike_008_atk_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","2","dynamike_008_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike008UltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","dynamike_008_ulti_projectile","dynamike_008_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","dynamike_008_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike009Projectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","Dynamike_009_atk_projectile_purple","Dynamike_009_atk_projectile_red","","dynamike_tnt_shadow","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","52","2","dynamike_009_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike009UltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","Dynamike_009_ult_projectile_purple","Dynamike_009_ult_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","60","","dynamike_009_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike010Projectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","dynamike_010_atk_projectile","dynamike_010_atk_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","40","2","dynamike_010_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike010UltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","dynamike_010_ulti_projectile","dynamike_010_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","60","","dynamike_010_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike011Projectile","TntDudeProjectile","","sc/effects_brawler.sc","","","","dynamike_011_atk_projectile","dynamike_011_atk_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","52","2","dynamike_011_atk_trail","","","","","","","","","","","","","","","","","","","","","","",""
"Mike011UltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler.sc","","","","dynamike_011_ulti_projectile","dynamike_011_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","60","","dynamike_011_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike012Projectile","TntDudeProjectile","","sc/effects_brawler_dynamike.sc","","","","dynamike_012_atk_projectile","dynamike_012_atk_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","52","2","dynamike_012_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"Mike012UltiProjectile","TntDudeUltiProjectile","","sc/effects_brawler_dynamike.sc","","","","dynamike_012_ulti_projectile","dynamike_012_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","60","","dynamike_012_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike012OverchargedProjectile","TntDudeProjectile","","sc/effects_brawler_dynamike.sc","","","","dynamike_012_oc_atk_projectile","dynamike_012_oc_atk_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","52","2","dynamike_012_oc_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike012OverchargedClusterProjectile","TntDudeOverchargedClusterProjectile","","sc/effects_brawler_dynamike.sc","","","","dynamike_012_oc_atk_projectile","dynamike_012_oc_atk_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","52","2","dynamike_012_oc_atk_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"Mike012OverchargedUltiProjectile","TntDudeOverchargedUltiProjectile","","sc/effects_brawler_dynamike.sc","","","","dynamike_012_oc_ulti_projectile","dynamike_012_oc_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","60","","dynamike_012_oc_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"BoneThrowerProjectile","BoneThrowerProjectile","","sc/effects.sc","","","","basic_grenade_projectile","basic_grenade_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","gen_trail","","","","","","","","","","","","","","","","","","","","","","",""
"BoneThrowerUltiProjectile","BoneThrowerUltiProjectile","","sc/effects.sc","","","","projectile_plasmaball","projectile_plasmaball_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","trail_temp","","","","","","","","","","","","","","","","","","","","","","",""
"DummyProjectileForLaserBall","DummyProjectileForLaserBall","","sc/effects.sc","","","","projectile_small_blue","projectile_small_red","","","","projectile_light","projectile_light_red","","","","","","gen_hit","gen_hit_brawler","no_hit","","","0","100","","gen_trail_small","","","","","","","","","","","","","","","","","","","","","","",""
"DummyProjectileForLaserBallBurning","DummyProjectileForLaserBallBurning","","sc/effects.sc","","","","projectile_small_blue","projectile_small_red","","","","projectile_light","projectile_light_red","","","","","","gen_hit","gen_hit_brawler","no_hit","","","0","100","","gen_trail_small","","","","","","","","","","","","","","","","","","","","","","",""
"MechanicTurretProjectile","MechanicTurretProjectile","","sc/effects.sc","","","","Bullet_blue","Bullet_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","no_hit","","","0","100","","","","","","","","","","","","","","","","","","","","","","","","",""
"UndertakerUltiProjectile","UndertakerUltiProjectile","","sc/effects.sc","","","","bat_clump_projectile","bat_clump_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","bats","","","","","","","","","","","","","","","","","","","","","","",""
"Mortis003UltiProjectile","UndertakerUltiProjectile","","sc/effects_brawler.sc","","","","mortis_003_ulti_projectile","mortis_003_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","mortis_003_ulti_reached","","","0","100","","mortis_003_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
