"Name","Disabled","DisabledCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory","UnlockedByFame"
"emoji_bronson_caesar_sad","","","sc/emoji.sc","emoji_bronson_caesar_sad","WeaponThrower","WeaponThrowerEmperor","","","SPECIAL","COLLECTORS","SAD","Sam_Die_VO","3","","Bronson_caesar","","","","","","","","",""
"emoji_bronson_caesar_special","","","sc/emoji.sc","emoji_bronson_caesar_special","WeaponThrower","WeaponThrowerEmperor","","","SPECIAL","COLLECTORS","SPECIAL","Sam_Ulti_VO","2","","Bronson_caesar","","","","","","","","",""
"emoji_bronson_caesar_thanks","","","sc/emoji.sc","emoji_bronson_caesar_thanks","WeaponThrower","WeaponThrowerEmperor","","","SPECIAL","COLLECTORS","THANKS","Sam_Lead_VO","2","","Bronson_caesar","","","","","","","","",""
"emoji_bronson_caesar_clap","","","sc/emoji.sc","emoji_bronson_caesar_clap","WeaponThrower","WeaponThrowerEmperor","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Bronson_caesar","","","","","","","","",""
"emoji_mortis_mecha","","","sc/emoji.sc","emoji_mortis_mecha","Undertaker","UndertakerMecha","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Mech_Mortis_Start_VO","0","","Mortis_mecha","","","","","","","","",""
"emoji_mortis_mecha_angry","","","sc/emoji.sc","emoji_mortis_mecha_angry","Undertaker","UndertakerMecha","true","","SPECIAL","COLLECTORS","ANGRY","Mech_Mortis_Hurt_VO","2","","Mortis_mecha","","","","","","","","",""
"emoji_mortis_mecha_happy","","","sc/emoji.sc","emoji_mortis_mecha_happy","Undertaker","UndertakerMecha","true","","SPECIAL","COLLECTORS","HAPPY","Mech_Mortis_Lead_VO","4","","Mortis_mecha","","","","","","","","",""
"emoji_mortis_mecha_gg","","","sc/emoji.sc","emoji_mortis_mecha_gg","Undertaker","UndertakerMecha","true","","SPECIAL","COLLECTORS","GG","Mech_Mortis_Start_VO","1","","Mortis_mecha","","","","","","","","",""
"emoji_mortis_mecha_phew","","","sc/emoji.sc","emoji_mortis_mecha_phew","Undertaker","UndertakerMecha","true","","SPECIAL","COLLECTORS","PHEW","Mech_Mortis_Hurt_VO","3","","Mortis_mecha","","","","","","","","",""
"emoji_mortis_mecha_sad","","","sc/emoji.sc","emoji_mortis_mecha_sad","Undertaker","UndertakerMecha","true","","SPECIAL","COLLECTORS","SAD","Mech_Mortis_Die_VO","0","","Mortis_mecha","","","","","","","","",""
"emoji_mortis_mecha_special","","","sc/emoji.sc","emoji_mortis_mecha_special","Undertaker","UndertakerMecha","true","","SPECIAL","COLLECTORS","SPECIAL","Mech_Mortis_Start_VO","2","","Mortis_mecha","","","","","","","","",""
"emoji_mortis_mecha_thanks","","","sc/emoji.sc","emoji_mortis_mecha_thanks","Undertaker","UndertakerMecha","true","","SPECIAL","COLLECTORS","THANKS","Mech_Mortis_Start_VO","3","","Mortis_mecha","","","","","","","","",""
"emoji_mortis_mecha_clap","","","sc/emoji.sc","emoji_mortis_mecha_clap","Undertaker","UndertakerMecha","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Mortis_mecha","","","","","","","","",""
"emoji_brawloween_gg","","","sc/emoji.sc","emoji_brawloween_gg","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","BRAWLOWEEN","",""
"emoji_brawloween_happy","","","sc/emoji.sc","emoji_brawloween_happy","","","","","HAPPY","COLLECTORS","SPECIAL","","","","","","1500","39","","","","BRAWLOWEEN","",""
"emoji_brawloween_phew","","","sc/emoji.sc","emoji_brawloween_phew","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","BRAWLOWEEN","",""
"emoji_brawloween_special","","","sc/emoji.sc","emoji_brawloween_special","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","BRAWLOWEEN","",""
"emoji_brawloween_thanks","","","sc/emoji.sc","emoji_brawloween_thanks","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","BRAWLOWEEN","",""
"emoji_bibi_special","","","sc/emoji.sc","emoji_bibi_special","Baseball","","","","SPECIAL","EPIC","SPECIAL","Bibi_lead_vo","0","","","","1500","39","","","","","",""
"emoji_jessie_special","","","sc/emoji.sc","emoji_jessie_special","Mechanic","","","","SPECIAL","EPIC","SPECIAL","Jess_lead","0","","","","1500","39","","","","","",""
"emoji_brock_special","","","sc/emoji.sc","emoji_brock_special","RocketGirl","","","","SPECIAL","EPIC","SPECIAL","Brock_kill_vo","0","","","","1500","39","","","","","",""
"emoji_spike_special","","","sc/emoji.sc","emoji_spike_special","Cactus","","","","SPECIAL","EPIC","SPECIAL","","","","","","1500","39","","","","","",""
"emoji_gale_special","","","sc/emoji.sc","emoji_gale_special","Blower","","","","SPECIAL","EPIC","SPECIAL","Gale_Kill_VO","1","","","","1500","39","","","","","",""
"emoji_rico_special","","","sc/emoji.sc","emoji_rico_special","TrickshotDude","","","","SPECIAL","EPIC","SPECIAL","Rick_kill","0","","","","1500","39","","","","","",""
"emoji_colette_special","","","sc/emoji.sc","emoji_colette_special","Percenter","","","","SPECIAL","EPIC","SPECIAL","Colette_Lead_VO","1","","","","1500","39","","","","","",""
"emoji_mrp_special","","","sc/emoji.sc","emoji_mrp_special","SpawnerDude","","","","SPECIAL","EPIC","SPECIAL","Mrp_Lead_VO","2","","","","1500","39","","","","","",""
"emoji_nita_special","","","sc/emoji.sc","emoji_nita_special","Shaman","","","","SPECIAL","EPIC","SPECIAL","Nita_lead","1","","","","1500","39","","","","","",""
"emoji_max_special","","","sc/emoji.sc","emoji_max_special","Speedy","","","","SPECIAL","EPIC","SPECIAL","Max_Lead_VO","0","","","","1500","39","","","","","",""
"emoji_colt_team","","TRUE","sc/emoji.sc","emoji_colt_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","","29","","","","WF_2020","TRUE",""
"emoji_emz_team","","TRUE","sc/emoji.sc","emoji_emz_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","29","","","","WF_2020","TRUE",""
"emoji_jessie_team","","TRUE","sc/emoji.sc","emoji_jessie_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","29","","","","WF_2020","TRUE",""
"emoji_nita_team","","TRUE","sc/emoji.sc","emoji_nita_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","","29","","","","WF_2020","TRUE",""
"emoji_mortis_team","","TRUE","sc/emoji.sc","emoji_mortis_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","29","","","","WF_2020","TRUE",""
"emoji_primo_team","","TRUE","sc/emoji.sc","emoji_primo_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","WF_2020","TRUE",""
"emoji_spike_team","","TRUE","sc/emoji.sc","emoji_spike_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","","29","","","","WF_2020","TRUE",""
"emoji_surge_team","","TRUE","sc/emoji.sc","emoji_surge_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","29","","","","WF_2020","TRUE",""
"emoji_leon_team","","TRUE","sc/emoji.sc","emoji_leon_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","29","TRUE","","","WF_2020","TRUE",""
"emoji_shelly_team","","TRUE","sc/emoji.sc","emoji_shelly_team","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","29","","","","WF_2020","TRUE",""
"emoji_squeak_moon","","","sc/emoji.sc","emoji_squeak_moon","StickyBomb","StickyBombRabbit","true","","DEFAULT","COLLECTORS","DEFAULT","Squeak_Start_VO","0","","","","","","","","","","",""
"emoji_leon_ghost","","","sc/emoji.sc","emoji_leon_ghost","Ninja","NinjaGhost","true","","DEFAULT","COLLECTORS","DEFAULT","Leon_start_vo","0","","","","","","","","","","",""
"emoji_pam_broker","","","sc/emoji.sc","emoji_pam_broker","MinigunDude","MinigunDudeBroker","true","","DEFAULT","COLLECTORS","DEFAULT","Pam_start","0","","","","","","","","","","",""
"emoji_crow_gang","","","sc/emoji.sc","emoji_crow_gang","Crow","CrowVulture","true","","DEFAULT","COLLECTORS","DEFAULT","Crow_Start","1","","","","","","","","","","",""
"emoji_poco_gang","","","sc/emoji.sc","emoji_poco_gang","DeadMariachi","DeadMariachiOutlaw","true","","DEFAULT","COLLECTORS","DEFAULT","Poco_start","0","","","","","","","","","","",""
"emoji_lolla_gang","","","sc/emoji.sc","emoji_lolla_gang","Duplicator","DuplicatorOutlaw","true","","DEFAULT","COLLECTORS","DEFAULT","Lolla_Start_VO","0","","","","","","","","","","",""
"emoji_crow_mecha","","","sc/emoji.sc","emoji_crow_mecha","Crow","CrowMecha","true","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_crow_mecha_gold","","","sc/emoji.sc","emoji_crow_mecha_gold","Crow","CrowMechaGold","true","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_crow_mecha_night","","","sc/emoji.sc","emoji_crow_mecha_night","Crow","CrowMechaNight","true","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_bo_mecha","","","sc/emoji.sc","emoji_bo_mecha","BowDude","BoMecha","true","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_bo_mecha_gold","","","sc/emoji.sc","emoji_bo_mecha_gold","BowDude","BowDudeMechaGold","true","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_bo_mecha_light","","","sc/emoji.sc","emoji_bo_mecha_light","BowDude","BowDudeMechaWhite","true","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_gus","","","sc/emoji.sc","emoji_gus","SoulCollector","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Gus_Start_VO","0","","","","","","","","","","",""
"emoji_gus_angry","","","sc/emoji.sc","emoji_gus_angry","SoulCollector","","","","ANGRY","COMMON","ANGRY","Gus_Die_VO","2","","","","375","9","","","","","",""
"emoji_gus_happy","","","sc/emoji.sc","emoji_gus_happy","SoulCollector","","","","HAPPY","COMMON","HAPPY","Gus_Kill_VO","5","","","","375","9","","","","","",""
"emoji_gus_gg","","","sc/emoji.sc","emoji_gus_gg","SoulCollector","","","","SPECIAL","RARE","GG","Gus_Kill_VO","3","","","","750","19","","","","","",""
"emoji_gus_phew","","","sc/emoji.sc","emoji_gus_phew","SoulCollector","","","","SPECIAL","EPIC","PHEW","Gus_Hurt_VO","4","","","","1500","39","","","","","",""
"emoji_gus_sad","","","sc/emoji.sc","emoji_gus_sad","SoulCollector","","","","SAD","COMMON","SAD","Gus_Die_VO","1","","","","375","9","","","","","",""
"emoji_gus_special","","","sc/emoji.sc","emoji_gus_special","SoulCollector","","","","SPECIAL","EPIC","SPECIAL","Gus_Ulti_VO","0","","","","1500","39","","","","","",""
"emoji_gus_thanks","","","sc/emoji.sc","emoji_gus_thanks","SoulCollector","","","","SPECIAL","EPIC","THANKS","Gus_Lead_VO","5","","","","1500","39","","","","","",""
"emoji_gus_clap","","","sc/emoji.sc","emoji_gus_clap","SoulCollector","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_esports2022_tara_special","","","sc/emoji.sc","emoji_esports2022_tara_special","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_esports2022_buzz_popcorn","","","sc/emoji.sc","emoji_esports2022_buzz_popcorn","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_esports2022_batsquad","","","sc/emoji.sc","emoji_esports2022_batsquad","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_tara_esports2022","","","sc/emoji.sc","emoji_tara_esports2022","BlackHole","BlackHoleWorldfinal","true","","SPECIAL","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_champie_park","","","sc/emoji.sc","emoji_champie_park","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","BSC2021","","","","","","","","",""
"emoji_champie_WC2019","","","sc/emoji.sc","emoji_champie_WC2019","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_champie_WC2022","","","sc/emoji.sc","emoji_champie_WC2022","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bull_special","","","sc/emoji.sc","emoji_bull_special","BullDude","","","","SPECIAL","EPIC","SPECIAL","Bull_lead","1","","","","1500","39","","","","","",""
"emoji_8bit_special","","","sc/emoji.sc","emoji_8bit_special","Arcade","","","","SPECIAL","EPIC","SPECIAL","8bit_kill_vo","0","","","","1500","39","","","","","",""
"emoji_frank_special","","","sc/emoji.sc","emoji_frank_special","HammerDude","","","","SPECIAL","EPIC","SPECIAL","Frank_vo","0","","","","1500","39","","","","","",""
"emoji_jacky_special","","","sc/emoji.sc","emoji_jacky_special","Driller","","","","SPECIAL","EPIC","SPECIAL","Jackie_Kill_VO","1","","","","1500","39","","","","","",""
"emoji_sprout_special","","","sc/emoji.sc","emoji_sprout_special","Wally","","","","SPECIAL","EPIC","SPECIAL","Sprout_Lead_VO","1","","","","1500","39","","","","","",""
"emoji_crow_special","","","sc/emoji.sc","emoji_crow_special","Crow","","","","SPECIAL","EPIC","SPECIAL","Crow_Kill","0","","","","1500","39","","","","","",""
"emoji_mortis_special","","","sc/emoji.sc","emoji_mortis_special","Undertaker","","","","SPECIAL","EPIC","SPECIAL","Mortis_kill","0","","","","1500","39","","","","","",""
"emoji_tick_special","","","sc/emoji.sc","emoji_tick_special","ClusterBombDude","","","","SPECIAL","EPIC","SPECIAL","Tick_vo_1","0","","","","1500","39","","","","","",""
"emoji_pam_special","","","sc/emoji.sc","emoji_pam_special","MinigunDude","","","","SPECIAL","EPIC","SPECIAL","Pam_ulti","0","","","","1500","39","","","","","",""
"emoji_darryl_special","","","sc/emoji.sc","emoji_darryl_special","BarrelBot","","","","SPECIAL","EPIC","SPECIAL","Darryl_Start_VO","0","","","","1500","39","","","","","",""
"emoji_leon_special","","","sc/emoji.sc","emoji_leon_special","Ninja","","","","SPECIAL","EPIC","SPECIAL","Leon_kill_vo","1","","","","1500","39","","","","","",""
"emoji_poco_punk_special","","","sc/emoji.sc","emoji_poco_punk_special","DeadMariachi","DeadMariachiPunk","true","","SPECIAL","COLLECTORS","SPECIAL","Poco_start","0","","","","","","","","","","",""
"emoji_stu_punk_special","","","sc/emoji.sc","emoji_stu_punk_special","Roller","RollerPunk","true","","SPECIAL","COLLECTORS","SPECIAL","Stu_Ulti_VO","0","","","","","","","","","","",""
"emoji_cameron","","","sc/emoji.sc","emoji_cameron","ShieldTank","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Buster_Kill_VO","5","","","","","","","","","","",""
"emoji_cameron_angry","","","sc/emoji.sc","emoji_cameron_angry","ShieldTank","","","","ANGRY","COMMON","ANGRY","Buster_Hurt_VO","4","","","","375","9","","","","","",""
"emoji_cameron_happy","","","sc/emoji.sc","emoji_cameron_happy","ShieldTank","","","","HAPPY","COMMON","HAPPY","Buster_Kill_VO","3","","","","375","9","","","","","",""
"emoji_cameron_gg","","","sc/emoji.sc","emoji_cameron_gg","ShieldTank","","","","SPECIAL","RARE","GG","Buster_Start_VO","5","","","","750","19","","","","","",""
"emoji_cameron_phew","","","sc/emoji.sc","emoji_cameron_phew","ShieldTank","","","","SPECIAL","EPIC","PHEW","Buster_Hurt_VO","5","","","","1500","39","","","","","",""
"emoji_cameron_sad","","","sc/emoji.sc","emoji_cameron_sad","ShieldTank","","","","SAD","COMMON","SAD","Buster_Die_VO","0","","","","375","9","","","","","",""
"emoji_cameron_special","","","sc/emoji.sc","emoji_cameron_special","ShieldTank","","","","SPECIAL","EPIC","SPECIAL","Buster_Ulti_VO","2","","","","1500","39","","","","","",""
"emoji_cameron_thanks","","","sc/emoji.sc","emoji_cameron_thanks","ShieldTank","","","","SPECIAL","EPIC","THANKS","Buster_Lead_VO","0","","","","1500","39","","","","","",""
"emoji_cameron_clap","","","sc/emoji.sc","emoji_cameron_clap","ShieldTank","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_cameron_chainsaw","","","sc/emoji.sc","emoji_cameron_chainsaw","ShieldTank","ShieldTankChainsaw","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Buster_Kill_VO","5","","","","","","","","","","",""
"emoji_cameron_chainsaw_angry","","","sc/emoji.sc","emoji_cameron_chainsaw_angry","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","ANGRY","Buster_Hurt_VO","4","","Buster_chainsaw","","","","","","","","",""
"emoji_cameron_chainsaw_happy","","","sc/emoji.sc","emoji_cameron_chainsaw_happy","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","HAPPY","Buster_Kill_VO","3","","Buster_chainsaw","","","","","","","","",""
"emoji_cameron_chainsaw_gg","","","sc/emoji.sc","emoji_cameron_chainsaw_gg","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","GG","Buster_Start_VO","5","","Buster_chainsaw","","","","","","","","",""
"emoji_cameron_chainsaw_phew","","","sc/emoji.sc","emoji_cameron_chainsaw_phew","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","PHEW","Buster_Hurt_VO","5","","Buster_chainsaw","","","","","","","","",""
"emoji_cameron_chainsaw_sad","","","sc/emoji.sc","emoji_cameron_chainsaw_sad","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","SAD","Buster_Die_VO","0","","Buster_chainsaw","","","","","","","","",""
"emoji_cameron_chainsaw_special","","","sc/emoji.sc","emoji_cameron_chainsaw_special","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","SPECIAL","Buster_Ulti_VO","2","","Buster_chainsaw","","","","","","","","",""
"emoji_cameron_chainsaw_thanks","","","sc/emoji.sc","emoji_cameron_chainsaw_thanks","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","THANKS","Buster_Lead_VO","0","","Buster_chainsaw","","","","","","","","",""
"emoji_cameron_chainsaw_clap","","","sc/emoji.sc","emoji_cameron_chainsaw_clap","ShieldTank","ShieldTankChainsaw","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Buster_chainsaw","","","","","","","","",""
"emoji_grom_franken","","","sc/emoji.sc","emoji_grom_franken","CrossBomber","CrossBomberFranken","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Grom_Ulti_VO","0","","","","","","","","","","",""
"emoji_grom_franken_angry","","","sc/emoji.sc","emoji_grom_franken_angry","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","ANGRY","Grom_Hurt_VO","4","","","","","","","","","","",""
"emoji_grom_franken_happy","","","sc/emoji.sc","emoji_grom_franken_happy","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","HAPPY","Grom_Kill_VO","1","","","","","","","","","","",""
"emoji_grom_franken_gg","","","sc/emoji.sc","emoji_grom_franken_gg","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","GG","Grom_Start_VO","3","","","","","","","","","","",""
"emoji_grom_franken_phew","","","sc/emoji.sc","emoji_grom_franken_phew","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","PHEW","Grom_Start_VO","1","","","","","","","","","","",""
"emoji_grom_franken_sad","","","sc/emoji.sc","emoji_grom_franken_sad","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","SAD","Grom_Die_VO","4","","","","","","","","","","",""
"emoji_grom_franken_special","","","sc/emoji.sc","emoji_grom_franken_special","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","SPECIAL","Grom_Start_VO","5","","","","","","","","","","",""
"emoji_grom_franken_thanks","","","sc/emoji.sc","emoji_grom_franken_thanks","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","THANKS","Grom_Lead_VO","3","","","","","","","","","","",""
"emoji_grom_franken_clap","","","sc/emoji.sc","emoji_grom_franken_clap","CrossBomber","CrossBomberFranken","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","","",""
"emoji_lastbox_special","","","sc/emoji.sc","emoji_lastbox_special","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","LASTBOX","",""
"emoji_ash_pizza_angry","","","sc/emoji.sc","emoji_ash_pizza_angry","Knight","KnightPizza","true","","DEFAULT","COLLECTORS","ANGRY","Ash_Hurt_VO","1","","","","","","","","","","",""
"emoji_colette_ghost","","","sc/emoji.sc","emoji_colette_ghost","Percenter","PercenterInspector","true","","DEFAULT","COLLECTORS","DEFAULT","Colette_Start_VO","0","","","","","","","","","","",""
"emoji_darryl_lastbox_gg","","","sc/emoji.sc","emoji_darryl_lastbox_gg","BarrelBot","BarrelBotOmegabox","true","","DEFAULT","COLLECTORS","GG","Darryl_Start_VO","0","","","","","","","","","","",""
