"Name","Disabled","Type","IntParam","GameplayGoal","TimesPerMatch","TicksCooldown","Tracker","TrackerIntParam","TrackerValue","RewardPoints","RewardType","Reward","FallbackCoins","TitleTID","DescriptionTID","TargetHero","TargetGameModes","PreviousTier","GameModeIcon","SortingOrder","Groupings","NoModifierOnly","IconAsset","IconScalePercent"
"OllieTauntBrawlersWith1SuperDuoShowdown",,"OllieTaunt3BrawlersSameUlti",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_TITLE_SHOWDOWN","TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_DESC","Skater","DuoShowdown",,"DuoShowdown",72,"OllieTauntBrawlersWith1SuperShowdown","TRUE",,
"OllieTauntBrawlersWith1SuperTrioShowdown",,"OllieTaunt3BrawlersSameUlti",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_TITLE_SHOWDOWN","TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_DESC","Skater","TrioShowdown",,"TrioShowdown",72,"OllieTauntBrawlersWith1SuperShowdown","TRUE",,
"OllieTauntBrawlersWith1SuperKnockout",,"OllieTaunt3BrawlersSameUlti",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_TITLE","TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_DESC","Skater","Knockout",,"Knockout",72,"OllieTauntBrawlersWith1Super","TRUE",,
"OllieTauntBrawlersWith1SuperBounty",,"OllieTaunt3BrawlersSameUlti",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_TITLE","TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_DESC","Skater","Bounty",,"Bounty",72,"OllieTauntBrawlersWith1Super","TRUE",,
"OllieTauntBrawlersWith1SuperGemGrab",,"OllieTaunt3BrawlersSameUlti",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_TITLE","TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_DESC","Skater","GemGrab",,"GemGrab",72,"OllieTauntBrawlersWith1Super","TRUE",,
"OllieTauntBrawlersWith1SuperHeist",,"OllieTaunt3BrawlersSameUlti",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_TITLE","TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_DESC","Skater","Heist",,"Heist",72,"OllieTauntBrawlersWith1Super","TRUE",,
"OllieTauntBrawlersWith1SuperBrawlBall",,"OllieTaunt3BrawlersSameUlti",,3,1,5,"gameplay",,1,100,,,,"TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_TITLE","TID_ACH_OLLIE_TAUNT_BRAWLERS_WITH_1_SUPER_DESC","Skater","BrawlBall",,"BrawlBall",72,"OllieTauntBrawlersWith1Super","TRUE",,
"SilencerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Silencer",,,,73,,,,
"SilencerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Silencer",,"SilencerWins1",,,,,,
"SilencerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_otto_facepalm",,"TID_ACH_WINS_3_TITLE",,"Silencer",,"SilencerWins2",,,,,,
"SilencerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_otis1",,"TID_ACH_WINS_4_TITLE",,"Silencer",,"SilencerWins3",,,,,,
"SilencerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryOtis",,"TID_ACH_WINS_5_TITLE",,"Silencer",,"SilencerWins4",,,,,,
"MinigunDudeWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","MinigunDude",,,,74,,,,
"MinigunDudeWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"MinigunDude",,"MinigunDudeWins1",,,,,,
"MinigunDudeWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_pam_facepalm",,"TID_ACH_WINS_3_TITLE",,"MinigunDude",,"MinigunDudeWins2",,,,,,
"MinigunDudeWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_pam1",,"TID_ACH_WINS_4_TITLE",,"MinigunDude",,"MinigunDudeWins3",,,,,,
"MinigunDudeWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryPam",,"TID_ACH_WINS_5_TITLE",,"MinigunDude",,"MinigunDudeWins4",,,,,,
"CookerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Cooker",,,,75,,,,
"CookerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Cooker",,"CookerWins1",,,,,,
"CookerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_pearl_facepalm",,"TID_ACH_WINS_3_TITLE",,"Cooker",,"CookerWins2",,,,,,
"CookerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_pearl1",,"TID_ACH_WINS_4_TITLE",,"Cooker",,"CookerWins3",,,,,,
"CookerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryPearl",,"TID_ACH_WINS_5_TITLE",,"Cooker",,"CookerWins4",,,,,,
"ArtilleryDudeWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","ArtilleryDude",,,,76,,,,
"ArtilleryDudeWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"ArtilleryDude",,"ArtilleryDudeWins1",,,,,,
"ArtilleryDudeWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_penny_facepalm",,"TID_ACH_WINS_3_TITLE",,"ArtilleryDude",,"ArtilleryDudeWins2",,,,,,
"ArtilleryDudeWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_penny1",,"TID_ACH_WINS_4_TITLE",,"ArtilleryDude",,"ArtilleryDudeWins3",,,,,,
"ArtilleryDudeWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryPenny",,"TID_ACH_WINS_5_TITLE",,"ArtilleryDude",,"ArtilleryDudeWins4",,,,,,
"SniperWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Sniper",,,,77,,,,
"SniperWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Sniper",,"SniperWins1",,,,,,
"SniperWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_piper_facepalm",,"TID_ACH_WINS_3_TITLE",,"Sniper",,"SniperWins2",,,,,,
"SniperWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_piper1",,"TID_ACH_WINS_4_TITLE",,"Sniper",,"SniperWins3",,,,,,
"SniperWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryPiper",,"TID_ACH_WINS_5_TITLE",,"Sniper",,"SniperWins4",,,,,,
"PiperTakedownBrawlersFromDistanceInOneMatchShowdown",,"PiperTakedownMaxDistance",100,3,,,"gameplay",,1,100,,,,"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_DESC","Sniper","Showdown",,"Showdown",77,"PiperTakedownBrawlersFromDistanceInOneMatchShowdown","TRUE",,
"PiperTakedownBrawlersFromDistanceInOneMatchDuoShowdown",,"PiperTakedownMaxDistance",100,3,,,"gameplay",,1,100,,,,"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_DESC","Sniper","DuoShowdown",,"DuoShowdown",77,"PiperTakedownBrawlersFromDistanceInOneMatchShowdown","TRUE",,
"PiperTakedownBrawlersFromDistanceInOneMatchTrioShowdown",,"PiperTakedownMaxDistance",100,3,,,"gameplay",,1,100,,,,"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_DESC","Sniper","TrioShowdown",,"TrioShowdown",77,"PiperTakedownBrawlersFromDistanceInOneMatchShowdown","TRUE",,
"PiperTakedownBrawlersFromDistanceInOneMatchKnockout",,"PiperTakedownMaxDistance",100,3,,,"gameplay",,1,100,,,,"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_TITLE","TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_DESC","Sniper","Knockout",,"Knockout",77,"PiperTakedownBrawlersFromDistanceInOneMatch","TRUE",,
"PiperTakedownBrawlersFromDistanceInOneMatchBounty",,"PiperTakedownMaxDistance",100,3,,,"gameplay",,1,100,,,,"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_TITLE","TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_DESC","Sniper","Bounty",,"Bounty",77,"PiperTakedownBrawlersFromDistanceInOneMatch","TRUE",,
"PiperTakedownBrawlersFromDistanceInOneMatchGemGrab",,"PiperTakedownMaxDistance",100,3,,,"gameplay",,1,100,,,,"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_TITLE","TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_DESC","Sniper","GemGrab",,"GemGrab",77,"PiperTakedownBrawlersFromDistanceInOneMatch","TRUE",,
"PiperTakedownBrawlersFromDistanceInOneMatchHeist",,"PiperTakedownMaxDistance",100,3,,,"gameplay",,1,100,,,,"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_TITLE","TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_DESC","Sniper","Heist",,"Heist",77,"PiperTakedownBrawlersFromDistanceInOneMatch","TRUE",,
"PiperTakedownBrawlersFromDistanceInOneMatchBrawlBall",,"PiperTakedownMaxDistance",100,3,,,"gameplay",,1,100,,,,"TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_TITLE","TID_ACH_PIPER_TAKEDOWN_BRAWLERS_FROM_DISTANCE_IN_ONE_MATCH_DESC","Sniper","BrawlBall",,"BrawlBall",77,"PiperTakedownBrawlersFromDistanceInOneMatch","TRUE",,
"DeadMariachiWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","DeadMariachi",,,,78,,,,
"DeadMariachiWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"DeadMariachi",,"DeadMariachiWins1",,,,,,
"DeadMariachiWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_poco_facepalm",,"TID_ACH_WINS_3_TITLE",,"DeadMariachi",,"DeadMariachiWins2",,,,,,
"DeadMariachiWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_poco1",,"TID_ACH_WINS_4_TITLE",,"DeadMariachi",,"DeadMariachiWins3",,,,,,
"DeadMariachiWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryPoco",,"TID_ACH_WINS_5_TITLE",,"DeadMariachi",,"DeadMariachiWins4",,,,,,
"PocoWinSoloShowdown","true",,,,,,"poco_win_solo_showdown",,1,250,,,,"TID_ACH_POCO_WIN_SOLO_SHOWDOWN_TITLE","TID_ACH_POCO_WIN_SOLO_SHOWDOWN_DESC","DeadMariachi",,,"Showdown",78,,"TRUE",,
"SplitterWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Splitter",,,,79,,,,
"SplitterWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Splitter",,"SplitterWins1",,,,,,
"SplitterWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_rt_facepalm",,"TID_ACH_WINS_3_TITLE",,"Splitter",,"SplitterWins2",,,,,,
"SplitterWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_rt1",,"TID_ACH_WINS_4_TITLE",,"Splitter",,"SplitterWins3",,,,,,
"SplitterWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryRT",,"TID_ACH_WINS_5_TITLE",,"Splitter",,"SplitterWins4",,,,,,
"RtTakedownWithGadgetInSecondsShowdown","true",,,2,,,,,1,100,,,,"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_TITLE_SHOWDOWN","TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_DESC","Splitter","Showdown",,"Showdown",79,"RtTakedownWithGadgetInSecondsShowdown","TRUE",,
"RtTakedownWithGadgetInSecondsDuoShowdown","true",,,2,,,,,1,100,,,,"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_TITLE_SHOWDOWN","TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_DESC","Splitter","DuoShowdown",,"DuoShowdown",79,"RtTakedownWithGadgetInSecondsShowdown","TRUE",,
"RtTakedownWithGadgetInSecondsTrioShowdown","true",,,2,,,,,1,100,,,,"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_TITLE_SHOWDOWN","TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_DESC","Splitter","TrioShowdown",,"TrioShowdown",79,"RtTakedownWithGadgetInSecondsShowdown","TRUE",,
"RtTakedownWithGadgetInSecondsKnockout","true",,,2,,,,,1,100,,,,"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_TITLE","TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_DESC","Splitter","Knockout",,"Knockout",79,"RtTakedownWithGadgetInSeconds","TRUE",,
"RtTakedownWithGadgetInSecondsBounty","true",,,2,,,,,1,100,,,,"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_TITLE","TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_DESC","Splitter","Bounty",,"Bounty",79,"RtTakedownWithGadgetInSeconds","TRUE",,
"RtTakedownWithGadgetInSecondsGemGrab","true",,,2,,,,,1,100,,,,"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_TITLE","TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_DESC","Splitter","GemGrab",,"GemGrab",79,"RtTakedownWithGadgetInSeconds","TRUE",,
"RtTakedownWithGadgetInSecondsHeist","true",,,2,,,,,1,100,,,,"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_TITLE","TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_DESC","Splitter","Heist",,"Heist",79,"RtTakedownWithGadgetInSeconds","TRUE",,
"RtTakedownWithGadgetInSecondsBrawlBall","true",,,2,,,,,1,100,,,,"TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_TITLE","TID_ACH_RT_TAKEDOWN_WITH_GADGET_IN_SECONDS_DESC","Splitter","BrawlBall",,"BrawlBall",79,"RtTakedownWithGadgetInSeconds","TRUE",,
"TrickshotDudeWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","TrickshotDude",,,,80,,,,
"TrickshotDudeWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"TrickshotDude",,"TrickshotDudeWins1",,,,,,
"TrickshotDudeWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_rico_facepalm",,"TID_ACH_WINS_3_TITLE",,"TrickshotDude",,"TrickshotDudeWins2",,,,,,
"TrickshotDudeWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_rico1",,"TID_ACH_WINS_4_TITLE",,"TrickshotDude",,"TrickshotDudeWins3",,,,,,
"TrickshotDudeWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryRico",,"TID_ACH_WINS_5_TITLE",,"TrickshotDude",,"TrickshotDudeWins4",,,,,,
"RicoDealDamageWithBouncedProjectilesInOneMatchShowdown","true",,,100000,,,,,1,100,,,,"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_DESC","TrickshotDude","Showdown",,"Showdown",80,"RicoDealDamageWithBouncedProjectilesInOneMatchShowdown","TRUE",,
"RicoDealDamageWithBouncedProjectilesInOneMatchDuoShowdown","true",,,100000,,,,,1,100,,,,"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_DESC","TrickshotDude","DuoShowdown",,"DuoShowdown",80,"RicoDealDamageWithBouncedProjectilesInOneMatchShowdown","TRUE",,
"RicoDealDamageWithBouncedProjectilesInOneMatchTrioShowdown","true",,,100000,,,,,1,100,,,,"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_DESC","TrickshotDude","TrioShowdown",,"TrioShowdown",80,"RicoDealDamageWithBouncedProjectilesInOneMatchShowdown","TRUE",,
"RicoDealDamageWithBouncedProjectilesInOneMatchKnockout","true",,,100000,,,,,1,100,,,,"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_TITLE","TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_DESC","TrickshotDude","Knockout",,"Knockout",80,"RicoDealDamageWithBouncedProjectilesInOneMatch","TRUE",,
"RicoDealDamageWithBouncedProjectilesInOneMatchBounty","true",,,100000,,,,,1,100,,,,"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_TITLE","TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_DESC","TrickshotDude","Bounty",,"Bounty",80,"RicoDealDamageWithBouncedProjectilesInOneMatch","TRUE",,
"RicoDealDamageWithBouncedProjectilesInOneMatchGemGrab","true",,,100000,,,,,1,100,,,,"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_TITLE","TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_DESC","TrickshotDude","GemGrab",,"GemGrab",80,"RicoDealDamageWithBouncedProjectilesInOneMatch","TRUE",,
"RicoDealDamageWithBouncedProjectilesInOneMatchHeist","true",,,100000,,,,,1,100,,,,"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_TITLE","TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_DESC","TrickshotDude","Heist",,"Heist",80,"RicoDealDamageWithBouncedProjectilesInOneMatch","TRUE",,
"RicoDealDamageWithBouncedProjectilesInOneMatchBrawlBall","true",,,100000,,,,,1,100,,,,"TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_TITLE","TID_ACH_RICO_DEAL_DAMAGE_WITH_BOUNCED_PROJECTILES_IN_ONE_MATCH_DESC","TrickshotDude","BrawlBall",,"BrawlBall",80,"RicoDealDamageWithBouncedProjectilesInOneMatch","TRUE",,
"RosaWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Rosa",,,,81,,,,
"RosaWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Rosa",,"RosaWins1",,,,,,
"RosaWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_rosa_facepalm",,"TID_ACH_WINS_3_TITLE",,"Rosa",,"RosaWins2",,,,,,
"RosaWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_rosa1",,"TID_ACH_WINS_4_TITLE",,"Rosa",,"RosaWins3",,,,,,
"RosaWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryRosa",,"TID_ACH_WINS_5_TITLE",,"Rosa",,"RosaWins4",,,,,,
"RosaTakedownInBushesInOneMatchShowdown","true",,,6,,,,,1,100,,,,"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_DESC",,"Showdown",,"Showdown",81,"RosaTakedownInBushesInOneMatchShowdown","TRUE",,
"RosaTakedownInBushesInOneMatchDuoShowdown","true",,,6,,,,,1,100,,,,"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_DESC",,"DuoShowdown",,"DuoShowdown",81,"RosaTakedownInBushesInOneMatchShowdown","TRUE",,
"RosaTakedownInBushesInOneMatchTrioShowdown","true",,,6,,,,,1,100,,,,"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_DESC",,"TrioShowdown",,"TrioShowdown",81,"RosaTakedownInBushesInOneMatchShowdown","TRUE",,
"RosaTakedownInBushesInOneMatchKnockout","true",,,6,,,,,1,100,,,,"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_TITLE","TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_DESC",,"Knockout",,"Knockout",81,"RosaTakedownInBushesInOneMatch","TRUE",,
"RosaTakedownInBushesInOneMatchBounty","true",,,6,,,,,1,100,,,,"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_TITLE","TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_DESC",,"Bounty",,"Bounty",81,"RosaTakedownInBushesInOneMatch","TRUE",,
"RosaTakedownInBushesInOneMatchGemGrab","true",,,6,,,,,1,100,,,,"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_TITLE","TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_DESC",,"GemGrab",,"GemGrab",81,"RosaTakedownInBushesInOneMatch","TRUE",,
"RosaTakedownInBushesInOneMatchHeist","true",,,6,,,,,1,100,,,,"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_TITLE","TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_DESC",,"Heist",,"Heist",81,"RosaTakedownInBushesInOneMatch","TRUE",,
"RosaTakedownInBushesInOneMatchBrawlBall","true",,,6,,,,,1,100,,,,"TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_TITLE","TID_ACH_ROSA_TAKEDOWN_IN_BUSHES_IN_ONE_MATCH_DESC",,"BrawlBall",,"BrawlBall",81,"RosaTakedownInBushesInOneMatch","TRUE",,
"RuffsWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Ruffs",,,,82,,,,
"RuffsWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Ruffs",,"RuffsWins1",,,,,,
"RuffsWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_ruffs_facepalm",,"TID_ACH_WINS_3_TITLE",,"Ruffs",,"RuffsWins2",,,,,,
"RuffsWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_ruffs1",,"TID_ACH_WINS_4_TITLE",,"Ruffs",,"RuffsWins3",,,,,,
"RuffsWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasteryRuffs",,"TID_ACH_WINS_5_TITLE",,"Ruffs",,"RuffsWins4",,,,,,
"WeaponThrowerWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","WeaponThrower",,,,83,,,,
"WeaponThrowerWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"WeaponThrower",,"WeaponThrowerWins1",,,,,,
"WeaponThrowerWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_bronson_facepalm",,"TID_ACH_WINS_3_TITLE",,"WeaponThrower",,"WeaponThrowerWins2",,,,,,
"WeaponThrowerWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_sam1",,"TID_ACH_WINS_4_TITLE",,"WeaponThrower",,"WeaponThrowerWins3",,,,,,
"WeaponThrowerWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasterySam",,"TID_ACH_WINS_5_TITLE",,"WeaponThrower",,"WeaponThrowerWins4",,,,,,
"SandstormWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Sandstorm",,,,84,,,,
"SandstormWins2",,,,,,,"hero_wins",,50,50,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_2_TITLE",,"Sandstorm",,"SandstormWins1",,,,,,
"SandstormWins3",,,,,,,"hero_wins",,100,100,"EMOTE","emoji_sandy_facepalm",,"TID_ACH_WINS_3_TITLE",,"Sandstorm",,"SandstormWins2",,,,,,
"SandstormWins4",,,,,,,"hero_wins",,200,250,"ICON","player_icon_sandy1",,"TID_ACH_WINS_4_TITLE",,"Sandstorm",,"SandstormWins3",,,,,,
"SandstormWins5",,,,,,,"hero_wins",,300,500,"TITLE","TitleMasterySandy",,"TID_ACH_WINS_5_TITLE",,"Sandstorm",,"SandstormWins4",,,,,,
"GhostWins1",,,,,,,"hero_wins",,20,20,"RANDOM_STARR_DROP",1,,"TID_ACH_WINS_1_TITLE","TID_ACH_WINS_DESC","Ghost",,,,85,,,,
