"TID","TR"
"TID_BUTTON_CONFLICTING_ACCOUNT_NO","Hayır, orijinal hesaba geçilsin."
"TID_TENCENT_AUTH_EXPIRED","Yetkilendirme sona erdi, tekrar giriş yap."
"TID_BLOWER","GALE"
"TID_BLOWER_SHORT_DESC","ALAN KONTROLÜ"
"TID_BLOWER_DESC","Gale'in işi, hava püskürtücüsüyle Mr. P'nin Kar Otelindeki karları temizlemek. Yakınlarda konuklar varken durması gerektiğini kimse söylememiş olmalı."
"TID_BLOWER_WEAPON","KUTUP GİRDABI"
"TID_BLOWER_WEAPON_DESC","Gale düşmanlarına devasa bir kar topu duvarı yollar."
"TID_BLOWER_ULTI","GALE FIRTINASI!"
"TID_BLOWER_ULTI_DESC","Gale büyük bir kar fırtınası saldırısı yapar, fırtına önüne çıkan düşmanları geri püskürtür."
"TID_SPEC_ABI_BLOWER_1","SERSEMLETEN VURUŞ"
"TID_SPEC_ABI_BLOWER_1_DESC","Gale'in süper saldırısı, engellere çarpan düşmanları <c00cc00><VALUE1></c> saniyeliğine sersemletir."
"TID_SPEC_ABI_BLOWER_2","DONDURUCU BUZ"
"TID_SPEC_ABI_BLOWER_2_DESC","Gale'in kar topları, düşmanları <c00cc00><VALUE1></c> saniyeliğine yavaşlatma etkisine de sahip olur."
"TID_CONTROLLER","NANI"
"TID_CONTROLLER_SHORT_DESC","KESKİN NİŞANCI"
"TID_CONTROLLER_DESC","Bir zamanlar normal bir güvenlik kamerası olan Nani, Jessie'yi kayda almak için özel olarak ayarlandı. Ama hınzır Jessie'ye zar zor yetişiyor!"
"TID_CONTROLLER_WEAPON","TRİGONOMERMİ"
"TID_CONTROLLER_WEAPON_DESC","Nani, farklı açılarla ilerleyen üç ışık küresi ateşler, bu küreler hedefe yaklaştıkça birleşir."
"TID_CONTROLLER_ULTI","MANUEL KONTROL"
"TID_CONTROLLER_ULTI_DESC","Nani, Peep'i kontrol etmeye başlar ve düşmanlara yönlendirir. Peep düşmanlara temas ettiğinde patlar!"
"TID_SPEC_ABI_CONTROLLER_1","OTOMATİK ODAKLAMA"
"TID_SPEC_ABI_CONTROLLER_1_DESC","Peep, ne kadar yol katettiğine bağlı olarak <c00cc00><VALUE1></c> puana kadar ekstra hasar verir."
"TID_SPEC_ABI_CONTROLLER_2","SERT ÇELİK"
"TID_SPEC_ABI_CONTROLLER_2_DESC","Nani, süper saldırısı etkinken <c00cc00>%<VALUE1></c> daha az hasar alır."
"TID_EDIT_CONTROLS","Kontrolleri Düzenle"
"TID_EDIT_SAVE","Kaydet"
"TID_EDIT_MOVEMENT","HAREKET"
"TID_EDIT_ATTACK","SALDIRI"
"TID_EDIT_REVERT","GERİ AL"
"TID_EDIT_SCALE","BOYUT"
"TID_EDIT_HINT_DRAG","Yerini değiştirmek için bir düğmeyi sürükle."
"TID_EDIT_HINT_PROPS","Boyutunu değiştirmek için kaydırma çubuğunu kullan."
"TID_EDIT_FIXED_JOYSTICK","Hareket kontrolü kilitli"
"TID_YOOZOO_LOGIN_AGREEMENT","<UA> ve <PP>nı okudum, kabul ediyorum."
"TID_YOOZOO_LOGIN_UA","Kullanıcı Sözleşmesi"
"TID_YOOZOO_LOGIN_PP","Gizlilik Politikası"
"TID_YOOZOO_LOGIN_BUTTON","Giriş yap"
"TID_YOOZOO_LOGIN_DESC","本网络游戏适合年满12周岁以上的用户使用，\n请您确认已如实进行实名认证。为了您的健康，请合理控制游戏时间。\n健康游戏忠告 抵制不良游戏 拒绝盗版游戏 注意自我保护 谨防受骗上当\n适度游戏益脑 沉迷游戏伤身 合理安排时间 享受健康生活"
"TID_SETTINGS_LOGOUT_BUTTON","Çıkış yap"
"TID_ACCESSORY_BLOWER_TRAMPOLINE","TRAMBOLİN"
"TID_ACCESSORY_BLOWER_TRAMPOLINE_DESC","Gale yere zıplatıcı bir platform bırakır. Bu platform üstündeki düşmanları da takım arkadaşlarını da havaya zıplatır."
"TID_ACCESSORY_CONTROLLER_EXPLODE","ZAMAN BÜKÜCÜ"
"TID_ACCESSORY_CONTROLLER_EXPLODE_DESC","Nani, Peep'in bilinen son konumuna ışınlanır ve süperini sonlandırır."
"TID_ACCESSORY_BLOCKED_MISSING_GUIDED_PROJECTILE","Süper saldırı etkin değil!"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_1","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_2","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_3","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_NO_REAL_NAME_VERIFIED_15MIN_WARNING","Gerçek adınızı doğrulama işlemini tamamlamadığınızdan bağımlılık önleme sistemimizin sınırlaması altındasınız. Bugün <MINS> dakika daha oynayabilirsiniz."
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_1","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_2","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_3","由于您是未成年人，根据国家防沉迷系统的要求，您在此时段无法进行游戏"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_15MIN_WARNING","Küçük yaşta olduğunuzdan bağımlılık önleme sistemimizin sınırlaması altındasınız. Bugün <MINS> dakika daha oynayabilirsiniz."
"TID_ANTIADDICTION_WARNING_TITLE","Uyarı"
"TID_SETTINGS_SOCIAL_TITLE_YOOZOO","YOOZOO"
"TID_SETTINGS_SOCIAL_TITLE_TENCENT","SOSYAL"
"TID_SETTINGS_BUTTON_YOOZOO_LOGOUT","Çıkış yap"
"TID_SETTINGS_BUTTON_QQ_LOGIN","QQ'ya giriş"
"TID_SETTINGS_BUTTON_WECHAT_LOGIN","WeChat'e giriş"
"TID_SETTINGS_WECHAT_LOGGED_IN","WeChat'e girildi."
"TID_SETTINGS_QQ_LOGGED_IN","QQ'ya girildi."
"TID_SETTINGS_BUTTON_WECHAT_LOGOUT","Çıkış yap"
"TID_SETTINGS_BUTTON_QQ_LOGOUT","Çıkış yap"
"TID_SETTINGS_WECHAT_NOT_INSTALLED","Sende WeChat yüklü değil."
"TID_BRAWL_PASS_BUTTON","BRAWL PASS"
"TID_ACCESSORY_BLOCKED_INVALID_SPAWN_POSITION","Buraya aksesuar bırakamazsın."
"TID_TENCENT_MULTIPLE_LOGINS","Bir seferde yalnızca bir hesaba giriş yapabilirsin. Lütfen önce çıkış yap."
"TID_TENCENT_CONFIRM_LOG_OUT_TITLE","Çıkış yap"
"TID_TENCENT_CONFIRM_LOG_OUT","Şu anki hesaptan çıkış yapmak istiyor musun?"
"TID_API_TOKEN_COPIED","API BELİRTECİ PANAOYA KOPYALANDI"
"TID_API_TOKEN_COPY","API BELİRTECİ:\n<TOKEN>"
"TID_API_TOKEN_SHOW","API belirteci"
"TID_BOXES_EXTRA_INFO","Günlük kutu satın alımı: <AMOUNT>, satın alım limiti: <MAX>"
"TID_BRAWL_BOX_INFO_LIMIT","\n\nSatın alınan günlük kutu: <AMOUNT>. Satın alım limiti: <MAX>."
"TID_YOOZOO_ORDER_DELIVERY_FAILED","Ürünü satın alamazsanız lütfen Yardım ve Destek ile iletişime geçin."
"TID_CHINESE_APP_STORE_CONFLICT_MESSAGE","此微信/QQ账号已经关联了从其他安卓应用商店下载的相同游戏，不能再次关联。如果您希望使用该微信/QQ账号重新开始游戏，请从游戏内联系Supercell玩家支持团队。"
"TID_IAP_SC10_1","YIL DÖNÜMÜ TEKLİFİ"
"TID_IAP_SC10_2","YIL DÖNÜMÜ TEKLİFİ"
"TID_IAP_0620","HOŞ GELDİN HAZİRAN!"
"TID_IAP_0720","HOŞ GELDİN TEMMUZ"
"TID_IAP_0520C","BÜYÜK FIRSAT"
"TID_IAP_0620C","ÇİN'DE YAYINLANIYORUZ!"
"TID_IAP_0620D","ÇİN'DE YAYINLANIYORUZ!"
"TID_IAP_MS20_1","YAZ GELDİ!"
"TID_IAP_MS20_2","YAZ DÖNÜMÜNÜ KUTLUYORUZ!"
"TID_IAP_MS20_3","YAZ DÖNÜMÜNÜ KUTLUYORUZ!"
"TID_IAP_COINS_0620","MEGA ALTIN PAKETİ"
"TID_HOMEPAGE_GUIDE_START_BATTLE_1","Yeni bir savaşa başlayalım!"
"TID_HOMEPAGE_GUIDE_MORE_BATTLES","Yeni bir savaşa başlayalım!"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_1","Yeni kupa yolu ödülü!"
"TID_HOMEPAGE_GUIDE_UPGRADE_SHELLY_1","Shelly'i yükseltelim!"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_2","Yeni bir savaşçı açtın!"
"TID_HOMEPAGE_GUIDE_START_SELECT_NITA","Yeni savaşçını seç!"
"TID_HOMEPAGE_GUIDE_START_BRAWL_PASS","Bir Brawl Pass kademesi açıldı! Buraya dokunup ödülleri al!"
"TID_HOMEPAGE_GUIDE_START_BATTLE_2","Şu yükseltmeyi bir deneyelim!"
"TID_HOMEPAGE_GUIDE_SHOP_FREE","Dükkanda ücretsiz bir ürün var.\nBuraya dokunup dükkana git ve ürünü al!"
"TID_HOMEPAGE_GUIDE_ESPORTS_NEW","Yeni bir turnuva açıldı.\nEtkinlik bilgilerini görmek için buraya dokun."
"TID_SKIN_INFO_CAMPAIGN_8_NOT_AVAILABLE","Bu kostüm yakında arşive kaldırılacak!"
"TID_SKIN_INFO_CAMPAIGN_9_NOT_AVAILABLE","Kostüm arşivde - gelecek kostümler arasında yok!"
"TID_SKIN_INFO_CAMPAIGN_10_NOT_AVAILABLE","SIUPERCELL 10 YAŞINDA"
"TID_SKIN_INFO_CAMPAIGN_11_NOT_AVAILABLE","BRAWL PASS"
"TID_SKIN_INFO_CAMPAIGN_12_NOT_AVAILABLE","KIRMIZI"
"TID_HOMEPAGE_GUIDE_NEW_EVENT","Yeni etkinlik açıldı!"
"TID_HOMEPAGE_GUIDE_NEW_BRAWLER","Yeni savaşçı açıldı!"
"TID_HOMEPAGE_GUIDE_QUESTS_UNLOCKED","Görevler açıldı!"
"TID_HOMEPAGE_GUIDE_CLUB_FEATURE_UNLOCKABLE","Kulüpler açıldı!"
"TID_HOMEPAGE_GUIDE_CLUB_FEATURE_UNLOCKED","Burada kulüp bulabilirsin!"
"TID_HOMEPAGE_GUIDE_FIRST_MASTERY_REWARD","<HERO> için yeni bir ustalık rütbesi açtın. Ödülünü almayı unutma!"
"TID_HOMEPAGE_GUIDE_RECORDS_UNLOCKED","Kayıtlar açıldı!"
"TID_HOMEPAGE_GUIDE_FIRST_RECORD","İlk kaydını al!"
"TID_BRAWL_PASS_SEASON_0","TARA'NIN ÇARŞISI"
"TID_BRAWL_PASS_TAB_REWARDS","ÖDÜLLER"
"TID_BRAWL_PASS_TAB_QUESTS","GÖREVLER"
"TID_BRAWL_PASS_TAB_PAST_REWARDS","ÖNCEKİ SEZON"
"TID_BRAWL_PASS_PREMIUM","BRAWL PASS"
"TID_BRAWL_PASS_FREE","ÜCRETSİZ"
"TID_BRAWL_PASS_BUY","AL"
"TID_BRAWL_PASS_UNLOCK_ITEM_AT_TIER","<ITEM>, <NUM>. KADEMEDE AÇILIR"
"TID_BRAWL_PASS_SEASON_HEADER","BRAWL PASS SEZONU"
"TID_QUEST_NEW_BATCH_IN","Yeni görevlerin açılmasına:"
"TID_QUEST_NEW_DAILY_IN","Günlük görevlerin yenilenmesine:"
"TID_BRAWL_PASS_OLD_BOXES_BUTTON","ESKİ KUTULARI AÇ"
"TID_BRAWL_PASS_TIER_INFO","Bu kademeyi açmak için Brawl Pass DP'si kazanmalısın. Savaşlardan ve görevlerden günlük olarak DP kazanabilirsin."
"TID_BRAWL_PASS_TIER_SHORTCUT","<NUM>. KADEME: <REWARD>"
"TID_BRAWL_PASS_TAIL_TITLE","Bonus Ödüller!"
"TID_BRAWL_PASS_TAIL_INFO","Brawl Pass'ı tamamladığında, her <NUM> jeton için bir büyük kutu kazanırsın!"
"TID_BRAWL_PASS_TAIL_INFO_NEW","Kazandığın her <NUM> Brawl Pass DP'si için bonus ödüller alırsın!"
"TID_BRAWL_PASS_PURCHASE_OR","VEYA"
"TID_EMOTES_POPUP_TITLE","ROZETLER"
"TID_EMOTES_POPUP_TEXT","Savaşta kullanacağın rozetleri seç."
"TID_SPRAYS_POPUP_TITLE","SPREYLER"
"TID_SPRAYS_POPUP_TEXT","Savaşta kullanacağın spreyleri seç."
"TID_BRAWL_PASS_INFO_TITLE_0","BRAWL PASS ŞUNLARI İÇERİR:"
"TID_EVIL_GENE_SKIN","KÖTÜ GENE"
"TID_EVIL_GENE_SKIN_SHOP","KÖTÜ\nGENE"
"TID_ROGUE_MORTIS_SKIN","SERSERİ MORTIS"
"TID_ROGUE_MORTIS_SKIN_SHOP","SERSERİ\nMORTIS"
"TID_GUARD_RICO_SKIN","MUHAFIZ RICO"
"TID_GUARD_RICO_SKIN_SHOP","MUHAFIZ\nRICO"
"TID_MERCHANT_GALE_SKIN","TÜCCAR GALE"
"TID_MERCHANT_GALE_SKIN_SHOP","TÜCCAR\nGALE"
"TID_RED_DRAGON_JESSIE_SKIN","KIRMIZI EJDERHA JESSIE"
"TID_RED_DRAGON_JESSIE_SKIN_SHOP","KIRMIZI EJDERHA\nJESSIE"
"TID_BARBARIAN_KING_BULL_SKIN","BARBAR KRAL BULL"
"TID_BARBARIAN_KING_BULL_SKIN_SHOP","BARBAR KRAL\nBULL"
"TID_HOLIDAY_PAM_SKIN","PAM TATİLDE"
"TID_HOLIDAY_PAM_SKIN_SHOP","PAM\nTATİLDE"
"TID_TROPICAL_SPROUT_SKIN","TROPİK SPROUT"
"TID_TROPICAL_SPROUT_SKIN_SHOP","TROPİK\nSPROUT"
"TID_CONSTRUCTOR_JACKY_SKIN","İNŞAATÇI JACKY"
"TID_CONSTRUCTOR_JACKY_SKIN_SHOP","İNŞAATÇI\nJACKY"
"TID_NOTIFICATION_BP_SEASON_STARTED","Yeni BRAWL PASS SEZONU başladı!"
"TID_NOTIFICATION_BP_SEASON_ENDING","BRAWL PASS SEZONU yakında bitecek. Hala birçok ödül açabilirsin!"
"TID_NOTIFICATION_QUEST_REFRESH","Yeni görevler geldi!"
"TID_EMOTE_DROP_CHANCE_INFO","Bu rozet paketinde <NUM> sıradan rozet ve bir özel rozet bulunur. Özel rozet ender veya destansı olabilir, çıkma ihtimalleri şöyledir:\n\nEnder rozet: %<Rare>\nDestansı rozet: %<Epic>"
"TID_EMOTE_DROP_CHANCE_INFO_2","Bu rozet paketinde <NUM> sıradan rozet ve bir özel rozet bulunur. Özel rozet ender, destansı veya efsanevi olabilir, çıkma ihtimalleri şöyledir:\n\nEnder rozet: %<Rare>\nDestansı rozet: %<Epic>\nEfsanevi rozet: %<LEGENDARY>"
"TID_ROBO_WARS_15","Kutu Fabrikası"
"TID_ROBO_WARS_16","Çitli Alan"
"TID_ROBO_WARS_17","Zeytin Dalı"
"TID_WANTED_27","Sıcak Hava Dalgası"
"TID_WANTED_28","Örümcek Ağı"
"TID_BANKHEIST_27","Sıkışık Trafik"
"TID_BANKHEIST_28","Yol Ayrımı"
"TID_EMOTE_RARITY_NAME_0","Sıradan"
"TID_EMOTE_RARITY_NAME_1","Ender"
"TID_EMOTE_RARITY_NAME_2","Destansı"
"TID_EMOTE_RARITY_NAME_3","Efsanevi"
"TID_EMOTE_RARITY_NAME_4","Koleksiyon"
"TID_SPRAY_RARITY_NAME_0","Sıradan"
"TID_SPRAY_RARITY_NAME_1","Ender"
"TID_SPRAY_RARITY_NAME_2","Destansı"
"TID_SPRAY_RARITY_NAME_3","Efsanevi"
"TID_SPRAY_RARITY_NAME_4","Koleksiyon"
"TID_ZONE_CAPTURED_OPPONENT","Düşman sıcak bölgeyi ele geçirdi!"
"TID_ZONE_CAPTURED_OPPONENT_GAME_OVER","Düşman sıcak bölgeyi ele geçirdi!\nMaç bitti"
"TID_ZONE_CAPTURED","Takımın sıcak bölgeyi ele geçirdi!"
"TID_ZONE_CAPTURED_GAME_OVER","Takımın sıcak bölgeyi ele geçirdi!\nMaç bitti"
"TID_BRAWL_PASS_NEW_SEASON","YENİ SEZON!"
"TID_BRAWL_PASS_UNLOCK_PASS","Brawl Pass'i etkinleştirerek özel ödüller kazan!"
"TID_BRAWL_PASS_GET_MORE_POINTS","Bu ödül için daha fazla Brawl Pass DP'si gerekiyor!"
"TID_RANK_GET_MORE_TROPHIES","Bu ödülü açmak için daha fazla kupa kazan!"
"TID_RANK_COLLECT_PREVIOUS_REWARD","Önceki ödülleri almayı unutma!"
"TID_BRAWL_PASS_GET_MORE_POINTS_TAIL","Bu ödül için daha fazla Brawl Pass DP'si gerekiyor!"
"TID_TROPHY_WORLD_GET_MORE_TROPHIES","Bu ödülü açmak için daha fazla kupa kazanmalısın!"
"TID_TROPHY_WORLD_COLLECT_PREVIOUS_REWARD","Önceki ödülleri almayı unutma!"
"TID_BRAWL_PASS_SEASON","BRAWL PASS SEZONU:"
"TID_IAP_0520G","ELMAS LÜTFEN!"
"TID_EMOTE_BUNDLE_1","TÜCCAR GALE ROZET SETİ"
"TID_GOLDRUSH_47","Gizemli Elmas"
"TID_GOLDRUSH_48","Oryantal Süsleme"
"TID_GOLDRUSH_49","Ham Elmas"
"TID_GOLDRUSH_50","Yankesici Cenneti"
"TID_GOLDRUSH_51","Zümrüt Geçidi"
"TID_GOLDRUSH_52","Kilimler ve Yakutlar"
"TID_GOLDRUSH_53","Tuhaf Çarşı"
"TID_QUESTS_NEXT_BATCH_IN","Yeni görevlere <time>"
"TID_QUESTS_THIS_BATCH_IN","Başlamasına: <time>"
"TID_QUESTS_BATCH_EXPIRES_IN","BİTMESİNE: <time>"
"TID_QUESTS_DAILY_REFRESH_IN","YENİLENMESİNE <time>"
"TID_BRAWL_PASS_SEASON_END_TITLE","SEZON SONUNA:"
"TID_QUESTS_DAILY","GÜNLÜK GÖREVLER"
"TID_QUESTS_SEASON","SEZONLUK GÖREVLER"
"TID_QUESTS_SPECIAL","ÖZEL ETKİNLİK GÖREVLERİ"
"TID_QUESTS_CHRONOS","ÖZEL GÖREVLER"
"TID_QUESTS_LVL","SVY: <NUM>"
"TID_CONTEXT_MENU_INVITE_ONLINE","OYUNA DAVET ET"
"TID_CONTEXT_MENU_INVITE_TO_TEAM","TAKIMA DAVET ET"
"TID_TENCENT_INVITE_TO_TEAM_TITLE","TAKIMA DAVET ET"
"TID_TENCENT_INVITE_TO_TEAM","<c<COLOR>><NAME></c> adlı oyuncuyu takımına davet etmek istiyor musun?"
"TID_TENCENT_INVITE_FRIENDS","ARKADAŞLARINI DAVET ET"
"TID_TENCENT_INVITE_WECHAT_FRIENDS","WECHAT ARKADAŞLARINI DAVET ET"
"TID_TENCENT_INVITE_QQ_FRIENDS","QQ ARKADAŞLARINI DAVET ET"
"TID_REGION_CHINA","Çin"
"TID_QUALIFIED_TITLE_CHINA","线上资格赛已解锁！"
"TID_QUALIFIED_INFO_CHINA","您已成功完成全球锦标赛挑战，真棒！\n您可以前往<cFFE400><URL></c>，通过引导完成赛事报名，继续荒野乱斗全球锦标赛之旅！"
"TID_CHINA_REAL_NAME_REGULATION","Gerçek adla kaydedildi."
"TID_CHINA_LOGIN_DESC","本公司积极履行《网络游戏行业防沉迷自律公约》抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。根据国家新闻出版署《关于防止未成年人沉迷网络游戏的通知》、《关于进一步严格管理切实防止未成年人沉迷网络游戏的通知》，所有网络游戏用户均需使用有效身份信息完成账号实名注册后方可进入游戏，认证为未成年的玩家将受到防沉迷功能限制。沪网文【2018】8544-517号、新出网证（沪）字33号 著作权人：SUPERCELL OY 出版单位：上海游族信息技术有限公司 运营单位：上海游族信息技术有限公司 国新出审【2020】552号 出版物号：ISBN 978-7-498-07472-0"
"TID_POWER_LEVELER","SURGE"
"TID_POWER_LEVELER_SHORT_DESC","YÜKSEK HASAR"
"TID_POWER_LEVELER_DESC","Surge, her zaman partiye hazır bir içecek otomatı! Hem müzik çalıyor, hem dans ediyor, hem de içindeki enerji içecekleri hiç bitmiyor."
"TID_POWER_LEVELER_WEAPON","SAVAŞ SUYU"
"TID_POWER_LEVELER_WEAPON_DESC","Düşmanlara isabet ettiğinde ikiye bölünen bir su atar."
"TID_POWER_LEVELER_ULTI","PARTİ NUMARALARI"
"TID_POWER_LEVELER_ULTI_DESC","Surge süperini her kullandığında bazı istatistikleri yükselir (maç başına en fazla üç kez). Surge yok edildiğinde yükseltmeleri de gider.\nAŞAMA 1: Hareket hızı artar.\nAŞAMA 2: Silahının menzili artar.\nAŞAMA 3: Temel saldırısı düşmana isabet ettiğinde 2 yerine 6'ya bölünür."
"TID_SPEC_ABI_POWER_LEVELER_1","MAKSİMUM ETKİ!"
"TID_SPEC_ABI_POWER_LEVELER_1_DESC","Surge'ün temel saldırısı bir duvara isabet ettiğinde ikiye bölünür."
"TID_SPEC_ABI_POWER_LEVELER_2","SOĞUK SERVİS"
"TID_SPEC_ABI_POWER_LEVELER_2_DESC","Surge'ün birinci aşama yükseltmesi maçın sonuna kadar devam eder."
"TID_ACCESSORY_POWER_LEVELER_BLINK","ELEKTRİK ATLAMASI"
"TID_ACCESSORY_POWER_LEVELER_BLINK_DESC","Surge devrelerine aşırı yükleme yapar ve kısa bir mesafe ileriye ışınlanır."
"TID_FRIEND_INVITE_POST_SHARE_TITLE","Beraber oynayalım!"
"TID_YOOZOO_TERMS_CHECK_REQUIRED","Kişisel gizliliğinizin ve güvenliğinizin sağlanması için\nönce kullanıcı sözleşmesi ve gizlilik politikasını okuyup kabul edin."
"TID_POPUP_BRAWLTV_TEXT_CN","En iyi Brawl Stars oyuncularının maçlarını izle!"
"TID_PRO_LEAGUE_INFO_POPUP_RANK_INFO_CN","跻身排行榜前列\n可获得的额外奖励"
"TID_PRO_LEAGUE_POPUP_INFO_CN","在星徽竞技场中证明自己的实力！每天可参加3场星徽竞技场对战，在赛季排行榜上冲击更高排名。赛季结束后，您将根据自己的积分和在排行榜上的排名获得星光点数奖励。"
"TID_QUALIFIED_INFO_CN","您已成功完成全球锦标赛挑战，真棒！\n您可以前往<cFFE400><URL></c>，通过引导完成赛事报名，继续荒野乱斗全球锦标赛之旅！"
"TID_GAME_MODE_18","SÜPER ŞEHİR SALDIRISI"
"TID_GAME_MODE_18_DESC","Mega Canavarı yok edip şehri kurtarabilir misin? İki takım arkadaşınla güçlerinizi birleştirip Mega Canavarla savaşın. Takım arkadaşlarından en az biri oyunda olduğu sürece canlanıp savaşa dönebilirsin. Hepiniz yok edilirseniz veya tüm binalar yıkılırsa maç biter!\n\nMücadelede Mega Canavarı her yok ettiğinizde bir sonraki saldırının zorluğu normal seviyeden çılgın seviyeye doğru artıyor."
"TID_TENCENT_TEAM_INVITED_FAILED_901203","Davet edilemiyor, günlük davet sınırına ulaşıldı!"
"TID_TENCENT_TEAM_INVITED_FAILED_901204","Davet edilemiyor, alıcı günlük davet sınırına ulaşmış!"
"TID_TENCENT_TEAM_INVITED_FAILED_901205","Davet edilemiyor, her arkadaşa günde bir mesaj gönderebilirsin!"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS_TOWN_CRUSHER","Üç oyuncuya karşı MEGA CANAVAR"
"TID_BUILDINGS_LEFT","Kalan bina: <num>"
"TID_ONLINE_FRIENDS_POPUP_CODE_TITLE","TAKIMA KATIL!"
"TID_TEAM_INVITE_BUTTON_LABEL_SHORT","TAKIM DAVETİ"
"TID_CLAN_INTRO_INVITE_SHORT","DAVET ET"
"TID_ALLIANCE_INVITE_TITLE","KULÜBÜME KATIL"
"TID_RAID_TOWN_CRUSH_1","Süper Şehir"
"TID_GUEST_LOGIN_IAP_BLOCKED_TITLE","UYARI"
"TID_GUEST_LOGIN_IAP_BLOCKED","Güncel bağımlılık önleme yasaları gereğince, konuk hesabıyla giriş yaptıysanız oyun içi alışveriş yapamazsınız. En iyi oyun deneyimini elde etmek için QQ veya WeChat ile giriş yapıp gerçek adınızı doğrulama işlemini tamamlamanızı öneriyoruz. Konuk hesabıyla giriş yaptıysanız hesabınızı QQ veya WeChat'e oyun içindeki Ayarlar bölümünden bağlayabilirsiniz."
"TID_TENCENT_GUEST_LOGIN_WARNING_TITLE","Konuk olarak giriş yapılsın mı?"
"TID_TENCENT_GUEST_LOGIN_WARNING","Güncel bağımlılık önleme yasaları gereğince, konuk hesabıyla giriş yaptıysanız gerçek adınızı doğrulamanız mümkün değildir ve oyun süreniz her 15 günde bir 1 saatle kısıtlanır. En iyi oyun deneyimini elde etmek için QQ veya WeChat ile giriş yapıp gerçek adınızı doğrulama işlemini tamamlamanızı öneriyoruz."
"TID_ACCESSORY_CROW_POISON_TRIGGER","YAVAŞLATAN TOKSİN"
"TID_ACCESSORY_CROW_POISON_TRIGGER_DESC","Zehirlenmiş tüm düşmanları <c00cc00><VALUE1></c> saniyeliğine yavaşlatır."
"TID_ACCESSORY_ARTILLERY_BARRAGE","KAPTANIN PUSULASI"
"TID_ACCESSORY_ARTILLERY_BARRAGE_DESC","Penny, bulunduğu konuma bir top atışı yaptırır."
"TID_ACCESSORY_SHELLY_FOCUS","HEDEF TAHTASI"
"TID_ACCESSORY_SHELLY_FOCUS_DESC","Etkinleştirildiğinde <c00cc00><VALUE1></c> saniye boyunca Shelly'nin temel saldırısı daha dar bir alanda ancak daha uzun menzilde etkili olur."
"TID_ACCESSORY_BO_MINE_TRIGGER","TUZAK TELİ"
"TID_ACCESSORY_BO_MINE_TRIGGER_DESC","Bo, <c00cc00><VALUE1></c> saniye sonra tüm mayınlarını patlatır. Bu süre içinde mayınlar düşmanlar tarafından tespit edilemez."
"TID_ACCESSORY_UNDERTAKER_RELOAD","KAMP KÜREĞİ"
"TID_ACCESSORY_UNDERTAKER_RELOAD_DESC","Mortis'in saldırısı <c00cc00><VALUE1></c> saniyeliğine daha hızlı dolar."
"TID_ACCESSORY_SNIPER_SEEKER","GÜDÜMLÜ MERMİ"
"TID_ACCESSORY_SNIPER_SEEKER_DESC","Etkinleştirildiğinde, Piper'ın sonraki temel saldırısı hedefi takip eder."
"TID_ACCESSORY_LUCHADOR_METEOR","GÖK TAŞI KUŞAĞI"
"TID_ACCESSORY_LUCHADOR_METEOR_DESC","El Primo, en yakındaki düşmanı hedef alan küçük bir gök taşı çağırır. Bu göktaşı <c00cc00><VALUE1></c> hasar verir ve duvarları yıkar."
"TID_ACCESSORY_BARKEEP_HEAL_POTION","BİTKİSEL TONİK"
"TID_ACCESSORY_BARKEEP_HEAL_POTION_DESC","Barley, arkadaşlarına bir iyileştirme iksiri atar ve saniyede <c00cc00><VALUE1></c> puan iyileştiren bir alan oluşturur."
"TID_ACCESSORY_TNT_STUN","KULPLU BOMBA"
"TID_ACCESSORY_TNT_STUN_DESC","Etkinleştirildiğinde, sonraki temel saldırı <c00cc00><VALUE1></c> saniyeliğine sersemletme etkisine de sahip olur."
"TID_ACCESSORY_MECHANIC_TURRET_BUFF","YAYLI NAMLU"
"TID_ACCESSORY_MECHANIC_TURRET_BUFF_DESC","Jessie'nin taretinin saldırı hızı <c00cc00><VALUE1></c> saniyeliğine iki kat artar."
"TID_ACCESSORY_BLOCKED_MISSING_MINES","Mayın olmadan kullanılamaz!"
"TID_BRAWLPASS_POPUP_UNLOCKED","BRAWL PASS AÇILDI!"
"TID_BRAWL_PASS_SEASON_1","YAZ CANAVARLARI"
