TID,CN
TID_HERO_LIST_CONFIRM_GEM_GATCHA,点击以确定
TID_NOT_ENOUGH_GEMS_TITLE,宝石不足
TID_NOT_ENOUGH_GEMS_INFO,\n\n您的宝石不足，去商店看看吧！
TID_NOT_ENOUGH_GEMS_GO_TO_SHOP,进入商店
TID_NOT_ENOUGH_CHROMATIC_COINS,流彩英雄券不足
TID_COIN_DOUBLER_TITLE,购买双倍奖章加成
TID_COIN_DOUBLER_TITLE_WITH_COINS,增加双倍奖章加成提供的奖章数量
TID_COIN_DOUBLER_INFO,接下来通过对战获得的<c2edd1b><AMOUNT></c>枚奖章将会加倍。
TID_COIN_DOUBLER_INFO_WITH_COINS,为您的双倍奖章加成增加<c2edd1b><AMOUNT></c>枚奖章。\n\n双倍奖章加成可使您通过对战获得的奖章加倍。
TID_GEM_PRICE_OK,<COST>
TID_GEM_PRICE_WARN,<COST>
TID_STAT_PER_DYNAMITE,每颗炸弹伤害
TID_STARS_1,注意：您持有一颗<ce662f9>宝石</c>！
TID_STARS_2,注意：您持有多颗<ce662f9>宝石</c>！
TID_STARS_3,注意：您持有大量<ce662f9>宝石</c>！
TID_STARS_4,注意：您持有巨量<ce662f9>宝石</c>！
TID_GATCHA_BUTTON_TITLE,乱斗宝箱
TID_1ST_WIN_CHEST_BUTTON_TITLE,大型宝箱
TID_EVENT_LOCKED,未解锁
TID_SPECIAL_EVENT_TITLE_TOP,特别活动：
TID_SPECIAL_EVENT_STATUS_ACTIVE,持续时间
TID_SPECIAL_EVENT_STATUS_FUTURE,离开始还有
TID_EVENT_COMING_UP_INFO,该活动将于<TIME>后开始
TID_ROCKET_BEACH_SKIN,沙滩布洛克
TID_CACTUS_PINK_SKIN_OLD,粉红斯派克
TID_SHAMAN_PANDA_SKIN,熊猫妮塔
TID_CROW_WHITE_SKIN,神秘白鸦
TID_BULL_HAIR_SKIN,维京公牛
TID_TRICKSHOT_GOLD_SKIN_OLD,纯金瑞科谢
TID_BARKEEP_GOLD_SKIN,金色巴利
TID_GUNSLINGER_ROCKSTAR_SKIN,摇滚巨星柯尔特
TID_STAT_HEAL,治疗
TID_LUCHADOR_RUDO_SKIN,邪魅普里莫
TID_HERO_INFO_PURCHASE_SKIN_LABEL,购买
TID_EVENTS_NEW_EVENT,新活动!
TID_SETTINGS_BRAWLHINTS,对战提示
TID_COLLECTED_COINS_INFO,您已从<PLANET>收集了<CURRENT>枚奖章，最多可收集<MAX>枚奖章。
TID_COLLECTED_COINS_INFO_CAPPED,您已收集了<PLANET>的全部奖章
TID_TICKET_COUNTER_INFO,使用门票参加活动！
TID_NOT_ENOUGH_TICKETS,门票不足
TID_EVENT_LIST_GAME_ROOMS,创建小队
TID_EVENT_LIST_WELCOME,欢迎来到《荒野乱斗》！
TID_COOP,组队对战
TID_COOP_NOT_SUPPORTED,该活动不支持组队对战
TID_PRACTISE_NOT_SUPPORTED,该活动无法进行练习
TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE,登录新的Facebook账号
TID_BIND_TO_NEW_FACEBOOK_ACCOUNT,您要将当前游戏进度与该Facebook账号连接吗？
TID_BUTTON_OKAY,确定
TID_SELECT_PLAYER_THUMBNAIL_FAIL_4,获得<HERO>以解锁该头像
TID_HERO_PORTRAIT_CRAFT_COST,<cffffff><COST></c>
TID_HERO_PORTRAIT_CRAFT_COST_NEG,<c999999><COST></c>
TID_EVENT_POPUP_CREATE_TEAM_INFO,邀请好友\n一起征战
TID_EVENT_POPUP_HIGHSTAKES_INFO,您每次对战都可以使用多张门票，以获得更丰厚的奖励。
TID_EVENT_POPUP_GMV_LABEL_TEAM,3 对 3
TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE,单人擂台模式
TID_EVENT_POPUP_GMV_LABEL_BOSS_FIGHT,5 对 1
TID_EVENT_POPUP_GMV_LABEL_COOP_SURVIVAL,3名玩家 对 贪婪机甲
TID_HIGHSTAKES_REWARDS,<COUNT>倍奖励
TID_HIGHSTAKES_COST,门票：<COUNT>
TID_POPUP_ANDROID_EXIT_TITLE,退出《荒野乱斗》？
TID_POPUP_ANDROID_EXIT,您确定要退出《荒野乱斗》吗？
TID_ROOM_NOT_SUPPORTED,该活动无法创建小队
TID_ERROR_POP_UP_PURCHASE_FAILED_TITLE,购买失败
TID_ERROR_POP_UP_PURCHASE_FAILED,计费服务器未响应，请稍后再试。
TID_ERROR_POP_UP_PURCHASE_FAILED_BUTTON,确定
TID_IAP_NOT_AVAILABLE,请在您设备的访问限制设置中开启App内购买项目。
TID_NEWS_TITLE,新闻
TID_STAT_DAMAGE_PER_ARROW,每支箭矢伤害
TID_STAT_DAMAGE_PER_MINE,每个陷阱伤害
TID_STAT_DAMAGE_PER_SPIKE,每发尖刺伤害
TID_STAT_DAMAGE_PER_DAGGER,每把飞刃伤害
TID_FRIENDS_FACEBOOK_CONNECTED,已连接至Facebook
TID_FRIENDS_FACEBOOK_NOT_CONNECTED,连接Facebook，即可在此处看到您的Facebook好友！
TID_FRIENDS_CONNECT_INFO,连接社交平台账号，即可在此处看到您的好友！
TID_FRIENDS_NO_FRIENDS,没有好友
TID_FRIENDS_SUGGESTIONS_SEND_REQUEST,发送好友请求
TID_FRIENDS_TITLE_1_NO_COUNT,好友
TID_FRIENDS_TITLE_1,好友 (<COUNT>)
TID_FRIENDS_TITLE_2,可加好友
TID_FRIENDS_TITLE_3,待处理的好友请求
TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_MULT,最近一起进行过<COUNT>场对战
TID_FRIEND_SUGGESTIONS_GAMES_PLAYED_ONE,最近一起进行过1场对战
TID_FRIENDS_NO_ENTRIES_TAB_2,无可加好友
TID_FRIENDS_NO_ENTRIES_TAB_3,无好友请求
TID_FRIENDS_CANNOT_REMOVE_FRIEND,无法移除通过社交平台添加的好友
TID_FRIEND_REQUEST_ACCEPT,接受
TID_FRIEND_REQUEST_REJECT,拒绝
TID_FRIEND_REQUEST_REASON_0,<EMPTY>
TID_FRIEND_REQUEST_REASON_1,来自战队
TID_FRIEND_REQUEST_REASON_2,来自小队
TID_FRIEND_REQUEST_REASON_3,最近一起进行过<AMOUNT>场对战
TID_FRIEND_REQUEST_REASON_4,最近一起进行过<AMOUNT>场对战
TID_FRIEND_POPOVER_PROFILE,玩家信息
TID_FRIEND_POPOVER_REMOVE,移除
TID_FRIEND_POPOVER_SPECTATE,观战
TID_FRIEND_POPOVER_YOU,这是您
TID_REMOVE_FRIEND_POPUP_REMOVE,移除
TID_REMOVE_FRIEND_POPUP_CANCEL,取消
TID_REMOVE_FRIEND_POPUP_TITLE,确认移除好友
TID_REMOVE_FRIEND_POPUP_BODY,您确定要将<NAME>从好友列表中移除吗？
TID_UNLOCK_SKIN_CONTENT,\n\n购买<NAME>皮肤
TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE,连接中断
TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE,另一台设备正在连接至这个游戏账号。
TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON,重新加载
TID_BAD_CONNECTION,网络连接不畅
TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE,Facebook账号提醒
TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT,该Facebook账号已连接另一个《荒野乱斗》账号，要替换为连接当前游戏账号吗？
TID_KAKAO_BOUND_TO_OTHER_ACCOUNT_TITLE,Kakao账号提醒
TID_KAKAO_BOUND_TO_OTHER_ACCOUNT,该Kakao账号已连接另一个《荒野乱斗》账号，要替换为连接当前游戏账号吗？
TID_LINE_BOUND_TO_OTHER_ACCOUNT_TITLE,LINE账号提醒
TID_LINE_BOUND_TO_OTHER_ACCOUNT,该LINE账号已连接另一个《荒野乱斗》账号，要替换为连接当前游戏账号吗？
TID_TEAM_FREE_EVENT_REWARD_CLAIMED,已领取免费活动奖励
TID_GEM_BUY_CONFIRMATION,已收到<AMOUNT>宝石！
TID_BLOCKED_TEAM_READY,准备就绪时无法显示
TID_TEAM_CANNOT_INVITE_WHILE_READY,准备就绪时无法邀请其他玩家
TID_SHOTGUN_BANDITA_SKIN,绿林雪莉
TID_SHUTDOWN_STARTED,系统即将开始维护，游戏将在5分钟后关闭。
TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_LONG,抱歉，服务器正在维护。请在几小时后重试。
TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_TWO_HOURS,抱歉，服务器正在维护。请在几小时后重试。
TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR_AND_HALF,抱歉，服务器正在维护。请在约1.5小时后重试。
TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_HOUR,抱歉，服务器正在维护。请在约1小时后重试。
TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_MINUTES,抱歉，服务器正在维护。请在约<value>分钟后重试。
TID_ERROR_POP_UP_SERVER_MAINTENANCE_ESTIMATED_SOON,抱歉，服务器正在维护。请在几分钟后重试。
TID_SHUTDOWN_BATTLE_DISABLED,系统即将开始维护，游戏将在几分钟后关闭。很抱歉，在此期间无法进行对战。
TID_TEAM_SEARCH_NO_TEAM_CODE,输入小队代码
TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ,您没有接受或拒绝申请的权限
TID_CLAN_RESPONSE_71,资深队员需等待一段时间才能再次踢出队员
TID_STAT_MAX_DAMAGE,最大射程伤害
TID_STAT_DAMAGE_PER_BOMB,每颗手榴弹伤害
TID_ELDER_KICK_FAIL_COOLDOWN,您近期已经踢出过一名战队队员，请在<time>后重试。
TID_LUCHADOR_KING_SKIN,王者普里莫
TID_PLAYER_DEFEATED_BR,英雄已被击败
TID_BALL_1,后院球场
TID_HINT_VOLLEYBALL_PUSH_BALL,快去抢<cdaa520>球</c>！
TID_HINT_VOLLEYBALL_RETURN_BALL,站到<cdaa520>球</c>的落点处即可将球击回对方半场！
TID_HINT_VOLLEYBALL_PREVENT_RETURN,阻止敌方英雄靠近<cdaa520>球</c>的落点，让球落到地上即可得分！
TID_HINT_HOLD_THE_BALL_TAKE_BALL,快去抢<cdaa520>奖杯</c>！
TID_HINT_HOLD_THE_BALL_PROTECT,保护持有<cdaa520>奖杯</c>的队友！
TID_HINT_HOLD_THE_BALL_HOLD_ON,别让敌人抢走<cdaa520>奖杯</c>！
TID_HINT_GET_BALL,快去抢<cdaa520>球</c>！
TID_LASER_BALL_INTRO_TEXT,进两球即可获胜！
TID_AFK_WARNING,挂机行为警告！请积极参战！
TID_AFK_DISCONNECTED_MSG,由于网络连接不畅或挂机行为，您已被强制下线。
TID_AFK_BANNED_MSG,由于网络连接不畅或挂机行为，您无法重回当前对战。您可在对战结束后重新回到游戏。
TID_AFK_DISCONNECTED_TITLE,断开连接
TID_AFK_BANNED_TITLE,禁止回到对战
TID_AFK_RELOAD,重新加载
TID_GAME_MODE_7,天选之战
TID_GAME_MODE_7_DESC,五名玩家合力击败一名天选英雄！\n\n天选英雄的战斗力远高于其他英雄，同时拥有极高的生命值。天选英雄必须尽可能久地与五名猎手周旋！\n\n五名猎手则需要相互协作，在游戏结束前消灭强大的天选英雄！
TID_BOSS_INTRO_TEXT_ATTACK,击败天选英雄！
TID_BOSS_INTRO_TEXT_DEFEND,您是天选英雄！
TID_BOSS_1,灾难峡谷
TID_SEASON_END_POPUP_TITLE,荣誉联赛已结束
TID_SEASON_END_POPUP_REWARD,荣誉联赛奖励
TID_SEASON_END_POPUP_GOLD_VALUE,<VALUE>
TID_COIN_META_MIGRATION_TITLE,重大调整！
TID_COIN_META_MIGRATION_OK,开始教程
TID_COIN_META_MIGRATION_TXT_1,《荒野乱斗》的升级系统更新了，现在您收集了足够的战力能量后即可升级相应英雄。以前进行过的英雄升级已转化为英雄等级。
TID_COIN_META_MIGRATION_TXT_2,您尚未使用的升级代币已转化为乱斗宝箱，而且还会额外获得多个宝箱以确保您的游戏进度与之前一致。
TID_COIN_META_MIGRATION_TXT_3,《荒野乱斗》现已改为横屏模式和双摇杆操作方式。
TID_COIN_META_MIGRATION_TXT_4,已移除\q代币加成\q，尚未使用的代币加成已转化为宝石。
TID_BOLTS_MIGRATION_TITLE,重大调整！
TID_BOLTS_MIGRATION_OK,确定
TID_BOLTS_MIGRATION_INFO,全新英雄升级系统已不再使用圣水。您的圣水和之前为英雄进行的升级已经转化为<BOLTS>升级代币。使用升级代币来升级您的英雄吧！\n\n重复的英雄和筹码已经从游戏中移除，您的筹码已经转化为<GEMS>宝石。祝您游戏愉快！
TID_BOLTS_MIGRATION_ELIXER_TOKEN,您的圣水已转化为升级代币
TID_BOLTS_MIGRATION_CHIP_GEM,您的筹码已兑换为宝石
TID_STAT_HEALING_PER_SEC,每秒治疗
TID_STAT_DAMAGE_PER_CARD,每张卡牌伤害
TID_OVERTIME,加时赛！
TID_VALUE,超值
TID_SHOP_ONE_TIME_PURCHASE,该礼包只能购买一次！
TID_HINT_MAKE_GOAL_1,拖动<ccc0033>红色摇杆</c>瞄准球的方向！
TID_BALL_2,三重威胁
TID_BALL_3,精准射门
TID_STARTER_PACK_1,5级礼包
TID_STARTER_PACK_2,15级礼包
TID_STARTER_PACK_3,25级礼包
TID_IAP_XMAS2018_PACK,节日礼包
TID_IAP_XMAS2018_PACK_DESC,嚯嚯嚯！
TID_STARTER_PACK_0,新手礼包
TID_STARTER_PACK_0_DESC,欢迎加入《荒野乱斗》，精彩乱斗由此开启！
TID_IAP_LNY2019_PACK,新春大乱斗特惠
TID_IAP_LNY2019_PACK_DESC,新春快乐！
TID_IAP_MARCH2019_PACK,三月特惠
TID_IAP_MARCH2019_PACK_DESC,该礼包只能购买一次！
TID_IAP_REFRESHER_PACK_DESC,该礼包只能购买一次！
TID_BLACKHOLE_DEFAULT_SKIN,默认
TID_GOLD_CAP_HIT,奖章已达上限
TID_GATCHA_BUTTON_BOX_STACK_FULL,已达宝箱存放上限
TID_COOP_1,弹珠公园
TID_GAME_MODE_8,机甲入侵
TID_GAME_MODE_8_DESC,保护宝箱不被贪婪机甲攻破！\n\n贪婪机甲会从四面八方向宝箱发起猛攻，而且数量会越来越多。坚守到倒计时结束吧！\n\n机甲入侵的难度分为普通到疯狂多个等级。您每次成功保护宝箱后，挑战难度都会提升。
TID_COOP_INTRO_TEXT,保护宝箱！
TID_SELECT_EVENT_POPUP_TITLE,选择活动
TID_BARREL_BOT,达里尔
TID_BARREL_BOT_DESC,达里尔手中的两把双管猎枪威力巨大。他的超级技能是躲进桶里四处乱滚乱撞！
TID_BARREL_BOT_WEAPON,双管双枪
TID_BARREL_BOT_WEAPON_DESC,达里尔的双管猎枪可以发射出两波交错的火力，能够对近距离目标造成大量伤害。
TID_BARREL_BOT_ULTI,滚桶突进
TID_BARREL_BOT_ULTI_DESC,达里尔躲进木桶并迅速向前滚动，他会撞飞沿途的敌人并对他们造成伤害，还能降低自己受到的伤害。如果撞到墙壁，木桶会弹向其他方向。他的超级技能会随时间自动充能！
TID_ARTILLERY_DUDE,潘妮
TID_ARTILLERY_DUDE_DESC,潘妮天性叛逆不羁，是大海的统治者！她是个不折不扣的危险人物，总是寻求刺激的冒险。她看上的东西，就一定要弄到手！
TID_ARTILLERY_DUDE_WEAPON,爆金短枪
TID_ARTILLERY_DUDE_WEAPON_DESC,向敌人发射一个装满愚人金币的钱袋。钱袋击中敌人后会破裂，飞散出来的金币会继续攻击后方的目标。
TID_ARTILLERY_DUDE_ULTI,老式舰炮
TID_ARTILLERY_DUDE_ULTI_DESC,潘妮摆出自己的招牌舰炮，提供火力支援！这门舰炮射程很远，能攻击到掩体后的敌人，发射的炮弹还会将地面点燃！
TID_ITEM_NAME_SPECIAL,星徽之力
TID_HERO_INFO_ITEM_LOCKED,达到<LEVEL>级后有机会获取
TID_HERO_INFO_LOCKED_INFO,打开乱斗宝箱\n有机会获得
TID_HERO_INFO_LOCKED_INFO_RANK_TRACK,总奖杯数达到\n<SCORE>后解锁
TID_SPEC_ABI_FREEZE,震荡射击
TID_SPEC_ABI_BERSERKER,狂牛暴怒
TID_SPEC_SELF_DESTRUCT,回应
TID_SPEC_ABI_CACTUS_HEAL,滋养之地
TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK,生命之源
TID_SPEC_ABI_REPAIR_TURRET,战地充能
TID_SPEC_ABI_PET_LIFESTEAL,灵魂协同
TID_SPEC_ABI_STEAL_SOULS,精华吸收
TID_SPEC_ABI_SPOT,锐利鹰眼
TID_SPEC_ABI_AMBUSH,致命伏击
TID_SPEC_ABI_BLACK_HOLE_MONSTER,暗影分身
TID_SPEC_ABI_SPEED,大步流星
TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK,母爱拥抱
TID_SPEC_BOUNCED_BULLETS_STRONGER,超级弹射
TID_SPEC_ABI_FIRE_DOT_ULTI,燃烧之魂
TID_SPEC_LAST_STAND,临终绝唱
TID_SPEC_BURN,火箭狂潮
TID_SPEC_CRIPPLE,虚弱缠身
TID_SPEC_ABI_BARREL_DEFENSE,钢圈加固
TID_SPEC_HEAL_MAIN_ATTACK,治愈琴音
TID_SPEC_ABI_FREEZE_DESC,雪莉的超级霰弹可使敌人的移动速度降低，持续<c00cc00><VALUE1></c>秒。
TID_SPEC_ABI_PREY_ON_THE_WEAK_DESC,黑鸦的普通攻击和超级技能对生命值不高于<VALUE1>%的英雄可造成<c00cc00><VALUE2></c>额外伤害。
TID_SPEC_ABI_BERSERKER_DESC,公牛生命值低于<c00cc00><VALUE1>%</c>时，装弹速度加倍！
TID_SPEC_SELF_DESTRUCT_DESC,爆破麦克阵亡时会扔出6颗炸弹，每颗炸弹可造成<c00cc00><VALUE1></c>伤害。
TID_SPEC_ABI_CACTUS_HEAL_DESC,使用超级技能后，当斯派克位于技能作用范围内时，每秒可恢复<c00cc00><VALUE1></c>生命值。
TID_SPEC_ABI_HEAL_SELF_MAIN_ATTACK_DESC,巴利每次使用普通攻击都会恢复<c00cc00><VALUE1></c>生命值。
TID_SPEC_ABI_REPAIR_TURRET_DESC,杰西击中自己的炮台时，可为炮台恢复<c00cc00><VALUE1></c>生命值。
TID_SPEC_ABI_PET_LIFESTEAL_DESC,熊灵击中敌方英雄可为妮塔恢复<c00cc00><VALUE1></c>生命值，妮塔击中敌方英雄可为熊灵恢复<c00cc00><VALUE2></c>生命值。
TID_SPEC_ABI_STEAL_SOULS_DESC,击败敌方英雄后，莫提斯能够获取对方的生命精华，为自己恢复<c00cc00><VALUE1></c>生命值。
TID_SPEC_SPOT_FROM_AIR_DESC,佩佩使用超级技能时，可以从空中侦测到所有躲藏在草丛中的敌人。
TID_SPEC_HEAL_MAIN_ATTACK_DESC,波克击中友军英雄时，可为他们恢复<c00cc00><VALUE1></c>生命值。
TID_SPEC_ABI_SPOT_DESC,阿渤的侦测距离提升<c00cc00><VALUE1>%</c>，能更早发现躲藏在草丛中的敌人。
TID_SPEC_ABI_AMBUSH_DESC,躲在草丛中时，佩佩的普通攻击可以对敌人造成额外伤害。子弹飞得越远，额外伤害越高，最高可达<c00cc00><VALUE1></c>。
TID_SPEC_ABI_BLACK_HOLE_MONSTER_DESC,塔拉的超级技能现在可以撕开一道时空裂隙！一个塔拉的虚影将从时空裂隙中出现并攻击她的敌人。
TID_SPEC_ABI_TODO_DESC,未选择特殊技能
TID_SPEC_ABI_SPEED_DESC,柯尔特脚底生风，移动速度提升<c00cc00><VALUE1>%</c>。
TID_SPEC_ABI_PUSHBACK_SELF_DESC,爆破麦克现在可以借助爆炸的冲击波腾空而起，甚至还能跳过障碍物！
TID_SPEC_ABI_HEAL_OTHERS_MAIN_ATTACK_DESC,帕姆的废料喷射击中敌方英雄时，可为自己及附近的友方英雄恢复<c00cc00><VALUE1></c>生命值。
TID_SPEC_BOUNCED_BULLETS_STRONGER_DESC,瑞科的普通攻击和超级技能发射的子弹在第一次弹射后威力更大，可造成<c00cc00><VALUE1></c>额外伤害！
TID_SPEC_ABI_FIRE_DOT_ULTI_DESC,被艾尔·普里莫超级技能击中的敌人将被点燃，在4秒内受到<c00cc00><VALUE1></c>伤害。
TID_SPEC_LAST_STAND_DESC,波克被击败时会弹奏他的临终绝唱，可为附近的友军英雄恢复<c00cc00><VALUE1></c>生命值！
TID_SPEC_BURN_DESC,超级技能\q摇滚轰炸\q将多发射<c00cc00><VALUE1>%</c>的火箭弹幕。
TID_SPEC_ABI_BARREL_DEFENSE_DESC,使用超级技能之后，达里尔还将继续使自己在<c00cc00><VALUE1></c>秒内受到的所有伤害降低<c00cc00><VALUE2>%</c>。
TID_SPEC_CRIPPLE_DESC,黑鸦的毒药可以削弱敌人。在毒药效果持续期间，敌人造成的伤害将减少<c00cc00><VALUE1>%</c>。
TID_BATTLE_ROYALE_7,坏事成双
TID_GAME_MODE_9,双人荒野决斗
TID_GAME_MODE_9_COMBINED,荒野决斗
TID_GAME_MODE_9_DESC,击败其他4支队伍。哪怕您被击倒，只要队友存活，您就可以在一段时间后重回战场！
TID_WAVE_APPROACHING,第<number>波
TID_TEAMS_LEFT,剩余队伍：<num>
TID_TEAM_MATE_RESPAWNING,队友重生倒计时：<num>
TID_BOSS_APPROACHING,第<number>波：<ccc0000>大型机甲来袭！</c>
TID_COOP_2,钢铁结点
TID_BOSS_2,鼹鼠国王大厅
TID_BEAR_DAMAGE,熊灵伤害
TID_BEAR_HEALTH,熊灵生命值
TID_EVENT_POPUP_GMV_LABEL_BATTLE_ROYALE_TEAM,双人生存模式
TID_SPEC_ABI_PUSHBACK_SELF,爆破跳跃
TID_VIEW_PROFILE_BUTTON,查看资料
TID_REPORT_PLAYER_BUTTON,举报
TID_CHAT_REPORT_CONFIRMATION_TITLE,举报<name>？
TID_CHAT_REPORT_CONFIRMATION,\n\n确定要举报<name>的不当行为吗？
TID_PLAYER_ALREADY_REPORTED,已举报该玩家！
TID_STARTER_PACK_4,35级礼包
TID_NEED_HERO,无法购买皮肤，请先解锁英雄。
TID_EVENT_ENDING,<GAMEMODE>即将结束！
TID_TEAM_DISPLAY_TITLE_CLAN,战队小队
TID_TEAM_DISPLAY_TITLE_FRIENDS,好友小队
TID_TICKETS_REVEIVED,收到<AMOUNT>张活动门票！
TID_TUTORIAL_12,所有宝石都到手了，赶紧前往出口！
TID_NO_TARGET_HINT,无有效目标，无法快速射击！
TID_CAN_NOT_AUTOSHOOT,该超级技能无法快速射击
TID_VS,对
TID_VS_SHOWDOWN,每个英雄\n各自为战
TID_HAS_LASER_BALL_HINT,带球时无法快速射击
TID_CLAN_RESPONSE_44,加入失败，您已经加入了一个战队
TID_SHOTGUN_GIRL_SHORT_DESC,火力手
TID_GUNSLINGER_SHORT_DESC,火力手
TID_BULL_DUDE_SHORT_DESC,坦克
TID_ROCKET_GIRL_SHORT_DESC,射手
TID_TNT_DUDE_SHORT_DESC,火力手
TID_LUCHADOR_SHORT_DESC,坦克
TID_TRICKSHOT_DUDE_SHORT_DESC,火力手
TID_CACTUS_SHORT_DESC,火力手
TID_BARKEEP_SHORT_DESC,火力手
TID_MECHANIC_SHORT_DESC,控场
TID_SHAMAN_SHORT_DESC,火力手
TID_UNDERTAKER_SHORT_DESC,突袭者
TID_CROW_SHORT_DESC,突袭者
TID_DEAD_MARIACHI_SHORT_DESC,辅助
TID_BOW_DUDE_SHORT_DESC,控场
TID_SNIPER_SHORT_DESC,射手
TID_MINIGUN_DUDE_SHORT_DESC,辅助
TID_BLACK_HOLE_SHORT_DESC,火力手
TID_BARREL_BOT_SHORT_DESC,坦克
TID_CLAN_INTRO_SUGGESTED_CLANS,适合您的战队
TID_CLAN_INTRO_CREATE_TITLE,创建您的战队
TID_CLAN_INTRO_HEADER,战队
TID_CLAN_INFO_TITLE,战队信息
TID_CLAN_INFO_NO_DESCRIPTION,无战队描述
TID_EVENT_POPUP_TITLE,立即对战！
TID_GOLDRUSH_8,苍蓝平原
TID_USE_AUTOFIRE_TUTORIAL,点击<ccc0033>红色摇杆</c>，朝最近的敌人射击！
TID_BRAWL_BOX_INFO_1,打开一个大型宝箱获得的奖励相当于打开3个乱斗宝箱的总和，但其中的战力能量会更加集中地分配给少数几个英雄。\n\n每个乱斗宝箱可能包含的内容概率如下：
TID_BRAWL_BOX_INFO_2,乱斗宝箱可能开出一个新英雄，或金币和战力能量，或一种随身妙具，或一种星徽之力。另外，还有可能额外开出双倍奖章加成。\n\n乱斗宝箱可能包含的内容概率如下：
TID_BRAWL_BOX_INFO_3,打开一个超级宝箱获得的奖励相当于打开10个乱斗宝箱的总和，但其中的战力能量会更加集中地分配给少数几个英雄。\n\n每个乱斗宝箱可能包含的内容概率如下：
TID_BRAWL_BOX_INFO_CATEGORIES,\n\n<CATEGORY1>：<NUM1>%\n稀有英雄：<NUM2>%<GAR_HERO_1>\n超稀有英雄：<NUM3>%<GAR_HERO_2>\n史诗英雄：<NUM4>%<GAR_HERO_3>\n神话英雄：<NUM5>%<GAR_HERO_4>\n传奇英雄：<NUM6>%<GAR_HERO_5>\n星徽之力：<NUM7>%<GAR_STAR_POWER>\n随身妙具：<NUM8>%<GAR_ACCESSORY>
TID_BRAWL_BOX_INFO_FOOTER,\n\n此外，每个乱斗宝箱有额外<TOKEN_DOUBLER>%的概率开出双倍奖章加成。当您的英雄达到7级后，您才有机会从宝箱中开出相应的随身妙具；当您的英雄达到9级后，您才有机会从宝箱中开出相应的星徽之力。当您解锁<WCPP_BRAWLERS>个英雄后，您将有<WCPP_CHANCE>%的几率获得可赋予任意英雄的战力能量。一旦您已经解锁了某个类别的所有奖励（例如稀有英雄），那么开出其他奖励的概率将提高。幸运系统：为了让开箱体验更加公平，游戏中特别加入了幸运系统，该系统将影响开出传奇英雄的概率。每一次开箱，如果没有获得新英雄，您的幸运值都会提升；如果获得了新英雄，幸运值会根据所获得英雄的稀有度而降低。当幸运值足够高时，开出传奇英雄的概率会显著提升，但不会高于<MAX_LEGENDARY>%。而幸运值很低时，则较难开出传奇英雄。游戏初期宝箱里的内容都是预先设置好的，以保证每位玩家都能处在同一起跑线。
TID_BRAWL_BOX_INFO_POWER_POINTS_AND_COINS,战力能量+金币
TID_BRAWL_BOX_INFO_POWER_POINTS_COINS_AND_SCRAP,战力能量+金币+装备碎片
TID_BRAWL_BOX_INFO_COINS_AND_SCRAP,金币+装备碎片
TID_BRAWL_BOX_INFO_COINS,金币
TID_BRAWL_BOX_INFO_GUARANTEED_HERO_IN,（<DRAWS>个乱斗宝箱内必定开出）
TID_BRAWL_BOX_INFO_GUARANTEED_STARPOWER_IN,（<DRAWS>个乱斗宝箱内必定开出）
TID_BRAWL_BOX_INFO_GUARANTEED_ACCESSORY_IN,（<DRAWS>个乱斗宝箱内必定开出）
TID_POWER_DROP_VALUE,+<VALUE>
TID_COLLECT,收集
TID_PAGE_FRIENDS_TITLE,好友
TID_PAGE_FRIENDS_TITLE2,与好友组队作战！
TID_PAGE_FRIENDS_ADD_FRIENDS,添加好友
TID_PAGE_FRIENDS_NO_FRIENDS_NO_LOGIN,连接社交媒体账号，或在游戏内添加好友，即可与他们并肩作战！
TID_PAGE_FRIENDS_NO_FRIENDS,连接社交媒体账号，或在游戏内添加好友，即可与他们并肩作战！
